trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
3068,3068_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4473,3530,56,856,0.870150902325287467498071691807
3069,3069_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2797,1596,4,433,0.503001591389998781167491870292
3070,3070_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2256,4321,88,688,0.344024057537317295984991005753
3071,3071_0,COMPLETED,SOBOL,0.910000000000000031086244689504,36.000000000000000000000000000000,2245,78,39,487,0.587405749991536163534533443453
3072,3072_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2786,2802,55,742,0.255674839725717917282565849746
3073,3073_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4482,2080,6,33,0.123375853547826416778399050145
3074,3074_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,492,4512,90,787,0.782095763776451402549128033570
3075,3075_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1235,1257,66,940,0.933579569702967959621275895188
3076,3076_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3817,4001,26,195,0.219318284958601006362499674651
3077,3077_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3296,818,78,518,0.399488216239959004205672954413
3078,3078_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1659,3230,19,271,0.691263891572132749274715024512
3079,3079_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1357,2251,87,128,0.371482726026326426360668619964
3080,3080_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3616,4995,22,882,0.531933595145121174141422670800
3081,3081_0,COMPLETED,SOBOL,0.910000000000000031086244689504,16.000000000000000000000000000000,4121,523,70,330,0.835375525271520036341144077596
3082,3082_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,912,2935,35,583,0.005862874865531920998140691381
3083,3083_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,171,949,9,675,0.150529066184535625927409796532
3084,3084_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4784,3674,99,429,0.942035696689039414586375187355
3085,3085_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3111,1741,49,846,0.684513805016875309661372739356
3086,3086_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1942,4173,58,99,0.470470783850178098095540235590
3087,3087_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2063,1687,24,547,0.775331918425858024335184381926
3088,3088_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2926,4274,83,292,0.069591150863096112866301723443
3089,3089_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4964,1248,34,997,0.311656458513811240873536689833
3090,3090_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,46,3504,74,245,0.595871116738766470888322146493
3091,3091_0,COMPLETED,SOBOL,0.910000000000000031086244689504,22.000000000000000000000000000000,710,429,95,31,0.749315361855551587133561497467
3092,3092_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4219,2998,10,776,0.409536605678498755178651435926
3093,3093_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3513,2432,62,450,0.215357634987682095006888971511
3094,3094_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1554,4707,47,698,0.881135672451928253501307608531
3095,3095_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1838,754,54,844,0.062453639384359119213208089150
3096,3096_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3170,3322,44,89,0.846886561186984132554300686024
3097,3097_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3938,1546,91,638,0.526509822813793992857256398565
3098,3098_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1051,3821,1,385,0.320500010423362236000599523322
3099,3099_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,388,1977,31,359,0.463220812367275358578666555331
3100,3100_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4678,4565,65,604,0.631217109691351696554306727194
3101,3101_0,COMPLETED,SOBOL,0.910000000000000031086244689504,43.000000000000000000000000000000,2585,249,14,185,0.997528832234442219828451925423
3102,3102_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2345,2505,80,932,0.159481034947559247028081585995
3103,3103_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2479,2173,72,710,0.714192369576543528708612029732
3104,3104_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2553,4448,37,457,0.382210490258410584551995725633
3105,3105_0,COMPLETED,SOBOL,0.920000000000000039968028886506,114.000000000000000000000000000000,4559,132,86,756,0.250482530800625657896318898565
3106,3106_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,414,2700,21,1,0.908463691405951956348019393772
3107,3107_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1000,872,50,225,0.810455025957897312594013783382
3108,3108_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4053,3128,59,972,0.096917381536215541082412983087
3109,3109_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3217,1349,7,303,0.276531447447836420394651213428
3110,3110_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1738,3938,98,548,0.568542982531711427185427965014
3111,3111_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1434,625,4,913,0.498330492921173595632922115328
3112,3112_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3540,2881,88,160,0.658529917104169748576225629222
3113,3113_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4354,2314,41,616,0.962421055214479514994252440374
3114,3114_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,678,4902,56,361,0.132170131068676699470643143286
3115,3115_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,92,1804,77,397,0.027343843577429652325072595431
3116,3116_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4864,4080,17,644,0.819573638521134850698501850275
3117,3117_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2875,1052,68,69,0.561617715086787927525335817336
3118,3118_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2178,3620,28,814,0.347811029555276041147493515382
3119,3119_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1984,1145,93,261,0.898532607246190329064461366215
3120,3120_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3006,3557,3,515,0.192068199360743152581676440604
3121,3121_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4728,1623,52,212,0.434537082230672222493694789591
3122,3122_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,281,4367,42,967,0.718515880703926135275594333507
3123,3123_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,787,2368,16,808,0.622452604630961969789382237650
3124,3124_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4143,4800,81,61,0.282924817506223891250272117759
3125,3125_0,COMPLETED,SOBOL,0.910000000000000031086244689504,235.000000000000000000000000000000,3746,327,29,728,0.088327095374464995036767334113
3126,3126_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1320,3052,63,483,0.754843882462009840850214459351
3127,3127_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1603,1453,32,121,0.185593173459172255945759388851
3128,3128_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3406,3884,73,874,0.969302930822595998350266199850
3129,3129_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3859,701,25,415,0.649451601276174184107503606356
3130,3130_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1131,3425,84,670,0.443205453250557157574007760559
3131,3131_0,COMPLETED,SOBOL,0.900000000000000022204460492503,93.000000000000000000000000000000,621,195,61,574,0.336418726569041592888709146791
3132,3132_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4446,2608,46,327,0.504666468828916525701799855597
3133,3133_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2662,1884,96,900,0.870437621194869226570745013305
3134,3134_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2268,4629,12,154,0.033128097647801044156601335544
3135,3135_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2333,1368,100,865,0.389242577744647877402428548521
3136,3136_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2720,3956,10,110,0.705379440583288719324173143832
3137,3137_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4394,929,57,663,0.915571053992956906952827011992
3138,3138_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,562,3185,48,411,0.241257572220638399906889048907
3139,3139_0,COMPLETED,SOBOL,0.920000000000000039968028886506,41.000000000000000000000000000000,1146,111,21,318,0.105365698270499713595782509401
3140,3140_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3886,2679,87,563,0.804032935587689290279911347170
3141,3141_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3382,2113,36,148,0.577157943995669442394103043625
3142,3142_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1592,4388,70,895,0.269788697119802245438791032939
3143,3143_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1268,1070,26,506,0.667479930283501721177685794828
3144,3144_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3687,3639,68,251,0.491435489621013410488359340889
3145,3145_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4208,1861,18,960,0.141258005462586877509778560125
3146,3146_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,845,4137,77,207,0.955176608441397512194726004964
3147,3147_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,257,2293,54,53,0.826102356534451298664123441995
3148,3148_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4716,4881,38,797,0.019002154486253856890964897275
3149,3149_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3021,566,91,476,0.354447152240201845962985771621
3150,3150_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2011,2821,6,723,0.552896125979721597687444045732
3151,3151_0,COMPLETED,SOBOL,0.910000000000000031086244689504,63.000000000000000000000000000000,2110,384,66,165,0.201239940783008941505016764495
3152,3152_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2819,3109,31,920,0.891387255772948305931890899956
3153,3153_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4913,2386,79,371,0.727366798583418128210098529962
3154,3154_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,154,4818,14,624,0.427558211902156481976078339358
3155,3155_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,660,1564,43,649,0.289705720305442837592124760704
3156,3156_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4329,4307,52,404,0.613891023909673094749450683594
3157,3157_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3561,1125,1,824,0.761212592089548722995573371009
3158,3158_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1448,3536,93,77,0.079840626168996092770768768787
3159,3159_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1788,1942,11,462,0.976554850453510869812134842505
3160,3160_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3278,4686,95,717,0.176528000194579370862868472614
3161,3161_0,COMPLETED,SOBOL,0.920000000000000039968028886506,25.000000000000000000000000000000,3985,214,46,12,0.450077755421400049762326034397
3162,3162_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,945,2626,62,765,0.640494115239009231821398770990
3163,3163_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,436,641,82,977,0.513365074250847097658834172762
3164,3164_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4573,3365,23,232,0.329774848470464343463959266955
3165,3165_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2536,1432,75,559,0.041477542152628305016648369019
3166,3166_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2454,3864,35,312,0.863931886866688758530585801054
3167,3167_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2413,836,17,80,0.262379493350163084386394984904
3168,3168_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2641,3249,76,833,0.578767920095473509256578381610
3169,3169_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4629,1314,28,378,0.788540722578763952910207990499
3170,3170_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,326,4058,69,633,0.114965633517131210483697145719
3171,3171_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1069,2060,89,595,0.228566059920936814897629574261
3172,3172_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3963,4491,5,348,0.926510251769796067122797467164
3173,3173_0,FAILED,SOBOL,,,3149,18,56,925,0.700038775911554722597429645248
3174,3174_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1824,2742,40,180,0.392433312371373188565115697202
3175,3175_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1504,1759,59,283,0.540677993198856676748675909039
3176,3176_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3451,4191,49,536,0.364884640559554107586137661201
3177,3177_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4287,1007,99,238,0.014166526738554240799627947922
3178,3178_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,766,3732,8,992,0.828823998311534526628463481757
3179,3179_0,COMPLETED,SOBOL,0.910000000000000031086244689504,125.000000000000000000000000000000,24,502,38,768,0.949242039322853115024258841004
3180,3180_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4950,2914,72,20,0.141418315922841431042655813144
3181,3181_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2944,2191,19,691,0.477388663018122327841297192208
3182,3182_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2088,4935,86,445,0.675601895976811639421555355511
3183,3183_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1877,2489,44,887,0.078115724207833414638457725232
3184,3184_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3053,4765,61,135,0.768986084666103075768717189931
3185,3185_0,COMPLETED,SOBOL,0.910000000000000031086244689504,274.000000000000000000000000000000,4836,448,13,594,0.604409821592271301327059518371
3186,3186_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,230,3016,97,339,0.304837451575323936658890033868
3187,3187_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,896,1188,73,434,0.416492667060345433949208882041
3188,3188_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4093,3444,33,681,0.740426406757906052646944772277
3189,3189_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3640,1666,84,110,0.888319061143323818185990603524
3190,3190_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1368,4254,24,855,0.206208702512085451097334498627
3191,3191_0,COMPLETED,SOBOL,0.910000000000000031086244689504,252.000000000000000000000000000000,1711,306,80,747,0.853369479132816244337789157726
3192,3192_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3355,2562,15,494,0.054066150225698945963603847531
3193,3193_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3752,1995,64,797,0.327181933175772432509376130838
3194,3194_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1177,4583,30,42,0.517834033774211999201497746981
3195,3195_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,515,1486,3,200,0.640212692432105545670140145376
3196,3196_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4494,3761,94,947,0.456371378628537049948477033467
3197,3197_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2771,733,42,282,0.168523339780047548552843750258
3198,3198_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2218,3301,51,526,0.990238815899938340514552237437
3199,3199_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2226,1499,47,724,0.815190313858911386191152814717
3200,3200_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2767,3755,57,471,0.031728253848850723750629754250
3201,3201_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4502,727,10,805,0.351221588890999580900853516141
3202,3202_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,511,3315,100,49,0.558209877209737914682818882284
3203,3203_0,COMPLETED,SOBOL,0.910000000000000031086244689504,110.000000000000000000000000000000,1177,295,70,208,0.661937740109860950354914166383
3204,3204_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3759,2571,36,955,0.494919918714091189304582485420
3205,3205_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3355,2004,87,258,0.127785735668614508497853421432
3206,3206_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1718,4572,21,503,0.966804394748061901587732336338
3207,3207_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1377,1182,77,896,0.101302566977217789467857755881
3208,3208_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3636,3457,18,143,0.806072591718286268758220103336
3209,3209_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4101,1679,67,570,0.565134250514209290905398574978
3210,3210_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,892,4247,27,315,0.279941235331818472076292891870
3211,3211_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,230,2498,6,411,0.378800687503069666295374418041
3212,3212_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4843,4754,91,659,0.717601086722686853924813021877
3213,3213_0,COMPLETED,SOBOL,0.910000000000000031086244689504,35.000000000000000000000000000000,3052,437,39,117,0.912846140516921922269943934225
3214,3214_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1884,3025,54,862,0.246097360230982303841429370550
3215,3215_0,COMPLETED,SOBOL,0.910000000000000031086244689504,78.000000000000000000000000000000,2083,491,14,307,0.500279277613386530454420153546
3216,3216_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2946,2922,79,560,0.340806765452027315976835097899
3217,3217_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4944,2199,31,229,0.036542642507702109699874171156
3218,3218_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,26,4924,66,984,0.867026035735383615588034444954
3219,3219_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,769,1773,92,760,0.972714501410722687246845907794
3220,3220_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4278,4185,2,13,0.182178613727912303010825212368
3221,3221_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3454,1000,52,714,0.438817429238930356572012669858
3222,3222_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1495,3745,43,468,0.653838807363063101441014168813
3223,3223_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1819,2068,62,72,0.287313988471403713997887052756
3224,3224_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3151,4480,46,826,0.618066422808915327813394924306
3225,3225_0,FAILED,SOBOL,,,3958,7,95,401,0.751431283891201062807851940306
3226,3226_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1070,2751,11,656,0.091740511870011684503189997031
3227,3227_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,329,830,35,619,0.188654767993837596540274148538
3228,3228_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4620,3262,75,373,0.901945190945640185020693024853
3229,3229_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2643,1327,23,917,0.722902077397331588315410044743
3230,3230_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2403,4052,82,172,0.430147926136851321832210715002
3231,3231_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2459,634,69,439,0.937652431512251527401247130911
3232,3232_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2534,3378,28,693,0.154913416970521217175260630938
3233,3233_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4579,1446,76,20,0.473881402671337104148818752947
3234,3234_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,434,3857,17,772,0.681105907654389719496634825191
3235,3235_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,941,1950,40,986,0.535341477636247842220029724558
3236,3236_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3994,4675,55,240,0.368072092333808553732410473458
3237,3237_0,COMPLETED,SOBOL,0.910000000000000031086244689504,86.000000000000000000000000000000,3276,203,5,535,0.001478538950905203914684693522
3238,3238_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1797,2635,90,288,0.839758805319666845612402994448
3239,3239_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1453,1577,8,173,0.223703529885038721047862964042
3240,3240_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3559,4301,98,928,0.929197075977921449485563698545
3241,3241_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4335,1119,49,347,0.687855219040065968272301688557
3242,3242_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,659,3550,59,600,0.402897944638505589587396116258
3243,3243_0,COMPLETED,SOBOL,0.910000000000000031086244689504,158.000000000000000000000000000000,150,373,85,626,0.252265096455812465325863058752
3244,3244_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4922,3117,19,381,0.590814407652244022450815919001
3245,3245_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2817,2395,72,832,0.786478272372856723748668628104
3246,3246_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2120,4807,38,85,0.118990623492747540912439774274
3247,3247_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2003,2302,97,530,0.626829858990386123984706046031
3248,3248_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3025,4870,13,274,0.467608910735696547966711023037
3249,3249_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4709,555,60,952,0.162895520322024811576966385473
3250,3250_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,261,2830,45,199,0.994117306260392075145659873670
3251,3251_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,845,1064,24,45,0.850298072289675466173264339886
3252,3252_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4201,3652,84,790,0.059039139138534667272661948800
3253,3253_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3687,1875,33,499,0.316111926926299913187534684766
3254,3254_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1262,4131,73,746,0.530897088386118376490685477620
3255,3255_0,COMPLETED,SOBOL,0.920000000000000039968028886506,82.000000000000000000000000000000,1583,100,29,858,0.413925717158243056115196623068
3256,3256_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3386,2687,64,103,0.744929239518940411457492700720
3257,3257_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3878,2122,15,686,0.877723014395684009159026572888
3258,3258_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1150,4377,80,433,0.218771110968664278528805766655
3259,3259_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,562,1381,51,342,0.066177660010755062769405299150
3260,3260_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4387,3950,42,587,0.778744561610743457613637019676
3261,3261_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2721,923,94,139,0.600257253946736457628219341132
3262,3262_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2326,3199,3,887,0.307267361905425806511971131840
3263,3263_0,COMPLETED,SOBOL,0.910000000000000031086244689504,26.000000000000000000000000000000,2275,182,90,98,0.145803499504923828045122036201
3264,3264_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2661,2614,6,851,0.944859606942161867060292479437
3265,3265_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4452,1890,55,423,0.672193165818229299013353283954
3266,3266_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,620,4615,39,677,0.480798449043184528139960320914
3267,3267_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1126,1464,19,582,0.361474839663133040712494903346
