trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
2034,2034_0,RUNNING,SOBOL,,,1646,4826,4549,0.199535020351409908556661321199,0.594453115940093979041591865098,8.568065323114394615799938037526,str\(\'ks-test\'\),str\(\'full\'\),1308
2035,2035_0,RUNNING,SOBOL,,,4835,1495,2223,0.989897138994187075766717498482,0.371933633062988544537574853166,0.818106398841366266871943935257,str\(\'t-test\'\),str\(\'bounded\'\),4757
2036,2036_0,RUNNING,SOBOL,,,3114,3678,3576,0.284488239746540805263919082790,0.021247408082708717225184358313,3.166499095926061269068441106356,str\(\'ks-test\'\),str\(\'bounded\'\),2580
2037,2037_0,COMPLETED,SOBOL,0.729999999999999982236431605997,238.000000000000000000000000000000,1189,152,904,0.530952627334743687548268553655,0.757994676336646078240733004350,6.200064742702060094359239883488,str\(\'t-test\'\),str\(\'full\'\),1044
2038,2038_0,RUNNING,SOBOL,,,244,2627,1808,0.707444016464054636905700590432,0.959350590843707329291589758213,9.513014904089272860687742650043,str\(\'ks-test\'\),str\(\'bounded\'\),3589
2039,2039_0,COMPLETED,SOBOL,0.729999999999999982236431605997,61.000000000000000000000000000000,3433,1211,3861,0.478333195999264715325693941850,0.198968569362536068512170572831,2.352612283197231590747833251953,str\(\'t-test\'\),str\(\'full\'\),135
2040,2040_0,RUNNING,SOBOL,,,3890,4008,69,0.809634860292077096488583265455,0.409844796001911149119223409798,4.759727414936759437580349185737,str\(\'ks-test\'\),str\(\'full\'\),2214
2041,2041_0,RUNNING,SOBOL,,,1965,2320,3015,0.001664106555283069791006944627,0.686210992341861114596213155892,7.125660088624806043355874862755,str\(\'t-test\'\),str\(\'bounded\'\),3755
2042,2042_0,RUNNING,SOBOL,,,2356,3154,446,0.404451221823692308454667454498,0.307334356447681811275174368348,5.487213549405336898701079917373,str\(\'ks-test\'\),str\(\'bounded\'\),3137
2043,2043_0,COMPLETED,SOBOL,0.729999999999999982236431605997,77.000000000000000000000000000000,4281,527,2811,0.656834558956325031964240679372,0.537163429155945726378718063643,2.648930311237462031925815608702,str\(\'t-test\'\),str\(\'full\'\),352
2044,2044_0,RUNNING,SOBOL,,,3512,4576,1431,0.114652386002242562268449432850,0.826003184089437181292225886864,0.242034577154554453315427053894,str\(\'ks-test\'\),str\(\'full\'\),2002
2045,2045_0,COMPLETED,SOBOL,0.729999999999999982236431605997,36.000000000000000000000000000000,322,1597,4064,0.821137982785701714405490747595,0.080971734289079902446850667275,7.874806834105402941759166424163,str\(\'t-test\'\),str\(\'bounded\'\),4202
2046,2046_0,RUNNING,SOBOL,,,642,4063,3177,0.876787330802530018303286851733,0.139303235977888101304600354524,6.432335081896745521135017042980,str\(\'ks-test\'\),str\(\'full\'\),1676
2047,2047_0,RUNNING,SOBOL,,,2567,2101,1163,0.187666722346097242235529733989,0.891401079630479209470195200993,4.183569678021595628081286122324,str\(\'t-test\'\),str\(\'bounded\'\),4467
2048,2048_0,RUNNING,SOBOL,,,4601,3033,4948,0.605199782598763724728030410915,0.743437896896153693759856651013,1.835129376487806496243138099089,str\(\'ks-test\'\),str\(\'bounded\'\),2875
2049,2049_0,COMPLETED,SOBOL,0.729999999999999982236431605997,111.000000000000000000000000000000,1411,641,1963,0.335219225998967862434341213884,0.474381272727623592988521750158,8.800230554441920816088895662688,str\(\'t-test\'\),str\(\'full\'\),670
2050,2050_0,FAILED,SOBOL,,,1287,2868,2535,0.771586141930893032458982361277,0.801498488899320404854620392143,4.036446433261037469719667569734,str\(\'t-test\'\),str\(\'bounded\'\),618
2051,2051_0,COMPLETED,SOBOL,0.729999999999999982236431605997,615.000000000000000000000000000000,4422,808,488,0.043596322277560828339915133256,0.041124557437375190704909044825,6.598911337216385675219498807564,str\(\'ks-test\'\),str\(\'full\'\),3418
2052,2052_0,RUNNING,SOBOL,,,2706,4250,4341,0.749271121421828834030520738452,0.314297984562814214370973786572,9.259811821439303258785002981313,str\(\'t-test\'\),str\(\'full\'\),4248
2053,2053_0,RUNNING,SOBOL,,,806,1917,1390,0.440419450091198094732192203082,0.590657042650505892389389828168,1.356095098931342279868772493501,str\(\'ks-test\'\),str\(\'bounded\'\),2034
2054,2054_0,FAILED,SOBOL,,,501,4447,1049,0.260022972246631955961504445440,0.627562608020380108264646423777,3.108570543683133902135296011693,str\(\'t-test\'\),str\(\'full\'\),4586
2055,2055_0,FAILED,SOBOL,,,3636,1722,3370,0.551503944648429778041531790223,0.405051193784922380913826600590,5.008272879032419133693565527210,str\(\'ks-test\'\),str\(\'bounded\'\),1791
2056,2056_0,FAILED,SOBOL,,,4117,3300,2078,0.219982065273448823550239694669,0.241535898996517062187194824219,7.727588864685968061962739739101,str\(\'t-test\'\),str\(\'bounded\'\),863
2057,2057_0,COMPLETED,SOBOL,0.729999999999999982236431605997,113.000000000000000000000000000000,2217,379,4755,0.965567200860008578722215588641,0.978276028998196101049700246222,0.408552984501235227909887726128,str\(\'ks-test\'\),str\(\'full\'\),3073
2058,2058_0,RUNNING,SOBOL,,,2138,3841,2499,0.563266066728159819909649286274,0.110046755902469164944967872088,1.893191932647489084118319624395,str\(\'t-test\'\),str\(\'full\'\),4960
2059,2059_0,RUNNING,SOBOL,,,4039,2484,4507,0.373270013337954897902903894646,0.862136509535834205664173168771,9.992193410461768010577543464024,str\(\'ks-test\'\),str\(\'bounded\'\),1495
2060,2060_0,RUNNING,SOBOL,,,3246,2811,627,0.914698981707915637073824655090,0.527093290355056476315098734631,7.272639104569331713889823731733,str\(\'t-test\'\),str\(\'bounded\'\),1154
2061,2061_0,RUNNING,SOBOL,,,109,1024,3617,0.145841091511771075994730040293,0.258043804438784718513488769531,4.592990243169479569473878655117,str\(\'ks-test\'\),str\(\'full\'\),2704
2062,2062_0,RUNNING,SOBOL,,,1040,3553,3975,0.094098765486851337902507452782,0.461364400191232537640217969965,0.965182523392140945261985507386,str\(\'t-test\'\),str\(\'bounded\'\),171
2063,2063_0,COMPLETED,SOBOL,0.729999999999999982236431605997,141.000000000000000000000000000000,2941,281,1615,0.845604992093518359475012857729,0.691185382880270426930735538917,8.401383326691576058919963543303,str\(\'ks-test\'\),str\(\'full\'\),3631
2064,2064_0,RUNNING,SOBOL,,,4970,4973,2900,0.428779451610520501159129480584,0.917575178729370222185934835579,5.740587810651399891526125429664,str\(\'t-test\'\),str\(\'full\'\),4031
2065,2065_0,RUNNING,SOBOL,,,1833,1350,261,0.636389856273308351930495518900,0.172550867181271327943647975189,3.645581611167639568549247996998,str\(\'ks-test\'\),str\(\'bounded\'\),2486
2066,2066_0,RUNNING,SOBOL,,,1761,3622,1523,0.941585740489885192339158948016,0.657173570170998533335193769744,4.469033109435812001208887522807,str\(\'t-test\'\),str\(\'bounded\'\),3319
2067,2067_0,RUNNING,SOBOL,,,4876,57,4156,0.242744728555902844480129942895,0.434905691167339680802683687943,7.416276021855884081901422177907,str\(\'ks-test\'\),str\(\'full\'\),479
2068,2068_0,RUNNING,SOBOL,,,2842,4730,354,0.543361366322264061068381124642,0.208999203328043225980081842863,9.696289583965205238769158313517,str\(\'t-test\'\),str\(\'full\'\),2169
2069,2069_0,RUNNING,SOBOL,,,992,1439,2720,0.267435128910467001528417085865,0.945495801815763092790234622953,2.169415975591167722313912236132,str\(\'ks-test\'\),str\(\'bounded\'\),4344
2070,2070_0,RUNNING,SOBOL,,,47,3908,4874,0.463433922657743080364411980554,0.771900966739281990669496735791,3.544684269995428849142626859248,str\(\'t-test\'\),str\(\'full\'\),1811
2071,2071_0,RUNNING,SOBOL,,,3162,2258,1889,0.725526227192953232503214167082,0.011283262103796005276779013116,5.821805368270725367096929403488,str\(\'ks-test\'\),str\(\'bounded\'\),4646
2072,2072_0,RUNNING,SOBOL,,,3931,2566,3252,0.050771897928789257170567594812,0.346817433172836919741399697159,8.160575336284935588082589674741,str\(\'t-test\'\),str\(\'bounded\'\),3014
2073,2073_0,COMPLETED,SOBOL,0.729999999999999982236431605997,22.000000000000000000000000000000,2081,1111,1238,0.763191769191995272869633026858,0.623420260716229690522993678314,1.225670297351665771756756839750,str\(\'ks-test\'\),str\(\'full\'\),845
2074,2074_0,FAILED,SOBOL,,,2316,4671,3511,0.643588750215247307195909343136,0.496093834970146418950065481113,1.456553253673948278290595226281,str\(\'t-test\'\),str\(\'full\'\),1477
2075,2075_0,COMPLETED,SOBOL,0.729999999999999982236431605997,51.000000000000000000000000000000,4164,1653,839,0.420362712347880029817304148310,0.725671286145225136188230408152,9.178728304985909858260129112750,str\(\'ks-test\'\),str\(\'bounded\'\),4902
2076,2076_0,RUNNING,SOBOL,,,3708,3211,4614,0.868641831183806112370859864313,0.889669911250472122965504695458,6.840196657210588782049853762146,str\(\'t-test\'\),str\(\'bounded\'\),2764
2077,2077_0,COMPLETED,SOBOL,0.729999999999999982236431605997,345.000000000000000000000000000000,595,622,2288,0.070330552967265244634909038268,0.144889134934172048030376345196,3.775786474977619988635524350684,str\(\'ks-test\'\),str\(\'full\'\),1174
2078,2078_0,RUNNING,SOBOL,,,915,3094,150,0.137659966623410595643051124171,0.075334337675943968681835372081,0.532337896661832954414705909585,str\(\'t-test\'\),str\(\'bounded\'\),3726
2079,2079_0,COMPLETED,SOBOL,0.729999999999999982236431605997,54.000000000000000000000000000000,2763,741,3096,0.922148733166977763175964355469,0.827667860765010088286430800508,7.584429314236157182449460378848,str\(\'ks-test\'\),str\(\'full\'\),306
2080,2080_0,RUNNING,SOBOL,,,4485,4163,1726,0.349250958172604430984620194067,0.554985348349437135340167515096,5.304310783944093721231638483005,str\(\'t-test\'\),str\(\'full\'\),2347
2081,2081_0,COMPLETED,SOBOL,0.729999999999999982236431605997,32.000000000000000000000000000000,1371,2162,3779,0.586067276572808659729219016299,0.285692089259624470987120048449,2.831907277060672800672591620241,str\(\'ks-test\'\),str\(\'bounded\'\),3932
2082,2082_0,RUNNING,SOBOL,,,1559,4311,719,0.024433491691946983975780582909,0.988245811222121073313928718562,8.062214403369463155968333012424,str\(\'ks-test\'\),str\(\'full\'\),4778
2083,2083_0,RUNNING,SOBOL,,,4620,2017,3710,0.785646797038614730368522032222,0.227620016567409044760950109776,0.074005818087607630473279130001,str\(\'t-test\'\),str\(\'bounded\'\),1367
2084,2084_0,RUNNING,SOBOL,,,2591,2968,2408,0.485753859080374217338516018572,0.376074627073481659866871495979,2.666522995427250908306859855657,str\(\'ks-test\'\),str\(\'bounded\'\),986
2085,2085_0,COMPLETED,SOBOL,0.729999999999999982236431605997,53.000000000000000000000000000000,765,869,4416,0.699292812749743419864500992844,0.652684592869132718107039181632,5.450242055018432729696087335469,str\(\'t-test\'\),str\(\'full\'\),2561
2086,2086_0,RUNNING,SOBOL,,,460,3395,2826,0.507216239523142542466871418583,0.565601813472807357641158887418,9.013440014483407480838650371879,str\(\'ks-test\'\),str\(\'bounded\'\),35
2087,2087_0,COMPLETED,SOBOL,0.729999999999999982236431605997,175.000000000000000000000000000000,3521,436,187,0.307494086924940346339241159512,0.343325844449922423784471448016,1.602541106249205649092459680105,str\(\'t-test\'\),str\(\'full\'\),3451
2088,2088_0,RUNNING,SOBOL,,,4314,4503,4050,0.981509488109499228514209789864,0.054969873409718275625301942000,4.253516100085341200554012175417,str\(\'ks-test\'\),str\(\'full\'\),3890
2089,2089_0,RUNNING,SOBOL,,,2488,1817,1690,0.206703998696058988127077782337,0.791473610149696416016240618774,6.381767470030114353107819624711,str\(\'t-test\'\),str\(\'bounded\'\),2310
2090,2090_0,RUNNING,SOBOL,,,1943,2710,4275,0.326793980319052934646606445312,0.170880435289815058030882255480,5.987331494772807793935953668552,str\(\'ks-test\'\),str\(\'bounded\'\),448
2091,2091_0,COMPLETED,SOBOL,0.729999999999999982236431605997,52.000000000000000000000000000000,3767,963,1324,0.612407301928848069039190704643,0.923222048398107286715230657137,3.398916299316101063965334105887,str\(\'t-test\'\),str\(\'full\'\),3272
2092,2092_0,RUNNING,SOBOL,,,3286,3780,2599,0.163891787972301250508877501488,0.712837212352082083555160352262,0.747721907823346576549283781787,str\(\'ks-test\'\),str\(\'full\'\),4063
2093,2093_0,RUNNING,SOBOL,,,226,2385,552,0.899830772776156639913835988409,0.443536815010011187254690412374,8.618765569990500807762145996094,str\(\'t-test\'\),str\(\'bounded\'\),1903
2094,2094_0,RUNNING,SOBOL,,,1156,4917,2160,0.828581012390553928170788822172,0.275804630231112235527746179287,6.938385480300524044139365287265,str\(\'ks-test\'\),str\(\'full\'\),4448
2095,2095_0,RUNNING,SOBOL,,,2980,1254,4837,0.106477863997220992264836070262,0.505390171425417089601239695185,4.927318067800253942323251976632,str\(\'t-test\'\),str\(\'bounded\'\),1618
2096,2096_0,RUNNING,SOBOL,,,4697,3458,967,0.679627262383699415337900973100,0.856560202606022391691453776730,2.334848494909703919830690210802,str\(\'ks-test\'\),str\(\'bounded\'\),730
2097,2097_0,COMPLETED,SOBOL,0.729999999999999982236431605997,245.000000000000000000000000000000,1637,224,3288,0.380440792046487341604432685926,0.111772288037464029297751721970,9.550462647837585805632443225477,str\(\'t-test\'\),str\(\'full\'\),2895
2098,2098_0,RUNNING,SOBOL,,,1574,2518,1102,0.624739235924556823853492915077,0.425437975313514460395936112036,6.538549352068455000619451311650,str\(\'t-test\'\),str\(\'full\'\),4313
2099,2099_0,RUNNING,SOBOL,,,4750,1161,3154,0.315679997602477668827702927956,0.670616641910746658084008231526,4.096960767545738235639873892069,str\(\'ks-test\'\),str\(\'bounded\'\),2142
2100,2100_0,RUNNING,SOBOL,,,3044,3978,2026,0.896268525579944297376755457663,0.943757441274821751164836314274,1.767945092697627895717005230836,str\(\'t-test\'\),str\(\'bounded\'\),512
2101,2101_0,RUNNING,SOBOL,,,1103,2191,4972,0.168185276614502082770385982258,0.214562890050932764118840623269,8.847809478536248661839636042714,str\(\'ks-test\'\),str\(\'full\'\),3346
2102,2102_0,RUNNING,SOBOL,,,173,4720,2739,0.095114800890907652552996864870,0.005653994547203182799433029970,5.615417666758411030514253070578,str\(\'t-test\'\),str\(\'bounded\'\),813
2103,2103_0,RUNNING,SOBOL,,,3348,1447,413,0.840675346685573421368076196813,0.773588792543858261296918499283,2.501273555817082439034493290819,str\(\'ks-test\'\),str\(\'full\'\),2989
2104,2104_0,RUNNING,SOBOL,,,3820,3650,4137,0.384979583753272902590936155320,0.610046521110460204795344907325,0.231015776840969938588088439246,str\(\'t-test\'\),str\(\'full\'\),4678
2105,2105_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1190.000000000000000000000000000000,1879,26,1464,0.676306451698765132007906686340,0.356339546598494039120197385273,7.905278272486292223675263812765,str\(\'ks-test\'\),str\(\'bounded\'\),1839
2106,2106_0,RUNNING,SOBOL,,,2427,4191,3876,0.790184116480872056342832365772,0.727843527875840612395563766768,9.384896701964549947660998441279,str\(\'t-test\'\),str\(\'bounded\'\),1226
2107,2107_0,RUNNING,SOBOL,,,4366,2131,1863,0.021115075295791031068093346335,0.489974433450028279413146492516,2.500335845017805702639179799007,str\(\'ks-test\'\),str\(\'full\'\),2810
2108,2108_0,RUNNING,SOBOL,,,3582,3083,2999,0.687934999233111743599522469594,0.154897575255483394007782749213,4.770679371600971663269774580840,str\(\'t-test\'\),str\(\'full\'\),4852
2109,2109_0,COMPLETED,SOBOL,0.729999999999999982236431605997,93.000000000000000000000000000000,408,750,13,0.497841962276026617217894454370,0.875807948650792256195529716933,7.095102772264741730623427429236,str\(\'ks-test\'\),str\(\'bounded\'\),1431
2110,2110_0,RUNNING,SOBOL,,,713,3280,2229,0.303929445439949652563171866859,0.841597311450168472646282680216,8.461898499082773028590054309461,str\(\'t-test\'\),str\(\'full\'\),3983
2111,2111_0,COMPLETED,SOBOL,0.729999999999999982236431605997,88.000000000000000000000000000000,2652,555,4594,0.511511200429871637496148650825,0.065378331907093523156504488725,0.904820296124555167871506000665,str\(\'ks-test\'\),str\(\'bounded\'\),2394
2112,2112_0,RUNNING,SOBOL,,,4671,4623,897,0.219042163791134947281591394130,0.291740258829668142048774370778,3.233578430158086103318737514201,str\(\'t-test\'\),str\(\'bounded\'\),255
2113,2113_0,COMPLETED,SOBOL,0.729999999999999982236431605997,32.000000000000000000000000000000,1497,1703,3531,0.970390255803242340881809013808,0.552756801795214469663619638595,6.152438046537340277097882790258,str\(\'ks-test\'\),str\(\'full\'\),3681
2114,2114_0,RUNNING,SOBOL,,,1357,4478,1592,0.409244831476360537703129693909,0.225941771635785687566411183980,1.071320823865942628572156536393,str\(\'ks-test\'\),str\(\'bounded\'\),2534
2115,2115_0,RUNNING,SOBOL,,,4508,1850,3913,0.655924221735447621206560597784,0.993869431380182466462258616957,8.314698409268633128021974698640,str\(\'t-test\'\),str\(\'full\'\),955
2116,2116_0,RUNNING,SOBOL,,,2777,3409,285,0.074628173988312479503193230812,0.643156705638393777491046421346,5.673479496559128421040441025980,str\(\'ks-test\'\),str\(\'full\'\),1394
2117,2117_0,COMPLETED,SOBOL,0.729999999999999982236431605997,91.000000000000000000000000000000,891,429,2962,0.865075804803520420627194198460,0.389457821145653748651227488153,3.693236542209051620488935441244,str\(\'t-test\'\),str\(\'bounded\'\),4810
2118,2118_0,RUNNING,SOBOL,,,571,2896,4475,0.934239288277924018188969057519,0.329892353583127240224115439560,2.021319447066634911180926792440,str\(\'ks-test\'\),str\(\'full\'\),2284
2119,2119_0,COMPLETED,SOBOL,0.729999999999999982236431605997,192.000000000000000000000000000000,3722,934,2427,0.126301035895943630782412014923,0.575063881928101205964765085810,9.844460089356639187485598085914,str\(\'t-test\'\),str\(\'bounded\'\),3859
2120,2120_0,RUNNING,SOBOL,,,4189,4356,3651,0.582750003412365935595573773753,0.785904149621725056640286766196,7.261696907189675087579416867811,str\(\'ks-test\'\),str\(\'bounded\'\),3478
2121,2121_0,RUNNING,SOBOL,,,2302,1965,700,0.353785851724445821187003957675,0.056717688417062164796256240606,4.623538247235120302036648354260,str\(\'t-test\'\),str\(\'full\'\),67
2122,2122_0,RUNNING,SOBOL,,,2068,3503,3425,0.239422176063060765383028183351,0.933168592264875806918666967249,2.980376334611326338830394888646,str\(\'ks-test\'\),str\(\'full\'\),1950
2123,2123_0,COMPLETED,SOBOL,0.729999999999999982236431605997,237.000000000000000000000000000000,3953,172,1064,0.946126835398375942709492392169,0.156956750974059117131886864627,5.155920471155085671455253759632,str\(\'t-test\'\),str\(\'bounded\'\),4115
2124,2124_0,RUNNING,SOBOL,,,3174,4845,4700,0.279527126543223869425958127977,0.445771016398444797079747559110,7.738616828297265826108741748612,str\(\'ks-test\'\),str\(\'bounded\'\),3227
2125,2125_0,COMPLETED,SOBOL,0.729999999999999982236431605997,44.000000000000000000000000000000,24,1319,2062,0.532000011563301122841096457705,0.706779469344764987859264238068,0.378071637839078933396308457304,str\(\'t-test\'\),str\(\'full\'\),397
2126,2126_0,RUNNING,SOBOL,,,970,3794,532,0.729817646857351065570185255638,0.511500111043453165038386032393,3.930203332225792323129098804202,str\(\'ks-test\'\),str\(\'bounded\'\),2942
2127,2127_0,RUNNING,SOBOL,,,2855,2378,2541,0.459873175609856854606505294214,0.273638154869899175025693693897,6.685548631565645827379285037750,str\(\'t-test\'\),str\(\'full\'\),782
2128,2128_0,FAILED,SOBOL,,,4898,2685,1344,0.752076312351971809633255361405,0.125639905471354729193933508213,9.326967721356078655503551999573,str\(\'ks-test\'\),str\(\'full\'\),1572
2129,2129_0,COMPLETED,SOBOL,0.729999999999999982236431605997,376.000000000000000000000000000000,1748,996,4334,0.063105926927179090135666683636,0.846542188847437482301927502704,1.308545005700550989402586310462,str\(\'t-test\'\),str\(\'bounded\'\),4397
2130,2130_0,RUNNING,SOBOL,,,1847,4034,3074,0.360993311569094643687094503548,0.362410831836983582388000968422,0.560463828821666565360715139832,str\(\'ks-test\'\),str\(\'bounded\'\),1090
2131,2131_0,RUNNING,SOBOL,,,4946,2286,88,0.574324698247015485996769257326,0.607826129637658585380677322973,7.575909188762308232867326296400,str\(\'t-test\'\),str\(\'full\'\),2630
2132,2132_0,RUNNING,SOBOL,,,2927,2613,3802,0.149344537355005746448455283826,0.756307597817853061172854722827,5.159037677902729157608519017231,str\(\'ks-test\'\),str\(\'full\'\),4710
2133,2133_0,COMPLETED,SOBOL,0.729999999999999982236431605997,42.000000000000000000000000000000,1063,1217,1789,0.910464413389563520517810957244,0.026877363439649346044113542575,2.957574576416052813954138400732,str\(\'t-test\'\),str\(\'bounded\'\),1256
2134,2134_0,RUNNING,SOBOL,,,133,3750,806,0.856901342283934330801287160284,0.193406038887798781278348769774,1.506630256621167118780135751877,str\(\'ks-test\'\),str\(\'full\'\),3801
2135,2135_0,RUNNING,SOBOL,,,3232,87,3440,0.082071263078600173446197629801,0.961090167118236471388570407726,9.109197918987833375581431027967,str\(\'t-test\'\),str\(\'bounded\'\),2265
2136,2136_0,RUNNING,SOBOL,,,4016,4781,2321,0.631913732472807132545256081357,0.672766704868525300398118815792,6.751051524723880703504619305022,str\(\'ks-test\'\),str\(\'bounded\'\),87
2137,2137_0,RUNNING,SOBOL,,,2153,1548,4686,0.432037475418299454776871471040,0.419311355607584146376609623985,3.884384990515187485726755767246,str\(\'t-test\'\),str\(\'full\'\),3537
2138,2138_0,RUNNING,SOBOL,,,2230,2988,1943,0.039117804188281299349050357250,0.539391235860064655049939119635,3.494673924451694002613066913909,str\(\'ks-test\'\),str\(\'full\'\),4174
2139,2139_0,COMPLETED,SOBOL,0.729999999999999982236431605997,72.000000000000000000000000000000,4094,694,4889,0.774845638003200276600068718835,0.301285506512969758485809279591,5.891421520500444763968062034110,str\(\'t-test\'\),str\(\'bounded\'\),1970
2140,2140_0,RUNNING,SOBOL,,,3623,4135,1183,0.451722031380981214887526675739,0.090928420422598715822104509243,8.249634739789179604940727585927,str\(\'ks-test\'\),str\(\'bounded\'\),378
2141,2141_0,RUNNING,SOBOL,,,523,2036,3235,0.737238369423896089394077080215,0.812074473254382644960003290180,1.117005087161436538423231468187,str\(\'t-test\'\),str\(\'full\'\),3168
2142,2142_0,RUNNING,SOBOL,,,829,4562,4201,0.555005918227136185727488282282,0.905264265399426171221364256780,4.441012015086599262758682016283,str\(\'ks-test\'\),str\(\'bounded\'\),643
2143,2143_0,RUNNING,SOBOL,,,2693,1602,1529,0.255790798217058190644479509501,0.129295959340408439519620742431,7.424843733154237845894840575056,str\(\'t-test\'\),str\(\'full\'\),2843
2144,2144_0,RUNNING,SOBOL,,,4400,3180,2674,0.953295748680830001831054687500,0.480499510563909992821862715573,9.841515066932887023654075164814,str\(\'ks-test\'\),str\(\'full\'\),4493
2145,2145_0,COMPLETED,SOBOL,0.729999999999999982236431605997,211.000000000000000000000000000000,1300,494,348,0.231034465692937368563875111249,0.741264431996271011549026752618,2.043643875674344467796572644147,str\(\'t-test\'\),str\(\'bounded\'\),1707
2146,2146_0,RUNNING,SOBOL,,,1474,3347,4775,0.667889771921560182477151101921,0.039375519260764123286033822069,6.966434809526429461357110994868,str\(\'t-test\'\),str\(\'full\'\),2085
2147,2147_0,COMPLETED,SOBOL,0.729999999999999982236431605997,165.000000000000000000000000000000,4548,329,2137,0.392178537180647268645117264896,0.807066785743460024526996221539,4.918721376641654430272865283769,str\(\'ks-test\'\),str\(\'bounded\'\),4294
2148,2148_0,COMPLETED,SOBOL,0.729999999999999982236431605997,22.000000000000000000000000000000,2505,4377,3351,0.816907074680551903433922689146,0.581196137879043783769361652958,2.189651991802267883002741655218,str\(\'t-test\'\),str\(\'bounded\'\),3366
2149,2149_0,RUNNING,SOBOL,,,695,1789,990,0.118151580495759842004410700156,0.327732698598876603934826334807,9.676206512877717713649872166570,str\(\'ks-test\'\),str\(\'full\'\),571
2150,2150_0,RUNNING,SOBOL,,,375,4261,1253,0.175634968588128687061455934781,0.391668739562854195668251122697,6.037332528022118616206626029452,str\(\'t-test\'\),str\(\'bounded\'\),3123
2151,2151_0,RUNNING,SOBOL,,,3449,1908,4243,0.888087341206148295214006793685,0.637091175615787541630652413005,3.329309906370937710562429856509,str\(\'ks-test\'\),str\(\'full\'\),909
2152,2152_0,RUNNING,SOBOL,,,4228,2840,624,0.338481266932561974947191174579,0.972651728475466326173659581400,0.658652745034545739066800251749,str\(\'t-test\'\),str\(\'full\'\),1739
2153,2153_0,RUNNING,SOBOL,,,2418,839,2633,0.600720240244641878746278962353,0.243213404078036543598528851362,8.727440092475154287399163877126,str\(\'ks-test\'\),str\(\'bounded\'\),4540
2154,2154_0,RUNNING,SOBOL,,,2027,4945,203,0.993152978571131828111617778632,0.872153367046266780882035618561,8.963353103254922515930047666188,str\(\'t-test\'\),str\(\'bounded\'\),2672
2155,2155_0,RUNNING,SOBOL,,,3838,1380,2880,0.195060762906447054954028885732,0.096177922734990720088354976269,1.672080655544996297123816475505,str\(\'ks-test\'\),str\(\'full\'\),1126
2156,2156_0,RUNNING,SOBOL,,,3372,3564,1674,0.518923297608271272274294005911,0.260211495533585523975972364497,4.342652069274336668058822397143,str\(\'t-test\'\),str\(\'full\'\),1527
2157,2157_0,COMPLETED,SOBOL,0.729999999999999982236431605997,255.000000000000000000000000000000,296,272,3995,0.295786807628348469290102684681,0.520984506985172624027313759143,6.273178862773813868614070088370,str\(\'ks-test\'\),str\(\'bounded\'\),4986
2158,2158_0,RUNNING,SOBOL,,,1241,2741,3715,0.474097008561715493879518135145,0.697243813687935420908559080999,8.034117302073164879061550891493,str\(\'t-test\'\),str\(\'full\'\),2453
2159,2159_0,RUNNING,SOBOL,,,3052,1091,764,0.710949412314221262931823730469,0.459130946088582292397006767715,0.082497559688054028503856329735,str\(\'ks-test\'\),str\(\'bounded\'\),4004
2160,2160_0,RUNNING,SOBOL,,,4783,3889,4410,0.012720762042328716961980816791,0.186473804211243987527524268444,2.811824485342018231648353321361,str\(\'t-test\'\),str\(\'bounded\'\),3661
2161,2161_0,RUNNING,SOBOL,,,1707,2435,2362,0.797359751617535916778933824389,0.907627947062253914722873560095,5.324545924799517493397615908179,str\(\'ks-test\'\),str\(\'full\'\),198
2162,2162_0,RUNNING,SOBOL,,,1684,3233,3656,0.112169186016544700223995789656,0.216532797649502756209827225575,2.115713268059305818269422161393,str\(\'t-test\'\),str\(\'full\'\),1736
2163,2163_0,COMPLETED,SOBOL,0.729999999999999982236431605997,74.000000000000000000000000000000,4796,587,666,0.826544968141242897274878487224,0.937922474941238815127064754051,9.749992663988843233369152585510,str\(\'ks-test\'\),str\(\'bounded\'\),4566
2164,2164_0,RUNNING,SOBOL,,,3075,4664,4470,0.402029031587764595911949072615,0.664748800579458509751873407367,7.362567596575246398060698993504,str\(\'t-test\'\),str\(\'bounded\'\),3091
2165,2165_0,COMPLETED,SOBOL,0.729999999999999982236431605997,37.000000000000000000000000000000,1228,1666,2461,0.662180653532966956298366767442,0.427374000379815710548569995808,4.522741162224673594494106509956,str\(\'ks-test\'\),str\(\'full\'\),925
2166,2166_0,RUNNING,SOBOL,,,283,4160,300,0.606706434356048651679316208174,0.354408118641003966331481933594,1.211021099057048466818287124624,str\(\'t-test\'\),str\(\'bounded\'\),3390
2167,2167_0,RUNNING,SOBOL,,,3395,2177,2938,0.328839573839679377709188656809,0.615904024988412901464585047506,8.175224311084486217282574216370,str\(\'ks-test\'\),str\(\'full\'\),566
2168,2168_0,RUNNING,SOBOL,,,3852,3120,1578,0.878233047166839253527825803758,0.779419106001034367459112672805,5.807160621252842602757482382003,str\(\'t-test\'\),str\(\'full\'\),2099
2169,2169_0,COMPLETED,SOBOL,0.729999999999999982236431605997,180.000000000000000000000000000000,2004,708,3938,0.181347886608913544392862604582,0.003694480169564485702582423698,3.559329240508377623086744279135,str\(\'ks-test\'\),str\(\'bounded\'\),4259
