trial_index,arm_name,trial_status,generation_node,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
1039,1039_0,RUNNING,SOBOL,2553,2250,16,628,0.171387901822105059856937714358
1040,1040_0,RUNNING,SOBOL,2064,2542,95,123,0.655995096772909125348860470694
1041,1041_0,RUNNING,SOBOL,1574,1530,60,238,0.544266687247902170021518486465
1042,1042_0,RUNNING,SOBOL,3665,3740,32,513,0.035808200931176543957423774600
1043,1043_0,RUNNING,SOBOL,4149,670,76,478,0.355010892923921350661231599588
1044,1044_0,RUNNING,SOBOL,1238,4131,10,772,0.848815973145887303630274800526
1045,1045_0,RUNNING,SOBOL,847,1891,84,618,0.391086847456172115311545667282
1046,1046_0,RUNNING,SOBOL,3757,2852,6,133,0.904353775747120391947930784227
1047,1047_0,RUNNING,SOBOL,3432,250,52,847,0.708991198251023857501706970652
1048,1048_0,RUNNING,SOBOL,1341,4960,36,404,0.212197447061538702062222228051
1049,1049_0,RUNNING,SOBOL,2453,970,24,270,0.084663073245435954694571023538
1050,1050_0,RUNNING,SOBOL,2942,3762,90,982,0.588732119983062185397670873499
1051,1051_0,RUNNING,SOBOL,4872,1830,43,10,0.768535214807838151784835645230
1052,1052_0,RUNNING,SOBOL,360,3371,71,741,0.279111956311389797225075426468
1053,1053_0,RUNNING,SOBOL,435,1163,100,754,0.508894894346594850453868730256
1054,1054_0,RUNNING,SOBOL,4946,3960,15,497,0.008785081082955002382273157480
1055,1055_0,RUNNING,SOBOL,2867,1710,67,526,0.327921071313321599305368181376
1056,1056_0,RUNNING,SOBOL,2379,3256,45,226,0.813506926225498361304744321387
1057,1057_0,FAILED,SOBOL,1270,2088,9,103,0.949081864563748212049176800065
1058,1058_0,FAILED,SOBOL,3359,3045,81,649,0.439652339857071638995478224388
1059,1059_0,FAILED,SOBOL,3829,136,26,362,0.136075832298025500843863255795
1060,1060_0,FAILED,SOBOL,919,4841,61,888,0.628910350013524244161544629605
1061,1061_0,FAILED,SOBOL,1157,1337,34,722,0.111726003721356395570474262513
1062,1062_0,FAILED,SOBOL,4067,3542,56,28,0.624022373223677262465969306504
1063,1063_0,FAILED,SOBOL,3746,789,1,995,0.803880592457950071683114856569
1064,1064_0,RUNNING,SOBOL,1657,4246,85,257,0.306115806596353623447726022277
1065,1065_0,RUNNING,SOBOL,2149,412,75,384,0.426372025845572377722447754422
1066,1066_0,RUNNING,SOBOL,2637,4458,40,868,0.931419728826731407878014579182
1067,1067_0,RUNNING,SOBOL,4552,2364,92,143,0.735994405349716496189671488537
1068,1068_0,RUNNING,SOBOL,40,2661,20,607,0.247549327213317155171878880537
1069,1069_0,RUNNING,SOBOL,185,2306,53,343,0.872744542598724359905304481799
1070,1070_0,RUNNING,SOBOL,4422,2641,37,908,0.360296260306611659807174419257
1071,1071_0,RUNNING,SOBOL,2766,509,83,68,0.055718492038547992595276525662
1072,1072_0,RUNNING,SOBOL,2004,4595,4,684,0.553574288757517907200167428527
1073,1073_0,RUNNING,SOBOL,1869,771,43,553,0.682849481536075497700721825822
1074,1074_0,FAILED,SOBOL,3528,4187,71,198,0.177649847175925967857068599187
1075,1075_0,FAILED,SOBOL,4284,1473,23,796,0.497855625336989737750315043741
1076,1076_0,FAILED,SOBOL,945,3640,89,454,0.986391725484281778335571289062
1077,1077_0,FAILED,SOBOL,712,194,19,187,0.257111583083868000532135056346
1078,1078_0,FAILED,SOBOL,4051,4861,97,564,0.757373573103919617288681820355
1079,1079_0,FAILED,SOBOL,3137,1991,48,411,0.562957120753824757919403509732
1080,1080_0,FAILED,SOBOL,1477,2907,63,840,0.077280013324692850562591672769
1081,1081_0,FAILED,SOBOL,3605,333,32,433,0.216676016271114352251814239025
1082,1082_0,FAILED,SOBOL,92,4809,74,534,0.517791012791916749335996428272
1083,1083_0,FAILED,SOBOL,1983,2181,5,54,0.818786369230598221058414765139
1084,1084_0,FAILED,SOBOL,4253,2667,91,922,0.383158149013295756812880199504
1085,1085_0,FAILED,SOBOL,4974,1789,51,811,0.282359200242906782651886032909
1086,1086_0,FAILED,SOBOL,1301,3685,43,162,0.983140509041026233738591599831
1087,1087_0,FAILED,SOBOL,697,726,86,673,0.682177510820329180418752912374
1088,1088_0,FAILED,SOBOL,3117,3790,22,291,0.115905629804357881984522293806
1089,1089_0,FAILED,SOBOL,2754,2313,79,244,0.619583501247689127922058105469
1090,1090_0,FAILED,SOBOL,953,2838,15,845,0.178107511386275285669711365699
1091,1091_0,RUNNING,SOBOL,1601,172,58,365,0.469722247013822202799104843507
1092,1092_0,RUNNING,SOBOL,4645,4686,50,733,0.796177204396575688427617478737
1093,1093_0,RUNNING,SOBOL,3962,1190,10,625,0.881353969128802372523523445125
1094,1094_0,RUNNING,SOBOL,2323,4293,96,476,0.320929378155618894030709498111
1095,1095_0,RUNNING,SOBOL,466,1295,27,987,0.029347004463896157050450952397
1096,1096_0,RUNNING,SOBOL,3358,3232,69,105,0.704788817130029165980431571370
1097,1097_0,RUNNING,SOBOL,3193,1553,18,644,0.423395205492153758886075820556
1098,1098_0,RUNNING,SOBOL,611,3288,76,260,0.872712318222969796188692725991
1099,1099_0,RUNNING,SOBOL,2471,974,47,780,0.542130348695442076945028020418
1100,1100_0,RUNNING,SOBOL,3795,4200,61,133,0.223393736243247986728022169700
1101,1101_0,RUNNING,SOBOL,4479,117,99,22,0.075669227665290231255035280356
1102,1102_0,RUNNING,SOBOL,1747,4431,7,888,0.628248884983360733613722004520
1103,1103_0,RUNNING,SOBOL,1101,2410,66,399,0.958802303360775098894919210579
1104,1104_0,RUNNING,SOBOL,2586,3056,30,502,0.275638334978371868366764374514
1105,1105_0,RUNNING,SOBOL,2950,784,71,955,0.771549899499863411911348975991
1106,1106_0,RUNNING,SOBOL,844,4048,36,71,0.462559523934498451058772161559
1107,1107_0,RUNNING,SOBOL,1446,1694,94,591,0.138190665006637569689473821199
1108,1108_0,RUNNING,SOBOL,4810,3469,2,444,0.566066276682540725495584865712
1109,1109_0,RUNNING,SOBOL,4085,1926,40,336,0.729416776366531793840408681717
1110,1110_0,RUNNING,SOBOL,2131,2613,54,702,0.036507050698623061402159351019
1111,1111_0,RUNNING,SOBOL,239,552,25,213,0.360847354758530858287457476763
1112,1112_0,RUNNING,SOBOL,3440,4904,83,816,0.934868040965870061853593142587
1113,1113_0,RUNNING,SOBOL,3523,2096,60,517,0.104122338345274331738998796482
1114,1114_0,RUNNING,SOBOL,164,2743,49,383,0.662536312304437213782648541383
1115,1115_0,RUNNING,SOBOL,2058,428,81,904,0.986889935525134154303827926924
1116,1116_0,RUNNING,SOBOL,4169,4742,13,6,0.309560283783823275705060495966
1117,1117_0,RUNNING,SOBOL,4736,661,28,149,0.394940250763669620237550361708
1118,1118_0,RUNNING,SOBOL,1530,3885,67,765,0.838426853921264370050892011932
1119,1119_0,RUNNING,SOBOL,928,1864,12,276,0.514040872482582900104830514465
1120,1120_0,RUNNING,SOBOL,2877,3600,95,628,0.189473750457167633420851871051
1121,1121_0,RUNNING,SOBOL,2504,237,7,832,0.700977049909532023974634284968
1122,1122_0,RUNNING,SOBOL,1174,4591,89,198,0.002206358125433325462205758072
1123,1123_0,RUNNING,SOBOL,1820,2238,34,718,0.332773106817156050230011032909
1124,1124_0,RUNNING,SOBOL,4397,2923,72,320,0.900932826908305339763671781839
1125,1125_0,RUNNING,SOBOL,3868,1381,87,459,0.799987781908363060345834583131
1126,1126_0,RUNNING,SOBOL,2388,3155,21,575,0.496862179527059188988147298005
1127,1127_0,RUNNING,SOBOL,529,1095,52,86,0.166263068899512284071207091074
1128,1128_0,RUNNING,SOBOL,3266,4359,42,939,0.600003453759476501616632049263
1129,1129_0,RUNNING,SOBOL,3432,1040,92,306,0.256234126437455411728905119162
1130,1130_0,RUNNING,SOBOL,383,4103,4,657,0.947256001876667141914367675781
1131,1131_0,FAILED,SOBOL,2240,1477,69,177,0.655686958499252847687444045732
1132,1132_0,FAILED,SOBOL,4036,3374,37,795,0.079655644124373800596394801232
1133,1133_0,FAILED,SOBOL,4561,2495,24,938,0.242799134492874157942310375802
1134,1134_0,FAILED,SOBOL,1675,2981,84,39,0.553677364004775851569206679414
1135,1135_0,FAILED,SOBOL,1027,22,39,550,0.845274958532303610780900271493
1136,1136_0,FAILED,SOBOL,2670,4497,55,418,0.419409978741779931876720866057
1137,1137_0,FAILED,SOBOL,3045,1609,45,121,0.907492308186367169220432060683
1138,1138_0,FAILED,SOBOL,780,3545,63,972,0.356800501096993682992319918412
1139,1139_0,RUNNING,SOBOL,1384,878,16,492,0.055850822037085891269558857175
1140,1140_0,FAILED,SOBOL,4901,3982,77,610,0.741025418587028972261521175824
1141,1141_0,FAILED,SOBOL,4336,486,64,749,0.593443199170753388216326129623
1142,1142_0,FAILED,SOBOL,1911,5000,31,349,0.142238232493400562628238503748
1143,1143_0,FAILED,SOBOL,20,2002,98,860,0.443216466421261445773893683509
1144,1144_0,FAILED,SOBOL,3687,2526,9,228,0.759942446988076003577816663892
1145,1145_0,FAILED,SOBOL,3747,1823,97,980,0.664360035374760626858403611550
1146,1146_0,FAILED,SOBOL,77,3641,11,112,0.102047348795458681092185315720
1147,1147_0,FAILED,SOBOL,1931,701,68,601,0.300175731357187058900848342091
1148,1148_0,FAILED,SOBOL,4354,3844,26,500,0.996997830847278221355622918054
1149,1149_0,FAILED,SOBOL,4883,465,16,358,0.832704455409199018056654040265
1150,1150_0,FAILED,SOBOL,1363,4706,79,739,0.400913915755227223680634551783
1151,1151_0,FAILED,SOBOL,722,2059,50,219,0.202756978325545789143546926425
1152,1152_0,FAILED,SOBOL,2985,2779,57,869,0.500034301718696783112250159320
1153,1153_0,FAILED,SOBOL,2728,1136,44,666,0.015976147113367915320036871663
1154,1154_0,FAILED,SOBOL,1086,4317,52,297,0.687458527401089702912884149555
1155,1155_0,FAILED,SOBOL,1693,1339,21,786,0.894723867276683404448078817950
1156,1156_0,FAILED,SOBOL,4582,3197,85,186,0.338258723553270079786869928284
1157,1157_0,FAILED,SOBOL,4015,2200,75,47,0.486990590097382658463232019130
1158,1158_0,FAILED,SOBOL,2221,2960,33,929,0.809608104858547394933054874855
1159,1159_0,FAILED,SOBOL,323,275,90,409,0.602314213832840339435392706946
1160,1160_0,FAILED,SOBOL,3374,4554,4,558,0.164675651721656324255604886275
1161,1161_0,FAILED,SOBOL,3206,63,55,191,0.941046581232920287263254977006
1162,1162_0,FAILED,SOBOL,472,4456,41,839,0.261720204185694471643586211940
1163,1163_0,FAILED,SOBOL,2367,2454,82,328,0.093425923867151136614772610756
1164,1164_0,FAILED,SOBOL,3849,3022,24,711,0.642167945235967652095609992102
1165,1165_0,FAILED,SOBOL,4416,1440,36,569,0.555988585090264719745789534500
1166,1166_0,FAILED,SOBOL,1841,3410,72,466,0.241211256302893167768885973601
1167,1167_0,FAILED,SOBOL,1231,1076,1,946,0.409537898557260637844024131482
1168,1168_0,FAILED,SOBOL,2563,4068,93,80,0.854895772237330708875902018917
1169,1169_0,FAILED,SOBOL,2820,1960,8,377,0.347416409682482496545929961940
1170,1170_0,FAILED,SOBOL,868,2569,100,524,0.917599742496386205914404854411
1171,1171_0,FAILED,SOBOL,1511,527,29,13,0.742848650902509732851797252806
1172,1172_0,FAILED,SOBOL,4715,4958,65,897,0.053776323242112997191632928207
1173,1173_0,FAILED,SOBOL,4190,916,76,758,0.155520999349653715748686977349
1174,1174_0,FAILED,SOBOL,2076,3945,19,156,0.579437089418992412603870434396
1175,1175_0,FAILED,SOBOL,224,1572,60,636,0.754220539230853304069057685410
1176,1176_0,FAILED,SOBOL,3580,3582,47,269,0.449189640657976285709196417884
1177,1177_0,FAILED,SOBOL,3497,763,20,64,0.527411819061264441899083976750
1178,1178_0,FAILED,SOBOL,298,3753,87,962,0.206803950957953924794097133599
1179,1179_0,FAILED,SOBOL,2150,1751,42,451,0.381570263387635333351965982729
1180,1180_0,FAILED,SOBOL,4106,3722,53,584,0.821097597751766494766911819170
1181,1181_0,FAILED,SOBOL,4789,2140,88,696,0.969621503213420554700974207663
1182,1182_0,FAILED,SOBOL,1428,2709,5,343,0.296129472550004713138349643486
1183,1183_0,FAILED,SOBOL,784,375,74,823,0.121391714988276361308905393344
1184,1184_0,FAILED,SOBOL,2893,4766,34,207,0.675968082740902920235726014653
1185,1185_0,FAILED,SOBOL,2646,1259,66,254,0.184080693058669558892503914649
1186,1186_0,FAILED,SOBOL,1159,3267,28,651,0.613861586054787022881384928041
1187,1187_0,FAILED,SOBOL,1767,1226,95,140,0.782171102080494118347075982456
1188,1188_0,FAILED,SOBOL,4498,4257,13,774,0.483005006434395922632063502533
1189,1189_0,FAILED,SOBOL,3777,213,48,881,0.318854871924966587481975466289
1190,1190_0,FAILED,SOBOL,2450,4645,58,29,0.883177208879962538645713721053
1191,1191_0,FAILED,SOBOL,554,2272,14,509,0.714896244004368797142490166152
1192,1192_0,FAILED,SOBOL,3134,2879,81,392,0.019962920485064386544316050731
1193,1193_0,FAILED,SOBOL,3300,2372,31,853,0.858705754894763195750329032307
1194,1194_0,FAILED,SOBOL,407,3093,63,235,0.436678425924852509076856676984
1195,1195_0,FAILED,SOBOL,2305,154,10,724,0.229367408670485023458596174351
1196,1196_0,FAILED,SOBOL,3941,4394,98,373,0.536407942747697208396573387290
1197,1197_0,FAILED,SOBOL,4665,1016,62,485,0.638356772869825395133602796705
1198,1198_0,FAILED,SOBOL,1619,4157,45,616,0.066284682674333447738312941055
1199,1199_0,FAILED,SOBOL,1013,1511,78,96,0.273563337992876742799097655734
1200,1200_0,FAILED,SOBOL,2811,3330,17,996,0.960626033866778028524890942208
1201,1201_0,FAILED,SOBOL,3057,588,84,543,0.460972099320963002444528910928
1202,1202_0,FAILED,SOBOL,640,4869,23,424,0.773860667008906655262023832620
1203,1203_0,FAILED,SOBOL,1281,1890,56,913,0.575686592197045654550890958490
1204,1204_0,FAILED,SOBOL,4956,2648,39,63,0.128319083012640472452048356899
1205,1205_0,FAILED,SOBOL,4271,1653,2,170,0.041992674870416524246508060969
1206,1206_0,FAILED,SOBOL,2004,3510,92,802,0.723207809299230564015203981398
1207,1207_0,FAILED,SOBOL,150,825,38,282,0.921349525893107035301454743603
1208,1208_0,FAILED,SOBOL,3665,4006,71,681,0.374617136310786025266139631640
1209,1209_0,FAILED,SOBOL,3653,2248,1,363,0.992602374874055337627964945568
1210,1210_0,FAILED,SOBOL,133,2896,93,729,0.303516625812277174301101467790
1211,1211_0,FAILED,SOBOL,2031,269,36,249,0.097682739738374949056698426375
1212,1212_0,FAILED,SOBOL,4293,4582,72,852,0.667852829607203601902654099831
1213,1213_0,FAILED,SOBOL,4939,1126,82,991,0.504464257385581760217974078842
1214,1214_0,FAILED,SOBOL,1269,4350,24,107,0.199450111398473378665485711281
1215,1215_0,FAILED,SOBOL,662,1391,55,618,0.405251635536551468863564195999
1216,1216_0,FAILED,SOBOL,3084,3128,41,471,0.829185251502320141980817425065
1217,1217_0,FAILED,SOBOL,2785,400,60,49,0.342684751322492930913909958690
1218,1218_0,FAILED,SOBOL,991,4754,46,915,0.891413306675851391247533683782
1219,1219_0,FAILED,SOBOL,1631,2087,77,435,0.691792564662173425915625557536
1220,1220_0,FAILED,SOBOL,4683,2773,19,537,0.012453019026666879709441815294
1221,1221_0,FAILED,SOBOL,3920,1856,29,680,0.160276513228192918347758677555
1222,1222_0,FAILED,SOBOL,2278,3630,65,296,0.605651184108108253667523968033
1223,1223_0,FAILED,SOBOL,424,632,8,808,0.805239567903801800596852444869
1224,1224_0,FAILED,SOBOL,3312,3897,100,160,0.490479690656065947518271741501
1225,1225_0,FAILED,SOBOL,3146,888,49,589,0.645470742987468870666134534986
1226,1226_0,FAILED,SOBOL,571,3951,57,440,0.088992430675774808479516764237
1227,1227_0,FAILED,SOBOL,2423,1636,16,960,0.265235866850242030245965452195
1228,1228_0,FAILED,SOBOL,3755,3534,80,78,0.936704781122505658608190515224
1229,1229_0,FAILED,SOBOL,4515,2030,68,217,0.851566088927909747852140753821
1230,1230_0,FAILED,SOBOL,1780,2516,26,817,0.413944978356361403815100175052
1231,1231_0,FAILED,SOBOL,1137,494,97,329,0.237730097049847238777076086080
1232,1232_0,FAILED,SOBOL,2619,4969,11,697,0.560364409010857378312664422992
1233,1233_0,FAILED,SOBOL,2920,1447,90,775,0.050442953694611790405044615682
1234,1234_0,FAILED,SOBOL,806,3382,4,126,0.747251810239627944909557299979
1235,1235_0,FAILED,SOBOL,1416,1029,75,646,0.914114651627838559200256440818
1236,1236_0,FAILED,SOBOL,4772,4132,33,264,0.351788543647155171889551183995
1237,1237_0,ABANDONED,SOBOL,4128,10,21,406,0.452488506793975842068533665952
1238,1238_0,FAILED,SOBOL,2177,4525,85,507,0.749783356083557062099487211526
1239,1239_0,FAILED,SOBOL,281,2465,44,18,0.582949065845459690748953107686
1240,1240_0,FAILED,SOBOL,3485,2989,52,886,0.151175278777256616447033366057
1241,1241_0,FAILED,SOBOL,3559,183,79,713,0.825442963270470508874154802470
1242,1242_0,FAILED,SOBOL,197,4658,17,313,0.378058642014861112645718321801
1243,1243_0,FAILED,SOBOL,2093,2344,62,833,0.211241492876783010235186566206
1244,1244_0,FAILED,SOBOL,4202,2829,44,201,0.524112594153732014312652154331
1245,1245_0,FAILED,SOBOL,4688,1326,9,94,0.671595831664279052652943846624
1246,1246_0,FAILED,SOBOL,1489,3222,99,944,0.124876922968775033728761059137
1247,1247_0,FAILED,SOBOL,880,1201,30,456,0.291726434042677285063405179244
1248,1248_0,FAILED,SOBOL,2837,4266,64,574,0.972954751931130901176913994277
1249,1249_0,FAILED,SOBOL,2546,2153,38,902,0.478628823742270448349245270947
1250,1250_0,FAILED,SOBOL,1219,2679,70,3,0.785652620105072863054829213070
1251,1251_0,FAILED,SOBOL,1862,325,2,522,0.609454861309379314349143896834
1252,1252_0,FAILED,SOBOL,4443,4838,91,391,0.187410021314397462477430167382
1253,1253_0,FAILED,SOBOL,3837,718,56,279,0.024304599765688182644307602231
1254,1254_0,FAILED,SOBOL,2350,3821,39,630,0.711380702169612022522926508827
1255,1255_0,FAILED,SOBOL,498,1760,84,142,0.887610819183289989631191474473
1256,1256_0,FAILED,SOBOL,3229,3696,23,759,0.315551957061514232183441208690
1257,1257_0,FAILED,SOBOL,3396,1703,74,486,0.532919197242706976780368677282
1258,1258_0,FAILED,SOBOL,350,3439,35,603,0.233735590571537615867114823232
1259,1259_0,FAILED,SOBOL,2204,811,88,122,0.433341096878051779128782072803
1260,1260_0,FAILED,SOBOL,4003,4037,6,975,0.863105252159759417374118584121
1261,1261_0,FAILED,SOBOL,4609,579,42,868,0.964149279065430131474556674220
1262,1262_0,FAILED,SOBOL,1716,4894,53,234,0.269229183619841938579497764295
1263,1263_0,FAILED,SOBOL,1074,1935,20,745,0.069595122445374732467193723551
1264,1264_0,FAILED,SOBOL,2710,2581,87,348,0.633930865930393383500529580488
1265,1265_0,FAILED,SOBOL,3002,944,14,176,0.131838645691052080977101468307
1266,1266_0,FAILED,SOBOL,735,4207,82,792,0.571348513644188593652017971181
1267,1267_0,FAILED,SOBOL,1341,1542,47,312,0.777167178882285925034523188515
1268,1268_0,FAILED,SOBOL,4856,3317,59,664,0.456542498707771304822244928801
1269,1269_0,FAILED,SOBOL,4366,2398,96,553,0.371124462908133889715855957547
1270,1270_0,FAILED,SOBOL,1949,3085,12,419,0.925714014120399997231913857831
1271,1271_0,FAILED,SOBOL,50,87,67,931,0.719866797732189311886941140983
1272,1272_0,FAILED,SOBOL,3725,4439,27,33,0.046388247955590489191024516913
1273,1273_0,FAILED,SOBOL,3704,1238,66,785,0.387435104422271248125753118074
1274,1274_0,FAILED,SOBOL,32,4228,30,182,0.815327929696068154363786106842
1275,1275_0,FAILED,SOBOL,1889,1289,99,671,0.522281732831150313778323379665
1276,1276_0,FAILED,SOBOL,4309,3259,7,305,0.213308392407372593435610497181
1277,1277_0,FAILED,SOBOL,4913,2302,47,412,0.111601785119622945452455553550
1278,1278_0,FAILED,SOBOL,1401,2871,61,560,0.685609540680423346081795443752
1279,1279_0,FAILED,SOBOL,753,225,18,40,0.978684288695454651652028132958
1280,1280_0,RUNNING,SOBOL,3023,4616,76,924,0.285760859070345762944498346769
1281,1281_0,FAILED,SOBOL,2692,1724,25,595,0.791869669755920768672297072044
1282,1282_0,FAILED,SOBOL,1053,3733,83,493,0.473150345258414761762111311327
1283,1283_0,FAILED,SOBOL,1658,754,40,982,0.173647370578721177425407518058
1284,1284_0,FAILED,SOBOL,4549,3784,54,115,0.622981473837047827757373852364
1285,1285_0,FAILED,SOBOL,4063,366,94,227,0.709061852077022214402290956059
1286,1286_0,FAILED,SOBOL,2261,4798,1,874,0.025884878691285848062442198625
1287,1287_0,FAILED,SOBOL,371,2112,72,354,0.325416408238932475249782783067
1288,1288_0,FAILED,SOBOL,3415,2719,35,738,0.877982406213879573719793825148
1289,1289_0,FAILED,SOBOL,3249,1898,86,12,0.219973400847986333417338755680
1290,1290_0,FAILED,SOBOL,517,2619,22,893,0.546445348758250459830776435410
1291,1291_0,FAILED,SOBOL,2410,616,51,382,0.869321811055764559483804987394
1292,1292_0,FAILED,SOBOL,3895,4857,43,532,0.427863109149038800538278337626
1293,1293_0,FAILED,SOBOL,4385,854,4,639,0.279093173785135151288017141269
1294,1294_0,FAILED,SOBOL,1803,3995,91,271,0.954521327108144745920981222298
1295,1295_0,FAILED,SOBOL,1201,1661,32,751,0.631612506592646227865373020904
1296,1296_0,FAILED,SOBOL,2526,3480,75,150,0.071174910616129641316440768151
1297,1297_0,FAILED,SOBOL,2855,123,27,322,0.569517191309481862759866999113
1298,1298_0,FAILED,SOBOL,901,4403,69,704,0.133906006233766666779771981055
1299,1299_0,FAILED,SOBOL,1547,2363,10,193,0.465919451870024203810061180775
1300,1300_0,FAILED,SOBOL,4748,3121,96,842,0.767051654553040807016373037186
1301,1301_0,FAILED,SOBOL,4142,1500,58,953,0.931444011896848667042547731398
1302,1302_0,RUNNING,SOBOL,2036,3358,50,85,0.365158426923677337239126927670
1303,1303_0,FAILED,SOBOL,177,985,79,565,0.033112619351595644345831459532
1304,1304_0,FAILED,SOBOL,3540,4167,15,465,0.733880997503176368823574193812
1305,1305_0,FAILED,SOBOL,3467,1350,38,135,0.305096421418711516437838326965
1306,1306_0,RUNNING,SOBOL,260,3168,56,766,0.990284008100628887483196649555
1307,1307_0,FAILED,SOBOL,2119,1167,23,255,0.658224885085597621880992846854
1308,1308_0,FAILED,SOBOL,4068,4310,85,655,0.107546722467988728477727988775
1309,1309_0,FAILED,SOBOL,4832,305,70,516,0.193972116233780966787492161529
1310,1310_0,FAILED,SOBOL,1473,4546,36,398,0.510680823717266307859574681061
1311,1311_0,FAILED,SOBOL,827,2212,93,878,0.842711395582184219499310984247
1312,1312_0,RUNNING,SOBOL,2938,2932,3,27,0.391489453248679619701277943022
1313,1313_0,FAILED,SOBOL,2599,674,98,449,0.905427499011158931629950075148
1314,1314_0,FAILED,SOBOL,1118,3855,9,581,0.329409130154177554050676235420
1315,1315_0,FAILED,SOBOL,1720,1813,64,70,0.006486975606530904353563826703
1316,1316_0,FAILED,SOBOL,4457,3672,31,969,0.697522569874301501258173630049
1317,1317_0,FAILED,SOBOL,3813,2050,17,827,0.595535667214542652203590478166
1318,1318_0,RUNNING,SOBOL,2483,2810,77,208,0.169653458954766384048085114955
1319,1319_0,RUNNING,SOBOL,589,437,46,688,0.492547058634459966608432068824
1320,1320_0,FAILED,SOBOL,3167,4716,63,338,0.803408238133415553150484811340
1321,1321_0,FAILED,SOBOL,3331,535,12,908,0.083026848267763853073120117188
1322,1322_0,FAILED,SOBOL,444,4928,95,55,0.651200287187472026673162872612
1323,1323_0,FAILED,SOBOL,2336,1989,28,544,0.950718482702970546505127913406
1324,1324_0,FAILED,SOBOL,3979,2557,67,428,0.251960736436769361379361953368
1325,1325_0,FAILED,SOBOL,4623,1601,80,289,0.416011885322630392547438304973
1326,1326_0,FAILED,SOBOL,1574,3570,13,687,0.849735220169648530763595317694
1327,1327_0,FAILED,SOBOL,970,924,59,167,0.550249382872134429334209926310
1328,1328_0,FAILED,SOBOL,2766,3915,49,800,0.247106552021577940969621067779
1329,1329_0,FAILED,SOBOL,3105,2423,53,722,0.737623404705896934530073849601
1330,1330_0,FAILED,SOBOL,680,3031,41,370,0.060307397436350586306108567669
1331,1331_0,FAILED,SOBOL,1328,53,88,859,0.353368830008432277534069498870
1332,1332_0,RUNNING,SOBOL,4996,4483,20,242,0.911795794099569345547706689104
1333,1333_0,FAILED,SOBOL,4236,1066,33,100,0.763309961175546058953500505595
1334,1334_0,FAILED,SOBOL,1971,4095,73,997,0.438725863493978962548425215573
1335,1335_0,FAILED,SOBOL,115,1410,6,477,0.145696792857721441061258360605
1336,1336_0,FAILED,SOBOL,3632,3420,89,611,0.589166122931987001898335165606
1337,1337_0,FAILED,SOBOL,3616,1423,56,25,0.830718706095591175042613940604
1338,1338_0,FAILED,SOBOL,102,3437,38,876,0.402904364418238403189320706588
1339,1339_0,FAILED,SOBOL,1955,1064,85,396,0.196933436913415776947644530992
1340,1340_0,FAILED,SOBOL,4222,4090,24,514,0.505862542480230326091827919299
1341,1341_0,FAILED,SOBOL,4986,46,37,657,0.670247257804498119959646373900
1342,1342_0,FAILED,SOBOL,1309,4483,70,257,0.096164825715124607752315455400
1343,1343_0,FAILED,SOBOL,668,2442,3,768,0.302103395001962760080260750328
1344,1344_0,FAILED,SOBOL,3087,3044,92,137,0.995074866551905912182007796218
1345,1345_0,FAILED,SOBOL,2762,933,9,340,0.488960337828844793239824184639
1346,1346_0,FAILED,SOBOL,965,3918,97,690,0.807635442340746467770884464699
1347,1347_0,FAILED,SOBOL,1571,1584,32,210,0.608121277779340774216620957304
1348,1348_0,FAILED,SOBOL,4616,3560,64,829,0.158865672988817097088798391269
1349,1349_0,FAILED,SOBOL,3971,1977,77,967,0.010103379644453524405234290384
1350,1350_0,FAILED,SOBOL,2334,2542,17,68,0.693328380083665263278192014695
1351,1351_0,FAILED,SOBOL,435,540,62,579,0.892810182709246835663918773207
1352,1352_0,FAILED,SOBOL,3330,4936,46,447,0.340169493334367856185451728379
1353,1353_0,FAILED,SOBOL,3182,443,94,798,0.561859491780400288618579907052
1354,1354_0,FAILED,SOBOL,603,4718,12,165,0.235343264399096363526098230068
1355,1355_0,FAILED,SOBOL,2499,2033,67,685,0.411449662860482956450169922391
1356,1356_0,FAILED,SOBOL,3825,2796,29,287,0.852986922720447182655334472656
1357,1357_0,FAILED,SOBOL,4469,1801,14,430,0.939074883494526169158689299366
1358,1358_0,FAILED,SOBOL,1738,3653,80,546,0.263694816710427382133730134228
1359,1359_0,FAILED,SOBOL,1129,674,49,57,0.087616969399154184805489364862
1360,1360_0,FAILED,SOBOL,2617,3861,59,910,0.647979814490303396290471482644
1361,1361_0,FAILED,SOBOL,2941,2222,41,613,0.149631830630823969841003417969
1362,1362_0,FAILED,SOBOL,834,2948,52,479,0.585321558788418738750181091746
1363,1363_0,FAILED,SOBOL,1477,302,20,999,0.752290988782420733116396149853
1364,1364_0,FAILED,SOBOL,4837,4537,88,102,0.451114491757005464656060667039
1365,1365_0,FAILED,SOBOL,4077,1158,73,240,0.349400301935151202936680192579
1366,1366_0,FAILED,SOBOL,2120,4305,34,857,0.915611150894313996495554874855
1367,1367_0,FAILED,SOBOL,268,1366,89,368,0.748670275768265169880066878250
1368,1368_0,FAILED,SOBOL,3468,3180,6,720,0.047949999026954175096459920269
1369,1369_0,RUNNING,SOBOL,3550,989,30,925,0.975433311123400925701787400612
1370,1370_0,FAILED,SOBOL,195,4174,65,42,0.290320460455492146412126430732
1371,1371_0,FAILED,SOBOL,2047,1489,7,562,0.123366266168653967993940057113
