trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
452,452_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,61.000000000000000000000000000000,4498,3007,0.283500858104772712753316454837,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
453,453_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,104.000000000000000000000000000000,4818,1344,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
454,454_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,120.000000000000000000000000000000,5000,1752,0.264055912157829031361444549475,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
455,455_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,93.000000000000000000000000000000,4305,957,0.705952028848212509437587414141,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
456,456_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,72.000000000000000000000000000000,1656,2144,0.501757492286581618934349080519,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
457,457_0,COMPLETED,BoTorch,GenerationStep_1,0.510000000000000008881784197001,65.000000000000000000000000000000,2717,1881,0.356091925227954297916710402205,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
458,458_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,83.000000000000000000000000000000,5000,1733,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
459,459_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,168.000000000000000000000000000000,4746,236,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
460,460_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,102.000000000000000000000000000000,4570,2223,0.429937757680461662967985603245,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
461,461_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,118.000000000000000000000000000000,4471,1123,0.474156838834902893964340364619,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
462,462_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,111.000000000000000000000000000000,4822,1331,0.584762390514250163242593316681,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
