trial_index,arm_name,trial_status,generation_node,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,subset_bound,approximation_type
796,796_0,FAILED,SOBOL,4219,2574,3504,0.246980187296867381707698996252,0.234720806943252674470201668555,4.155606375771575322630724258488,str\(\'ks-test\'\),42,str\(\'bounded\'\)
797,797_0,FAILED,SOBOL,2774,1679,632,0.535913998927921020332121315732,0.292151102425530551087717867631,1.749517430940642936931794793054,str\(\'t-test\'\),30,str\(\'bounded\'\)
798,798_0,FAILED,SOBOL,565,4983,4429,0.253683497851714512272280899197,0.660697284746915136643963251117,7.129644223421812476715331285959,str\(\'ks-test\'\),6,str\(\'bounded\'\)
799,799_0,FAILED,SOBOL,419,1797,1711,0.816450250701978852418960741488,0.056941437305882573738369245575,4.002717246985063148656536213821,str\(\'ks-test\'\),31,str\(\'bounded\'\)
800,800_0,FAILED,SOBOL,2649,4709,2911,0.097655556753277777959354466475,0.928067929018288828579841265309,9.851475720543414027474682370666,str\(\'t-test\'\),4,str\(\'bounded\'\)
801,801_0,FAILED,SOBOL,4344,769,121,0.682825007926672666869194472383,0.611392610523849744375013415265,7.291671059736051674349255335983,str\(\'ks-test\'\),17,str\(\'bounded\'\)
802,802_0,FAILED,SOBOL,1495,2767,3841,0.402581692179664996089627493348,0.496182049082592113720124871179,1.287209794192574863203049062577,str\(\'t-test\'\),44,str\(\'bounded\'\)
803,803_0,FAILED,SOBOL,2425,281,3638,0.344830036856234090070216780077,0.362715256918221706783356239612,3.596843501975759860300740911043,str\(\'ks-test\'\),24,str\(\'bounded\'\)
804,804_0,FAILED,SOBOL,4664,3217,2356,0.569517764786258373632676921261,0.747055054726079137417116271536,7.747855080667884308809334470425,str\(\'t-test\'\),50,str\(\'bounded\'\)
805,805_0,FAILED,SOBOL,3579,2246,4602,0.156872226817533377829505525369,0.804135055350139738017389845481,5.031738566570916226794452086324,str\(\'ks-test\'\),37,str\(\'bounded\'\)
806,806_0,FAILED,SOBOL,740,4220,802,0.929267579231411233742221611465,0.178686273071914925036907106914,1.037645518525503574025492525834,str\(\'t-test\'\),10,str\(\'bounded\'\)
807,807_0,FAILED,SOBOL,1240,1056,4812,0.526946499818936042736083891214,0.940910646788775895110745750571,2.417045221663080223351016684319,str\(\'ks-test\'\),20,str\(\'bounded\'\)
808,808_0,FAILED,SOBOL,3391,3065,1031,0.309203800581395626956293654075,0.073349474137648945637479869220,6.547843347833492977372316090623,str\(\'t-test\'\),47,str\(\'bounded\'\)
809,809_0,FAILED,SOBOL,4774,1460,3281,0.972203088391572212145774756209,0.390146113177761433288281978093,8.790374263714998193108840496279,str\(\'ks-test\'\),34,str\(\'bounded\'\)
810,810_0,FAILED,SOBOL,2003,4381,1982,0.191159014670178289962976236893,0.501060398526489758630475535028,4.815126356897875936624586756807,str\(\'t-test\'\),7,str\(\'bounded\'\)
811,811_0,FAILED,SOBOL,1683,1948,547,0.063246868371963499422250265525,0.638517027562484185132518632599,0.303583647034130987840683246759,str\(\'ks-test\'\),27,str\(\'bounded\'\)
812,812_0,RUNNING,SOBOL,3844,3931,4247,0.773149218412116145948687062628,0.250981196276843454562310853362,6.171339834452607142623037361773,str\(\'t-test\'\),1,str\(\'bounded\'\)
813,813_0,RUNNING,SOBOL,3071,608,1453,0.438573332613334032625829195240,0.193048858590424060599488598200,8.570027647044510032969810708892,str\(\'ks-test\'\),14,str\(\'bounded\'\)
814,814_0,RUNNING,SOBOL,310,3553,2672,0.725518054451793403814008343033,0.822911936065182092470138286444,2.545505501611158294394954282325,str\(\'t-test\'\),41,str\(\'bounded\'\)
815,815_0,RUNNING,SOBOL,237,1165,1399,0.304413484934717426533268280764,0.580578835207968935172573310410,1.206076587336137873052166469279,str\(\'t-test\'\),44,str\(\'bounded\'\)
816,816_0,RUNNING,SOBOL,3105,2841,2599,0.516373720241710576495108853123,0.465842491658404467269605220281,5.180640226759017252788908081129,str\(\'ks-test\'\),18,str\(\'bounded\'\)
817,817_0,RUNNING,SOBOL,3888,1392,435,0.196371740112081166751423211281,0.025855917649343609227008400353,7.579404381540604695999263640260,str\(\'t-test\'\),4,str\(\'bounded\'\)
818,818_0,RUNNING,SOBOL,1678,4645,4154,0.983328662402927822228093646117,0.897513733271509406286270404962,3.447922136972658258002866205061,str\(\'ks-test\'\),30,str\(\'bounded\'\)
819,819_0,RUNNING,SOBOL,1979,2153,3325,0.768174494197592094835158604837,0.773774083169177173679997849831,1.436129445733502540960557780636,str\(\'t-test\'\),10,str\(\'bounded\'\)
820,820_0,RUNNING,SOBOL,4837,3844,2045,0.052366909723728899406225423263,0.147885346610099083219935778288,7.460119896404445505311286979122,str\(\'ks-test\'\),37,str\(\'bounded\'\)
821,821_0,RUNNING,SOBOL,3406,364,4915,0.730062873706221582281727933150,0.332144405249506224908628837511,9.702574581843800061164984072093,str\(\'t-test\'\),50,str\(\'bounded\'\)
822,822_0,RUNNING,SOBOL,1186,3603,1115,0.448908229934051605791722749927,0.715979528622701755224966291280,3.834286848659627100488478390616,str\(\'ks-test\'\),23,str\(\'bounded\'\)
823,823_0,RUNNING,SOBOL,745,1689,4499,0.102628377433866269097251233688,0.421719933902844790196695612394,2.713936551797203833302774000913,str\(\'t-test\'\),7,str\(\'bounded\'\)
824,824_0,RUNNING,SOBOL,3535,4933,719,0.827328305816277809192627046286,0.533077504716813588281354441278,8.718929363106378005454644153360,str\(\'ks-test\'\),33,str\(\'bounded\'\)
825,825_0,RUNNING,SOBOL,4630,837,3594,0.398038776459172349841963978179,0.972210849381983321926270491531,6.002889079451561471501008782070,str\(\'t-test\'\),47,str\(\'bounded\'\)
826,826_0,RUNNING,SOBOL,2498,2503,2293,0.672492014139890681434508223902,0.105150068214163186497422941557,0.154662300655618312195116459407,str\(\'ks-test\'\),21,str\(\'bounded\'\)
827,827_0,RUNNING,SOBOL,1550,76,234,0.574309983966872050764607138262,0.225082620702683922075948430574,4.964045989814215076307846175041,str\(\'t-test\'\),41,str\(\'bounded\'\)
828,828_0,RUNNING,SOBOL,4330,3304,3934,0.355404719967395088531247893116,0.854475763237103835834318488196,8.958823156257160746918088989332,str\(\'ks-test\'\),14,str\(\'bounded\'\)
829,829_0,RUNNING,SOBOL,2586,2490,1765,0.924052950255572769222567330871,0.670339036395773302245970626245,6.398942153260112064572240342386,str\(\'t-test\'\),1,str\(\'bounded\'\)
830,830_0,RUNNING,SOBOL,444,4171,2984,0.145744749272242180015979329255,0.282268550015985941747942433722,2.248614841962233157346418011002,str\(\'ks-test\'\),28,str\(\'bounded\'\)
831,831_0,RUNNING,SOBOL,610,2215,891,0.706076402617618392731912990712,0.933810529341921213841715143644,9.120840400908141631930448056664,str\(\'ks-test\'\),3,str\(\'bounded\'\)
832,832_0,RUNNING,SOBOL,2770,4289,4669,0.489204216960817561687946408711,0.050959939755499367164404134201,4.501747907480225130427697877167,str\(\'t-test\'\),27,str\(\'bounded\'\)
833,833_0,RUNNING,SOBOL,4146,269,2426,0.792712878592312319980806023523,0.490443490050733066354382572172,2.095735230340622479161538649350,str\(\'ks-test\'\),39,str\(\'bounded\'\)
834,834_0,RUNNING,SOBOL,1384,3266,3724,0.012493633637204765163275510531,0.617377673482522371095626567694,6.871593756281771270266744977562,str\(\'t-test\'\),15,str\(\'bounded\'\)
835,835_0,RUNNING,SOBOL,2315,719,3755,0.241765383582562221054246265339,0.741067846573889243977362184523,8.246267106819898273784019693267,str\(\'ks-test\'\),44,str\(\'bounded\'\)
836,836_0,RUNNING,SOBOL,4465,2778,52,0.952782605936750792707812252047,0.368455953707918504314022811741,2.866824432736262640020186154288,str\(\'t-test\'\),21,str\(\'bounded\'\)
837,837_0,RUNNING,SOBOL,3700,1727,2844,0.258475542293861493270412665879,0.184669432496652019537464184396,0.616971036254428395473325963394,str\(\'ks-test\'\),10,str\(\'bounded\'\)
838,838_0,RUNNING,SOBOL,929,4738,1622,0.546489451631903655481892201351,0.798390785716474038480328090372,5.840863565483131125688487372827,str\(\'t-test\'\),33,str\(\'bounded\'\)
839,839_0,RUNNING,SOBOL,1039,558,2742,0.886334348177537312274409941892,0.063493336979299777600438403624,6.985606560857036129164043813944,str\(\'ks-test\'\),48,str\(\'bounded\'\)
840,840_0,RUNNING,SOBOL,3277,3564,1539,0.168615749474614856628917891612,0.950518376486375937695072479983,1.585950359753333094303684447368,str\(\'t-test\'\),24,str\(\'bounded\'\)
841,841_0,RUNNING,SOBOL,4966,1879,4336,0.612329218000173591818224849703,0.510912494393065519382446382224,4.299624408019707466621639468940,str\(\'ks-test\'\),12,str\(\'bounded\'\)
842,842_0,FAILED,SOBOL,2126,3963,614,0.333207682313397535178722819182,0.380534818071872005251776727164,9.542362003978341888910108536948,str\(\'t-test\'\),36,str\(\'bounded\'\)
843,843_0,FAILED,SOBOL,1807,1430,1914,0.414350206155329969792688871166,0.260590829508379084877844888979,5.340842151359655787246083491482,str\(\'ks-test\'\),7,str\(\'bounded\'\)
844,844_0,FAILED,SOBOL,4035,4451,3192,0.639871083376929217223505474976,0.628666601005941627633433199662,0.740747297293506634652260345320,str\(\'t-test\'\),30,str\(\'bounded\'\)
845,845_0,FAILED,SOBOL,2958,1047,945,0.086008701646700505549780757519,0.813306351561099316604952491616,3.298111876217648674725069213309,str\(\'ks-test\'\),41,str\(\'bounded\'\)
846,846_0,FAILED,SOBOL,108,3116,4743,0.859282888166606473312469915982,0.202902857990935436838242367230,8.053909447770566387703183863778,str\(\'t-test\'\),18,str\(\'bounded\'\)
847,847_0,FAILED,SOBOL,54,1272,3475,0.554270906891673798000397255237,0.702627554180100588610002887435,9.496945627456531369148251542356,str\(\'ks-test\'\),25,str\(\'bounded\'\)
848,848_0,FAILED,SOBOL,2819,4608,2256,0.266287807291373634921427537847,0.314543505121022470838454410114,4.115590766835958369540549028898,str\(\'t-test\'\),48,str\(\'bounded\'\)
849,849_0,FAILED,SOBOL,3939,1205,4382,0.944939824910834391680225508026,0.130400309238582839954645464786,1.866423984446562878147801711748,str\(\'ks-test\'\),35,str\(\'bounded\'\)
850,850_0,FAILED,SOBOL,1783,2955,681,0.234014325380325322045749203426,0.759836995111778379374811720481,7.090855472027325134831698960625,str\(\'t-test\'\),12,str\(\'bounded\'\)
851,851_0,FAILED,SOBOL,2108,405,1803,0.020336355177685620093663843022,0.879783868718892358984362545016,7.870476524075494140220143890474,str\(\'ks-test\'\),29,str\(\'bounded\'\)
852,852_0,FAILED,SOBOL,4864,3717,3103,0.800463877309113724933808953210,0.012649087669327853389322768862,3.252056639049202058089349520742,str\(\'t-test\'\),6,str\(\'bounded\'\)
853,853_0,FAILED,SOBOL,3145,2033,272,0.481422702215611952869522838228,0.451760259138420217084330943180,0.846578003370203169275498567004,str\(\'ks-test\'\),19,str\(\'bounded\'\)
854,854_0,FAILED,SOBOL,978,3807,4053,0.698264078134670840292130833404,0.563222762260585985139016429457,5.620695837988519016903410374653,str\(\'t-test\'\),43,str\(\'bounded\'\)
855,855_0,FAILED,SOBOL,796,879,316,0.851561992798000599869112647866,0.300127616934478258503560255122,6.589999378330074542020611261250,str\(\'ks-test\'\),26,str\(\'bounded\'\)
856,856_0,FAILED,SOBOL,3639,2618,4116,0.078135876758024094823618099781,0.683919196968898135402525895188,1.991645215586759221082502335776,str\(\'t-test\'\),3,str\(\'bounded\'\)
857,857_0,FAILED,SOBOL,4447,1570,1280,0.647774424294009776303937542252,0.868184665163978963597912752448,4.548475753050298386881422629813,str\(\'ks-test\'\),16,str\(\'bounded\'\)
858,858_0,FAILED,SOBOL,2213,4897,2561,0.422040704466402516459311300423,0.242309491284191602655795350074,9.303600716201588127773902670015,str\(\'t-test\'\),39,str\(\'bounded\'\)
859,859_0,FAILED,SOBOL,1288,2371,4952,0.325304400881752386887058037246,0.118616492634639150716147071307,5.736153612664901757511870528106,str\(\'ks-test\'\),22,str\(\'bounded\'\)
860,860_0,FAILED,SOBOL,4122,4134,1233,0.604638779174536455940369705786,0.990169375948607877191420811869,0.335958453209139418227380247117,str\(\'t-test\'\),46,str\(\'bounded\'\)
861,861_0,FAILED,SOBOL,2715,118,3363,0.176336704328656196372193676325,0.550204915650188919329366399324,3.048945887383073483078987919725,str\(\'ks-test\'\),32,str\(\'bounded\'\)
862,862_0,FAILED,SOBOL,471,3419,2162,0.894207232551649244811642347486,0.435542571982368842409272247096,8.293595669878646603478955512401,str\(\'t-test\'\),8,str\(\'bounded\'\)
863,863_0,FAILED,SOBOL,343,233,4295,0.456690157359465942477072530892,0.781026875562965905430701241130,0.185531904809176945159165939003,str\(\'t-test\'\),34,str\(\'bounded\'\)
864,864_0,FAILED,SOBOL,2567,3147,497,0.737874666538089529765898078040,0.170610295196995137567697042869,6.211272582592443747273591725389,str\(\'ks-test\'\),8,str\(\'bounded\'\)
865,865_0,FAILED,SOBOL,4270,2331,2701,0.044524600863456727239952925856,0.355226028507575397608064804444,8.453193226571194429652678081766,str\(\'t-test\'\),19,str\(\'bounded\'\)
866,866_0,FAILED,SOBOL,1415,4331,1423,0.760422963829711084926543662732,0.723345819227397490713826755382,2.584223349195905239383819207433,str\(\'ks-test\'\),46,str\(\'bounded\'\)
867,867_0,FAILED,SOBOL,2361,1842,1060,0.991170911777764507277765915205,0.603417995830997866413270003250,2.456378407038748434843000723049,str\(\'t-test\'\),14,str\(\'bounded\'\)
868,868_0,FAILED,SOBOL,4575,4780,4782,0.204123210994526738115695252418,0.472965843744575953344622121222,6.430393552320079031403565750225,str\(\'ks-test\'\),40,str\(\'bounded\'\)
869,869_0,FAILED,SOBOL,3512,683,2029,0.508591733330860717998689324304,0.033351648561656475899805940344,8.828471093009225612036061647814,str\(\'t-test\'\),28,str\(\'bounded\'\)
870,870_0,FAILED,SOBOL,648,2659,3232,0.296601632617414012749179619277,0.920481144493445757603922174894,4.698910570767708350103930570185,str\(\'ks-test\'\),2,str\(\'bounded\'\)
871,871_0,FAILED,SOBOL,1163,1993,2387,0.138024326069280500739466788218,0.216733333276584755333615817108,3.714979278345592383914208767237,str\(\'t-test\'\),16,str\(\'bounded\'\)
872,872_0,FAILED,SOBOL,3309,4004,3609,0.916179653201252275351862408570,0.830410667274147251681881698460,7.707834722462110654817024624208,str\(\'ks-test\'\),43,str\(\'bounded\'\)
873,873_0,FAILED,SOBOL,4700,521,851,0.363308533050119897289675918728,0.646648222792893689891968733718,5.148640333557501946870615938678,str\(\'t-test\'\),32,str\(\'bounded\'\)
874,874_0,FAILED,SOBOL,1923,3444,4554,0.582000010112300514286687302956,0.274049416722729810569347819182,0.998861516401171711798667729454,str\(\'ks-test\'\),5,str\(\'bounded\'\)
875,875_0,FAILED,SOBOL,1619,1009,2961,0.664588260542601338975998714886,0.397784278247505451719945313016,3.963317907069809908904289841303,str\(\'t-test\'\),37,str\(\'bounded\'\)
876,876_0,FAILED,SOBOL,3754,2995,1663,0.390348809799179408130953561340,0.524614005254581572401662015182,9.968992862570098978380883636419,str\(\'ks-test\'\),11,str\(\'bounded\'\)
877,877_0,FAILED,SOBOL,3004,1544,3871,0.835048788504675010280209335178,0.964105928124859956618308842735,7.253486620375887206080278701847,str\(\'t-test\'\),23,str\(\'bounded\'\)
878,878_0,FAILED,SOBOL,218,4491,93,0.110501733973622326412389327288,0.081329814303666356223310174300,1.403509614467620902900080182008,str\(\'ks-test\'\),49,str\(\'bounded\'\)
879,879_0,FAILED,SOBOL,206,28,2831,0.753870537152513842116263731441,0.891324967086315145259334258299,8.397376348836347759174714155961,str\(\'t-test\'\),41,str\(\'bounded\'\)
880,880_0,FAILED,SOBOL,2977,3352,1610,0.035970611970871688156670131775,0.032047981558367612253679368450,2.996487423446029474405349901645,str\(\'ks-test\'\),18,str\(\'bounded\'\)
881,881_0,FAILED,SOBOL,3782,2457,3777,0.744974355503916774168260417355,0.463605974985286606315781909871,0.398196465254761322594134753672,str\(\'t-test\'\),6,str\(\'bounded\'\)
882,882_0,FAILED,SOBOL,1630,4204,74,0.465671493338421005336869029634,0.582804432585835474611712925253,5.642162017605268253817030199571,str\(\'ks-test\'\),30,str\(\'bounded\'\)
883,883_0,FAILED,SOBOL,1951,1657,2448,0.281704116884618993577049650412,0.714172467051073955879303412075,9.241358532248064250325114699081,str\(\'t-test\'\),12,str\(\'bounded\'\)
884,884_0,FAILED,SOBOL,4711,4966,3746,0.507408224118873429908660455112,0.333946198642253888611008960652,4.642472711991519673802031320520,str\(\'ks-test\'\),36,str\(\'bounded\'\)
885,885_0,FAILED,SOBOL,3297,790,879,0.218471560904756195720111122682,0.142249824717640888094294382427,1.887869900510646292701721904450,str\(\'t-test\'\),48,str\(\'bounded\'\)
886,886_0,FAILED,SOBOL,1136,2551,4657,0.991928977437317338505806674220,0.779422479940578338819534565118,6.642453670359217632324089208851,str\(\'ks-test\'\),25,str\(\'bounded\'\)
887,887_0,FAILED,SOBOL,636,2120,962,0.589099699078127758689049642271,0.106770799094811089102741163970,5.521817150815390817797378986143,str\(\'t-test\'\),10,str\(\'bounded\'\)
888,888_0,FAILED,SOBOL,3485,3876,4760,0.372289869029074904638321186212,0.970587713059037904272940977535,0.903938459091819912494258915103,str\(\'ks-test\'\),33,str\(\'bounded\'\)
889,889_0,FAILED,SOBOL,4602,316,1887,0.909627226524055032541582477279,0.538663794975727805436349626689,3.184955970350653142730834588292,str\(\'t-test\'\),45,str\(\'bounded\'\)
890,890_0,FAILED,SOBOL,2372,3650,3165,0.129470337176695454717290090230,0.416143670657649622501850217304,7.959605462482199911278257786762,str\(\'ks-test\'\),21,str\(\'bounded\'\)
891,891_0,FAILED,SOBOL,1443,1116,4309,0.124850083883851770139017389738,0.288278108891099671406976767685,7.157961504607461833415982255246,str\(\'t-test\'\),38,str\(\'bounded\'\)
892,892_0,FAILED,SOBOL,4282,2888,587,0.835806854164227841508250094193,0.664333734447136503575848109904,1.777290874131955300541108044854,str\(\'ks-test\'\),15,str\(\'bounded\'\)
893,893_0,FAILED,SOBOL,2555,1358,2759,0.375451294066384444469974823733,0.856639744857326190796698028862,4.214465282101184762098000646802,str\(\'t-test\'\),3,str\(\'bounded\'\)
894,894_0,FAILED,SOBOL,315,4677,1556,0.663404751330614050885969845694,0.222906775455921885020771355812,9.439590535616501298932234931272,str\(\'ks-test\'\),26,str\(\'bounded\'\)
895,895_0,FAILED,SOBOL,503,1476,4903,0.219665027420967828852838010789,0.622999662438407542097706937057,1.302194533079862548419214363093,str\(\'ks-test\'\),1,str\(\'bounded\'\)
896,896_0,FAILED,SOBOL,2722,4402,1102,0.944182707300409651551831302640,0.484811541002243773235136359290,7.308401146093384426194461411797,str\(\'t-test\'\),28,str\(\'bounded\'\)
897,897_0,FAILED,SOBOL,4115,1079,3347,0.281184374975040562993910953082,0.052750553604215384695397261794,9.904328588086180218397203134373,str\(\'ks-test\'\),40,str\(\'bounded\'\)
898,898_0,FAILED,SOBOL,1255,3082,2067,0.555455364152789066167770215543,0.932022268885746574262896047003,4.054892775480635869200796150835,str\(\'t-test\'\),14,str\(\'bounded\'\)
899,899_0,FAILED,SOBOL,2206,590,457,0.691163433684036099258207741514,0.800612341802567240023336125887,1.063521618977188998300675848441,str\(\'ks-test\'\),47,str\(\'bounded\'\)
900,900_0,FAILED,SOBOL,4415,3531,4176,0.472442321721464386641287092061,0.182459806958213455185813245407,5.057070829028264213889087841380,str\(\'t-test\'\),21,str\(\'bounded\'\)
901,901_0,FAILED,SOBOL,3672,1926,1387,0.807015348501503471112528131926,0.374628748053684845764621513808,7.809155167731456792523658805294,str\(\'ks-test\'\),7,str\(\'bounded\'\)
902,902_0,FAILED,SOBOL,803,3915,2587,0.028891299555078148869613485772,0.734890743251889966280998578441,3.660060580720193801340656136745,str\(\'t-test\'\),34,str\(\'bounded\'\)
903,903_0,FAILED,SOBOL,1011,752,1782,0.436937272150069500042945946916,0.378385380640625934578480382697,4.805127643940039661174523644149,str\(\'ks-test\'\),50,str\(\'bounded\'\)
904,904_0,FAILED,SOBOL,3151,2746,3001,0.648958881555125155493612965074,0.513072903169319083360733202426,8.778458559076302236690025893040,str\(\'t-test\'\),23,str\(\'bounded\'\)
905,905_0,FAILED,SOBOL,4857,1775,207,0.063786578798666601630706907144,0.944524254081770764379655247467,6.490195170151070058750519820023,str\(\'ks-test\'\),11,str\(\'bounded\'\)
906,906_0,FAILED,SOBOL,2076,4691,3907,0.850804875187575859740718442481,0.069484094738960264225902108137,2.359940881974995185998977831332,str\(\'t-test\'\),37,str\(\'bounded\'\)
907,907_0,FAILED,SOBOL,1776,2263,3567,0.900758703744038990990361526201,0.197330636037513607039528551468,2.524427095246501107084213799681,str\(\'ks-test\'\),4,str\(\'bounded\'\)
908,908_0,FAILED,SOBOL,3907,4242,2266,0.184891648706048739025931126889,0.818865750685334181646624074347,8.549626579727046760126540903002,str\(\'t-test\'\),30,str\(\'bounded\'\)
909,909_0,FAILED,SOBOL,2852,303,4516,0.597538134723901714906446613895,0.627062734246253916658986327093,6.105051337512210629654418880818,str\(\'ks-test\'\),44,str\(\'bounded\'\)
910,910_0,FAILED,SOBOL,60,3234,736,0.316324020387604820658822291080,0.262199897525832059663741802069,0.235549802623689186198419065477,str\(\'t-test\'\),17,str\(\'bounded\'\)
911,911_0,FAILED,SOBOL,82,2420,2002,0.005393940953537821464403023697,0.761928400782868275875614472170,2.313279712432995349757902658894,str\(\'ks-test\'\),23,str\(\'bounded\'\)
912,912_0,FAILED,SOBOL,2945,4084,3205,0.783731546331197015398117855511,0.128303694874048246354902858002,6.307367880836129536703538178699,str\(\'t-test\'\),50,str\(\'bounded\'\)
913,913_0,FAILED,SOBOL,4048,143,1078,0.495756639920175101732269240529,0.320603265985846541674675336253,9.060138833631761201559129403904,str\(\'ks-test\'\),37,str\(\'bounded\'\)
914,914_0,FAILED,SOBOL,1833,3393,4799,0.714630395228043169275622403802,0.696580608708784021487758764124,4.909132060083560844532257760875,str\(\'t-test\'\),11,str\(\'bounded\'\)
915,915_0,FAILED,SOBOL,2139,904,2718,0.532141105439513872887857814931,0.568729338318109567396163583908,0.053342451373115183643758285825,str\(\'ks-test\'\),32,str\(\'bounded\'\)
916,916_0,FAILED,SOBOL,4992,2592,1440,0.257717472916468959276414807391,0.446257040290161943740798733415,6.057808373063803486502365558408,str\(\'t-test\'\),5,str\(\'bounded\'\)
917,917_0,FAILED,SOBOL,3251,1619,4269,0.967680125387385459134748089127,0.014310978753492235859834380562,8.654269856517203152179718017578,str\(\'ks-test\'\),16,str\(\'bounded\'\)
918,918_0,FAILED,SOBOL,1026,4846,471,0.242948889076709750867166803801,0.878110998854041091554734066449,2.805506652313284554622896393994,str\(\'t-test\'\),43,str\(\'bounded\'\)
919,919_0,FAILED,SOBOL,902,431,3893,0.339760105272755019711894419743,0.236623767402023066352967362036,3.774485826815478617390908766538,str\(\'ks-test\'\),28,str\(\'bounded\'\)
920,920_0,FAILED,SOBOL,3687,3692,115,0.620883210610598368361934262794,0.873874705458059897189571074705,9.799012702894396298347601259593,str\(\'t-test\'\),1,str\(\'bounded\'\)
921,921_0,FAILED,SOBOL,4478,2084,2948,0.161516056790947909460598452824,0.682184711346402794518439804961,7.353903419218958070757707901066,str\(\'ks-test\'\),13,str\(\'bounded\'\)
922,922_0,FAILED,SOBOL,2341,3757,1650,0.877353015916422007691721773881,0.301850179444998478750505910284,1.486142575653269792823607531318,str\(\'t-test\'\),40,str\(\'bounded\'\)
923,923_0,FAILED,SOBOL,1397,1322,839,0.874180407617241139739405753062,0.433264895105734459956892123955,3.554143978039734363960633345414,str\(\'ks-test\'\),20,str\(\'bounded\'\)
924,924_0,FAILED,SOBOL,4172,4559,4541,0.087192207140848035362701295981,0.552480246569961308544804978737,7.529387079712935637587634118972,str\(\'t-test\'\),46,str\(\'bounded\'\)
925,925_0,FAILED,SOBOL,2743,1232,2409,0.625522737184539434629471088556,0.984060323964804362084635158681,5.240437076695264373427107784664,str\(\'ks-test\'\),35,str\(\'bounded\'\)
926,926_0,FAILED,SOBOL,597,2930,3630,0.413592136777937435798691012678,0.124735512146726248983163998219,1.109643830167129641139922568982,str\(\'t-test\'\),8,str\(\'bounded\'\)
927,927_0,FAILED,SOBOL,452,960,246,0.968432098437100652432718561613,0.721668908070772885388066697487,7.991672031711788193319989659358,str\(\'t-test\'\),32,str\(\'bounded\'\)
928,928_0,FAILED,SOBOL,2617,3046,4026,0.195187279133126140306941920244,0.356914810726419118314112211010,3.392104067264124722669293987565,str\(\'ks-test\'\),9,str\(\'bounded\'\)
929,929_0,FAILED,SOBOL,4299,1519,1820,0.530723021918907744698401529604,0.165087806785479185300857807306,0.636967214322649022406608310121,str\(\'t-test\'\),22,str\(\'bounded\'\)
930,930_0,FAILED,SOBOL,1542,4518,3121,0.305170598827302463895705386676,0.786545114483684248973816011130,5.393301211283542784258315805346,str\(\'ks-test\'\),46,str\(\'bounded\'\)
931,931_0,FAILED,SOBOL,2467,1968,4399,0.442356755023822212358197702997,0.914407791206613196344221705658,9.646137915041297361540273413993,str\(\'t-test\'\),16,str\(\'bounded\'\)
932,932_0,FAILED,SOBOL,4622,4030,698,0.721507933046668714638371966430,0.039414982270449400170164722113,4.247170711977408252835175517248,str\(\'ks-test\'\),39,str\(\'bounded\'\)
933,933_0,FAILED,SOBOL,3543,471,3449,0.059467550456523896040827992238,0.470858049836009762145749846241,1.648193139693699738046461789054,str\(\'t-test\'\),26,str\(\'bounded\'\)
934,934_0,FAILED,SOBOL,776,3495,2229,0.777154878409579419340502681735,0.605528202617540922680916537502,6.891610197902657830582029419020,str\(\'ks-test\'\),3,str\(\'bounded\'\)
935,935_0,FAILED,SOBOL,1194,1816,3385,0.686841315817087849637800900382,0.280172477526590246732496325421,5.907964830168523917564016301185,str\(\'t-test\'\),19,str\(\'bounded\'\)
936,936_0,FAILED,SOBOL,3437,4805,2184,0.398795890351757387204401084091,0.640512279674410822671859477850,0.527842693834565612753806362889,str\(\'ks-test\'\),42,str\(\'bounded\'\)
937,937_0,FAILED,SOBOL,4806,632,4940,0.812431741850450639397251961782,0.832705267757177347576202919299,2.965703715896233827464811838581,str\(\'t-test\'\),29,str\(\'bounded\'\)
938,938_0,FAILED,SOBOL,1971,2708,1220,0.101443916454911228774982134837,0.214443993536755445061814384644,8.188907247085124296859248715919,str\(\'ks-test\'\),5,str\(\'bounded\'\)
939,939_0,FAILED,SOBOL,1647,183,1268,0.152845390005037190528369706044,0.083078784629702570607712175388,6.772719837003387866047887655441,str\(\'t-test\'\),36,str\(\'bounded\'\)
940,940_0,FAILED,SOBOL,3880,3197,2548,0.933033334467560093727911407768,0.962367869658395602705525107012,2.153090918167494205448520006030,str\(\'ks-test\'\),12,str\(\'bounded\'\)
941,941_0,FAILED,SOBOL,3113,2304,337,0.348853245057165639586571614927,0.530315225092694131348025621264,4.434642470886931420182008878328,str\(\'t-test\'\),25,str\(\'bounded\'\)
942,942_0,FAILED,SOBOL,268,4357,4138,0.565755043307319294143553634058,0.392079753249883644627971079899,9.209974107209593086054155719467,str\(\'ks-test\'\),49,str\(\'bounded\'\)
943,943_0,FAILED,SOBOL,283,1592,557,0.394019137384369944054895995578,0.134255695084109893944201985505,7.040510517120361910770043323282,str\(\'ks-test\'\),45,str\(\'bounded\'\)
944,944_0,FAILED,SOBOL,3059,4913,4338,0.676281147152185457827044956503,0.756217201333493016512932172191,1.816622867533937091266693641955,str\(\'t-test\'\),22,str\(\'bounded\'\)
945,945_0,FAILED,SOBOL,3856,896,1507,0.106643555101007217467135035349,0.690625043090432932935129883845,4.098250687944703152254533051746,str\(\'ks-test\'\),9,str\(\'bounded\'\)
946,946_0,FAILED,SOBOL,1710,2641,2807,0.823543277299031650784399971599,0.326310424143448463141226056905,9.477688556884414694536644674372,str\(\'t-test\'\),32,str\(\'bounded\'\)
