trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
740,740_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.709999999999999964472863211995,111.000000000000000000000000000000,5000,129,5.120301623402621515879218350165,0.050000000000000002775557561563,False,True
741,741_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.680000000000000048849813083507,187.000000000000000000000000000000,5000,269,5.450339637319332908305113960523,0.050000000000000002775557561563,False,True
742,742_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,135.000000000000000000000000000000,1,259,5.061651840952070102730431244709,0.050000000000000002775557561563,False,True
743,743_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,3005,255,5.773475317041495635805858910317,0.000500000000000000010408340856,False,True
744,744_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.719999999999999973354647408996,145.000000000000000000000000000000,1,102,5.032512171689516478068071592133,0.050000000000000002775557561563,False,True
745,745_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,116.000000000000000000000000000000,1,206,5.059934254919773444214570190525,0.050000000000000002775557561563,True,True
746,746_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,126.000000000000000000000000000000,5000,191,5.115638183152607432191416592104,0.050000000000000002775557561563,True,True
747,747_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.699999999999999955591079014994,109.000000000000000000000000000000,2,126,5.098222097080747694519686774584,0.050000000000000002775557561563,False,True
748,748_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,5,167,4.924127123998042421249010658357,0.000500000000000000010408340856,True,True
749,749_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.680000000000000048849813083507,142.000000000000000000000000000000,1,179,5.024554818690484481180646980647,0.050000000000000002775557561563,True,True
750,750_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,125.000000000000000000000000000000,5000,170,5.124554293427495466062282503117,0.050000000000000002775557561563,False,True
751,751_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,798.000000000000000000000000000000,4073,1151,5.821639982729293727459207730135,0.050000000000000002775557561563,True,True
752,752_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,119.000000000000000000000000000000,5000,240,5.237011280578469651914019777905,0.050000000000000002775557561563,False,True
753,753_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,121.000000000000000000000000000000,5000,104,4.940664360945927313650827272795,0.050000000000000002775557561563,False,True
754,754_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,5000,213,5.275209235967788679033674270613,0.000500000000000000010408340856,True,True
755,755_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,5,167,5.031710115672466621106195816537,0.000500000000000000010408340856,False,True
756,756_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,3,134,5.122945289545818070564564550295,0.000500000000000000010408340856,False,True
757,757_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,3,133,5.086917492236143978345808136510,0.000500000000000000010408340856,True,True
758,758_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,138.000000000000000000000000000000,5000,216,4.771994872641890594877622788772,0.050000000000000002775557561563,True,True
