trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,subset_bound,approximation_type
293,293_0,FAILED,SOBOL,,,3031,2098,4293,0.748300463180988972844431827980,0.565642203154042344515062268329,6.173705678724684453584359289380,str\(\'t-test\'\),29,str\(\'bounded\'\)
294,294_0,FAILED,SOBOL,,,3940,4595,667,0.018082516159862279531145290434,0.762014424158260261776831612224,9.788606325623579351713487994857,str\(\'ks-test\'\),39,str\(\'bounded\'\)
295,295_0,FAILED,SOBOL,,,889,984,2832,0.844782330827787530935779614083,0.113491826085373753718599232343,2.813310401601716748132275824901,str\(\'t-test\'\),24,str\(\'bounded\'\)
296,296_0,FAILED,SOBOL,,,1181,3033,1115,0.636141057509928886659622548905,0.898967999737709799745744021493,4.388136863223278005818883684697,str\(\'ks-test\'\),11,str\(\'bounded\'\)
297,297_0,FAILED,SOBOL,,,4232,1293,2731,0.496058352837339067153976657210,0.226042111482471219652268246136,7.608354489006102561177158349892,str\(\'t-test\'\),27,str\(\'bounded\'\)
298,298_0,FAILED,SOBOL,,,2700,3799,2230,0.769689846629276863687607601605,0.415615385152399541279777395175,6.498695860866457785220973164542,str\(\'ks-test\'\),44,str\(\'bounded\'\)
299,299_0,FAILED,SOBOL,,,2167,530,3770,0.099389659438282249026563874850,0.709364927582442739151247224072,0.813515987115912220239977159508,str\(\'t-test\'\),20,str\(\'bounded\'\)
300,300_0,RUNNING,SOBOL,,,1488,4856,3180,0.217528015010058889400212933651,0.519211225705221268711397897277,3.392562800199725003835737879854,str\(\'ks-test\'\),46,str\(\'bounded\'\)
301,301_0,RUNNING,SOBOL,,,3299,660,314,0.919508301092311741697926663619,0.355808073045685901991674882083,8.916702261047436905982976895757,str\(\'t-test\'\),18,str\(\'bounded\'\)
302,302_0,RUNNING,SOBOL,,,4893,3156,4570,0.314017377821728560505221139465,0.035599195135757329133685544775,5.034189739396795815196128387470,str\(\'ks-test\'\),3,str\(\'bounded\'\)
303,303_0,RUNNING,SOBOL,,,600,2363,1780,0.548154229618608934693213541323,0.839389234391972438587004035071,1.965247878079302568110620086372,str\(\'t-test\'\),35,str\(\'bounded\'\)
304,304_0,RUNNING,SOBOL,,,415,3349,2521,0.033141444692388180581765766419,0.449727750554680838490639871452,9.211187201179564354447393270675,str\(\'t-test\'\),2,str\(\'bounded\'\)
305,305_0,RUNNING,SOBOL,,,4726,2228,1013,0.828192581791430737503389991616,0.675247022598981838648057873797,3.491105145922861918705848438549,str\(\'ks-test\'\),37,str\(\'bounded\'\)
306,306_0,RUNNING,SOBOL,,,3192,4734,3950,0.437616528902202817086219965859,0.995455907944589823976855313958,2.413487962442450118771830602782,str\(\'t-test\'\),47,str\(\'bounded\'\)
307,307_0,RUNNING,SOBOL,,,1400,845,2361,0.702450187200680420396281533613,0.129549749303609129658099163862,5.599032265666872731912917515729,str\(\'ks-test\'\),16,str\(\'bounded\'\)
308,308_0,RUNNING,SOBOL,,,1983,3917,524,0.614401494456455088410962162015,0.069716140916571023300463139094,8.019403541641310084742144681513,str\(\'t-test\'\),42,str\(\'bounded\'\)
309,309_0,RUNNING,SOBOL,,,2534,350,3282,0.255515592567622684683215084078,0.805275909787043886467472475488,4.995052223951556236158921819879,str\(\'ks-test\'\),21,str\(\'bounded\'\)
310,310_0,RUNNING,SOBOL,,,4125,2846,1600,0.977949171401560346517101152131,0.615702643552795025883028756652,1.065851284985430469376410655968,str\(\'t-test\'\),13,str\(\'bounded\'\)
311,311_0,RUNNING,SOBOL,,,1092,1423,4439,0.151219838945195084178862998670,0.259319220507517433915722904203,6.634505003144965051831150049111,str\(\'ks-test\'\),26,str\(\'bounded\'\)
312,312_0,RUNNING,SOBOL,,,761,4410,1462,0.359966741666197798110715666553,0.721464863732457106770823429542,5.685148239149712345863463269779,str\(\'t-test\'\),41,str\(\'bounded\'\)
313,313_0,RUNNING,SOBOL,,,3794,1107,4845,0.500080841636285189366617487394,0.403053120762109751140656044299,1.370757157504558509941716692992,str\(\'ks-test\'\),23,str\(\'bounded\'\)
314,314_0,RUNNING,SOBOL,,,2825,3613,37,0.234262298783287414849496599345,0.206680907193571322677527746237,2.795935466792434542782075368450,str\(\'t-test\'\),8,str\(\'bounded\'\)
315,315_0,RUNNING,SOBOL,,,2274,1906,3501,0.904532964468002353974895868305,0.917806929338723431754942794214,9.574070599297993311438403907232,str\(\'ks-test\'\),30,str\(\'bounded\'\)
316,316_0,RUNNING,SOBOL,,,1694,2543,4083,0.786332892756909096476647391682,0.852651040067896270890912546747,7.148740154051222539521859289380,str\(\'t-test\'\),6,str\(\'bounded\'\)
317,317_0,RUNNING,SOBOL,,,3486,1784,1950,0.084384031714871521323573233531,0.022858712380751967929715107175,0.219329257080331463392042223859,str\(\'ks-test\'\),32,str\(\'bounded\'\)
318,318_0,RUNNING,SOBOL,,,4393,4280,3013,0.682059862570837172057736097486,0.338095091203227615661575100603,3.791205613775178839830459764926,str\(\'t-test\'\),49,str\(\'bounded\'\)
319,319_0,RUNNING,SOBOL,,,82,49,799,0.447893519010394813850695072688,0.537383680487051651475383096113,8.266637108323164895296031318139,str\(\'ks-test\'\),15,str\(\'bounded\'\)
320,320_0,RUNNING,SOBOL,,,121,4571,2900,0.508048753064125779843607233488,0.943241139296442265838038565562,6.760248616753147032909510016907,str\(\'ks-test\'\),17,str\(\'bounded\'\)
321,321_0,RUNNING,SOBOL,,,4432,950,756,0.367478282691910851376349000930,0.181740009952336550869134157438,1.235497673404402974028926109895,str\(\'t-test\'\),47,str\(\'bounded\'\)
322,322_0,RUNNING,SOBOL,,,3447,3454,4361,0.896930565016344161222150432877,0.491227764621377016585057617704,4.805847782292404168913435569266,str\(\'ks-test\'\),37,str\(\'bounded\'\)
323,323_0,RUNNING,SOBOL,,,1655,2064,2141,0.226141660358756768633980982486,0.633783413618802971001287005492,7.874178161108867257667043304536,str\(\'t-test\'\),1,str\(\'bounded\'\)
324,324_0,RUNNING,SOBOL,,,2313,2698,307,0.092466597601771352565869221962,0.574204533020034380008667085349,5.451289436709136460024183179485,str\(\'ks-test\'\),26,str\(\'bounded\'\)
325,325_0,RUNNING,SOBOL,,,2864,1630,3701,0.793958136474713693786497969995,0.300784733021631833782549847456,2.231683293427340508685574604897,str\(\'t-test\'\),12,str\(\'bounded\'\)
326,326_0,RUNNING,SOBOL,,,3755,4125,1341,0.440420050522312533924917943295,0.121932813098654155292699385882,3.653504334329627400990148089477,str\(\'ks-test\'\),21,str\(\'bounded\'\)
327,327_0,RUNNING,SOBOL,,,722,201,4810,0.674069106876850177023641208507,0.753087552672252025232069172489,9.339295690581202791236137272790,str\(\'t-test\'\),43,str\(\'bounded\'\)
328,328_0,RUNNING,SOBOL,,,1053,3190,1869,0.836153472078964066227513285412,0.228688733760267493000384320112,8.409488077272660788707980827894,str\(\'ks-test\'\),31,str\(\'bounded\'\)
329,329_0,RUNNING,SOBOL,,,4086,2388,4638,0.040645009092986586485274358438,0.895835507858544599635308713914,3.977883071219548760666384623619,str\(\'t-test\'\),8,str\(\'bounded\'\)
330,330_0,FAILED,SOBOL,,,2573,4891,403,0.694854801453649972842185889021,0.712132907584309582382786629751,0.052038208665326241009196905907,str\(\'ks-test\'\),22,str\(\'bounded\'\)
331,331_0,FAILED,SOBOL,,,2022,685,3248,0.429503859667107468212066123670,0.412360568910837166356486704899,7.025504453078844413482784148073,str\(\'t-test\'\),41,str\(\'bounded\'\)
332,332_0,FAILED,SOBOL,,,1361,3765,3838,0.263605421254411331766220882855,0.347428950885310783291970437858,9.443435125681570951883259112947,str\(\'ks-test\'\),15,str\(\'bounded\'\)
333,333_0,FAILED,SOBOL,,,3153,506,2318,0.622034949023276606538956912118,0.528078135872259712968457279203,2.631161866802722126834623850300,str\(\'t-test\'\),48,str\(\'bounded\'\)
334,334_0,FAILED,SOBOL,,,4765,2999,2799,0.143739115092903380066502450063,0.830645117035135660543687663449,1.555069739155471308933442742273,str\(\'ks-test\'\),32,str\(\'bounded\'\)
335,335_0,FAILED,SOBOL,,,454,1269,1204,0.969950212294235836196776290308,0.044832037394866346147193070237,5.835246408111416371866653207690,str\(\'t-test\'\),6,str\(\'bounded\'\)
336,336_0,FAILED,SOBOL,,,561,2880,4526,0.487953295879065995777068565076,0.683871708072721906646052048018,3.002543450629338472879226173973,str\(\'t-test\'\),33,str\(\'bounded\'\)
337,337_0,FAILED,SOBOL,,,4854,1447,1669,0.628553287757560585902183447615,0.440619099013507375950382538576,9.933784027208574229916848707944,str\(\'ks-test\'\),5,str\(\'bounded\'\)
338,338_0,FAILED,SOBOL,,,3338,3951,3370,0.106885611562058335799463293370,0.138052110414952050598813571014,6.047914386169054523634258657694,str\(\'t-test\'\),14,str\(\'bounded\'\)
339,339_0,FAILED,SOBOL,,,1527,374,594,0.777643120922148267659679277131,0.986468614127486986831172544044,1.574312571229413038054190110415,str\(\'ks-test\'\),50,str\(\'bounded\'\)
340,340_0,FAILED,SOBOL,,,2128,4700,2431,0.911501725990325195603247721010,0.802387546135112650347309681820,4.155801105160266573079752561171,str\(\'t-test\'\),25,str\(\'bounded\'\)
341,341_0,FAILED,SOBOL,,,2661,821,4038,0.210039678880944852279455403732,0.073094196109101172709188176668,8.468362507197074506848366581835,str\(\'ks-test\'\),39,str\(\'bounded\'\)
342,342_0,FAILED,SOBOL,,,4271,3314,1082,0.555795300180092488595562372211,0.256796788947656728918644830628,7.357177482253872469186717353296,str\(\'t-test\'\),29,str\(\'bounded\'\)
343,343_0,FAILED,SOBOL,,,1220,2204,2608,0.322114818785339596107775150813,0.618715703548863515948141866829,0.577212670139968464511071033485,str\(\'ks-test\'\),9,str\(\'bounded\'\)
344,344_0,FAILED,SOBOL,,,928,4256,868,0.159894397379830494054786527158,0.394736354209482664945340957274,2.132491247546858925687729424681,str\(\'t-test\'\),19,str\(\'bounded\'\)
345,345_0,FAILED,SOBOL,,,3979,15,3100,0.955432348411530241172329169785,0.730272273592650900120304413576,5.157454047737643598736667627236,str\(\'ks-test\'\),44,str\(\'bounded\'\)
346,346_0,FAILED,SOBOL,,,2992,2519,2020,0.309037410523742450685347193939,0.909124186079949159200452868390,8.773879899466409781894071784336,str\(\'t-test\'\),27,str\(\'bounded\'\)
347,347_0,FAILED,SOBOL,,,2459,1749,4171,0.574356930987909408692360102577,0.215853327121585614190024671188,3.205837663807906245949652657146,str\(\'ks-test\'\),11,str\(\'bounded\'\)
348,348_0,FAILED,SOBOL,,,1861,3637,3589,0.740317323481664013584691019787,0.025444912327453494960138868919,0.629155726517550695220393208729,str\(\'t-test\'\),35,str\(\'bounded\'\)
349,349_0,FAILED,SOBOL,,,3672,1940,106,0.381917313501238808726157003548,0.849579922286793576269303684967,6.348626299273223416719247325091,str\(\'ks-test\'\),4,str\(\'bounded\'\)
350,350_0,FAILED,SOBOL,,,4559,4435,4933,0.852399958550929981448973649094,0.540092160182073732777041641384,7.739018569990993690055347542511,str\(\'t-test\'\),18,str\(\'bounded\'\)
351,351_0,FAILED,SOBOL,,,267,1141,1531,0.026157469769939781234491249506,0.334902630569413328753824998785,4.552862784265540696537755138706,str\(\'ks-test\'\),45,str\(\'bounded\'\)
352,352_0,FAILED,SOBOL,,,189,3545,379,0.337505990205332617737354894416,0.771042057465761931922543226392,3.301951195524074122999991232064,str\(\'t-test\'\),43,str\(\'bounded\'\)
353,353_0,FAILED,SOBOL,,,4637,2112,3160,0.539964646644890300386521175824,0.103948597189038996480014986901,8.987780694933608316432582796551,str\(\'ks-test\'\),21,str\(\'bounded\'\)
354,354_0,FAILED,SOBOL,,,3750,4616,1726,0.194226216636598114639866707876,0.287704195268452145306525835622,5.099769002681598273341023741523,str\(\'t-test\'\),10,str\(\'bounded\'\)
355,355_0,FAILED,SOBOL,,,1782,1039,4582,0.926902355594560467544340554014,0.587316622219979711516657516768,1.880124716241843962905022635823,str\(\'ks-test\'\),28,str\(\'bounded\'\)
356,356_0,FAILED,SOBOL,,,2382,4192,2671,0.762042860055342274883116715500,0.652956241475418197595104174979,4.454294531739317442031733662589,str\(\'t-test\'\),2,str\(\'bounded\'\)
357,357_0,FAILED,SOBOL,,,3070,312,1141,0.122438525740057230217772143988,0.472025348337367200990399851435,7.522663053713739778061153629096,str\(\'ks-test\'\),36,str\(\'bounded\'\)
358,358_0,FAILED,SOBOL,,,4058,2806,3820,0.644096743751317313275706055720,0.169390371603891254359552931419,6.408728219974786810553268878721,str\(\'t-test\'\),45,str\(\'bounded\'\)
359,359_0,FAILED,SOBOL,,,849,1695,2214,0.472335843721404691208931581059,0.955622213838622003301281893073,0.883939133468084059508385053050,str\(\'ks-test\'\),19,str\(\'bounded\'\)
360,360_0,FAILED,SOBOL,,,1141,4997,4234,0.010680698808282613337938826703,0.056847575794905423618441631106,1.828506398195400839412627647107,str\(\'t-test\'\),4,str\(\'bounded\'\)
361,361_0,FAILED,SOBOL,,,4350,757,2078,0.868076366351917427799378401687,0.818660899575799683169918807835,6.108644923993386655070025881287,str\(\'ks-test\'\),35,str\(\'bounded\'\)
362,362_0,FAILED,SOBOL,,,2739,3260,2882,0.397580456050112829302634054329,0.509241252012550882355412795732,9.716837738973088889338214357849,str\(\'t-test\'\),49,str\(\'bounded\'\)
363,363_0,FAILED,SOBOL,,,2051,2491,652,0.724819554161280410475853841490,0.366236354134976849206140059323,2.904602623252197979297761776252,str\(\'ks-test\'\),14,str\(\'bounded\'\)
364,364_0,FAILED,SOBOL,,,1448,3052,1317,0.590111437588930143327559108002,0.425594311403110603375665732528,0.325474755957722683419319764653,str\(\'t-test\'\),38,str\(\'bounded\'\)
365,365_0,FAILED,SOBOL,,,3417,1355,4722,0.293570095887407678247882358846,0.698930370779707987871631758026,7.298902857213281691883821622469,str\(\'ks-test\'\),25,str\(\'bounded\'\)
366,366_0,FAILED,SOBOL,,,4932,3849,163,0.939986032133921955988853369490,0.877729642374441065832968433824,8.682890727813354914133014972322,str\(\'t-test\'\),9,str\(\'bounded\'\)
367,367_0,FAILED,SOBOL,,,484,556,3644,0.175662169232964515686035156250,0.246765241323038925225219486492,4.251323864918203021545650699409,str\(\'ks-test\'\),30,str\(\'bounded\'\)
368,368_0,FAILED,SOBOL,,,375,4062,1888,0.658512329863384371364531943982,0.605725583657622301814171805745,7.083793828793802482834962574998,str\(\'ks-test\'\),7,str\(\'bounded\'\)
369,369_0,FAILED,SOBOL,,,4844,442,4112,0.456024181660264704696317039634,0.269755643665790578733520987953,0.303790873521938953327747867661,str\(\'t-test\'\),31,str\(\'bounded\'\)
370,370_0,FAILED,SOBOL,,,3231,2945,852,0.809571725796908170380561386992,0.090956379506736989570825357987,3.882383405951783217346928722691,str\(\'ks-test\'\),40,str\(\'bounded\'\)
371,371_0,FAILED,SOBOL,,,1283,1556,2995,0.076927011879160997476212457968,0.784554661173373468763259097614,8.194982951146549510212935274467,str\(\'t-test\'\),24,str\(\'bounded\'\)
372,372_0,FAILED,SOBOL,,,1943,3362,4913,0.241968443622812640070307566020,0.974209393640980136908069653146,5.774530620961450644301748980070,str\(\'ks-test\'\),48,str\(\'bounded\'\)
373,373_0,FAILED,SOBOL,,,2652,2295,1439,0.881543256431817967566644256294,0.150279950475320223102215777544,1.300890662863850577579682976648,str\(\'t-test\'\),16,str\(\'bounded\'\)
374,374_0,FAILED,SOBOL,,,4163,4789,3444,0.352073782816529290418117170702,0.459699605474248540470938451108,2.729125788670033081473320635268,str\(\'ks-test\'\),6,str\(\'bounded\'\)
375,375_0,FAILED,SOBOL,,,975,866,51,0.523866078143939373212845111993,0.664820622736588151546754943411,9.660404508407227197608335700352,str\(\'t-test\'\),33,str\(\'bounded\'\)
376,376_0,FAILED,SOBOL,,,645,2605,3350,0.985413656659424264105950896919,0.315973425313830380556368027101,8.090520118685439854289143113419,str\(\'ks-test\'\),46,str\(\'bounded\'\)
377,377_0,FAILED,SOBOL,,,3833,1802,501,0.127988471327349556672103858546,0.559050894379615748164269461995,4.904402476117946996225782640977,str\(\'t-test\'\),17,str\(\'bounded\'\)
378,378_0,FAILED,SOBOL,,,2943,4306,4381,0.606263306898996212623842438916,0.861685878548771100327030580956,0.980689979990012949961908361729,str\(\'ks-test\'\),1,str\(\'bounded\'\)
379,379_0,FAILED,SOBOL,,,2235,99,1614,0.279055600367486500434921481428,0.013307460386306046301596595072,6.700122409587726757251857634401,str\(\'t-test\'\),38,str\(\'bounded\'\)
380,380_0,FAILED,SOBOL,,,1577,4507,951,0.413823589030653249398739035314,0.197655140241608018314423134143,9.125381336413324717682371556293,str\(\'ks-test\'\),12,str\(\'bounded\'\)
381,381_0,FAILED,SOBOL,,,3525,1247,2549,0.710335442686453433225324261002,0.927352024590596513142770618288,3.557377243912779096746135110152,str\(\'t-test\'\),27,str\(\'bounded\'\)
382,382_0,FAILED,SOBOL,,,4511,3741,2414,0.056138915577903389375613585344,0.743596433946862811481537391955,2.484025538268499033733860414941,str\(\'ks-test\'\),41,str\(\'bounded\'\)
383,383_0,FAILED,SOBOL,,,42,2010,3932,0.820494199801236390179326463112,0.381380582923069588741071811455,5.508950195301324903596196236322,str\(\'t-test\'\),22,str\(\'bounded\'\)
384,384_0,FAILED,SOBOL,,,68,3818,1058,0.065938211614266037385867491594,0.640121707599610068051276812184,4.354592162812129352289503003703,str\(\'ks-test\'\),18,str\(\'bounded\'\)
385,385_0,FAILED,SOBOL,,,4526,510,2598,0.799105921480804726186875086569,0.484888522591441883946572488640,8.667191708006896533333929255605,str\(\'t-test\'\),45,str\(\'bounded\'\)
386,386_0,FAILED,SOBOL,,,3539,3014,2443,0.466520925838500244431372721010,0.188078300215303889642015633399,7.246280068528839102270922012394,str\(\'ks-test\'\),35,str\(\'bounded\'\)
387,387_0,FAILED,SOBOL,,,1601,1312,4059,0.669470205137506102488487158553,0.936901893548667374922445105767,0.466277113256976016852917155120,str\(\'t-test\'\),3,str\(\'bounded\'\)
388,388_0,FAILED,SOBOL,,,2251,3138,3398,0.522637172250077108870414122066,0.754552799778059113400274782180,2.889170866295695194736481425934,str\(\'ks-test\'\),28,str\(\'bounded\'\)
389,389_0,FAILED,SOBOL,,,2969,2383,609,0.351366921104490748106741193624,0.120466617943719031535998453819,9.820449586032889754960706341080,str\(\'t-test\'\),11,str\(\'bounded\'\)
390,390_0,FAILED,SOBOL,,,3856,4877,4508,0.882280106239020867064937192481,0.302249976409599163673647126416,6.249180539931171729506331757875,str\(\'ks-test\'\),19,str\(\'bounded\'\)
391,391_0,FAILED,SOBOL,,,658,641,1642,0.243167376292869441556376841618,0.572738334147259608997160285071,1.775540581833571218695055904391,str\(\'t-test\'\),44,str\(\'bounded\'\)
392,392_0,FAILED,SOBOL,,,952,2693,4961,0.268082377851009356906075709048,0.406995936255902024392128168984,0.830419086591340671610339541076,str\(\'ks-test\'\),29,str\(\'bounded\'\)
393,393_0,FAILED,SOBOL,,,4150,1578,1546,0.595812128564342846637202910642,0.717496592190116633247498612036,6.549851516189054478900288813747,str\(\'t-test\'\),9,str\(\'bounded\'\)
394,394_0,FAILED,SOBOL,,,2636,4081,3571,0.138469622885808357759529485520,0.890470871485769754904993078526,7.625644383942709048085362155689,str\(\'ks-test\'\),24,str\(\'bounded\'\)
395,395_0,FAILED,SOBOL,,,1917,187,80,0.996356891080737105959030941449,0.234052414648234841099139202925,4.439526741375216190022001683246,str\(\'t-test\'\),39,str\(\'bounded\'\)
396,396_0,FAILED,SOBOL,,,1270,4575,1995,0.819249463345855466478440121136,0.042391232864931224777471641119,2.021590965635143177792087954003,str\(\'ks-test\'\),14,str\(\'bounded\'\)
397,397_0,FAILED,SOBOL,,,3207,1003,4160,0.055417175071313974632492005412,0.833084973515942683874868635030,5.046515622667969047654423775384,str\(\'t-test\'\),50,str\(\'bounded\'\)
398,398_0,FAILED,SOBOL,,,4818,3497,881,0.711088108183816069995941688830,0.525637327624484895771672654519,8.972669280905275712711954838596,str\(\'ks-test\'\),34,str\(\'bounded\'\)
399,399_0,FAILED,SOBOL,,,360,2079,3122,0.415037385623902077558255996337,0.349868803648278103857194309967,3.404665188404731424043347942643,str\(\'t-test\'\),4,str\(\'bounded\'\)
400,400_0,FAILED,SOBOL,,,507,3633,1365,0.930049666782841066847709043941,0.988907515123486513530792763049,5.572299592437222948149155854480,str\(\'t-test\'\),32,str\(\'bounded\'\)
401,401_0,FAILED,SOBOL,,,4944,1887,4829,0.196913348495960233153212470825,0.135610350400209439536425293227,2.352655305997468637713154748781,str\(\'ks-test\'\),7,str\(\'bounded\'\)
402,402_0,FAILED,SOBOL,,,3433,4391,290,0.537307488009333589218385895947,0.443058003727346660927111088313,3.464148977627046654959031002363,str\(\'t-test\'\),15,str\(\'bounded\'\)
403,403_0,FAILED,SOBOL,,,1474,1127,3673,0.334328690921887772269371907896,0.681429951775819109371923332219,9.149978477036579960213202866726,str\(\'ks-test\'\),48,str\(\'bounded\'\)
404,404_0,FAILED,SOBOL,,,2064,4260,4341,0.481343660013750174186952790478,0.624078432669863070181293096539,6.568484839968384392250300152227,str\(\'t-test\'\),23,str\(\'bounded\'\)
405,405_0,FAILED,SOBOL,,,2762,68,2127,0.652645332481712081573732575634,0.251431200807914145833876773395,1.043695753461681308138508939010,str\(\'ks-test\'\),40,str\(\'bounded\'\)
406,406_0,FAILED,SOBOL,,,4375,2562,2911,0.113920862000435593741620721175,0.078456928947940471341659929294,4.929266283604317067101874272339,str\(\'t-test\'\),31,str\(\'bounded\'\)
407,407_0,FAILED,SOBOL,,,1157,1764,778,0.753004103900864696363726125128,0.797021961713209714517347492801,7.997634805578739403131294238847,str\(\'ks-test\'\),8,str\(\'bounded\'\)
408,408_0,FAILED,SOBOL,,,824,4753,2778,0.727981506202369899050097501458,0.214386176481842993801762986550,9.566855303206480698463565204293,str\(\'t-test\'\),21,str\(\'bounded\'\)
409,409_0,FAILED,SOBOL,,,4042,825,1190,0.400283180529251714219185487309,0.910588477700948750737097725505,2.754620187485590676601532322820,str\(\'ks-test\'\),42,str\(\'bounded\'\)
410,410_0,FAILED,SOBOL,,,3056,3329,3849,0.865404581734910638424196349661,0.728805126670748038009151059669,1.363308830557391049254079007369,str\(\'t-test\'\),26,str\(\'bounded\'\)
411,411_0,FAILED,SOBOL,,,2358,2247,2341,0.007487821776419877582708917174,0.396200649548321959247942913862,5.643447356355377309000687091611,str\(\'ks-test\'\),13,str\(\'bounded\'\)
412,412_0,FAILED,SOBOL,,,1766,2827,428,0.184655121602118027501759911502,0.328562433054670699483779117145,8.220134322284721406504104379565,str\(\'t-test\'\),37,str\(\'bounded\'\)
413,413_0,FAILED,SOBOL,,,3724,1443,3267,0.948518805174156987014555397764,0.546429498678073333195470695500,3.788567459389567293470690856338,str\(\'ks-test\'\),2,str\(\'bounded\'\)
414,414_0,FAILED,SOBOL,,,4614,3937,1852,0.285067310942336893386794827165,0.843239728489890705276366134058,0.173051158081740152905325658139,str\(\'t-test\'\),17,str\(\'bounded\'\)
415,415_0,FAILED,SOBOL,,,176,331,4611,0.581088511995971224166623869678,0.031782254541292784266737214693,7.146479259337299438925583672244,str\(\'ks-test\'\),47,str\(\'bounded\'\)
416,416_0,FAILED,SOBOL,,,254,3125,3461,0.768651953116059272197446716746,0.592671740923076839635541546158,5.897645802219399158161650120746,str\(\'t-test\'\),41,str\(\'bounded\'\)
417,417_0,FAILED,SOBOL,,,4537,1379,77,0.098347008949145678369241352357,0.282346224982291449379090408911,1.424043987279757894626186498499,str\(\'ks-test\'\),22,str\(\'bounded\'\)
418,418_0,FAILED,SOBOL,,,3646,3883,4884,0.637061902275309011045578699850,0.109303712174296380199578493375,2.537670174332335548683658998925,str\(\'t-test\'\),12,str\(\'bounded\'\)
419,419_0,FAILED,SOBOL,,,1844,618,1423,0.496974436908960315317784761646,0.765684083461761422206848237693,9.468910750911570417542861832771,str\(\'ks-test\'\),27,str\(\'bounded\'\)
420,420_0,FAILED,SOBOL,,,2436,4925,839,0.318958458375185716082711451236,0.958053504416719103886634911760,6.894745368066244495253158675041,str\(\'t-test\'\),1,str\(\'bounded\'\)
421,421_0,FAILED,SOBOL,,,2978,732,2973,0.553090553196147083347966599831,0.166956229442730558210072899783,0.114780555952340365677422084900,str\(\'ks-test\'\),38,str\(\'bounded\'\)
422,422_0,FAILED,SOBOL,,,3963,3227,1912,0.212713486002758134230106179530,0.474456635197624543298644539391,4.003091359101236257345135527430,str\(\'t-test\'\),46,str\(\'bounded\'\)
423,423_0,FAILED,SOBOL,,,903,2428,4122,0.914689011391252249083549941133,0.650522095596417826435242659500,8.315652761138045079292169248220,str\(\'ks-test\'\),17,str\(\'bounded\'\)
424,424_0,FAILED,SOBOL,,,1235,4168,2401,0.565351137200370446045383232558,0.359903774473816162604578039463,9.246086197881027146650012582541,str\(\'t-test\'\),5,str\(\'bounded\'\)
425,425_0,FAILED,SOBOL,,,4296,240,3911,0.300483230162411907304687019860,0.515570980090647945637272187014,3.678043962222524054794803305413,str\(\'ks-test\'\),33,str\(\'bounded\'\)
426,426_0,FAILED,SOBOL,,,2685,2743,974,0.963955603782087555586599592061,0.812328316196799238291248457244,2.294975177832879076333938428434,str\(\'t-test\'\),48,str\(\'bounded\'\)
427,427_0,FAILED,SOBOL,,,2142,1662,2559,0.168931131029501552243132778131,0.063177300155162804951025634637,5.319937978023664193472086481052,str\(\'ks-test\'\),16,str\(\'bounded\'\)
428,428_0,FAILED,SOBOL,,,1553,3569,4399,0.023015988154336811805089624272,0.245305708536878219749866048005,7.899061338167638446350338199409,str\(\'t-test\'\),40,str\(\'bounded\'\)
429,429_0,FAILED,SOBOL,,,3354,2185,1640,0.849711042128503346582135691278,0.879186323577538120233043628104,4.712905552442186341011165495729,str\(\'ks-test\'\),24,str\(\'bounded\'\)
430,430_0,FAILED,SOBOL,,,4867,4678,3321,0.384576256699860119514511325178,0.697470834275707551874745604437,1.103803187041543454327552353789,str\(\'t-test\'\),7,str\(\'bounded\'\)
431,431_0,FAILED,SOBOL,,,584,1073,486,0.743488793192431329792668748269,0.427050988888368010520935058594,6.823273759797215731737196620088,str\(\'ks-test\'\),31,str\(\'bounded\'\)
432,432_0,FAILED,SOBOL,,,439,4483,3808,0.227380567241460079808135219537,0.786012290425598614262980845524,4.655862888080068096030572633026,str\(\'ks-test\'\),9,str\(\'bounded\'\)
433,433_0,FAILED,SOBOL,,,4740,1175,2191,0.897654090085998168646597150655,0.089497794769704347439542857501,7.724193266896532072962600068422,str\(\'t-test\'\),30,str\(\'bounded\'\)
434,434_0,FAILED,SOBOL,,,3130,3678,2691,0.366723832631483670496663762606,0.271213276635855426999199835336,6.295048739666119885782791243400,str\(\'ks-test\'\),38,str\(\'bounded\'\)
435,435_0,FAILED,SOBOL,,,1347,1977,1155,0.506840786043554536455246761761,0.604267002638429362448846404732,0.770297796317376270991417186451,str\(\'t-test\'\),25,str\(\'bounded\'\)
436,436_0,FAILED,SOBOL,,,1996,2629,1742,0.685040306888520689199140178971,0.671151298863813305928260888322,3.190745619351975648214647662826,str\(\'ks-test\'\),49,str\(\'bounded\'\)
437,437_0,FAILED,SOBOL,,,2557,1875,4609,0.450876820487901563971888663218,0.453367973862215889457871753621,8.876536975603551482549846696202,str\(\'t-test\'\),14,str\(\'bounded\'\)
438,438_0,COMPLETED,SOBOL,0.320000000000000006661338147751,14285.000000000000000000000000000000,4073,4368,354,0.783471393285319228638741151372,0.156610630320385108005254437558,5.298863380387426325057731446577,str\(\'ks-test\'\),4,str\(\'bounded\'\)
439,439_0,FAILED,SOBOL,,,1030,133,3140,0.081525385685265058799409132462,0.967877765746787188660960055131,2.079257237105630373719122871989,str\(\'t-test\'\),34,str\(\'bounded\'\)
