trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
304,304_0,RUNNING,GenerationStep_1,,,2324,4341,100,549,0.001000000000000000020816681712
305,305_0,FAILED,GenerationStep_1,,,5000,1,63,749,0.998999999999999999111821580300
306,306_0,RUNNING,GenerationStep_1,,,1194,994,74,606,0.001000000000000000020816681712
307,307_0,RUNNING,GenerationStep_1,,,5000,242,100,710,0.998999999999999999111821580300
308,308_0,RUNNING,GenerationStep_1,,,5000,3097,100,151,0.676313711389607830071213356860
309,309_0,RUNNING,GenerationStep_1,,,34,1989,100,851,0.998999999999999999111821580300
310,310_0,RUNNING,GenerationStep_1,,,167,3714,74,491,0.001000000000000000020816681712
311,311_0,FAILED,GenerationStep_1,,,5000,1,50,582,0.001000000000000000020816681712
312,312_0,RUNNING,GenerationStep_1,,,2181,4486,76,367,0.001000000000000000020816681712
313,313_0,RUNNING,GenerationStep_1,,,1,4691,29,526,0.998999999999999999111821580300
314,314_0,RUNNING,GenerationStep_1,,,765,2227,100,353,0.001000000000000000020816681712
315,315_0,RUNNING,GenerationStep_1,,,5000,3835,68,689,0.998999999999999999111821580300
316,316_0,RUNNING,GenerationStep_1,,,5000,2967,93,1000,0.001000000000000000020816681712
317,317_0,RUNNING,GenerationStep_1,,,208,4438,1,513,0.001000000000000000020816681712
318,318_0,RUNNING,GenerationStep_1,,,4424,2907,100,429,0.152554007270427199882689706101
319,319_0,RUNNING,GenerationStep_1,,,1,4758,100,809,0.039507048146214834849487829160
320,320_0,RUNNING,GenerationStep_1,,,1856,3142,73,755,0.197451339425538607841303928581
321,321_0,RUNNING,GenerationStep_1,,,1,1599,65,361,0.927928699325926920060680913593
322,322_0,RUNNING,GenerationStep_1,,,5000,3933,41,392,0.001000000000000000020816681712
323,323_0,RUNNING,GenerationStep_1,,,5000,4433,99,712,0.001000000000000000020816681712
324,324_0,RUNNING,GenerationStep_1,,,5000,548,75,540,0.913732656589980152261887269560
325,325_0,RUNNING,GenerationStep_1,,,154,1904,100,983,0.001000000000000000020816681712
326,326_0,RUNNING,GenerationStep_1,,,3556,1088,100,533,0.001000000000000000020816681712
327,327_0,FAILED,GenerationStep_1,,,3788,4240,100,518,0.998999999999999999111821580300
328,328_0,FAILED,GenerationStep_1,,,1095,4200,99,881,0.718060448357281888576153505710
329,329_0,FAILED,GenerationStep_1,,,1729,1056,100,447,0.557147570687188453675275923160
330,330_0,FAILED,GenerationStep_1,,,5000,1,100,516,0.001000000000000000020816681712
331,331_0,FAILED,GenerationStep_1,,,5000,1,53,526,0.998999999999999999111821580300
332,332_0,RUNNING,GenerationStep_1,,,1,1214,100,706,0.998999999999999999111821580300
333,333_0,FAILED,GenerationStep_1,,,1,1,22,583,0.998999999999999999111821580300
334,334_0,RUNNING,GenerationStep_1,,,4040,2314,81,774,0.998999999999999999111821580300
335,335_0,FAILED,GenerationStep_1,,,1,1,43,666,0.001000000000000000020816681712
336,336_0,RUNNING,GenerationStep_1,,,5000,4484,82,1000,0.001000000000000000020816681712
337,337_0,RUNNING,GenerationStep_1,,,2173,1815,53,622,0.998999999999999999111821580300
338,338_0,RUNNING,GenerationStep_1,,,4767,1089,54,528,0.001000000000000000020816681712
339,339_0,RUNNING,GenerationStep_1,,,4552,3385,59,690,0.027538145769216218483599334377
340,340_0,RUNNING,GenerationStep_1,,,5000,5000,93,822,0.155075117393833200596375831992
341,341_0,RUNNING,GenerationStep_1,,,2921,2627,58,745,0.310607859651092943487071806885
342,342_0,RUNNING,GenerationStep_1,,,1200,2084,73,1000,0.001000000000000000020816681712
343,343_0,RUNNING,GenerationStep_1,,,3333,1451,92,1000,0.208565935096552135252778725771
344,344_0,RUNNING,GenerationStep_1,,,1,3370,98,513,0.001000000000000000020816681712
345,345_0,RUNNING,GenerationStep_1,,,944,1271,95,921,0.531026402989489443307036253827
346,346_0,RUNNING,GenerationStep_1,,,3126,1693,38,480,0.311047330344566441695519642963
347,347_0,FAILED,GenerationStep_1,,,2610,4226,54,1000,0.001000000000000000020816681712
348,348_0,FAILED,GenerationStep_1,,,5000,4449,20,721,0.001000000000000000020816681712
349,349_0,FAILED,GenerationStep_1,,,2222,3104,100,719,0.651089879402704019284442438220
350,350_0,FAILED,GenerationStep_1,,,1,772,100,431,0.001000000000000000020816681712
351,351_0,FAILED,GenerationStep_1,,,3624,3544,100,534,0.998999999999999999111821580300
352,352_0,FAILED,GenerationStep_1,,,1697,2947,46,968,0.001000000000000000020816681712
353,353_0,FAILED,GenerationStep_1,,,2361,3455,76,455,0.001000000000000000020816681712
354,354_0,FAILED,GenerationStep_1,,,5000,1,89,984,0.998999999999999999111821580300
355,355_0,FAILED,GenerationStep_1,,,743,2942,66,596,0.450206959861033428893506425084
356,356_0,FAILED,GenerationStep_1,,,266,4666,40,512,0.001000000000000000020816681712
357,357_0,FAILED,GenerationStep_1,,,1003,3935,70,511,0.998999999999999999111821580300
358,358_0,FAILED,GenerationStep_1,,,5000,1238,99,247,0.001000000000000000020816681712
359,359_0,FAILED,GenerationStep_1,,,1177,4246,100,577,0.750952852011947280530534953868
360,141_0,FAILED,GenerationStep_1,,,5000,1,100,557,0.001000000000000000020816681712
361,361_0,RUNNING,GenerationStep_1,,,2895,5000,1,568,0.998999999999999999111821580300
362,362_0,RUNNING,GenerationStep_1,,,5000,2055,98,485,0.001000000000000000020816681712
363,363_0,RUNNING,GenerationStep_1,,,1535,1747,61,503,0.001000000000000000020816681712
364,364_0,RUNNING,GenerationStep_1,,,5000,3279,86,361,0.229317912084698927177583982484
365,365_0,RUNNING,GenerationStep_1,,,5000,3359,100,478,0.998999999999999999111821580300
366,366_0,RUNNING,GenerationStep_1,,,1,2260,88,858,0.001000000000000000020816681712
367,367_0,RUNNING,GenerationStep_1,,,5000,3253,100,612,0.457991370385167906320589281677
368,368_0,FAILED,GenerationStep_1,,,5000,1,100,981,0.998999999999999999111821580300
369,369_0,RUNNING,GenerationStep_1,,,1,2986,100,767,0.855457339299923180675477851764
370,370_0,RUNNING,GenerationStep_1,,,1,4724,67,432,0.483171559455870536226029798854
371,371_0,RUNNING,GenerationStep_1,,,1,2017,39,717,0.001000000000000000020816681712
372,372_0,RUNNING,GenerationStep_1,,,1308,3969,53,679,0.681849772630974571008266593708
373,373_0,RUNNING,GenerationStep_1,,,5000,490,100,659,0.001000000000000000020816681712
374,374_0,RUNNING,GenerationStep_1,,,1,4170,61,319,0.140570408154519044252594994759
375,375_0,RUNNING,GenerationStep_1,,,5000,1480,100,565,0.998999999999999999111821580300
376,376_0,RUNNING,GenerationStep_1,,,1315,2089,74,427,0.864307305423687721734893329995
377,377_0,RUNNING,GenerationStep_1,,,408,3370,66,629,0.001000000000000000020816681712
378,378_0,RUNNING,GenerationStep_1,,,3483,2082,78,430,0.001000000000000000020816681712
379,379_0,RUNNING,GenerationStep_1,,,4499,4341,65,1000,0.560616715669313925296535217058
380,380_0,RUNNING,GenerationStep_1,,,974,2800,100,376,0.001000000000000000020816681712
381,381_0,RUNNING,GenerationStep_1,,,4287,2511,57,397,0.001000000000000000020816681712
382,382_0,RUNNING,GenerationStep_1,,,2433,4824,100,653,0.612451093091620157871091123525
383,383_0,RUNNING,GenerationStep_1,,,441,4813,23,422,0.015231999877361531922637105652
384,384_0,FAILED,GenerationStep_1,,,5000,251,56,594,0.001000000000000000020816681712
385,385_0,FAILED,GenerationStep_1,,,3925,1099,82,525,0.001000000000000000020816681712
386,386_0,FAILED,GenerationStep_1,,,4424,4098,100,587,0.998999999999999999111821580300
387,387_0,FAILED,GenerationStep_1,,,2861,1023,96,502,0.978331504835625365146256626758
388,388_0,FAILED,GenerationStep_1,,,1,1735,99,443,0.001000000000000000020816681712
389,389_0,FAILED,GenerationStep_1,,,3412,1706,75,497,0.477883859514360520570619428327
390,390_0,FAILED,GenerationStep_1,,,5000,1,60,661,0.927130777029768871067005875375
391,391_0,RUNNING,GenerationStep_1,,,4734,2456,99,404,0.998999999999999999111821580300
392,392_0,RUNNING,GenerationStep_1,,,113,5000,34,254,0.367358505146790970119496932966
393,393_0,FAILED,GenerationStep_1,,,5000,1,100,607,0.001000000000000000020816681712
394,394_0,RUNNING,GenerationStep_1,,,5000,1454,32,769,0.001000000000000000020816681712
395,395_0,RUNNING,GenerationStep_1,,,521,3152,72,281,0.998999999999999999111821580300
396,396_0,RUNNING,GenerationStep_1,,,3071,4152,100,1000,0.759486280198325092172240147192
397,397_0,RUNNING,GenerationStep_1,,,3491,1649,59,983,0.998999999999999999111821580300
398,398_0,RUNNING,GenerationStep_1,,,574,1263,100,688,0.001000000000000000020816681712
399,399_0,RUNNING,GenerationStep_1,,,5000,3133,37,1000,0.998999999999999999111821580300
400,400_0,RUNNING,GenerationStep_1,,,5000,589,44,651,0.998999999999999999111821580300
401,401_0,FAILED,GenerationStep_1,,,4693,1,44,566,0.203405581653417100174152665204
402,402_0,RUNNING,GenerationStep_1,,,1146,1602,98,507,0.998999999999999999111821580300
403,403_0,RUNNING,GenerationStep_1,,,1,5000,89,396,0.998999999999999999111821580300
404,404_0,FAILED,GenerationStep_1,,,4493,1629,100,828,0.998999999999999999111821580300
405,405_0,FAILED,GenerationStep_1,,,5000,4629,39,198,0.001000000000000000020816681712
406,406_0,FAILED,GenerationStep_1,,,3912,4343,79,330,0.998999999999999999111821580300
407,407_0,FAILED,GenerationStep_1,,,4108,2408,55,593,0.998999999999999999111821580300
408,408_0,FAILED,GenerationStep_1,,,5000,5000,67,605,0.001000000000000000020816681712
409,409_0,FAILED,GenerationStep_1,,,5000,4777,31,549,0.024170538885840829601558965578
410,410_0,FAILED,GenerationStep_1,,,5000,3305,53,715,0.998999999999999999111821580300
411,411_0,FAILED,GenerationStep_1,,,2775,4398,73,824,0.001000000000000000020816681712
412,412_0,FAILED,GenerationStep_1,,,5000,3865,100,313,0.998999999999999999111821580300
413,413_0,FAILED,GenerationStep_1,,,2841,4082,28,1000,0.001000000000000000020816681712
414,414_0,FAILED,GenerationStep_1,,,5000,2668,67,748,0.001000000000000000020816681712
415,415_0,FAILED,GenerationStep_1,,,1,1487,96,328,0.998999999999999999111821580300
416,416_0,FAILED,GenerationStep_1,,,5000,1,68,1000,0.001000000000000000020816681712
417,417_0,FAILED,GenerationStep_1,,,1,4203,82,665,0.998999999999999999111821580300
418,418_0,FAILED,GenerationStep_1,,,3608,4694,100,261,0.001000000000000000020816681712
419,419_0,FAILED,GenerationStep_1,,,4215,1794,77,389,0.466307870584030170757472433252
420,420_0,RUNNING,GenerationStep_1,,,1,4284,89,716,0.998999999999999999111821580300
421,421_0,FAILED,GenerationStep_1,,,5000,1,100,498,0.001000000000000000020816681712
422,422_0,RUNNING,GenerationStep_1,,,1,2313,77,516,0.998999999999999999111821580300
423,423_0,RUNNING,GenerationStep_1,,,1715,1551,51,728,0.001000000000000000020816681712
424,424_0,RUNNING,GenerationStep_1,,,2601,4731,88,612,0.001000000000000000020816681712
425,425_0,RUNNING,GenerationStep_1,,,855,3627,60,796,0.012330091581790544180696755916
426,426_0,COMPLETED,GenerationStep_1,0.380000000000000004440892098501,4442.000000000000000000000000000000,1,59,43,639,0.614026451539804507540054601122
427,427_0,RUNNING,GenerationStep_1,,,5000,1843,62,420,0.452475450442103854786779493224
428,428_0,RUNNING,GenerationStep_1,,,2939,5000,92,328,0.298735746186376882604918137076
429,429_0,FAILED,GenerationStep_1,,,5000,1,62,1000,0.998999999999999999111821580300
430,430_0,FAILED,GenerationStep_1,,,5000,1,51,546,0.001000000000000000020816681712
431,431_0,RUNNING,GenerationStep_1,,,5000,3682,90,1000,0.921976139921771409291295640287
432,432_0,RUNNING,GenerationStep_1,,,3616,5000,17,746,0.001000000000000000020816681712
433,433_0,RUNNING,GenerationStep_1,,,4783,635,100,287,0.001000000000000000020816681712
434,434_0,RUNNING,GenerationStep_1,,,3431,4793,41,540,0.998999999999999999111821580300
435,435_0,FAILED,GenerationStep_1,,,2730,1993,100,1000,0.998999999999999999111821580300
436,436_0,FAILED,GenerationStep_1,,,3786,4188,63,346,0.998999999999999999111821580300
437,437_0,FAILED,GenerationStep_1,,,5000,3181,30,500,0.001000000000000000020816681712
438,438_0,FAILED,GenerationStep_1,,,5000,2656,44,454,0.998999999999999999111821580300
439,439_0,FAILED,GenerationStep_1,,,937,2490,79,323,0.001000000000000000020816681712
440,440_0,FAILED,GenerationStep_1,,,5000,3090,46,483,0.995897609848458320591646497633
441,441_0,FAILED,GenerationStep_1,,,1584,1606,100,651,0.001000000000000000020816681712
442,442_0,FAILED,GenerationStep_1,,,1515,3185,68,722,0.998999999999999999111821580300
443,443_0,FAILED,GenerationStep_1,,,1,4938,82,175,0.001000000000000000020816681712
444,444_0,FAILED,GenerationStep_1,,,5000,3886,79,294,0.933055892607189130139033750311
445,445_0,FAILED,GenerationStep_1,,,2798,2760,62,596,0.998999999999999999111821580300
446,446_0,FAILED,GenerationStep_1,,,4800,4676,100,997,0.001000000000000000020816681712
447,447_0,FAILED,GenerationStep_1,,,5000,1,83,562,0.001000000000000000020816681712
448,448_0,FAILED,GenerationStep_1,,,2997,1,66,379,0.998999999999999999111821580300
449,449_0,FAILED,GenerationStep_1,,,3540,3452,52,508,0.001000000000000000020816681712
450,450_0,RUNNING,GenerationStep_1,,,2077,1615,80,63,0.004102334386693329282280728876
451,451_0,RUNNING,GenerationStep_1,,,1,844,100,1,0.001000000000000000020816681712
452,452_0,RUNNING,GenerationStep_1,,,1,783,85,1000,0.042175979627865810284159664434
453,453_0,RUNNING,GenerationStep_1,,,3991,532,100,1,0.001000000000000000020816681712
454,454_0,FAILED,GenerationStep_1,,,215,1,75,1,0.052072663535821857305752047296
455,455_0,RUNNING,GenerationStep_1,,,2065,3096,100,1000,0.001000000000000000020816681712
456,456_0,RUNNING,GenerationStep_1,,,2971,2580,98,106,0.001000000000000000020816681712
457,457_0,RUNNING,GenerationStep_1,,,2261,2564,70,1,0.018694083191293394546894646169
458,458_0,RUNNING,GenerationStep_1,,,99,2367,85,205,0.107688773718618444052985694270
459,459_0,RUNNING,GenerationStep_1,,,1017,957,80,183,0.043294617757170396343813223439
460,460_0,RUNNING,GenerationStep_1,,,3453,2684,82,817,0.178125203603505366523052089178
461,461_0,FAILED,GenerationStep_1,,,5000,1,100,1000,0.035235088147576365535940112750
462,462_0,RUNNING,GenerationStep_1,,,949,4228,99,1000,0.156147771216855385523203381126
463,463_0,RUNNING,GenerationStep_1,,,1609,4119,1,1000,0.744611290756126975587392280431
464,464_0,RUNNING,GenerationStep_1,,,1268,1306,100,180,0.001000000000000000020816681712
465,465_0,RUNNING,GenerationStep_1,,,778,3098,68,1000,0.074718379104257631739827161255
466,466_0,RUNNING,GenerationStep_1,,,2913,920,87,916,0.145526088871430508975279849437
467,467_0,RUNNING,GenerationStep_1,,,3880,3214,53,57,0.069359010466285106466521881430
468,468_0,RUNNING,GenerationStep_1,,,1,1165,69,433,0.154835097106858582405308766283
469,469_0,FAILED,GenerationStep_1,,,2851,1,100,1,0.001000000000000000020816681712
470,470_0,RUNNING,GenerationStep_1,,,2502,3561,100,1000,0.043322323357227701667859776080
471,471_0,RUNNING,GenerationStep_1,,,5000,2640,81,1,0.001000000000000000020816681712
472,472_0,RUNNING,GenerationStep_1,,,4119,2475,100,876,0.126214089203186996535066555225
473,473_0,FAILED,GenerationStep_1,,,3707,2977,73,462,0.155532316919859442405638105811
474,474_0,FAILED,GenerationStep_1,,,5000,2091,98,1000,0.001000000000000000020816681712
475,475_0,FAILED,GenerationStep_1,,,1,1232,84,884,0.001000000000000000020816681712
476,476_0,FAILED,GenerationStep_1,,,5000,3711,40,3,0.001000000000000000020816681712
477,477_0,FAILED,GenerationStep_1,,,5000,2230,64,939,0.202544912761671608292246560268
478,478_0,FAILED,GenerationStep_1,,,5000,1314,84,885,0.008049172834988143135359628388
479,479_0,FAILED,GenerationStep_1,,,5000,1,91,1,0.001000000000000000020816681712
480,480_0,FAILED,GenerationStep_1,,,4626,1,100,1,0.001000000000000000020816681712
481,481_0,RUNNING,GenerationStep_1,,,648,2614,52,386,0.028881074311044169222739697034
482,482_0,RUNNING,GenerationStep_1,,,3153,3055,100,1,0.001000000000000000020816681712
483,483_0,FAILED,GenerationStep_1,,,5000,1,91,1000,0.097972640024929433244516019386
484,484_0,RUNNING,GenerationStep_1,,,1892,3976,44,963,0.001000000000000000020816681712
485,485_0,RUNNING,GenerationStep_1,,,1,1609,66,988,0.001000000000000000020816681712
486,486_0,RUNNING,GenerationStep_1,,,2201,3491,99,707,0.042180896748478663438319813395
487,487_0,RUNNING,GenerationStep_1,,,4937,1867,76,173,0.001000000000000000020816681712
488,488_0,RUNNING,GenerationStep_1,,,2015,2617,73,1000,0.154436706080716440458999727525
489,489_0,RUNNING,GenerationStep_1,,,1693,1877,100,167,0.001000000000000000020816681712
490,490_0,RUNNING,GenerationStep_1,,,4115,2382,75,1000,0.041256209510400626561121839586
491,491_0,RUNNING,GenerationStep_1,,,4474,4648,57,250,0.061050409404217728659425290516
492,492_0,RUNNING,GenerationStep_1,,,3175,516,100,1000,0.100946269893004578199757759194
493,493_0,RUNNING,GenerationStep_1,,,1029,1363,42,942,0.001000000000000000020816681712
494,494_0,RUNNING,GenerationStep_1,,,4765,2188,61,1,0.030836761782186829922158821660
495,495_0,FAILED,GenerationStep_1,,,367,1,70,1,0.001000000000000000020816681712
496,496_0,RUNNING,GenerationStep_1,,,5000,4600,100,63,0.084476016302632142562778483352
497,497_0,RUNNING,GenerationStep_1,,,913,2848,100,985,0.269050641781542643204971909654
498,498_0,RUNNING,GenerationStep_1,,,5000,1821,100,1000,0.027973197727479616470080969748
499,499_0,RUNNING,GenerationStep_1,,,268,2917,78,1,0.118502745458008415524453482703
500,500_0,RUNNING,GenerationStep_1,,,1,3678,41,377,0.001000000000000000020816681712
501,501_0,RUNNING,GenerationStep_1,,,906,3632,68,221,0.216967001447504609368266415004
502,502_0,RUNNING,GenerationStep_1,,,2420,4379,54,746,0.121383696864873838472398404065
503,503_0,RUNNING,GenerationStep_1,,,1,2537,40,183,0.001000000000000000020816681712
504,504_0,RUNNING,GenerationStep_1,,,4546,4407,30,245,0.998999999999999999111821580300
505,505_0,RUNNING,GenerationStep_1,,,4029,3428,88,1,0.001000000000000000020816681712
506,506_0,RUNNING,GenerationStep_1,,,2250,3401,83,440,0.001000000000000000020816681712
507,507_0,FAILED,GenerationStep_1,,,5000,1095,100,1,0.001000000000000000020816681712
508,508_0,FAILED,GenerationStep_1,,,5000,3796,87,1000,0.234365932814652622173667850802
509,509_0,FAILED,GenerationStep_1,,,5000,4751,56,642,0.998999999999999999111821580300
510,510_0,RUNNING,GenerationStep_1,,,4083,1224,93,971,0.001000000000000000020816681712
511,511_0,FAILED,GenerationStep_1,,,4278,1,60,1,0.034841501010613437627760902160
512,512_0,RUNNING,GenerationStep_1,,,1,1969,100,622,0.087046317336931272601319165005
513,513_0,RUNNING,GenerationStep_1,,,333,3753,19,1000,0.540364800669376199593330056814
514,514_0,FAILED,GenerationStep_1,,,1,1,71,1,0.015966973763405986619368093216
515,515_0,RUNNING,GenerationStep_1,,,1,2209,62,160,0.054377727037072172422416116433
516,516_0,RUNNING,GenerationStep_1,,,1670,4058,39,408,0.370630673020398815342701936970
517,517_0,RUNNING,GenerationStep_1,,,5000,130,100,1000,0.001000000000000000020816681712
518,518_0,RUNNING,GenerationStep_1,,,4309,3620,73,1000,0.279488531525462269300419393403
519,519_0,RUNNING,GenerationStep_1,,,1304,815,63,1000,0.051988262965048007147039754727
