trial_index,arm_name,trial_status,generation_node,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
1031,1031_0,RUNNING,SOBOL,3917,4347,15,145,0.553867210842668988846071442822
1032,1032_0,RUNNING,SOBOL,3474,1363,93,988,0.941752419609576452153021364211
1033,1033_0,RUNNING,SOBOL,2250,2833,48,322,0.348775915849953876968214672161
1034,1034_0,RUNNING,SOBOL,2131,1126,99,241,0.799952097153291075137815369089
1035,1035_0,FAILED,SOBOL,3436,4637,43,577,0.393101238077506409673844700592
1036,1036_0,RUNNING,SOBOL,4194,2308,64,293,0.094895294057205314963709952281
1037,1037_0,FAILED,SOBOL,397,3182,21,892,0.688844533400610137263697652088
1038,1038_0,RUNNING,SOBOL,984,1724,30,870,0.618954249439761072792975937773
1039,1039_0,RUNNING,SOBOL,4701,2754,86,440,0.215023411421105259400121667568
1040,1040_0,RUNNING,SOBOL,2696,464,9,664,0.291064076730981446949897417653
1041,1041_0,RUNNING,SOBOL,1466,3818,53,29,0.882085680881515177276241956861
1042,1042_0,RUNNING,SOBOL,1342,597,40,943,0.014636933844536542670411449762
1043,1043_0,RUNNING,SOBOL,2625,3952,96,374,0.668039218854159067007003613980
1044,1044_0,RUNNING,SOBOL,4981,1583,24,524,0.841529485970735513511442604795
1045,1045_0,RUNNING,SOBOL,1210,2614,67,160,0.499975521743297568466601887849
1046,1046_0,RUNNING,SOBOL,546,2483,83,72,0.316985136870294836874961674766
1047,1047_0,RUNNING,SOBOL,4241,3356,26,737,0.973307442937046296549397084164
1048,1048_0,RUNNING,SOBOL,3131,949,56,395,0.523043367616832233224499759672
1049,1049_0,RUNNING,SOBOL,1928,4460,11,797,0.178561768196523196206015882126
1050,1050_0,RUNNING,SOBOL,2433,1504,61,642,0.719417050661519175136504600232
1051,1051_0,RUNNING,SOBOL,3721,2973,5,43,0.064071227760985491328504792818
1052,1052_0,RUNNING,SOBOL,3890,68,77,826,0.424656038334593199934374752047
1053,1053_0,FAILED,SOBOL,114,4214,34,491,0.768161095103248925397565471940
1054,1054_0,RUNNING,SOBOL,700,888,18,278,0.914131830835714920269197136804
1055,1055_0,RUNNING,SOBOL,4400,4877,74,914,0.259756810242310176572999580458
1056,1056_0,FAILED,SOBOL,2977,1932,45,190,0.246087278379127388783231822345
1057,1057_0,RUNNING,SOBOL,1770,3559,89,620,0.588613918704912086887759414822
1058,1058_0,RUNNING,SOBOL,1801,672,65,807,0.371411501511931418928469383900
1059,1059_0,RUNNING,SOBOL,3101,4817,21,378,0.965480663493275659270409505552
1060,1060_0,RUNNING,SOBOL,4524,2146,98,724,0.546404062148183600200468390540
1061,1061_0,RUNNING,SOBOL,731,3616,43,94,0.139425666298717249036442922261
1062,1062_0,RUNNING,SOBOL,68,1324,8,178,0.053408642835915086377607252643
1063,1063_0,RUNNING,SOBOL,3780,2950,52,515,0.644557783760130398320598033024
1064,1064_0,RUNNING,SOBOL,3611,240,31,353,0.849235524851828849079993233318
1065,1065_0,RUNNING,SOBOL,2387,4229,87,957,0.445184764195233562134035310009
1066,1066_0,RUNNING,SOBOL,1955,2191,36,606,0.890649391924962396949183585093
1067,1067_0,RUNNING,SOBOL,3260,3221,80,211,0.298527574902400394396551064347
1068,1068_0,RUNNING,SOBOL,4370,1243,3,924,0.191295517014339555572632889380
1069,1069_0,RUNNING,SOBOL,572,4598,59,261,0.596319013254717034122620589187
1070,1070_0,RUNNING,SOBOL,1159,347,93,470,0.711589282272383605310039911274
1071,1071_0,RUNNING,SOBOL,4876,3857,49,840,0.118496662942692634890029523831
1072,1072_0,RUNNING,SOBOL,2520,1841,71,60,0.385518947491422292461749066206
1073,1073_0,RUNNING,SOBOL,1291,2715,14,632,0.791520860174670826125975509058
1074,1074_0,RUNNING,SOBOL,1517,1701,76,344,0.171471563439816232499168791037
1075,1075_0,RUNNING,SOBOL,2800,2575,33,974,0.515096542846411487026614395290
1076,1076_0,RUNNING,SOBOL,4805,480,62,128,0.996544277638196973612139117904
1077,1077_0,RUNNING,SOBOL,1035,3991,6,557,0.341070917963981645737447934152
1078,1078_0,RUNNING,SOBOL,370,1066,46,707,0.475757504526525709653839157909
1079,1079_0,RUNNING,SOBOL,4065,4421,90,103,0.818411681625992093458421550167
1080,1080_0,RUNNING,SOBOL,3306,2365,17,764,0.676112807087600242716973752977
1081,1081_0,RUNNING,SOBOL,2104,3395,74,428,0.021617863856256008120437783759
1082,1082_0,RUNNING,SOBOL,2296,107,24,11,0.564528011204674884382370692038
1083,1083_0,RUNNING,SOBOL,3584,4096,68,673,0.222850317271426318077587325206
1084,1084_0,RUNNING,SOBOL,4027,1465,39,461,0.267703508606180529127982481441
1085,1085_0,RUNNING,SOBOL,251,3090,95,856,0.921221909185871434821990533237
1086,1086_0,RUNNING,SOBOL,837,1971,55,882,0.761180529439821840220758986106
1087,1087_0,RUNNING,SOBOL,4537,3441,11,310,0.416582814449444394089283605354
1088,1088_0,FAILED,SOBOL,2840,849,84,590,0.087189396454021336757556071007
1089,1089_0,RUNNING,SOBOL,1633,4994,27,219,0.743635432226583348302995091217
1090,1090_0,RUNNING,SOBOL,1584,301,86,681,0.958242651371285281136636058363
1091,1091_0,RUNNING,SOBOL,2889,4289,29,3,0.367188687143847336535884551267
1092,1092_0,RUNNING,SOBOL,4585,1267,53,848,0.131342960992828022837031198833
1093,1093_0,RUNNING,SOBOL,787,2893,9,469,0.535245246002450603128863804159
1094,1094_0,RUNNING,SOBOL,281,2164,44,302,0.655845432346686685320946708089
1095,1095_0,RUNNING,SOBOL,3998,3634,100,890,0.061863832926377655685445944300
1096,1096_0,RUNNING,SOBOL,3555,650,20,227,0.449763883309438838864480203483
1097,1097_0,RUNNING,SOBOL,2326,4796,63,582,0.856586189376190354494156053988
1098,1098_0,FAILED,SOBOL,2055,1820,16,982,0.307950256563723101521645730827
1099,1099_0,RUNNING,SOBOL,3355,2693,72,336,0.900955313332378882051898472128
1100,1100_0,RUNNING,SOBOL,4114,364,48,549,0.602704130638390789265201874514
1101,1101_0,RUNNING,SOBOL,321,3875,92,135,0.196858307737857091135325049436
1102,1102_0,RUNNING,SOBOL,1064,1187,57,95,0.113308286562561991162034757963
1103,1103_0,RUNNING,SOBOL,4776,4541,1,714,0.705334926888346647189109717146
1104,1104_0,RUNNING,SOBOL,2771,2251,81,436,0.781329520728439086418859460537
1105,1105_0,RUNNING,SOBOL,1547,3282,38,757,0.376454500135034342278572694340
1106,1106_0,RUNNING,SOBOL,1261,2384,75,219,0.504661084467545206777572275314
1107,1107_0,RUNNING,SOBOL,2549,3415,19,598,0.162162997150793658507339500829
1108,1108_0,FAILED,SOBOL,4905,1046,88,253,0.335637470884248612090772212468
1109,1109_0,RUNNING,SOBOL,1130,4401,44,931,0.990044851554557681083679199219
1110,1110_0,RUNNING,SOBOL,622,539,4,832,0.824551713438704592107342250529
1111,1111_0,RUNNING,SOBOL,4322,4050,60,477,0.481075209679082016478446348628
1112,1112_0,RUNNING,SOBOL,3211,1643,35,640,0.030796411713585259556369422285
1113,1113_0,RUNNING,SOBOL,2004,2517,78,53,0.686174594691023265191631708149
1114,1114_0,RUNNING,SOBOL,2357,790,26,386,0.227187217269092800453478275813
1115,1115_0,RUNNING,SOBOL,3640,4936,82,799,0.571636456612497623197555185470
1116,1116_0,RUNNING,SOBOL,3809,2031,12,86,0.932266386888921272380059690477
1117,1117_0,RUNNING,SOBOL,38,3500,56,732,0.275915527813136551849027000571
1118,1118_0,RUNNING,SOBOL,780,1444,97,506,0.408256923388689740850310272435
1119,1119_0,RUNNING,SOBOL,4475,3070,41,186,0.749778527539223471620744021493
1120,1120_0,RUNNING,SOBOL,3053,126,66,965,0.736155186116695392506414918898
1121,1121_0,RUNNING,SOBOL,1850,4115,23,345,0.082724348098039621191013281987
1122,1122_0,RUNNING,SOBOL,1721,1384,50,35,0.863749828903004557290046250273
1123,1123_0,RUNNING,SOBOL,3026,2854,94,650,0.457776469228789228971265856671
1124,1124_0,RUNNING,SOBOL,4448,183,13,499,0.038685204723849890562359377100
1125,1125_0,FAILED,SOBOL,651,4329,70,819,0.631810184130445096073458444152
1126,1126_0,FAILED,SOBOL,144,767,79,922,0.559392029410228142083383318095
1127,1127_0,FAILED,SOBOL,3861,4757,35,271,0.154397086178883924389992898796
1128,1128_0,RUNNING,SOBOL,3692,2047,59,612,0.359059093372896320772724720882
1129,1129_0,RUNNING,SOBOL,2463,3673,4,197,0.951213270472362593110915440775
1130,1130_0,RUNNING,SOBOL,1879,403,51,366,0.400490112699568245879788719321
1131,1131_0,RUNNING,SOBOL,3179,3758,7,951,0.804508513279259207529037212225
1132,1132_0,RUNNING,SOBOL,4290,1781,88,168,0.697322705317288682458354287519
1133,1133_0,RUNNING,SOBOL,497,2811,31,516,0.106145011384040116597660130537
1134,1134_0,FAILED,SOBOL,1240,2290,22,746,0.203887562230229385518143203626
1135,1135_0,FAILED,SOBOL,4952,3165,66,64,0.610833598002791355874308010243
1136,1136_0,RUNNING,SOBOL,2596,1148,42,789,0.877901061739772559100458693138
1137,1137_0,RUNNING,SOBOL,1371,4658,98,403,0.283803346749395113413072522235
1138,1138_0,RUNNING,SOBOL,1437,1007,10,569,0.663612384313717496020501585008
1139,1139_0,RUNNING,SOBOL,2725,4518,54,249,0.007133988464251160913076610370
1140,1140_0,RUNNING,SOBOL,4730,2423,28,900,0.488596505386754864641574158668
1141,1141_0,RUNNING,SOBOL,954,3297,85,285,0.833165667368099049916452258913
1142,1142_0,RUNNING,SOBOL,446,1604,69,448,0.981542432816699172981600440835
1143,1143_0,RUNNING,SOBOL,4146,2634,25,862,0.327991672160103941990882958635
1144,1144_0,FAILED,SOBOL,3387,578,94,21,0.185708412548527129759534659570
1145,1145_0,FAILED,SOBOL,2180,3933,39,672,0.527357553472742490718871977151
1146,1146_0,FAILED,SOBOL,2220,1914,91,767,0.074110282633453608558404823725
1147,1147_0,RUNNING,SOBOL,3503,3539,47,418,0.728633778873831072786515505868
1148,1148_0,RUNNING,SOBOL,3946,908,73,701,0.773440839253366041461390523182
1149,1149_0,RUNNING,SOBOL,175,4897,16,117,0.430819022230803982953517561327
1150,1150_0,FAILED,SOBOL,917,9,32,153,0.253219408284872771197626661888
1151,1151_0,RUNNING,SOBOL,4612,4154,76,539,0.908721320968121304417763894890
1152,1152_0,RUNNING,SOBOL,2916,1561,7,314,0.579282604813575741076192571199
1153,1153_0,FAILED,SOBOL,1713,3031,62,995,0.235689985483884811845456397350
1154,1154_0,RUNNING,SOBOL,1704,1546,94,199,0.350639289680868382337308730712
1155,1155_0,RUNNING,SOBOL,2926,3045,50,611,0.943611986372619893082003272866
1156,1156_0,FAILED,SOBOL,4622,13,70,274,0.551825008921325244060085424280
1157,1157_0,RUNNING,SOBOL,907,4148,13,919,0.145943018876016128437811403273
1158,1158_0,RUNNING,SOBOL,165,909,35,819,0.047256337504833940965642824494
1159,1159_0,RUNNING,SOBOL,3956,4889,79,498,0.639258231889456518537429019489
1160,1160_0,RUNNING,SOBOL,3513,1895,3,653,0.871224526137113541857104337396
1161,1161_0,RUNNING,SOBOL,2211,3550,59,32,0.466320952534675592371371521949
1162,1162_0,RUNNING,SOBOL,2170,575,7,406,0.884375461185351041670799077110
1163,1163_0,RUNNING,SOBOL,3397,3939,51,786,0.293350049966946246904342388007
1164,1164_0,RUNNING,SOBOL,4156,1620,31,65,0.213407615972682845884023095095
1165,1165_0,RUNNING,SOBOL,436,2620,88,744,0.617334646923467511570038368518
1166,1166_0,RUNNING,SOBOL,944,2441,65,519,0.690696976782754101797934254137
1167,1167_0,RUNNING,SOBOL,4739,3286,22,165,0.096751544507220385571422127668
1168,1168_0,RUNNING,SOBOL,2734,1006,97,952,0.391062382211908698970148634544
1169,1169_0,RUNNING,SOBOL,1427,4526,42,366,0.797917048355564428874231452937
1170,1170_0,RUNNING,SOBOL,1381,1139,54,669,0.176770847626030458421553248627
1171,1171_0,RUNNING,SOBOL,2586,4660,10,24,0.521248639978468375488773745019
1172,1172_0,FAILED,SOBOL,4942,2301,85,861,0.975406869847327495648414696916
1173,1173_0,RUNNING,SOBOL,1250,3146,28,448,0.319080756712704916022715906365
1174,1174_0,FAILED,SOBOL,507,1794,25,282,0.497624486312270186694206586253
1175,1175_0,RUNNING,SOBOL,4280,2795,69,902,0.839182257607579251690310684353
1176,1176_0,RUNNING,SOBOL,3170,397,39,248,0.669594710942357784766443273838
1177,1177_0,RUNNING,SOBOL,1889,3762,95,570,0.016196233000606297114387643887
1178,1178_0,RUNNING,SOBOL,4847,1122,66,366,0.852010358691215552440212377405
1179,1179_0,FAILED,SOBOL,387,4502,17,641,0.207188303086906666639066543212
1180,1180_0,FAILED,SOBOL,1308,1784,90,199,0.307051715118810519822289961667
1181,1181_0,FAILED,SOBOL,3303,2586,42,795,0.625387397594749927520751953125
1182,1182_0,FAILED,SOBOL,2911,2357,9,916,0.537823107764124896945645559754
1183,1183_0,RUNNING,SOBOL,2480,3276,60,78,0.402965254267677652766366236392
1184,1184_0,RUNNING,SOBOL,935,518,34,520,0.115907958101481203816440768151
1185,1185_0,FAILED,SOBOL,3833,3859,85,487,0.951517389761283971516547808278
1186,1186_0,RUNNING,SOBOL,4084,1376,30,48,0.166675481423735616370862544500
1187,1187_0,FAILED,SOBOL,1152,2996,78,960,0.768370989462360709509880507539
1188,1188_0,RUNNING,SOBOL,2105,710,5,389,0.744466730963438738655213455786
1189,1189_0,FAILED,SOBOL,2504,4908,53,606,0.313319953845813847781442973428
1190,1190_0,FAILED,SOBOL,3676,152,99,735,0.474772292802110307263774302555
1191,1191_0,RUNNING,SOBOL,1717,4233,47,260,0.590381670627743049273306041869
1192,1192_0,RUNNING,SOBOL,135,1985,73,831,0.926107035322114802156079349515
1193,1193_0,RUNNING,SOBOL,4630,3644,21,177,0.016183698303997517964347707675
1194,1194_0,RUNNING,SOBOL,4398,2103,80,553,0.673891588395461482718928891700
1195,1195_0,RUNNING,SOBOL,211,3530,27,457,0.259069575935602203209384697402
1196,1196_0,RUNNING,SOBOL,1797,187,55,884,0.220545182289555663501801063830
1197,1197_0,RUNNING,SOBOL,3440,4192,2,109,0.839052759673446391097684227134
1198,1198_0,RUNNING,SOBOL,2736,828,49,230,0.996606661129742832372357952408
1199,1199_0,RUNNING,SOBOL,2029,4795,95,763,0.070358559453859922938612214693
1200,1200_0,RUNNING,SOBOL,1072,1412,24,336,0.420704059295356258552089911973
1201,1201_0,RUNNING,SOBOL,4321,2956,71,674,0.519501367775723310593605219765
1202,1202_0,RUNNING,SOBOL,3909,405,13,863,0.362307662714272726844910721411
1203,1203_0,RUNNING,SOBOL,703,3978,69,146,0.695018894815817467325302914105
1204,1204_0,FAILED,SOBOL,2243,2316,38,702,0.782211356990039297087946579268
1205,1205_0,FAILED,SOBOL,2992,3311,94,290,0.152252178935334075982055423992
1206,1206_0,FAILED,SOBOL,3228,1670,57,419,0.060789451604709027199291426768
1207,1207_0,FAILED,SOBOL,1540,2704,13,573,0.882023333638906503750831689104
1208,1208_0,RUNNING,SOBOL,624,1082,82,17,0.607636987330391953321395703824
1209,1209_0,RUNNING,SOBOL,4766,4538,38,992,0.457916279520839464289849729539
1210,1210_0,RUNNING,SOBOL,4732,1801,7,666,0.955926335915923131025806469552
1211,1211_0,RUNNING,SOBOL,502,2562,51,329,0.103748308798298244370883480769
1212,1212_0,RUNNING,SOBOL,1418,1213,32,771,0.376125300299376241763837924736
1213,1213_0,RUNNING,SOBOL,3193,4396,76,238,0.556789558338001366877278996981
1214,1214_0,RUNNING,SOBOL,3114,586,75,116,0.652212112138047861442657904263
1215,1215_0,RUNNING,SOBOL,2277,3808,19,892,0.288070025119930517298882932664
1216,1216_0,RUNNING,SOBOL,737,2498,100,449,0.202764139814302329911654965144
1217,1217_0,RUNNING,SOBOL,4031,3141,45,545,0.864154767639935039724718990328
1218,1218_0,RUNNING,SOBOL,4286,687,89,984,0.019633016118779780811998136869
1219,1219_0,RUNNING,SOBOL,950,4927,43,10,0.914937448594719149319587359059
1220,1220_0,RUNNING,SOBOL,1908,1271,64,581,0.562582110626622999838275518414
1221,1221_0,RUNNING,SOBOL,2701,3088,18,427,0.494728828258812425300305903875
1222,1222_0,RUNNING,SOBOL,3562,1932,33,297,0.341134753271937374297095857401
1223,1223_0,RUNNING,SOBOL,1831,3710,87,710,0.724525434931740153210455446242
1224,1224_0,RUNNING,SOBOL,245,16,8,138,0.764936888765543665513746418583
1225,1225_0,RUNNING,SOBOL,4521,4372,61,855,0.177860285269096501936658683007
1226,1226_0,RUNNING,SOBOL,4596,293,40,479,0.508316329706460234838516498712
1227,1227_0,FAILED,SOBOL,13,4100,92,513,0.424138401651754981536157629307
1228,1228_0,FAILED,SOBOL,1594,2126,15,86,0.090299613825976843273224403674
1229,1229_0,FAILED,SOBOL,3642,3512,67,924,0.968792095927521579312724497868
1230,1230_0,FAILED,SOBOL,2626,1548,84,802,0.819096458440646491006020823988
1231,1231_0,FAILED,SOBOL,2140,2816,36,207,0.248344500631093978437746727650
1232,1232_0,FAILED,SOBOL,1187,882,59,634,0.270239404322579479522659084978
1233,1233_0,FAILED,SOBOL,4206,4728,11,358,0.670442036356776904781895609631
1234,1234_0,FAILED,SOBOL,3799,2225,54,169,0.445772081559523913885101364940
1235,1235_0,FAILED,SOBOL,813,3418,3,824,0.612060908943414694327600500401
1236,1236_0,RUNNING,SOBOL,2357,387,79,268,0.901005265297368129751021115226
1237,1237_0,RUNNING,SOBOL,2877,4002,28,743,0.033964502837508916965880700900
1238,1238_0,FAILED,SOBOL,3425,941,23,613,0.133285494137555360349978172962
1239,1239_0,FAILED,SOBOL,1342,4673,72,397,0.809051552617922387078408519301
1240,1240_0,FAILED,SOBOL,421,1602,48,952,0.707178302459418817171865612181
1241,1241_0,FAILED,SOBOL,4969,2756,97,40,0.357898950783535840791671489569
1242,1242_0,RUNNING,SOBOL,4957,2435,47,815,0.102315007230266930005058156894
1243,1243_0,RUNNING,SOBOL,433,3198,98,164,0.965213499531149876631275219552
1244,1244_0,RUNNING,SOBOL,1389,597,22,747,0.551518851326778580812515428988
1245,1245_0,RUNNING,SOBOL,3378,3781,73,277,0.389371933471411468818956791438
1246,1246_0,RUNNING,SOBOL,2831,1200,78,406,0.289564120803028346440299856113
1247,1247_0,RUNNING,SOBOL,2403,4424,29,618,0.642985742637887547346053906949
1248,1248_0,RUNNING,SOBOL,825,1862,53,35,0.869608332879841294804634799220
1249,1249_0,RUNNING,SOBOL,3786,2507,4,943,0.189700364870950571871688339343
1250,1250_0,RUNNING,SOBOL,4160,74,61,508,0.912411399576812942591175215057
1251,1251_0,RUNNING,SOBOL,1233,4311,9,471,0.029777126917615533152616791313
1252,1252_0,RUNNING,SOBOL,2152,1907,86,933,0.488365135855972742895403371222
1253,1253_0,RUNNING,SOBOL,2613,3722,34,91,0.576685453040525319856612895819
1254,1254_0,RUNNING,SOBOL,3631,1298,17,211,0.726868863662704867145691878250
1255,1255_0,FAILED,SOBOL,1606,3074,65,811,0.330808022186160066713256355797
1256,1256_0,RUNNING,SOBOL,60,632,42,349,0.184162945615127693343993087183
1257,1257_0,RUNNING,SOBOL,4549,4986,90,629,0.750772514294832937764567759586
1258,1258_0,RUNNING,SOBOL,4469,907,12,3,0.434404100680723770366853386804
1259,1259_0,RUNNING,SOBOL,297,4716,58,974,0.505912344802170954594089380407
1260,1260_0,RUNNING,SOBOL,1838,1490,37,437,0.983017026571556873371093843161
1261,1261_0,RUNNING,SOBOL,3555,2878,83,588,0.084057985536754128985670320162
1262,1262_0,FAILED,SOBOL,2693,2182,68,716,0.238139833658933652849043483002
1263,1263_0,RUNNING,SOBOL,1916,3452,14,308,0.821561475401744290003591686400
1264,1264_0,RUNNING,SOBOL,1001,265,93,844,0.656399725999683103516701976332
1265,1265_0,RUNNING,SOBOL,4236,4114,39,131,0.276663652898743728236752303928
1266,1266_0,RUNNING,SOBOL,4023,1592,94,318,0.621226484328508354870734819997
1267,1267_0,RUNNING,SOBOL,745,2782,50,659,0.444216715877875700790866630996
1268,1268_0,RUNNING,SOBOL,2327,1004,69,245,0.047089547779411079775346848919
1269,1269_0,RUNNING,SOBOL,3063,4616,25,782,0.895612494172528417202272521536
1270,1270_0,RUNNING,SOBOL,3141,327,26,902,0.799703119004145257520121958805
1271,1271_0,RUNNING,SOBOL,1470,4056,81,123,0.134658001590520132184636281636
1272,1272_0,RUNNING,SOBOL,509,2238,1,538,0.344713111726567156267719838070
1273,1273_0,RUNNING,SOBOL,4725,3389,57,439,0.712510279469191987189446990669
1274,1274_0,RUNNING,SOBOL,4838,508,88,155,0.216479392740875492551211323189
1275,1275_0,RUNNING,SOBOL,552,3886,32,868,0.850580959925428037315953133657
1276,1276_0,RUNNING,SOBOL,1514,2419,63,285,0.638637718863785286416145936528
1277,1277_0,FAILED,SOBOL,3254,3219,7,693,0.301784696204587810086650279118
1278,1278_0,FAILED,SOBOL,3019,1723,44,564,0.393735196670517317851789584893
1279,1279_0,FAILED,SOBOL,2215,2640,88,414,0.539313515350222538735636135243
1280,1280_0,FAILED,SOBOL,633,1135,19,997,0.938449688779190216436631999386
1281,1281_0,FAILED,SOBOL,3979,4474,63,26,0.121357597302645447978619586138
1282,1282_0,RUNNING,SOBOL,4348,2010,21,462,0.778511174222454416238292651542
1283,1283_0,RUNNING,SOBOL,1044,3632,74,562,0.164145506367087357091349986149
1284,1284_0,RUNNING,SOBOL,1959,94,46,100,0.327419608162716035959505234132
1285,1285_0,FAILED,SOBOL,2806,4294,99,879,0.738099350463598979921187037689
1286,1286_0,RUNNING,SOBOL,3511,766,52,758,0.580058627638965873529741656967
1287,1287_0,FAILED,SOBOL,1726,4849,5,221,0.477119409630075097528134620006
1288,1288_0,RUNNING,SOBOL,185,1349,77,683,0.002023249872028827587439048230
1289,1289_0,FAILED,SOBOL,4425,3010,31,341,0.932413621706888129381241014926
1290,1290_0,RUNNING,SOBOL,4661,1470,71,967,0.256661664992570870413857164749
1291,1291_0,RUNNING,SOBOL,104,2894,23,59,0.684153361385688163487373003591
1292,1292_0,RUNNING,SOBOL,1650,804,96,595,0.832807443287223558847642834735
1293,1293_0,RUNNING,SOBOL,3743,4806,48,382,0.234766424836590881231046523681
1294,1294_0,RUNNING,SOBOL,2569,215,3,253,0.072827264511957770509731346920
1295,1295_0,RUNNING,SOBOL,2040,4178,55,724,0.986405682254582694135081055720
1296,1296_0,RUNNING,SOBOL,1120,2048,28,188,0.525929542390629611858798853063
1297,1297_0,RUNNING,SOBOL,4116,3590,79,838,0.406665674977004509837996693022
1298,1298_0,RUNNING,SOBOL,3898,1019,36,652,0.693467455172911306782168594509
1299,1299_0,RUNNING,SOBOL,870,4594,84,373,0.371477164138108495450296686613
1300,1300_0,RUNNING,SOBOL,2447,1680,11,788,0.146863095907494439762430715746
1301,1301_0,RUNNING,SOBOL,2943,2678,59,188,0.795340090028941681943308594782
1302,1302_0,RUNNING,SOBOL,3335,2303,92,67,0.883392152994871171500790296705
1303,1303_0,RUNNING,SOBOL,1277,3340,41,909,0.051437329893931744984048037850
1304,1304_0,RUNNING,SOBOL,320,465,67,494,0.463244330491870637267481924937
1305,1305_0,RUNNING,SOBOL,4914,3924,16,531,0.594447222234681271757494869235
1306,1306_0,FAILED,SOBOL,4886,1266,93,384,0.385940912075340758491392989527
1307,1307_0,FAILED,SOBOL,348,3121,39,608,0.547120656235143498768991321413
1308,1308_0,RUNNING,SOBOL,1269,683,68,53,0.961782466981560002494688887964
1309,1309_0,RUNNING,SOBOL,3342,4959,14,957,0.097916800985112781297026174343
1310,1310_0,RUNNING,SOBOL,2950,22,37,836,0.193091412054374828022318411058
1311,1311_0,RUNNING,SOBOL,2441,4338,83,173,0.873981782030314180431673776184
1312,1312_0,RUNNING,SOBOL,896,1939,12,729,0.646376800974830967305706508341
1313,1313_0,RUNNING,SOBOL,3872,3676,58,262,0.293937581107020395876361362753
1314,1314_0,RUNNING,SOBOL,4123,1247,1,203,0.572287179874256257683384774282
1315,1315_0,RUNNING,SOBOL,1113,4393,56,790,0.484934155356138929526821357285
1316,1316_0,RUNNING,SOBOL,2066,1835,26,364,0.025378864904865624380070343591
1317,1317_0,RUNNING,SOBOL,2543,2559,81,647,0.908980430230498348542766962055
1318,1318_0,RUNNING,SOBOL,3715,2462,70,518,0.755146041519939914543613213027
1319,1319_0,RUNNING,SOBOL,1678,3146,25,492,0.187553951902315024780065755294
1320,1320_0,RUNNING,SOBOL,96,550,95,919,0.335181538257747879683279279561
1321,1321_0,RUNNING,SOBOL,4669,3813,50,73,0.730259858796373007017166401056
1322,1322_0,RUNNING,SOBOL,4437,354,53,699,0.080664852645248169560332485162
1323,1323_0,RUNNING,SOBOL,172,4005,4,295,0.978641848625615207168948472827
1324,1324_0,RUNNING,SOBOL,1758,2192,78,867,0.502519193321466439705602624599
1325,1325_0,RUNNING,SOBOL,3479,3421,29,142,0.430028904145583534823771287847
1326,1326_0,RUNNING,SOBOL,2775,1638,22,21,0.280092952935025119032275142672
1327,1327_0,FAILED,SOBOL,1990,2750,73,987,0.660795842818915790672917864867
1328,1328_0,FAILED,SOBOL,1033,977,47,416,0.824990794027224194628900022508
1329,1329_0,FAILED,SOBOL,4360,4667,97,578,0.242535969067364937101771715788
1330,1330_0,FAILED,SOBOL,3948,2130,43,889,0.891237364558502997979871906864
1331,1331_0,FAILED,SOBOL,664,3479,90,105,0.043696344248950483302174063738
1332,1332_0,FAILED,SOBOL,2204,297,18,548,0.439841604853048906420553976204
1333,1333_0,RUNNING,SOBOL,3031,4068,65,460,0.617833299387246404066331706417
1334,1334_0,RUNNING,SOBOL,3267,875,86,331,0.716906347956508427365918123542
1335,1335_0,FAILED,SOBOL,1501,4763,34,676,0.348142482401803121661032491829
1336,1336_0,RUNNING,SOBOL,585,1541,61,234,0.139054051488637919753443838999
1337,1337_0,FAILED,SOBOL,4805,2851,9,760,0.803132471090182709083649115200
1338,1338_0,RUNNING,SOBOL,4693,734,27,586,0.297386423038318747913422157580
1339,1339_0,FAILED,SOBOL,541,4895,80,424,0.635206738363951473047563922592
1340,1340_0,RUNNING,SOBOL,1457,1400,2,980,0.846182697912678083440596310538
1341,1341_0,RUNNING,SOBOL,3154,2983,55,13,0.213048423394560815236076223300
1342,1342_0,FAILED,SOBOL,3075,1959,96,134,0.125731124527752397002089423950
1343,1343_0,RUNNING,SOBOL,2316,3659,49,859,0.941840695066377464605977820611
1344,1344_0,FAILED,SOBOL,776,126,71,303,0.543687031421810407216810290265
1345,1345_0,FAILED,SOBOL,3992,4248,24,707,0.397126191804185513234415338957
1346,1346_0,FAILED,SOBOL,4247,1769,66,767,0.734668329067528214082472004520
1347,1347_0,RUNNING,SOBOL,989,2608,16,242,0.323021413071081064938283589072
1348,1348_0,RUNNING,SOBOL,1947,1108,91,669,0.160714473817497482954763654561
1349,1349_0,RUNNING,SOBOL,2662,4525,41,323,0.774112967977300336919199708063
1350,1350_0,FAILED,SOBOL,3523,535,10,452,0.935804668890312330020719855384
1351,1351_0,RUNNING,SOBOL,1870,3834,60,540,0.006396699022501706709264990280
1352,1352_0,RUNNING,SOBOL,284,2373,35,113,0.480510467967018461976635990140
1353,1353_0,RUNNING,SOBOL,4482,3251,85,896,0.584432087942957867454651932348
1354,1354_0,FAILED,SOBOL,4557,2330,19,270,0.230391295222565545275372755896
1355,1355_0,RUNNING,SOBOL,52,3289,64,737,0.829414239756762983191151761275
1356,1356_0,RUNNING,SOBOL,1633,419,44,166,0.679778250360861369117060348799
1357,1357_0,RUNNING,SOBOL,3603,3955,89,828,0.253268480051308864098302819912
1358,1358_0,RUNNING,SOBOL,2587,1065,63,949,0.411061743464320894503316594637
1359,1359_0,RUNNING,SOBOL,2179,4563,7,45,0.529358913065865688274413969339
