trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
743,743_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,315,0.998999999999999999111821580300
744,744_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,5000,1274,1,844,0.001000000000000000020816681712
745,745_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,47.000000000000000000000000000000,5000,148,1,69,0.998999999999999999111821580300
746,746_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3966,1,533,0.998999999999999999111821580300
747,747_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,39.000000000000000000000000000000,5000,1,1,450,0.001000000000000000020816681712
748,748_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,1026.000000000000000000000000000000,5000,307,100,435,0.998999999999999999111821580300
749,749_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,306.000000000000000000000000000000,5000,158,1,402,0.998999999999999999111821580300
750,750_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1234,28,749,0.998999999999999999111821580300
751,751_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,5000,4083,1,60,0.001000000000000000020816681712
752,752_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,387,0.001000000000000000020816681712
753,753_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1594,2969,100,559,0.001000000000000000020816681712
754,754_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1460,1,1000,0.001000000000000000020816681712
755,755_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1,100,331,0.001000000000000000020816681712
756,756_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,133.000000000000000000000000000000,5000,80,1,390,0.001000000000000000020816681712
757,757_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1,100,309,0.001000000000000000020816681712
758,758_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,3,100,350,0.998999999999999999111821580300
759,759_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,35,100,371,0.001000000000000000020816681712
760,760_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,333,0.998999999999999999111821580300
761,761_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,43,100,362,0.998999999999999999111821580300
762,762_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,12,100,313,0.998999999999999999111821580300
763,763_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,46,100,359,0.998999999999999999111821580300
764,764_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3579,1053,100,1000,0.001000000000000000020816681712
765,765_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3867,1,876,0.998999999999999999111821580300
766,766_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,311,0.998999999999999999111821580300
767,767_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1145,100,832,0.001000000000000000020816681712
768,768_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,356,0.001000000000000000020816681712
769,769_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,239,0.001000000000000000020816681712
770,770_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,762.000000000000000000000000000000,5000,279,100,423,0.001000000000000000020816681712
771,771_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1088,1,1000,0.001000000000000000020816681712
772,772_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,384,0.001000000000000000020816681712
773,773_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3505,100,270,0.998999999999999999111821580300
774,774_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,197.000000000000000000000000000000,5000,120,1,385,0.001000000000000000020816681712
775,775_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1348,1,916,0.001000000000000000020816681712
776,776_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,103.000000000000000000000000000000,5000,52,100,366,0.001000000000000000020816681712
777,777_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,59,3063,100,607,0.001000000000000000020816681712
778,778_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,359,0.001000000000000000020816681712
779,779_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,244,0.001000000000000000020816681712
780,780_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,284,0.001000000000000000020816681712
781,781_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1010,100,1000,0.001000000000000000020816681712
782,782_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2073,100,503,0.001000000000000000020816681712
783,783_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1381,100,1000,0.998999999999999999111821580300
784,784_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1738,3283,1,133,0.001000000000000000020816681712
785,785_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,3849,4049,100,748,0.001000000000000000020816681712
786,786_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,312,0.001000000000000000020816681712
787,787_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,2065,4914,100,419,0.001000000000000000020816681712
788,788_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2449,100,1000,0.998999999999999999111821580300
789,789_0,FAILED,BoTorch,BOTORCH_MODULAR,,,468,1263,100,828,0.998999999999999999111821580300
790,790_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,14.000000000000000000000000000000,5000,1,1,132,0.001000000000000000020816681712
791,791_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1251,100,903,0.998999999999999999111821580300
792,792_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,3382,2828,1,526,0.998999999999999999111821580300
793,793_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,330,0.001000000000000000020816681712
794,794_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4963,100,487,0.001000000000000000020816681712
795,795_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1675,1391,100,886,0.998999999999999999111821580300
796,796_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,489.000000000000000000000000000000,5000,228,1,404,0.998999999999999999111821580300
797,797_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.569999999999999951150186916493,770.000000000000000000000000000000,5000,249,100,418,0.998999999999999999111821580300
798,798_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,1,1092,100,1000,0.001000000000000000020816681712
799,799_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,273,0.001000000000000000020816681712
800,800_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,293,0.001000000000000000020816681712
801,801_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4946,1,710,0.001000000000000000020816681712
802,802_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,69.000000000000000000000000000000,5000,54,1,380,0.001000000000000000020816681712
803,803_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,2130,3489,1,1000,0.001000000000000000020816681712
804,804_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1471,1,1000,0.998999999999999999111821580300
805,805_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2311,1289,100,879,0.998999999999999999111821580300
806,806_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1191,1,732,0.001000000000000000020816681712
807,807_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3076,1138,1,1000,0.001000000000000000020816681712
808,808_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1183,1,1000,0.998999999999999999111821580300
809,809_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1202,1,818,0.001000000000000000020816681712
810,810_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.579999999999999960031971113494,865.000000000000000000000000000000,5000,272,100,422,0.998999999999999999111821580300
811,811_0,FAILED,BoTorch,BOTORCH_MODULAR,,,598,1451,1,1000,0.998999999999999999111821580300
812,812_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4695,100,348,0.001000000000000000020816681712
813,813_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2366,1,477,0.001000000000000000020816681712
814,814_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2624,1,756,0.998999999999999999111821580300
815,815_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2067,100,471,0.001000000000000000020816681712
816,816_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3700,1226,1,810,0.998999999999999999111821580300
817,817_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1169,1,923,0.998999999999999999111821580300
818,818_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3602,1,1000,0.001000000000000000020816681712
819,819_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2497,100,1,0.001000000000000000020816681712
820,820_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,341,0.001000000000000000020816681712
821,821_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,4100,4403,100,548,0.001000000000000000020816681712
822,822_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1281,100,998,0.001000000000000000020816681712
823,823_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2257,1387,1,1000,0.866291426699748123851918535365
824,824_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4442,100,921,0.998999999999999999111821580300
825,825_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,348,0.001000000000000000020816681712
826,826_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,4632,4201,1,910,0.998999999999999999111821580300
827,827_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4564,1,639,0.001000000000000000020816681712
828,828_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,318,0.001000000000000000020816681712
829,829_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,28.000000000000000000000000000000,1,1,1,360,0.001000000000000000020816681712
830,830_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,119.000000000000000000000000000000,1,104,1,396,0.001000000000000000020816681712
831,831_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1044,100,1000,0.001000000000000000020816681712
832,832_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3846,1162,1,1000,0.001000000000000000020816681712
833,629_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,351,0.001000000000000000020816681712
834,834_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4448,8,100,118,0.998999999999999999111821580300
835,835_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2757,100,821,0.998999999999999999111821580300
836,836_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,2137,2907,100,511,0.998999999999999999111821580300
837,837_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,2657,2823,1,357,0.998999999999999999111821580300
838,838_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,3324,4683,1,167,0.001000000000000000020816681712
839,839_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1044,100,1000,0.998999999999999999111821580300
840,840_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,280,0.998999999999999999111821580300
841,841_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4701,1,100,221,0.001000000000000000020816681712
842,842_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2371,100,215,0.998999999999999999111821580300
843,843_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1268,100,1000,0.998999999999999999111821580300
844,844_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4868,1067,1,1000,0.998999999999999999111821580300
845,845_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1303,1,931,0.001000000000000000020816681712
846,846_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2507,1170,1,1000,0.998999999999999999111821580300
847,847_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1385,1,1000,0.001000000000000000020816681712
848,848_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2009,100,1,0.001000000000000000020816681712
849,849_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,371,0.001000000000000000020816681712
850,850_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1183,1,801,0.001000000000000000020816681712
851,851_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,315,0.001000000000000000020816681712
852,852_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,20,100,337,0.998999999999999999111821580300
853,853_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,354,0.001000000000000000020816681712
854,854_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4906,1,100,218,0.001000000000000000020816681712
855,855_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,4149,2917,100,163,0.001000000000000000020816681712
856,856_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,374,0.001000000000000000020816681712
857,857_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1198,100,897,0.998999999999999999111821580300
858,858_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,5000,1332,1,914,0.998999999999999999111821580300
859,859_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,1,1214,1,877,0.998999999999999999111821580300
860,860_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4805,1,1,0.001000000000000000020816681712
861,861_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1388,1,1000,0.001000000000000000020816681712
862,862_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,1154,100,987,0.001000000000000000020816681712
863,863_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4589,1,94,0.001000000000000000020816681712
864,864_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2018,1301,1,809,0.998999999999999999111821580300
865,865_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,2665,1156,1,1000,0.001000000000000000020816681712
866,866_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,1,100,272,0.998999999999999999111821580300
