trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
305,305_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,65.000000000000000000000000000000,102,0.001000000000000000020816681712,0.575295007736076779991662988323,1249,5000,4930
306,306_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,90,0.998999999999999999111821580300,0.769958412723721785653197002830,1,5000,2652
307,307_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,67.000000000000000000000000000000,117,0.001000000000000000020816681712,0.998999999999999999111821580300,4413,5000,4711
308,308_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,65.000000000000000000000000000000,103,0.998999999999999999111821580300,0.582045050766772376071855887858,871,1,2446
309,309_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,48.000000000000000000000000000000,1,0.001000000000000000020816681712,0.001000000000000000020816681712,820,5000,3998
310,310_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,86.000000000000000000000000000000,102,0.001000000000000000020816681712,0.001000000000000000020816681712,3371,1,5000
311,311_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,66.000000000000000000000000000000,82,0.998999999999999999111821580300,0.001000000000000000020816681712,931,5000,1
312,312_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,145,0.998999999999999999111821580300,0.998999999999999999111821580300,1,1,5000
313,313_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,73.000000000000000000000000000000,125,0.001000000000000000020816681712,0.523229161390922459240471198427,877,3798,1
314,314_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,64.000000000000000000000000000000,119,0.001000000000000000020816681712,0.001000000000000000020816681712,1314,5000,5000
315,315_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,121.000000000000000000000000000000,419,0.998999999999999999111821580300,0.778124153252975458983087264642,5000,1651,247
316,316_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,87,0.998999999999999999111821580300,0.998999999999999999111821580300,1,1,1
317,317_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,65.000000000000000000000000000000,107,0.998999999999999999111821580300,0.998999999999999999111821580300,1495,1,4808
318,318_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,1,0.998999999999999999111821580300,0.001000000000000000020816681712,1,1,1810
319,319_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,100.000000000000000000000000000000,120,0.001000000000000000020816681712,0.998999999999999999111821580300,1175,1,1
320,320_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,76,0.001000000000000000020816681712,0.001000000000000000020816681712,1,5000,1635
321,321_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,53.000000000000000000000000000000,55,0.998999999999999999111821580300,0.001000000000000000020816681712,2319,1,1
322,322_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,69.000000000000000000000000000000,142,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,1,1
323,323_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,2716,0.998999999999999999111821580300,0.001000000000000000020816681712,1,1,592
324,324_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,39.000000000000000000000000000000,44,0.998999999999999999111821580300,0.001000000000000000020816681712,369,1,1
325,325_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,75.000000000000000000000000000000,200,0.001000000000000000020816681712,0.662455124009408757856931515562,5000,1,1
326,326_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,75.000000000000000000000000000000,144,0.998999999999999999111821580300,0.326172824203752209637485748317,1337,1,5000
327,327_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,1,0.001000000000000000020816681712,0.001000000000000000020816681712,1,5000,2721
328,328_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,55.000000000000000000000000000000,80,0.998999999999999999111821580300,0.001000000000000000020816681712,798,5000,3092
329,329_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,72.000000000000000000000000000000,110,0.998999999999999999111821580300,0.001000000000000000020816681712,3914,1,2436
330,330_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,60.000000000000000000000000000000,74,0.001000000000000000020816681712,0.001000000000000000020816681712,2487,730,3405
331,331_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,69.000000000000000000000000000000,119,0.001000000000000000020816681712,0.001000000000000000020816681712,2643,5000,2637
332,332_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,63.000000000000000000000000000000,101,0.998999999999999999111821580300,0.955061569813945521190134968492,4553,1,4005
333,333_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,56.000000000000000000000000000000,69,0.998999999999999999111821580300,0.259506036151793517685604228973,2572,1,5000
334,334_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,58.000000000000000000000000000000,81,0.998999999999999999111821580300,0.001000000000000000020816681712,2641,5000,5000
335,335_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,3490,0.001000000000000000020816681712,0.998999999999999999111821580300,1,5000,5000
336,336_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,58.000000000000000000000000000000,79,0.998999999999999999111821580300,0.998999999999999999111821580300,3196,1,5000
337,337_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,4503,0.998999999999999999111821580300,0.001000000000000000020816681712,1,1,2812
338,338_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,1215,0.001000000000000000020816681712,0.998999999999999999111821580300,1,452,2847
339,339_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,53.000000000000000000000000000000,57,0.001000000000000000020816681712,0.001000000000000000020816681712,2105,2420,2304
340,340_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,61.000000000000000000000000000000,99,0.001000000000000000020816681712,0.001000000000000000020816681712,5000,1,2408
341,341_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,1242,0.001000000000000000020816681712,0.001000000000000000020816681712,1,5000,1155
342,342_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,505,0.001000000000000000020816681712,0.001000000000000000020816681712,1,5000,1
343,343_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,56.000000000000000000000000000000,78,0.001000000000000000020816681712,0.998999999999999999111821580300,2405,5000,5000
344,344_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,576,0.001000000000000000020816681712,0.998999999999999999111821580300,1,5000,5000
345,345_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,1062,0.001000000000000000020816681712,0.705082138699009486337843100046,1,5000,5000
346,346_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,2778,0.998999999999999999111821580300,0.998999999999999999111821580300,1,1,1
347,347_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,78.000000000000000000000000000000,181,0.998999999999999999111821580300,0.001000000000000000020816681712,2724,4809,1
348,348_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,73.000000000000000000000000000000,174,0.001000000000000000020816681712,0.001000000000000000020816681712,4797,56,3095
349,349_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,1124,0.001000000000000000020816681712,0.998999999999999999111821580300,1,1,3212
350,350_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,44.000000000000000000000000000000,14,0.001000000000000000020816681712,0.001000000000000000020816681712,2328,1,3164
351,351_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,70.000000000000000000000000000000,134,0.998999999999999999111821580300,0.001000000000000000020816681712,3456,5000,5000
352,352_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,2263,0.001000000000000000020816681712,0.001000000000000000020816681712,1,5000,2280
353,353_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,44,0.998999999999999999111821580300,0.001000000000000000020816681712,1,2388,5000
354,354_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,55.000000000000000000000000000000,82,0.001000000000000000020816681712,0.998999999999999999111821580300,5000,2597,3041
355,355_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,1125,0.998999999999999999111821580300,0.998999999999999999111821580300,1,4747,994
356,356_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,4679,0.998999999999999999111821580300,0.998999999999999999111821580300,1,1,5000
357,357_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,3472,0.001000000000000000020816681712,0.001000000000000000020816681712,1,1,3139
358,358_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,45,0.001000000000000000020816681712,0.998999999999999999111821580300,1,5000,5000
359,359_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,655,0.001000000000000000020816681712,0.321744723981110980481901151506,1,3056,4837
360,360_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,510,0.998999999999999999111821580300,0.001000000000000000020816681712,1,5000,4856
361,361_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,627,0.001000000000000000020816681712,0.998999999999999999111821580300,1,1,1744
362,362_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,1112,0.001000000000000000020816681712,0.001000000000000000020816681712,1,5000,2477
363,363_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,2657,0.998999999999999999111821580300,0.001000000000000000020816681712,1,4900,4662
364,364_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,3211,0.998999999999999999111821580300,0.001000000000000000020816681712,1,1,5000
365,365_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,550,0.998999999999999999111821580300,0.001000000000000000020816681712,1,3878,2799
366,366_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,66.000000000000000000000000000000,101,0.001000000000000000020816681712,0.998999999999999999111821580300,1746,5000,3132
367,367_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,485.000000000000000000000000000000,455,0.998999999999999999111821580300,0.998999999999999999111821580300,3306,4033,1
368,368_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,48.000000000000000000000000000000,36,0.001000000000000000020816681712,0.001000000000000000020816681712,3877,5000,3352
369,369_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,54.000000000000000000000000000000,47,0.001000000000000000020816681712,0.001000000000000000020816681712,1704,5000,1
370,370_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,477,0.001000000000000000020816681712,0.001000000000000000020816681712,1,1,5000
371,371_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,139.000000000000000000000000000000,513,0.001000000000000000020816681712,0.050542841040825951803849847010,3607,1,1
372,372_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,1272,0.001000000000000000020816681712,0.691827182195422274446627852740,1,5000,5000
373,373_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,137.000000000000000000000000000000,515,0.998999999999999999111821580300,0.174178742726780050320556370025,1088,5000,5000
374,374_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,1,0.001000000000000000020816681712,0.998999999999999999111821580300,1,1,2861
375,375_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,66.000000000000000000000000000000,97,0.001000000000000000020816681712,0.001000000000000000020816681712,4553,5000,1
376,376_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,3010,0.001000000000000000020816681712,0.001000000000000000020816681712,1,1,5000
377,377_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,734,0.001000000000000000020816681712,0.998999999999999999111821580300,1,1077,5000
378,378_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,4304,0.001000000000000000020816681712,0.998999999999999999111821580300,1,5000,5000
379,379_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,397.000000000000000000000000000000,587,0.001000000000000000020816681712,0.998999999999999999111821580300,859,2909,1
380,380_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,144.000000000000000000000000000000,565,0.001000000000000000020816681712,0.001000000000000000020816681712,1423,464,3555
381,381_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,3549,0.998999999999999999111821580300,0.001000000000000000020816681712,1,1,5000
382,382_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,352.000000000000000000000000000000,1992,0.998999999999999999111821580300,0.998999999999999999111821580300,2521,1642,4603
383,383_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,646,0.998999999999999999111821580300,0.001000000000000000020816681712,1,1819,1
384,384_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,832,0.998999999999999999111821580300,0.001000000000000000020816681712,1,1,3600
385,385_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,151.000000000000000000000000000000,595,0.998999999999999999111821580300,0.001000000000000000020816681712,681,5000,2827
386,386_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,51.000000000000000000000000000000,51,0.001000000000000000020816681712,0.998999999999999999111821580300,2118,1,3051
387,387_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,122.000000000000000000000000000000,511,0.998999999999999999111821580300,0.998999999999999999111821580300,2506,5000,5000
388,388_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,145.000000000000000000000000000000,570,0.001000000000000000020816681712,0.452910903317551849500688376793,1077,154,5000
389,389_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,3140,0.998999999999999999111821580300,0.001000000000000000020816681712,1,1,1
390,390_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,291.000000000000000000000000000000,1988,0.001000000000000000020816681712,0.998999999999999999111821580300,2483,3267,3563
391,391_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,48.000000000000000000000000000000,2022,0.001000000000000000020816681712,0.998999999999999999111821580300,2232,5000,3420
392,392_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,190,0.001000000000000000020816681712,0.400947451381354125210521033296,1,5000,5000
393,393_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,1506,0.998999999999999999111821580300,0.998999999999999999111821580300,1,4907,5000
394,394_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,3443,0.998999999999999999111821580300,0.731085680964263628922594762116,1,1,1
395,395_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,53.000000000000000000000000000000,53,0.001000000000000000020816681712,0.001000000000000000020816681712,2036,1,1
396,396_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,2321,0.998999999999999999111821580300,0.336970466878185603842865702973,1,4914,5000
397,397_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,3327,0.001000000000000000020816681712,0.001000000000000000020816681712,1,1,3309
398,398_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,2693,0.001000000000000000020816681712,0.931031909010412217497787423781,1,5000,1938
399,399_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,163.000000000000000000000000000000,659,0.001000000000000000020816681712,0.001000000000000000020816681712,5000,1,456
400,400_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,2784,0.998999999999999999111821580300,0.001000000000000000020816681712,1,1,5000
401,401_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,364.000000000000000000000000000000,5000,0.998999999999999999111821580300,0.001000000000000000020816681712,3408,211,1
402,402_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,41.000000000000000000000000000000,1,0.001000000000000000020816681712,0.001000000000000000020816681712,1888,5000,2013
403,403_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,53.000000000000000000000000000000,65,0.001000000000000000020816681712,0.998999999999999999111821580300,2035,1,5000
404,404_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,506.000000000000000000000000000000,2615,0.998999999999999999111821580300,0.998999999999999999111821580300,5000,2171,1
405,405_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,43.000000000000000000000000000000,10,0.001000000000000000020816681712,0.474193886210390103119749483085,1865,1,4162
406,406_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,254.000000000000000000000000000000,1156,0.998999999999999999111821580300,0.001000000000000000020816681712,712,4258,5000
407,407_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,178.000000000000000000000000000000,835,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,1,1
408,408_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,72.000000000000000000000000000000,150,0.001000000000000000020816681712,0.001000000000000000020816681712,2093,1,1868
409,409_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,2770,0.001000000000000000020816681712,0.001000000000000000020816681712,1,1,3500
410,410_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,2942,0.998999999999999999111821580300,0.001000000000000000020816681712,1,1,1785
411,411_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,52.000000000000000000000000000000,47,0.001000000000000000020816681712,0.001000000000000000020816681712,2249,5000,1
412,412_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,57.000000000000000000000000000000,92,0.001000000000000000020816681712,0.001000000000000000020816681712,1958,5000,1929
413,413_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,1447,0.998999999999999999111821580300,0.001000000000000000020816681712,1,5000,2254
414,414_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,220,0.001000000000000000020816681712,0.329801541261335595667247844176,1,1,2837
415,415_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,1,0.001000000000000000020816681712,0.887978294464385475848189344106,1,1,1
416,416_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,272.000000000000000000000000000000,3391,0.001000000000000000020816681712,0.001000000000000000020816681712,859,1,5000
417,417_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,41.000000000000000000000000000000,1,0.001000000000000000020816681712,0.001000000000000000020816681712,1751,1,1
418,418_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,172.000000000000000000000000000000,2711,0.001000000000000000020816681712,0.766398375084678007418403922202,5000,3268,1
419,419_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,305.000000000000000000000000000000,1983,0.001000000000000000020816681712,0.998999999999999999111821580300,2644,5000,4062
420,420_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,345.000000000000000000000000000000,5000,0.998999999999999999111821580300,0.998999999999999999111821580300,711,1,5000
421,421_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,75.000000000000000000000000000000,2194,0.998999999999999999111821580300,0.001000000000000000020816681712,4440,5000,5000
422,422_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,368.000000000000000000000000000000,5000,0.998999999999999999111821580300,0.001000000000000000020816681712,4504,1,5000
423,423_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,156.000000000000000000000000000000,652,0.001000000000000000020816681712,0.001000000000000000020816681712,2519,5000,5000
424,424_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,165.000000000000000000000000000000,2655,0.998999999999999999111821580300,0.001000000000000000020816681712,640,1,2425
425,425_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,162.000000000000000000000000000000,2646,0.998999999999999999111821580300,0.730116814240261868818038237805,613,1,5000
426,426_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,368.000000000000000000000000000000,5000,0.001000000000000000020816681712,0.998999999999999999111821580300,2658,1,5000
427,427_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,90.000000000000000000000000000000,2222,0.001000000000000000020816681712,0.329416553995832528389797744239,2646,5000,3694
428,428_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,350.000000000000000000000000000000,5000,0.001000000000000000020816681712,0.001000000000000000020816681712,698,1,1
429,429_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,310.000000000000000000000000000000,5000,0.998999999999999999111821580300,0.998999999999999999111821580300,4351,3856,5000
430,430_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,364.000000000000000000000000000000,4506,0.998999999999999999111821580300,0.001000000000000000020816681712,647,1,5000
431,431_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,357.000000000000000000000000000000,5000,0.998999999999999999111821580300,0.001000000000000000020816681712,3824,1,5000
432,432_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,113.000000000000000000000000000000,2314,0.001000000000000000020816681712,0.001000000000000000020816681712,3205,5000,5000
433,433_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,227.000000000000000000000000000000,3266,0.001000000000000000020816681712,0.998999999999999999111821580300,2618,969,5000
434,434_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,113.000000000000000000000000000000,403,0.001000000000000000020816681712,0.001000000000000000020816681712,2305,151,5000
435,435_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,357.000000000000000000000000000000,4629,0.998999999999999999111821580300,0.001000000000000000020816681712,619,1,1
436,436_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,153.000000000000000000000000000000,2800,0.998999999999999999111821580300,0.001000000000000000020816681712,582,1,1
437,437_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,111.000000000000000000000000000000,550,0.001000000000000000020816681712,0.001000000000000000020816681712,2753,5000,5000
438,438_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,89.000000000000000000000000000000,2264,0.001000000000000000020816681712,0.001000000000000000020816681712,4324,1,5000
439,439_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,169.000000000000000000000000000000,2692,0.998999999999999999111821580300,0.001000000000000000020816681712,617,5000,1
440,440_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,142.000000000000000000000000000000,2536,0.001000000000000000020816681712,0.001000000000000000020816681712,597,1469,3294
441,441_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,269.000000000000000000000000000000,3249,0.001000000000000000020816681712,0.001000000000000000020816681712,2549,1,5000
442,442_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,356.000000000000000000000000000000,5000,0.001000000000000000020816681712,0.998999999999999999111821580300,4624,1,5000
443,443_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,389.000000000000000000000000000000,5000,0.001000000000000000020816681712,0.998999999999999999111821580300,4252,1,1
444,444_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,209.000000000000000000000000000000,2910,0.998999999999999999111821580300,0.001000000000000000020816681712,4784,1,1
445,445_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,584.000000000000000000000000000000,1043,0.001000000000000000020816681712,0.998999999999999999111821580300,2273,5000,1
446,446_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,158.000000000000000000000000000000,610,0.001000000000000000020816681712,0.001000000000000000020816681712,2723,1,5000
447,447_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,433.000000000000000000000000000000,1,0.001000000000000000020816681712,0.998999999999999999111821580300,2004,3556,1
448,448_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,228.000000000000000000000000000000,986,0.001000000000000000020816681712,0.001000000000000000020816681712,2485,5000,1
449,449_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,191.000000000000000000000000000000,787,0.001000000000000000020816681712,0.001000000000000000020816681712,2358,3294,5000
450,450_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,407.000000000000000000000000000000,4280,0.998999999999999999111821580300,0.001000000000000000020816681712,3269,1,1
451,451_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,4691,0.001000000000000000020816681712,0.001000000000000000020816681712,1,1,5000
452,452_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,930,0.998999999999999999111821580300,0.998999999999999999111821580300,1,1,1996
453,453_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,91,0.001000000000000000020816681712,0.459303553129571995317093069389,1,1271,2355
454,454_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,54.000000000000000000000000000000,56,0.001000000000000000020816681712,0.001000000000000000020816681712,3237,89,1
455,455_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,1553,0.001000000000000000020816681712,0.001000000000000000020816681712,1,1,5000
456,456_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2.000000000000000000000000000000,747,0.998999999999999999111821580300,0.430093222762811089321388635653,1,5000,1983
457,457_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,353.000000000000000000000000000000,1983,0.001000000000000000020816681712,0.998999999999999999111821580300,2807,1,4988
458,458_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,65.000000000000000000000000000000,71,0.001000000000000000020816681712,0.573768148354241169784017984057,3720,5000,5000
