trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
472,472_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,105.000000000000000000000000000000,724,1,1,0.739469524557836654921061381174,0.900000000000000022204460492503
473,473_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,395.000000000000000000000000000000,4988,243,1714,0.720484101454462511071596964030,0.900000000000000022204460492503
474,474_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,3.000000000000000000000000000000,684,1,1,0.407550105925827410580097875936,0.900000000000000022204460492503
475,475_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,859.000000000000000000000000000000,1482,261,307,0.863640110076520972626212824252,0.900000000000000022204460492503
476,476_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,2371.000000000000000000000000000000,13,224,882,0.674684377075877361740197102336,0.900000000000000022204460492503
477,477_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,296.000000000000000000000000000000,5000,1,1,0.928798690114902347758629730379,0.900000000000000022204460492503
478,478_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,1941.000000000000000000000000000000,2564,144,766,0.946439547139653392093805450713,0.900000000000000022204460492503
479,479_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,3809,2129,2803,0.624537444981910327967966622964,0.900000000000000022204460492503
480,480_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,302.000000000000000000000000000000,3446,1,167,0.998999999999999999111821580300,0.900000000000000022204460492503
481,481_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,595,1818,0.998999999999999999111821580300,0.000000000000999999999999999980
482,482_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,582,1848,0.998999999999999999111821580300,0.010000000000000000208166817117
483,483_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,95.000000000000000000000000000000,1,1,139,0.998999999999999999111821580300,0.900000000000000022204460492503
484,484_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,5000,2424,0.001000000000000000020816681712,0.900000000000000022204460492503
485,485_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,601,1810,0.001000000000000000020816681712,0.000000000000999999999999999980
486,486_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,557,1876,0.001000000000000000020816681712,0.900000000000000022204460492503
487,487_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,464.000000000000000000000000000000,4462,1,210,0.998999999999999999111821580300,0.900000000000000022204460492503
488,488_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,563,1924,0.001000000000000000020816681712,0.000000099999999999999995474811
489,489_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3073,1606,0.001000000000000000020816681712,0.900000000000000022204460492503
490,490_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1400,889,0.998999999999999999111821580300,0.900000000000000022204460492503
491,491_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,1638,1906,0.001000000000000000020816681712,0.000000000000999999999999999980
492,492_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3742,2895,0.998999999999999999111821580300,0.000000000000999999999999999980
493,493_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,797,3450,0.998999999999999999111821580300,0.000000000000999999999999999980
494,494_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,39.000000000000000000000000000000,1,1,87,0.998999999999999999111821580300,0.900000000000000022204460492503
495,495_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,7.000000000000000000000000000000,1,402,1,0.998999999999999999111821580300,0.900000000000000022204460492503
496,496_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,419,3511,0.001000000000000000020816681712,0.900000000000000022204460492503
497,497_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1434,933,0.998999999999999999111821580300,0.001000000000000000020816681712
498,498_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1,3218,0.001000000000000000020816681712,0.000010000000000000000818030539
499,499_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4680,2980,0.001000000000000000020816681712,0.000000000000999999999999999980
