trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
1752,1752_0,RUNNING,SOBOL,,,819,4903,1885,0.516132157323881957111666451965,0.200000000000000011102230246252
1753,1753_0,RUNNING,SOBOL,,,3856,2491,4949,0.259867824936285629622290116458,0.000000001000000000000000062282
1754,1754_0,RUNNING,SOBOL,,,4483,3979,3729,0.441940259382128719511939607401,0.000000000100000000000000003643
1755,1755_0,RUNNING,SOBOL,,,177,1539,688,0.715863412123173503687212360092,0.299999999999999988897769753748
1756,1756_0,RUNNING,SOBOL,,,1296,3554,4246,0.125030310811474920651420461581,0.900000000000000022204460492503
1757,1757_0,RUNNING,SOBOL,,,3416,949,1343,0.849227006351575219866845145589,0.000000099999999999999995474811
1758,1758_0,RUNNING,SOBOL,,,3640,4429,3899,0.640410259364172840257367624872,0.699999999999999955591079014994
1759,1759_0,RUNNING,SOBOL,,,1697,2026,1764,0.384024219775572439594668594509,0.000010000000000000000818030539
1760,1760_0,RUNNING,SOBOL,,,577,3057,3127,0.791647830907255434240710201266,0.000000010000000000000000209226
1761,1761_0,RUNNING,SOBOL,,,4708,508,1208,0.049910334117710591916861062600,0.010000000000000000208166817117
1762,1762_0,RUNNING,SOBOL,,,4101,3395,2471,0.250373915972188110234952773681,0.400000000000000022204460492503
1763,1763_0,RUNNING,SOBOL,,,1200,796,4447,0.974448904311284391788205994089,0.000000000000999999999999999980
1764,1764_0,FAILED,SOBOL,,,2310,4132,508,0.317692494913935641331903525497,0.000010000000000000000818030539
1765,1765_0,RUNNING,SOBOL,,,3022,1699,2582,0.591493940453976407845004814590,0.699999999999999955591079014994
1766,1766_0,RUNNING,SOBOL,,,2968,4301,1653,0.075375157697126271560961185969,0.000000001000000000000000062282
1767,1767_0,RUNNING,SOBOL,,,2410,1744,3932,0.832592549363151190888743258256,0.100000000000000005551115123126
1768,1768_0,FAILED,SOBOL,,,943,3173,998,0.491714331317692987521894565361,0.500000000000000000000000000000
1769,1769_0,RUNNING,SOBOL,,,4311,763,3415,0.732377061627805248100742119277,0.000100000000000000004792173602
1770,1770_0,RUNNING,SOBOL,,,4929,2876,4638,0.534718721823766784950748842675,0.000000099999999999999995474811
1771,1771_0,RUNNING,SOBOL,,,330,436,2201,0.307568967005237947631712813745,0.900000000000000022204460492503
1772,1772_0,RUNNING,SOBOL,,,1788,4639,2715,0.898310698688030262459847108403,0.299999999999999988897769753748
1773,1773_0,RUNNING,SOBOL,,,3575,2032,453,0.127340605225414044143761316263,0.000000000009999999999999999395
1774,1774_0,RUNNING,SOBOL,,,3194,3639,2891,0.367344859648495891679687019860,0.100000000000000005551115123126
1775,1775_0,RUNNING,SOBOL,,,1545,1235,193,0.608129297159612169920706037374,0.000000010000000000000000209226
1776,1776_0,RUNNING,SOBOL,,,85,3830,4756,0.200597055656835443482322034470,0.000100000000000000004792173602
1777,1777_0,RUNNING,SOBOL,,,4549,1279,2156,0.957936154523864380472275570355,0.599999999999999977795539507497
1778,1778_0,RUNNING,SOBOL,,,3911,4791,897,0.773058463156223285572821168898,0.800000000000000044408920985006
1779,1779_0,RUNNING,SOBOL,,,717,2192,3443,0.002210076894611120480738097882,0.000000999999999999999954748112
1780,1780_0,RUNNING,SOBOL,,,2186,2715,1453,0.658875116663053650434278551984,0.000000000009999999999999999395
1781,1781_0,RUNNING,SOBOL,,,2567,283,4214,0.431847069045528775266262755395,0.400000000000000022204460492503
1782,1782_0,RUNNING,SOBOL,,,2592,4931,3273,0.150354544281959545681814915952,0.000000099999999999999995474811
1783,1783_0,RUNNING,SOBOL,,,2036,2364,1139,0.874429224040359276415301792440,0.900000000000000022204460492503
1784,1784_0,RUNNING,SOBOL,,,692,2543,3752,0.283702705757692463794938930732,0.200000000000000011102230246252
1785,1785_0,RUNNING,SOBOL,,,4061,143,1832,0.557504251679405538055789293139,0.000000000100000000000000003643
1786,1786_0,RUNNING,SOBOL,,,4670,3506,595,0.740672448743134759219231000316,0.000000000100000000000000003643
1787,1787_0,RUNNING,SOBOL,,,69,1056,2572,0.484286479793488988665473016226,0.200000000000000011102230246252
1788,1788_0,RUNNING,SOBOL,,,1424,4009,2382,0.825393136782571645859718501015,0.500000000000000000000000000000
1789,1789_0,RUNNING,SOBOL,,,3210,1412,4457,0.083655301669612533443931567945,0.001000000000000000020816681712
1790,1790_0,RUNNING,SOBOL,,,3455,3009,2013,0.408924484746530647605311514781,0.800000000000000044408920985006
1791,1791_0,RUNNING,SOBOL,,,1804,615,4900,0.682847975810989771261461100949,0.000010000000000000000818030539
1792,1792_0,COMPLETED,SOBOL,0.520000000000000017763568394003,1493.000000000000000000000000000000,450,4460,11,0.025984953641891479075853865766,0.000000000000999999999999999980
1793,1793_0,RUNNING,SOBOL,,,4913,1899,3074,0.750181578543037130835102743731,0.400000000000000022204460492503
1794,1794_0,RUNNING,SOBOL,,,4286,4161,4354,0.949549412650987467721108714613,0.010000000000000000208166817117
1795,1795_0,RUNNING,SOBOL,,,1093,1572,1314,0.207933522680774335311681966232,0.000000010000000000000000209226
1796,1796_0,RUNNING,SOBOL,,,2436,3345,3622,0.615420094240456849732368027617,0.000100000000000000004792173602
1797,1797_0,RUNNING,SOBOL,,,2818,903,718,0.359156070433557017551606804773,0.699999999999999955591079014994
1798,1798_0,RUNNING,SOBOL,,,3075,3223,4767,0.873078072788193826347935555532,0.000000000009999999999999999395
1799,1799_0,FAILED,SOBOL,,,2226,655,2068,0.102229519223794335092136975618,0.299999999999999988897769753748
1800,1800_0,FAILED,SOBOL,,,1147,4273,2882,0.692864667877554851749266617844,0.900000000000000022204460492503
1801,1801_0,RUNNING,SOBOL,,,4185,1871,281,0.465836995761841510255152343234,0.000000999999999999999954748112
1802,1802_0,FAILED,SOBOL,,,4822,4609,1522,0.267082432327792052006998346769,0.001000000000000000020816681712
1803,1803_0,RUNNING,SOBOL,,,515,2160,4068,0.507867275083437541560726913303,0.599999999999999977795539507497
1804,1804_0,RUNNING,SOBOL,,,1583,2924,829,0.166851987723261124818563416738,0.100000000000000005551115123126
1805,1805_0,FAILED,SOBOL,,,3702,329,3589,0.924190949030220476601016343920,0.000000001000000000000000062282
1806,1806_0,RUNNING,SOBOL,,,3302,3799,1027,0.567734258517622936146551637648,0.299999999999999988897769753748
1807,1807_0,RUNNING,SOBOL,,,1358,1406,3307,0.340584641259163600768289370535,0.000000000000999999999999999980
1808,1808_0,RUNNING,SOBOL,,,291,3687,1623,0.997356293799355642093473761634,0.000000999999999999999954748112
1809,1809_0,RUNNING,SOBOL,,,4421,1128,4039,0.226385795092210184709102804845,0.800000000000000044408920985006
1810,1810_0,RUNNING,SOBOL,,,3803,2765,2763,0.042604342225939034749515599287,0.599999999999999977795539507497
1811,1811_0,RUNNING,SOBOL,,,903,175,326,0.799821358390152448158971765224,0.000100000000000000004792173602
1812,1812_0,RUNNING,SOBOL,,,1981,4762,4589,0.392426156459376229701518923321,0.000000010000000000000000209226
1813,1813_0,RUNNING,SOBOL,,,2694,2319,2328,0.633089054072275780882250728610,0.010000000000000000208166817117
1814,1814_0,RUNNING,SOBOL,,,2711,4028,4410,0.332643207356333736601783357401,0.900000000000000022204460492503
1815,1815_0,RUNNING,SOBOL,,,1999,1470,2424,0.575384927611798047131230759987,0.000000099999999999999995474811
1816,1816_0,FAILED,SOBOL,,,881,3447,2623,0.234323912682011720187702508156,0.000000000009999999999999999395
1817,1817_0,FAILED,SOBOL,,,3782,1036,540,0.989706085717305561466616836697,0.200000000000000011102230246252
1818,1818_0,FAILED,SOBOL,,,4404,2524,1722,0.807516284648329030204649825464,0.200000000000000011102230246252
1819,1819_0,RUNNING,SOBOL,,,273,84,3867,0.034710972554981706084120673950,0.000000000100000000000000003643
1820,1820_0,RUNNING,SOBOL,,,1381,4990,1243,0.625391733525320847597583906463,0.001000000000000000020816681712
1821,1821_0,RUNNING,SOBOL,,,3323,2384,3174,0.400320968652144060229147726204,0.500000000000000000000000000000
1822,1822_0,RUNNING,SOBOL,,,3725,3287,652,0.110137656154111029938036381282,0.000010000000000000000818030539
1823,1823_0,RUNNING,SOBOL,,,1605,884,3683,0.865397884046658849577227101690,0.699999999999999955591079014994
1824,1824_0,RUNNING,SOBOL,,,498,4181,1384,0.457926494285464280586950280849,0.400000000000000022204460492503
1825,1825_0,RUNNING,SOBOL,,,4805,1631,4279,0.700546269398182652743400922191,0.000000000000999999999999999980
1826,1826_0,RUNNING,SOBOL,,,4162,4518,2983,0.500199935195967504419911620062,0.000000010000000000000000209226
1827,1827_0,COMPLETED,SOBOL,0.670000000000000039968028886506,5848.000000000000000000000000000000,1126,1918,106,0.275007225180044778678478678557,0.010000000000000000208166817117
1828,1828_0,RUNNING,SOBOL,,,2242,2990,4985,0.931854942861944479659541684669,0.699999999999999955591079014994
1829,1829_0,RUNNING,SOBOL,,,3092,556,1933,0.158927685625851161654864540651,0.000010000000000000000818030539
1830,1830_0,FAILED,SOBOL,,,2873,2944,3484,0.675164965229108959832160508086,0.299999999999999988897769753748
1831,1831_0,FAILED,SOBOL,,,2493,387,929,0.416837347051128737085434750043,0.000000000009999999999999999395
1832,1832_0,RUNNING,SOBOL,,,1031,4550,4177,0.757867905437946354219036493305,0.000000099999999999999995474811
1833,1833_0,FAILED,SOBOL,,,4225,2140,1408,0.018071630325168373115696240916,0.900000000000000022204460492503
1834,1834_0,RUNNING,SOBOL,,,4857,4253,229,0.215863040907308456617386127618,0.599999999999999977795539507497
1835,1835_0,RUNNING,SOBOL,,,394,1812,2939,0.941879250923171595921701282350,0.001000000000000000020816681712
1836,1836_0,RUNNING,SOBOL,,,1866,3281,2114,0.351228946495801219729315789664,0.000000001000000000000000062282
1837,1837_0,RUNNING,SOBOL,,,3515,674,4726,0.623088813446462164158390351076,0.100000000000000005551115123126
1838,1838_0,RUNNING,SOBOL,,,3272,4703,2242,0.882084618508815809789780360006,0.000000000000999999999999999980
1839,1839_0,RUNNING,SOBOL,,,1484,2299,4670,0.142410288538783791345565532538,0.299999999999999988897769753748
1840,1840_0,RUNNING,SOBOL,,,14,2785,416,0.549851221757009622770340229181,0.800000000000000044408920985006
1841,1841_0,RUNNING,SOBOL,,,4612,234,2669,0.291645548721775393907762463641,0.000000999999999999999954748112
1842,1842_0,FAILED,SOBOL,,,4000,3746,3968,0.476390288282185769830334720609,0.000100000000000000004792173602
1843,1843_0,FAILED,SOBOL,,,631,1148,1699,0.748372100375592763654708505783,0.599999999999999977795539507497
1844,1844_0,RUNNING,SOBOL,,,2092,3780,3372,0.091554839236661786361359816055,0.010000000000000000208166817117
1845,1845_0,RUNNING,SOBOL,,,2649,1348,967,0.817692994395270988938762002363,0.000000001000000000000000062282
1846,1846_0,RUNNING,SOBOL,,,2506,3574,1276,0.600220018852502090744849283510,0.500000000000000000000000000000
1847,1847_0,RUNNING,SOBOL,,,2125,1008,4308,0.375027141533792018890380859375,0.001000000000000000020816681712
1848,1848_0,RUNNING,SOBOL,,,774,3921,759,0.965844971818849429290310126817,0.000000000100000000000000003643
1849,1849_0,RUNNING,SOBOL,,,3967,1520,3654,0.192918090084567672715110120407,0.200000000000000011102230246252
1850,1850_0,FAILED,SOBOL,,,3089,2697,2226,0.020881818961352112407059422594,0.100000000000000005551115123126
1851,1851_0,FAILED,SOBOL,,,1969,1042,3268,0.748866190120577757127762197342,0.000000010000000000000000209226
1852,1852_0,RUNNING,SOBOL,,,827,4614,605,0.314946529170498257244048545545,0.000000999999999999999954748112
1853,1853_0,RUNNING,SOBOL,,,4077,1631,3913,0.914330753849819322098824159184,0.900000000000000022204460492503
1854,1854_0,RUNNING,SOBOL,,,4958,4063,2943,0.862549217628315045836018271075,0.500000000000000000000000000000
1855,1855_0,RUNNING,SOBOL,,,141,2202,1251,0.399376527687534677024672191692,0.000100000000000000004792173602
1856,1856_0,FAILED,SOBOL,,,1439,3318,4878,0.536764504954218901744411596155,0.000000000000999999999999999980
1857,1857_0,RUNNING,SOBOL,,,3502,442,921,0.202284260582178826437527163762,0.299999999999999988897769753748
1858,1858_0,RUNNING,SOBOL,,,3301,4956,4485,0.460021745132282389167954761433,0.000000001000000000000000062282
1859,1859_0,RUNNING,SOBOL,,,1604,1308,997,0.809701826950535163973654562142,0.010000000000000000208166817117
1860,1860_0,RUNNING,SOBOL,,,558,3040,2710,0.126467758700251592385299659327,0.800000000000000044408920985006
1861,1861_0,RUNNING,SOBOL,,,4501,720,1799,0.604783180069178305515720239782,0.000000099999999999999995474811
1862,1862_0,FAILED,SOBOL,,,3966,3601,57,0.672879786681383817992241347383,0.001000000000000000020816681712
1863,1863_0,RUNNING,SOBOL,,,975,139,4147,0.089072299167513843687338237487,0.599999999999999977795539507497
1864,1864_0,RUNNING,SOBOL,,,2491,4345,2148,0.974772780200466537614545359247,0.400000000000000022204460492503
1865,1865_0,RUNNING,SOBOL,,,2610,1899,3659,0.262300426052883284278038900084,0.000000000009999999999999999395
1866,1866_0,RUNNING,SOBOL,,,2745,4068,1165,0.513261314921081068796127055975,0.800000000000000044408920985006
1867,1867_0,RUNNING,SOBOL,,,2313,2178,4630,0.225786595512181526013151255938,0.000010000000000000000818030539
1868,1868_0,RUNNING,SOBOL,,,1113,3557,1656,0.839031528020277583834740653401,0.000000001000000000000000062282
1869,1869_0,RUNNING,SOBOL,,,3792,183,2542,0.422895265726372593384496667568,0.200000000000000011102230246252
1870,1870_0,RUNNING,SOBOL,,,4678,2927,4315,0.353822384146973478724618189517,0.200000000000000011102230246252
1871,1871_0,RUNNING,SOBOL,,,423,833,202,0.875454043770208967245594067208,0.000000000009999999999999999395
1872,1872_0,RUNNING,SOBOL,,,1779,4765,3515,0.059742698479443787085152450800,0.000010000000000000000818030539
1873,1873_0,FAILED,SOBOL,,,3163,1499,1979,0.710006359033286571502685546875,0.599999999999999977795539507497
1874,1874_0,RUNNING,SOBOL,,,3640,3273,3437,0.951274586943909539193953150971,0.000000999999999999999954748112
1875,1875_0,RUNNING,SOBOL,,,1264,486,2369,0.285799667740240681546026735305,0.699999999999999955591079014994
1876,1876_0,FAILED,SOBOL,,,277,3784,3769,0.649364714432507761365798160114,0.100000000000000005551115123126
1877,1877_0,RUNNING,SOBOL,,,4781,2481,437,0.112586516313254836330060015825,0.000000000100000000000000003643
1878,1878_0,RUNNING,SOBOL,,,4251,4424,1420,0.165340520434081567069384277602,0.000000000100000000000000003643
1879,1879_0,RUNNING,SOBOL,,,689,1821,3087,0.565911466766148785190182479710,0.299999999999999988897769753748
1880,1880_0,RUNNING,SOBOL,,,2145,2586,776,0.498878103757277147067838996009,0.699999999999999955591079014994
1881,1881_0,RUNNING,SOBOL,,,2954,1155,4710,0.770844613222405272701109879563,0.000100000000000000004792173602
1882,1882_0,RUNNING,SOBOL,,,2854,4569,2742,0.692814559763297421746131021791,0.299999999999999988897769753748
1883,1883_0,RUNNING,SOBOL,,,2051,1693,1777,0.046721542062237858550233227106,0.000000000000999999999999999980
1884,1884_0,RUNNING,SOBOL,,,751,2808,4439,0.893315820064395693655967534141,0.000100000000000000004792173602
1885,1885_0,RUNNING,SOBOL,,,4308,948,1053,0.368122648447751998901367187500,0.500000000000000000000000000000
1886,1886_0,RUNNING,SOBOL,,,4726,3361,2092,0.408686302274465562689442776900,0.900000000000000022204460492503
1887,1887_0,RUNNING,SOBOL,,,216,377,3706,0.821078313317149866001898317336,0.000000999999999999999954748112
1888,1888_0,COMPLETED,SOBOL,0.520000000000000017763568394003,7036.000000000000000000000000000000,1360,3949,79,0.238838143410161130031355014580,0.000000010000000000000000209226
1889,1889_0,RUNNING,SOBOL,,,3740,2293,4115,0.530422592585906405027174059796,0.100000000000000005551115123126
1890,1890_0,RUNNING,SOBOL,,,3219,3092,471,0.756607096761465092171761170903,0.000000000009999999999999999395
1891,1891_0,RUNNING,SOBOL,,,1839,645,4038,0.480953442063182579069291477936,0.400000000000000022204460492503
1892,1892_0,RUNNING,SOBOL,,,327,4853,2326,0.578991567673161622309407903231,0.599999999999999977795539507497
1893,1893_0,RUNNING,SOBOL,,,4577,1390,3158,0.182473245089873670199409616544,0.001000000000000000020816681712
1894,1894_0,RUNNING,SOBOL,,,3891,4290,4988,0.095362356966361402910159483781,0.000000099999999999999995474811
1895,1895_0,RUNNING,SOBOL,,,1208,1971,821,0.636375918092206172005376174639,0.800000000000000044408920985006
1896,1896_0,FAILED,SOBOL,,,2252,3702,2818,0.303693804111331677741958401384,0.010000000000000000208166817117
1897,1897_0,FAILED,SOBOL,,,2689,55,1385,0.965542491167783789585143949807,0.000000001000000000000000062282
1898,1898_0,RUNNING,SOBOL,,,2514,3512,3869,0.215579527745023369345034325306,0.500000000000000000000000000000
1899,1899_0,RUNNING,SOBOL,,,2390,245,327,0.553682197196409098260971859418,0.000010000000000000000818030539
1900,1900_0,RUNNING,SOBOL,,,1031,4179,3302,0.385411283500492585218921703927,0.000000000000999999999999999980
1901,1901_0,RUNNING,SOBOL,,,4027,2083,2494,0.844352417502552299310991656967,0.200000000000000011102230246252
1902,1902_0,RUNNING,SOBOL,,,4439,4808,652,0.932436249408870931887349797762,0.200000000000000011102230246252
1903,1903_0,RUNNING,SOBOL,,,502,1434,4844,0.329003208048641693217462034227,0.000000010000000000000000209226
1904,1904_0,RUNNING,SOBOL,,,1703,2813,1529,0.731918110115453601771662306419,0.000010000000000000000818030539
1905,1905_0,RUNNING,SOBOL,,,3396,924,2987,0.007617077121511101403528165577,0.900000000000000022204460492503
1906,1906_0,FAILED,SOBOL,,,3563,3836,1609,0.280438281688839219363273969066,0.001000000000000000020816681712
1907,1907_0,FAILED,SOBOL,,,1496,2406,2598,0.988797099001705648291249417525,0.699999999999999955591079014994
1908,1908_0,RUNNING,SOBOL,,,42,3169,1197,0.072091859085485335278953300531,0.400000000000000022204460492503
1909,1909_0,RUNNING,SOBOL,,,4864,568,4608,0.659647404918447088917332621349,0.000000000100000000000000003643
1910,1910_0,RUNNING,SOBOL,,,4172,2531,3537,0.618107000241056137035400297464,0.000000000100000000000000003643
1911,1911_0,FAILED,SOBOL,,,928,1227,1948,0.143356897933408611311989488968,0.010000000000000000208166817117
1912,1912_0,FAILED,SOBOL,,,1913,4525,4259,0.795708029754459866822458025126,0.699999999999999955591079014994
1913,1913_0,RUNNING,SOBOL,,,3029,1737,248,0.441853498015552736966071734059,0.000000099999999999999995474811
1914,1914_0,RUNNING,SOBOL,,,2982,3937,4213,0.993480383619666063133024636045,0.000000000000999999999999999980
1915,1915_0,COMPLETED,SOBOL,0.589999999999999968913755310496,1873.000000000000000000000000000000,1920,2320,22,0.267471761714667077836082853537,0.299999999999999988897769753748
1916,1916_0,RUNNING,SOBOL,,,876,3432,3608,0.667694947825744788971746856987,0.500000000000000000000000000000
1917,1917_0,RUNNING,SOBOL,,,4184,330,2150,0.070378317913040513986722146456,0.000100000000000000004792173602
1918,1918_0,RUNNING,SOBOL,,,4909,2742,957,0.154801297148689620541972544743,0.000000999999999999999954748112
1919,1919_0,RUNNING,SOBOL,,,33,1000,4500,0.615922334419563455298884946387,0.900000000000000022204460492503
1920,1920_0,FAILED,SOBOL,,,1546,4576,1874,0.448865756403654836415029194541,0.100000000000000005551115123126
1921,1921_0,FAILED,SOBOL,,,3551,1661,2681,0.781385241851210610164457648352,0.000000010000000000000000209226
1922,1922_0,FAILED,SOBOL,,,3409,3714,1328,0.555349094351753613807431975147,0.400000000000000022204460492503
1923,1923_0,FAILED,SOBOL,,,1653,28,2917,0.207576710449531687263657886433,0.000000000009999999999999999395
1924,1924_0,RUNNING,SOBOL,,,509,4219,877,0.857243740450590818724663222383,0.001000000000000000020816681712
1925,1925_0,FAILED,SOBOL,,,4393,2018,4889,0.380805084571242347113440018802,0.599999999999999977795539507497
1926,1926_0,FAILED,SOBOL,,,4015,4919,3217,0.343401178106665594391699869448,0.800000000000000044408920985006
1927,1927_0,FAILED,SOBOL,,,1083,1339,2228,0.925346890460699844638270405994,0.000000099999999999999995474811
1928,1928_0,FAILED,SOBOL,,,2383,3085,3978,0.009848372088745237923346209641,0.000000001000000000000000062282
1929,1929_0,RUNNING,SOBOL,,,2561,677,568,0.720428970417007819015964287246,0.010000000000000000208166817117
1930,1930_0,FAILED,SOBOL,,,2696,2884,3086,0.472387899983674308668213370765,0.000010000000000000000818030539
1931,1931_0,RUNNING,SOBOL,,,2206,878,1472,0.757864027731120604158832065878,0.500000000000000000000000000000
1932,1932_0,RUNNING,SOBOL,,,1221,4796,4744,0.178307959644123908971025116443,0.200000000000000011102230246252
1933,1933_0,RUNNING,SOBOL,,,3841,1461,709,0.592414697850123017630608046602,0.000000000000999999999999999980
1934,1934_0,RUNNING,SOBOL,,,4570,4186,2397,0.628846136415377232609102975402,0.000000010000000000000000209226
1935,1935_0,RUNNING,SOBOL,,,374,2052,3361,0.109228058783337481085773390532,0.200000000000000011102230246252
1936,1936_0,RUNNING,SOBOL,,,1827,3446,424,0.954615615241229509280174170271,0.900000000000000022204460492503
1937,1937_0,RUNNING,SOBOL,,,3271,296,3810,0.306335556019097565716435838112,0.000010000000000000000818030539
1938,1938_0,RUNNING,SOBOL,,,3688,4455,190,0.033373608911409974320250171331,0.699999999999999955591079014994
1939,1939_0,RUNNING,SOBOL,,,1372,1783,4358,0.696902759520336978482646372868,0.001000000000000000020816681712
1940,1940_0,RUNNING,SOBOL,,,169,2543,2006,0.366912361495196792660067330871,0.000000000100000000000000003643
1941,1941_0,RUNNING,SOBOL,,,4732,1200,3439,0.901836636532098001595159075805,0.400000000000000022204460492503
1942,1942_0,RUNNING,SOBOL,,,4359,3162,4668,0.818389932263642538856629471411,0.010000000000000000208166817117
1943,1943_0,RUNNING,SOBOL,,,738,600,1101,0.419657918684184561008976288576,0.000000000100000000000000003643
1944,1944_0,RUNNING,SOBOL,,,2097,3902,2538,0.516481708614155654579747078969,0.000000099999999999999995474811
1945,1945_0,RUNNING,SOBOL,,,2846,2355,1705,0.246445025647059084983325760732,0.699999999999999955591079014994
1946,1946_0,RUNNING,SOBOL,,,2903,3330,821,0.293284002544358379793720814632,0.000000010000000000000000209226
1947,1947_0,RUNNING,SOBOL,,,2158,415,4935,0.937454331999644674411342748499,0.100000000000000005551115123126
1948,1948_0,RUNNING,SOBOL,,,644,3992,1350,0.123437012940645213232571109074,0.900000000000000022204460492503
1949,1949_0,RUNNING,SOBOL,,,4259,2248,2886,0.646799341823905749038203794044,0.000000999999999999999954748112
1950,1950_0,RUNNING,SOBOL,,,4833,4680,4010,0.574552912261337089816493062244,0.000100000000000000004792173602
1951,1951_0,RUNNING,SOBOL,,,265,1580,546,0.164007686048746104123807754149,0.500000000000000000000000000000
1952,1952_0,RUNNING,SOBOL,,,1312,2690,3171,0.775055821424350144255299710494,0.299999999999999988897769753748
1953,1953_0,RUNNING,SOBOL,,,3633,1074,2284,0.485409050824120613665257906177,0.000000000000999999999999999980
1954,1954_0,FAILED,SOBOL,,,3170,4333,3717,0.228550879981368776361350114712,0.010000000000000000208166817117
1955,1955_0,FAILED,SOBOL,,,1732,1926,2050,0.502213795095682091762512300193,0.000000001000000000000000062282
1956,1956_0,FAILED,SOBOL,,,434,3671,4089,0.436882072454318426402153363597,0.000000099999999999999995474811
1957,1957_0,RUNNING,SOBOL,,,4626,93,156,0.831378723027184629579267038935,0.800000000000000044408920985006
1958,1958_0,RUNNING,SOBOL,,,3784,2974,1739,0.888756530048325665838149234332,0.599999999999999977795539507497
1959,1959_0,FAILED,SOBOL,,,1159,771,2806,0.349779631262645107625530727091,0.001000000000000000020816681712
1960,1960_0,FAILED,SOBOL,,,2301,4964,1057,0.711140266686677957608253564104,0.000000000009999999999999999395
1961,1961_0,FAILED,SOBOL,,,2796,1277,4390,0.051298261310905216014965901650,0.400000000000000022204460492503
1962,1962_0,RUNNING,SOBOL,,,2621,4694,1881,0.798333331150934077946601519216,0.000000999999999999999954748112
1963,1963_0,RUNNING,SOBOL,,,2439,1545,3573,0.462130507538095092190388868403,0.800000000000000044408920985006
1964,1964_0,RUNNING,SOBOL,,,982,2939,300,0.597816844437271344148143725761,0.100000000000000005551115123126
1965,1965_0,FAILED,SOBOL,,,3920,806,4258,0.140744623847305766473070320899,0.000000001000000000000000062282
1966,1966_0,FAILED,SOBOL,,,4488,3550,2638,0.084343567676842215452559514688,0.000000000000999999999999999980
1967,1967_0,RUNNING,SOBOL,,,609,215,1595,0.685891753528267145156860351562,0.299999999999999988897769753748
1968,1968_0,RUNNING,SOBOL,,,1596,4134,4534,0.254176503846421819599044056304,0.500000000000000000000000000000
1969,1969_0,RUNNING,SOBOL,,,3347,2126,1226,0.976562700672075179042508352723,0.000100000000000000004792173602
1970,1970_0,RUNNING,SOBOL,,,3456,2656,4766,0.734422773189842725827247704729,0.699999999999999955591079014994
1971,1971_0,FAILED,SOBOL,,,1447,1108,677,0.028016624782234430396377078409,0.000000099999999999999995474811
1972,1972_0,RUNNING,SOBOL,,,90,4412,3030,0.912023079583421325544634328253,0.000000000100000000000000003643
1973,1973_0,RUNNING,SOBOL,,,4971,1848,1519,0.326512048168107860135478404118,0.010000000000000000208166817117
1974,1974_0,RUNNING,SOBOL,,,4124,3791,377,0.397785533947870140192293320069,0.299999999999999988897769753748
1975,1975_0,RUNNING,SOBOL,,,821,2449,3866,0.870476131508126860225615928357,0.000000000009999999999999999395
1976,1976_0,RUNNING,SOBOL,,,2020,3208,2429,0.189438860390335334082934082289,0.000100000000000000004792173602
1977,1977_0,FAILED,SOBOL,,,3078,537,3339,0.541324781127274001768512334820,0.599999999999999977795539507497
1978,1978_0,RUNNING,SOBOL,,,3053,4882,407,0.133020961476489896213593056018,0.000100000000000000004792173602
1979,1979_0,RUNNING,SOBOL,,,2005,1380,3798,0.605539646128192554641600509058,0.500000000000000000000000000000
1980,1980_0,RUNNING,SOBOL,,,786,3122,2418,0.454389949444681418011526830014,0.299999999999999988897769753748
1981,1981_0,RUNNING,SOBOL,,,4118,636,3388,0.806074928380548949569117667124,0.000000000000999999999999999980
1982,1982_0,RUNNING,SOBOL,,,4995,3673,4759,0.968715068794786970940435821831,0.000000010000000000000000209226
1983,1983_0,RUNNING,SOBOL,,,105,65,728,0.262023271325975637413563390510,0.100000000000000005551115123126
1984,1984_0,RUNNING,SOBOL,,,1480,4261,3057,0.678031512597575769518698507454,0.900000000000000022204460492503
1985,1985_0,RUNNING,SOBOL,,,3460,1981,1449,0.092204851461574435789181336531,0.000000999999999999999954748112
1986,1986_0,RUNNING,SOBOL,,,3333,2779,2512,0.318636815048754240553563477079,0.599999999999999977795539507497
1987,1987_0,FAILED,SOBOL,,,1572,958,1685,0.919899351838976198081354596070,0.001000000000000000020816681712
1988,1988_0,RUNNING,SOBOL,,,605,4539,4679,0.020183985093608500932527149985,0.000000000009999999999999999395
1989,1989_0,RUNNING,SOBOL,,,4454,1703,1116,0.742254552198573946952819824219,0.400000000000000022204460492503
1990,1990_0,RUNNING,SOBOL,,,3935,3979,2028,0.533569710446521683344656139525,0.010000000000000000208166817117
1991,1991_0,FAILED,SOBOL,,,1007,2284,3467,0.197194973925128580471977102206,0.000000001000000000000000062282
1992,1992_0,RUNNING,SOBOL,,,2444,3390,172,0.862766981724649717477859667270,0.000000099999999999999995474811
1993,1993_0,RUNNING,SOBOL,,,2656,367,4344,0.405493819333612892652496384471,0.800000000000000044408920985006
1994,1994_0,FAILED,SOBOL,,,2792,3199,1848,0.654509205432608709429587179329,0.000000000000999999999999999980
1995,1995_0,RUNNING,SOBOL,,,2267,558,2661,0.115726110195741055397533614268,0.200000000000000011102230246252
1996,1996_0,RUNNING,SOBOL,,,1145,3866,968,0.945208688855171175191571819596,0.500000000000000000000000000000
1997,1997_0,RUNNING,SOBOL,,,3760,2396,4515,0.285530506368726511023936609490,0.000010000000000000000818030539
