trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
828,828_0,FAILED,SOBOL,,,1884,3712,100,36,0.385711717480793581103171163704
829,829_0,FAILED,SOBOL,,,4981,1858,17,945,0.928440457487478831843930038303
830,830_0,RUNNING,SOBOL,,,4006,2792,27,827,0.862284921979531659985696023796
831,831_0,RUNNING,SOBOL,,,1611,2187,57,170,0.327101879721507449172435144646
832,832_0,RUNNING,SOBOL,,,321,4806,2,632,0.007570831842720508915445254416
833,833_0,RUNNING,SOBOL,,,2794,451,84,349,0.558096446849405736223559415521
834,834_0,RUNNING,SOBOL,,,3037,3272,10,216,0.156616960871964694401725637363
835,835_0,RUNNING,SOBOL,,,81,1375,81,812,0.658412553269416056522800317907
836,836_0,RUNNING,SOBOL,,,1368,4368,37,273,0.978225264685228412808726261574
837,837_0,RUNNING,SOBOL,,,4247,1221,55,739,0.460584685551002626091587899282
838,838_0,RUNNING,SOBOL,,,4599,4678,90,624,0.269679083121940499356838927270
839,839_0,RUNNING,SOBOL,,,2268,282,20,405,0.794865300519391859701556768414
840,840_0,RUNNING,SOBOL,,,1056,2961,64,928,0.600053803533315610607701273693
841,841_0,RUNNING,SOBOL,,,3309,2316,47,85,0.090210099399089818672514695663
842,842_0,RUNNING,SOBOL,,,3412,4502,16,363,0.829370385048911029635121394676
843,843_0,RUNNING,SOBOL,,,973,145,96,643,0.356558535723015657126211408467
844,844_0,RUNNING,SOBOL,,,2263,3098,38,182,0.037027480408549307000498629350
845,845_0,RUNNING,SOBOL,,,4624,2491,71,839,0.525181902483105700341070587456
846,846_0,RUNNING,SOBOL,,,4349,3408,86,954,0.716323491070419593462759166869
847,847_0,RUNNING,SOBOL,,,1285,1552,6,51,0.220121016744524250485781635689
848,848_0,RUNNING,SOBOL,,,76,4191,62,527,0.415153256746009002853270430933
849,849_0,RUNNING,SOBOL,,,3061,1085,29,493,0.895510803820565359778527181334
850,850_0,RUNNING,SOBOL,,,2672,2655,53,64,0.299136802425608028244141678442
851,851_0,RUNNING,SOBOL,,,463,2012,33,909,0.761951826890930550284508626646
852,852_0,RUNNING,SOBOL,,,1674,4981,76,385,0.567140337340533706722567330871
853,853_0,RUNNING,SOBOL,,,3962,588,9,604,0.119667826138436794725095069225
854,854_0,RUNNING,SOBOL,,,4859,4062,48,723,0.186059332933276894150864677613
855,855_0,RUNNING,SOBOL,,,2025,918,69,251,0.625483732398599334700861618330
856,856_0,RUNNING,SOBOL,,,737,3576,24,790,0.945296451250091207541004223458
857,857_0,RUNNING,SOBOL,,,3650,1682,92,199,0.490027065047994259128216754107
858,858_0,RUNNING,SOBOL,,,3511,3652,36,557,0.535131107393652216686064093665
859,859_0,RUNNING,SOBOL,,,873,1796,55,464,0.025525345001369714736938476562
860,860_0,RUNNING,SOBOL,,,2163,3791,13,987,0.329500668944790964243196640382
861,861_0,RUNNING,SOBOL,,,4724,685,80,18,0.854936249287798988305553393729
862,862_0,RUNNING,SOBOL,,,3824,4746,65,152,0.913286979643628038516567357874
863,863_0,RUNNING,SOBOL,,,1811,389,44,868,0.395884342251345500152126533067
864,864_0,RUNNING,SOBOL,,,600,2698,89,329,0.216422957792878151161986011175
865,865_0,RUNNING,SOBOL,,,2537,2091,22,675,0.718467913135886204756275219552
866,866_0,RUNNING,SOBOL,,,2924,4286,98,761,0.067392298694700009109581628763
867,867_0,FAILED,SOBOL,,,211,1142,18,228,0.618167276646941932227719007642
868,868_0,FAILED,SOBOL,,,1424,3195,75,690,0.797362106868997222441919348057
869,869_0,FAILED,SOBOL,,,4213,1301,42,284,0.262417006352916371003658468908
870,870_0,RUNNING,SOBOL,,,4486,2879,3,415,0.445517833372577998218844186340
871,871_0,RUNNING,SOBOL,,,2398,2236,82,574,0.988495936324819912677241973142
872,872_0,RUNNING,SOBOL,,,1111,4601,27,97,0.684314971230924107281623491872
873,873_0,RUNNING,SOBOL,,,3276,208,59,876,0.125979245714843229864143836494
874,874_0,RUNNING,SOBOL,,,3235,4160,31,224,0.350303057551383967282987441649
875,875_0,RUNNING,SOBOL,,,1152,1053,60,757,0.838459383159875892843615474703
876,876_0,RUNNING,SOBOL,,,2362,3362,4,296,0.518897880597040006556142088812
877,877_0,RUNNING,SOBOL,,,4522,1504,88,701,0.046084127737209198971690682356
878,878_0,RUNNING,SOBOL,,,4172,3066,70,571,0.229428714917972675912949398480
879,879_0,RUNNING,SOBOL,,,1465,2460,40,411,0.709788165526464620569413455087
880,880_0,RUNNING,SOBOL,,,175,4455,97,888,0.904850867647677636895764408109
881,881_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1338.000000000000000000000000000000,2960,99,15,109,0.408646489787846789454306417610
882,882_0,RUNNING,SOBOL,,,2578,3544,93,460,0.755788588322699017574279878318
883,883_0,RUNNING,SOBOL,,,559,1651,23,552,0.308314173586666573356751541723
884,884_0,RUNNING,SOBOL,,,1847,4014,67,29,0.113533135002478954844740144381
885,885_0,RUNNING,SOBOL,,,3788,872,50,999,0.576350063001736967471799744089
886,886_0,RUNNING,SOBOL,,,4765,4950,7,864,0.634944821203127451880732223799
887,887_0,FAILED,SOBOL,,,2122,556,78,149,0.179673531467095026759039910758
888,888_0,FAILED,SOBOL,,,909,2609,34,687,0.499455784481018794096485180489
889,889_0,FAILED,SOBOL,,,3475,1965,52,341,0.938882087480276794622113811783
890,890_0,RUNNING,SOBOL,,,3613,2665,21,921,0.020124466197565197417285176584
891,891_0,RUNNING,SOBOL,,,774,2059,90,76,0.545558143006637741301290134288
892,892_0,RUNNING,SOBOL,,,1983,4699,46,600,0.849503015983849807390981823119
893,893_0,RUNNING,SOBOL,,,4902,343,63,382,0.339899157125502837661912280964
894,894_0,RUNNING,SOBOL,,,3925,3760,82,262,0.406046874016523340333861824547
895,895_0,RUNNING,SOBOL,,,1712,653,11,735,0.908089925825595889463670573605
896,896_0,RUNNING,SOBOL,,,421,3606,54,195,0.728659007204696562709500540223
897,897_0,RUNNING,SOBOL,,,2714,1749,37,786,0.211258273346349584320691405992
898,898_0,RUNNING,SOBOL,,,3098,4569,58,654,0.612611356491223002507240380510
899,899_0,COMPLETED,SOBOL,0.760000000000000008881784197001,6232.000000000000000000000000000000,38,175,28,374,0.077668159509077669411247768494
900,900_0,RUNNING,SOBOL,,,1327,2834,84,835,0.256893436979502454153845292240
901,901_0,RUNNING,SOBOL,,,4307,2190,1,178,0.807666511397808761785199749283
902,902_0,RUNNING,SOBOL,,,4661,3162,44,63,0.998564101882278953858929071430
903,903_0,RUNNING,SOBOL,,,2226,1269,74,966,0.440230279900133636417081106629
904,904_0,RUNNING,SOBOL,,,1015,4239,17,489,0.136018852686509483795873620693
905,905_0,RUNNING,SOBOL,,,3370,1096,99,523,0.678995052104815810523064101289
906,906_0,RUNNING,SOBOL,,,3346,3300,68,801,0.435507337085902668238901469522
907,907_0,RUNNING,SOBOL,,,1020,1445,48,204,0.875171581827104083650681332074
908,908_0,RUNNING,SOBOL,,,2309,4064,93,743,0.695740655770525351364597099746
909,909_0,FAILED,SOBOL,,,4559,959,25,278,0.240718728980049478938241236392
910,910_0,RUNNING,SOBOL,,,4283,4393,32,393,0.049569819966331127303327264144
911,911_0,COMPLETED,SOBOL,0.760000000000000008881784197001,3523.000000000000000000000000000000,1332,39,52,612,0.512624689707532499305386863853
912,912_0,RUNNING,SOBOL,,,121,2970,10,89,0.816569555249065159863164353737
913,913_0,RUNNING,SOBOL,,,2996,2366,76,931,0.369344503458589323852123698089
914,914_0,RUNNING,SOBOL,,,2758,3935,6,501,0.965646821185946468979466317251
915,915_0,RUNNING,SOBOL,,,357,790,85,472,0.469691806271672229744496007697
916,916_0,RUNNING,SOBOL,,,1570,3469,30,950,0.165480386493727565921929567594
917,917_0,RUNNING,SOBOL,,,4047,1574,62,40,0.646077778844162842197818008572
918,918_0,RUNNING,SOBOL,,,4946,2529,95,159,0.579678728552535216245189531037
919,919_0,RUNNING,SOBOL,,,1920,1883,15,815,0.107114338638260961356074574269
920,920_0,RUNNING,SOBOL,,,633,4876,72,353,0.286339623544365151630586296960
921,921_0,RUNNING,SOBOL,,,3735,479,39,636,0.774733890894800381055063098756
922,922_0,FAILED,SOBOL,,,3558,4774,83,118,0.196087905356660485711728370006
923,923_0,FAILED,SOBOL,,,807,420,3,902,0.738818548897281268672543319553
924,924_0,FAILED,SOBOL,,,2097,2745,59,426,0.933881243582814879466980073630
925,925_0,FAILED,SOBOL,,,4770,2141,26,579,0.375305672790855193721171190191
926,926_0,FAILED,SOBOL,,,3871,3681,19,714,0.316946900747716420188027086624
927,927_0,RUNNING,SOBOL,,,1744,1826,99,307,0.867474419288337239564157243876
928,928_0,RUNNING,SOBOL,,,535,3839,41,767,0.547912909289821947744769659039
929,929_0,RUNNING,SOBOL,,,2583,734,74,238,0.012727963497862218589240512756
930,930_0,RUNNING,SOBOL,,,2818,2930,45,324,0.663976029934361555717714509228
931,931_0,FAILED,SOBOL,,,297,2284,66,665,0.146333547266200181269368840731
932,932_0,FAILED,SOBOL,,,1509,4631,21,126,0.466115807715803409649879540666
933,933_0,FAILED,SOBOL,,,4109,235,89,848,0.967913303647190303991010296158
934,934_0,FAILED,SOBOL,,,4381,4336,56,979,0.784804687753319685228348134842
935,935_0,FAILED,SOBOL,,,2484,1190,36,11,0.274959080085158347195317674050
936,936_0,FAILED,SOBOL,,,1196,3225,79,535,0.080178048936650161970796091282
937,937_0,FAILED,SOBOL,,,3171,1329,12,439,0.605366169868037151680084662075
938,938_0,FAILED,SOBOL,,,3203,4976,54,589,0.043692260202020410941869954513
939,939_0,FAILED,SOBOL,,,1184,618,37,432,0.522340374317020184058435461338
940,940_0,RUNNING,SOBOL,,,2472,2625,81,893,0.841879014024510929914413281949
941,941_0,RUNNING,SOBOL,,,4413,2018,11,113,0.347873158374801261238928873354
942,942_0,RUNNING,SOBOL,,,4141,3569,46,243,0.414036386093124764151696126646
943,943_0,RUNNING,SOBOL,,,1496,1713,64,777,0.900481375208124545928001225548
944,944_0,RUNNING,SOBOL,,,284,4031,20,301,0.705456719599664161535201856168
945,945_0,RUNNING,SOBOL,,,2850,924,91,704,0.234841488949954518838936223801
946,946_0,RUNNING,SOBOL,,,2610,3109,16,854,0.573922184471040930375806965458
947,947_0,FAILED,SOBOL,,,527,2466,100,135,0.116950979445129638056855014838
948,948_0,FAILED,SOBOL,,,1737,4527,44,659,0.311770112873986371404555484332
949,949_0,COMPLETED,SOBOL,0.739999999999999991118215802999,5105.000000000000000000000000000000,3898,135,74,314,0.753383516879752246353518785327
950,950_0,RUNNING,SOBOL,,,4797,4203,83,449,0.944296647934243060795722612966
951,951_0,RUNNING,SOBOL,,,2090,1059,1,540,0.495122317908331777136510254422
952,952_0,RUNNING,SOBOL,,,799,3434,58,1,0.175317242935299877348853669901
953,953_0,RUNNING,SOBOL,,,3585,1540,28,973,0.640321271941065806032611362753
954,954_0,RUNNING,SOBOL,,,3722,3169,97,268,0.342317666700109823896269745092
955,955_0,RUNNING,SOBOL,,,664,1313,14,737,0.846064321896061288796886401542
956,956_0,RUNNING,SOBOL,,,1951,4274,70,214,0.542096641831099956831963027071
957,957_0,RUNNING,SOBOL,,,4933,1168,40,807,0.022504880927503110449316992003
958,958_0,RUNNING,SOBOL,,,4035,4576,5,925,0.205864562537521111895699732486
959,959_0,COMPLETED,SOBOL,0.739999999999999991118215802999,3561.000000000000000000000000000000,1602,218,87,79,0.733001842733472575019959549536
960,960_0,RUNNING,SOBOL,,,389,2869,31,618,0.912470871070399924818161707663
961,961_0,RUNNING,SOBOL,,,2746,2261,60,402,0.400675985166803028114657081460
962,962_0,RUNNING,SOBOL,,,2989,3822,35,34,0.810052519617602273527268152975
963,963_0,RUNNING,SOBOL,,,148,679,52,940,0.253426108090206991807491476720
964,964_0,RUNNING,SOBOL,,,1359,3658,7,478,0.074238862261176111201343985613
965,965_0,RUNNING,SOBOL,,,4276,1765,77,511,0.615020227566361432636199424451
966,966_0,RUNNING,SOBOL,,,4551,2728,67,626,0.673629990968853231692037297762
967,967_0,FAILED,SOBOL,,,2336,2085,50,347,0.140394204441457975951479397736
968,968_0,FAILED,SOBOL,,,1046,4752,93,824,0.444582753928378204832938536128
969,969_0,FAILED,SOBOL,,,3338,359,22,165,0.993160994233563521049745759228
970,970_0,RUNNING,SOBOL,,,3382,2553,42,388,0.235367022324353469819868678314
971,971_0,FAILED,SOBOL,,,983,1948,74,610,0.700133109588175983617475139908
972,972_0,FAILED,SOBOL,,,2194,4889,19,70,0.879602130489423816861460636574
973,973_0,FAILED,SOBOL,,,4673,534,98,912,0.430178437517955924995760597085
974,974_0,FAILED,SOBOL,,,4320,3959,59,796,0.371835235787555562492201488567
975,975_0,FAILED,SOBOL,,,1296,855,26,201,0.813210698051378133577316020819
976,976_0,FAILED,SOBOL,,,7,3482,83,725,0.509243010550737396080478447402
977,977_0,FAILED,SOBOL,,,3111,1629,3,256,0.052022442579269412288311968950
978,978_0,FAILED,SOBOL,,,2721,4438,79,188,0.640762083183973985001102846581
979,979_0,COMPLETED,SOBOL,0.739999999999999991118215802999,2802.000000000000000000000000000000,394,43,12,841,0.169897489588707678587198302012
980,980_0,FAILED,SOBOL,,,1685,3044,57,365,0.474086046511307368511722870608
981,981_0,FAILED,SOBOL,,,3933,2399,36,648,0.960293093884363790913027969509
982,982_0,FAILED,SOBOL,,,4909,3345,22,529,0.777199959075078328218921797088
983,983_0,FAILED,SOBOL,,,1956,1449,88,499,0.282944740479812051336949707547
984,984_0,RUNNING,SOBOL,,,747,4138,45,960,0.103757502086460590140504223200
985,985_0,RUNNING,SOBOL,,,3620,992,66,53,0.582167674459517003882069730025
986,986_0,RUNNING,SOBOL,,,3444,4339,9,695,0.380615509135648621974468142071
987,987_0,FAILED,SOBOL,,,921,1235,77,286,0.929439305318519481957650896220
988,988_0,FAILED,SOBOL,,,2134,3258,32,763,0.734414642274379692032937327895
989,989_0,FAILED,SOBOL,,,4734,1404,53,234,0.201420604556798943374218424651
990,990_0,RUNNING,SOBOL,,,3756,2934,92,99,0.010286730486899615250040440628
991,991_0,FAILED,SOBOL,,,1859,2329,25,882,0.551313651669770532492975689820
992,992_0,FAILED,SOBOL,,,571,4665,68,420,0.870852283941581872817039311485
993,993_0,FAILED,SOBOL,,,2546,310,48,577,0.314467621224001070423526016384
994,994_0,FAILED,SOBOL,,,2933,3745,72,989,0.973255641346797317758898770990
995,995_0,FAILED,SOBOL,,,182,1849,39,23,0.461702504253014900381657525941
996,996_0,FAILED,SOBOL,,,1472,3894,94,562,0.141897436715662489392641987251
997,997_0,RUNNING,SOBOL,,,4145,748,15,466,0.669280272789299468527701719722
998,998_0,RUNNING,SOBOL,,,4496,4838,30,335,0.602896287184208623521897152386
999,999_0,RUNNING,SOBOL,,,2370,443,63,678,0.083546275090426211362704123076
1000,1000_0,FAILED,SOBOL,,,1159,2800,5,155,0.278365415954962391875682214959
1001,1001_0,FAILED,SOBOL,,,3208,2155,85,874,0.782357627028599345031523171201
1002,1002_0,FAILED,SOBOL,,,3244,3442,2,28,0.694852212907746458192548288935
1003,1003_0,FAILED,SOBOL,,,1123,1587,84,993,0.245430423470214015280177477507
1004,1004_0,FAILED,SOBOL,,,2410,3922,28,454,0.424868993405252692863172114812
1005,1005_0,RUNNING,SOBOL,,,4455,817,57,551,0.889633177135139674440722501458
1006,1006_0,RUNNING,SOBOL,,,4181,4847,100,681,0.823493211939930969123224713258
1007,1007_0,RUNNING,SOBOL,,,1436,493,17,339,0.366274547502398517551114309754
1008,1008_0,RUNNING,SOBOL,,,223,2515,73,862,0.062337325839325788412459417032
1009,1009_0,RUNNING,SOBOL,,,2892,1912,43,143,0.503710884569212757888578835264
1010,1010_0,RUNNING,SOBOL,,,2510,4096,64,290,0.164709010967984792461749066206
1011,1011_0,RUNNING,SOBOL,,,607,951,47,700,0.650914154807105682642998090159
1012,1012_0,RUNNING,SOBOL,,,1818,3307,90,222,0.955133158978074825462556418643
1013,1013_0,RUNNING,SOBOL,,,3797,1412,20,751,0.484270468916743968001981102134
1014,1014_0,RUNNING,SOBOL,,,4698,3003,38,886,0.293380347572267052846939350275
1015,1015_0,RUNNING,SOBOL,,,2170,2357,55,103,0.771788616411387962124024397781
1016,1016_0,RUNNING,SOBOL,,,881,4402,10,565,0.592570915898308125946414293139
1017,1017_0,FAILED,SOBOL,,,3485,6,80,409,0.098317600836977367406710470732
1018,1018_0,RUNNING,SOBOL,,,3662,4622,49,829,0.923063963994383840372393024154
1019,1019_0,COMPLETED,SOBOL,0.739999999999999991118215802999,7052.000000000000000000000000000000,705,269,67,176,0.390068022742867448471315583447
1020,1020_0,RUNNING,SOBOL,,,1993,2897,23,652,0.195012912450358261162719486492
1021,1021_0,RUNNING,SOBOL,,,4872,2293,94,368,0.743838612167164736632685162476
1022,1022_0,RUNNING,SOBOL,,,3975,3216,51,488,0.560501486690714978422533931735
1023,1023_0,RUNNING,SOBOL,,,1643,1362,34,517,0.004114920439198612583941994103
1024,1024_0,RUNNING,SOBOL,,,431,4303,78,57,0.323684014830738331358617188016
1025,1025_0,RUNNING,SOBOL,,,2684,1198,8,964,0.864712839547544742657692040666
1026,1026_0,RUNNING,SOBOL,,,3069,2759,87,598,0.455171943120658395454114497625
1027,1027_0,RUNNING,SOBOL,,,49,2112,4,376,0.982556682728230934564805920672
1028,1028_0,RUNNING,SOBOL,,,1258,4803,61,915,0.662782066157087679236781241343
1029,1029_0,RUNNING,SOBOL,,,4357,406,32,74,0.151227025529369701883908305717
1030,1030_0,RUNNING,SOBOL,,,4631,3852,13,189,0.092640041330829259180745793856
1031,1031_0,RUNNING,SOBOL,,,2236,707,96,785,0.596634155938401855578945287562
1032,1032_0,RUNNING,SOBOL,,,946,3708,40,261,0.791422830965369916711438236234
1033,1033_0,RUNNING,SOBOL,,,3419,1813,71,729,0.272070915337651986209976939790
1034,1034_0,RUNNING,SOBOL,,,3297,3989,89,951,0.527628946477547322579937372211
1035,1035_0,RUNNING,SOBOL,,,1087,882,22,46,0.033621187293902038417670041781
1036,1036_0,RUNNING,SOBOL,,,2300,3533,65,507,0.353190274249762292679832853537
1037,1037_0,RUNNING,SOBOL,,,4587,1676,45,474,0.831840291898697570260878819681
1038,1038_0,RUNNING,SOBOL,,,4235,2582,13,359,0.890206533081829509690408031020
1039,1039_0,RUNNING,SOBOL,,,1400,1976,80,638,0.419589398898184307018510708076
1040,1040_0,RUNNING,SOBOL,,,112,4939,35,161,0.224534281169995658666849180918
1041,1041_0,RUNNING,SOBOL,,,3025,583,56,821,0.710981173818931000418785970396
1042,1042_0,RUNNING,SOBOL,,,2787,3392,26,749,0.122147133545950054012152463656
1043,1043_0,RUNNING,SOBOL,,,348,1499,60,279,0.563762441085651544447898686485
1044,1044_0,RUNNING,SOBOL,,,1638,4166,2,802,0.758551123548299122134608296619
1045,1045_0,RUNNING,SOBOL,,,3999,1023,82,210,0.301578014988452214328873424165
1046,1046_0,FAILED,SOBOL,,,4974,4486,75,91,0.484694382578134519423684878348
1047,1047_0,FAILED,SOBOL,,,1910,92,43,937,0.949700315117836035838649877405
1048,1048_0,FAILED,SOBOL,,,700,3073,98,399,0.629925705982372186042539397022
1049,1049_0,FAILED,SOBOL,,,3687,2429,18,614,0.180749472422525286896544116644
1050,1050_0,RUNNING,SOBOL,,,3548,2827,62,132,0.852447334982454729690459771518
1051,1051_0,RUNNING,SOBOL,,,837,2221,29,850,0.332857477612793439813998475074
1052,1052_0,RUNNING,SOBOL,,,2048,4538,86,326,0.028920248514041305143429383406
1053,1053_0,RUNNING,SOBOL,,,4839,182,6,671,0.532665000176057223946202157094
1054,1054_0,RUNNING,SOBOL,,,3860,4234,39,536,0.723821683192625631164673905005
1055,1055_0,RUNNING,SOBOL,,,1774,1126,71,445,0.212028700822964322192376585008
1056,1056_0,RUNNING,SOBOL,,,485,3132,16,985,0.391467263322323566487881407738
1057,1057_0,RUNNING,SOBOL,,,2652,1275,95,12,0.918602639984339441880933918583
1058,1058_0,RUNNING,SOBOL,,,2887,4711,24,428,0.259964340984821296043350002947
1059,1059_0,FAILED,SOBOL,,,247,317,91,585,0.800743802756071043624785943393
1060,1060_0,FAILED,SOBOL,,,1538,2692,49,124,0.621526109678670724001392500213
1061,1061_0,FAILED,SOBOL,,,4098,2048,68,904,0.064901601685211057768398745793
1062,1062_0,FAILED,SOBOL,,,4450,3617,76,773,0.131308113681152471841073747783
1063,1063_0,FAILED,SOBOL,,,2435,1724,9,239,0.679884450452402200326673664676
1064,1064_0,FAILED,SOBOL,,,1226,3785,54,716,0.984103462059050748678146192105
1065,1065_0,FAILED,SOBOL,,,3161,642,33,313,0.450869579065591108424371213914
1066,1066_0,FAILED,SOBOL,,,3149,3779,22,818,0.231244479022920140787178411301
1067,1067_0,FAILED,SOBOL,,,1218,634,89,164,0.703815085165202636297010485578
1068,1068_0,FAILED,SOBOL,,,2428,3625,45,641,0.898839770516380642817466650740
1069,1069_0,FAILED,SOBOL,,,4437,1730,65,356,0.410439346423372652949979055848
1070,1070_0,RUNNING,SOBOL,,,4087,2686,80,475,0.344276267418637871298159325306
1071,1071_0,RUNNING,SOBOL,,,1531,2040,12,506,0.840237498560920337276058944553
1072,1072_0,RUNNING,SOBOL,,,240,4719,56,45,0.520698888596147324570040382241
1073,1073_0,RUNNING,SOBOL,,,2875,323,35,952,0.040095339503139260095565532538
1074,1074_0,RUNNING,SOBOL,,,2644,3144,60,617,0.636608295157551795639960801054
1075,1075_0,RUNNING,SOBOL,,,473,1289,27,396,0.173548160955309865860485274425
1076,1076_0,RUNNING,SOBOL,,,1762,4220,82,934,0.493353325156494992853595249471
1077,1077_0,RUNNING,SOBOL,,,3854,1115,2,94,0.940583581922575850953194276372
1078,1078_0,RUNNING,SOBOL,,,4832,4549,42,209,0.749670421125367303361031190434
1079,1079_0,RUNNING,SOBOL,,,2036,196,75,803,0.310000911923125399560774440033
1080,1080_0,FAILED,SOBOL,,,824,2813,18,281,0.115181867722421879540739553249
1081,1081_0,FAILED,SOBOL,,,3541,2209,98,748,0.570208999488502787933441595669
1082,1082_0,FAILED,SOBOL,,,3680,3086,29,15,0.400370810011401789818563656809
1083,1083_0,FAILED,SOBOL,,,688,2440,62,982,0.910217815587297085500040338957
1084,1084_0,FAILED,SOBOL,,,1899,4475,6,442,0.730748876478523046174018418242
1085,1085_0,COMPLETED,SOBOL,0.750000000000000000000000000000,5873.000000000000000000000000000000,4967,79,86,539,0.205559298153966674149728532939
1086,1086_0,RUNNING,SOBOL,,,3992,4179,71,670,0.022199586801230908328363966575
1087,1087_0,RUNNING,SOBOL,,,1625,1034,39,327,0.539843467377126184914004625170
1088,1088_0,FAILED,SOBOL,,,336,3381,95,851,0.843811236670240716328805774538
1089,1089_0,FAILED,SOBOL,,,2779,1486,16,131,0.342012283345684398039310281092
1090,1090_0,RUNNING,SOBOL,,,3012,4930,91,310,0.992979400070384099485920614825
1091,1091_0,RUNNING,SOBOL,,,105,576,25,718,0.442449531855061639618043045630
1092,1092_0,RUNNING,SOBOL,,,1392,2589,69,242,0.138261012110859143886543165536
1093,1093_0,RUNNING,SOBOL,,,4223,1985,49,770,0.673448367062956076978252895060
1094,1094_0,RUNNING,SOBOL,,,4575,3524,8,905,0.614838752374053054694513775758
1095,1095_0,RUNNING,SOBOL,,,2293,1669,76,124,0.072105759158730506341861143937
1096,1096_0,RUNNING,SOBOL,,,1080,3996,33,584,0.251293034730479147853543508973
1097,1097_0,RUNNING,SOBOL,,,3285,891,53,429,0.809871014682576051413320783467
1098,1098_0,RUNNING,SOBOL,,,3437,3699,84,144,0.055132207304239275180712809288
1099,1099_0,RUNNING,SOBOL,,,948,1807,2,861,0.510397280812263542948414851708
1100,1100_0,RUNNING,SOBOL,,,2239,3858,57,338,0.814365057541057479895130200021
1101,1101_0,RUNNING,SOBOL,,,4648,716,27,682,0.374944911284372184301361130565
1102,1102_0,RUNNING,SOBOL,,,4374,4794,17,548,0.433288083272054813654960980784
1103,1103_0,RUNNING,SOBOL,,,1260,400,100,457,0.880756281780079031129560007685
1104,1104_0,RUNNING,SOBOL,,,52,2765,43,996,0.701287350106984397335452285915
1105,1105_0,RUNNING,SOBOL,,,3085,2121,73,25,0.238476578850299131273615671489
1106,1106_0,RUNNING,SOBOL,,,2686,4316,47,408,0.585393406040966457481999896117
1107,1107_0,FAILED,SOBOL,,,448,1209,64,566,0.105039219893515112236315189875
1108,1108_0,RUNNING,SOBOL,,,1660,3206,19,104,0.284226488029584278827144316892
1109,1109_0,RUNNING,SOBOL,,,3977,1349,90,885,0.780425660913810159691195167397
1110,1110_0,RUNNING,SOBOL,,,4874,2910,55,754,0.963518944436684288135097631312
1111,1111_0,RUNNING,SOBOL,,,2011,2303,38,220,0.475367883289232850962946486106
1112,1112_0,RUNNING,SOBOL,,,722,4611,80,697,0.171179356109350921943956791438
1113,1113_0,RUNNING,SOBOL,,,3665,255,11,293,0.643987903993576749073213250085
1114,1114_0,RUNNING,SOBOL,,,3487,4413,67,963,0.315260160552337742601025638578
1115,1115_0,FAILED,SOBOL,,,897,19,49,58,0.873592584626749157905578613281
1116,1116_0,RUNNING,SOBOL,,,2187,2989,94,518,0.554053982097655550731474249915
1117,1117_0,RUNNING,SOBOL,,,4700,2345,23,487,0.011079240072518585502603372106
1118,1118_0,RUNNING,SOBOL,,,3800,3319,34,371,0.202213262856006631418281926926
1119,1119_0,RUNNING,SOBOL,,,1835,1426,51,649,0.737155061930418020743616125401
1120,1120_0,FAILED,SOBOL,,,625,4083,8,173,0.932179754717275543818288952025
1121,1121_0,FAILED,SOBOL,,,2512,940,78,832,0.381408137692138549112996770418
1122,1122_0,RUNNING,SOBOL,,,2909,2510,4,730,0.783026585364714255987905744405
1123,1123_0,RUNNING,SOBOL,,,226,1903,86,260,0.280985883230343458372146869806
1124,1124_0,RUNNING,SOBOL,,,1438,4856,31,784,0.086166831593960518942409976262
1125,1125_0,FAILED,SOBOL,,,4199,499,61,190,0.603565156292170335028401950694
1126,1126_0,FAILED,SOBOL,,,4471,3916,97,71,0.669949112154543446884247259732
1127,1127_0,FAILED,SOBOL,,,2413,809,13,918,0.144517785020172595533693993275
1128,1128_0,RUNNING,SOBOL,,,1125,3450,70,379,0.464322941785678289239314153747
1129,1129_0,RUNNING,SOBOL,,,3261,1592,41,595,0.973924391483887985643264073587
1130,1130_0,RUNNING,SOBOL,,,3220,2811,74,256,0.500115807918831700717987587268
1131,1131_0,RUNNING,SOBOL,,,1166,2168,42,726,0.060693758128210900659738058494
1132,1132_0,RUNNING,SOBOL,,,2377,4825,98,202,0.364631069019436815370482918297
1133,1133_0,RUNNING,SOBOL,,,4507,433,19,795,0.819898046061396601480453227850
1134,1134_0,RUNNING,SOBOL,,,4158,3905,26,914,0.886038219455629549869968286657
1135,1135_0,RUNNING,SOBOL,,,1479,761,59,67,0.423225544665008779343651212912
1136,1136_0,RUNNING,SOBOL,,,190,3732,3,607,0.243787063958123328966109966132
1137,1137_0,RUNNING,SOBOL,,,2945,1838,83,390,0.691257166000083134171916299238
1138,1138_0,RUNNING,SOBOL,,,2553,4658,12,54,0.094602690776810050010681152344
1139,1139_0,RUNNING,SOBOL,,,584,301,79,959,0.590803767194971407583636846539
1140,1140_0,FAILED,SOBOL,,,1871,2942,36,498,0.770021497450768976911206209479
1141,1141_0,FAILED,SOBOL,,,3764,2335,57,530,0.289665407769381988423162965773
1142,1142_0,FAILED,SOBOL,,,4741,3251,88,645,0.480555439885705704128326942737
1143,1143_0,RUNNING,SOBOL,,,2146,1395,21,368,0.953365891303867063477639476332
1144,1144_0,RUNNING,SOBOL,,,933,4348,65,844,0.649146916875615764830342868663
