trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
1507,1507_0,COMPLETED,SOBOL,0.170000000000000012212453270877,797.000000000000000000000000000000,1000,2306,0.799567738518118908963572266657,41,0.05
1508,1508_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1020.000000000000000000000000000000,2272,3999,0.675420641066506455274520703824,32,0.25
1509,1509_0,COMPLETED,SOBOL,0.320000000000000006661338147751,985.000000000000000000000000000000,4800,1145,0.334743615776300407205212650297,10,0.1
1510,1510_0,COMPLETED,SOBOL,0.170000000000000012212453270877,770.000000000000000000000000000000,4888,3822,0.700642819836735708527442056948,8,0.05
1511,1511_0,COMPLETED,SOBOL,0.179999999999999993338661852249,857.000000000000000000000000000000,2417,1046,0.289800825433805586683888577682,34,0.1
1512,1512_0,COMPLETED,SOBOL,0.160000000000000003330669073875,998.000000000000000000000000000000,1188,2797,0.165654763400554655428109640525,43,0.25
1513,1513_0,COMPLETED,SOBOL,0.209999999999999992228438827624,938.000000000000000000000000000000,3699,2366,0.825018584879115168817520498123,17,0.001
1514,1514_0,COMPLETED,SOBOL,0.140000000000000013322676295502,867.000000000000000000000000000000,3103,3181,0.378463260088115927004537297762,47,0.025
1515,1515_0,COMPLETED,SOBOL,0.160000000000000003330669073875,796.000000000000000000000000000000,613,1660,0.600147520048543769988214080513,20,0.001
1516,1516_0,COMPLETED,SOBOL,0.140000000000000013322676295502,807.000000000000000000000000000000,1723,4655,0.974038779187947456605911611405,4,0.01
1517,1517_0,COMPLETED,SOBOL,0.409999999999999975575093458247,1880.000000000000000000000000000000,4253,477,0.004833171753212809652888726220,31,0.25
1518,1518_0,COMPLETED,SOBOL,0.179999999999999993338661852249,888.000000000000000000000000000000,3798,2934,0.767016756121069231966203005868,26,0.01
1519,1519_0,COMPLETED,SOBOL,0.220000000000000001110223024625,827.000000000000000000000000000000,1328,1876,0.239249011171981690315746504893,3,0.1
1520,1520_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1111.000000000000000000000000000000,90,4272,0.364370959658175730400131442366,25,0.01
1521,1521_0,COMPLETED,SOBOL,0.250000000000000000000000000000,848.000000000000000000000000000000,2600,872,0.641667662499472490900132015668,48,0.025
1522,1522_0,COMPLETED,SOBOL,0.119999999999999995559107901499,958.000000000000000000000000000000,3254,4831,0.093997812196612365309711378814,15,0.25
1523,1523_0,FAILED,SOBOL,,,765,30,0.931653031634166794994200699875,39,0.05
1524,1524_0,COMPLETED,SOBOL,0.170000000000000012212453270877,881.000000000000000000000000000000,1885,3668,0.556789451450109496022378152702,36,0.005
1525,1525_0,COMPLETED,SOBOL,0.289999999999999980015985556747,904.000000000000000000000000000000,4414,1522,0.468604801954701555288806957833,12,0.025
1526,1526_0,COMPLETED,SOBOL,0.179999999999999993338661852249,801.000000000000000000000000000000,4397,3656,0.289334763552993534663215768887,17,0.01
1527,1527_0,COMPLETED,SOBOL,0.280000000000000026645352591004,974.000000000000000000000000000000,1888,1505,0.689398221975192404542553958890,44,0.25
1528,1528_0,COMPLETED,SOBOL,0.089999999999999996669330926125,828.000000000000000000000000000000,778,4838,0.814767510902136615769109084795,34,0.05
1529,1529_0,RUNNING,SOBOL,,,3248,32,0.164225872119888677280741262621,7,0.25
1530,1530_0,COMPLETED,SOBOL,0.080000000000000001665334536938,800.000000000000000000000000000000,2613,4265,0.602615740858018389403127912374,31,0.25
1531,1531_0,COMPLETED,SOBOL,0.059999999999999997779553950750,980.000000000000000000000000000000,85,869,0.387705461079254742884359075106,5,0.05
1532,1532_0,COMPLETED,SOBOL,0.170000000000000012212453270877,864.000000000000000000000000000000,1313,2946,0.013081607200205326579922626706,20,0.001
1533,1533_0,COMPLETED,SOBOL,0.250000000000000000000000000000,842.000000000000000000000000000000,3802,1893,0.977470546940341633579407698562,46,0.1
1534,1534_0,COMPLETED,SOBOL,0.149999999999999994448884876874,859.000000000000000000000000000000,4247,4662,0.246598130933940423714645362452,48,0.005
1535,1535_0,COMPLETED,SOBOL,0.400000000000000022204460492503,1898.000000000000000000000000000000,1736,479,0.779174933159723859255052502704,25,0.025
1536,1536_0,COMPLETED,SOBOL,0.100000000000000005551115123126,867.000000000000000000000000000000,616,3169,0.654781768627464733079079906020,3,0.25
1537,1537_0,COMPLETED,SOBOL,0.220000000000000001110223024625,873.000000000000000000000000000000,3087,1643,0.370733931729570032054255079856,26,0.05
1538,1538_0,COMPLETED,SOBOL,0.200000000000000011102230246252,873.000000000000000000000000000000,3703,2809,0.926321774955838894705095754034,12,0.01
1539,1539_0,COMPLETED,SOBOL,0.190000000000000002220446049250,853.000000000000000000000000000000,1173,2383,0.079821534132584928689091441356,36,0.025
1540,1540_0,COMPLETED,SOBOL,0.070000000000000006661338147751,967.000000000000000000000000000000,2411,3815,0.453473304908722618655758651585,39,0.005
1541,1541_0,COMPLETED,SOBOL,0.330000000000000015543122344752,1164.000000000000000000000000000000,4901,1043,0.552444108238443698510877766239,16,0.1
1542,1542_0,COMPLETED,SOBOL,0.170000000000000012212453270877,839.000000000000000000000000000000,4787,3992,0.420454961245879554887494577997,14,0.025
1543,1543_0,COMPLETED,SOBOL,0.130000000000000004440892098501,1030.000000000000000000000000000000,2278,1142,0.573995563473552516953191116045,40,0.01
1544,1544_0,COMPLETED,SOBOL,0.160000000000000003330669073875,824.000000000000000000000000000000,1016,2515,0.947644566318020187267734399938,37,0.05
1545,1545_0,COMPLETED,SOBOL,0.200000000000000011102230246252,939.000000000000000000000000000000,3486,2323,0.046575006198138001189956725057,11,0.25
1546,1546_0,COMPLETED,SOBOL,0.119999999999999995559107901499,850.000000000000000000000000000000,2851,3382,0.719238642686978013607301818411,28,0.1
1547,1547_0,COMPLETED,SOBOL,0.100000000000000005551115123126,994.000000000000000000000000000000,322,1779,0.255856250785291172711310991872,1,0.001
1548,1548_0,COMPLETED,SOBOL,0.140000000000000013322676295502,842.000000000000000000000000000000,1702,4410,0.131461337009444845236316723458,23,0.005
1549,1549_0,COMPLETED,SOBOL,0.409999999999999975575093458247,2097.000000000000000000000000000000,4191,461,0.843373158968985126016093545331,50,0.01
1550,1550_0,COMPLETED,SOBOL,0.200000000000000011102230246252,802.000000000000000000000000000000,4012,3006,0.112373390221968294522270070956,44,0.05
1551,1551_0,COMPLETED,SOBOL,0.209999999999999992228438827624,843.000000000000000000000000000000,1501,2187,0.897442527346313023706159128778,22,0.1
1552,1552_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1045.000000000000000000000000000000,229,4166,0.522816388854756897153208683449,7,0.005
1553,1553_0,COMPLETED,SOBOL,0.299999999999999988897769753748,867.000000000000000000000000000000,2701,692,0.487225424654781802402681023523,29,0.025
1554,1554_0,COMPLETED,SOBOL,0.119999999999999995559107901499,719.000000000000000000000000000000,3315,4857,0.808787201201543237694124854897,8,0.005
1555,1555_0,COMPLETED,SOBOL,0.409999999999999975575093458247,1552.000000000000000000000000000000,786,285,0.212830113705247653266283691664,33,0.25
1556,1556_0,COMPLETED,SOBOL,0.050000000000000002775557561563,1065.000000000000000000000000000000,2175,3521,0.338198121836408960305675464042,43,0.1
1557,1557_0,COMPLETED,SOBOL,0.309999999999999997779553950750,999.000000000000000000000000000000,4666,1291,0.683676556807011337468793499283,18,0.001
1558,1558_0,COMPLETED,SOBOL,0.140000000000000013322676295502,778.000000000000000000000000000000,4602,4763,0.268343613717704987386980519659,4,0.25
1559,1559_0,FAILED,SOBOL,,,2073,118,0.741472095651552032258280178212,32,0.01
1560,1560_0,COMPLETED,SOBOL,0.119999999999999995559107901499,857.000000000000000000000000000000,889,3737,0.865849911082535950157534898608,47,0.05
1561,1561_0,COMPLETED,SOBOL,0.270000000000000017763568394003,908.000000000000000000000000000000,3378,1434,0.144191991655156004359383814517,19,0.01
1562,1562_0,COMPLETED,SOBOL,0.119999999999999995559107901499,964.000000000000000000000000000000,2802,2865,0.590502710476517700399767818453,43,0.1
1563,1563_0,COMPLETED,SOBOL,0.089999999999999996669330926125,933.000000000000000000000000000000,293,1963,0.431114455716684441544117589729,18,0.01
1564,1564_0,COMPLETED,SOBOL,0.130000000000000004440892098501,824.000000000000000000000000000000,1438,4341,0.057478744149208067792944376606,8,0.005
1565,1565_0,COMPLETED,SOBOL,0.369999999999999995559107901499,1242.000000000000000000000000000000,3909,784,0.964395964236929970070377748925,33,0.025
1566,1566_0,COMPLETED,SOBOL,0.190000000000000002220446049250,873.000000000000000000000000000000,4138,3249,0.202170500263571750743096799852,36,0.001
1567,1567_0,COMPLETED,SOBOL,0.260000000000000008881784197001,892.000000000000000000000000000000,1608,1572,0.792279935227707010625408656779,12,0.1
1568,1568_0,COMPLETED,SOBOL,0.059999999999999997779553950750,959.000000000000000000000000000000,415,4586,0.666925277858972598288289646007,15,0.005
1569,1569_0,COMPLETED,SOBOL,0.340000000000000024424906541753,1033.000000000000000000000000000000,2905,565,0.327294502856209867935888269130,39,0.025
1570,1570_0,COMPLETED,SOBOL,0.149999999999999994448884876874,847.000000000000000000000000000000,3580,3890,0.875208955410867961433041273267,25,0.05
1571,1571_0,COMPLETED,SOBOL,0.289999999999999980015985556747,1163.000000000000000000000000000000,1069,958,0.099885908318683505613400086531,48,0.001
1572,1572_0,COMPLETED,SOBOL,0.050000000000000002775557561563,1044.000000000000000000000000000000,2224,2729,0.474494888979941631390602196916,26,0.001
1573,1573_0,COMPLETED,SOBOL,0.220000000000000001110223024625,815.000000000000000000000000000000,4695,2454,0.500339755712077005611604363366,3,0.005
1574,1574_0,COMPLETED,SOBOL,0.209999999999999992228438827624,857.000000000000000000000000000000,4994,2591,0.402507636530324841572792138322,1,0.01
1575,1575_0,COMPLETED,SOBOL,0.110000000000000000555111512313,1052.000000000000000000000000000000,2465,2238,0.623265576276928134902277633955,28,0.05
1576,1576_0,COMPLETED,SOBOL,0.130000000000000004440892098501,817.000000000000000000000000000000,1120,3911,0.997876131443306779722490773565,50,0.01
1577,1577_0,COMPLETED,SOBOL,0.289999999999999980015985556747,922.000000000000000000000000000000,3609,1213,0.027639539171010255730331905966,23,0.25
1578,1578_0,COMPLETED,SOBOL,0.119999999999999995559107901499,804.000000000000000000000000000000,3033,4490,0.707976536588743377009791402088,40,0.01
1579,1579_0,COMPLETED,SOBOL,0.349999999999999977795539507497,936.000000000000000000000000000000,524,390,0.298166980698704731089776487352,14,0.1
1580,1580_0,COMPLETED,SOBOL,0.179999999999999993338661852249,826.000000000000000000000000000000,1830,3307,0.172814797552302473748753186555,11,0.025
1581,1581_0,COMPLETED,SOBOL,0.260000000000000008881784197001,903.000000000000000000000000000000,4300,1864,0.833102526366710671723581072001,37,0.001
1582,1582_0,COMPLETED,SOBOL,0.160000000000000003330669073875,878.000000000000000000000000000000,3905,4085,0.070989435957744720373518987344,32,0.05
1583,1583_0,COMPLETED,SOBOL,0.340000000000000024424906541753,1079.000000000000000000000000000000,1375,763,0.907743579313158965859997806547,9,0.25
1584,1584_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1151.000000000000000000000000000000,20,3081,0.534108973802998709956568745838,19,0.1
1585,1585_0,COMPLETED,SOBOL,0.119999999999999995559107901499,883.000000000000000000000000000000,2511,2102,0.444884260505437834076758463198,42,0.001
1586,1586_0,COMPLETED,SOBOL,0.140000000000000013322676295502,827.000000000000000000000000000000,3185,3445,0.758525216711685046355739814317,21,0.25
1587,1587_0,COMPLETED,SOBOL,0.200000000000000011102230246252,834.000000000000000000000000000000,674,1377,0.231796074453741313137200563688,45,0.025
1588,1588_0,COMPLETED,SOBOL,0.140000000000000013322676295502,772.000000000000000000000000000000,1990,4937,0.356175880787894139078986199820,30,0.01
1589,1589_0,COMPLETED,SOBOL,0.479999999999999982236431605997,5206.000000000000000000000000000000,4462,214,0.634376065153628543313857335306,6,0.1
1590,1590_0,COMPLETED,SOBOL,0.160000000000000003330669073875,828.000000000000000000000000000000,4509,4326,0.319093592554330840460607987552,27,0.25
1591,1591_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1169.000000000000000000000000000000,2019,847,0.659762765767052727916563981125,2,0.025
1592,1592_0,COMPLETED,SOBOL,0.110000000000000000555111512313,1000.000000000000000000000000000000,630,2851,0.783908673509955411518035361951,24,0.005
1593,1593_0,COMPLETED,SOBOL,0.200000000000000011102230246252,892.000000000000000000000000000000,3159,2027,0.194717684375122185302942057206,49,0.05
1594,1594_0,COMPLETED,SOBOL,0.089999999999999996669330926125,844.000000000000000000000000000000,2544,3673,0.508725306946784305850428609119,16,0.05
1595,1595_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1079.000000000000000000000000000000,74,1449,0.481963871894404316531534959722,38,0.025
1596,1596_0,COMPLETED,SOBOL,0.119999999999999995559107901499,792.000000000000000000000000000000,1346,4699,0.108072525385767226335786972413,35,0.1
1597,1597_0,RUNNING,SOBOL,,,3855,132,0.882355304194614276092067939317,13,0.01
1598,1598_0,COMPLETED,SOBOL,0.209999999999999992228438827624,929.000000000000000000000000000000,4348,2675,0.151359281171113246866610779762,7,0.005
1599,1599_0,COMPLETED,SOBOL,0.220000000000000001110223024625,840.000000000000000000000000000000,1857,2478,0.874049851028248614426274798461,35,0.25
1600,1600_0,COMPLETED,SOBOL,0.080000000000000001665334536938,888.000000000000000000000000000000,478,3837,0.748927755687385787730647734861,44,0.025
1601,1601_0,COMPLETED,SOBOL,0.280000000000000026645352591004,931.000000000000000000000000000000,3008,982,0.276708224220201359777604466217,16,0.1
1602,1602_0,COMPLETED,SOBOL,0.149999999999999994448884876874,798.000000000000000000000000000000,3643,4562,0.956926010966300921722904604394,46,0.25
1603,1603_0,COMPLETED,SOBOL,0.349999999999999977795539507497,1139.000000000000000000000000000000,1172,618,0.049097970338538292345287317175,21,0.001
1604,1604_0,COMPLETED,SOBOL,0.080000000000000001665334536938,870.000000000000000000000000000000,2434,3225,0.423961455717682844657190344151,5,0.005
1605,1605_0,COMPLETED,SOBOL,0.270000000000000017763568394003,967.000000000000000000000000000000,4944,1626,0.582318937556818072565079091873,30,0.01
1606,1606_0,COMPLETED,SOBOL,0.190000000000000002220446049250,809.000000000000000000000000000000,4745,3321,0.453067087234929222194779185884,29,0.1
1607,1607_0,COMPLETED,SOBOL,0.080000000000000001665334536938,966.000000000000000000000000000000,2255,1801,0.541259112924337371097749382898,6,0.001
1608,1608_0,COMPLETED,SOBOL,0.119999999999999995559107901499,785.000000000000000000000000000000,1017,4505,0.916125310467556075444406360475,22,0.001
1609,1609_0,COMPLETED,SOBOL,0.429999999999999993338661852249,2481.000000000000000000000000000000,3546,327,0.078462238952517512902140595088,45,0.025
1610,1610_0,COMPLETED,SOBOL,0.110000000000000000555111512313,810.000000000000000000000000000000,2930,3975,0.626008597491308993454595110961,18,0.001
1611,1611_0,COMPLETED,SOBOL,0.170000000000000012212453270877,927.000000000000000000000000000000,460,1199,0.348719270844012496635144771062,42,0.25
1612,1612_0,COMPLETED,SOBOL,0.190000000000000002220446049250,905.000000000000000000000000000000,1581,2654,0.223598987950012095815566226520,33,0.01
1613,1613_0,COMPLETED,SOBOL,0.230000000000000009992007221626,792.000000000000000000000000000000,4090,2223,0.751358880821615504608246283169,9,0.025
1614,1614_0,COMPLETED,SOBOL,0.140000000000000013322676295502,765.000000000000000000000000000000,3959,4991,0.020490333227440715030409634778,11,0.001
1615,1615_0,COMPLETED,SOBOL,0.479999999999999982236431605997,4246.000000000000000000000000000000,1468,190,0.989688564468175213661993439018,37,0.05
1616,1616_0,COMPLETED,SOBOL,0.050000000000000002775557561563,977.000000000000000000000000000000,240,3499,0.615799446804448979975177280721,40,0.01
1617,1617_0,COMPLETED,SOBOL,0.220000000000000001110223024625,776.000000000000000000000000000000,2770,1352,0.394123038921505186582550095409,14,0.25
1618,1618_0,COMPLETED,SOBOL,0.160000000000000003330669073875,912.000000000000000000000000000000,3405,3106,0.840554396064951969691492195125,50,0.005
1619,1619_0,COMPLETED,SOBOL,0.179999999999999993338661852249,996.000000000000000000000000000000,933,2048,0.181183198392391192621531104123,23,0.1
1620,1620_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1233.000000000000000000000000000000,2044,4110,0.305330450134351838453738992030,1,0.25
1621,1621_0,COMPLETED,SOBOL,0.369999999999999995559107901499,1368.000000000000000000000000000000,4554,709,0.716180296614766120910644531250,28,0.005
1622,1622_0,COMPLETED,SOBOL,0.200000000000000011102230246252,810.000000000000000000000000000000,4617,2921,0.363520970411598698390776007727,39,0.1
1623,1623_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1035.000000000000000000000000000000,2147,1946,0.646657957026734897532094237249,15,0.25
1624,1624_0,COMPLETED,SOBOL,0.100000000000000005551115123126,788.000000000000000000000000000000,831,4240,0.771764941208064603195282415982,12,0.01
1625,1625_0,COMPLETED,SOBOL,0.320000000000000006661338147751,1001.000000000000000000000000000000,3340,923,0.238157395804300897612648668655,36,0.25
1626,1626_0,COMPLETED,SOBOL,0.080000000000000001665334536938,912.000000000000000000000000000000,2667,4784,0.559837903421372184986637421389,3,0.05
1627,1627_0,FAILED,SOBOL,,,177,56,0.461899780264124260042990499642,26,0.005
1628,1628_0,COMPLETED,SOBOL,0.149999999999999994448884876874,994.000000000000000000000000000000,1532,3602,0.087050688501447440192926308100,48,0.25
1629,1629_0,COMPLETED,SOBOL,0.280000000000000026645352591004,933.000000000000000000000000000000,4061,1529,0.934459850048646289977227752388,25,0.1
1630,1630_0,COMPLETED,SOBOL,0.170000000000000012212453270877,814.000000000000000000000000000000,4144,3751,0.172350624334067115128732439189,20,0.01
1631,1631_0,COMPLETED,SOBOL,0.320000000000000006661338147751,956.000000000000000000000000000000,1673,1058,0.821975724538788199424743652344,47,0.001
1632,1632_0,COMPLETED,SOBOL,0.070000000000000006661338147751,907.000000000000000000000000000000,367,2746,0.697845638062804973777986106143,31,0.1
1633,1633_0,COMPLETED,SOBOL,0.140000000000000013322676295502,864.000000000000000000000000000000,2877,2398,0.296741881614550950807540630194,4,0.025
1634,1634_0,COMPLETED,SOBOL,0.160000000000000003330669073875,845.000000000000000000000000000000,3454,3154,0.969039323903620242184331345925,34,0.025
1635,1635_0,COMPLETED,SOBOL,0.209999999999999992228438827624,788.000000000000000000000000000000,963,1707,0.005688752630725503120490138542,8,0.25
1636,1636_0,COMPLETED,SOBOL,0.050000000000000002775557561563,930.000000000000000000000000000000,2308,4648,0.379564512096345452185630620079,17,0.01
1637,1637_0,COMPLETED,SOBOL,0.400000000000000022204460492503,1821.000000000000000000000000000000,4838,543,0.595393267447128837766001652199,43,0.001
1638,1638_0,COMPLETED,SOBOL,0.160000000000000003330669073875,954.000000000000000000000000000000,4851,4434,0.494450758943334234274402660958,41,0.001
1639,1639_0,COMPLETED,SOBOL,0.309999999999999997779553950750,1007.000000000000000000000000000000,2381,407,0.530958284027874483079756373627,19,0.1
1640,1640_0,COMPLETED,SOBOL,0.149999999999999994448884876874,861.000000000000000000000000000000,1226,3407,0.904832532191649052677462350402,10,0.005
1641,1641_0,COMPLETED,SOBOL,0.260000000000000008881784197001,873.000000000000000000000000000000,3735,1725,0.120803655914962296269443697838,32,0.01
1642,1642_0,COMPLETED,SOBOL,0.160000000000000003330669073875,846.000000000000000000000000000000,3061,2569,0.676270388653501863807093741343,6,0.25
1643,1643_0,COMPLETED,SOBOL,0.130000000000000004440892098501,915.000000000000000000000000000000,571,2299,0.329753562908619624050032825835,30,0.01
1644,1644_0,COMPLETED,SOBOL,0.149999999999999994448884876874,767.000000000000000000000000000000,1765,4045,0.205620946442708368850915690018,45,0.001
1645,1645_0,COMPLETED,SOBOL,0.330000000000000015543122344752,964.000000000000000000000000000000,4294,1118,0.800659595545381352899028115644,21,0.05
1646,1646_0,COMPLETED,SOBOL,0.170000000000000012212453270877,804.000000000000000000000000000000,3753,3584,0.038437881013378499828192502719,24,0.25
1647,1647_0,COMPLETED,SOBOL,0.270000000000000017763568394003,982.000000000000000000000000000000,1282,1277,0.940418269108980853232537810982,49,0.01
1648,1648_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1059.000000000000000000000000000000,137,4920,0.565568134492263174806225833890,27,0.025
1649,1649_0,COMPLETED,SOBOL,0.369999999999999995559107901499,1935.000000000000000000000000000000,2647,270,0.413058312620967649220204975791,2,0.005
1650,1650_0,COMPLETED,SOBOL,0.119999999999999995559107901499,791.000000000000000000000000000000,3223,4181,0.851816754976287504597110000759,38,0.001
1651,1651_0,COMPLETED,SOBOL,0.320000000000000006661338147751,994.000000000000000000000000000000,732,629,0.138872275151312341012754814074,10,0.005
1652,1652_0,COMPLETED,SOBOL,0.190000000000000002220446049250,806.000000000000000000000000000000,1916,3020,0.263977212661877291832723813059,13,0.05
1653,1653_0,COMPLETED,SOBOL,0.239999999999999991118215802999,932.000000000000000000000000000000,4446,2124,0.726450646661221943745090356970,41,0.01
1654,1654_0,COMPLETED,SOBOL,0.149999999999999994448884876874,849.000000000000000000000000000000,4422,4608,0.774858618840575164021799992042,49,0.05
1655,1655_0,COMPLETED,SOBOL,0.400000000000000022204460492503,1584.000000000000000000000000000000,1952,582,0.250048002706840633013740671231,23,0.01
1656,1656_0,COMPLETED,SOBOL,0.110000000000000000555111512313,801.000000000000000000000000000000,714,3271,0.374441399604082125751602916353,2,0.005
1657,1657_0,COMPLETED,SOBOL,0.230000000000000009992007221626,863.000000000000000000000000000000,3224,1590,0.650722585679963216875876241829,27,0.01
1658,1658_0,COMPLETED,SOBOL,0.110000000000000000555111512313,867.000000000000000000000000000000,2627,2707,0.083439666036516424441060735262,10,0.005
1659,1659_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1022.000000000000000000000000000000,138,2437,0.922112335516139913771382907726,38,0.1
1660,1660_0,COMPLETED,SOBOL,0.140000000000000013322676295502,771.000000000000000000000000000000,1258,3869,0.548460804540663926509580505808,41,0.001
1661,1661_0,COMPLETED,SOBOL,0.340000000000000024424906541753,1101.000000000000000000000000000000,3787,941,0.457317092953249793030323644416,13,0.05
1662,1662_0,COMPLETED,SOBOL,0.179999999999999993338661852249,784.000000000000000000000000000000,4262,3720,0.693106920454651165286463765369,19,0.25
1663,1663_0,COMPLETED,SOBOL,0.280000000000000026645352591004,962.000000000000000000000000000000,1790,1412,0.285277279658243065885159239770,42,0.05
1664,1664_0,COMPLETED,SOBOL,0.070000000000000006661338147751,1119.000000000000000000000000000000,562,4746,0.159907754648476840841908597213,32,0.001
1665,1665_0,FAILED,SOBOL,,,3073,95,0.818216047970578119752360635175,9,0.005
1666,1666_0,COMPLETED,SOBOL,0.140000000000000013322676295502,792.000000000000000000000000000000,3727,4357,0.383724376931786514965949663747,30,0.025
1667,1667_0,COMPLETED,SOBOL,0.330000000000000015543122344752,922.000000000000000000000000000000,1236,806,0.606462231772020410325296779774,6,0.25
1668,1668_0,COMPLETED,SOBOL,0.070000000000000006661338147751,863.000000000000000000000000000000,2347,2882,0.981085842132568330953290569596,21,0.005
1669,1669_0,COMPLETED,SOBOL,0.250000000000000000000000000000,958.000000000000000000000000000000,4877,1986,0.008869814367964863610627190837,45,0.01
1670,1670_0,COMPLETED,SOBOL,0.200000000000000011102230246252,907.000000000000000000000000000000,4812,3059,0.893489615129306913310358595481,47,0.005
1671,1671_0,COMPLETED,SOBOL,0.100000000000000005551115123126,901.000000000000000000000000000000,2341,2085,0.116186652943491938727582635238,20,0.25
1672,1672_0,COMPLETED,SOBOL,0.119999999999999995559107901499,807.000000000000000000000000000000,952,4063,0.490813034953549498506930603980,4,0.01
1673,1673_0,COMPLETED,SOBOL,0.349999999999999977795539507497,1124.000000000000000000000000000000,3461,746,0.518637337177991875059035464801,31,0.05
1674,1674_0,COMPLETED,SOBOL,0.089999999999999996669330926125,784.000000000000000000000000000000,2866,4959,0.216567987931892275144107884444,8,0.1
1675,1675_0,COMPLETED,SOBOL,0.390000000000000013322676295502,1135.000000000000000000000000000000,376,231,0.804697507802397016263284967863,34,0.025
1676,1676_0,COMPLETED,SOBOL,0.170000000000000012212453270877,952.000000000000000000000000000000,1648,3467,0.679329735754057750796164327767,43,0.005
1677,1677_0,COMPLETED,SOBOL,0.289999999999999980015985556747,931.000000000000000000000000000000,4177,1393,0.341678396243602022774865645260,17,0.05
1678,1678_0,COMPLETED,SOBOL,0.170000000000000012212453270877,873.000000000000000000000000000000,4026,3929,0.577580470902845255487534359418,15,0.01
1679,1679_0,COMPLETED,SOBOL,0.289999999999999980015985556747,1028.000000000000000000000000000000,1555,1235,0.416273690018802877688131047762,39,0.1
1680,1680_0,COMPLETED,SOBOL,0.050000000000000002775557561563,1054.000000000000000000000000000000,175,2608,0.042624447373673317318587550062,36,0.05
1681,1681_0,COMPLETED,SOBOL,0.130000000000000004440892098501,894.000000000000000000000000000000,2686,2260,0.951460665751248546584406540205,12,0.1
1682,1682_0,COMPLETED,SOBOL,0.149999999999999994448884876874,803.000000000000000000000000000000,3340,3289,0.251507730679586538613534685283,26,0.005
1683,1683_0,COMPLETED,SOBOL,0.179999999999999993338661852249,908.000000000000000000000000000000,849,1842,0.722717686489224409029930029646,3,0.05
1684,1684_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1281.000000000000000000000000000000,2112,4473,0.847112367900088480965337112139,25,0.01
1685,1685_0,COMPLETED,SOBOL,0.429999999999999993338661852249,3093.000000000000000000000000000000,4642,368,0.127373446762561792766632606799,47,0.25
1686,1686_0,COMPLETED,SOBOL,0.200000000000000011102230246252,906.000000000000000000000000000000,4548,3186,0.795864930026233152737802356569,36,0.01
1687,1687_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1278.000000000000000000000000000000,2059,1665,0.197989320123568179887740825507,11,0.025
1688,1688_0,COMPLETED,SOBOL,0.089999999999999996669330926125,912.000000000000000000000000000000,904,4679,0.323343733973801117365098889422,14,0.25
1689,1689_0,COMPLETED,SOBOL,0.390000000000000013322676295502,1734.000000000000000000000000000000,3432,502,0.670741170952096621427074296662,40,0.1
1690,1690_0,COMPLETED,SOBOL,0.100000000000000005551115123126,872.000000000000000000000000000000,2739,3798,0.095537416096776725527028872875,22,0.1
1691,1691_0,COMPLETED,SOBOL,0.140000000000000013322676295502,945.000000000000000000000000000000,269,1021,0.878688030814751996899758523796,50,0.005
1692,1692_0,COMPLETED,SOBOL,0.179999999999999993338661852249,813.000000000000000000000000000000,1463,2793,0.504078814070671787916921857686,29,0.01
1693,1693_0,COMPLETED,SOBOL,0.230000000000000009992007221626,777.000000000000000000000000000000,3972,2361,0.470406851878389709042949107243,1,0.05
1694,1694_0,COMPLETED,SOBOL,0.149999999999999994448884876874,746.000000000000000000000000000000,4075,4817,0.737519389774650369062669597042,7,0.001
1695,1695_0,FAILED,SOBOL,,,1584,15,0.272157086497172739925076712098,29,0.005
1696,1696_0,COMPLETED,SOBOL,0.070000000000000006661338147751,1037.000000000000000000000000000000,439,3634,0.147779510866850621875201454714,45,0.01
1697,1697_0,COMPLETED,SOBOL,0.220000000000000001110223024625,879.000000000000000000000000000000,2969,1488,0.861670772036537524485311223543,22,0.1
1698,1698_0,COMPLETED,SOBOL,0.190000000000000002220446049250,883.000000000000000000000000000000,3525,2968,0.434852476797997933299910755522,42,0.01
1699,1699_0,COMPLETED,SOBOL,0.200000000000000011102230246252,854.000000000000000000000000000000,1054,1910,0.586413167649880051612854003906,18,0.001
1700,1700_0,COMPLETED,SOBOL,0.050000000000000002775557561563,1034.000000000000000000000000000000,2238,4287,0.960049111582338854375962000631,9,0.025
1701,1701_0,COMPLETED,SOBOL,0.359999999999999986677323704498,1334.000000000000000000000000000000,4749,887,0.060958990672603248495153849262,33,0.005
1702,1702_0,COMPLETED,SOBOL,0.160000000000000003330669073875,822.000000000000000000000000000000,4940,4148,0.911452249908819789325775673205,34,0.25
