trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_clusters,threshold
1110,1110_0,FAILED,SOBOL,,,135,83,5,0.670575536545366057694650407939
1111,1111_0,FAILED,SOBOL,,,4597,4778,8,0.468494922131299951217897614697
1112,1112_0,FAILED,SOBOL,,,3135,1293,1,0.899656774159520833400449646433
1113,1113_0,FAILED,SOBOL,,,1519,3488,8,0.229766574531793582591987501473
1114,1114_0,FAILED,SOBOL,,,2208,2468,6,0.044514379592612389469064027026
1115,1115_0,FAILED,SOBOL,,,3062,2793,3,0.839215562945231807745471996896
1116,1116_0,FAILED,SOBOL,,,4211,1100,10,0.275537281306460490881704572530
1117,1117_0,FAILED,SOBOL,,,1136,3924,3,0.602428760474547742020945406693
1118,1118_0,FAILED,SOBOL,,,821,1756,9,0.765709205834194994721997318265
1119,1119_0,FAILED,SOBOL,,,3901,3307,2,0.094599781567230825651826364719
1120,1120_0,FAILED,SOBOL,,,2747,625,6,0.536748842624947375412602923461
1121,1121_0,FAILED,SOBOL,,,1898,4675,4,0.333450907105579952283136435653
1122,1122_0,FAILED,SOBOL,,,1834,695,2,0.393770362786948657785046634672
1123,1123_0,FAILED,SOBOL,,,3445,4124,9,0.721879140753298953470107335306
1124,1124_0,FAILED,SOBOL,,,4912,1984,5,0.162868335478007802974431683651
1125,1125_0,FAILED,SOBOL,,,445,2915,7,0.958788721162825874344548537920
1126,1126_0,FAILED,SOBOL,,,589,2095,2,0.309595852356404077632134885789
1127,1127_0,FAILED,SOBOL,,,4758,3039,10,0.574111364886164654564026932348
1128,1128_0,FAILED,SOBOL,,,3609,882,4,0.010471168797463178273821071684
1129,1129_0,FAILED,SOBOL,,,1661,4328,6,0.867548289045691478627020387648
1130,1130_0,FAILED,SOBOL,,,2066,339,9,0.935664565818384308393262926984
1131,1131_0,FAILED,SOBOL,,,2588,4414,1,0.203398399552330383377451994420
1132,1132_0,FAILED,SOBOL,,,4050,1706,7,0.634583108859136713064685864083
1133,1133_0,FAILED,SOBOL,,,682,3280,5,0.494878431340679547645322600147
1134,1134_0,FAILED,SOBOL,,,992,1073,8,0.128704118294641373099196357543
1135,1135_0,FAILED,SOBOL,,,4365,3873,5,0.986998567083850475434303461952
1136,1136_0,FAILED,SOBOL,,,2898,2207,8,0.427949676258489508651194910271
1137,1137_0,FAILED,SOBOL,,,2381,2507,1,0.693684420863166506521224619064
1138,1138_0,FAILED,SOBOL,,,1351,1496,3,0.500635404832661112806135861319
1139,1139_0,FAILED,SOBOL,,,3294,3675,6,0.359711532417684776152810854910
1140,1140_0,FAILED,SOBOL,,,4448,207,3,0.801837736196815975553420230426
1141,1141_0,FAILED,SOBOL,,,274,4888,10,0.068354278568178411523703630337
1142,1142_0,FAILED,SOBOL,,,282,1487,2,0.149855406640097499337827002819
1143,1143_0,FAILED,SOBOL,,,4450,3686,10,0.975684147262945722367533107899
1144,1144_0,FAILED,SOBOL,,,3301,196,4,0.419772265492007135012642038419
1145,1145_0,FAILED,SOBOL,,,1354,4896,7,0.715414398396387651857253331400
1146,1146_0,FAILED,SOBOL,,,2375,1064,9,0.526416563592851161068608689675
1147,1147_0,FAILED,SOBOL,,,2895,3885,1,0.355463506449013921795199166809
1148,1148_0,FAILED,SOBOL,,,4357,2196,7,0.794391758345067477975476322172
1149,1149_0,FAILED,SOBOL,,,990,2515,4,0.093252212453633548383535867288
1150,1150_0,FAILED,SOBOL,,,675,348,8,0.288626351501792666187640179487
1151,1151_0,FAILED,SOBOL,,,4047,4403,5,0.585487649559974676627405187901
1152,1152_0,FAILED,SOBOL,,,2580,1716,8,0.018588618244975804727481261125
1153,1153_0,FAILED,SOBOL,,,2064,3271,1,0.845634620487690003010072814504
1154,1154_0,FAILED,SOBOL,,,1669,2104,3,0.910065194549039002680501653231
1155,1155_0,FAILED,SOBOL,,,3610,3028,6,0.207708290373906506731671584021
1156,1156_0,FAILED,SOBOL,,,4765,893,3,0.641969125391915418354926714528
1157,1157_0,FAILED,SOBOL,,,592,4319,10,0.469796806430444136015722733646
1158,1158_0,FAILED,SOBOL,,,443,686,5,0.760333454979583600596981796116
1159,1159_0,FAILED,SOBOL,,,4904,4136,8,0.121569816241040823401320380981
1160,1160_0,FAILED,SOBOL,,,3442,1974,1,0.560460042072460029594083152915
1161,1161_0,FAILED,SOBOL,,,1828,2924,8,0.327130988547578438474516815404
1162,1162_0,FAILED,SOBOL,,,1901,1748,6,0.383764741517603424902915776329
1163,1163_0,FAILED,SOBOL,,,2754,3318,3,0.741782781574875094143806109059
1164,1164_0,FAILED,SOBOL,,,3903,614,10,0.185848102010786525584151718249
1165,1165_0,FAILED,SOBOL,,,829,4683,2,0.949300846252590369012125393056
1166,1166_0,FAILED,SOBOL,,,1139,2476,10,0.676133074890822194369377484691
1167,1167_0,FAILED,SOBOL,,,4218,2782,2,0.441586752310395236342799307749
1168,1168_0,FAILED,SOBOL,,,3064,1111,6,0.875885613393038497953568821686
1169,1169_0,FAILED,SOBOL,,,2216,3916,4,0.235902802065014849386415107801
1170,1170_0,FAILED,SOBOL,,,1518,92,1,0.054701788352802399595375959507
1171,1171_0,FAILED,SOBOL,,,3127,4766,9,0.819373786976560936068381124642
1172,1172_0,FAILED,SOBOL,,,4594,1303,5,0.252497553454712031495432711381
1173,1173_0,FAILED,SOBOL,,,128,3479,7,0.611732944360002917072449690750
1174,1174_0,FAILED,SOBOL,,,64,289,8,0.953995193302631383502898643201
1175,1175_0,FAILED,SOBOL,,,4668,4963,1,0.158380343403667217527797106413
1176,1176_0,FAILED,SOBOL,,,3240,1419,8,0.722972291588783289029152001604
1177,1177_0,FAILED,SOBOL,,,1415,3595,5,0.395167145874351255496748080986
1178,1178_0,FAILED,SOBOL,,,2279,2283,3,0.330857864474877694238585945641
1179,1179_0,FAILED,SOBOL,,,2991,2588,10,0.533974031092598999670428838726
1180,1180_0,FAILED,SOBOL,,,4106,992,3,0.101776626860722904654998899332
1181,1181_0,FAILED,SOBOL,,,1241,3797,6,0.772702378692105451563065798837
1182,1182_0,FAILED,SOBOL,,,931,1629,4,0.607662956440821244719074911700
1183,1183_0,FAILED,SOBOL,,,3792,3200,6,0.280589671192690737200337025570
1184,1184_0,FAILED,SOBOL,,,2681,420,2,0.838564983749762182796416709607
1185,1185_0,FAILED,SOBOL,,,1964,4489,9,0.043680090783163906531516573750
1186,1186_0,FAILED,SOBOL,,,1725,802,7,0.232800285268574963515320064289
1187,1187_0,FAILED,SOBOL,,,3555,4251,5,0.902995983503758870014621606970
1188,1188_0,FAILED,SOBOL,,,4978,2170,9,0.461760648477822555069138843464
1189,1189_0,FAILED,SOBOL,,,379,3120,2,0.664144857965409785016674959479
1190,1190_0,FAILED,SOBOL,,,538,1910,6,0.065768745973706244090095651700
1191,1191_0,FAILED,SOBOL,,,4810,2834,4,0.799070404957979874005502551881
1192,1192_0,FAILED,SOBOL,,,3694,775,10,0.366850202932953839418672714601
1193,1193_0,FAILED,SOBOL,,,1576,4201,2,0.507590373169630737493207561783
1194,1194_0,FAILED,SOBOL,,,2118,544,5,0.688913631310686502828843913449
1195,1195_0,FAILED,SOBOL,,,2537,4600,7,0.423484392749145621692719032580
1196,1196_0,FAILED,SOBOL,,,3965,1832,1,0.988038314869627343206559544342
1197,1197_0,FAILED,SOBOL,,,767,3387,9,0.130047468589618797629725577281
1198,1198_0,FAILED,SOBOL,,,1082,1180,1,0.497874175498262072636634911760
1199,1199_0,FAILED,SOBOL,,,4275,4001,8,0.637884381366893626896796831716
1200,1200_0,FAILED,SOBOL,,,2852,2393,5,0.196671844134107237644926158282
1201,1201_0,FAILED,SOBOL,,,2428,2712,8,0.929241635216400019281479671918
1202,1202_0,FAILED,SOBOL,,,1261,1368,10,0.872729290161281867632681041869
1203,1203_0,FAILED,SOBOL,,,3384,3568,3,0.015470393575727939966535373628
1204,1204_0,FAILED,SOBOL,,,4495,2,6,0.573483732197433759836258104770
1205,1205_0,FAILED,SOBOL,,,228,4702,4,0.308784539796412016432469727079
1206,1206_0,FAILED,SOBOL,,,157,952,6,0.627038629632443167416511187184
1207,1207_0,FAILED,SOBOL,,,4488,3752,3,0.487273990795016265220596096697
1208,1208_0,FAILED,SOBOL,,,3411,2318,10,0.928143880765885165295969727595
1209,1209_0,FAILED,SOBOL,,,1312,2619,3,0.195815849646925915772399662274
1210,1210_0,FAILED,SOBOL,,,2498,1462,5,0.002919553177431226040350331630
1211,1211_0,FAILED,SOBOL,,,2859,3643,8,0.859936712106689760126698729437
1212,1212_0,FAILED,SOBOL,,,4248,251,1,0.302083259182050811730846362479
1213,1213_0,FAILED,SOBOL,,,1031,4930,8,0.566536906858906119666130507539
1214,1214_0,FAILED,SOBOL,,,721,2137,2,0.809912349624559269045676046517
1215,1215_0,FAILED,SOBOL,,,3934,3082,9,0.076365123609080917677083277795
1216,1216_0,FAILED,SOBOL,,,2549,850,4,0.508684320552274638060907818726
1217,1217_0,FAILED,SOBOL,,,2183,4294,7,0.367702390352264041339935829455
1218,1218_0,FAILED,SOBOL,,,1622,451,9,0.436031426079571238219045881124
1219,1219_0,FAILED,SOBOL,,,3726,4525,2,0.701702402297407434872411613469
1220,1220_0,FAILED,SOBOL,,,4798,1584,7,0.136744942136108882380085560726
1221,1221_0,FAILED,SOBOL,,,472,3159,4,0.994981333140283807914272529160
1222,1222_0,FAILED,SOBOL,,,328,1870,9,0.268040985282510524356780479138
1223,1223_0,FAILED,SOBOL,,,4952,3420,1,0.594868696063756918768206105597
1224,1224_0,FAILED,SOBOL,,,3562,502,7,0.036977157589048147146026934706
1225,1225_0,FAILED,SOBOL,,,1795,4552,5,0.831620283156633388621514768602
1226,1226_0,FAILED,SOBOL,,,2015,739,2,0.892152389975264692445477976435
1227,1227_0,FAILED,SOBOL,,,2708,4170,10,0.222198421960696584909200623770
1228,1228_0,FAILED,SOBOL,,,3785,1950,4,0.663045454652979926457589954225
1229,1229_0,FAILED,SOBOL,,,860,2879,6,0.460906782453879726446643871896
1230,1230_0,FAILED,SOBOL,,,1175,47,3,0.170925222245976338175665887320
1231,1231_0,FAILED,SOBOL,,,4095,4743,6,0.966785646611824645013655299408
1232,1232_0,FAILED,SOBOL,,,3023,1338,2,0.401866272000595936564337762320
1233,1233_0,FAILED,SOBOL,,,2325,3532,10,0.729913185114041018763941792713
1234,1234_0,FAILED,SOBOL,,,1480,2345,8,0.544813817553222223821762781881
1235,1235_0,FAILED,SOBOL,,,3252,2669,5,0.341455920714885008404593236264
1236,1236_0,FAILED,SOBOL,,,4637,1213,9,0.773797974936664134659736191679
1237,1237_0,FAILED,SOBOL,,,18,4038,1,0.102626685816794641081806105376
1238,1238_0,FAILED,SOBOL,,,102,2229,4,0.448530248323455449366292668856
1239,1239_0,FAILED,SOBOL,,,4543,2553,7,0.682831026179716027435517844424
1240,1240_0,FAILED,SOBOL,,,3198,1016,2,0.248692050794139501990187568481
1241,1241_0,FAILED,SOBOL,,,1525,3842,9,0.888433124465867862795676046517
1242,1242_0,FAILED,SOBOL,,,2243,166,7,0.820225496653467445185015094467
1243,1243_0,FAILED,SOBOL,,,3115,4861,4,0.055795257993042468580568993275
1244,1244_0,FAILED,SOBOL,,,4148,1532,9,0.622328844252973745199142285855
1245,1245_0,FAILED,SOBOL,,,1132,3727,2,0.263339020378887678219825829729
1246,1246_0,FAILED,SOBOL,,,817,933,10,0.114622513160109518182139254350
1247,1247_0,FAILED,SOBOL,,,3838,4364,3,0.753631696622818703090729286487
1248,1248_0,FAILED,SOBOL,,,2800,2068,6,0.314337932750582693675056589200
1249,1249_0,FAILED,SOBOL,,,1932,2997,3,0.547908723931759600311863778188
1250,1250_0,FAILED,SOBOL,,,1840,1674,1,0.740927264830097520587059989339
1251,1251_0,FAILED,SOBOL,,,3508,3224,8,0.382667464809492208210883745778
1252,1252_0,FAILED,SOBOL,,,4858,385,5,0.938701139291748365423018185538
1253,1253_0,FAILED,SOBOL,,,412,4436,8,0.175002828018739814419646450006
1254,1254_0,FAILED,SOBOL,,,585,569,3,0.586337234491482339748813501501
1255,1255_0,FAILED,SOBOL,,,4695,4643,10,0.289721473721787359245638526772
1256,1256_0,FAILED,SOBOL,,,3661,1778,4,0.856232202703133271626256828313
1257,1257_0,FAILED,SOBOL,,,1696,3354,6,0.029427930681034924348393744253
1258,1258_0,FAILED,SOBOL,,,2072,2021,8,0.214649657923728226505133420687
1259,1259_0,FAILED,SOBOL,,,2651,2966,1,0.916764794699847729297914611379
1260,1260_0,FAILED,SOBOL,,,3996,653,7,0.482587733764201387565151435410
1261,1261_0,FAILED,SOBOL,,,649,4098,5,0.654514478258788612308194387879
1262,1262_0,FAILED,SOBOL,,,959,1265,7,0.974830755263566994806012644403
1263,1263_0,FAILED,SOBOL,,,4311,3446,5,0.148756477352231741839716505638
1264,1264_0,FAILED,SOBOL,,,2961,135,9,0.704813009113073318800957167696
1265,1265_0,FAILED,SOBOL,,,2387,4814,1,0.408929145988076947482170453441
1266,1266_0,FAILED,SOBOL,,,1385,1146,4,0.348518331831321137581625180246
1267,1267_0,FAILED,SOBOL,,,3347,3946,6,0.519713156374171370011083581630
1268,1268_0,FAILED,SOBOL,,,4384,2436,2,0.080457478052005176882843784369
1269,1269_0,FAILED,SOBOL,,,270,2737,10,0.781842598410323219582096498925
1270,1270_0,FAILED,SOBOL,,,239,397,4,0.020740099558606745616673450172
1271,1271_0,FAILED,SOBOL,,,4406,4471,6,0.847849855316802902827078014525
1272,1272_0,FAILED,SOBOL,,,3334,1609,2,0.282983753630891454733387035958
1273,1273_0,FAILED,SOBOL,,,1389,3184,10,0.579903213573619735754505200021
1274,1274_0,FAILED,SOBOL,,,2419,2152,7,0.648018982861191084055008104770
1275,1275_0,FAILED,SOBOL,,,2938,3097,5,0.475910536386072613446174273122
1276,1276_0,FAILED,SOBOL,,,4323,786,9,0.908321091804653368839694849157
1277,1277_0,FAILED,SOBOL,,,957,4230,1,0.206022230543196210872380902401
1278,1278_0,FAILED,SOBOL,,,642,1438,9,0.418027188673615435199337753147
1279,1279_0,FAILED,SOBOL,,,4013,3618,1,0.713729297768324610906631733087
1280,1280_0,FAILED,SOBOL,,,2623,304,8,0.155906312540173536129728404376
1281,1281_0,FAILED,SOBOL,,,2109,4984,5,0.981796813916414934375609391282
1282,1282_0,FAILED,SOBOL,,,1704,1016,2,0.788748305371031133148562730639
1283,1283_0,FAILED,SOBOL,,,3644,3815,10,0.087668616699054832674953274818
1284,1284_0,FAILED,SOBOL,,,4721,2303,3,0.528568974366411592491488136147
1285,1285_0,FAILED,SOBOL,,,549,2604,6,0.357677796946838488789666143930
1286,1286_0,FAILED,SOBOL,,,410,2409,1,0.881952708626166037575444534014
1287,1287_0,FAILED,SOBOL,,,4870,2733,8,0.242029754517599948737682780120
1288,1288_0,FAILED,SOBOL,,,3485,1198,5,0.674402283871546437410415819613
1289,1289_0,FAILED,SOBOL,,,1872,4023,8,0.439917841015383614955425173321
1290,1290_0,FAILED,SOBOL,,,1935,23,10,0.254666149843484179715602522265
1291,1291_0,FAILED,SOBOL,,,2787,4718,3,0.613961516939103613132999726076
1292,1292_0,FAILED,SOBOL,,,3859,1392,6,0.049072617460042239345696657438
1293,1293_0,FAILED,SOBOL,,,786,3586,3,0.813806376837193923279301088769
1294,1294_0,FAILED,SOBOL,,,1096,754,7,0.554829807877540548410877363494
1295,1295_0,FAILED,SOBOL,,,4174,4185,4,0.321564626839011935555134868991
1296,1296_0,FAILED,SOBOL,,,3097,1886,9,0.762503010571003003725820690306
1297,1297_0,FAILED,SOBOL,,,2250,2816,2,0.123797414746135467367160742924
1298,1298_0,FAILED,SOBOL,,,1562,1817,4,0.184116366660222408047076214643
1299,1299_0,FAILED,SOBOL,,,3170,3366,7,0.947632864417508269383461083635
1300,1300_0,FAILED,SOBOL,,,4560,526,2,0.389832676982507120300169844995
1301,1301_0,FAILED,SOBOL,,,95,4577,9,0.747908878924325115633564564632
1302,1302_0,FAILED,SOBOL,,,22,1698,7,0.840291908215731409015347708191
1303,1303_0,FAILED,SOBOL,,,4623,3248,5,0.045345254495739936717590978787
1304,1304_0,FAILED,SOBOL,,,3272,331,8,0.601592113625258217979308028589
1305,1305_0,FAILED,SOBOL,,,1450,4383,1,0.274458852186799051597887455500
1306,1306_0,FAILED,SOBOL,,,2324,870,4,0.467386071788147117178624512235
1307,1307_0,FAILED,SOBOL,,,3033,4301,6,0.669708401551470156043421866343
1308,1308_0,FAILED,SOBOL,,,4071,2083,3,0.230627822326496256799543971283
1309,1309_0,FAILED,SOBOL,,,1209,3012,10,0.900763663342222575813877938344
1310,1310_0,FAILED,SOBOL,,,899,219,2,0.720798988414928287760119474115
1311,1311_0,FAILED,SOBOL,,,3756,4915,10,0.392935680815950039157513629107
1312,1312_0,FAILED,SOBOL,,,2723,1508,4,0.959621560944244222923771303613
1313,1313_0,FAILED,SOBOL,,,2009,3702,6,0.163942957529798150062561035156
1314,1314_0,FAILED,SOBOL,,,1760,2214,9,0.095704824842512609128775125100
1315,1315_0,FAILED,SOBOL,,,3587,2539,1,0.766572533760219831933113709965
1316,1316_0,FAILED,SOBOL,,,4933,1080,7,0.332585852243006241391043431577
1317,1317_0,FAILED,SOBOL,,,337,3905,5,0.535638146374374679581364944170
1318,1318_0,FAILED,SOBOL,,,506,1132,9,0.202310575451701890603573019689
1319,1319_0,FAILED,SOBOL,,,4774,3931,2,0.934822323620319362014186026499
1320,1320_0,FAILED,SOBOL,,,3736,2499,7,0.495718946602195509321120425739
1321,1321_0,FAILED,SOBOL,,,1621,2801,4,0.635665279984474196339760965202
1322,1322_0,FAILED,SOBOL,,,2153,1319,2,0.575224087359383684514568813029
1323,1323_0,FAILED,SOBOL,,,2569,3500,9,0.310466733073815726040578510947
1324,1324_0,FAILED,SOBOL,,,3920,110,4,0.866675566138699671192568985134
1325,1325_0,FAILED,SOBOL,,,725,4790,7,0.009352916037663815823632873503
1326,1326_0,FAILED,SOBOL,,,1041,1957,5,0.360795549450442176731002064116
1327,1327_0,FAILED,SOBOL,,,4229,2903,8,0.501473839962854994745100611908
1328,1328_0,FAILED,SOBOL,,,2884,668,1,0.067509956238791343774430231406
1329,1329_0,FAILED,SOBOL,,,2463,4112,8,0.800751758003607427838232979411
1330,1330_0,FAILED,SOBOL,,,1306,593,6,0.985882037542760381043649431376
1331,1331_0,FAILED,SOBOL,,,3426,4668,3,0.127829430509358632495064966861
1332,1332_0,FAILED,SOBOL,,,4459,1725,10,0.694553336702287249515563871682
1333,1333_0,FAILED,SOBOL,,,196,3300,3,0.429064121950417765027907535114
1334,1334_0,FAILED,SOBOL,,,203,2050,10,0.514268786281347312083767064905
1335,1335_0,FAILED,SOBOL,,,4530,2974,2,0.373344958480447519644229714686
1336,1336_0,FAILED,SOBOL,,,3375,918,6,0.807697144538164102378630104795
1337,1337_0,FAILED,SOBOL,,,1280,4343,3,0.074213612552732233229590974588
1338,1338_0,FAILED,SOBOL,,,2456,362,1,0.138431031709536911389335500644
1339,1339_0,FAILED,SOBOL,,,2814,4418,9,0.996725406141951708605120074935
1340,1340_0,FAILED,SOBOL,,,4280,1653,5,0.429917725866660493938553599946
1341,1341_0,FAILED,SOBOL,,,1067,3207,8,0.695652515085414036022370964929
1342,1342_0,FAILED,SOBOL,,,757,1040,5,0.922031184369698220137934185914
1343,1343_0,FAILED,SOBOL,,,3966,3860,7,0.189764973489567639886033134644
1344,1344_0,FAILED,SOBOL,,,2503,2250,1,0.628723700517788475217173527199
1345,1345_0,FAILED,SOBOL,,,2142,2569,9,0.489019097356125698183859640267
1346,1346_0,FAILED,SOBOL,,,1590,1551,6,0.299868938941508511586420127060
1347,1347_0,FAILED,SOBOL,,,3690,3749,4,0.564384525828063532415512781881
1348,1348_0,FAILED,SOBOL,,,4839,181,10,0.008503119189292192986462382009
1349,1349_0,FAILED,SOBOL,,,518,4882,2,0.865580194823443838103571579268
1350,1350_0,FAILED,SOBOL,,,364,155,7,0.403535153552889824801752638450
1351,1351_0,FAILED,SOBOL,,,4983,4830,4,0.731644005876034508872862716089
1352,1352_0,FAILED,SOBOL,,,3517,1289,9,0.164798240050673477918863341074
1353,1353_0,FAILED,SOBOL,,,1753,3464,1,0.960718581121414949564041307895
1354,1354_0,FAILED,SOBOL,,,1983,2452,4,0.779365355333313303276554506738
1355,1355_0,FAILED,SOBOL,,,2672,2758,7,0.108255886452272534481444665744
1356,1356_0,FAILED,SOBOL,,,3826,1165,2,0.542585215231403683588951025740
1357,1357_0,FAILED,SOBOL,,,906,3969,9,0.339287354068830593334382683679
1358,1358_0,FAILED,SOBOL,,,1221,1763,3,0.034749588826671243269039734969
1359,1359_0,FAILED,SOBOL,,,4136,3333,10,0.829450697822496252342716616113
1360,1360_0,FAILED,SOBOL,,,2987,551,3,0.273607376733794815937272915107
1361,1361_0,FAILED,SOBOL,,,2293,4620,6,0.600498900515958666801452636719
1362,1362_0,FAILED,SOBOL,,,1438,633,8,0.656919387046247749140093219467
1363,1363_0,FAILED,SOBOL,,,3206,4082,1,0.454838817246258242388279313673
1364,1364_0,FAILED,SOBOL,,,4669,1998,8,0.893820401553064636246404006670
1365,1365_0,FAILED,SOBOL,,,54,2948,5,0.223930127568542969296316869077
1366,1366_0,FAILED,SOBOL,,,146,827,1,0.320468781499192112427465417568
1367,1367_0,FAILED,SOBOL,,,4586,4275,9,0.553979537004604893901671403000
1368,1368_0,FAILED,SOBOL,,,3163,2116,5,0.112957379190251228084918011518
1369,1369_0,FAILED,SOBOL,,,1491,3067,7,0.751904742414131743721839029604
1370,1370_0,FAILED,SOBOL,,,2200,1566,10,0.940933489196002503796023574978
1371,1371_0,FAILED,SOBOL,,,3070,3136,2,0.177175261218100787985463284713
1372,1372_0,FAILED,SOBOL,,,4181,435,6,0.735363750986754882710272340773
1373,1373_0,FAILED,SOBOL,,,1166,4504,4,0.377042011756449912951438818709
1374,1374_0,FAILED,SOBOL,,,851,2336,6,0.243129406925290836305464381439
1375,1375_0,FAILED,SOBOL,,,3871,2642,4,0.882806786566972756524762644403
1376,1376_0,FAILED,SOBOL,,,2756,968,10,0.450761683639138932555567862437
1377,1377_0,FAILED,SOBOL,,,1889,3773,3,0.685004359096288650832207167696
1378,1378_0,FAILED,SOBOL,,,1806,274,5,0.620664699228480443160549384629
1379,1379_0,FAILED,SOBOL,,,3473,4949,7,0.261611062353476864217327602091
1380,1380_0,FAILED,SOBOL,,,4901,1483,1,0.826355311842635220642705462524
1381,1381_0,FAILED,SOBOL,,,456,3658,8,0.061867089753970504195645929713
1382,1382_0,FAILED,SOBOL,,,619,1354,3,0.707032080752775127230336238426
1383,1383_0,FAILED,SOBOL,,,4728,3553,6,0.411084404626861188436492966503
1384,1384_0,FAILED,SOBOL,,,3617,65,3,0.969250037116929918923347031523
1385,1385_0,FAILED,SOBOL,,,1653,4766,10,0.143117775777354849786604518158
1386,1386_0,FAILED,SOBOL,,,2038,1234,8,0.086574925847351547059105314474
1387,1387_0,FAILED,SOBOL,,,2616,4054,5,0.787896352175623149172167813958
1388,1388_0,FAILED,SOBOL,,,4039,2368,8,0.346836108811199639312405906821
1389,1389_0,FAILED,SOBOL,,,693,2688,1,0.517972830954939178482732131670
1390,1390_0,FAILED,SOBOL,,,1003,481,9,0.854550879400223450943485659081
1391,1391_0,FAILED,SOBOL,,,4354,4537,2,0.027686690673232081105759050388
1392,1392_0,FAILED,SOBOL,,,2926,1847,7,0.592453797440975926669182172191
1393,1393_0,FAILED,SOBOL,,,2353,3401,5,0.295776097461581233272198687700
1394,1394_0,FAILED,SOBOL,,,1342,1934,2,0.477008034305647032891073422434
1395,1395_0,FAILED,SOBOL,,,3302,2859,9,0.648874743124470132471515171346
1396,1396_0,FAILED,SOBOL,,,4418,721,4,0.216867725746706124789753289406
1397,1397_0,FAILED,SOBOL,,,305,4147,7,0.918921042283996958310865466046
1398,1398_0,FAILED,SOBOL,,,298,705,9,0.378743970928713702406298580172
