start_time,end_time,run_time,program_string,recent_samples_size,feature_id,threshold,window_size,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744571488,1744571507,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 5 threshold 0.001 window_size 2554,1,5,0.001,2554,0.06,5,0,,i7143,5,632.65625,632.5403645833334,-1,0,4332587
1744571508,1744571521,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 2095 feature_id 0 threshold 0.8490272616538108 window_size 3762,2095,0,0.8490272616538108,3762,0.04,5,0,,i7157,5,633.41796875,633.3671875,-1,0,4332593
1744571508,1744571521,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 5 threshold 0.4962516257963162 window_size 5000,1,5,0.4962516257963162,5000,0.06,5,0,,i7168,5,633.68359375,633.6328125,-1,0,4332591
1744571508,1744571527,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 1874 feature_id 17 threshold 0.001 window_size 4535,1874,17,0.001,4535,0.05,5,0,,i7140,5,634.38671875,634.3567708333334,-1,0,4332597
1744571508,1744571527,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 0 threshold 0.001 window_size 2585,1,0,0.001,2585,0.04,5,0,,i7129,5,633.19140625,633.1614583333334,-1,0,4332598
1744571509,1744571528,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 2391 feature_id 17 threshold 0.999 window_size 1030,2391,17,0.999,1030,0.05,5,0,,i7169,5,632.765625,632.6901041666666,-1,0,4332589
1744571515,1744571541,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 5000 feature_id 0 threshold 0.999 window_size 2727,5000,0,0.999,2727,0.04,5,0,,i7141,5,632.70703125,632.6510416666666,-1,0,4332595
1744571529,1744571542,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 398 feature_id 0 threshold 0.45761945198094217 window_size 1753,398,0,0.4576194519809421,1753,0.04,5,0,,i7168,5,634.18359375,634.1341145833334,-1,0,4332601
1744571538,1744571550,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 5000 feature_id 0 threshold 0.999 window_size 1494,5000,0,0.999,1494,0.04,5,0,,i7129,5,634.25390625,634.2239583333334,-1,0,4332607
1744571539,1744571558,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 2940 feature_id 14 threshold 0.999 window_size 2377,2940,14,0.999,2377,0.06,5,0,,i7162,5,632.73046875,632.6263020833334,-1,0,4332604
1744571538,1744571563,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 0 threshold 0.001 window_size 2077,1,0,0.001,2077,0.04,5,0,,i7126,5,632.22265625,632.1588541666666,-1,0,4332608
