start_time,end_time,run_time,program_string,recent_samples_size,feature_id,p,big_windowSize,small_windowSize,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1748276547,1748276567,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 152 feature_id 4 p 279 big_windowSize 50 small_windowSize 17,152,4,279,50,17,,,1,,i7140,5205438,,,,,
1748276827,1748276840,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1442 feature_id 1 p 459 big_windowSize 1439 small_windowSize 1336,1442,1,459,1439,1336,,,1,,i7136,5205459,,,,,
1748276708,1748276896,188,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1776 feature_id 7 p 309 big_windowSize 1304 small_windowSize 278,1776,7,309,1304,278,0.57,167.0,0,,i7137,5205448,167.0,483.42578125,483.3877467105263,-1.0,0.0
1748276995,1748277610,615,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 832 feature_id 0 p 197 big_windowSize 614 small_windowSize 66,832,0,197,614,66,0.57,595.0,0,,i7135,5205471,595.0,484.22265625,483.912361391129,-1.0,0.0
1748276727,1748277659,932,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1642 feature_id 3 p 397 big_windowSize 1036 small_windowSize 134,1642,3,397,1036,134,0.61,924.0,0,,i7137,5205451,924.0,483.234375,483.2272203947368,-1.0,0.0
1748277795,1748277808,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1618 feature_id 0 p 264 big_windowSize 968 small_windowSize 656,1618,0,264,968,656,,,1,,i7132,5205516,,,,,
1748278197,1748278203,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1688 feature_id 1 p 93 big_windowSize 747 small_windowSize 304,1688,1,93,747,304,,,1,,i7130,5205552,,,,,
1748278175,1748278402,227,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1822 feature_id 5 p 237 big_windowSize 983 small_windowSize 160,1822,5,237,983,160,0.57,217.0,0,,i7135,5205549,217.0,484.234375,484.203125,-1.0,0.0
1748278388,1748278407,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1677 feature_id 4 p 331 big_windowSize 1662 small_windowSize 1659,1677,4,331,1662,1659,,,1,,i7129,5205564,,,,,
1748278519,1748278532,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1126 feature_id 1 p 289 big_windowSize 414 small_windowSize 236,1126,1,289,414,236,,,1,,i7129,5205573,,,,,
1748278587,1748278600,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1909 feature_id 6 p 105 big_windowSize 1021 small_windowSize 677,1909,6,105,1021,677,,,1,,i7128,5205585,,,,,
1748278617,1748278630,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1541 feature_id 2 p 195 big_windowSize 1256 small_windowSize 782,1541,2,195,1256,782,,,1,,i7127,5205590,,,,,
1748278836,1748278855,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1924 feature_id 2 p 439 big_windowSize 933 small_windowSize 426,1924,2,439,933,426,,,1,,i7123,5205620,,,,,
1748278973,1748278992,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 766 feature_id 6 p 167 big_windowSize 752 small_windowSize 745,766,6,167,752,745,,,1,,i7121,5205640,,,,,
1748278798,1748279466,668,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1558 feature_id 6 p 357 big_windowSize 665 small_windowSize 39,1558,6,357,665,39,0.57,655.0,0,,i7124,5205615,655.0,481.90234375,481.89366957720586,-1.0,0.0
1748279667,1748279686,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1487 feature_id 2 p 181 big_windowSize 234 small_windowSize 115,1487,2,181,234,115,,,1,,i7115,5205723,,,,,
1748279739,1748279745,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1704 feature_id 5 p 490 big_windowSize 1332 small_windowSize 548,1704,5,490,1332,548,,,1,,i7125,5205734,,,,,
1748279769,1748279788,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1836 feature_id 1 p 338 big_windowSize 1063 small_windowSize 910,1836,1,338,1063,910,,,1,,i7114,5205740,,,,,
1748279848,1748279861,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1121 feature_id 6 p 21 big_windowSize 498 small_windowSize 471,1121,6,21,498,471,,,1,,i7131,5205750,,,,,
1748280169,1748280182,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1602 feature_id 4 p 163 big_windowSize 1111 small_windowSize 399,1602,4,163,1111,399,,,1,,i7130,5205770,,,,,
1748280361,1748280368,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1874 feature_id 6 p 406 big_windowSize 1689 small_windowSize 1389,1874,6,406,1689,1389,,,1,,i7159,5205777,,,,,
1748280418,1748280430,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 477 feature_id 7 p 129 big_windowSize 366 small_windowSize 145,477,7,129,366,145,,,1,,i7113,5205781,,,,,
1748280601,1748280614,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1760 feature_id 3 p 141 big_windowSize 650 small_windowSize 527,1760,3,141,650,527,,,1,,i7130,5205789,,,,,
1748280748,1748280760,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 915 feature_id 7 p 496 big_windowSize 532 small_windowSize 331,915,7,496,532,331,,,1,,i7130,5205795,,,,,
1748280177,1748282541,2364,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1969 feature_id 0 p 9 big_windowSize 1346 small_windowSize 13,1969,0,9,1346,13,0.57,2354.0,0,,i7122,5205771,2354.0,483.41015625,483.4076286764706,-1.0,0.0
1748282768,1748282781,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1526 feature_id 4 p 271 big_windowSize 1351 small_windowSize 1152,1526,4,271,1351,1152,,,1,,i7186,5205856,,,,,
1748283069,1748283075,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1413 feature_id 5 p 453 big_windowSize 869 small_windowSize 841,1413,5,453,869,841,,,1,,i7186,5205865,,,,,
1748283129,1748283337,208,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 701 feature_id 5 p 361 big_windowSize 381 small_windowSize 71,701,5,361,381,71,0.57,198.0,0,,i7186,5205867,198.0,482.5703125,482.1990411931818,-1.0,0.0
1748283472,1748283484,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1324 feature_id 6 p 336 big_windowSize 1127 small_windowSize 324,1324,6,336,1127,324,,,1,,i7186,5205878,,,,,
1748283852,1748283865,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1488 feature_id 7 p 7 big_windowSize 1406 small_windowSize 723,1488,7,7,1406,723,,,1,,i7186,5205892,,,,,
1748284132,1748284145,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1148 feature_id 0 p 51 big_windowSize 820 small_windowSize 344,1148,0,51,820,344,,,1,,i7185,5205915,,,,,
1748284212,1748284225,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1925 feature_id 7 p 374 big_windowSize 1739 small_windowSize 787,1925,7,374,1739,787,,,1,,i7185,5205920,,,,,
1748284312,1748284325,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1280 feature_id 4 p 156 big_windowSize 589 small_windowSize 239,1280,4,156,589,239,,,1,,i7185,5205928,,,,,
1748284707,1748284714,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1474 feature_id 3 p 420 big_windowSize 515 small_windowSize 474,1474,3,420,515,474,,,1,,i7178,5205980,,,,,
1748284812,1748284818,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1827 feature_id 0 p 76 big_windowSize 1657 small_windowSize 552,1827,0,76,1657,552,,,1,,i7174,5205997,,,,,
1748284432,1748284923,491,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1912 feature_id 3 p 209 big_windowSize 340 small_windowSize 35,1912,3,209,340,35,0.61,482.0,0,,i7184,5205939,482.0,483.96875,483.9569546568628,-1.0,0.0
1748285112,1748285125,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1342 feature_id 2 p 247 big_windowSize 793 small_windowSize 575,1342,2,247,793,575,,,1,,i7181,5206038,,,,,
1748284887,1748285160,273,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1106 feature_id 7 p 251 big_windowSize 779 small_windowSize 111,1106,7,251,779,111,0.57,260.0,0,,i7173,5206010,260.0,483.54296875,483.52162388392856,-1.0,0.0
1748285452,1748285465,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1852 feature_id 7 p 136 big_windowSize 1033 small_windowSize 1031,1852,7,136,1033,1031,,,1,,i7163,5206082,,,,,
1748285912,1748285925,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 554 feature_id 2 p 66 big_windowSize 457 small_windowSize 335,554,2,66,457,335,,,1,,i7160,5206115,,,,,
1748286052,1748286065,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1504 feature_id 6 p 500 big_windowSize 1190 small_windowSize 996,1504,6,500,1190,996,,,1,,i7160,5206129,,,,,
1748286072,1748286078,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1888 feature_id 2 p 331 big_windowSize 1455 small_windowSize 602,1888,2,331,1455,602,,,1,,i7160,5206133,,,,,
1748286148,1748286161,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1170 feature_id 5 p 32 big_windowSize 107 small_windowSize 45,1170,5,32,107,45,,,1,,i7158,5206141,,,,,
1748286432,1748286445,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1732 feature_id 5 p 352 big_windowSize 807 small_windowSize 481,1732,5,352,807,481,,,1,,i7157,5206162,,,,,
1748285577,1748286454,877,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1429 feature_id 1 p 98 big_windowSize 1210 small_windowSize 90,1429,1,98,1210,90,0.57,866.0,0,,i7162,5206090,866.0,481.15234375,481.1454529494382,-1.0,0.0
1748285292,1748286657,1365,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1991 feature_id 1 p 278 big_windowSize 1877 small_windowSize 404,1991,1,278,1877,404,0.57,1355.0,0,,i7167,5206061,1355.0,482.89453125,482.89017210144925,-1.0,0.0
1748287371,1748287384,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 739 feature_id 0 p 342 big_windowSize 659 small_windowSize 261,739,0,342,659,261,,,1,,i7169,5206201,,,,,
1748287528,1748287540,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1802 feature_id 3 p 4 big_windowSize 1237 small_windowSize 438,1802,3,4,1237,438,,,1,,i7170,5206206,,,,,
1748287692,1748287705,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1916 feature_id 5 p 397 big_windowSize 1828 small_windowSize 1065,1916,5,397,1828,1065,,,1,,i7172,5206211,,,,,
1748286751,1748287890,1139,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1850 feature_id 1 p 448 big_windowSize 542 small_windowSize 125,1850,1,448,542,125,0.57,1117.0,0,,i7156,5206184,1117.0,482.01171875,481.5234717653509,-1.0,0.0
1748287501,1748288094,593,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1684 feature_id 7 p 171 big_windowSize 1469 small_windowSize 83,1684,7,171,1469,83,0.57,583.0,0,,i7169,5206205,583.0,482.04296875,473.6541367827869,-1.0,0.0
1748288309,1748288322,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1785 feature_id 7 p 415 big_windowSize 841 small_windowSize 695,1785,7,415,841,695,,,1,,i7154,5206249,,,,,
1748288475,1748288488,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 444 feature_id 3 p 434 big_windowSize 173 small_windowSize 71,444,3,434,173,71,,,1,,i7153,5206260,,,,,
1748288516,1748288528,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1711 feature_id 6 p 12 big_windowSize 1522 small_windowSize 1194,1711,6,12,1522,1194,,,1,,i7153,5206263,,,,,
1748288535,1748288548,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1829 feature_id 2 p 163 big_windowSize 1755 small_windowSize 1330,1829,2,163,1755,1330,,,1,,i7153,5206265,,,,,
1748289097,1748289110,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1866 feature_id 5 p 96 big_windowSize 1379 small_windowSize 868,1866,5,96,1379,868,,,1,,i7150,5206317,,,,,
1748289138,1748289151,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1749 feature_id 1 p 200 big_windowSize 1147 small_windowSize 731,1749,1,200,1147,731,,,1,,i7151,5206320,,,,,
1748289208,1748289221,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1465 feature_id 6 p 377 big_windowSize 292 small_windowSize 166,1465,6,377,292,166,,,1,,i7151,5206327,,,,,
1748289381,1748289401,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 811 feature_id 2 p 394 big_windowSize 694 small_windowSize 537,811,2,394,694,537,,,1,,i7175,5206333,,,,,
1748288728,1748289655,927,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1570 feature_id 0 p 404 big_windowSize 1427 small_windowSize 317,1570,0,404,1427,317,0.57,917.0,0,,i7152,5206281,917.0,482.9609375,482.3304105718085,-1.0,0.0
1748288697,1748289769,1072,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1951 feature_id 4 p 298 big_windowSize 1163 small_windowSize 204,1951,4,298,1163,204,0.57,1055.0,0,,i7152,5206278,1055.0,483.01953125,482.0328414351852,-1.0,0.0
1748289928,1748289941,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1902 feature_id 6 p 244 big_windowSize 624 small_windowSize 359,1902,6,244,624,359,,,1,,i7175,5206352,,,,,
1748289959,1748289972,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1521 feature_id 2 p 83 big_windowSize 856 small_windowSize 246,1521,2,83,856,246,,,1,,i7175,5206354,,,,,
1748290139,1748290151,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1522 feature_id 5 p 469 big_windowSize 566 small_windowSize 254,1522,5,469,566,254,,,1,,i7169,5206360,,,,,
1748290529,1748290542,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1746 feature_id 6 p 320 big_windowSize 1430 small_windowSize 770,1746,6,320,1430,770,,,1,,i7167,5206371,,,,,
1748290558,1748290571,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1864 feature_id 2 p 479 big_windowSize 1168 small_windowSize 626,1864,2,479,1168,626,,,1,,i7163,5206373,,,,,
1748290649,1748290661,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1085 feature_id 5 p 164 big_windowSize 273 small_windowSize 193,1085,5,164,273,193,,,1,,i7163,5206376,,,,,
1748290739,1748290752,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1979 feature_id 4 p 122 big_windowSize 1758 small_windowSize 1752,1979,4,122,1758,1752,,,1,,i7169,5206379,,,,,
1748290948,1748291119,171,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1566 feature_id 7 p 23 big_windowSize 1151 small_windowSize 184,1566,7,23,1151,184,0.57,164.0,0,,i7184,5206385,164.0,482.453125,482.421875,-1.0,0.0
1748290161,1748291168,1007,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1905 feature_id 1 p 362 big_windowSize 829 small_windowSize 148,1905,1,362,829,148,0.57,994.0,0,,i7175,5206361,994.0,482.84765625,474.0850566789216,-1.0,0.0
1748290968,1748291407,439,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1950 feature_id 3 p 183 big_windowSize 1384 small_windowSize 290,1950,3,183,1384,290,0.61,428.0,0,,i7164,5206388,428.0,483.9375,483.9238715277778,-1.0,0.0
1748291528,1748291534,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1831 feature_id 5 p 295 big_windowSize 1541 small_windowSize 1166,1831,5,295,1541,1166,,,1,,i7184,5206413,,,,,
1748291728,1748291740,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1670 feature_id 4 p 140 big_windowSize 845 small_windowSize 668,1670,4,140,845,668,,,1,,i7184,5206419,,,,,
1748292148,1748292154,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1916 feature_id 2 p 30 big_windowSize 1624 small_windowSize 1432,1916,2,30,1624,1432,,,1,,i7160,5206435,,,,,
1748292358,1748292371,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1686 feature_id 0 p 287 big_windowSize 1203 small_windowSize 419,1686,0,287,1203,419,,,1,,i7151,5206448,,,,,
1748292467,1748292480,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1478 feature_id 2 p 351 big_windowSize 1291 small_windowSize 1122,1478,2,351,1291,1122,,,1,,i7150,5206455,,,,,
1748292607,1748292620,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 874 feature_id 3 p 121 big_windowSize 655 small_windowSize 350,874,3,121,655,350,,,1,,i7149,5206464,,,,,
