start_time,end_time,run_time,program_string,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1750040504,1750040991,487,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2019 significance 0.5493442524857819 gamma 0.6501240739002824 max_node_size 2654 max_tree_depth 2741 max_time_stationary 4264,2019,0.5493442524857819,0.6501240739002824,2654,2741,4264,,,1,,i7080,5454239,,,,,
1750040502,1750040996,494,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 409 significance 0.4136744423136115 gamma 0.48830216587521136 max_node_size 2485 max_tree_depth 2222 max_time_stationary 3264,409,0.4136744423136115,0.4883021658752113,2485,2222,3264,,,1,,i7134,5454238,,,,,
1750040472,1750040996,524,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1557 significance 0.14316567363590002 gamma 0.856869654206559 max_node_size 3205 max_tree_depth 3173 max_time_stationary 2640,1557,0.1431656736359,0.856869654206559,3205,3173,2640,,,1,,i7087,5454234,,,,,
1750040413,1750041002,589,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3953 significance 0.5706587549243123 gamma 0.083073824102059 max_node_size 3512 max_tree_depth 2581 max_time_stationary 1370,3953,0.5706587549243123,0.083073824102059,3512,2581,1370,,,1,,i7091,5454229,,,,,
1750040501,1750041020,519,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2544 significance 0.516279469287023 gamma 0.8389290829468519 max_node_size 4264 max_tree_depth 2022 max_time_stationary 3407,2544,0.516279469287023,0.8389290829468519,4264,2022,3407,,,1,,i7072,5454241,,,,,
1750040532,1750041026,494,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4718 significance 0.3805867163259536 gamma 0.04993576042354107 max_node_size 679 max_tree_depth 3417 max_time_stationary 4126,4718,0.3805867163259536,0.049935760423541,679,3417,4126,,,1,,i7072,5454244,,,,,
1750040503,1750041047,544,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2764 significance 0.06075788621604443 gamma 0.2351552746221423 max_node_size 555 max_tree_depth 1610 max_time_stationary 1606,2764,0.0607578862160444,0.2351552746221423,555,1610,1606,,,1,,i7073,5454240,,,,,
1750040536,1750041075,539,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4248 significance 0.7865594569798559 gamma 0.44356268838606777 max_node_size 28 max_tree_depth 2975 max_time_stationary 2781,4248,0.7865594569798559,0.4435626883860677,28,2975,2781,,,1,,i7071,5454245,,,,,
1750040442,1750041116,674,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3233 significance 0.6541680480949581 gamma 0.25477586979977784 max_node_size 1244 max_tree_depth 1173 max_time_stationary 300,3233,0.6541680480949581,0.2547758697997778,1244,1173,300,,,1,,i7034,5454233,,,,,
1750040531,1750041173,642,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1003 significance 0.2914023406598717 gamma 0.9174914288129657 max_node_size 3025 max_tree_depth 1373 max_time_stationary 120,1003,0.2914023406598717,0.9174914288129656,3025,1373,120,,,1,,i7071,5454246,,,,,
1750040238,1750044257,4019,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2156 significance 0.9332237668652087 gamma 0.07400489488989115 max_node_size 325 max_tree_depth 3251 max_time_stationary 55,2156,0.9332237668652088,0.0740048948898911,325,3251,55,0.77,3989.0,0,,i7116,5454205,3989.0,1018.6484375,969.9613953397755,-1.0,0.9988245172124264
1750040413,1750044508,4095,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 634 significance 0.0707389855440706 gamma 0.5609124083612114 max_node_size 791 max_tree_depth 15 max_time_stationary 4030,634,0.0707389855440706,0.5609124083612114,791,15,4030,0.84,4079.0,0,,i7088,5454230,4079.0,796.9453125,756.6190834603658,-1.0,1.0
1750040413,1750046731,6318,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 167 significance 0.7231318268794567 gamma 0.9467274245209992 max_node_size 228 max_tree_depth 458 max_time_stationary 2876,167,0.7231318268794567,0.9467274245209992,228,458,2876,0.83,6306.0,0,,i7131,5454227,6306.0,931.0078125,879.3642207278481,-1.0,0.9109151973131822
1750049013,1750049525,512,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1808 significance 0.49966142563149335 gamma 0.7456447442788631 max_node_size 444 max_tree_depth 1933 max_time_stationary 1550,1808,0.4996614256314933,0.7456447442788631,444,1933,1550,,,1,,i7035,5457348,,,,,
1750048961,1750049567,606,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3336 significance 0.17623062971420586 gamma 0.6714096264503896 max_node_size 4874 max_tree_depth 2456 max_time_stationary 4747,3336,0.1762306297142058,0.6714096264503896,4874,2456,4747,,,1,,i7039,5457345,,,,,
1750049114,1750049618,504,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 152 significance 0.1969780556373298 gamma 0.09638499339483679 max_node_size 4016 max_tree_depth 2723 max_time_stationary 2177,152,0.1969780556373298,0.0963849933948367,4016,2723,2177,,,1,,i7160,5457353,,,,,
1750049074,1750049626,552,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3850 significance 0.10002727638557553 gamma 0.99871602396667 max_node_size 2305 max_tree_depth 1239 max_time_stationary 3642,3850,0.1000272763855755,0.99871602396667,2305,1239,3642,,,1,,i7081,5457350,,,,,
1750049074,1750049676,602,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 922 significance 0.603715080037713 gamma 0.3966799255609512 max_node_size 4654 max_tree_depth 3163 max_time_stationary 977,922,0.603715080037713,0.3966799255609512,4654,3163,977,,,1,,i7091,5457349,,,,,
1750049094,1750049754,660,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4648 significance 0.6938436011001468 gamma 0.5112960769291968 max_node_size 1683 max_tree_depth 1681 max_time_stationary 4514,4648,0.6938436011001468,0.5112960769291968,1683,1681,4514,,,1,,i7090,5457351,,,,,
1750049114,1750049759,645,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2276 significance 0.8399891477972269 gamma 0.7574533979110419 max_node_size 1045 max_tree_depth 2368 max_time_stationary 357,2276,0.8399891477972269,0.7574533979110419,1045,2368,357,,,1,,i7006,5457354,,,,,
1750049374,1750050024,650,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3059 significance 0.9650266399774701 gamma 0.7891483755968511 max_node_size 407 max_tree_depth 991 max_time_stationary 4767,3059,0.96502663997747,0.7891483755968511,407,991,4767,,,1,,i7070,5457358,,,,,
1750049514,1750050113,599,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2319 significance 0.4559810909684747 gamma 0.31570741574093697 max_node_size 2802 max_tree_depth 3359 max_time_stationary 2432,2319,0.4559810909684747,0.3157074157409369,2802,3359,2432,,,1,,i7181,5457359,,,,,
1750049636,1750050188,552,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 899 significance 0.22360653144679965 gamma 0.9670286604166031 max_node_size 1647 max_tree_depth 2623 max_time_stationary 1802,899,0.2236065314467996,0.9670286604166032,1647,2623,1802,,,1,,i7081,5457364,,,,,
1750049685,1750050261,576,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1841 significance 0.8602789782900363 gamma 0.17913163030333817 max_node_size 3372 max_tree_depth 2924 max_time_stationary 647,1841,0.8602789782900363,0.1791316303033381,3372,2924,647,,,1,,i7091,5457365,,,,,
1750049768,1750050318,550,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3525 significance 0.3736494523417205 gamma 0.7149475752878934 max_node_size 1077 max_tree_depth 1423 max_time_stationary 3309,3525,0.3736494523417205,0.7149475752878934,1077,1423,3309,,,1,,i7146,5457366,,,,,
1750049534,1750050410,876,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 99 significance 0.5692896121162921 gamma 0.5419704035129398 max_node_size 2337 max_tree_depth 2184 max_time_stationary 23,99,0.5692896121162921,0.5419704035129398,2337,2184,23,,,1,,i7035,5457360,,,,,
1750049967,1750050550,583,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3283 significance 0.5602072633616626 gamma 0.22436420580372216 max_node_size 1320 max_tree_depth 3215 max_time_stationary 3072,3283,0.5602072633616626,0.2243642058037221,1320,3215,3072,,,1,,i7006,5457368,,,,,
1750050027,1750050555,528,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1292 significance 0.04994060476869345 gamma 0.639763069909066 max_node_size 4223 max_tree_depth 1188 max_time_stationary 414,1292,0.0499406047686934,0.639763069909066,4223,1188,414,,,1,,i7094,5457369,,,,,
1750050115,1750050646,531,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4292 significance 0.4142774201482534 gamma 0.8867724881526082 max_node_size 3660 max_tree_depth 1765 max_time_stationary 4377,4292,0.4142774201482534,0.8867724881526082,3660,1765,4377,,,1,,i7174,5457371,,,,,
1750050134,1750050721,587,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4752 significance 0.7606657452695071 gamma 0.6179088849276304 max_node_size 2983 max_tree_depth 2207 max_time_stationary 3701,4752,0.7606657452695071,0.6179088849276304,2983,2207,3701,,,1,,i7181,5457372,,,,,
1750050212,1750050744,532,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2087 significance 0.6415947714634239 gamma 0.8696404094714671 max_node_size 4920 max_tree_depth 1623 max_time_stationary 1414,2087,0.6415947714634239,0.8696404094714671,4920,1623,1414,,,1,,i7137,5457375,,,,,
1750050257,1750050777,520,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2520 significance 0.15569333980977534 gamma 0.26711653049476447 max_node_size 1882 max_tree_depth 2781 max_time_stationary 3754,2520,0.1556933398097753,0.2671165304947644,1882,2781,3754,,,1,,i7163,5457376,,,,,
1750050406,1750050917,511,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1984 significance 0.18488168210722505 gamma 0.204472991861403 max_node_size 1208 max_tree_depth 1982 max_time_stationary 3517,1984,0.184881682107225,0.204472991861403,1208,1982,3517,,,1,,i7171,5457379,,,,,
1750050591,1750051093,502,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4923 significance 0.28808493086881937 gamma 0.4565999458376318 max_node_size 1846 max_tree_depth 974 max_time_stationary 1273,4923,0.2880849308688193,0.4565999458376318,1846,974,1273,,,1,,i7094,5457382,,,,,
1750050611,1750051117,506,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1512 significance 0.5310189898442477 gamma 0.28645524743013084 max_node_size 587 max_tree_depth 2414 max_time_stationary 4559,1512,0.5310189898442477,0.2864552474301308,587,2414,4559,,,1,,i7178,5457385,,,,,
1750050591,1750051168,577,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4160 significance 0.8800357923265546 gamma 0.03935395393148065 max_node_size 2449 max_tree_depth 1413 max_time_stationary 553,4160,0.8800357923265546,0.0393539539314806,2449,1413,553,,,1,,i7091,5457383,,,,,
1750050631,1750051175,544,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3656 significance 0.8311201333329081 gamma 0.36653581868857144 max_node_size 4711 max_tree_depth 1946 max_time_stationary 1665,3656,0.8311201333329081,0.3665358186885714,4711,1946,1665,,,1,,i7037,5457388,,,,,
1750050653,1750051185,532,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 679 significance 0.6963967494517564 gamma 0.11472928858734667 max_node_size 2862 max_tree_depth 1225 max_time_stationary 3127,679,0.6963967494517564,0.1147292885873466,2862,1225,3127,,,1,,i7174,5457391,,,,,
1750050592,1750051214,622,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1228 significance 0.38511185891367494 gamma 0.5751210167594254 max_node_size 4511 max_tree_depth 2988 max_time_stationary 2895,1228,0.3851118589136749,0.5751210167594254,4511,2988,2895,,,1,,i7006,5457384,,,,,
1750050736,1750051286,550,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4383 significance 0.5984865742251277 gamma 0.9783920497633517 max_node_size 822 max_tree_depth 2683 max_time_stationary 2286,4383,0.5984865742251277,0.9783920497633516,822,2683,2286,,,1,,i7179,5457396,,,,,
