start_time,end_time,run_time,program_string,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1751029980,1751029987,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2334 batch_size 152 detection_buf_size 1255 overlap 0.08535189599916339 alpha 0.050305127799510956 gamma 7.7084372092867275 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 20,2334,152,1255,0.0853518959991633,0.0503051277995109,7.708437209286727,str\(\'t-test\'\),str\(\'bounded\'\),20,,,1,,i7185,,,,,,5572884
1751029981,1751029987,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1528 batch_size 4585 detection_buf_size 974 overlap 0.15355695385485887 alpha 0.21543047397397458 gamma 7.43976894785557 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 50,1528,4585,974,0.1535569538548588,0.2154304739739745,7.43976894785557,str\(\'ks-test\'\),str\(\'bounded\'\),50,,,1,,i7186,,,,,,5572881
1751029988,1751029994,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4862 batch_size 1845 detection_buf_size 596 overlap 0.4100292287357151 alpha 0.6741163029931486 gamma 1.8525817057760432 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 28,4862,1845,596,0.4100292287357151,0.6741163029931486,1.8525817057760432,str\(\'t-test\'\),str\(\'bounded\'\),28,,,1,,i7183,,,,,,5572889
1751029990,1751029996,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 768 batch_size 3030 detection_buf_size 4239 overlap 0.9433449385929853 alpha 0.32224741275049745 gamma 6.218125779427589 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 8,768,3030,4239,0.9433449385929852,0.3222474127504974,6.218125779427589,str\(\'ks-test\'\),str\(\'bounded\'\),8,,,1,,i7183,,,,,,5572891
1751030010,1751030016,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 668 batch_size 258 detection_buf_size 2839 overlap 0.6483251190781594 alpha 0.9265007722079753 gamma 7.314105336168781 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4,668,258,2839,0.6483251190781594,0.9265007722079752,7.314105336168781,str\(\'t-test\'\),str\(\'bounded\'\),4,,,1,,i7186,,,,,,5572894
1751030040,1751030046,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3392 batch_size 1651 detection_buf_size 4061 overlap 0.8558073995485902 alpha 0.3028142970763147 gamma 3.1660879767518493 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 49,3392,1651,4061,0.8558073995485902,0.3028142970763147,3.1660879767518493,str\(\'t-test\'\),str\(\'bounded\'\),49,,,1,,i7184,,,,,,5572903
1751030040,1751030047,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4954 batch_size 3914 detection_buf_size 1696 overlap 0.24804073546640576 alpha 0.07765327141992748 gamma 0.4478720990000293 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 37,4954,3914,1696,0.2480407354664057,0.0776532714199274,0.4478720990000293,str\(\'ks-test\'\),str\(\'bounded\'\),37,,,1,,i7185,,,,,,5572900
1751030050,1751030056,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2228 batch_size 2850 detection_buf_size 164 overlap 0.25863857514224947 alpha 0.7013464126382023 gamma 8.799534479058348 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 16,2228,2850,164,0.2586385751422494,0.7013464126382023,8.799534479058348,str\(\'ks-test\'\),str\(\'bounded\'\),16,,,1,,i7186,,,,,,5572904
1751039909,1751044809,4900,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2676 batch_size 2422 detection_buf_size 1278 overlap 0.8060598367396742 alpha 0.7574922446887941 gamma 1.5831051837503909 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 32,2676,2422,1278,0.8060598367396742,0.7574922446887941,1.5831051837503909,str\(\'ks-test\'\),str\(\'bounded\'\),32,0.19,4871.0,0,,i7141,4871.0,512.50390625,419.23816941462167,-1.0,0.0,5576783
1751046303,1751052748,6445,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4542 batch_size 1697 detection_buf_size 1847 overlap 0.5591835264526308 alpha 0.596094151802361 gamma 7.829042876194232 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 47,4542,1697,1847,0.5591835264526308,0.596094151802361,7.829042876194232,str\(\'t-test\'\),str\(\'bounded\'\),47,0.19,6432.0,0,,i7147,6432.0,515.140625,512.7232376453488,-1.0,0.0,5580641
1751054414,1751059815,5401,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1029 batch_size 2239 detection_buf_size 1570 overlap 0.7489365465193987 alpha 0.10942627912573516 gamma 1.8877479280782863 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 19,1029,2239,1570,0.7489365465193987,0.1094262791257351,1.8877479280782865,str\(\'ks-test\'\),str\(\'bounded\'\),19,0.19,5389.0,0,,i7154,5389.0,511.328125,471.0735255891867,-1.0,0.0,5581896
1751054334,1751060038,5704,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1270 batch_size 2023 detection_buf_size 4290 overlap 0.7847418785691261 alpha 0.16775206091813744 gamma 7.54790296614729 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 25,1270,2023,4290,0.7847418785691261,0.1677520609181374,7.54790296614729,str\(\'t-test\'\),str\(\'bounded\'\),25,0.19,5695.0,0,,i7184,5695.0,511.26953125,478.0356009194396,-1.0,0.0,5581878
1751054237,1751061226,6989,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3064 batch_size 1324 detection_buf_size 4170 overlap 0.9755893153958023 alpha 0.662516496218741 gamma 2.2316977926697583 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 40,3064,1324,4170,0.9755893153958024,0.662516496218741,2.2316977926697583,str\(\'ks-test\'\),str\(\'bounded\'\),40,0.19,6975.0,0,,i7185,6975.0,510.9765625,403.300988018598,-1.0,0.0,5581854
1751061848,1751068786,6938,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 636 batch_size 1459 detection_buf_size 3834 overlap 0.5337222385387868 alpha 0.43928123439103367 gamma 1.3221550171235577 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 11,636,1459,3834,0.5337222385387868,0.4392812343910336,1.3221550171235577,str\(\'ks-test\'\),str\(\'bounded\'\),11,0.19,6928.0,0,,i7144,6928.0,512.48046875,475.4706918677954,-1.0,0.0,5582609
1751077137,1751083788,6651,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 5000 batch_size 1451 detection_buf_size 2418 overlap 0.8867010805346072 alpha 0.7821024540290237 gamma 3.5317874220162633 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 48,5000,1451,2418,0.8867010805346072,0.7821024540290237,3.5317874220162637,str\(\'ks-test\'\),str\(\'bounded\'\),48,0.19,6637.0,0,,i7161,6637.0,511.953125,456.1232612781955,-1.0,0.0,5584236
1751092503,1751097977,5474,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 700 batch_size 2158 detection_buf_size 2287 overlap 0.8265732748433947 alpha 0.29403413061611355 gamma 6.338472881168128 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 13,700,2158,2287,0.8265732748433947,0.2940341306161135,6.338472881168128,str\(\'t-test\'\),str\(\'bounded\'\),13,0.19,5462.0,0,,i7168,5462.0,510.3984375,457.2414675524635,-1.0,0.0,5585802
1751092343,1751098172,5829,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4456 batch_size 1757 detection_buf_size 3006 overlap 0.7394105386566371 alpha 0.36971369888447225 gamma 8.992483170810155 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 8,4456,1757,3006,0.7394105386566371,0.3697136988844722,8.992483170810155,str\(\'ks-test\'\),str\(\'bounded\'\),8,0.19,5815.0,0,,i7180,5815.0,508.01953125,390.21224405017153,-1.0,0.0,5585782
1751100078,1751104752,4674,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2585 batch_size 2282 detection_buf_size 2618 overlap 0.986409855529666 alpha 0.017547018975019455 gamma 0.2693762278780341 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 22,2585,2282,2618,0.986409855529666,0.0175470189750194,0.2693762278780341,str\(\'t-test\'\),str\(\'bounded\'\),22,0.19,4666.0,0,,i7183,4666.0,524.55859375,515.2457431891025,-1.0,0.0,5586334
1751100179,1751105661,5482,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1710 batch_size 2411 detection_buf_size 4979 overlap 0.6445762688592076 alpha 0.4775380885731429 gamma 3.251257597626187 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 19,1710,2411,4979,0.6445762688592076,0.4775380885731429,3.251257597626187,str\(\'ks-test\'\),str\(\'bounded\'\),19,0.19,5467.0,0,,i7174,5467.0,511.76171875,459.52279596259126,-1.0,0.0,5586347
1751115662,1751120396,4734,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 365 batch_size 2368 detection_buf_size 2179 overlap 0.9424641442559659 alpha 0.6869054048676044 gamma 7.903833889059723 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 23,365,2368,2179,0.942464144255966,0.6869054048676044,7.903833889059723,str\(\'ks-test\'\),str\(\'bounded\'\),23,0.19,4719.0,0,,i7167,4719.0,512.1484375,456.8185818829114,-1.0,0.0,5587301
1751123226,1751129939,6713,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2052 batch_size 1404 detection_buf_size 2857 overlap 0.9309589416310191 alpha 0.38919765322841704 gamma 5.896348236426712 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 46,2052,1404,2857,0.9309589416310192,0.389197653228417,5.896348236426712,str\(\'t-test\'\),str\(\'bounded\'\),46,0.19,6703.0,0,,i7176,6703.0,511.6015625,436.7442626953125,-1.0,0.0,5587740
1751123342,1751129982,6640,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 574 batch_size 1617 detection_buf_size 502 overlap 0.5949510499313474 alpha 0.3227104994300753 gamma 4.047522094444372 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 40,574,1617,502,0.5949510499313474,0.3227104994300753,4.047522094444372,str\(\'ks-test\'\),str\(\'bounded\'\),40,0.19,6621.0,0,,i7164,6621.0,523.7890625,507.64673733998495,-1.0,0.0,5587765
1751123274,1751130055,6781,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3650 batch_size 1414 detection_buf_size 4584 overlap 0.7158018428385258 alpha 0.11627055157348513 gamma 7.618586381816306 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 45,3650,1414,4584,0.7158018428385258,0.1162705515734851,7.618586381816306,str\(\'ks-test\'\),str\(\'bounded\'\),45,0.19,6767.0,0,,i7169,6767.0,512.25,472.1852011891593,-1.0,0.0,5587753
1751131229,1751135894,4665,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2445 batch_size 2498 detection_buf_size 124 overlap 0.8507280395235867 alpha 0.032906416807323695 gamma 5.291386818563566 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 26,2445,2498,124,0.8507280395235867,0.0329064168073236,5.291386818563566,str\(\'t-test\'\),str\(\'bounded\'\),26,0.19,4652.0,0,,i7166,4652.0,519.328125,484.4880888650964,-1.0,0.0,5588345
1751131034,1751136575,5541,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 186 batch_size 2090 detection_buf_size 2767 overlap 0.6838301175292582 alpha 0.2240797129906714 gamma 4.610661327566021 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 32,186,2090,2767,0.6838301175292582,0.2240797129906714,4.610661327566021,str\(\'ks-test\'\),str\(\'bounded\'\),32,0.19,5518.0,0,,i7185,5518.0,526.30859375,481.7404639466546,-1.0,0.0,5588320
1751139021,1751146170,7149,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3746 batch_size 1299 detection_buf_size 2249 overlap 0.8370005539748818 alpha 0.5845306041892618 gamma 5.3329102648999545 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 22,3746,1299,2249,0.8370005539748818,0.5845306041892618,5.3329102648999545,str\(\'t-test\'\),str\(\'bounded\'\),22,0.19,7137.0,0,,i7172,7137.0,512.16796875,445.4159855769231,-1.0,0.0,5588845
1751146890,1751151952,5062,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4511 batch_size 2547 detection_buf_size 569 overlap 0.6456514681056141 alpha 0.9546649258788675 gamma 0.7551452778214589 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 37,4511,2547,569,0.6456514681056141,0.9546649258788676,0.7551452778214589,str\(\'t-test\'\),str\(\'bounded\'\),37,0.19,5044.0,0,,i7173,5044.0,526.0,485.4890918354743,-1.0,0.0,5589322
1751154865,1751161404,6539,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4069 batch_size 1342 detection_buf_size 523 overlap 0.9950100330039858 alpha 0.19763170576840638 gamma 7.720723040379585 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 31,4069,1342,523,0.9950100330039858,0.1976317057684063,7.720723040379585,str\(\'ks-test\'\),str\(\'bounded\'\),31,0.19,6530.0,0,,i7153,6530.0,521.55859375,498.9515982824428,-1.0,0.0,5589808
1751162476,1751168363,5887,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2340 batch_size 1837 detection_buf_size 4568 overlap 0.8195796800106764 alpha 0.4898291662987322 gamma 3.798743934735656 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 35,2340,1837,4568,0.8195796800106764,0.4898291662987322,3.798743934735656,str\(\'ks-test\'\),str\(\'bounded\'\),35,0.19,5875.0,0,,i7186,5875.0,517.5078125,485.0833112266553,-1.0,0.0,5590257
1751162716,1751168472,5756,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3442 batch_size 2062 detection_buf_size 101 overlap 0.7469066590126604 alpha 0.4097675439398736 gamma 1.4581371445832774 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 42,3442,2062,101,0.7469066590126604,0.4097675439398736,1.4581371445832774,str\(\'t-test\'\),str\(\'bounded\'\),42,0.19,5737.0,0,,i7154,5737.0,515.46484375,492.5087432065217,-1.0,0.0,5590290
1751170574,1751176687,6113,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4399 batch_size 1639 detection_buf_size 7 overlap 0.8596879598163069 alpha 0.8378710220120847 gamma 6.785191392496229 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 34,4399,1639,7,0.8596879598163069,0.8378710220120847,6.785191392496229,str\(\'t-test\'\),str\(\'bounded\'\),34,0.19,6101.0,0,,i7151,6101.0,510.19921875,454.1722260518791,-1.0,0.0,5590801
1751170598,1751176880,6282,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 994 batch_size 1804 detection_buf_size 2359 overlap 0.5217375823743642 alpha 0.6585179698262363 gamma 9.701162577264942 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 32,994,1804,2359,0.5217375823743642,0.6585179698262363,9.701162577264942,str\(\'ks-test\'\),str\(\'bounded\'\),32,0.19,6264.0,0,,i7150,6264.0,519.5078125,468.1483255374204,-1.0,0.0,5590803
1751170474,1751177151,6677,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1381 batch_size 1432 detection_buf_size 4753 overlap 0.9493511114455759 alpha 0.6003739755246789 gamma 0.359732750184834 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 26,1381,1432,4753,0.949351111445576,0.6003739755246789,0.359732750184834,str\(\'t-test\'\),str\(\'bounded\'\),26,0.19,6665.0,0,,i7168,6665.0,511.54296875,451.96876169535926,-1.0,0.0,5590784
1751178425,1751179898,1473,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 290 batch_size 772 detection_buf_size 1271 overlap 0.8767931538689882 alpha 0.17273694412969054 gamma 6.53981899960246 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3,290,772,1271,0.8767931538689882,0.1727369441296905,6.53981899960246,str\(\'ks-test\'\),str\(\'bounded\'\),3,0.19,1452.0,0,,i7159,1452.0,527.6640625,517.9437288851351,-1.0,0.0,5591235
1751194066,1751198878,4812,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2189 batch_size 2808 detection_buf_size 4778 overlap 0.6594518381841481 alpha 0.37305233475193383 gamma 8.74111180716101 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 32,2189,2808,4778,0.6594518381841481,0.3730523347519338,8.74111180716101,str\(\'ks-test\'\),str\(\'bounded\'\),32,0.19,4792.0,0,,i7155,4792.0,528.671875,496.3053534303534,-1.0,0.0,5592185
1751194086,1751200198,6112,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1431 batch_size 1929 detection_buf_size 2607 overlap 0.6029420891106129 alpha 0.39393509189970793 gamma 6.441391604841687 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 12,1431,1929,2607,0.6029420891106129,0.3939350918997079,6.441391604841687,str\(\'t-test\'\),str\(\'bounded\'\),12,0.19,6102.0,0,,i7166,6102.0,520.0859375,468.2595230800654,-1.0,0.0,5592187
1751201960,1751207470,5510,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3020 batch_size 2130 detection_buf_size 4953 overlap 0.763984216503799 alpha 0.10542627860978246 gamma 9.415950549863279 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 11,3020,2130,4953,0.763984216503799,0.1054262786097824,9.41595054986328,str\(\'ks-test\'\),str\(\'bounded\'\),11,0.19,5491.0,0,,i7161,5491.0,526.12890625,509.0810600045372,-1.0,0.0,5592566
1751202089,1751208401,6312,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3955 batch_size 1019 detection_buf_size 561 overlap 0.8329509379584342 alpha 0.012530742324888707 gamma 3.772330123779364 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 6,3955,1019,561,0.8329509379584342,0.0125307423248887,3.772330123779364,str\(\'ks-test\'\),str\(\'bounded\'\),6,0.19,6296.0,0,,i7154,6296.0,524.55859375,470.2680021790808,-1.0,0.0,5592581
1751209929,1751215267,5338,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2935 batch_size 1918 detection_buf_size 1152 overlap 0.9441818391848356 alpha 0.8624809357840568 gamma 8.724107492357492 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 49,2935,1918,1152,0.9441818391848356,0.8624809357840568,8.724107492357492,str\(\'t-test\'\),str\(\'bounded\'\),49,0.19,5326.0,0,,i7159,5326.0,525.7734375,489.2627940660112,-1.0,0.0,5593039
1751210110,1751216107,5997,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2542 batch_size 1760 detection_buf_size 3417 overlap 0.775033065456897 alpha 0.7155101429931819 gamma 8.077649298569188 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 29,2542,1760,3417,0.775033065456897,0.7155101429931819,8.077649298569188,str\(\'t-test\'\),str\(\'bounded\'\),29,0.19,5962.0,0,,i7146,5962.0,519.3828125,489.2747504703177,-1.0,0.0,5593096
1751226086,1751233070,6984,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1448 batch_size 1375 detection_buf_size 1019 overlap 0.7534697912093252 alpha 0.37349919677898286 gamma 1.5416389521509408 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 15,1448,1375,1019,0.7534697912093252,0.3734991967789828,1.5416389521509408,str\(\'ks-test\'\),str\(\'bounded\'\),15,0.19,6968.0,0,,i7146,6968.0,520.78515625,460.9576356554441,-1.0,0.0,5594035
1751234059,1751238629,4570,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3136 batch_size 3220 detection_buf_size 1194 overlap 0.6650332199651748 alpha 0.10302643537893891 gamma 0.3816190912136808 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 43,3136,3220,1194,0.6650332199651748,0.1030264353789389,0.3816190912136808,str\(\'ks-test\'\),str\(\'bounded\'\),43,0.19,4548.0,0,,i7143,4548.0,532.65625,502.9096775847921,-1.0,0.0,5594493
1751258166,1751263972,5806,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4123 batch_size 1884 detection_buf_size 3352 overlap 0.6465985292177647 alpha 0.03691208331100643 gamma 2.743538417437114 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 46,4123,1884,3352,0.6465985292177647,0.0369120833110064,2.743538417437114,str\(\'t-test\'\),str\(\'bounded\'\),46,0.19,5783.0,0,,i7133,5783.0,525.6875,476.5995959051724,-1.0,0.0,5595859
