start_time,end_time,run_time,program_string,recent_samples_size,n_samples,n_clusters,threshold,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1745570220,1745570246,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 544 n_samples 188 n_clusters 1 threshold 0.039940062898357435,544,188,1,0.0399400628983574,0.73,19.0,0,,i7181,4723337,19.0,491.80078125,486.1728515625,-1.0,0.9973217584041374
1745570740,1745570773,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 332 n_samples 143 n_clusters 10 threshold 0.7432692237439982,332,143,10,0.7432692237439982,0.74,19.0,0,,i7183,4723568,19.0,493.44140625,486.7763671875,-1.0,0.997714259327669
1745571261,1745571351,90,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1809 n_samples 297 n_clusters 10 threshold 0.001,1809,297,10,0.001,0.73,77.0,0,,i7182,4723800,77.0,506.25,492.90703125,-1.0,0.9964905799778352
1745571841,1745571855,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 113 n_samples 1 n_clusters 4 threshold 0.001,113,1,4,0.001,,,1,,i7186,4724049,,,,,
1745572366,1745572417,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1764 n_samples 346 n_clusters 1 threshold 0.999,1764,346,1,0.999,0.74,36.0,0,,i7186,4724263,36.0,507.2109375,493.3307291666667,-1.0,0.994966752862948
1745572812,1745572851,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1198 n_samples 388 n_clusters 1 threshold 0.5471055588303285,1198,388,1,0.5471055588303285,0.74,26.0,0,,i7182,4724446,26.0,497.74609375,489.32578125,-1.0,0.9921730698189878
1745573381,1745573413,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 661 n_samples 194 n_clusters 6 threshold 0.999,661,194,6,0.999,0.73,23.0,0,,i7181,4724709,23.0,498.1796875,489.74921875,-1.0,0.997760435906908
1745573881,1745573895,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 222 n_samples 1 n_clusters 1 threshold 0.001,222,1,1,0.001,,,1,,i7185,4724929,,,,,
1745574582,1745574641,59,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4266 n_samples 429 n_clusters 8 threshold 0.999,4266,429,8,0.999,0.74,45.0,0,,i7185,4725269,45.0,508.1015625,494.4838169642857,-1.0,0.99720631695604
1745575042,1745575074,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2541 n_samples 185 n_clusters 10 threshold 0.999,2541,185,10,0.999,0.74,21.0,0,,i7180,4725481,21.0,496.84765625,489.76328125,-1.0,0.997391023272996
1745575661,1745575674,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 225 n_samples 1 n_clusters 10 threshold 0.1678485939608207,225,1,10,0.1678485939608207,,,1,,i7183,4725766,,,,,
1745576283,1745576405,122,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4030 n_samples 188 n_clusters 10 threshold 0.001,4030,188,10,0.001,0.74,106.0,0,,i7178,4726044,106.0,525.68359375,497.21694711538464,-1.0,0.9970908755079424
1745576801,1745576814,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 5 n_samples 1 n_clusters 8 threshold 0.001,5,1,8,0.001,,,1,,i7183,4726258,,,,,
1745577361,1745577375,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 79 n_samples 1 n_clusters 1 threshold 0.001,79,1,1,0.001,,,1,,i7178,4726503,,,,,
1745577962,1745578027,65,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4156 n_samples 241 n_clusters 1 threshold 0.07713503364784807,4156,241,1,0.077135033647848,0.73,55.0,0,,i7181,4726768,55.0,523.46484375,499.119140625,-1.0,0.9965367565570744
1745578513,1745578540,27,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2204 n_samples 133 n_clusters 5 threshold 0.999,2204,133,5,0.999,0.74,16.0,0,,i7185,4727010,16.0,489.7890625,485.9609375,-1.0,0.9985685260435908
1745579047,1745579119,72,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4215 n_samples 224 n_clusters 5 threshold 0.4320060113358305,4215,224,5,0.4320060113358305,0.73,61.0,0,,i7182,4727272,61.0,521.72265625,499.01953125,-1.0,1.0
1745579593,1745579619,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 122 n_samples 187 n_clusters 1 threshold 0.001,122,187,1,0.001,0.73,12.0,0,,i7185,4727514,12.0,484.21484375,483.734375,-1.0,0.6253232360546731
1745580207,1745580227,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2533 n_samples 341 n_clusters 1 threshold 0.999,2533,341,1,0.999,0.73,12.0,0,,i7182,4727786,12.0,490.9375,486.408203125,-1.0,0.9954977835241964
1745580783,1745580854,71,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 5000 n_samples 209 n_clusters 1 threshold 0.0765247188100227,5000,209,1,0.0765247188100227,0.74,61.0,0,,i7182,4728037,61.0,522.640625,499.7560763888889,-1.0,0.995289988917621
1745581423,1745581456,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3222 n_samples 475 n_clusters 5 threshold 0.999,3222,475,5,0.999,0.73,23.0,0,,i7185,4728309,23.0,497.07421875,489.93671875,-1.0,0.9987301440709272
1745582083,1745582096,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 134 n_samples 1 n_clusters 1 threshold 0.001,134,1,1,0.001,,,1,,i7183,4728590,,,,,
1745582774,1745582833,59,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3259 n_samples 374 n_clusters 6 threshold 0.2085702937478289,3259,374,6,0.2085702937478289,0.73,46.0,0,,i7185,4728893,46.0,498.9375,490.1707589285714,-1.0,0.9981991134096786
1745583363,1745583376,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 241 n_samples 1 n_clusters 9 threshold 0.1360723580651029,241,1,9,0.1360723580651029,,,1,,i7182,4729163,,,,,
1745583944,1745583958,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1 n_samples 1 n_clusters 1 threshold 0.001,1,1,1,0.001,,,1,,i7185,4729405,,,,,
1745584424,1745584456,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2712 n_samples 307 n_clusters 2 threshold 0.3860375533055975,2712,307,2,0.3860375533055975,0.73,22.0,0,,i7185,4729618,22.0,493.58984375,487.875,-1.0,0.9938585149612116
1745584923,1745584982,59,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3367 n_samples 1695 n_clusters 10 threshold 0.5021177623651012,3367,1695,10,0.5021177623651012,0.71,48.0,0,,i7180,4729848,48.0,487.2109375,486.3102678571428,-1.0,0.9617196158108609
1745585503,1745585516,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 164 n_samples 1 n_clusters 1 threshold 0.001,164,1,1,0.001,,,1,,i7181,4730097,,,,,
1745586105,1745586118,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 167 n_samples 1 n_clusters 10 threshold 0.012556829517907476,167,1,10,0.0125568295179074,,,1,,i7178,4730373,,,,,
1745586645,1745586684,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2548 n_samples 161 n_clusters 1 threshold 0.001,2548,161,1,0.001,0.73,27.0,0,,i7180,4730600,27.0,493.7890625,486.984375,-1.0,0.9970908755079424
1745587214,1745587253,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 483 n_samples 124 n_clusters 10 threshold 0.7342444345212921,483,124,10,0.7342444345212921,0.73,28.0,0,,i7176,4730859,28.0,496.09375,488.01640625,-1.0,0.9974141115626154
1745588174,1745588218,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4885 n_samples 1836 n_clusters 1 threshold 0.13930563089215062,4885,1836,1,0.1393056308921506,0.73,30.0,0,,i7176,4731278,30.0,490.05078125,487.259375,-1.0,0.9601034355374952
1745589066,1745589092,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1583 n_samples 1804 n_clusters 1 threshold 0.5518144535471492,1583,1804,1,0.5518144535471492,0.71,17.0,0,,i7185,4731636,17.0,486.64453125,485.13671875,-1.0,0.8040727742888807
1745590274,1745590294,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4068 n_samples 1934 n_clusters 1 threshold 0.999,4068,1934,1,0.999,0.71,9.0,0,,i7186,4732137,9.0,491.40625,485.4114583333333,-1.0,0.9823605467306982
1745591345,1745591396,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1507 n_samples 2183 n_clusters 1 threshold 0.3168217183271919,1507,2183,1,0.3168217183271919,0.7,43.0,0,,i7186,4732576,43.0,488.03515625,486.6255580357143,-1.0,0.6262929442186923
1745592316,1745592415,99,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 883 n_samples 1266 n_clusters 1 threshold 0.1208972849024897,883,1266,1,0.1208972849024897,0.7,86.0,0,,i7186,4732947,86.0,491.5859375,489.9410511363636,-1.0,0.6116087920206871
1745593285,1745593370,85,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1 n_samples 4845 n_clusters 10 threshold 0.999,1,4845,10,0.999,0.72,75.0,0,,i7185,4733361,75.0,491.47265625,489.642578125,-1.0,0.0001616180273365
1745594205,1745594270,65,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1570 n_samples 2481 n_clusters 1 threshold 0.390155458543227,1570,2481,1,0.390155458543227,0.69,55.0,0,,i7181,4733759,55.0,486.4921875,485.73291015625,-1.0,0.5437292205393425
1745595126,1745595198,72,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3275 n_samples 1827 n_clusters 10 threshold 0.2616528507869837,3275,1827,10,0.2616528507869837,0.71,57.0,0,,i7185,4734132,57.0,491.9921875,489.7080078125,-1.0,0.9499214998152936
1745595977,1745595996,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3122 n_samples 1062 n_clusters 1 threshold 0.999,3122,1062,1,0.999,0.73,8.0,0,,i7180,4734523,8.0,490.2421875,485.6106770833333,-1.0,0.980790543036572
1745596968,1745597007,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1442 n_samples 1613 n_clusters 10 threshold 0.6479587929041711,1442,1613,10,0.6479587929041711,0.72,27.0,0,,i7186,4734968,27.0,491.78125,488.12734375,-1.0,0.8323328407831548
1745597837,1745597857,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3192 n_samples 1578 n_clusters 10 threshold 0.585003021341569,3192,1578,10,0.585003021341569,0.72,8.0,0,,i7176,4735308,8.0,488.5390625,485.1393229166667,-1.0,0.9837920206871076
1745598828,1745598853,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3189 n_samples 1509 n_clusters 1 threshold 0.999,3189,1509,1,0.999,0.7,14.0,0,,i7183,4735702,14.0,486.234375,484.7529296875,-1.0,0.9851773180642778
1745599729,1745599754,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 5000 n_samples 1932 n_clusters 10 threshold 0.40009653822667185,5000,1932,10,0.4000965382266718,0.69,15.0,0,,i7175,4736086,15.0,491.55859375,486.986328125,-1.0,0.9880402659770964
1745600649,1745600745,96,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 209 n_samples 589 n_clusters 10 threshold 0.001,209,589,10,0.001,0.67,84.0,0,,i7181,4736464,84.0,491.12109375,489.8316761363636,-1.0,0.2750507942371629
1745601708,1745601779,71,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1088 n_samples 4720 n_clusters 10 threshold 0.999,1088,4720,10,0.999,0.7,58.0,0,,i7185,4736867,58.0,491.55859375,489.27099609375,-1.0,0.1758404137421499
1745602758,1745602817,59,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3809 n_samples 2232 n_clusters 10 threshold 0.667106230709768,3809,2232,10,0.667106230709768,0.7,44.0,0,,i7185,4737296,44.0,491.6171875,489.0145089285714,-1.0,0.9296038049501292
1745603769,1745603795,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2807 n_samples 604 n_clusters 1 threshold 0.999,2807,604,1,0.999,0.71,14.0,0,,i7181,4737716,14.0,488.18359375,485.666015625,-1.0,0.9875554118950868
1745604799,1745604844,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1392 n_samples 1104 n_clusters 10 threshold 0.999,1392,1104,10,0.999,0.72,35.0,0,,i7185,4738168,35.0,490.703125,488.3444010416667,-1.0,0.9509604728481714
1745605930,1745605993,63,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2993 n_samples 832 n_clusters 10 threshold 0.4997383782384968,2993,832,10,0.4997383782384968,0.72,51.0,0,,i7180,4738677,51.0,490.0078125,488.23291015625,-1.0,0.9825452530476544
1745607071,1745607097,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2902 n_samples 719 n_clusters 1 threshold 0.39097919307859097,2902,719,1,0.3909791930785909,0.73,16.0,0,,i7178,4739138,16.0,489.84375,486.3125,-1.0,0.9929811599556704
1745608130,1745608155,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1666 n_samples 1016 n_clusters 1 threshold 0.999,1666,1016,1,0.999,0.73,16.0,0,,i7176,4739573,16.0,492.67578125,487.92578125,-1.0,0.9843461396379756
1745609071,1745609090,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4293 n_samples 2479 n_clusters 1 threshold 0.8974805822601066,4293,2479,1,0.8974805822601066,0.7,7.0,0,,i7176,4739984,7.0,488.44921875,485.125,-1.0,0.9576560768378278
1745610200,1745610219,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1634 n_samples 1376 n_clusters 1 threshold 0.999,1634,1376,1,0.999,0.72,10.0,0,,i7078,4741013,10.0,491.71484375,487.2333984375,-1.0,0.959041374214998
1745611160,1745611186,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1794 n_samples 3066 n_clusters 1 threshold 0.999,1794,3066,1,0.999,0.68,14.0,0,,i7004,4741538,14.0,488.4140625,485.9365234375,-1.0,0.5384650905060953
1745611935,1745611973,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3534 n_samples 1249 n_clusters 10 threshold 0.999,3534,1249,10,0.999,0.72,26.0,0,,i7181,4742189,26.0,486.8984375,485.634375,-1.0,0.9977373476172884
1745612811,1745612843,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3609 n_samples 1146 n_clusters 10 threshold 0.999,3609,1146,10,0.999,0.74,20.0,0,,i7186,4742560,20.0,491.890625,488.0765625,-1.0,0.9947358699667528
1745613732,1745613752,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1548 n_samples 1586 n_clusters 1 threshold 0.999,1548,1586,1,0.999,0.71,9.0,0,,i7181,4742958,9.0,491.37109375,485.4127604166667,-1.0,0.9292574806058368
1745614753,1745614792,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3399 n_samples 1783 n_clusters 10 threshold 0.999,3399,1783,10,0.999,0.69,28.0,0,,i7186,4743373,28.0,488.45703125,486.39453125,-1.0,0.9558321019578868
