Unnamed: 0,end_time,run_time,program_string,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,start_time
,1747397422,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 6 n_samples 2671 n_permutations 384 update_interval 220 n_consecutive_deviations 8,6,2671,384,220,8,0.91,0.0,0,,i7185,5075836,0.0,753.40234375,753.3723958333334,-1.0,0.0,1747397410.0
,1747397443,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4892 n_samples 1604 n_permutations 871 update_interval 16 n_consecutive_deviations 4,4892,1604,871,16,4,0.91,0.0,0,,i7156,5075848,0.0,751.90625,751.8567708333334,-1.0,0.0,1747397430.0
,1747397503,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4628 n_samples 4122 n_permutations 460 update_interval 107 n_consecutive_deviations 7,4628,4122,460,107,7,0.91,0.0,0,,i7156,5075868,0.0,751.40625,751.3567708333334,-1.0,0.0,1747397490.0
,1747397542,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 447 n_samples 189 n_permutations 793 update_interval 129 n_consecutive_deviations 5,447,189,793,129,5,0.91,3.0,0,,i7179,5075880,3.0,751.75,747.4791666666666,-1.0,0.8614232209737828,1747397529.0
,1747397602,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2049 n_samples 3220 n_permutations 126 update_interval 24 n_consecutive_deviations 3,2049,3220,126,24,3,0.91,0.0,0,,i7157,5075898,0.0,752.4765625,752.4440104166666,-1.0,0.0,1747397589.0
,1747397665,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2869 n_samples 2470 n_permutations 628 update_interval 243 n_consecutive_deviations 9,2869,2470,628,243,9,0.91,0.0,0,,i7161,5075915,0.0,752.03515625,752.0052083333334,-1.0,0.0,1747397652.0
,1747397722,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3521 n_samples 3058 n_permutations 881 update_interval 202 n_consecutive_deviations 9,3521,3058,881,202,9,0.91,0.0,0,,i7182,5075930,0.0,752.19921875,752.1484375,-1.0,0.0,1747397709.0
,1747397782,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1524 n_samples 1372 n_permutations 369 update_interval 36 n_consecutive_deviations 1,1524,1372,369,36,1,0.91,0.0,0,,i7168,5075947,0.0,751.8359375,751.7864583333334,-1.0,0.0,1747397769.0
,1747397842,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 942 n_samples 4596 n_permutations 545 update_interval 180 n_consecutive_deviations 3,942,4596,545,180,3,0.91,0.0,0,,i7173,5075965,0.0,752.4609375,752.4140625,-1.0,0.0,1747397830.0
,1747397883,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3947 n_samples 975 n_permutations 206 update_interval 89 n_consecutive_deviations 7,3947,975,206,89,7,0.91,0.0,0,,i7155,5075985,0.0,752.48828125,752.4375,-1.0,0.0,1747397870.0
,1747397944,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3797 n_samples 4494 n_permutations 782 update_interval 232 n_consecutive_deviations 2,3797,4494,782,232,2,0.91,0.0,0,,i7155,5076002,0.0,751.75390625,751.703125,-1.0,0.0,1747397931.0
,1747397985,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1101 n_samples 1186 n_permutations 473 update_interval 4 n_consecutive_deviations 8,1101,1186,473,4,8,0.91,0.0,0,,i7161,5076015,0.0,753.03125,752.9986979166666,-1.0,0.0,1747397972.0
,1747398046,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1376 n_samples 2847 n_permutations 679 update_interval 149 n_consecutive_deviations 6,1376,2847,679,149,6,0.91,0.0,0,,i7161,5076029,0.0,752.53125,752.5013020833334,-1.0,0.0,1747398033.0
,1747398103,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3679 n_samples 1473 n_permutations 75 update_interval 120 n_consecutive_deviations 4,3679,1473,75,120,4,0.91,0.0,0,,i7159,5076046,0.0,752.86328125,752.7473958333334,-1.0,0.0,1747398090.0
,1747398164,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3022 n_samples 3311 n_permutations 326 update_interval 76 n_consecutive_deviations 4,3022,3311,326,76,4,0.91,0.0,0,,i7171,5076063,0.0,752.51171875,752.4635416666666,-1.0,0.0,1747398151.0
,1747398223,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1886 n_samples 2249 n_permutations 924 update_interval 159 n_consecutive_deviations 8,1886,2249,924,159,8,0.91,0.0,0,,i7181,5076084,0.0,753.0078125,752.95703125,-1.0,0.0,1747398210.0
,1747398285,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 601 n_samples 4343 n_permutations 225 update_interval 54 n_consecutive_deviations 10,601,4343,225,54,10,0.91,0.0,0,,i7178,5076097,0.0,753.54296875,753.4934895833334,-1.0,0.0,1747398272.0
,1747398342,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4464 n_samples 97 n_permutations 525 update_interval 212 n_consecutive_deviations 2,4464,97,525,212,2,0.92,20.0,0,,i7173,5076113,20.0,753.44921875,748.599609375,-1.0,0.99625468164794,1747398310.0
,1747398383,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4730 n_samples 2616 n_permutations 178 update_interval 183 n_consecutive_deviations 9,4730,2616,178,183,9,0.91,0.0,0,,i7151,5076133,0.0,753.14453125,753.109375,-1.0,0.0,1747398370.0
,1747398443,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 160 n_samples 1862 n_permutations 573 update_interval 83 n_consecutive_deviations 3,160,1862,573,83,3,0.91,0.0,0,,i7153,5076148,0.0,753.5078125,753.4778645833334,-1.0,0.0,1747398430.0
,1747398502,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2306 n_samples 4732 n_permutations 280 update_interval 188 n_consecutive_deviations 5,2306,4732,280,188,5,0.91,0.0,0,,i7173,5076163,0.0,752.19140625,752.14453125,-1.0,0.0,1747398489.0
,1747398562,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2738 n_samples 794 n_permutations 970 update_interval 47 n_consecutive_deviations 6,2738,794,970,47,6,0.91,0.0,0,,i7168,5076180,0.0,753.04296875,752.9934895833334,-1.0,0.0,1747398549.0
,1747398622,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3337 n_samples 3955 n_permutations 727 update_interval 28 n_consecutive_deviations 7,3337,3955,727,28,7,0.91,0.0,0,,i7171,5076201,0.0,752.765625,752.7161458333334,-1.0,0.0,1747398610.0
,1747398702,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1582 n_samples 330 n_permutations 27 update_interval 240 n_consecutive_deviations 4,1582,330,27,240,4,0.91,1.0,0,,i7148,5076277,1.0,752.85546875,752.3528645833334,-1.0,0.949438202247191,1747398677.0
,1747398742,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 914 n_samples 3705 n_permutations 827 update_interval 96 n_consecutive_deviations 1,914,3705,827,96,1,0.91,0.0,0,,i7148,5076295,0.0,752.4609375,752.41015625,-1.0,0.0,1747398729.0
,1747398803,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4160 n_samples 2013 n_permutations 426 update_interval 141 n_consecutive_deviations 10,4160,2013,426,141,10,0.91,0.0,0,,i7148,5076314,0.0,751.87109375,751.8203125,-1.0,0.0,1747398791.0
,1747398864,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4085 n_samples 3793 n_permutations 96 update_interval 219 n_consecutive_deviations 4,4085,3793,96,219,4,0.91,0.0,0,,i7148,5076335,0.0,751.83203125,751.76953125,-1.0,0.0,1747398851.0
,1747398944,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 843 n_samples 480 n_permutations 653 update_interval 50 n_consecutive_deviations 8,843,480,653,50,8,0.91,1.0,0,,i7154,5076353,1.0,752.5546875,751.73046875,-1.0,0.9138576779026216,1747398931.0
,1747398991,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1662 n_samples 3555 n_permutations 447 update_interval 163 n_consecutive_deviations 10,1662,3555,447,163,10,0.91,0.0,0,,i7178,5076361,0.0,752.2265625,752.1770833333334,-1.0,0.0,1747398971.0
,1747399051,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3422 n_samples 2176 n_permutations 803 update_interval 75 n_consecutive_deviations 1,3422,2176,803,75,1,0.91,0.0,0,,i7178,5076433,0.0,752.43359375,752.3841145833334,-1.0,0.0,1747399031.0
,1747399103,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2692 n_samples 2769 n_permutations 551 update_interval 125 n_consecutive_deviations 2,2692,2769,551,125,2,0.91,0.0,0,,i7149,5076456,0.0,751.76171875,751.7109375,-1.0,0.0,1747399090.0
,1747399184,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2265 n_samples 1702 n_permutations 204 update_interval 143 n_consecutive_deviations 8,2265,1702,204,143,8,0.91,0.0,0,,i7148,5076477,0.0,751.81640625,751.765625,-1.0,0.0,1747399171.0
,1747399223,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 269 n_samples 4891 n_permutations 903 update_interval 6 n_consecutive_deviations 6,269,4891,903,6,6,0.91,0.0,0,,i7173,5076490,0.0,752.05859375,752.03125,-1.0,0.0,1747399210.0
,1747399288,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4844 n_samples 641 n_permutations 351 update_interval 230 n_consecutive_deviations 5,4844,641,351,230,5,0.91,0.0,0,,i7169,5076506,0.0,751.94921875,751.91796875,-1.0,0.0,1747399275.0
,1747399333,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4403 n_samples 3161 n_permutations 948 update_interval 134 n_consecutive_deviations 7,4403,3161,948,134,7,0.91,0.0,0,,i7140,5076523,0.0,752.37109375,752.3385416666666,-1.0,0.0,1747399320.0
,1747399388,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 535 n_samples 2412 n_permutations 305 update_interval 102 n_consecutive_deviations 3,535,2412,305,102,3,0.91,0.0,0,,i7140,5076539,0.0,751.73046875,751.6966145833334,-1.0,0.0,1747399375.0
,1747399449,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1981 n_samples 4180 n_permutations 598 update_interval 238 n_consecutive_deviations 1,1981,4180,598,238,1,0.91,0.0,0,,i7164,5076558,0.0,752.9375,752.9075520833334,-1.0,0.0,1747399436.0
,1747399502,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3113 n_samples 247 n_permutations 156 update_interval 29 n_consecutive_deviations 9,3113,247,156,29,9,0.91,10.0,0,,i7146,5076572,10.0,751.91015625,747.7864583333334,-1.0,0.9794007490636704,1747399476.0
,1747399547,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3627 n_samples 4654 n_permutations 401 update_interval 42 n_consecutive_deviations 9,3627,4654,401,42,9,0.91,0.0,0,,i7145,5076591,0.0,751.79296875,751.7421875,-1.0,0.0,1747399535.0
,1747399619,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1319 n_samples 1033 n_permutations 849 update_interval 196 n_consecutive_deviations 3,1319,1033,849,196,3,0.91,0.0,0,,i7180,5076612,0.0,751.65625,751.6223958333334,-1.0,0.0,1747399606.0
,1747399668,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1206 n_samples 3000 n_permutations 49 update_interval 83 n_consecutive_deviations 5,1206,3000,49,83,5,0.91,0.0,0,,i7181,5076630,0.0,752.0625,752.0325520833334,-1.0,0.0,1747399655.0
,1747399727,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3898 n_samples 1313 n_permutations 702 update_interval 186 n_consecutive_deviations 7,3898,1313,702,186,7,0.91,0.0,0,,i7149,5076650,0.0,751.8046875,751.75390625,-1.0,0.0,1747399715.0
,1747399848,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4061 n_samples 2906 n_permutations 255 update_interval 11 n_consecutive_deviations 2,4061,2906,255,11,2,0.91,0.0,0,,i7151,5076687,0.0,752.91015625,752.8802083333334,-1.0,0.0,1747399835.0
,1747399888,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1052 n_samples 1532 n_permutations 999 update_interval 226 n_consecutive_deviations 10,1052,1532,999,226,10,0.91,0.0,0,,i7146,5076700,0.0,750.34765625,750.296875,-1.0,0.0,1747399875.0
,1747399948,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1483 n_samples 4435 n_permutations 168 update_interval 113 n_consecutive_deviations 8,1483,4435,168,113,8,0.91,0.0,0,,i7155,5076719,0.0,752.328125,752.27734375,-1.0,0.0,1747399935.0
,1747400038,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3474 n_samples 1127 n_permutations 587 update_interval 155 n_consecutive_deviations 4,3474,1127,587,155,4,0.91,0.0,0,,i7147,5076741,0.0,753.1171875,753.0872395833334,-1.0,0.0,1747400025.0
,1747400098,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2954 n_samples 4284 n_permutations 829 update_interval 165 n_consecutive_deviations 4,2954,4284,829,165,4,0.91,0.0,0,,i7147,5076764,0.0,751.50390625,751.4739583333334,-1.0,0.0,1747400085.0
,1747400173,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2130 n_samples 39 n_permutations 420 update_interval 70 n_consecutive_deviations 6,2130,39,420,70,6,0.91,2.0,0,,i7147,5076862,2.0,735.37890625,732.2317708333334,-1.0,0.9850187265917604,1747400148.0
,1747400225,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 376 n_samples 3370 n_permutations 744 update_interval 206 n_consecutive_deviations 8,376,3370,744,206,8,0.91,0.0,0,,i7139,5076916,0.0,752.328125,752.25,-1.0,0.0,1747400206.0
,1747400308,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4552 n_samples 2308 n_permutations 6 update_interval 60 n_consecutive_deviations 2,4552,2308,6,60,2,0.91,0.0,0,,i7169,5076998,0.0,752.01171875,751.9609375,-1.0,0.0,1747400295.0
,1747400349,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4992 n_samples 4829 n_permutations 666 update_interval 93 n_consecutive_deviations 10,4992,4829,666,93,10,0.91,0.0,0,,i7156,5077009,0.0,752.33203125,752.2369791666666,-1.0,0.0,1747400336.0
,1747400428,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 111 n_samples 891 n_permutations 85 update_interval 173 n_consecutive_deviations 1,111,891,85,173,1,0.91,0.0,0,,i7146,5077026,0.0,752.015625,751.96484375,-1.0,0.0,1747400415.0
,1747400458,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2415 n_samples 2519 n_permutations 752 update_interval 37 n_consecutive_deviations 3,2415,2519,752,37,3,0.91,0.0,0,,i7149,5077036,0.0,752.546875,752.51171875,-1.0,0.0,1747400445.0
,1747400528,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2533 n_samples 1764 n_permutations 498 update_interval 198 n_consecutive_deviations 7,2533,1764,498,198,7,0.91,0.0,0,,i7149,5077056,0.0,752.46875,752.41796875,-1.0,0.0,1747400515.0
,1747400579,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3267 n_samples 3608 n_permutations 247 update_interval 250 n_consecutive_deviations 6,3267,3608,247,250,6,0.91,0.0,0,,i7185,5077066,0.0,752.66796875,752.609375,-1.0,0.0,1747400566.0
,1747400638,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1826 n_samples 1916 n_permutations 507 update_interval 18 n_consecutive_deviations 5,1826,1916,507,18,5,0.91,0.0,0,,i7169,5077091,0.0,752.82421875,752.7356770833334,-1.0,0.0,1747400625.0
,1747400707,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 690 n_samples 4053 n_permutations 332 update_interval 131 n_consecutive_deviations 3,690,4053,332,131,3,0.91,0.0,0,,i7172,5077108,0.0,752.4765625,752.4270833333334,-1.0,0.0,1747400695.0
,1747400755,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4248 n_samples 427 n_permutations 922 update_interval 106 n_consecutive_deviations 9,4248,427,922,106,9,0.91,5.0,0,,i7144,5077119,5.0,752.6484375,750.3971354166666,-1.0,0.9550561797752808,1747400736.0
,1747400818,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4276 n_samples 4880 n_permutations 363 update_interval 175 n_consecutive_deviations 7,4276,4880,363,175,7,0.91,0.0,0,,i7181,5077136,0.0,752.73828125,752.6875,-1.0,0.0,1747400805.0
,1747400878,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 642 n_samples 693 n_permutations 891 update_interval 92 n_consecutive_deviations 4,642,693,891,92,4,0.91,0.0,0,,i7147,5077153,0.0,751.95703125,751.9075520833334,-1.0,0.0,1747400865.0
,1747400928,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1854 n_samples 2775 n_permutations 215 update_interval 197 n_consecutive_deviations 1,1854,2775,215,197,1,0.91,0.0,0,,i7144,5077164,0.0,752.64453125,752.6145833333334,-1.0,0.0,1747400915.0
,1747400998,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3220 n_samples 1654 n_permutations 538 update_interval 39 n_consecutive_deviations 10,3220,1654,538,39,10,0.91,0.0,0,,i7142,5077187,0.0,751.9140625,751.86328125,-1.0,0.0,1747400985.0
,1747401028,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2544 n_samples 3561 n_permutations 784 update_interval 21 n_consecutive_deviations 8,2544,3561,784,21,8,0.91,0.0,0,,i7141,5077201,0.0,752.07421875,752.0247395833334,-1.0,0.0,1747401015.0
,1747401108,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2345 n_samples 2128 n_permutations 467 update_interval 249 n_consecutive_deviations 2,2345,2128,467,249,2,0.91,0.0,0,,i7184,5077216,0.0,753.03515625,753.0026041666666,-1.0,0.0,1747401095.0
,1747401148,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 122 n_samples 3782 n_permutations 634 update_interval 104 n_consecutive_deviations 5,122,3782,634,104,5,0.91,0.0,0,,i7184,5077233,0.0,751.94140625,751.8919270833334,-1.0,0.0,1747401135.0
,1747401190,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4923 n_samples 532 n_permutations 116 update_interval 133 n_consecutive_deviations 6,4923,532,116,133,6,0.91,0.0,0,,i7138,5077252,0.0,753.65234375,753.27734375,-1.0,0.0,1747401177.0
