start_time,end_time,run_time,program_string,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747511461,1747511511,50,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3317 batch_size 1787 gamma 6.925303773964756 alpha 0.024970850513316694 use_mmd2 False use_k2s_test False,3317,1787,6.925303773964756,0.0249708505133166,False,False,0.58,36.0,0,,i7018,36.0,1379.078125,1182.3828125,-1.0,0.0,5093229
1747511619,1747511789,170,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 4312 batch_size 4291 gamma 0.03765962564665824 alpha 0.031685778631363064 use_mmd2 False use_k2s_test False,4312,4291,0.0376596256466582,0.031685778631363,False,False,0.64,146.0,0,,i7162,146.0,1444.703125,1215.294806985294,-1.0,0.3374489647882945,5093234
1747511931,1747511982,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1631 batch_size 4130 gamma 4.5641560365203775 alpha 0.04611334865214303 use_mmd2 False use_k2s_test False,1631,4130,4.5641560365203775,0.046113348652143,False,False,0.58,32.0,0,,i7048,32.0,1296.9453125,1169.775390625,-1.0,0.0,5093255
1747510861,1747512184,1323,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2775 batch_size 807 gamma 1.5064625235740094 alpha 0.011645784419961275 use_mmd2 True use_k2s_test False,2775,807,1.5064625235740094,0.0116457844199612,True,False,0.66,1305.0,0,,i7089,1305.0,7548.4375,3087.3227502349623,-1.0,0.0975627448135789,5093160
1747512426,1747512508,82,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 762 batch_size 1635 gamma 7.710794272065163 alpha 0.01057953058090061 use_mmd2 False use_k2s_test False,762,1635,7.710794272065163,0.0105795305809006,False,False,0.58,37.0,0,,i7076,37.0,1295.76953125,1162.5930989583333,-1.0,0.0,5093287
1747512927,1747512977,50,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 351 batch_size 2652 gamma 7.277953416814097 alpha 0.006284843396395446 use_mmd2 False use_k2s_test False,351,2652,7.277953416814097,0.0062848433963954,False,False,0.58,34.0,0,,i7015,34.0,1294.2265625,1165.0403645833333,-1.0,0.0,5093308
1747515718,1747515850,132,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1964 batch_size 147 gamma 0.46861840100865815 alpha 0.03804512061318383 use_mmd2 False use_k2s_test False,1964,147,0.4686184010086581,0.0380451206131838,False,False,0.66,92.0,0,,i7162,92.0,1173.7109375,1095.3798828125,-1.0,0.0974902074568402,5093399
1747523117,1747523576,459,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2548 batch_size 1900 gamma 0.9557913538347931 alpha 0.019271025691181422 use_mmd2 True use_k2s_test False,2548,1900,0.9557913538347932,0.0192710256911814,True,False,0.68,433.0,0,,i7078,433.0,4047.92578125,1736.3934273097825,-1.0,0.4036185778533087,5093721
1747524590,1747524659,69,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 4527 batch_size 1402 gamma 2.5456730670370162 alpha 0.04075666574435309 use_mmd2 False use_k2s_test False,4527,1402,2.545673067037016,0.040756665744353,False,False,0.59,41.0,0,,i7147,41.0,1127.12109375,1026.364955357143,-1.0,0.0072640981534061,5093818
1747525037,1747525088,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2866 batch_size 3896 gamma 9.397270701861009 alpha 0.0035853878362104297 use_mmd2 False use_k2s_test False,2866,3896,9.397270701861007,0.0035853878362104,False,False,0.58,38.0,0,,i7183,38.0,1295.7421875,1167.046875,-1.0,0.0,5093863
