start_time,end_time,run_time,program_string,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1745700716,1745700729,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4678 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.3177225339502389 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4678,1,1,0.999,0.3177225339502389,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7176,4776815,,,,,
1745701036,1745701049,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4771 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4771,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7164,4776916,,,,,
1745701817,1745701830,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4785 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4785,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7166,4777096,,,,,
1745702199,1745702212,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4742 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.001 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2095,4742,1,1,0.999,0.001,0.001,str\(\'ks-test\'\),str\(\'full\'\),2095,,,1,,i7164,4777190,,,,,
1745702676,1745702689,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4784 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4784,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7172,4777303,,,,,
1745703968,1745703981,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4869 batch_size 1 detection_buf_size 4 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 740,4869,1,4,0.999,0.999,0.001,str\(\'t-test\'\),str\(\'full\'\),740,,,1,,i7176,4777625,,,,,
1745704268,1745704281,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4829 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4829,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7179,4777702,,,,,
1745704657,1745704669,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4781 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4781,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7183,4777789,,,,,
1745705139,1745705152,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4738 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.001 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1256,4738,1,1,0.999,0.001,0.001,str\(\'ks-test\'\),str\(\'full\'\),1256,,,1,,i7181,4777908,,,,,
1745705637,1745705650,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4811 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4811,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7184,4778028,,,,,
1745706397,1745706410,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4758 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4758,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7184,4778210,,,,,
1745707337,1745707350,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4727 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.001 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2228,4727,1,1,0.999,0.001,0.001,str\(\'ks-test\'\),str\(\'full\'\),2228,,,1,,i7179,4778449,,,,,
1745707656,1745707669,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4759 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.001 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1680,4759,1,1,0.999,0.001,0.001,str\(\'ks-test\'\),str\(\'full\'\),1680,,,1,,i7176,4778538,,,,,
1745708076,1745708089,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4866 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4866,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7176,4778646,,,,,
1745714577,1745714590,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4731 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4731,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7180,4780426,,,,,
1745714918,1745714931,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4816 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.001 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2109,4816,1,1,0.999,0.001,0.001,str\(\'ks-test\'\),str\(\'full\'\),2109,,,1,,i7179,4780509,,,,,
1745715679,1745715692,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4775 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4775,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7181,4780699,,,,,
1745716897,1745716910,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4826 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4826,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7175,4780995,,,,,
1745717378,1745717391,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4862 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 744,4862,1,1,0.999,0.999,0.001,str\(\'t-test\'\),str\(\'full\'\),744,,,1,,i7181,4781115,,,,,
1745717818,1745717831,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4732 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.001 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1532,4732,1,1,0.999,0.001,0.001,str\(\'ks-test\'\),str\(\'full\'\),1532,,,1,,i7174,4781221,,,,,
1745718459,1745718472,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4766 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.001 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2100,4766,1,1,0.999,0.001,0.001,str\(\'ks-test\'\),str\(\'full\'\),2100,,,1,,i7183,4781370,,,,,
1745718839,1745718852,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4766 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4766,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7173,4781471,,,,,
1745719258,1745719271,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4844 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4844,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7173,4781581,,,,,
1745719678,1745719691,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4846 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 720,4846,1,1,0.999,0.999,0.001,str\(\'t-test\'\),str\(\'full\'\),720,,,1,,i7172,4781690,,,,,
1745720218,1745720231,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4798 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4798,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7171,4781831,,,,,
1745720639,1745720652,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4681 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.001 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2066,4681,1,1,0.999,0.001,0.001,str\(\'ks-test\'\),str\(\'full\'\),2066,,,1,,i7170,4781951,,,,,
1745721098,1745721111,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4811 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4811,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7170,4782081,,,,,
1745722099,1745722112,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4805 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4805,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7181,4782338,,,,,
1745722659,1745722672,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4744 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4744,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7168,4782479,,,,,
1745723158,1745723171,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4753 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4753,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7167,4782613,,,,,
1745729602,1745729616,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4766 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.001 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1992,4766,1,1,0.999,0.001,0.001,str\(\'ks-test\'\),str\(\'full\'\),1992,,,1,,i7186,4784181,,,,,
1745729880,1745729893,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4793 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4793,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7179,4784249,,,,,
1745730180,1745730193,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4817 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.001 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1585,4817,1,1,0.999,0.001,0.001,str\(\'ks-test\'\),str\(\'full\'\),1585,,,1,,i7184,4784320,,,,,
1745730551,1745730570,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4842 batch_size 1 detection_buf_size 13 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 703,4842,1,13,0.999,0.999,0.001,str\(\'t-test\'\),str\(\'full\'\),703,,,1,,i7175,4784419,,,,,
1745730920,1745730934,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4756 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4756,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7176,4784509,,,,,
1745731360,1745731373,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4700 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.001 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1722,4700,1,1,0.999,0.001,0.001,str\(\'ks-test\'\),str\(\'full\'\),1722,,,1,,i7172,4784616,,,,,
1745731840,1745731853,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4769 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4769,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7174,4784737,,,,,
1745732139,1745732152,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4728 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.001 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1807,4728,1,1,0.999,0.001,0.001,str\(\'ks-test\'\),str\(\'full\'\),1807,,,1,,i7171,4784812,,,,,
1745732620,1745732639,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4722 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4722,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7171,4784933,,,,,
1745733460,1745733474,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4800 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4800,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7174,4785138,,,,,
1745734260,1745734273,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4807 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4807,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7173,4785354,,,,,
1745734680,1745734693,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4731 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4731,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7170,4785450,,,,,
1745734960,1745734973,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4683 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.001 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1379,4683,1,1,0.999,0.001,0.001,str\(\'ks-test\'\),str\(\'full\'\),1379,,,1,,i7180,4785528,,,,,
1745735681,1745735694,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4817 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 738,4817,1,1,0.999,0.999,0.001,str\(\'t-test\'\),str\(\'full\'\),738,,,1,,i7175,4785715,,,,,
1745736551,1745736564,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4770 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4770,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7168,4785946,,,,,
1745736880,1745736893,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4768 batch_size 1 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1,4768,1,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),1,,,1,,i7168,4786030,,,,,
