start_time,end_time,run_time,program_string,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744521968,1744522013,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1 batch_size 4435 detection_buf_size 1 overlap 0.5461639084175047 alpha 0.6143681909358409 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 4187,1,4435,1,0.5461639084175047,0.6143681909358409,0.001,str\(\'ks-test\'\),str\(\'full\'\),4187,0.74,29.0,0,,i7019,29.0,526.80078125,525.996875,-1.0,0.6996720094065226,4299804
1744549091,1744549143,52,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 19 batch_size 3506 detection_buf_size 1 overlap 0.420471408783117 alpha 0.001 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 3886,19,3506,1,0.420471408783117,0.001,0.001,str\(\'ks-test\'\),str\(\'full\'\),3886,0.75,38.0,0,,i7145,38.0,528.3359375,526.6861979166666,-1.0,0.7441673370876911,4325222
1744558426,1744558458,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 5000 batch_size 4339 detection_buf_size 1 overlap 0.7782344536705114 alpha 0.001 gamma 0.001 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4055,5000,4339,1,0.7782344536705114,0.001,0.001,str\(\'t-test\'\),str\(\'full\'\),4055,0.74,25.0,0,,i7113,25.0,529.046875,526.87109375,-1.0,0.6818491243270004,4328761
1744567457,1744567489,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1 batch_size 2425 detection_buf_size 1 overlap 0.999 alpha 0.5269838531281107 gamma 10 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4767,1,2425,1,0.999,0.5269838531281107,10.0,str\(\'ks-test\'\),str\(\'bounded\'\),4767,0.73,25.0,0,,i7135,25.0,526.49609375,525.9953125,-1.0,0.0,4331564
1744567458,1744567490,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3674 batch_size 5000 detection_buf_size 685 overlap 0.999 alpha 0.31509583787943735 gamma 10 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 5000,3674,5000,685,0.999,0.3150958378794373,10.0,str\(\'ks-test\'\),str\(\'bounded\'\),5000,0.73,20.0,0,,i7119,20.0,528.98828125,527.3703125,-1.0,0.0,4331574
1744567488,1744567521,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4993 batch_size 5000 detection_buf_size 1138 overlap 0.999 alpha 0.4978132478771191 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4990,4993,5000,1138,0.999,0.4978132478771191,0.001,str\(\'ks-test\'\),str\(\'bounded\'\),4990,0.73,20.0,0,,i7179,20.0,527.65234375,526.86796875,-1.0,0.0,4331579
1744576194,1744576233,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1 batch_size 5000 detection_buf_size 4792 overlap 0.8767105640062005 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3167,1,5000,4792,0.8767105640062005,0.999,0.001,str\(\'ks-test\'\),str\(\'bounded\'\),3167,0.73,27.0,0,,i7173,27.0,527.19140625,526.40234375,-1.0,0.0,4333846
1744576249,1744576289,40,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 5000 batch_size 5000 detection_buf_size 2818 overlap 0.999 alpha 0.999 gamma 10 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 2362,5000,5000,2818,0.999,0.999,10.0,str\(\'t-test\'\),str\(\'full\'\),2362,0.73,26.0,0,,i7108,26.0,526.09375,525.30703125,-1.0,0.0,4333871
1744585013,1744585026,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1161 batch_size 1 detection_buf_size 4985 overlap 0.27112262130019493 alpha 0.001 gamma 10 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3242,1161,1,4985,0.2711226213001949,0.001,10.0,str\(\'t-test\'\),str\(\'bounded\'\),3242,,,1,,i7091,,,,,,4335950
1744585013,1744585045,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 29 batch_size 5000 detection_buf_size 5000 overlap 0.999 alpha 0.001 gamma 10 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3251,29,5000,5000,0.999,0.001,10.0,str\(\'t-test\'\),str\(\'full\'\),3251,0.73,20.0,0,,i7094,20.0,525.72265625,524.705078125,-1.0,0.0,4335946
1744585045,1744585058,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 190 batch_size 1 detection_buf_size 718 overlap 0.999 alpha 0.001 gamma 0.001 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3802,190,1,718,0.999,0.001,0.001,str\(\'t-test\'\),str\(\'full\'\),3802,,,1,,i7092,,,,,,4335959
1744585022,1744585074,52,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3 batch_size 1271 detection_buf_size 1 overlap 0.7215925633974303 alpha 0.001 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 3759,3,1271,1,0.7215925633974303,0.001,0.001,str\(\'ks-test\'\),str\(\'full\'\),3759,0.74,44.0,0,,i7136,44.0,526.453125,526.0089285714286,-1.0,0.8201621387462096,4335953
1744585075,1744585088,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2171 batch_size 221 detection_buf_size 1351 overlap 0.001 alpha 0.999 gamma 10 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 1,2171,221,1351,0.001,0.999,10.0,str\(\'t-test\'\),str\(\'full\'\),1,,,1,,i7092,,,,,,4335973
1744585073,1744585105,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 14 batch_size 5000 detection_buf_size 3812 overlap 0.6627750083543986 alpha 0.999 gamma 10 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4937,14,5000,3812,0.6627750083543986,0.999,10.0,str\(\'ks-test\'\),str\(\'bounded\'\),4937,0.73,24.0,0,,i7087,24.0,526.5703125,525.834375,-1.0,0.0,4335977
1744585062,1744585108,46,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 5000 batch_size 1854 detection_buf_size 1 overlap 0.5809262243043011 alpha 0.001 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 3686,5000,1854,1,0.5809262243043011,0.001,0.001,str\(\'ks-test\'\),str\(\'full\'\),3686,0.75,39.0,0,,i7091,39.0,527.26953125,526.7447916666666,-1.0,0.7941704313385729,4335971
1744594644,1744594701,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 5000 batch_size 2570 detection_buf_size 1 overlap 0.17944259790533057 alpha 0.7172909431035817 gamma 0.001 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4421,5000,2570,1,0.1794425979053305,0.7172909431035817,0.001,str\(\'t-test\'\),str\(\'full\'\),4421,0.75,47.0,0,,i7086,47.0,531.98828125,527.7248883928571,-1.0,0.8305588217092642,4337696
1744604973,1744605012,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1 batch_size 3295 detection_buf_size 1 overlap 0.999 alpha 0.001 gamma 0.001 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 636,1,3295,1,0.999,0.001,0.001,str\(\'t-test\'\),str\(\'bounded\'\),636,0.74,26.0,0,,i7129,26.0,526.8828125,526.0671875,-1.0,0.6919363822018689,4339436
1744605025,1744605064,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1 batch_size 2945 detection_buf_size 1 overlap 0.999 alpha 0.001 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 5000,1,2945,1,0.999,0.001,0.001,str\(\'ks-test\'\),str\(\'full\'\),5000,0.74,27.0,0,,i7111,27.0,528.15625,526.89921875,-1.0,0.7875487344513893,4339460
1744605038,1744605090,52,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 63 batch_size 2581 detection_buf_size 1 overlap 0.7232779065674612 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4401,63,2581,1,0.7232779065674612,0.999,0.001,str\(\'ks-test\'\),str\(\'bounded\'\),4401,0.75,33.0,0,,i7133,33.0,525.94140625,525.5286458333334,-1.0,0.8346432328733213,4339464
1744624134,1744624173,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2138 batch_size 1811 detection_buf_size 337 overlap 0.8809915606606842 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 5000,2138,1811,337,0.8809915606606842,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),5000,0.73,32.0,0,,i7066,32.0,525.0078125,524.7213541666666,-1.0,0.0,4343743
1744624137,1744624196,59,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1753 batch_size 1066 detection_buf_size 1878 overlap 0.999 alpha 0.001 gamma 10 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 5000,1753,1066,1878,0.999,0.001,10.0,str\(\'ks-test\'\),str\(\'full\'\),5000,0.73,43.0,0,,i7064,43.0,532.015625,528.0474330357143,-1.0,0.0,4343755
1744633739,1744633785,46,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4995 batch_size 5000 detection_buf_size 1 overlap 0.999 alpha 0.16651073012731152 gamma 0.001 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 5000,4995,5000,1,0.999,0.1665107301273115,0.001,str\(\'t-test\'\),str\(\'full\'\),5000,0.75,31.0,0,,i7173,31.0,526.1640625,525.4921875,-1.0,0.8045671143016275,4346075
1744670157,1744670202,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3636 batch_size 3097 detection_buf_size 4743 overlap 0.8048663342240576 alpha 0.8046365472716306 gamma 2.788787501365615 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4907,3636,3097,4743,0.8048663342240576,0.8046365472716306,2.788787501365615,str\(\'t-test\'\),str\(\'full\'\),4907,0.73,32.0,0,,i7090,32.0,527.0703125,526.0859375,-1.0,0.0,4385218
1744705255,1744705320,65,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 8 batch_size 2198 detection_buf_size 2 overlap 0.3363821730071094 alpha 0.999 gamma 2.26331301178624 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3855,8,2198,2,0.3363821730071094,0.999,2.26331301178624,str\(\'t-test\'\),str\(\'full\'\),3855,0.74,51.0,0,,i7094,51.0,525.796875,524.8779296875,-1.0,0.8284547311095983,4433873
1744717790,1744717822,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 5000 batch_size 5000 detection_buf_size 1 overlap 0.918122994565955 alpha 0.001 gamma 1.2025172339816754 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 5000,5000,5000,1,0.918122994565955,0.001,1.2025172339816754,str\(\'t-test\'\),str\(\'full\'\),5000,0.73,22.0,0,,i7101,22.0,527.28125,526.40234375,-1.0,0.0,4445772
1744717857,1744717909,52,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3234 batch_size 1458 detection_buf_size 1 overlap 0.999 alpha 0.001 gamma 4.633953678984452 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4086,3234,1458,1,0.999,0.001,4.633953678984452,str\(\'ks-test\'\),str\(\'bounded\'\),4086,0.73,36.0,0,,i7087,36.0,524.7734375,522.890625,-1.0,0.0,4445860
1744717867,1744717919,52,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 24 batch_size 1784 detection_buf_size 1 overlap 0.999 alpha 0.001 gamma 0.573463548637854 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4156,24,1784,1,0.999,0.001,0.573463548637854,str\(\'t-test\'\),str\(\'bounded\'\),4156,0.75,36.0,0,,i7088,36.0,524.94140625,524.5852864583334,-1.0,0.8699176929265425,4445852
1744717902,1744717986,84,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1165 batch_size 2007 detection_buf_size 3517 overlap 0.3884286394594878 alpha 0.001 gamma 7.180097948871703 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4081,1165,2007,3517,0.3884286394594878,0.001,7.180097948871703,str\(\'ks-test\'\),str\(\'bounded\'\),4081,0.73,49.0,0,,i7085,49.0,525.609375,525.0329241071429,-1.0,0.0,4445868
1745687944,1745687998,54,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 5000 batch_size 2833 detection_buf_size 1 overlap 0.8382517244745762 alpha 0.999 gamma 0.001 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4373,5000,2833,1,0.8382517244745762,0.999,0.001,str\(\'t-test\'\),str\(\'bounded\'\),4373,0.74,41.0,0,,i7163,41.0,526.515625,525.9559151785714,-1.0,0.7528931245745405,4772918
1745721011,1745721067,56,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3157 batch_size 3258 detection_buf_size 1 overlap 0.999 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 4006,3157,3258,1,0.999,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),4006,0.74,39.0,0,,i7180,39.0,526.6640625,526.0533854166666,-1.0,0.6827773995915589,4782059
1745744582,1745744603,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3647 batch_size 896 detection_buf_size 1 overlap 0.001 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 3829,3647,896,1,0.001,0.999,0.001,str\(\'ks-test\'\),str\(\'full\'\),3829,,,1,,i7186,,,,,,4787924
1745778050,1745778063,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1 batch_size 860 detection_buf_size 1 overlap 0.001 alpha 0.999 gamma 0.001 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3844,1,860,1,0.001,0.999,0.001,str\(\'t-test\'\),str\(\'bounded\'\),3844,,,1,,i7172,,,,,,4799973
1745815770,1745815783,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1 batch_size 810 detection_buf_size 1 overlap 0.001 alpha 0.999 gamma 0.001 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3845,1,810,1,0.001,0.999,0.001,str\(\'t-test\'\),str\(\'bounded\'\),3845,,,1,,i7176,,,,,,4813527
1745843919,1745843959,40,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1701 batch_size 3965 detection_buf_size 1638 overlap 0.999 alpha 0.001 gamma 0.001 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 103,1701,3965,1638,0.999,0.001,0.001,str\(\'t-test\'\),str\(\'bounded\'\),103,0.73,29.0,0,,i7181,29.0,526.76171875,525.52578125,-1.0,0.0,4820647
1745894558,1745894597,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4960 batch_size 2309 detection_buf_size 4270 overlap 0.999 alpha 0.001 gamma 3.2586353076004086 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1749,4960,2309,4270,0.999,0.001,3.2586353076004086,str\(\'ks-test\'\),str\(\'bounded\'\),1749,0.73,26.0,0,,i7173,26.0,525.46875,525.0609375,-1.0,0.0,4830851
1745897528,1745897581,53,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 5000 batch_size 2721 detection_buf_size 1 overlap 0.46935813295722256 alpha 0.999 gamma 0.001 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3880,5000,2721,1,0.4693581329572225,0.999,0.001,str\(\'ks-test\'\),str\(\'bounded\'\),3880,0.74,40.0,0,,i7167,40.0,526.81640625,482.2024739583333,-1.0,0.7182375146976917,4831423
1747422243,1747422380,137,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2117 batch_size 369 detection_buf_size 4380 overlap 0.6492934685405344 alpha 0.2186463607158512 gamma 2.332742864080705 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1993,2117,369,4380,0.6492934685405344,0.2186463607158512,2.332742864080705,str\(\'ks-test\'\),str\(\'full\'\),1993,0.73,110.0,0,,i7124,110.0,528.8359375,526.8001802884615,-1.0,0.0,5085887
1747422372,1747422453,81,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4870 batch_size 732 detection_buf_size 682 overlap 0.4029805318005383 alpha 0.8984967049974948 gamma 9.778375811032952 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1709,4870,732,682,0.4029805318005383,0.8984967049974948,9.778375811032952,str\(\'ks-test\'\),str\(\'full\'\),1709,0.73,45.0,0,,i7087,45.0,531.3125,528.7421875,-1.0,0.0,5086007
1747422876,1747423132,256,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3614 batch_size 143 detection_buf_size 2145 overlap 0.6127282063346356 alpha 0.267212903406471 gamma 5.106624797646888 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1341,3614,143,2145,0.6127282063346356,0.267212903406471,5.106624797646888,str\(\'ks-test\'\),str\(\'full\'\),1341,0.73,242.0,0,,i7021,242.0,530.22265625,502.1695601851852,-1.0,0.0,5086261
1747432586,1747432685,99,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3766 batch_size 1607 detection_buf_size 4706 overlap 0.20591978082247078 alpha 0.1024279180224985 gamma 6.446462521647104 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3060,3766,1607,4706,0.2059197808224707,0.1024279180224985,6.446462521647104,str\(\'ks-test\'\),str\(\'bounded\'\),3060,0.73,87.0,0,,i7113,87.0,529.46875,526.58984375,-1.0,0.0,5086736
