start_time,end_time,run_time,program_string,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1747505426,1747510561,5135,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 771 n_samples 2327 n_permutations 957 update_interval 47 n_consecutive_deviations 3,771,2327,957,47,3,0.84,5104.0,0,,i7164,5092671,5104.0,1322.828125,1299.8870391845703,-1.0,0.996659827430174
1747507890,1747510569,2679,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1615 n_samples 2373 n_permutations 206 update_interval 177 n_consecutive_deviations 7,1615,2373,206,177,7,0.79,2640.0,0,,i7118,5092785,2640.0,1587.75,1438.5919437265038,-1.0,0.9881004193350053
1747506759,1747510749,3990,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3473 n_samples 787 n_permutations 751 update_interval 94 n_consecutive_deviations 10,3473,787,751,94,10,0.82,3954.0,0,,i7142,5092741,3954.0,1354.63671875,1331.666035254397,-1.0,0.9998739231656684
1747508659,1747511006,2347,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3829 n_samples 749 n_permutations 499 update_interval 194 n_consecutive_deviations 5,3829,749,499,194,5,0.79,2325.0,0,,i7142,5092823,2325.0,1481.55078125,1380.78633643617,-1.0,0.9997374838518028
1747508501,1747511393,2892,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 697 n_samples 4270 n_permutations 678 update_interval 118 n_consecutive_deviations 10,697,4270,678,118,10,0.81,2872.0,0,,i7182,5092801,2872.0,1526.4609375,1430.4820501730103,-1.0,0.9871643420170912
1747535631,1747536724,1093,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 94 n_samples 314 n_permutations 779 update_interval 66 n_consecutive_deviations 8,94,314,779,66,8,0.79,1069.0,0,,i7163,5094700,1069.0,2957.04296875,1858.244122706422,-1.0,0.8886206158076171
1747537735,1747537754,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2182 n_samples 3768 n_permutations 133 update_interval 6 n_consecutive_deviations 8,2182,3768,133,6,8,,,1,,i7161,5094782,,,,,
1747535715,1747538372,2657,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2564 n_samples 3954 n_permutations 276 update_interval 88 n_consecutive_deviations 8,2564,3954,276,88,8,0.82,2637.0,0,,i7171,5094705,2637.0,1433.44140625,1347.029487781955,-1.0,0.9957893791493097
1747535633,1747538547,2914,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2301 n_samples 3516 n_permutations 370 update_interval 140 n_consecutive_deviations 6,2301,3516,370,140,6,0.79,2896.0,0,,i7083,5094701,2896.0,2910.6953125,1859.8421446917807,-1.0,0.9970225142138678
1747535799,1747538750,2951,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1971 n_samples 1069 n_permutations 580 update_interval 224 n_consecutive_deviations 2,1971,1069,580,224,2,0.78,2914.0,0,,i7115,5094708,2914.0,1485.3125,1390.271059204932,-1.0,0.9843319309444364
1747537944,1747539472,1528,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2658 n_samples 1176 n_permutations 953 update_interval 182 n_consecutive_deviations 4,2658,1176,953,182,4,0.8,1516.0,0,,i7085,5094795,1516.0,2006.05078125,1712.5342431006493,-1.0,0.9998013858089296
1747536978,1747539584,2606,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3207 n_samples 19 n_permutations 175 update_interval 98 n_consecutive_deviations 6,3207,19,175,98,6,0.82,2588.0,0,,i7019,5094742,2588.0,1362.98828125,1330.1473898467434,-1.0,0.996373132163064
1747535850,1747539697,3847,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 429 n_samples 2917 n_permutations 54 update_interval 41 n_consecutive_deviations 5,429,2917,54,41,5,0.84,3832.0,0,,i7095,5094712,3832.0,1335.72265625,1285.7285714285715,-1.0,0.9937134290826444
1747536121,1747539992,3871,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4164 n_samples 3186 n_permutations 709 update_interval 172 n_consecutive_deviations 9,4164,3186,709,172,9,0.79,3846.0,0,,i7038,5094724,3846.0,1508.55859375,1411.892724483204,-1.0,0.9999861833606212
1747535569,1747540023,4454,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4442 n_samples 4626 n_permutations 85 update_interval 250 n_consecutive_deviations 3,4442,4626,85,250,3,0.78,4433.0,0,,i7175,5094697,4433.0,1612.4375,1497.0072068117977,-1.0,0.9916098457372212
1747535913,1747540183,4270,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4733 n_samples 2063 n_permutations 873 update_interval 147 n_consecutive_deviations 10,4733,2063,873,147,10,0.79,4249.0,0,,i7075,5094718,4249.0,1362.078125,1320.194580649883,-1.0,0.9997305755321132
1747535691,1747540277,4586,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2861 n_samples 1547 n_permutations 549 update_interval 52 n_consecutive_deviations 1,2861,1547,549,52,1,0.84,4567.0,0,,i7168,5094703,4567.0,1423.10546875,1295.8488391884532,-1.0,0.999989637520466
1747537647,1747540441,2794,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 599 n_samples 1935 n_permutations 723 update_interval 197 n_consecutive_deviations 6,599,1935,723,197,6,0.79,2759.0,0,,i7130,5094776,2759.0,2565.3828125,1864.03125,-1.0,0.946292995654667
1747538676,1747540628,1952,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2471 n_samples 1361 n_permutations 922 update_interval 109 n_consecutive_deviations 5,2471,1361,922,109,5,0.82,1933.0,0,,i7145,5094839,1933.0,1573.37890625,1469.2115154655612,-1.0,0.9998981022845812
1747537412,1747540664,3252,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1129 n_samples 3311 n_permutations 824 update_interval 238 n_consecutive_deviations 7,1129,3311,824,238,7,0.78,3218.0,0,,i7024,5094759,3218.0,2139.95703125,1692.8268711419753,-1.0,0.947994169378182
1747538433,1747540960,2527,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2992 n_samples 3622 n_permutations 226 update_interval 208 n_consecutive_deviations 10,2992,3622,226,208,10,0.79,2502.0,0,,i7086,5094823,2502.0,2326.52734375,1754.010277157738,-1.0,0.9931935780260168
1747539628,1747541366,1738,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 800 n_samples 875 n_permutations 98 update_interval 150 n_consecutive_deviations 1,800,875,98,150,1,0.81,1722.0,0,,i7089,5094964,1722.0,1660.578125,1442.4530801005749,-1.0,0.9976701691847492
1747540348,1747541466,1118,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1726 n_samples 153 n_permutations 119 update_interval 236 n_consecutive_deviations 9,1726,153,119,236,9,0.76,1098.0,0,,i7110,5095211,1098.0,1357.24609375,1321.396135602679,-1.0,0.8867985464895374
1747537101,1747541521,4420,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3427 n_samples 4818 n_permutations 602 update_interval 129 n_consecutive_deviations 4,3427,4818,602,129,4,0.81,4396.0,0,,i7079,5094746,4396.0,1402.50390625,1261.4302089225114,-1.0,0.996713366907767
1747539140,1747542136,2996,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 304 n_samples 4498 n_permutations 449 update_interval 159 n_consecutive_deviations 3,304,4498,449,159,3,0.79,2983.0,0,,i7186,5094891,2983.0,3024.58984375,1856.890625,-1.0,0.8999157184997892
1747537281,1747542201,4920,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1422 n_samples 204 n_permutations 296 update_interval 63 n_consecutive_deviations 10,1422,204,296,63,10,0.83,4898.0,0,,i7176,5094752,4898.0,1285.734375,1245.9522040142276,-1.0,0.9950260098236308
1747539863,1747542271,2408,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3717 n_samples 2264 n_permutations 328 update_interval 229 n_consecutive_deviations 9,3717,2264,328,229,9,0.78,2393.0,0,,i7161,5095007,2393.0,1633.2109375,1523.8737409607438,-1.0,0.9984663530289528
1747536679,1747542339,5660,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1319 n_samples 4926 n_permutations 993 update_interval 218 n_consecutive_deviations 2,1319,4926,993,218,2,0.79,5639.0,0,,i7141,5094735,5639.0,2239.19921875,1677.972745969523,-1.0,0.993682341644042
1747540842,1747542980,2138,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 278 n_samples 2162 n_permutations 928 update_interval 8 n_consecutive_deviations 7,278,2162,928,8,7,0.83,2125.0,0,,i7048,5095385,2125.0,1459.77734375,1396.1873546511629,-1.0,0.9871315274985664
1747537568,1747543652,6084,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4864 n_samples 3121 n_permutations 418 update_interval 116 n_consecutive_deviations 1,4864,3121,418,116,1,0.81,6063.0,0,,i7175,5094770,6063.0,1374.94921875,1283.0024799547698,-1.0,0.999925735563339
1747536439,1747543807,7368,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 988 n_samples 1873 n_permutations 405 update_interval 20 n_consecutive_deviations 4,988,1873,405,20,4,0.85,7353.0,0,,i7153,5094729,7353.0,1281.12109375,1190.5811514162144,-1.0,0.9978480584167512
1747542763,1747543881,1118,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2151 n_samples 1407 n_permutations 745 update_interval 157 n_consecutive_deviations 4,2151,1407,745,157,4,0.77,1101.0,0,,i7102,5095566,1101.0,2362.66015625,1627.415387834821,-1.0,0.9999032835243484
1747540784,1747544059,3275,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4563 n_samples 2860 n_permutations 248 update_interval 184 n_consecutive_deviations 2,4563,2860,248,184,2,0.79,3258.0,0,,i7037,5095376,3258.0,1468.4609375,1374.4636885480184,-1.0,0.999891193964892
1747541336,1747544131,2795,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2485 n_samples 4010 n_permutations 455 update_interval 199 n_consecutive_deviations 9,2485,4010,455,199,9,0.79,2782.0,0,,i7133,5095432,2782.0,3072.21484375,1889.182338169643,-1.0,0.9956529398354438
1747537506,1747544197,6691,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4344 n_samples 1666 n_permutations 4 update_interval 78 n_consecutive_deviations 2,4344,1666,4,78,2,0.82,6673.0,0,,i7145,5094764,6673.0,1365.16015625,1330.2769058295964,-1.0,0.9999740938011648
1747541848,1747544377,2529,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2980 n_samples 968 n_permutations 651 update_interval 117 n_consecutive_deviations 5,2980,968,651,117,5,0.82,2510.0,0,,i7140,5095473,2510.0,1508.13671875,1326.7399796195652,-1.0,0.9999620042417084
1747540542,1747544830,4288,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 808 n_samples 3207 n_permutations 530 update_interval 60 n_consecutive_deviations 6,808,3207,530,60,6,0.83,4274.0,0,,i7156,5095290,4274.0,1300.265625,1261.8950866841492,-1.0,0.9947634936754334
1747539684,1747545031,5347,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1756 n_samples 2797 n_permutations 508 update_interval 84 n_consecutive_deviations 4,1756,2797,508,84,4,0.82,5331.0,0,,i7024,5094980,5331.0,1371.828125,1266.7711667640187,-1.0,0.9976390817461468
1747540644,1747545954,5310,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4043 n_samples 1737 n_permutations 334 update_interval 127 n_consecutive_deviations 1,4043,1737,334,127,1,0.81,5293.0,0,,i7121,5095332,5293.0,1440.8515625,1330.643354225518,-1.0,0.9999240084834166
1747542225,1747545982,3757,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2691 n_samples 3532 n_permutations 424 update_interval 30 n_consecutive_deviations 9,2691,3532,424,30,9,0.83,3740.0,0,,i7037,5095530,3740.0,1240.6015625,1159.4194647606382,-1.0,0.991810187008214
