start_time,end_time,run_time,program_string,recent_samples_size,n_samples,n_clusters,threshold,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1745504365,1745504385,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 229 n_samples 217 n_clusters 2 threshold 0.7612141146808374,229,217,2,0.7612141146808374,0.75,7.0,0,,i7186,7.0,530.67578125,525.94921875,-1.0,0.972832477257256,4691283
1745504865,1745505013,148,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4339 n_samples 3568 n_clusters 1 threshold 0.48959858563457204,4339,3568,1,0.489598585634572,0.73,136.0,0,,i7176,136.0,533.2109375,532.093994140625,-1.0,0.5370381830558821,4691564
1745505271,1745505291,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1214 n_samples 984 n_clusters 3 threshold 0.999,1214,984,3,0.999,0.75,4.0,0,,i7186,4.0,530.609375,525.8997395833334,-1.0,0.927656414382078,4691768
1745505685,1745505787,102,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 875 n_samples 515 n_clusters 3 threshold 0.9492951026668683,875,515,3,0.9492951026668685,0.75,10.0,0,,i7182,10.0,539.86328125,532.15234375,-1.0,0.9816201497617428,4691987
1745506202,1745506222,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4533 n_samples 1810 n_clusters 2 threshold 0.999,4533,1810,2,0.999,0.74,4.0,0,,i7183,4.0,529.9765625,526.5442708333334,-1.0,0.8960950553870908,4692256
1745506665,1745506932,267,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4233 n_samples 4016 n_clusters 1 threshold 0.011448214219139986,4233,4016,1,0.0114482142191399,0.73,258.0,0,,i7176,258.0,526.83984375,526.6162109375,-1.0,0.0,4692517
1745507133,1745507159,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 350 n_samples 143 n_clusters 9 threshold 0.6308961588739127,350,143,9,0.6308961588739127,0.75,12.0,0,,i7176,12.0,531.1796875,527.6767578125,-1.0,0.999195494770716,4692792
1745507579,1745507637,58,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 992 n_samples 652 n_clusters 9 threshold 0.8385718722198073,992,652,9,0.8385718722198073,0.75,47.0,0,,i7185,47.0,532.84375,530.2444196428571,-1.0,0.8780246302370196,4693033
1745508005,1745508050,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 460 n_samples 207 n_clusters 8 threshold 0.22126359383857627,460,207,8,0.2212635938385762,0.75,36.0,0,,i7183,36.0,531.16015625,528.822265625,-1.0,0.9099572993378304,4693253
1745508506,1745508525,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4722 n_samples 1666 n_clusters 2 threshold 0.9113406921512485,4722,1666,2,0.9113406921512484,0.74,9.0,0,,i7186,9.0,533.58984375,527.5833333333334,-1.0,0.9425707036326504,4693591
