start_time,end_time,run_time,program_string,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID
1745598928,1745598951,23,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4090 n_reference_samples 535 n_recent_samples 3113 threshold 0.9415485156197101 stability_offset 1e-12,4090,535,3113,0.94154851561971,1e-12,,,-9,,i7176,4735750
1745599129,1745599144,15,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1886 n_reference_samples 3171 n_recent_samples 1014 threshold 0.00442118027433753 stability_offset 0.4,1886,3171,1014,0.0044211802743375,0.4,,,-9,,i7186,4735851
1745599508,1745599534,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1319 n_reference_samples 818 n_recent_samples 1468 threshold 0.2190835154633969 stability_offset 0.01,1319,818,1468,0.2190835154633969,0.01,,,-9,,i7176,4735990
1745599709,1745599728,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4734 n_reference_samples 2831 n_recent_samples 4523 threshold 0.7741554080471397 stability_offset 1e-08,4734,2831,4523,0.7741554080471397,1e-08,,,-9,,i7185,4736065
1745600088,1745600102,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3459 n_reference_samples 1311 n_recent_samples 262 threshold 0.4691323550455272 stability_offset 1e-05,3459,1311,262,0.4691323550455272,1e-05,,,-9,,i7186,4736239
1745600297,1745600321,24,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 16 n_reference_samples 4887 n_recent_samples 3163 threshold 0.5378723273146897 stability_offset 0.8,16,4887,3163,0.5378723273146897,0.8,,,-9,,i7181,4736326
1745600687,1745600707,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 84 n_reference_samples 755 n_recent_samples 4940 threshold 0.9262679731678217 stability_offset 1e-09,84,755,4940,0.9262679731678216,1e-09,,,-9,,i7181,4736486
1745600897,1745600915,18,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3547 n_reference_samples 3119 n_recent_samples 1570 threshold 0.1138734465315938 stability_offset 0.1,3547,3119,1570,0.1138734465315938,0.1,,,-9,,i7183,4736556
1745601288,1745601314,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4822 n_reference_samples 1492 n_recent_samples 3645 threshold 0.6352588252983987 stability_offset 0.9,4822,1492,3645,0.6352588252983987,0.9,,,-9,,i7181,4736704
1745601489,1745601510,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1387 n_reference_samples 4794 n_recent_samples 433 threshold 0.324843390615657 stability_offset 1e-07,1387,4794,433,0.324843390615657,1e-07,,,-9,,i7181,4736787
1745601887,1745601903,16,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1954 n_reference_samples 2479 n_recent_samples 2167 threshold 0.3908694960400462 stability_offset 0.001,1954,2479,2167,0.3908694960400462,0.001,,,-9,,i7186,4736934
1745602089,1745602103,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4178 n_reference_samples 3904 n_recent_samples 3797 threshold 0.5843384699504822 stability_offset 0.5,4178,3904,3797,0.5843384699504822,0.5,,,-9,,i7186,4737020
1745602470,1745602486,16,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2941 n_reference_samples 394 n_recent_samples 793 threshold 0.17210909952409564 stability_offset 0.2,2941,394,793,0.1721090995240956,0.2,,,-9,,i7185,4737170
1745602689,1745602710,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 768 n_reference_samples 3381 n_recent_samples 2582 threshold 0.8519519904665649 stability_offset 1e-11,768,3381,2582,0.8519519904665649,1e-11,,,-9,,i7181,4737262
1745603069,1745603085,16,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1035 n_reference_samples 1785 n_recent_samples 1248 threshold 0.555068144639954 stability_offset 0.1,1035,1785,1248,0.555068144639954,0.1,,,-9,,i7181,4737425
1745603267,1745603291,24,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2602 n_reference_samples 4421 n_recent_samples 2880 threshold 0.49810914389789107 stability_offset 1e-08,2602,4421,2880,0.498109143897891,1e-08,,,-9,,i7181,4737506
1745603657,1745603674,17,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3876 n_reference_samples 970 n_recent_samples 2376 threshold 0.7564113878197968 stability_offset 1e-06,3876,970,2376,0.7564113878197968,1e-06,,,-9,,i7181,4737669
1745603868,1745603886,18,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2339 n_reference_samples 2668 n_recent_samples 4162 threshold 0.18968034988082946 stability_offset 0.7,2339,2668,4162,0.1896803498808294,0.7,,,-9,,i7181,4737756
1745604588,1745604605,17,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1655 n_reference_samples 61 n_recent_samples 3396 threshold 0.03009341934323311 stability_offset 0.6,1655,61,3396,0.0300934193432331,0.6,,,-9,,i7185,4738062
1745604790,1745604807,17,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4481 n_reference_samples 3637 n_recent_samples 29 threshold 0.9632671147044748 stability_offset 1e-05,4481,3637,29,0.9632671147044748,1e-05,,,-9,,i7183,4738160
1745605189,1745605212,23,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3246 n_reference_samples 2068 n_recent_samples 4603 threshold 0.28393434576131404 stability_offset 1e-12,3246,2068,4603,0.283934345761314,1e-12,,,-9,,i7186,4738350
1745605390,1745605429,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 468 n_reference_samples 4081 n_recent_samples 1389 threshold 0.722948785547167 stability_offset 0.4,468,4081,1389,0.722948785547167,0.4,,,-9,,i7178,4738437
1745605810,1745605824,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 518 n_reference_samples 1951 n_recent_samples 3037 threshold 0.13134676341339946 stability_offset 1e-07,518,1951,3037,0.1313467634133994,1e-07,,,-9,,i7186,4738617
1745605998,1745606016,18,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3353 n_reference_samples 4276 n_recent_samples 1090 threshold 0.8149891099501401 stability_offset 0.9,3353,4276,1090,0.8149891099501401,0.9,,,-9,,i7183,4738705
1745606411,1745606426,15,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4550 n_reference_samples 178 n_recent_samples 4317 threshold 0.4319363975804299 stability_offset 0.2,4550,178,4317,0.4319363975804299,0.2,,,-9,,i7186,4738871
1745606598,1745606622,24,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1743 n_reference_samples 3441 n_recent_samples 2221 threshold 0.6214840897247196 stability_offset 1e-09,1743,3441,2221,0.6214840897247196,1e-09,,,-9,,i7180,4738953
1745607012,1745607036,24,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2387 n_reference_samples 1166 n_recent_samples 186 threshold 0.656818311067298 stability_offset 1e-10,2387,1166,186,0.656818311067298,1e-10,,,-9,,i7178,4739111
1745607211,1745607234,23,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3983 n_reference_samples 2551 n_recent_samples 3239 threshold 0.3503089261613786 stability_offset 0.3,3983,2551,3239,0.3503089261613786,0.3,,,-9,,i7186,4739194
1745607610,1745607625,15,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2670 n_reference_samples 1591 n_recent_samples 1544 threshold 0.9048912266567349 stability_offset 0.5,2670,1591,1544,0.9048912266567348,0.5,,,-9,,i7186,4739353
1745607813,1745607832,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1123 n_reference_samples 4539 n_recent_samples 4448 threshold 0.08871247641555965 stability_offset 0.001,1123,4539,4448,0.0887124764155596,0.001,,,-9,,i7183,4739434
1745608210,1745608232,22,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 836 n_reference_samples 590 n_recent_samples 1725 threshold 0.2586667758859694 stability_offset 0.8,836,590,1725,0.2586667758859694,0.8,,,-9,,i7176,4739609
1745608429,1745608451,22,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3030 n_reference_samples 3264 n_recent_samples 4786 threshold 0.7016786387953907 stability_offset 1e-05,3030,3264,4786,0.7016786387953907,1e-05,,,-9,,i7176,4739701
1745608831,1745608854,23,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4226 n_reference_samples 2284 n_recent_samples 590 threshold 0.05554372847639024 stability_offset 1e-09,4226,2284,590,0.0555437284763902,1e-09,,,-9,,i7176,4739875
1745609031,1745609060,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2062 n_reference_samples 4021 n_recent_samples 3487 threshold 0.9848418268859387 stability_offset 0.01,2062,4021,3487,0.9848418268859388,0.01,,,-9,,i7176,4739970
1745609451,1745609472,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1456 n_reference_samples 1374 n_recent_samples 3952 threshold 0.7935722377244383 stability_offset 0.3,1456,1374,3952,0.7935722377244383,0.3,,,-9,,i7183,4740191
1745609751,1745609774,23,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4910 n_reference_samples 4988 n_recent_samples 2012 threshold 0.23073202129080891 stability_offset 1e-12,4910,4988,2012,0.2307320212908089,1e-12,,,-9,,i7176,4740788
1745610231,1745610245,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3596 n_reference_samples 871 n_recent_samples 2739 threshold 0.518211860165 stability_offset 0.0001,3596,871,2739,0.518211860165,0.0001,,,-9,,i7186,4741029
1745610471,1745610495,24,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 191 n_reference_samples 2923 n_recent_samples 636 threshold 0.4572402117457241 stability_offset 0.7,191,2923,636,0.4572402117457241,0.7,,,-9,,i7176,4741155
1745611311,1745611328,17,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 232 n_reference_samples 441 n_recent_samples 2546 threshold 0.6924137664176524 stability_offset 0.1,232,441,2546,0.6924137664176524,0.1,,,-9,,i7185,4741646
1745611551,1745611565,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3634 n_reference_samples 3433 n_recent_samples 918 threshold 0.25428732521273195 stability_offset 1e-10,3634,3433,918,0.2542873252127319,1e-10,,,-9,,i7185,4741802
1745611833,1745611854,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4870 n_reference_samples 2428 n_recent_samples 3833 threshold 0.9941076212879271 stability_offset 1e-07,4870,2428,3833,0.9941076212879272,1e-07,,,-9,,i7185,4742024
1745612132,1745612152,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1418 n_reference_samples 3858 n_recent_samples 2042 threshold 0.05992219763994217 stability_offset 0.9,1418,3858,2042,0.0599221976399421,0.9,,,-9,,i7186,4742289
1745612351,1745612371,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2102 n_reference_samples 1543 n_recent_samples 319 threshold 0.21951225116290152 stability_offset 0.5,2102,1543,319,0.2195122511629015,0.5,,,-9,,i7181,4742373
1745612751,1745612771,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4264 n_reference_samples 4840 n_recent_samples 3692 threshold 0.7872493067868054 stability_offset 0.001,4264,4840,3692,0.7872493067868054,0.001,,,-9,,i7183,4742540
1745612971,1745612988,17,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2989 n_reference_samples 708 n_recent_samples 1684 threshold 0.468460963383317 stability_offset 1e-11,2989,708,1684,0.468460963383317,1e-11,,,-9,,i7181,4742640
1745613381,1745613395,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 798 n_reference_samples 3067 n_recent_samples 4893 threshold 0.5245338690783828 stability_offset 0.2,798,3067,4893,0.5245338690783828,0.2,,,-9,,i7185,4742811
1745613612,1745613636,24,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1160 n_reference_samples 2099 n_recent_samples 1280 threshold 0.8203495646826923 stability_offset 1e-08,1160,2099,1280,0.8203495646826923,1e-08,,,-9,,i7181,4742909
1745614012,1745614025,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2710 n_reference_samples 4107 n_recent_samples 4645 threshold 0.13963009636290372 stability_offset 0.1,2710,4107,4645,0.1396300963629037,0.1,,,-9,,i7186,4743077
1745614221,1745614240,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3945 n_reference_samples 34 n_recent_samples 138 threshold 0.6161226534824819 stability_offset 0.7,3945,34,138,0.6161226534824819,0.7,,,-9,,i7181,4743160
1745614631,1745614655,24,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2348 n_reference_samples 3604 n_recent_samples 3354 threshold 0.4236539866551757 stability_offset 1e-06,2348,3604,3354,0.4236539866551757,1e-06,,,-9,,i7180,4743330
1745614852,1745614867,15,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1781 n_reference_samples 998 n_recent_samples 4131 threshold 0.35762814891524614 stability_offset 1e-05,1781,998,4131,0.3576281489152461,1e-05,,,-9,,i7180,4743414
1745615251,1745615269,18,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4590 n_reference_samples 2701 n_recent_samples 2496 threshold 0.6670413729809225 stability_offset 0.6,4590,2701,2496,0.6670413729809225,0.6,,,-9,,i7181,4743587
1745615473,1745615491,18,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3316 n_reference_samples 1754 n_recent_samples 2911 threshold 0.08139233163744211 stability_offset 0.4,3316,1754,2911,0.0813923316374421,0.4,,,-9,,i7180,4743690
1745615893,1745615908,15,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 477 n_reference_samples 4395 n_recent_samples 1127 threshold 0.894669146252796 stability_offset 1e-11,477,4395,1127,0.894669146252796,1e-11,,,-9,,i7185,4743864
1745616112,1745616131,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 428 n_reference_samples 1637 n_recent_samples 4490 threshold 0.48981486748717723 stability_offset 0.9,428,1637,4490,0.4898148674871772,0.9,,,-9,,i7180,4743966
1745616531,1745616544,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3208 n_reference_samples 4589 n_recent_samples 1434 threshold 0.5497176816016436 stability_offset 1e-07,3208,4589,1434,0.5497176816016436,1e-07,,,-9,,i7186,4744127
1745616752,1745616769,17,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4522 n_reference_samples 1114 n_recent_samples 3197 threshold 0.19797560780122878 stability_offset 1e-09,4522,1114,3197,0.1979756078012287,1e-09,,,-9,,i7185,4744218
1745617163,1745617183,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1693 n_reference_samples 2504 n_recent_samples 295 threshold 0.7617609288338572 stability_offset 0.1,1693,2504,295,0.7617609288338572,0.1,,,-9,,i7178,4744385
1745617872,1745617897,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2298 n_reference_samples 230 n_recent_samples 2342 threshold 0.9530331056118011 stability_offset 0.3,2298,230,2342,0.9530331056118012,0.3,,,-9,,i7176,4744662
