trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
74,74_0,COMPLETED,SOBOL,0.160000000000000003330669073875,1167.000000000000000000000000000000,1.000000000000000000000000000000,4922,4443,0.512387100230902392539178435982,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
75,75_0,COMPLETED,SOBOL,0.289999999999999980015985556747,957.000000000000000000000000000000,1.000000000000000000000000000000,1243,1058,0.172298634063452471565369705786,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
76,76_0,COMPLETED,SOBOL,0.029999999999999998889776975375,4430.000000000000000000000000000000,0.010000000000000000208166817117,53,4271,0.467893131216987945286689409841,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
77,77_0,COMPLETED,SOBOL,0.450000000000000011102230246252,3477.000000000000000000000000000000,1.000000000000000000000000000000,3886,312,0.870815349062904697774456508341,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
78,78_0,COMPLETED,SOBOL,0.119999999999999995559107901499,900.000000000000000000000000000000,0.859999999999999986677323704498,2926,3376,0.105042665401473639397167403331,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
79,79_0,COMPLETED,SOBOL,0.209999999999999992228438827624,1150.000000000000000000000000000000,0.670000000000000039968028886506,1594,2375,0.696595102706924040880664961151,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
80,80_0,COMPLETED,SOBOL,0.190000000000000002220446049250,1034.000000000000000000000000000000,0.570000000000000062172489379009,1841,3211,0.305580392133444567193123475590,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
81,81_0,COMPLETED,SOBOL,0.170000000000000012212453270877,1259.000000000000000000000000000000,1.000000000000000000000000000000,3016,2209,0.901496205102652270468865935982,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
82,82_0,COMPLETED,SOBOL,0.160000000000000003330669073875,934.000000000000000000000000000000,0.959999999999999964472863211995,3932,4105,0.138715887941420090712085766427,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
83,83_0,COMPLETED,SOBOL,0.400000000000000022204460492503,1037.000000000000000000000000000000,1.000000000000000000000000000000,256,145,0.545056376852095181284596492333,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
84,84_0,COMPLETED,SOBOL,0.110000000000000000555111512313,1555.000000000000000000000000000000,0.200000000000000011102230246252,938,4608,0.842051863828673918810352461151,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
85,85_0,COMPLETED,SOBOL,0.309999999999999997779553950750,1135.000000000000000000000000000000,1.000000000000000000000000000000,4773,1225,0.497570517221465724588824741659,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
86,86_0,COMPLETED,SOBOL,0.160000000000000003330669073875,1211.000000000000000000000000000000,1.000000000000000000000000000000,3271,3078,0.729249649247154629883027610049,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
87,87_0,COMPLETED,SOBOL,0.289999999999999980015985556747,961.000000000000000000000000000000,1.000000000000000000000000000000,1938,1424,0.071474693974480030256302143243,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
88,88_0,COMPLETED,SOBOL,0.050000000000000002775557561563,1453.000000000000000000000000000000,0.579999999999999960031971113494,2245,3848,0.674072933463379708740603746264,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
89,89_0,COMPLETED,SOBOL,0.429999999999999993338661852249,2100.000000000000000000000000000000,1.000000000000000000000000000000,3569,346,0.018469910411164164321107250544,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
90,90_0,COMPLETED,SOBOL,0.190000000000000002220446049250,1414.000000000000000000000000000000,1.000000000000000000000000000000,4485,3488,0.756648910375312011566961700737,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
91,91_0,COMPLETED,SOBOL,0.149999999999999994448884876874,1089.000000000000000000000000000000,0.330000000000000015543122344752,660,2027,0.410467707963660333181366013378,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
92,92_0,COMPLETED,SOBOL,0.110000000000000000555111512313,1238.000000000000000000000000000000,0.209999999999999992228438827624,563,2720,0.208526957750320429685331191649,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
93,93_0,COMPLETED,SOBOL,0.270000000000000017763568394003,1322.000000000000000000000000000000,1.000000000000000000000000000000,4230,1837,0.616563495397567717937192810496,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
94,94_0,COMPLETED,SOBOL,0.089999999999999996669330926125,1360.000000000000000000000000000000,0.550000000000000044408920985006,2728,4946,0.345161491561681021966734306261,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
95,95_0,COMPLETED,SOBOL,0.350000000000000033306690738755,1220.000000000000000000000000000000,1.000000000000000000000000000000,1563,791,0.938909179378300873253238023608,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
96,96_0,COMPLETED,SOBOL,0.179999999999999993338661852249,1124.000000000000000000000000000000,0.560000000000000053290705182008,1466,2607,0.528300638355314711169796737522,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
97,97_0,COMPLETED,SOBOL,0.200000000000000011102230246252,1070.000000000000000000000000000000,1.000000000000000000000000000000,2800,1568,0.186658888496458535977140513751,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
98,98_0,COMPLETED,SOBOL,0.160000000000000003330669073875,1762.000000000000000000000000000000,0.900000000000000022204460492503,4307,4747,0.913995403777807968737079136190,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
99,99_0,COMPLETED,SOBOL,0.250000000000000000000000000000,893.000000000000000000000000000000,0.630000000000000004440892098501,472,748,0.261893455516546969086277840688,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
100,100_0,COMPLETED,SOBOL,0.089999999999999996669330926125,1239.000000000000000000000000000000,0.179999999999999993338661852249,727,3961,0.121352160891517998897448649132,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
101,101_0,COMPLETED,SOBOL,0.390000000000000013322676295502,1552.000000000000000000000000000000,1.000000000000000000000000000000,4404,616,0.710559444388374705781075135747,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
102,102_0,COMPLETED,SOBOL,0.140000000000000013322676295502,1100.000000000000000000000000000000,0.940000000000000057731597280508,3482,3687,0.451949114242568616983675156007,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
103,103_0,COMPLETED,SOBOL,0.089999999999999996669330926125,1365.000000000000000000000000000000,1.000000000000000000000000000000,2307,2070,0.856485528865829071065718380851,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
104,104_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1507.000000000000000000000000000000,0.450000000000000011102230246252,2029,4489,0.397733660789206633356940301383,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
105,105_0,COMPLETED,SOBOL,0.300000000000000044408920985006,1275.000000000000000000000000000000,1.000000000000000000000000000000,3194,950,0.800570219608023769808369252132,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
106,106_0,COMPLETED,SOBOL,0.209999999999999992228438827624,940.000000000000000000000000000000,1.000000000000000000000000000000,4701,2884,0.034987945107743147199474975650,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
107,107_0,COMPLETED,SOBOL,0.239999999999999991118215802999,1046.000000000000000000000000000000,0.750000000000000000000000000000,1035,1385,0.626367160825058832962497490371,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
108,108_0,COMPLETED,SOBOL,0.050000000000000002775557561563,1794.000000000000000000000000000000,0.059999999999999997779553950750,194,3329,0.984764003206044402638497103908,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
109,109_0,COMPLETED,SOBOL,0.220000000000000001110223024625,1050.000000000000000000000000000000,1.000000000000000000000000000000,4019,2484,0.330493929792195550998457065361,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
110,110_0,COMPLETED,SOBOL,0.119999999999999995559107901499,1182.000000000000000000000000000000,0.719999999999999973354647408996,3098,4300,0.566924208164215071015235025698,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
111,111_0,COMPLETED,SOBOL,0.479999999999999982236431605997,5753.000000000000000000000000000000,1.000000000000000000000000000000,1774,183,0.226978507041931149013080926125,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
112,112_0,COMPLETED,SOBOL,0.149999999999999994448884876874,1485.000000000000000000000000000000,0.400000000000000022204460492503,1669,4152,0.771831536082550839772409290163,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
