trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,batch_size,theta,lambida
2110,2110_0,COMPLETED,SOBOL,0.149999999999999994448884876874,664.000000000000000000000000000000,0.299999999999999988897769753748,1447,1185,0.986033993212971804354083360522,0.535864468937739757414817631798
2111,2111_0,COMPLETED,SOBOL,0.059999999999999997779553950750,189.000000000000000000000000000000,0.000000000000000000000000000000,4661,2630,0.294740486295241854719506591209,0.106089138759300108394434403181
2112,2112_0,COMPLETED,SOBOL,0.149999999999999994448884876874,759.000000000000000000000000000000,0.309999999999999997779553950750,3259,1645,0.545310329090338163915419045225,0.932505153991281976466609648924
2113,2113_0,COMPLETED,SOBOL,0.059999999999999997779553950750,143.000000000000000000000000000000,0.000000000000000000000000000000,47,4653,0.236499680448975402313749327732,0.489135000079870208011811882898
2114,2114_0,COMPLETED,SOBOL,0.059999999999999997779553950750,135.000000000000000000000000000000,0.000000000000000000000000000000,1040,1881,0.419760002942197008035662975090,0.300859330546110859128106085336
2115,2115_0,COMPLETED,SOBOL,0.149999999999999994448884876874,655.000000000000000000000000000000,0.280000000000000026645352591004,2846,4264,0.861008390555717095793397675152,0.871037145156413283864083041408
2116,2116_0,COMPLETED,SOBOL,0.059999999999999997779553950750,145.000000000000000000000000000000,0.000000000000000000000000000000,4258,175,0.111702756233140826358507524674,0.169251266771927477705617093307
2117,2117_0,COMPLETED,SOBOL,0.149999999999999994448884876874,648.000000000000000000000000000000,0.289999999999999980015985556747,2451,3495,0.670101189623028004049842820677,0.721958662556484331851436309080
2118,2118_0,COMPLETED,SOBOL,0.149999999999999994448884876874,695.000000000000000000000000000000,0.330000000000000015543122344752,2030,1339,0.047228661801014100440898602074,0.751514806089922826615179474175
2119,2119_0,COMPLETED,SOBOL,0.059999999999999997779553950750,141.000000000000000000000000000000,0.000000000000000000000000000000,3817,4972,0.730672499243635642507399552414,0.325601857801899319255767295545
2120,2120_0,COMPLETED,SOBOL,0.160000000000000003330669073875,722.000000000000000000000000000000,0.320000000000000006661338147751,2718,862,0.480087202336173524130913392582,0.653107220157980949970522033254
2121,2121_0,COMPLETED,SOBOL,0.059999999999999997779553950750,178.000000000000000000000000000000,0.000000000000000000000000000000,931,2933,0.796777930037584125599892104219,0.205695990107953557979314496151
2122,2122_0,COMPLETED,SOBOL,0.059999999999999997779553950750,166.000000000000000000000000000000,0.000000000000000000000000000000,484,476,0.605699804501049210436747216590,0.021918401006609203318653555925
