trial_index,arm_name,trial_status,generation_node,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
305,305_0,RUNNING,SOBOL,2348,4570,3767,0.804907506261020921911608638766,0.469387549422681349398089878378,5.199762762613595157290546922013,str\(\'t-test\'\),str\(\'bounded\'\),2712
306,306_0,RUNNING,SOBOL,833,2453,818,0.169199220733717098363868558408,0.178675423486158252428523951494,8.504542177189142293514123593923,str\(\'ks-test\'\),str\(\'bounded\'\),3887
307,307_0,RUNNING,SOBOL,2541,2524,3117,0.714840649288147722550945672992,0.515463185045868188538520371367,3.131314146599732506359714534483,str\(\'t-test\'\),str\(\'full\'\),2410
308,308_0,RUNNING,SOBOL,3347,1422,4989,0.529140357999131061284003862966,0.724180964998900944529225398583,1.290339786720462011970766980085,str\(\'ks-test\'\),str\(\'bounded\'\),4700
309,309_0,RUNNING,SOBOL,75,3525,1429,0.107242136590182779443125582475,0.094155648434534666701978267156,6.584839445302263172266066248994,str\(\'t-test\'\),str\(\'full\'\),1506
310,310_0,RUNNING,SOBOL,1592,627,3128,0.992480635141953837496942014695,0.259575326684862384141183611064,9.540497440515085969536812626757,str\(\'ks-test\'\),str\(\'full\'\),23
311,311_0,RUNNING,SOBOL,4882,4310,438,0.384673831403255450656075709048,0.921882513536140368870519523625,4.909994844161905902524267730769,str\(\'t-test\'\),str\(\'bounded\'\),3687
312,312_0,RUNNING,SOBOL,4585,2127,3592,0.029307770101353526615017841550,0.412979157024994492086733544056,2.819441737310029783003528791596,str\(\'ks-test\'\),str\(\'bounded\'\),4678
313,313_0,RUNNING,SOBOL,1292,2818,33,0.607143727593123960772913960682,0.779857979319989680355718064675,7.567731597414240951593455974944,str\(\'t-test\'\),str\(\'full\'\),1620
314,314_0,RUNNING,SOBOL,324,81,4545,0.493795461809262647978613358646,0.572109476430341601371765136719,6.136582915427164053312480973545,str\(\'ks-test\'\),str\(\'full\'\),602
315,315_0,RUNNING,SOBOL,3594,4855,1854,0.883290001630783083719222759100,0.235319857809692611905205694711,0.802415564541705039758312523190,str\(\'t-test\'\),str\(\'bounded\'\),3191
316,316_0,RUNNING,SOBOL,2839,967,1213,0.820466636667028015317271183449,0.026052042059600353379744674953,3.970772864370606836104116155184,str\(\'ks-test\'\),str\(\'full\'\),794
317,317_0,RUNNING,SOBOL,1129,4021,2663,0.305276217076927425253529690963,0.656075297081842978563770429901,9.226211247261613124237555894069,str\(\'t-test\'\),str\(\'bounded\'\),2915
318,318_0,RUNNING,SOBOL,2099,1753,1901,0.668093782799318414156175549579,0.990224223379045698223421823059,6.899116065517068463464056549128,str\(\'ks-test\'\),str\(\'bounded\'\),4240
319,319_0,RUNNING,SOBOL,3826,3225,4202,0.216015090327709907702669056562,0.327914967549964797566275365170,2.229552193473093080200442273053,str\(\'t-test\'\),str\(\'full\'\),1964
320,320_0,RUNNING,SOBOL,3782,1930,2120,0.597934490827843556637333222170,0.138693642247468246209152198389,4.712160410579294911315173521871,str\(\'t-test\'\),str\(\'full\'\),317
321,321_0,RUNNING,SOBOL,2052,3094,4274,0.021073378793895244931455579263,0.551500873712822747840789361362,9.416050759463571395713188394438,str\(\'ks-test\'\),str\(\'bounded\'\),3393
322,322_0,RUNNING,SOBOL,1167,196,1012,0.875063583230599739692934235791,0.845062604822218399469591076922,6.782664007852785559293806727510,str\(\'t-test\'\),str\(\'bounded\'\),4407
323,323_0,RUNNING,SOBOL,2874,4818,2608,0.484594670116901382606044990098,0.464537332871928831945496085609,1.414777192726731191996236702835,str\(\'ks-test\'\),str\(\'full\'\),1798
324,324_0,RUNNING,SOBOL,3642,1238,4483,0.298892419526353481096236919257,0.299496135352179393418481367917,3.324037080397829413414001464844,str\(\'t-test\'\),str\(\'bounded\'\),4218
325,325_0,RUNNING,SOBOL,370,3828,1625,0.813108465824276205324849797762,0.885783971268683689714862339315,8.614418488518335692560867755674,str\(\'ks-test\'\),str\(\'full\'\),2079
326,326_0,RUNNING,SOBOL,1257,1712,3637,0.208648474412038931191659685283,0.715447449991479467179544826649,5.007049103860744310168229276314,str\(\'t-test\'\),str\(\'full\'\),748
327,327_0,RUNNING,SOBOL,4546,3345,244,0.661702012341469525402715134987,0.099066837556660181096646056176,0.380667141916230356013528535186,str\(\'ks-test\'\),str\(\'bounded\'\),3044
328,328_0,RUNNING,SOBOL,4915,537,3398,0.797541009316220850244860685052,0.612045663941651607586891259416,2.354037315675988839558385734563,str\(\'t-test\'\),str\(\'bounded\'\),3909
329,329_0,RUNNING,SOBOL,1622,4528,542,0.314512699101120229983052922762,0.199236452726647250699443247868,7.096988344264217651868875691434,str\(\'ks-test\'\),str\(\'full\'\),2296
330,330_0,RUNNING,SOBOL,35,2260,4741,0.708456732766702734771513405576,0.404230556882917868577465014823,9.101735996090807745417805563193,str\(\'t-test\'\),str\(\'full\'\),1127
331,331_0,RUNNING,SOBOL,3305,2795,1347,0.161840930920094244749307677012,0.784753856519237125155541434651,3.772909860668704151720476147602,str\(\'ks-test\'\),str\(\'bounded\'\),2582
332,332_0,RUNNING,SOBOL,2510,1386,704,0.099015599219128488939212218156,0.950227063296362750577372935368,0.692501408047974109649658203125,str\(\'t-test\'\),str\(\'full\'\),309
333,333_0,RUNNING,SOBOL,799,3639,2857,0.519939447335898918822749692481,0.363937519032508149940952080215,5.943821540477686404813084664056,str\(\'ks-test\'\),str\(\'bounded\'\),3484
334,334_0,RUNNING,SOBOL,2390,902,2408,0.375464713608846090142634466247,0.034861495802178982250651984032,7.677636478862726043814745935379,str\(\'t-test\'\),str\(\'bounded\'\),4970
335,335_0,RUNNING,SOBOL,4118,4113,4005,0.984246362805366481474322881695,0.651240392453968475194869824918,3.012193241227418383232361520641,str\(\'ks-test\'\),str\(\'full\'\),1327
336,336_0,RUNNING,SOBOL,4323,685,320,0.223474935721606010607942494062,0.478218961656093621837015916753,5.737005519983359391744670574553,str\(\'ks-test\'\),str\(\'bounded\'\),2373
337,337_0,RUNNING,SOBOL,2300,4369,3246,0.644857299434021147277462659986,0.827676661821082237935343073332,1.066832530761137487473888540990,str\(\'t-test\'\),str\(\'full\'\),3847
338,338_0,RUNNING,SOBOL,771,1481,1547,0.251400600198656343220449116416,0.506747821461409286847299426881,2.809229679686948699668391782325,str\(\'ks-test\'\),str\(\'full\'\),2672
339,339_0,RUNNING,SOBOL,2811,3583,4871,0.858687739172950381671967079455,0.187623010775074372524784394045,8.065279563703574794431006012019,str\(\'t-test\'\),str\(\'bounded\'\),1043
340,340_0,RUNNING,SOBOL,3256,2473,3001,0.922607599169015912821123492904,0.085444210888817900828584583905,7.473559595274739564274568692781,str\(\'ks-test\'\),str\(\'full\'\),3725
341,341_0,RUNNING,SOBOL,277,2544,935,0.439067002242431059233496171146,0.733132240384817168710185342206,2.140003708265721726888841658365,str\(\'t-test\'\),str\(\'bounded\'\),63
342,342_0,RUNNING,SOBOL,1809,437,3884,0.583054401539266131671013226878,0.930710237672552453958019214042,4.158292181167752232795464806259,str\(\'ks-test\'\),str\(\'bounded\'\),1545
343,343_0,RUNNING,SOBOL,4767,4589,2200,0.037864110527560113084177828568,0.250979826252907489703147803084,8.905972961342893512437512981705,str\(\'t-test\'\),str\(\'full\'\),4737
344,344_0,RUNNING,SOBOL,4519,1773,4084,0.423446958750486379674526915551,0.771032210767269132745127535600,8.378372554047963660650566453114,str\(\'ks-test\'\),str\(\'full\'\),3150
345,345_0,RUNNING,SOBOL,1559,3245,2019,0.938174819594249087550963395188,0.421572687001898871450578099029,3.747260840516537516720063649700,str\(\'t-test\'\),str\(\'bounded\'\),564
346,346_0,RUNNING,SOBOL,576,986,2781,0.084671890102326868854376584750,0.244033250939100970766659770561,0.128791796892881393876706397350,str\(\'ks-test\'\),str\(\'bounded\'\),1581
347,347_0,RUNNING,SOBOL,3553,4041,1096,0.536299445031210741952065745863,0.563156230589374917627765171346,5.423902956600301195067004300654,str\(\'t-test\'\),str\(\'full\'\),4637
348,348_0,RUNNING,SOBOL,3062,140,1737,0.722852579008787854419892937585,0.664792616249993417731900535728,9.841533197970129265286232111976,str\(\'ks-test\'\),str\(\'bounded\'\),2005
349,349_0,RUNNING,SOBOL,1020,4913,4661,0.145532479213550697272339107258,0.017102484315633773720444210653,4.468916631257162208612498943694,str\(\'t-test\'\),str\(\'full\'\),4278
