trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling
194,194_0,COMPLETED,SOBOL,0.059999999999999997779553950750,3584.000000000000000000000000000000,0.029999999999999998889776975375,4280,195,0.719781489111483097076416015625,0.147313562380149948305430029905,str\(\'kl\'\),0.047672129785642031185588507469,False
195,195_0,RUNNING,SOBOL,,,,2411,3468,0.345234627045691022662055047476,0.583926463600248135676906713343,str\(\'intersection\'\),0.060679604746401320791715505720,True
196,196_0,COMPLETED,SOBOL,0.050000000000000002775557561563,2448.000000000000000000000000000000,0.000000000000000000000000000000,1748,682,0.102090685794129970576094024182,0.644279443042352850667953134689,str\(\'intersection\'\),0.090270343795418747645520340939,False
197,197_0,FAILED,SOBOL,,,,4865,3023,0.974677928814664529255651359563,0.083069789316505188159212025312,str\(\'kl\'\),0.021025929851457479669019079438,True
198,198_0,COMPLETED,SOBOL,0.059999999999999997779553950750,4423.000000000000000000000000000000,0.000000000000000000000000000000,3391,2316,0.472542237734422110317922260947,0.961498061537742643167803180404,str\(\'kl\'\),0.042000994114205249252425034001,False
199,199_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2295.000000000000000000000000000000,0.000000000000000000000000000000,272,4042,0.596857666885480253604612244089,0.275571840485557939537386573647,str\(\'intersection\'\),0.066263278275728226818230837125,True
200,200_0,COMPLETED,SOBOL,0.050000000000000002775557561563,2845.000000000000000000000000000000,0.010000000000000000208166817117,530,468,0.396411001201719070952123047391,0.023252550577744841853178314750,str\(\'kl\'\),0.057265750132501132274587263282,False
201,201_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2604.000000000000000000000000000000,0.000000000000000000000000000000,3660,3429,0.520483491834253020336120698630,0.709456999883055661193509422446,str\(\'intersection\'\),0.054118500640615831154267567626,True
202,202_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1908.000000000000000000000000000000,0.050000000000000002775557561563,4684,1324,0.018407888479530811615125784897,0.339531094711273906394666255437,str\(\'intersection\'\),0.030089377975091341488322882469,False
203,203_0,FAILED,SOBOL,,,,1558,4919,0.891239973552525044375727247825,0.900949973585084107341458548035,str\(\'kl\'\),0.078262699879705910355198739126,True
204,204_0,COMPLETED,SOBOL,0.059999999999999997779553950750,3930.000000000000000000000000000000,0.000000000000000000000000000000,2143,2043,0.648034792045131369242483287962,0.836668085228651770002272769489,str\(\'kl\'\),0.074115814641118049621582031250,False
205,205_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2235.000000000000000000000000000000,0.000000000000000000000000000000,4021,4081,0.273243563810363410127024508256,0.399906901689246307984859640783,str\(\'intersection\'\),0.037180802328512077559174997532,True
206,206_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1957.000000000000000000000000000000,0.029999999999999998889776975375,2994,1190,0.768561736946925533331409496896,0.520454647904261991087082606100,str\(\'intersection\'\),0.013178885309025646643821261250,False
207,207_0,COMPLETED,SOBOL,0.059999999999999997779553950750,7991.000000000000000000000000000000,0.000000000000000000000000000000,1118,2593,0.144499170726165165890009234317,0.208348880663514146593939813101,str\(\'kl\'\),0.095085043758153922621723097564,True
208,208_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2515.000000000000000000000000000000,0.000000000000000000000000000000,1011,940,0.545601324785500718661523933406,0.980565444953739651090529605426,str\(\'intersection\'\),0.034673941303044561457191719001,True
209,209_0,COMPLETED,SOBOL,0.059999999999999997779553950750,5616.000000000000000000000000000000,0.000000000000000000000000000000,2887,2665,0.420539531875401717542217738810,0.294514230130240306504418867917,str\(\'kl\'\),0.076490324744954707458788334407,False
210,210_0,COMPLETED,SOBOL,0.059999999999999997779553950750,13844.000000000000000000000000000000,0.000000000000000000000000000000,3894,1961,0.915795780673623105450076309353,0.656521467590704510541854688199,str\(\'kl\'\),0.097707253182306885719299316406,True
211,211_0,COMPLETED,SOBOL,0.050000000000000002775557561563,1912.000000000000000000000000000000,0.040000000000000000832667268469,2015,4302,0.042005801633000376671400744044,0.095193006578832867203843193238,str\(\'intersection\'\),0.010864808056503534594572357719,False
212,212_0,COMPLETED,SOBOL,0.050000000000000002775557561563,2206.000000000000000000000000000000,0.010000000000000000208166817117,1352,1552,0.293963303910568352073084952281,0.159559572452679265808228592505,str\(\'intersection\'\),0.051486329492181549805085438720,True
213,213_0,COMPLETED,SOBOL,0.059999999999999997779553950750,11876.000000000000000000000000000000,0.000000000000000000000000000000,4479,4825,0.667793663905933532198844204686,0.596045695338398240359367719066,str\(\'kl\'\),0.059590475754812369246771197595,False
214,214_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2506.000000000000000000000000000000,0.000000000000000000000000000000,3475,533,0.165658158717677000959511701694,0.483660328663885585864790073174,str\(\'kl\'\),0.080779511900618675146468206094,True
215,215_0,COMPLETED,SOBOL,0.059999999999999997779553950750,3927.000000000000000000000000000000,0.000000000000000000000000000000,346,3191,0.788730351923033645711313965876,0.795310199527069938696399731271,str\(\'intersection\'\),0.027704230230301621351607366250,False
216,216_0,COMPLETED,SOBOL,0.059999999999999997779553950750,11580.000000000000000000000000000000,0.000000000000000000000000000000,145,2391,0.217939321476966152424381562014,0.531600177420303188213779321813,str\(\'kl\'\),0.017080208528786899185858416672,True
217,217_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1948.000000000000000000000000000000,0.010000000000000000208166817117,3264,3794,0.841255880851298543099403559609,0.219619374208152307037522632527,str\(\'intersection\'\),0.094084400841966273065786197094,False
218,218_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2231.000000000000000000000000000000,0.000000000000000000000000000000,4756,901,0.339180210575461382749296035399,0.856588192362338296526047543011,str\(\'intersection\'\),0.070280413413420325663416576845,True
219,219_0,COMPLETED,SOBOL,0.059999999999999997779553950750,6183.000000000000000000000000000000,0.000000000000000000000000000000,1640,2939,0.712768107935786265905164782453,0.419945786366239193210248004107,str\(\'kl\'\),0.038291304502636194784237488875,False
220,220_0,COMPLETED,SOBOL,0.040000000000000000832667268469,9618.000000000000000000000000000000,0.040000000000000000832667268469,2225,103,0.964664607899263448764770600974,0.359447216320782914067422098015,str\(\'kl\'\),0.022675212379544975455081257110,True
221,221_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1895.000000000000000000000000000000,0.000000000000000000000000000000,4094,3699,0.091117567377164962461044694919,0.920992843786254566929017073562,str\(\'intersection\'\),0.088401249544695026383323011032,False
222,222_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2452.000000000000000000000000000000,0.000000000000000000000000000000,2599,1591,0.586435569493100050664224909269,0.034402184588834643086396880562,str\(\'intersection\'\),0.064614001782611021895696978845,True
223,223_0,COMPLETED,SOBOL,0.059999999999999997779553950750,12711.000000000000000000000000000000,0.000000000000000000000000000000,733,4551,0.461128934530541323422170307822,0.720723388932645314675085046474,str\(\'kl\'\),0.043870083671063188346384009719,False
224,224_0,RUNNING,SOBOL,,,,649,283,0.007764124188572168148991803349,0.804558116696774905385325382667,str\(\'intersection\'\),0.040252018319442875449176710845,True
225,225_0,COMPLETED,SOBOL,0.059999999999999997779553950750,7591.000000000000000000000000000000,0.000000000000000000000000000000,2525,3556,0.880350831840187364463190533570,0.492457883460447165546725045715,str\(\'kl\'\),0.070824572350829839706420898438,False
226,226_0,COMPLETED,SOBOL,0.059999999999999997779553950750,4976.000000000000000000000000000000,0.000000000000000000000000000000,4177,1764,0.377787024080753319754677477249,0.614953365007415375664834300551,str\(\'kl\'\),0.092037175726145503684705317937,True
227,227_0,COMPLETED,SOBOL,0.040000000000000000832667268469,2013.000000000000000000000000000000,0.010000000000000000208166817117,2299,4422,0.502102869629859949185402001604,0.178189621735364206456253555189,str\(\'intersection\'\),0.016446780981495975892947569719,False
228,228_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2578.000000000000000000000000000000,0.000000000000000000000000000000,1714,2209,0.754018300833180554754164859332,0.117813786873593923099079461281,str\(\'intersection\'\),0.045907014468684795294173284219,True
229,229_0,COMPLETED,SOBOL,0.059999999999999997779553950750,8822.000000000000000000000000000000,0.000000000000000000000000000000,4840,3934,0.129712855579331515221142012706,0.679235221762210183982233502320,str\(\'kl\'\),0.065257723648101090274664670687,False
230,230_0,RUNNING,SOBOL,,,,3191,730,0.625511618984863182468814102322,0.307361581258475791145201583277,str\(\'kl\'\),0.086453587356954811338205502125,True
