trial_index,arm_name,trial_status,generation_method,n_samples,threshold,outlier_detector_kwargs
449,449_0,FAILED,Sobol,114,0.359046423248946700024220035630,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
450,450_0,FAILED,Sobol,484,0.265809332020580768585205078125,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
451,451_0,FAILED,Sobol,106,0.205166171491146104299829744377,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
452,452_0,FAILED,Sobol,348,0.287915369495749473571777343750,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
453,453_0,FAILED,Sobol,549,0.651888256706297464226906868134,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
454,454_0,FAILED,Sobol,103,0.472927036136388811993214176255,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
455,455_0,FAILED,Sobol,157,0.735920453071594371508012955019,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
456,456_0,FAILED,Sobol,115,0.409807310439646299560223496883,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
457,457_0,FAILED,Sobol,929,0.493812260031700200890725227509,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
458,458_0,FAILED,Sobol,991,0.368822913058102164196583316880,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
459,459_0,FAILED,Sobol,694,0.691570441611111252910859548138,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
460,460_0,FAILED,Sobol,654,0.385320748202502727508544921875,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
461,461_0,FAILED,Sobol,527,0.696028362959623447814294650016,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
462,462_0,FAILED,Sobol,268,0.660560685582459061748750173138,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
463,463_0,FAILED,Sobol,496,0.486018105410039480407391465633,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
464,464_0,FAILED,Sobol,582,0.769971248507499872459902690025,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
465,465_0,FAILED,Sobol,996,0.337453675642609640661362391256,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
466,466_0,FAILED,Sobol,655,0.706110598333180128349795268150,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
467,467_0,FAILED,Sobol,160,0.414613580889999888690056195628,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
468,468_0,FAILED,Sobol,477,0.230558824725449112991171318754,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
469,469_0,FAILED,Sobol,524,0.733323275111615657806396484375,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
470,470_0,FAILED,Sobol,744,0.305743796005845114294174891256,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
471,471_0,FAILED,Sobol,815,0.208459147438406960928247713127,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
472,472_0,FAILED,Sobol,575,0.751821534708142280578613281250,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
473,473_0,FAILED,Sobol,902,0.551162875443697020116928797506,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
474,474_0,FAILED,Sobol,263,0.610451912134885921190630142519,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
475,475_0,FAILED,Sobol,457,0.426152394898235864495461555634,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
476,476_0,FAILED,Sobol,710,0.695744973048567860729463063763,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
477,477_0,FAILED,Sobol,610,0.480713584460318144042645371883,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
478,478_0,FAILED,Sobol,382,0.647116933763027257775490852509,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
479,479_0,FAILED,Sobol,240,0.338064330257475398333610883128,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
480,480_0,FAILED,Sobol,613,0.749862910248339176177978515625,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
481,481_0,FAILED,Sobol,532,0.576742121577263011644731705019,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
482,482_0,FAILED,Sobol,326,0.240707862749695800097526898753,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
483,483_0,FAILED,Sobol,901,0.604300983250141143798828125000,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
484,484_0,FAILED,Sobol,118,0.459167845360934800957863899384,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
485,485_0,FAILED,Sobol,887,0.514713507331907793584946375631,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
486,486_0,FAILED,Sobol,876,0.204724375903606425897152121252,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
487,487_0,FAILED,Sobol,829,0.486486966721713598449383653133,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
488,488_0,FAILED,Sobol,425,0.405950579978525682989243250631,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
489,489_0,FAILED,Sobol,623,0.454878913797438166888298383128,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
490,490_0,FAILED,Sobol,547,0.595429165102541513299172493134,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
491,491_0,FAILED,Sobol,317,0.242256795428693327831837223130,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
492,492_0,FAILED,Sobol,211,0.767619978822767778936508875631,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
493,493_0,FAILED,Sobol,593,0.555458474531769885729204361269,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
494,494_0,FAILED,Sobol,979,0.238029759749770197796436832505,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
495,495_0,FAILED,Sobol,698,0.777511500753462314605712890625,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
496,496_0,FAILED,Sobol,218,0.731705232523381710052490234375,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
497,497_0,FAILED,Sobol,519,0.213611448556184774227872935626,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
498,498_0,FAILED,Sobol,622,0.744047163054347038269042968750,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
499,499_0,FAILED,Sobol,925,0.300539125315845034869255414378,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
500,500_0,RUNNING,Sobol,700,0.529830539040267556316621266888,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
501,501_0,RUNNING,Sobol,329,0.507199382595717951360825281881,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
502,502_0,RUNNING,Sobol,546,0.437099035829305704314862168758,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
503,503_0,RUNNING,Sobol,885,0.206798091158270858080925336253,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
504,504_0,RUNNING,Sobol,885,0.400917289033532187048081141256,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
505,505_0,RUNNING,Sobol,129,0.405110967531800314489487391256,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
506,506_0,RUNNING,Sobol,446,0.467909564636647734570118473130,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
507,507_0,RUNNING,Sobol,847,0.761752607487142130437973719381,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
508,508_0,RUNNING,Sobol,510,0.601809256896376654211167078756,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
509,509_0,RUNNING,Sobol,271,0.793051951564848423004150390625,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
510,510_0,RUNNING,Sobol,422,0.477490208484232458996388004380,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
511,511_0,RUNNING,Sobol,514,0.544627807289361998144272547506,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
