trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold
886,1753426297.000000000000000000000000000000,1753426310.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3616 n_reference_samples 4040 recent_samples_proportion 0.7942728004865348 threshold 0.6816839555148035,0.000000000000000000000000000000,,i7183,1.000000000000000000000000000000,707.921875000000000000000000000000,705.117187500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5678366.000000000000000000000000000000,886_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3616,4040,0.794272800486534813479977401585,0.681683955514803541220203442208
887,1753426326.000000000000000000000000000000,1753426338.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 148 n_reference_samples 1414 recent_samples_proportion 0.21168984018079937 threshold 0.09628572335653007,0.000000000000000000000000000000,,i7184,2.000000000000000000000000000000,707.406250000000000000000000000000,707.406250000000000000000000000000,-1.000000000000000000000000000000,0.660000000000000031086244689504,0.091076923076922999822357951416,5678374.000000000000000000000000000000,887_0,COMPLETED,SOBOL,2.000000000000000000000000000000,11.210000000000000852651282912120,148,1414,0.211689840180799365709773951494,0.096285723356530072969405864569
888,1753426325.000000000000000000000000000000,1753426338.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 413 n_reference_samples 3188 recent_samples_proportion 0.8687843285445124 threshold 0.312049968611449,0.000000000000000000000000000000,,i7164,2.000000000000000000000000000000,706.972656250000000000000000000000,706.972656250000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.095307692307692301603161411094,5678381.000000000000000000000000000000,888_0,COMPLETED,SOBOL,2.000000000000000000000000000000,4.719999999999999751310042483965,413,3188,0.868784328544512374215003092104,0.312049968611449013433656318739
889,1753426355.000000000000000000000000000000,1753426368.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3353 n_reference_samples 735 recent_samples_proportion 0.14107686859369278 threshold 0.9722330486029387,0.000000000000000000000000000000,,i7182,4.000000000000000000000000000000,705.250000000000000000000000000000,705.250000000000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.637846153846153840483168551145,5678388.000000000000000000000000000000,889_0,COMPLETED,SOBOL,4.000000000000000000000000000000,6.799999999999999822364316059975,3353,735,0.141076868593692783537818513651,0.972233048602938687565711006755
890,1753426389.000000000000000000000000000000,1753426401.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4671 n_reference_samples 4882 recent_samples_proportion 0.5209279381949454 threshold 0.035520400170236825,0.000000000000000000000000000000,,i7183,3.000000000000000000000000000000,703.960937500000000000000000000000,703.960937500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.718615384615384655830894189421,5678395.000000000000000000000000000000,890_0,COMPLETED,SOBOL,3.000000000000000000000000000000,6.830000000000000071054273576010,4671,4882,0.520927938194945427952120553527,0.035520400170236825221348198056
891,1753426426.000000000000000000000000000000,1753426506.000000000000000000000000000000,80.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1594 n_reference_samples 2486 recent_samples_proportion 0.4694390489384532 threshold 0.7424535597935319,0.000000000000000000000000000000,,i7163,2.000000000000000000000000000000,704.617187500000000000000000000000,703.950520833333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5678409.000000000000000000000000000000,891_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1594,2486,0.469439048938453173942519924822,0.742453559793531892019302631525
892,1753426513.000000000000000000000000000000,1753426532.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2341 n_reference_samples 4148 recent_samples_proportion 0.0035306368321180344 threshold 0.5260648410841823,0.000000000000000000000000000000,,i7182,2.000000000000000000000000000000,705.140625000000000000000000000000,703.080729166666628771054092794657,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.540230769230769181099560682924,5678434.000000000000000000000000000000,892_0,COMPLETED,SOBOL,2.000000000000000000000000000000,3.359999999999999875655021241982,2341,4148,0.003530636832118034390548544366,0.526064841084182277519687431777
893,1753426520.000000000000000000000000000000,1753426545.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3934 n_reference_samples 1621 recent_samples_proportion 0.9904913733992725 threshold 0.1891605503447354,0.000000000000000000000000000000,,i7156,7.000000000000000000000000000000,705.894531250000000000000000000000,703.933593750000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.996846153846153826272313835943,5678457.000000000000000000000000000000,893_0,COMPLETED,SOBOL,7.000000000000000000000000000000,13.140000000000000568434188608080,3934,1621,0.990491373399272512223490139149,0.189160550344735389760586485863
894,1753426520.000000000000000000000000000000,1753426539.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2773 n_reference_samples 2785 recent_samples_proportion 0.35724182168394325 threshold 0.7562702456116677,0.000000000000000000000000000000,,i7152,2.000000000000000000000000000000,706.925781250000000000000000000000,705.126302083333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5678475.000000000000000000000000000000,894_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2773,2785,0.357241821683943250320680817822,0.756270245611667668583777413005
895,1753426523.000000000000000000000000000000,1753426567.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1004 n_reference_samples 159 recent_samples_proportion 0.6484775235522539 threshold 0.4662397642098367,0.000000000000000000000000000000,,i7143,32.000000000000000000000000000000,738.851562500000000000000000000000,717.851562500000000000000000000000,-1.000000000000000000000000000000,0.670000000000000039968028886506,0.992538461538461591615600809746,5678487.000000000000000000000000000000,895_0,COMPLETED,SOBOL,32.000000000000000000000000000000,40.240000000000001989519660128281,1004,159,0.648477523552253853900140256883,0.466239764209836704544898111635
896,1753426519.000000000000000000000000000000,1753426999.000000000000000000000000000000,480.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 994 n_reference_samples 4563 recent_samples_proportion 0.02247795447334647 threshold 0.8270106396488845,0.000000000000000000000000000000,,i7141,2.000000000000000000000000000000,705.347656250000000000000000000000,703.022135416666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.152923076923076911581844683496,5678494.000000000000000000000000000000,896_0,COMPLETED,SOBOL,2.000000000000000000000000000000,4.610000000000000319744231092045,994,4563,0.022477954473346471037098481816,0.827010639648884549046670144890
897,1753426531.000000000000000000000000000000,1753426556.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2743 n_reference_samples 2173 recent_samples_proportion 0.9715440557580441 threshold 0.39490121437609194,0.000000000000000000000000000000,,i7140,3.000000000000000000000000000000,705.375000000000000000000000000000,704.041666666666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.879923076923076918909316646022,5678502.000000000000000000000000000000,897_0,COMPLETED,SOBOL,3.000000000000000000000000000000,10.169999999999999928945726423990,2743,2173,0.971544055758044144965879240772,0.394901214376091935776003083447
898,1753426534.000000000000000000000000000000,1753426559.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3924 n_reference_samples 3502 recent_samples_proportion 0.3685073983855546 threshold 0.5816675896979868,0.000000000000000000000000000000,,i7139,2.000000000000000000000000000000,707.906250000000000000000000000000,704.505208333333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.301846153846153819610975688192,5678508.000000000000000000000000000000,898_0,COMPLETED,SOBOL,2.000000000000000000000000000000,1.629999999999999893418589635985,3924,3502,0.368507398385554574282707562816,0.581667589697986819885500153759
899,1753426546.000000000000000000000000000000,1753426571.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2311 n_reference_samples 1054 recent_samples_proportion 0.6372119468506425 threshold 0.13393514759093522,0.000000000000000000000000000000,,i7138,3.000000000000000000000000000000,704.574218750000000000000000000000,704.574218750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.944307692307692403410612769221,5678512.000000000000000000000000000000,899_0,COMPLETED,SOBOL,3.000000000000000000000000000000,17.600000000000001421085471520200,2311,1054,0.637211946850642529938113511889,0.133935147590935221817431965974
900,1753428067.000000000000000000000000000000,1753428080.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1565 n_reference_samples 3106 recent_samples_proportion 0.8576415000390262 threshold 0.10442492123693228,0.000000000000000000000000000000,,i7139,3.000000000000000000000000000000,704.011718750000000000000000000000,704.011718750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.361153846153846103117501797897,5678908.000000000000000000000000000000,900_0,COMPLETED,SOBOL,3.000000000000000000000000000000,5.009999999999999786837179271970,1565,3106,0.857641500039026172252931701223,0.104424921236932283230558482501
901,1753428097.000000000000000000000000000000,1753428128.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4662 n_reference_samples 476 recent_samples_proportion 0.15221969709917904 threshold 0.6731792475171388,0.000000000000000000000000000000,,i7139,21.000000000000000000000000000000,722.195312500000000000000000000000,710.267187499999977262632455676794,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.965230769230769225508481667930,5678915.000000000000000000000000000000,901_0,COMPLETED,SOBOL,21.000000000000000000000000000000,52.590000000000003410605131648481,4662,476,0.152219697099179041011041135789,0.673179247517138756862209447718
902,1753428098.000000000000000000000000000000,1753428111.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3324 n_reference_samples 3831 recent_samples_proportion 0.5018578723575919 threshold 0.36581880727410315,0.000000000000000000000000000000,,i7138,2.000000000000000000000000000000,705.933593750000000000000000000000,704.600260416666628771054092794657,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.511384615384615437427839879092,5678919.000000000000000000000000000000,902_0,COMPLETED,SOBOL,2.000000000000000000000000000000,6.599999999999999644728632119950,3324,3831,0.501857872357591938694554301037,0.365818807274103152682442896548
903,1753428126.000000000000000000000000000000,1753428139.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 403 n_reference_samples 1300 recent_samples_proportion 0.48850911477580666 threshold 0.91907003935799,0.000000000000000000000000000000,,i7141,2.000000000000000000000000000000,703.984375000000000000000000000000,703.984375000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5678923.000000000000000000000000000000,903_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,403,1300,0.488509114775806663200086177312,0.919070039357990031803069541638
904,1753428159.000000000000000000000000000000,1753428171.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 119 n_reference_samples 3318 recent_samples_proportion 0.5842890366241336 threshold 0.7369488231372088,0.000000000000000000000000000000,,i7145,1.000000000000000000000000000000,706.968750000000000000000000000000,706.968750000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5678928.000000000000000000000000000000,904_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,119,3318,0.584289036624133562014549170271,0.736948823137208774980422276712
905,1753428157.000000000000000000000000000000,1753428176.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3607 n_reference_samples 927 recent_samples_proportion 0.40997650698013605 threshold 0.040659630427137015,0.000000000000000000000000000000,,i7139,9.000000000000000000000000000000,707.769531250000000000000000000000,705.334635416666628771054092794657,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.957230769230769218403054310329,5678932.000000000000000000000000000000,905_0,COMPLETED,SOBOL,9.000000000000000000000000000000,22.350000000000001421085471520200,3607,927,0.409976506980136046198737176383,0.040659630427137015418193044525
906,1753428186.000000000000000000000000000000,1753428199.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4926 n_reference_samples 4747 recent_samples_proportion 0.8054232096672058 threshold 0.98274776946567,0.000000000000000000000000000000,,i7149,1.000000000000000000000000000000,707.519531250000000000000000000000,703.917968750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5678937.000000000000000000000000000000,906_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4926,4747,0.805423209667205819428659197001,0.982747769465669995803125402745
907,1753428219.000000000000000000000000000000,1753428238.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1302 n_reference_samples 2299 recent_samples_proportion 0.2005394310001284 threshold 0.30214441020973026,0.000000000000000000000000000000,,i7153,5.000000000000000000000000000000,703.429687500000000000000000000000,703.429687500000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.500769230769230744293452062266,5678942.000000000000000000000000000000,907_0,COMPLETED,SOBOL,5.000000000000000000000000000000,8.460000000000000852651282912120,1302,2299,0.200539431000128387516667771706,0.302144410209730263083827139781
908,1753428216.000000000000000000000000000000,1753428229.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1970 n_reference_samples 4351 recent_samples_proportion 0.2958223129976541 threshold 0.4595768758673221,0.000000000000000000000000000000,,i7141,3.000000000000000000000000000000,703.546875000000000000000000000000,703.546875000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.303076923076923077093880465327,5678947.000000000000000000000000000000,908_0,COMPLETED,SOBOL,3.000000000000000000000000000000,2.520000000000000017763568394003,1970,4351,0.295822312997654102151301458434,0.459576875867322098834222288133
909,1753428249.000000000000000000000000000000,1753428261.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4266 n_reference_samples 1721 recent_samples_proportion 0.7137953507676721 threshold 0.7623240346964448,0.000000000000000000000000000000,,i7156,2.000000000000000000000000000000,702.972656250000000000000000000000,702.972656250000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5678952.000000000000000000000000000000,909_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4266,1721,0.713795350767672087677340186929,0.762324034696444829961592404288
910,1753428247.000000000000000000000000000000,1753428259.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3104 n_reference_samples 2586 recent_samples_proportion 0.06495013622380794 threshold 0.19864078974165023,0.000000000000000000000000000000,,i7141,3.000000000000000000000000000000,705.394531250000000000000000000000,704.009114583333371228945907205343,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.808846153846153881339375857351,5678957.000000000000000000000000000000,910_0,COMPLETED,SOBOL,3.000000000000000000000000000000,7.820000000000000284217094304040,3104,2586,0.064950136223807936053376010932,0.198640789741650225508351468307
911,1753428277.000000000000000000000000000000,1753428376.000000000000000000000000000000,99.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 632 n_reference_samples 55 recent_samples_proportion 0.9251735554784536 threshold 0.5169500523190945,0.000000000000000000000000000000,,i7149,41.000000000000000000000000000000,747.816406250000000000000000000000,720.959263392857110375189222395420,-1.000000000000000000000000000000,0.660000000000000031086244689504,0.997692307692307545075038888172,5678963.000000000000000000000000000000,911_0,COMPLETED,SOBOL,41.000000000000000000000000000000,3.959999999999999964472863211995,632,55,0.925173555478453590872334189044,0.516950052319094521813269693666
912,1753428309.000000000000000000000000000000,1753428328.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 838 n_reference_samples 2693 recent_samples_proportion 0.4016218760889024 threshold 0.33734706649929286,0.000000000000000000000000000000,,i7148,3.000000000000000000000000000000,708.367187500000000000000000000000,705.062500000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.257846153846153780531125221387,5678969.000000000000000000000000000000,912_0,COMPLETED,SOBOL,3.000000000000000000000000000000,6.049999999999999822364316059975,838,2693,0.401621876088902374224431923722,0.337347066499292858043901333076
913,1753428306.000000000000000000000000000000,1753428325.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2900 n_reference_samples 302 recent_samples_proportion 0.6080089934431017 threshold 0.8768783249296248,0.000000000000000000000000000000,,i7141,7.000000000000000000000000000000,703.355468750000000000000000000000,703.355468750000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.969230769230769229061195346731,5678976.000000000000000000000000000000,913_0,COMPLETED,SOBOL,7.000000000000000000000000000000,35.229999999999996873611962655559,2900,302,0.608008993443101664055916444340,0.876878324929624808348194164864
914,1753428338.000000000000000000000000000000,1753428356.000000000000000000000000000000,18.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4080 n_reference_samples 4122 recent_samples_proportion 0.23887464330159128 threshold 0.068553422793746,0.000000000000000000000000000000,,i7156,3.000000000000000000000000000000,706.476562500000000000000000000000,704.854166666666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.627692307692307660538233449188,5678984.000000000000000000000000000000,914_0,COMPLETED,SOBOL,3.000000000000000000000000000000,5.879999999999999893418589635985,4080,4122,0.238874643301591277344542163519,0.068553422793746002228409963664
915,1753428367.000000000000000000000000000000,1753428379.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2155 n_reference_samples 1674 recent_samples_proportion 0.7512658232934772 threshold 0.6549565870277584,0.000000000000000000000000000000,,i7157,2.000000000000000000000000000000,704.804687500000000000000000000000,704.804687500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.165769230769230696553862003384,5678991.000000000000000000000000000000,915_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.890000000000000013322676295502,2155,1674,0.751265823293477241762161611405,0.654956587027758385666231788491
916,1753428367.000000000000000000000000000000,1753428379.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1408 n_reference_samples 4976 recent_samples_proportion 0.7221651355735957 threshold 0.6213585364185273,0.000000000000000000000000000000,,i7146,1.000000000000000000000000000000,706.949218750000000000000000000000,705.615885416666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5678998.000000000000000000000000000000,916_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1408,4976,0.722165135573595740048347124684,0.621358536418527340750017629034
917,1753428397.000000000000000000000000000000,1753428416.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4818 n_reference_samples 2346 recent_samples_proportion 0.27211765880696476 threshold 0.16392448079586028,0.000000000000000000000000000000,,i7147,5.000000000000000000000000000000,707.058593750000000000000000000000,705.725260416666628771054092794657,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.951769230769230811795011959475,5679007.000000000000000000000000000000,917_0,COMPLETED,SOBOL,5.000000000000000000000000000000,7.049999999999999822364316059975,4818,2346,0.272117658806964757278734623469,0.163924480795860277870801269273
918,1753428430.000000000000000000000000000000,1753428449.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3480 n_reference_samples 3211 recent_samples_proportion 0.8868534970916807 threshold 0.8438280162103474,0.000000000000000000000000000000,,i7154,2.000000000000000000000000000000,703.359375000000000000000000000000,703.359375000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5679013.000000000000000000000000000000,918_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3480,3211,0.886853497091680709196737097955,0.843828016210347420233972570713
919,1753428459.000000000000000000000000000000,1753428478.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 247 n_reference_samples 680 recent_samples_proportion 0.11912282522581517 threshold 0.4331459437534213,0.000000000000000000000000000000,,i7183,4.000000000000000000000000000000,706.476562500000000000000000000000,705.809895833333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.342000000000000026201263381154,5679020.000000000000000000000000000000,919_0,COMPLETED,SOBOL,4.000000000000000000000000000000,36.210000000000000852651282912120,247,680,0.119122825225815173744159380931,0.433145943753421303057393743074
920,1753428458.000000000000000000000000000000,1753428477.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 588 n_reference_samples 3938 recent_samples_proportion 0.9634064388889819 threshold 0.22469028358347715,0.000000000000000000000000000000,,i7154,2.000000000000000000000000000000,704.339843750000000000000000000000,704.339843750000000000000000000000,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.090461538461538398836481178478,5679026.000000000000000000000000000000,920_0,COMPLETED,SOBOL,2.000000000000000000000000000000,12.119999999999999218402990663890,588,3938,0.963406438888981919710374768329,0.224690283583477146134299573532
921,1753428490.000000000000000000000000000000,1753428509.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3138 n_reference_samples 1548 recent_samples_proportion 0.046468201957643035 threshold 0.5605894043054431,0.000000000000000000000000000000,,i7156,6.000000000000000000000000000000,706.453125000000000000000000000000,704.914062500000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.958692307692307621458382982382,5679034.000000000000000000000000000000,921_0,COMPLETED,SOBOL,6.000000000000000000000000000000,14.470000000000000639488462184090,3138,1548,0.046468201957643034960554473400,0.560589404305443128606611935538
