trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations
614,1753419923.000000000000000000000000000000,1753419985.000000000000000000000000000000,62.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4459 n_samples 764 n_permutations 390 update_interval 238 n_consecutive_deviations 87,0.000000000000000000000000000000,,i7145,26.000000000000000000000000000000,721.421875000000000000000000000000,709.421875000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.905230769230769172217776485923,5676753.000000000000000000000000000000,614_0,COMPLETED,SOBOL,26.000000000000000000000000000000,46.619999999999997442046151263639,4459,764,390,238,87
615,1753419922.000000000000000000000000000000,1753420015.000000000000000000000000000000,93.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4503 n_samples 4222 n_permutations 882 update_interval 46 n_consecutive_deviations 39,0.000000000000000000000000000000,,i7142,83.000000000000000000000000000000,752.562500000000000000000000000000,721.289772727272747943061403930187,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.997461538461538399502614993253,5676758.000000000000000000000000000000,615_0,COMPLETED,SOBOL,83.000000000000000000000000000000,3.959999999999999964472863211995,4503,4222,882,46,39
616,1753419927.000000000000000000000000000000,1753419952.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1156 n_samples 452 n_permutations 435 update_interval 196 n_consecutive_deviations 146,0.000000000000000000000000000000,,i7141,13.000000000000000000000000000000,702.652343750000000000000000000000,702.652343750000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.832307692307692303934629762807,5676764.000000000000000000000000000000,616_0,COMPLETED,SOBOL,13.000000000000000000000000000000,22.929999999999999715782905695960,1156,452,435,196,146
617,,,,,,,,,,,,,,,617_0,ABANDONED,SOBOL,,,1880,2508,699,107,203
618,1753419958.000000000000000000000000000000,1753420002.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3703 n_samples 1551 n_permutations 242 update_interval 136 n_consecutive_deviations 122,0.000000000000000000000000000000,,i7162,29.000000000000000000000000000000,719.023437500000000000000000000000,707.823437499999954525264911353588,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.990076923076923187672093717993,5676769.000000000000000000000000000000,618_0,COMPLETED,SOBOL,29.000000000000000000000000000000,38.140000000000000568434188608080,3703,1551,242,136,122
619,1753419958.000000000000000000000000000000,1753419995.000000000000000000000000000000,37.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2804 n_samples 3597 n_permutations 252 update_interval 175 n_consecutive_deviations 69,0.000000000000000000000000000000,,i7157,27.000000000000000000000000000000,704.765625000000000000000000000000,703.965625000000045474735088646412,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.877153846153846172839507744357,5676774.000000000000000000000000000000,619_0,COMPLETED,SOBOL,27.000000000000000000000000000000,49.689999999999997726263245567679,2804,3597,252,175,69
620,,,,,,,,,,,,,,,620_0,ABANDONED,SOBOL,,,1606,2326,810,83,241
621,,,,,,,,,,,,,,,621_0,ABANDONED,SOBOL,,,4152,925,610,22,31
622,1753419987.000000000000000000000000000000,1753420025.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 408 n_samples 1818 n_permutations 529 update_interval 159 n_consecutive_deviations 53,0.000000000000000000000000000000,,i7155,24.000000000000000000000000000000,704.507812500000000000000000000000,704.107812500000022737367544323206,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.832769230769230817124082477676,5676781.000000000000000000000000000000,622_0,COMPLETED,SOBOL,24.000000000000000000000000000000,27.589999999999999857891452847980,408,1818,529,159,53
623,,,,,,,,,,,,,,,623_0,ABANDONED,SOBOL,,,1559,3954,357,8,108
624,1753420017.000000000000000000000000000000,1753420030.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2860 n_samples 104 n_permutations 831 update_interval 223 n_consecutive_deviations 216,0.000000000000000000000000000000,,i7166,3.000000000000000000000000000000,702.898437500000000000000000000000,702.898437500000000000000000000000,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.253846153846153776978411542586,5676788.000000000000000000000000000000,624_0,COMPLETED,SOBOL,3.000000000000000000000000000000,2.990000000000000213162820728030,2860,104,831,223,216
625,,,,,,,,,,,,,,,625_0,ABANDONED,SOBOL,,,3135,4732,665,215,223
626,,,,,,,,,,,,,,,626_0,ABANDONED,SOBOL,,,2459,1193,152,62,86
627,1753420019.000000000000000000000000000000,1753420126.000000000000000000000000000000,107.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 758 n_samples 3330 n_permutations 980 update_interval 151 n_consecutive_deviations 13,0.000000000000000000000000000000,,i7159,86.000000000000000000000000000000,720.734375000000000000000000000000,706.028409090909121914592105895281,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.789538461538461522337684073136,5676791.000000000000000000000000000000,627_0,COMPLETED,SOBOL,86.000000000000000000000000000000,1.929999999999999937827510620991,758,3330,980,151,13
628,,,,,,,,,,,,,,,628_0,ABANDONED,SOBOL,,,4910,1978,461,126,187
629,1753420048.000000000000000000000000000000,1753420092.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4832 n_samples 3164 n_permutations 555 update_interval 243 n_consecutive_deviations 112,0.000000000000000000000000000000,,i7166,29.000000000000000000000000000000,706.042968750000000000000000000000,704.042968750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.850076923076923063327114959975,5676796.000000000000000000000000000000,629_0,COMPLETED,SOBOL,29.000000000000000000000000000000,30.609999999999999431565811391920,4832,3164,555,243,112
630,1753420051.000000000000000000000000000000,1753420133.000000000000000000000000000000,82.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2224 n_samples 4878 n_permutations 870 update_interval 182 n_consecutive_deviations 151,0.000000000000000000000000000000,,i7159,61.000000000000000000000000000000,704.675781250000000000000000000000,704.675781250000000000000000000000,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.691076923076923033129048690171,5676799.000000000000000000000000000000,630_0,COMPLETED,SOBOL,61.000000000000000000000000000000,16.239999999999998436805981327780,2224,4878,870,182,151
631,1753420048.000000000000000000000000000000,1753420123.000000000000000000000000000000,75.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3368 n_samples 1066 n_permutations 321 update_interval 92 n_consecutive_deviations 42,0.000000000000000000000000000000,,i7151,64.000000000000000000000000000000,762.398437500000000000000000000000,725.509548611111085847369395196438,-1.000000000000000000000000000000,0.670000000000000039968028886506,0.998769230769230853539397685381,5676802.000000000000000000000000000000,631_0,COMPLETED,SOBOL,64.000000000000000000000000000000,4.599999999999999644728632119950,3368,1066,321,92,42
632,1753420047.000000000000000000000000000000,1753420129.000000000000000000000000000000,82.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3094 n_samples 3789 n_permutations 175 update_interval 100 n_consecutive_deviations 20,0.000000000000000000000000000000,,i7149,66.000000000000000000000000000000,746.816406250000000000000000000000,715.927517361111085847369395196438,-1.000000000000000000000000000000,0.670000000000000039968028886506,0.940769230769230802025049342774,5676805.000000000000000000000000000000,632_0,COMPLETED,SOBOL,66.000000000000000000000000000000,2.049999999999999822364316059975,3094,3789,175,100,20
633,,,,,,,,,,,,,,,633_0,ABANDONED,SOBOL,,,1325,289,638,127,157
634,,,,,,,,,,,,,,,634_0,ABANDONED,SOBOL,,,486,3003,498,38,247
635,1753420078.000000000000000000000000000000,1753420122.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3857 n_samples 1690 n_permutations 939 update_interval 189 n_consecutive_deviations 72,0.000000000000000000000000000000,,i7162,32.000000000000000000000000000000,721.218750000000000000000000000000,708.885416666666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.981923076923076787458910530404,5676808.000000000000000000000000000000,635_0,COMPLETED,SOBOL,32.000000000000000000000000000000,52.130000000000002557953848736361,3857,1690,939,189,72
636,,,,,,,,,,,,,,,636_0,ABANDONED,SOBOL,,,4231,4608,392,144,204
637,1753420083.000000000000000000000000000000,1753420101.000000000000000000000000000000,18.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 103 n_samples 720 n_permutations 920 update_interval 117 n_consecutive_deviations 97,0.000000000000000000000000000000,,i7150,9.000000000000000000000000000000,703.761718750000000000000000000000,703.761718750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.324846153846153784527928110037,5676812.000000000000000000000000000000,637_0,COMPLETED,SOBOL,9.000000000000000000000000000000,79.280000000000001136868377216160,103,720,920,117,97
638,1753420078.000000000000000000000000000000,1753420128.000000000000000000000000000000,50.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1840 n_samples 3509 n_permutations 217 update_interval 207 n_consecutive_deviations 55,0.000000000000000000000000000000,,i7147,37.000000000000000000000000000000,719.554687500000000000000000000000,708.221354166666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.859769230769230730082597347064,5676815.000000000000000000000000000000,638_0,COMPLETED,SOBOL,37.000000000000000000000000000000,33.070000000000000284217094304040,1840,3509,217,207,55
639,,,,,,,,,,,,,,,639_0,ABANDONED,SOBOL,,,2569,2434,720,55,136
640,,,,,,,,,,,,,,,640_0,ABANDONED,SOBOL,,,3469,2734,773,16,174
641,1753420108.000000000000000000000000000000,1753420139.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2115 n_samples 1345 n_permutations 294 update_interval 231 n_consecutive_deviations 2,0.000000000000000000000000000000,,i7155,17.000000000000000000000000000000,705.261718750000000000000000000000,704.261718750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.999461538461538401278971832653,5676819.000000000000000000000000000000,641_0,COMPLETED,SOBOL,17.000000000000000000000000000000,2.759999999999999786837179271970,2115,1345,294,231,2
642,,,,,,,,,,,,,,,642_0,ABANDONED,SOBOL,,,1078,4135,591,78,89
643,1753420110.000000000000000000000000000000,1753420185.000000000000000000000000000000,75.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4615 n_samples 2601 n_permutations 373 update_interval 194 n_consecutive_deviations 26,0.000000000000000000000000000000,,i7145,59.000000000000000000000000000000,746.179687500000000000000000000000,716.179687500000000000000000000000,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.988307692307692442490463236027,5676822.000000000000000000000000000000,643_0,COMPLETED,SOBOL,59.000000000000000000000000000000,6.419999999999999928945726423990,4615,2601,373,194,26
644,,,,,,,,,,,,,,,644_0,ABANDONED,SOBOL,,,975,1448,814,33,166
645,1753420113.000000000000000000000000000000,1753420170.000000000000000000000000000000,57.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3581 n_samples 359 n_permutations 513 update_interval 96 n_consecutive_deviations 64,0.000000000000000000000000000000,,i7143,46.000000000000000000000000000000,752.621093750000000000000000000000,721.192522321428555187594611197710,-1.000000000000000000000000000000,0.670000000000000039968028886506,0.989384615384615417887914645689,5676825.000000000000000000000000000000,645_0,COMPLETED,SOBOL,46.000000000000000000000000000000,14.390000000000000568434188608080,3581,359,513,96,64
646,,,,,,,,,,,,,,,646_0,ABANDONED,SOBOL,,,2603,4476,995,88,118
647,,,,,,,,,,,,,,,647_0,ABANDONED,SOBOL,,,1737,822,446,185,199
648,,,,,,,,,,,,,,,648_0,ABANDONED,SOBOL,,,79,3700,680,26,141
649,1753420138.000000000000000000000000000000,1753420207.000000000000000000000000000000,69.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4343 n_samples 2234 n_permutations 137 update_interval 248 n_consecutive_deviations 35,0.000000000000000000000000000000,,i7164,44.000000000000000000000000000000,737.359375000000000000000000000000,715.073660714285665562783833593130,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.961461538461538367528191884048,5676828.000000000000000000000000000000,649_0,COMPLETED,SOBOL,44.000000000000000000000000000000,11.130000000000000781597009336110,4343,2234,137,248,35
650,,,,,,,,,,,,,,,650_0,ABANDONED,SOBOL,,,3823,4047,715,172,184
651,1753420708.000000000000000000000000000000,1753420740.000000000000000000000000000000,32.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 589 n_samples 2 n_permutations 226 update_interval 74 n_consecutive_deviations 9,0.000000000000000000000000000000,,i7164,21.000000000000000000000000000000,722.152343750000000000000000000000,710.952343749999954525264911353588,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.995923076923076799893408406206,5676938.000000000000000000000000000000,651_0,COMPLETED,SOBOL,21.000000000000000000000000000000,1267.660000000000081854523159563541,589,2,226,74,9
