trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,subset_bound,approximation_type
1040,,,,,,,,,,,,,,,1040_0,RUNNING,SOBOL,,,1185,2173,154,0.600472131140530107629160738725,0.914938247000798621222372730699,2.025040295363403686224046396092,str\(\'t-test\'\),32,str\(\'bounded\'\)
1041,,,,,,,,,,,,,,,1041_0,FAILED,SOBOL,,,4297,3627,4620,0.137900883566588167150612775913,0.448390554213896397328653620207,9.042704039393923309830825019162,str\(\'ks-test\'\),16,str\(\'bounded\'\)
1042,,,,,,,,,,,,,,,1042_0,FAILED,SOBOL,,,4069,2013,2172,0.850097114687785482267656789190,0.742288978464901494369598822232,3.233393581113777948132792516844,str\(\'ks-test\'\),34,str\(\'bounded\'\)
1043,,,,,,,,,,,,,,,1043_0,FAILED,SOBOL,,,1075,3468,2592,0.387275098824873542646685109503,0.151263706665486108438045675939,5.251690639951267058904704754241,str\(\'t-test\'\),19,str\(\'bounded\'\)
1044,,,,,,,,,,,,,,,1044_0,FAILED,SOBOL,,,1268,402,884,0.652712030526250597262105657137,0.317568929722532644621679764896,9.279153270711191225927905179560,str\(\'ks-test\'\),9,str\(\'bounded\'\)
1045,,,,,,,,,,,,,,,1045_0,FAILED,SOBOL,,,3273,3792,3881,0.117776516459882255039026688337,0.786918635616078998573641456460,2.232957662294619005649565224303,str\(\'t-test\'\),43,str\(\'bounded\'\)
1046,,,,,,,,,,,,,,,1046_0,FAILED,SOBOL,,,3013,712,3265,0.194678843174129728721410970138,0.960327071221545369716920959036,3.923149539256468365522323438199,str\(\'ks-test\'\),3,str\(\'bounded\'\)
1047,,,,,,,,,,,,,,,1047_0,FAILED,SOBOL,,,2444,4744,1499,0.544680321082472773674965083046,0.432651174573227770281391713070,6.905439560420812306062998686684,str\(\'t-test\'\),50,str\(\'bounded\'\)
1048,,,,,,,,,,,,,,,1048_0,RUNNING,SOBOL,,,212,1719,4476,0.310189081085845808072321005966,0.098555636454373596322398043412,8.559757899757475030355635681190,str\(\'ks-test\'\),27,str\(\'bounded\'\)
1049,,,,,,,,,,,,,,,1049_0,RUNNING,SOBOL,,,4641,2529,289,0.958428630726411934226405264781,0.506504702627658898173024226708,0.608845733439549841037319310999,str\(\'t-test\'\),24,str\(\'bounded\'\)
1050,,,,,,,,,,,,,,,1050_0,RUNNING,SOBOL,,,4771,34,4866,0.574023673130199307834686806018,0.214069964919239269507400535986,1.283003970914520230905964126578,str\(\'ks-test\'\),5,str\(\'bounded\'\)
1051,,,,,,,,,,,,,,,1051_0,RUNNING,SOBOL,,,380,4204,362,0.157496769981458784037897657981,0.679490810230374386868845704157,9.550389993316493075781181687489,str\(\'t-test\'\),45,str\(\'bounded\'\)
1052,,,,,,,,,,,,,,,1052_0,FAILED,SOBOL,,,1967,2230,3655,0.921475671265274298704639477364,0.849732054429128802475190695986,6.234522243524902584965730056865,str\(\'ks-test\'\),29,str\(\'bounded\'\)
1053,,,,,,,,,,,,,,,1053_0,FAILED,SOBOL,,,2577,3216,1573,0.339272799655795098683341848300,0.254777877433225496961455291967,2.938886254225857808108912649914,str\(\'t-test\'\),20,str\(\'bounded\'\)
1054,,,,,,,,,,,,,,,1054_0,FAILED,SOBOL,,,3715,1306,958,0.479034575756639269261683011791,0.494483053958043483611106694298,0.878864258937537723426203228883,str\(\'ks-test\'\),36,str\(\'bounded\'\)
1055,,,,,,,,,,,,,,,1055_0,FAILED,SOBOL,,,1748,2898,4269,0.750582608900964287634849370079,0.898503281855955737711383335409,7.611027173379437016365045565180,str\(\'t-test\'\),14,str\(\'bounded\'\)
1056,,,,,,,,,,,,,,,1056_0,FAILED,SOBOL,,,911,964,2247,0.018520201629027725764853329338,0.568343757443130037643186369678,6.609714036425576644262491754489,str\(\'ks-test\'\),11,str\(\'bounded\'\)
1057,,,,,,,,,,,,,,,1057_0,FAILED,SOBOL,,,3945,4527,2981,0.744243836248293488822014296602,0.036738948162645099215772859225,4.907204107832163764157940022415,str\(\'t-test\'\),39,str\(\'bounded\'\)
1058,,,,,,,,,,,,,,,1058_0,FAILED,SOBOL,,,4038,1557,3943,0.938475392993539547781267629034,0.991052925204858214947023498098,3.085114727176725857304973033024,str\(\'ks-test\'\),45,str\(\'bounded\'\)
1059,1754497009.000000000000000000000000000000,1754499101.000000000000000000000000000000,2092.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 819 batch_size 2991 detection_buf_size 669 overlap 0.29194877108186484 alpha 0.39613090380467475 gamma 6.029699901456014 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4,0.000000000000000000000000000000,,i7085,1982.000000000000000000000000000000,724.535156250000000000000000000000,720.394647854477625514846295118332,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5773669.000000000000000000000000000000,1059_0,COMPLETED,SOBOL,1982.000000000000000000000000000000,0.000000000000000000000000000000,819,2991,669,0.291948771081864844045838935926,0.396130903804674749935088584607,6.029699901456013755307594692567,str\(\'t-test\'\),4,str\(\'bounded\'\)
1060,,,,,,,,,,,,,,,1060_0,FAILED,SOBOL,,,1840,1177,2732,0.556896764105185848592327602091,0.074650066487491131828058144038,9.442899752562865955951565410942,str\(\'ks-test\'\),20,str\(\'bounded\'\)
1061,,,,,,,,,,,,,,,1061_0,RUNNING,SOBOL,,,3622,4585,1881,0.204694577896967544461404031608,0.540103007908910526246870631439,1.449095195379108247379917884246,str\(\'t-test\'\),30,str\(\'bounded\'\)
1062,,,,,,,,,,,,,,,1062_0,FAILED,SOBOL,,,2592,250,35,0.094961109114810829390229685032,0.709604313705116562793762113870,4.702254243203439543208332906943,str\(\'ks-test\'\),13,str\(\'bounded\'\)
1063,,,,,,,,,,,,,,,1063_0,RUNNING,SOBOL,,,1953,4264,4577,0.635508464293554453661272418685,0.178032128468155859124522066850,6.756081988922320924473297054647,str\(\'t-test\'\),35,str\(\'bounded\'\)
1064,,,,,,,,,,,,,,,1064_0,RUNNING,SOBOL,,,394,2487,1325,0.402476965282112353339272203812,0.355124667184427367239152317779,7.777276948968880887491650355514,str\(\'ks-test\'\),39,str\(\'bounded\'\)
1065,,,,,,,,,,,,,,,1065_0,RUNNING,SOBOL,,,4756,3318,3288,0.859200311228632940263594264252,0.759177459640428375919896097912,0.771189280887134454012254991540,str\(\'t-test\'\),11,str\(\'bounded\'\)
1066,,,,,,,,,,,,,,,1066_0,FAILED,SOBOL,,,4587,803,1875,0.731113563094288099186712770461,0.458943103166297050599098383827,2.379517541179433592901659721974,str\(\'ks-test\'\),18,str\(\'bounded\'\)
1067,,,,,,,,,,,,,,,1067_0,FAILED,SOBOL,,,265,4993,3524,0.007103361830115318374667676693,0.928264044133946253367639656062,9.074013826392590686964467749931,str\(\'t-test\'\),34,str\(\'bounded\'\)
1068,,,,,,,,,,,,,,,1068_0,RUNNING,SOBOL,,,2390,1769,585,0.771571264995262073860260443325,0.602907154429703995290878992819,5.144512659054250036660960176960,str\(\'ks-test\'\),44,str\(\'bounded\'\)
1069,,,,,,,,,,,,,,,1069_0,RUNNING,SOBOL,,,3068,2735,4814,0.497822969691827876825840348829,0.011853058218955995345433862553,3.399148706248030116228164843051,str\(\'t-test\'\),10,str\(\'bounded\'\)
1070,,,,,,,,,,,,,,,1070_0,RUNNING,SOBOL,,,3140,2079,2967,0.325228147989138960394228661244,0.239869487948715681691069789849,0.403526319718919723733563387214,str\(\'ks-test\'\),50,str\(\'bounded\'\)
1071,,,,,,,,,,,,,,,1071_0,RUNNING,SOBOL,,,1399,3692,2432,0.913042414570227278680647486908,0.647790272515267107067415963684,8.706481097661889378969135577790,str\(\'t-test\'\),3,str\(\'bounded\'\)
1072,,,,,,,,,,,,,,,1072_0,RUNNING,SOBOL,,,944,506,4178,0.179520203109830606136299024911,0.821006751408800528047038369550,7.071338932995685055971080146264,str\(\'ks-test\'\),25,str\(\'bounded\'\)
1073,,,,,,,,,,,,,,,1073_0,RUNNING,SOBOL,,,4202,4052,1221,0.589947930715978174909253084479,0.293302513668313613592886213155,3.815848803694359858695861476008,str\(\'t-test\'\),29,str\(\'bounded\'\)
1074,,,,,,,,,,,,,,,1074_0,FAILED,SOBOL,,,4312,349,3696,0.428895355263724908922995382454,0.523850525490939578077131955069,8.284962008911184838666486029979,str\(\'t-test\'\),23,str\(\'bounded\'\)
1075,,,,,,,,,,,,,,,1075_0,FAILED,SOBOL,,,1171,3894,1693,0.839573880901560154477181185939,0.120680957909673453043453150713,0.029151466471143069880689324691,str\(\'ks-test\'\),26,str\(\'bounded\'\)
1076,,,,,,,,,,,,,,,1076_0,FAILED,SOBOL,,,1489,1921,4985,0.075610897548496730502520790651,0.410525756454095225311817785041,4.194573206172325541274403803982,str\(\'t-test\'\),49,str\(\'bounded\'\)
1077,,,,,,,,,,,,,,,1077_0,RUNNING,SOBOL,,,3348,3531,404,0.663660704147070679148612271092,0.942981226051226251172465708805,7.498122932269239093727719591698,str\(\'ks-test\'\),2,str\(\'bounded\'\)
1078,,,,,,,,,,,,,,,1078_0,FAILED,SOBOL,,,2943,1616,2288,0.521944950461387668916302118305,0.804751517789438319816497369175,8.856940164593979147866775747389,str\(\'t-test\'\),42,str\(\'bounded\'\)
1079,,,,,,,,,,,,,,,1079_0,FAILED,SOBOL,,,2227,2583,3101,0.248448419827967892370423896864,0.338232582492753841574284479066,2.113163627032190738930239604088,str\(\'ks-test\'\),7,str\(\'bounded\'\)
1080,,,,,,,,,,,,,,,1080_0,FAILED,SOBOL,,,120,648,1078,0.980494909169152384365020225232,0.130599972102791062056326154561,3.671070292234420939792016724823,str\(\'t-test\'\),17,str\(\'bounded\'\)
1081,,,,,,,,,,,,,,,1081_0,FAILED,SOBOL,,,4404,4838,4312,0.256721214560791832770547671316,0.724456059113144923422566989757,5.365628340872005352935047994833,str\(\'ks-test\'\),33,str\(\'bounded\'\)
1082,,,,,,,,,,,,,,,1082_0,FAILED,SOBOL,,,4860,2333,843,0.152850697221234455014382547233,0.058014140952378515092568989076,6.485380834993907051000405772356,str\(\'t-test\'\),40,str\(\'bounded\'\)
1083,,,,,,,,,,,,,,,1083_0,FAILED,SOBOL,,,616,3163,3760,0.609825778095051673766135991173,0.586540660738944952257156728592,4.479918129327707276843284489587,str\(\'ks-test\'\),12,str\(\'bounded\'\)
1084,,,,,,,,,,,,,,,1084_0,FAILED,SOBOL,,,2039,98,2053,0.344342408716678594071680663546,0.880306281896308107093318540137,0.989483374743722388089395280986,str\(\'t-test\'\),16,str\(\'bounded\'\)
1085,,,,,,,,,,,,,,,1085_0,FAILED,SOBOL,,,2794,4111,2550,0.885126300293952228415150784713,0.473207838861271712360689889465,8.042410431058145903193690173794,str\(\'ks-test\'\),38,str\(\'bounded\'\)
1086,,,,,,,,,,,,,,,1086_0,FAILED,SOBOL,,,3492,1016,4435,0.806271899528801405665490165120,0.276540129533037526421423990541,5.652196229029447849256939662155,str\(\'t-test\'\),21,str\(\'bounded\'\)
1087,,,,,,,,,,,,,,,1087_0,FAILED,SOBOL,,,1672,4425,168,0.454320481609553072921414695884,0.866467289039865140587437508657,2.657109997851774263466495540342,str\(\'ks-test\'\),30,str\(\'bounded\'\)
1088,,,,,,,,,,,,,,,1088_0,FAILED,SOBOL,,,670,1398,3146,0.688858159283176063603093552956,0.662755493827164143816332853021,1.871835014181211676032035029493,str\(\'t-test\'\),47,str\(\'bounded\'\)
1089,,,,,,,,,,,,,,,1089_0,FAILED,SOBOL,,,3850,2835,1457,0.042567107131704688682827253388,0.192307675641030073609982764538,9.816053875759244817800208693370,str\(\'ks-test\'\),6,str\(\'bounded\'\)
1090,,,,,,,,,,,,,,,1090_0,RUNNING,SOBOL,,,3834,598,4467,0.668070904143154620236089158425,0.701412259297445439543139400485,3.890694526289590005063701028121,str\(\'t-test\'\),10,str\(\'bounded\'\)
1091,,,,,,,,,,,,,,,1091_0,RUNNING,SOBOL,,,686,3909,298,0.070266895186156030916890813387,0.168741712672635907344087513593,7.157532431329601152469876979012,str\(\'ks-test\'\),39,str\(\'bounded\'\)
1092,,,,,,,,,,,,,,,1092_0,FAILED,SOBOL,,,1656,2129,3256,0.835220199504867144568720505049,0.362464949641376710243179104509,8.627533570117316585879052581731,str\(\'t-test\'\),36,str\(\'bounded\'\)
1093,,,,,,,,,,,,,,,1093_0,RUNNING,SOBOL,,,3508,3664,1508,0.434294909587129962513785130795,0.765419425323605517874625547847,0.331044318192638464815047427692,str\(\'ks-test\'\),14,str\(\'bounded\'\)
1094,,,,,,,,,,,,,,,1094_0,FAILED,SOBOL,,,2781,1836,874,0.264135663272812959423418988081,0.981826305679976973905809245480,3.330310531031340559593445505016,str\(\'t-test\'\),29,str\(\'bounded\'\)
1095,,,,,,,,,,,,,,,1095_0,FAILED,SOBOL,,,2052,2724,3890,0.974257677225396023779069309967,0.387755126770585767381760433636,5.061923689147458382819877442671,str\(\'ks-test\'\),20,str\(\'bounded\'\)
1096,,,,,,,,,,,,,,,1096_0,RUNNING,SOBOL,,,603,907,2163,0.241220866918563842107303685225,0.081077598845586185127842782094,9.158968901315704513876880810130,str\(\'t-test\'\),5,str\(\'bounded\'\)
1097,,,,,,,,,,,,,,,1097_0,FAILED,SOBOL,,,4874,4862,2601,0.528370044846087738577011805319,0.547381457114592184787227324705,2.455604071132838850388679929893,str\(\'ks-test\'\),46,str\(\'bounded\'\)
1098,,,,,,,,,,,,,,,1098_0,FAILED,SOBOL,,,4378,2347,2237,0.874948269784450505248685203696,0.231676957657560717018796481170,0.685359222779981847040176035080,str\(\'t-test\'\),27,str\(\'bounded\'\)
1099,,,,,,,,,,,,,,,1099_0,FAILED,SOBOL,,,146,3412,2991,0.355598672229796630706033511160,0.638499380836263341620906430762,7.702070170094259538018377497792,str\(\'ks-test\'\),24,str\(\'bounded\'\)
1100,,,,,,,,,,,,,,,1100_0,FAILED,SOBOL,,,2201,229,948,0.620061264099553199891090571327,0.828347509749233767983866982831,6.828927505173720824416250252398,str\(\'t-test\'\),3,str\(\'bounded\'\)
1101,,,,,,,,,,,,,,,1101_0,FAILED,SOBOL,,,2969,4321,4280,0.141652855841442937290253212268,0.299544955234974596969266258384,4.780840639970265648628355847904,str\(\'ks-test\'\),50,str\(\'bounded\'\)
1102,,,,,,,,,,,,,,,1102_0,FAILED,SOBOL,,,3325,1159,3645,0.033382256606593725678511219712,0.449716007757931968136233535915,1.531358868217095769992397435999,str\(\'t-test\'\),8,str\(\'bounded\'\)
1103,,,,,,,,,,,,,,,1103_0,FAILED,SOBOL,,,1512,4644,1583,0.697208191206678762341653055046,0.919887791216373429392660909798,9.512060840900987912505115673412,str\(\'ks-test\'\),43,str\(\'bounded\'\)
1104,,,,,,,,,,,,,,,1104_0,RUNNING,SOBOL,,,1147,1424,4855,0.463691291041672226658221234175,0.609335162671282848378950802726,5.953287999935448659982739627594,str\(\'t-test\'\),34,str\(\'bounded\'\)
1105,,,,,,,,,,,,,,,1105_0,FAILED,SOBOL,,,4335,3093,373,0.798106859873980334363352540095,0.019131983308121561226933238231,3.000482639873400358965227496810,str\(\'ks-test\'\),18,str\(\'bounded\'\)
1106,,,,,,,,,,,,,,,1106_0,RUNNING,SOBOL,,,4186,1268,2818,0.214073574012145412259755516970,0.781694742713123558175425387162,9.744773234711960441245537367649,str\(\'ks-test\'\),32,str\(\'bounded\'\)
1107,,,,,,,,,,,,,,,1107_0,RUNNING,SOBOL,,,960,2939,2420,0.548725679242983432892799555702,0.316517821148037892253768177397,1.791686126157641334444292624539,str\(\'t-test\'\),16,str\(\'bounded\'\)
1108,,,,,,,,,,,,,,,1108_0,FAILED,SOBOL,,,1383,1005,4107,0.282756908711045973348063853336,0.154263082223013048288606796632,2.744504856664687242329137006891,str\(\'ks-test\'\),8,str\(\'bounded\'\)
1109,,,,,,,,,,,,,,,1109_0,FAILED,SOBOL,,,3156,4492,1131,0.946834578238427648777530976076,0.749461138350889122250464424724,5.725840591145679780993305030279,str\(\'t-test\'\),42,str\(\'bounded\'\)
1110,,,,,,,,,,,,,,,1110_0,FAILED,SOBOL,,,3054,70,1726,0.869443047020584391937347845669,0.501708392893895460673547859187,8.119698619483969537213852163404,str\(\'ks-test\'\),1,str\(\'bounded\'\)
1111,,,,,,,,,,,,,,,1111_0,FAILED,SOBOL,,,2404,4161,3512,0.391270208522677409579415552798,0.097931635165587074820514601470,1.073236791194416506201037009305,str\(\'t-test\'\),48,str\(\'bounded\'\)
1112,,,,,,,,,,,,,,,1112_0,FAILED,SOBOL,,,251,2190,515,0.625322485042735909388511572615,0.435225346378982080874919802227,4.398530817893334443624553387053,str\(\'ks-test\'\),27,str\(\'bounded\'\)
1113,,,,,,,,,,,,,,,1113_0,FAILED,SOBOL,,,4600,3254,4723,0.106223655777052047866071404769,0.967073551472276471407951703441,6.415341001304798673743334802566,str\(\'t-test\'\),23,str\(\'bounded\'\)
1114,,,,,,,,,,,,,,,1114_0,FAILED,SOBOL,,,4730,749,126,0.490602696312591457505902781122,0.253482878573238867847550181978,5.445453943282366537914640503004,str\(\'ks-test\'\),6,str\(\'bounded\'\)
1115,,,,,,,,,,,,,,,1115_0,FAILED,SOBOL,,,419,4705,4648,0.777987414257600873312981093477,0.844752051811665349845270611695,3.742676602842286204264610205428,str\(\'t-test\'\),46,str\(\'bounded\'\)
1116,,,,,,,,,,,,,,,1116_0,FAILED,SOBOL,,,1927,1676,1337,0.014509832058101891638646208094,0.686419079830870026981415321643,2.039196053801104469016536313575,str\(\'ks-test\'\),32,str\(\'bounded\'\)
1117,,,,,,,,,,,,,,,1117_0,FAILED,SOBOL,,,2617,2565,3437,0.724882644042372681347785601247,0.217313230762258169370682026056,8.769870900843292460535849386360,str\(\'t-test\'\),22,str\(\'bounded\'\)
1118,,,,,,,,,,,,,,,1118_0,FAILED,SOBOL,,,3598,1978,4033,0.585602465745061584456720993330,0.035871532471850514633970874456,7.414730944589712713366225216305,str\(\'ks-test\'\),37,str\(\'bounded\'\)
1119,,,,,,,,,,,,,,,1119_0,FAILED,SOBOL,,,1863,3510,740,0.184913682483136665446465940477,0.563790862111374746490355391870,4.116921205027960439792877878062,str\(\'t-test\'\),15,str\(\'bounded\'\)
1120,,,,,,,,,,,,,,,1120_0,FAILED,SOBOL,,,796,443,2744,0.917445572977885648313645106100,0.905006347704678804078071152617,0.099552654433064172168066363611,str\(\'ks-test\'\),13,str\(\'bounded\'\)
1121,,,,,,,,,,,,,,,1121_0,FAILED,SOBOL,,,4062,3753,2030,0.319893328690901423971837402860,0.497300640165805829528977710652,8.365985582125373909434529196005,str\(\'t-test\'\),41,str\(\'bounded\'\)
1122,,,,,,,,,,,,,,,1122_0,FAILED,SOBOL,,,3919,2038,1068,0.122149117942899468336470647500,0.545113705011084692664269368834,8.955306722135283337138389470056,str\(\'ks-test\'\),47,str\(\'bounded\'\)
1123,,,,,,,,,,,,,,,1123_0,FAILED,SOBOL,,,937,3726,4321,0.647346617124974765822287281480,0.076036197034642094561007752418,1.951393623798154397519510894199,str\(\'t-test\'\),6,str\(\'bounded\'\)
1124,,,,,,,,,,,,,,,1124_0,FAILED,SOBOL,,,1723,545,2279,0.382838126664981237556872883943,0.392796506274491530330550403960,3.517854115667752967766546134953,str\(\'ks-test\'\),21,str\(\'bounded\'\)
1125,,,,,,,,,,,,,,,1125_0,FAILED,SOBOL,,,3741,4011,3110,0.855399124050512882355690180702,0.984093961119651750024672764994,5.572635924574919741303347109351,str\(\'t-test\'\),30,str\(\'bounded\'\)
1126,,,,,,,,,,,,,,,1126_0,FAILED,SOBOL,,,2553,843,4976,0.965621797336265408340238991514,0.763638747401535478154244174220,8.278367889419197211964274174534,str\(\'ks-test\'\),16,str\(\'bounded\'\)
1127,,,,,,,,,,,,,,,1127_0,FAILED,SOBOL,,,1990,4955,413,0.303744836108759019843716941978,0.355961864273995176599640899440,0.284829924600198902684411450537,str\(\'t-test\'\),37,str\(\'bounded\'\)
1128,,,,,,,,,,,,,,,1128_0,FAILED,SOBOL,,,357,1733,3687,0.537307634864002459096354868961,0.175244760861620302305752261418,4.243963706774637856256049417425,str\(\'ks-test\'\),40,str\(\'bounded\'\)
1129,,,,,,,,,,,,,,,1129_0,FAILED,SOBOL,,,4794,2778,1702,0.200942601904273043800230880152,0.703192855427041685345557198161,7.190035979975015756338052597130,str\(\'t-test\'\),12,str\(\'bounded\'\)
1130,,,,,,,,,,,,,,,1130_0,FAILED,SOBOL,,,4625,293,3136,0.328995320651680245305215066765,0.012995774364098905406805783969,5.911612511768006505974426545436,str\(\'ks-test\'\),18,str\(\'bounded\'\)
1131,,,,,,,,,,,,,,,1131_0,FAILED,SOBOL,,,227,4228,1467,0.932646740481257396915282242844,0.608161265933886197032620657410,2.656390166805125740978610338061,str\(\'t-test\'\),33,str\(\'bounded\'\)
1132,,,,,,,,,,,,,,,1132_0,FAILED,SOBOL,,,2428,2450,4425,0.167708941413089646088607764796,0.921061665646731864143248458277,1.567180741232819807251530619396,str\(\'ks-test\'\),42,str\(\'bounded\'\)
1133,,,,,,,,,,,,,,,1133_0,FAILED,SOBOL,,,3029,3358,179,0.562786329703405474589317236678,0.455852120038121921830054361635,9.871623810070566662489000009373,str\(\'t-test\'\),7,str\(\'bounded\'\)
1134,,,,,,,,,,,,,,,1134_0,FAILED,SOBOL,,,3259,1516,2043,0.734899553602561317333652368688,0.293895820472389435185078809809,6.327349066110328656975525518646,str\(\'ks-test\'\),49,str\(\'bounded\'\)
1135,,,,,,,,,,,,,,,1135_0,FAILED,SOBOL,,,1281,3030,2560,0.026727003777399661182956336347,0.825711929455399507027379968349,4.584158491075039698614546068711,str\(\'t-test\'\),2,str\(\'bounded\'\)
1136,,,,,,,,,,,,,,,1136_0,FAILED,SOBOL,,,1062,1212,832,0.759748308833688490437907603336,0.641134923951700352873217525485,1.199924047533422744038489327068,str\(\'ks-test\'\),23,str\(\'bounded\'\)
1137,,,,,,,,,,,,,,,1137_0,FAILED,SOBOL,,,4083,4543,3771,0.470650157533586022129412640425,0.237326010627672084885020353795,7.895373203961179697785155440215,str\(\'t-test\'\),26,str\(\'bounded\'\)
1138,,,,,,,,,,,,,,,1138_0,FAILED,SOBOL,,,4271,1060,1295,0.510366161564364984037922567950,0.938489479888230615500788189820,4.986149027934298594288975436939,str\(\'t-test\'\),25,str\(\'bounded\'\)
1139,,,,,,,,,,,,,,,1139_0,FAILED,SOBOL,,,1210,4389,3318,0.221031503608450280440322899267,0.409719014048576357645004009100,6.682193877499551071252881229157,str\(\'ks-test\'\),28,str\(\'bounded\'\)
1140,,,,,,,,,,,,,,,1140_0,FAILED,SOBOL,,,1449,1361,6,0.984525003738701331990057497023,0.123437870832160109801911573868,7.536178843341768462948948581470,str\(\'t-test\'\),49,str\(\'bounded\'\)
1141,,,,,,,,,,,,,,,1141_0,FAILED,SOBOL,,,3389,2874,4607,0.276100689243525265759160447487,0.530292442170903099984968775971,0.792668600151315350110792223859,str\(\'ks-test\'\),3,str\(\'bounded\'\)
1142,,,,,,,,,,,,,,,1142_0,FAILED,SOBOL,,,2827,2292,2702,0.417327230989933017912818513651,0.719414907326921815311493446643,2.853933786745183276423176721437,str\(\'t-test\'\),44,str\(\'bounded\'\)
1143,,,,,,,,,,,,,,,1143_0,FAILED,SOBOL,,,2342,3201,1911,0.812169079262763271565006562014,0.129244299957528702149645027930,6.158437874023802827139206783613,str\(\'ks-test\'\),10,str\(\'bounded\'\)
1144,,,,,,,,,,,,,,,1144_0,FAILED,SOBOL,,,5,133,3913,0.079621270837262267394685011368,0.341536521621048472230341985778,9.619230775975621483553368307184,str\(\'t-test\'\),18,str\(\'bounded\'\)
1145,,,,,,,,,,,,,,,1145_0,FAILED,SOBOL,,,4521,4069,700,0.683021892635151783856883866974,0.811740936558693615410220445483,1.365595101273618494630568420689,str\(\'ks-test\'\),34,str\(\'bounded\'\)
1146,,,,,,,,,,,,,,,1146_0,FAILED,SOBOL,,,4977,1573,4150,0.786925970913842309784058670630,0.472644986741244776951020867273,0.536002228643745248781726786547,str\(\'t-test\'\),39,str\(\'bounded\'\)
1147,,,,,,,,,,,,,,,1147_0,FAILED,SOBOL,,,501,2618,1249,0.450325368193909503222727153116,0.875570645447820372631042573630,8.481174259429797857023913820740,str\(\'ks-test\'\),11,str\(\'bounded\'\)
1148,,,,,,,,,,,,,,,1148_0,FAILED,SOBOL,,,2154,686,2938,0.716247701048851048710730538005,0.593226467704400461933289534500,6.991271629983559776633228466380,str\(\'t-test\'\),13,str\(\'bounded\'\)
1149,,,,,,,,,,,,,,,1149_0,FAILED,SOBOL,,,2678,4797,2461,0.054119971532374619438421348150,0.060527163589373232654988754575,3.998359074570238647083897376433,str\(\'ks-test\'\),35,str\(\'bounded\'\)
1150,,,,,,,,,,,,,,,1150_0,RUNNING,SOBOL,,,3533,389,557,0.133455962665379040954505285299,0.191195417897775776783220180732,2.309367552359588682264757153462,str\(\'t-test\'\),20,str\(\'bounded\'\)
1151,,,,,,,,,,,,,,,1151_0,RUNNING,SOBOL,,,1632,3857,4842,0.605780423652380717314258617989,0.657470927638933111403218845226,9.363782601575367792179349635262,str\(\'ks-test\'\),29,str\(\'bounded\'\)
1152,,,,,,,,,,,,,,,1152_0,RUNNING,SOBOL,,,710,1884,1846,0.371774584809318187073046146907,0.873700122211128471505503512162,5.169424955657683895537957141642,str\(\'t-test\'\),44,str\(\'bounded\'\)
1153,1754584258.000000000000000000000000000000,1754585078.000000000000000000000000000000,820.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3809 batch_size 3574 detection_buf_size 3553 overlap 0.8967203490640968 alpha 0.27960065425932407 gamma 3.164229736336507 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4,0.000000000000000000000000000000,,i7047,780.000000000000000000000000000000,723.726562500000000000000000000000,717.234033203125022737367544323206,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5777819.000000000000000000000000000000,1153_0,COMPLETED,SOBOL,780.000000000000000000000000000000,0.000000000000000000000000000000,3809,3574,3553,0.896720349064096811098067973944,0.279600654259324066241987338799,3.164229736336507059490941173863,str\(\'ks-test\'\),4,str\(\'bounded\'\)
1154,,,,,,,,,,,,,,,1154_0,RUNNING,SOBOL,,,3752,1780,1610,0.440412319274619212805532697530,0.063857538416981704521013796239,1.415678390019573296143562401994,str\(\'ks-test\'\),2,str\(\'bounded\'\)
1155,,,,,,,,,,,,,,,1155_0,RUNNING,SOBOL,,,768,2768,3632,0.790180368898436458202638732473,0.533909410391002925422299085767,9.398192237204872512279507645871,str\(\'t-test\'\),49,str\(\'bounded\'\)
1156,,,,,,,,,,,,,,,1156_0,RUNNING,SOBOL,,,1575,795,321,0.056899757534265515968030513250,0.995313550932332868903529288218,6.072574142660014828720704826992,str\(\'ks-test\'\),28,str\(\'bounded\'\)
1157,,,,,,,,,,,,,,,1157_0,RUNNING,SOBOL,,,3590,4966,4921,0.704890680361539123666148043412,0.404990445213392391554663163333,3.120360076044686348240020379308,str\(\'t-test\'\),25,str\(\'bounded\'\)
