trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
238,,,,,,,,,,,,,,,238_0,RUNNING,SOBOL,,,3654,1618,48,486,0.483441914875060330114564521864
239,,,,,,,,,,,,,,,239_0,RUNNING,SOBOL,,,399,4142,65,849,0.964347597930580335834349625657
240,,,,,,,,,,,,,,,240_0,RUNNING,SOBOL,,,507,1868,14,94,0.074322883579879997495432064625
241,,,,,,,,,,,,,,,241_0,RUNNING,SOBOL,,,3566,4246,100,698,0.617231024224311086712191354309
242,,,,,,,,,,,,,,,242_0,FAILED,SOBOL,,,4058,1090,31,288,0.845814370602369303142609169299
243,,,,,,,,,,,,,,,243_0,FAILED,SOBOL,,,1888,3458,58,926,0.330058312371373174798350191850
244,,,,,,,,,,,,,,,244_0,FAILED,SOBOL,,,1490,379,76,773,0.404427329126745449539015453411
245,,,,,,,,,,,,,,,245_0,FAILED,SOBOL,,,4437,2923,13,379,0.919678549338132089729924700805
246,,,,,,,,,,,,,,,246_0,FAILED,SOBOL,,,3017,2403,69,609,0.675454492926597649393727351708
247,,,,,,,,,,,,,,,247_0,FAILED,SOBOL,,,1037,4957,45,245,0.133020882472395907125672920301
248,,,,,,,,,,,,,,,248_0,FAILED,SOBOL,,,842,903,74,462,0.542129977840930199484148488409
249,,,,,,,,,,,,,,,249_0,FAILED,SOBOL,,,2588,3300,41,826,0.024668814215809107409649314491
250,,,,,,,,,,,,,,,250_0,FAILED,SOBOL,,,4946,1376,85,158,0.253253365173935873766453141798
251,,,,,,,,,,,,,,,251_0,FAILED,SOBOL,,,1609,3763,5,552,0.797866581469774294177454976307
252,,,,,,,,,,,,,,,252_0,FAILED,SOBOL,,,2476,1933,36,642,0.996982519853860105207843389508
253,,,,,,,,,,,,,,,253_0,FAILED,SOBOL,,,4099,4458,53,5,0.451868242863565694467098410314
254,,,,,,,,,,,,,,,254_0,COMPLETED,SOBOL,10233.000000000000000000000000000000,2.270000000000000017763568394003,3293,209,22,978,0.207645391032099724260007178600
255,,,,,,,,,,,,,,,255_0,FAILED,SOBOL,,,156,2743,92,373,0.725577248036861410795950177999
256,,,,,,,,,,,,,,,256_0,COMPLETED,SOBOL,5871.000000000000000000000000000000,2.040000000000000035527136788005,147,204,70,721,0.875945953931659415658828038431
257,,,,,,,,,,,,,,,257_0,FAILED,SOBOL,,,3284,2748,43,114,0.424765366058796667303454341891
258,,,,,,,,,,,,,,,258_0,FAILED,SOBOL,,,4089,1919,86,899,0.165054179854691035478353455801
259,,,,,,,,,,,,,,,259_0,FAILED,SOBOL,,,2466,4472,1,264,0.651214151941239882681600192882
260,,,,,,,,,,,,,,,260_0,FAILED,SOBOL,,,1618,1381,32,415,0.585191361900418982600058370735
261,,,,,,,,,,,,,,,261_0,FAILED,SOBOL,,,4956,3759,56,810,0.098561737429350620987023035013
262,,,,,,,,,,,,,,,262_0,FAILED,SOBOL,,,2598,918,25,205,0.373789301671087759171285824777
263,,,,,,,,,,,,,,,263_0,FAILED,SOBOL,,,852,3286,88,568,0.825470087699592069974130481569
264,,,,,,,,,,,,,,,264_0,FAILED,SOBOL,,,1046,2418,16,850,0.470505055826157314591284830385
265,,,,,,,,,,,,,,,265_0,FAILED,SOBOL,,,3026,4942,96,488,0.954959000494331133879200024239
266,,,,,,,,,,,,,,,266_0,FAILED,SOBOL,,,4447,383,28,531,0.695248989127576377811124075379
267,,,,,,,,,,,,,,,267_0,FAILED,SOBOL,,,1501,2918,60,136,0.245774458415806307254314333477
268,,,,,,,,,,,,,,,268_0,FAILED,SOBOL,,,1879,1075,79,47,0.055002367328852413974615842562
269,,,,,,,,,,,,,,,269_0,FAILED,SOBOL,,,4049,3472,9,683,0.504003468330949555564757247339
270,,,,,,,,,,,,,,,270_0,FAILED,SOBOL,,,3555,1863,65,335,0.779232207410037513994893743074
271,,,,,,,,,,,,,,,271_0,FAILED,SOBOL,,,496,4250,48,941,0.295282297708094110255672148924
272,,,,,,,,,,,,,,,272_0,FAILED,SOBOL,,,409,1604,100,243,0.681980279423296420482358826121
273,,,,,,,,,,,,,,,273_0,FAILED,SOBOL,,,3663,4158,14,608,0.135297906868159761861747369949
274,,,,,,,,,,,,,,,274_0,FAILED,SOBOL,,,3805,1139,58,377,0.394079201873391848920391566935
275,,,,,,,,,,,,,,,275_0,FAILED,SOBOL,,,2143,3683,31,770,0.905568964671343512584655854880
276,,,,,,,,,,,,,,,276_0,FAILED,SOBOL,,,1276,603,13,924,0.855172585852444155918306023523
277,,,,,,,,,,,,,,,277_0,FAILED,SOBOL,,,4652,2971,77,286,0.343208292864263075916397838228
278,,,,,,,,,,,,,,,278_0,FAILED,SOBOL,,,2958,2316,45,696,0.068756463315337898456469645225
279,,,,,,,,,,,,,,,279_0,FAILED,SOBOL,,,1095,4694,69,92,0.615943673890083975841491792380
280,,,,,,,,,,,,,,,280_0,FAILED,SOBOL,,,745,698,41,375,0.214170329861342906285770482100
281,,,,,,,,,,,,,,,281_0,FAILED,SOBOL,,,2686,3232,73,979,0.727853454507887409619115715032
282,,,,,,,,,,,,,,,282_0,FAILED,SOBOL,,,4692,1483,5,7,0.986635448466986364479680560180
283,,,,,,,,,,,,,,,283_0,FAILED,SOBOL,,,1862,4007,85,645,0.437759743805974710362249879836
284,,,,,,,,,,,,,,,284_0,FAILED,SOBOL,,,2260,2178,53,554,0.262610732756555054212554978221
285,,,,,,,,,,,,,,,285_0,FAILED,SOBOL,,,4313,4566,36,160,0.811015744037926200604715631926
286,,,,,,,,,,,,,,,286_0,COMPLETED,SOBOL,4203.000000000000000000000000000000,1.780000000000000026645352591004,3235,140,93,828,0.536564613442867988091222741787
287,,,,,,,,,,,,,,,287_0,FAILED,SOBOL,,,215,2537,22,464,0.023382549490779638151627395359
288,,,,,,,,,,,,,,,288_0,FAILED,SOBOL,,,238,1962,26,66,0.840262942526489475802975448460
289,,,,,,,,,,,,,,,289_0,FAILED,SOBOL,,,3189,4428,62,710,0.358026689250022178701016173363
290,,,,,,,,,,,,,,,290_0,COMPLETED,SOBOL,2628.000000000000000000000000000000,2.439999999999999946709294817992,4259,238,18,308,0.114823194712400433736831928400
291,,,,,,,,,,,,,,,291_0,FAILED,SOBOL,,,2294,2714,95,922,0.569907514289021532860601837456
292,,,,,,,,,,,,,,,292_0,FAILED,SOBOL,,,1750,795,64,761,0.636403276745230006561371283169
293,,,,,,,,,,,,,,,293_0,FAILED,SOBOL,,,4823,3408,49,406,0.180844575691968212360904999514
294,,,,,,,,,,,,,,,294_0,FAILED,SOBOL,,,2806,1268,80,613,0.408499205708503732026315447001
295,,,,,,,,,,,,,,,295_0,FAILED,SOBOL,,,640,3871,7,226,0.891240445718169183031420743646
296,,,,,,,,,,,,,,,296_0,FAILED,SOBOL,,,1228,428,85,442,0.310077888865023854059188579413
297,,,,,,,,,,,,,,,297_0,FAILED,SOBOL,,,2847,2874,2,830,0.763457103047519902716544493160
298,,,,,,,,,,,,,,,298_0,FAILED,SOBOL,,,4550,2452,71,186,0.520254337206482841970967001544
299,,,,,,,,,,,,,,,299_0,FAILED,SOBOL,,,1399,4908,42,540,0.039723159581422806674311232200
300,,,,,,,,,,,,,,,300_0,FAILED,SOBOL,,,2099,1741,22,639,0.230966319549828769108756887363
301,,,,,,,,,,,,,,,301_0,RUNNING,SOBOL,,,3830,4373,90,25,0.711026893023401496130020404962
302,,,,,,,,,,,,,,,302_0,RUNNING,SOBOL,,,3699,963,34,989,0.938682251736521755525188837055
303,,,,,,,,,,,,,,,303_0,RUNNING,SOBOL,,,356,3585,54,346,0.485804187476634952158605074146
304,,,,,,,,,,,,,,,304_0,RUNNING,SOBOL,,,621,1173,7,589,0.599552891552448286027754420502
305,,,,,,,,,,,,,,,305_0,RUNNING,SOBOL,,,3455,3649,83,203,0.084169866487383837583280410399
306,,,,,,,,,,,,,,,306_0,RUNNING,SOBOL,,,3938,1647,39,785,0.328270892146974802017211914062
307,,,,,,,,,,,,,,,307_0,RUNNING,SOBOL,,,2011,4113,75,429,0.871079989541322041723958591319
308,,,,,,,,,,,,,,,308_0,RUNNING,SOBOL,,,1447,2203,94,269,0.921949452310800499077458880492
309,,,,,,,,,,,,,,,309_0,RUNNING,SOBOL,,,4482,4806,21,882,0.378670613303780545511045829699
310,,,,,,,,,,,,,,,310_0,COMPLETED,SOBOL,7702.000000000000000000000000000000,3.109999999999999875655021241982,3052,480,52,105,0.150207888517528781457954778489
311,,,,,,,,,,,,,,,311_0,RUNNING,SOBOL,,,1004,3093,37,750,0.666091022510081565144446358318
312,,,,,,,,,,,,,,,312_0,RUNNING,SOBOL,,,885,1517,59,967,0.006986889347434043807949510807
313,,,,,,,,,,,,,,,313_0,RUNNING,SOBOL,,,2542,3973,30,321,0.551988367080688435706292693794
314,,,,,,,,,,,,,,,314_0,RUNNING,SOBOL,,,4911,742,99,661,0.796090597320348036802784008614
315,,,,,,,,,,,,,,,315_0,RUNNING,SOBOL,,,1642,3189,16,49,0.278515162173658625821559553515
316,,,,,,,,,,,,,,,316_0,COMPLETED,SOBOL,395.000000000000000000000000000000,2.680000000000000159872115546023,2362,28,47,146,0.454135353639721850438348837997
317,,,,,,,,,,,,,,,317_0,RUNNING,SOBOL,,,4210,2650,67,502,0.971237210363149694458684280107
318,,,,,,,,,,,,,,,318_0,RUNNING,SOBOL,,,3414,2056,11,482,0.742775690156966428290274961910
319,,,,,,,,,,,,,,,319_0,RUNNING,SOBOL,,,33,4688,78,868,0.198278098676353681240058790536
320,,,,,,,,,,,,,,,320_0,RUNNING,SOBOL,,,56,1308,10,315,0.347045246589928857439133480511
321,,,,,,,,,,,,,,,321_0,RUNNING,SOBOL,,,3393,3832,79,958,0.827941471461206668358556726162
322,,,,,,,,,,,,,,,322_0,RUNNING,SOBOL,,,4160,835,48,55,0.572996726796030975137341556547
323,,,,,,,,,,,,,,,323_0,RUNNING,SOBOL,,,2415,3369,66,670,0.119496206939220431242354436563
324,,,,,,,,,,,,,,,324_0,COMPLETED,SOBOL,8837.000000000000000000000000000000,2.370000000000000106581410364015,1709,277,97,508,0.178238652605563402397947925238
325,,,,,,,,,,,,,,,325_0,RUNNING,SOBOL,,,4846,2675,18,154,0.631239063534885680439856514568
326,,,,,,,,,,,,,,,326_0,RUNNING,SOBOL,,,2527,2002,61,862,0.901730627909302695499604851648
327,,,,,,,,,,,,,,,327_0,RUNNING,SOBOL,,,903,4389,28,474,0.421304144650697709462150442050
328,,,,,,,,,,,,,,,328_0,RUNNING,SOBOL,,,942,1002,56,194,0.752479348484426768806088148267
329,,,,,,,,,,,,,,,329_0,RUNNING,SOBOL,,,3112,3546,33,582,0.297760105896741178455044973816
330,,,,,,,,,,,,,,,330_0,RUNNING,SOBOL,,,4493,1780,89,438,0.042816536068916319357491317987
331,,,,,,,,,,,,,,,331_0,RUNNING,SOBOL,,,1434,4334,25,792,0.524931513413786854371778645145
332,,,,,,,,,,,,,,,332_0,FAILED,SOBOL,,,1983,2491,44,891,0.708424658033996790251762831758
333,,,,,,,,,,,,,,,333_0,FAILED,SOBOL,,,3963,4869,70,277,0.225805794436484574827517235462
334,,,,,,,,,,,,,,,334_0,FAILED,SOBOL,,,3510,466,2,741,0.496298533648252493399866125401
335,,,,,,,,,,,,,,,335_0,FAILED,SOBOL,,,563,2835,88,97,0.951491354659199761734100775357
336,,,,,,,,,,,,,,,336_0,FAILED,SOBOL,,,338,520,35,837,0.086806127145886424756326960051
337,,,,,,,,,,,,,,,337_0,FAILED,SOBOL,,,3715,3054,53,452,0.604747442334890417114934280107
338,,,,,,,,,,,,,,,338_0,FAILED,SOBOL,,,3895,2243,21,533,0.860498318750411272937128615013
339,,,,,,,,,,,,,,,339_0,FAILED,SOBOL,,,2032,4767,91,176,0.315374464605003568262731050709
340,,,,,,,,,,,,,,,340_0,FAILED,SOBOL,,,1346,1687,73,17,0.389743306621909146869597861951
341,,,,,,,,,,,,,,,341_0,FAILED,SOBOL,,,4601,4074,40,629,0.934362174034118697640849404706
342,,,,,,,,,,,,,,,342_0,FAILED,SOBOL,,,2867,1213,84,353,0.662971234489232341680065019318
343,,,,,,,,,,,,,,,343_0,FAILED,SOBOL,,,1205,3610,4,998,0.145504300776869072153729689489
344,,,,,,,,,,,,,,,344_0,FAILED,SOBOL,,,698,2095,76,718,0.554621177583932922772191886907
345,,,,,,,,,,,,,,,345_0,FAILED,SOBOL,,,2751,4648,12,73,0.012177989974617959428870861416
346,,,,,,,,,,,,,,,346_0,COMPLETED,SOBOL,2981.000000000000000000000000000000,1.439999999999999946709294817992,4798,67,68,914,0.267929565344005804483629162860
347,,,,,,,,,,,,,,,347_0,FAILED,SOBOL,,,1778,2610,45,301,0.783190243739634750497202730912
348,,,,,,,,,,,,,,,348_0,FAILED,SOBOL,,,2308,781,13,398,0.982306453526020084687786493305
349,,,,,,,,,,,,,,,349_0,FAILED,SOBOL,,,4249,3149,100,754,0.466544625207781782361138311899
350,,,,,,,,,,,,,,,350_0,FAILED,SOBOL,,,3129,1556,31,234,0.195154384616762405224577037188
351,,,,,,,,,,,,,,,351_0,FAILED,SOBOL,,,300,3934,57,620,0.738068176377564721946100689820
352,,,,,,,,,,,,,,,352_0,FAILED,SOBOL,,,187,878,91,973,0.437208663295954480521032792240
353,,,,,,,,,,,,,,,353_0,FAILED,SOBOL,,,3261,3325,24,367,0.886805570419877731147551003232
354,,,,,,,,,,,,,,,354_0,FAILED,SOBOL,,,4368,1342,55,651,0.646662965886294793804722758068
355,,,,,,,,,,,,,,,355_0,FAILED,SOBOL,,,2203,3798,34,15,0.161843141175806531917302777401
356,,,,,,,,,,,,,,,356_0,FAILED,SOBOL,,,1800,1879,3,167,0.103604124467819927457590267750
357,,,,,,,,,,,,,,,357_0,FAILED,SOBOL,,,4752,4511,86,562,0.587919111158698770580599557434
358,,,,,,,,,,,,,,,358_0,COMPLETED,SOBOL,6556.000000000000000000000000000000,1.910000000000000142108547152020,2697,165,42,457,0.812543322585523086765135758469
359,,,,,,,,,,,,,,,359_0,FAILED,SOBOL,,,732,2787,72,820,0.363420945651829252476261444826
360,,,,,,,,,,,,,,,360_0,FAILED,SOBOL,,,1162,1824,50,598,0.967398609634488870767654589145
361,,,,,,,,,,,,,,,361_0,FAILED,SOBOL,,,2893,4290,64,236,0.481360984217375498239732678485
362,,,,,,,,,,,,,,,362_0,FAILED,SOBOL,,,4636,1036,8,780,0.241219108380377300626662417926
363,,,,,,,,,,,,,,,363_0,FAILED,SOBOL,,,1294,3512,82,384,0.692033786468207789965845222468
364,,,,,,,,,,,,,,,364_0,COMPLETED,SOBOL,4459.000000000000000000000000000000,2.350000000000000088817841970013,2166,345,62,295,0.509042167272418688561685939931
365,,,,,,,,,,,,,,,365_0,FAILED,SOBOL,,,3784,2957,27,931,0.057726428490132090931563624281
366,,,,,,,,,,,,,,,366_0,FAILED,SOBOL,,,3613,2379,95,83,0.282351368613541153784751713829
367,,,,,,,,,,,,,,,367_0,FAILED,SOBOL,,,461,4981,19,689,0.768859687410294978526792419871
368,,,,,,,,,,,,,,,368_0,FAILED,SOBOL,,,510,2277,67,495,0.130225182257592692058878469652
369,,,,,,,,,,,,,,,369_0,FAILED,SOBOL,,,3544,4733,46,860,0.679222192592918827536152548419
370,,,,,,,,,,,,,,,370_0,FAILED,SOBOL,,,3990,563,77,129,0.918587218385189752112296446285
371,,,,,,,,,,,,,,,371_0,FAILED,SOBOL,,,1941,3010,11,522,0.404539046492427611934061815191
372,,,,,,,,,,,,,,,372_0,FAILED,SOBOL,,,1558,1100,29,675,0.330673744969069982602150048479
373,,,,,,,,,,,,,,,373_0,FAILED,SOBOL,,,4392,3722,59,38,0.844221718706190560332913719321
374,,,,,,,,,,,,,,,374_0,FAILED,SOBOL,,,3000,1564,15,949,0.620525435458868734883708384586
375,,,,,,,,,,,,,,,375_0,FAILED,SOBOL,,,1074,4196,97,344,0.071998077508062127694010712275
376,,,,,,,,,,,,,,,376_0,COMPLETED,SOBOL,521.000000000000000000000000000000,2.000000000000000000000000000000,800,101,19,123,0.722784180052578495434545402532
377,,,,,,,,,,,,,,,377_0,FAILED,SOBOL,,,2648,2577,93,727,0.211415693186223496713438407824
378,,,,,,,,,,,,,,,378_0,FAILED,SOBOL,,,4977,2139,37,255,0.450781923558563002440990885589
379,,,,,,,,,,,,,,,379_0,FAILED,SOBOL,,,1595,4605,51,893,0.997099219124764180044451222784
380,,,,,,,,,,,,,,,380_0,FAILED,SOBOL,,,2447,1444,82,802,0.798484646297991318419917661231
381,,,,,,,,,,,,,,,381_0,FAILED,SOBOL,,,4105,4046,5,409,0.251663315765559669756612493074
382,,,,,,,,,,,,,,,382_0,FAILED,SOBOL,,,3349,660,74,576,0.027968237098306418519921834331
383,,,,,,,,,,,,,,,383_0,FAILED,SOBOL,,,79,3272,38,212,0.539810153674334269879864223185
384,,,,,,,,,,,,,,,384_0,FAILED,SOBOL,,,109,2429,84,527,0.122773512393236167161703065176
385,,,,,,,,,,,,,,,385_0,FAILED,SOBOL,,,3339,4894,4,141,0.577487059250473944160830797045
386,,,,,,,,,,,,,,,386_0,FAILED,SOBOL,,,4134,392,72,847,0.832445812735706613949560050969
387,,,,,,,,,,,,,,,387_0,FAILED,SOBOL,,,2437,2867,40,491,0.350306104321032762971555030163
388,,,,,,,,,,,,,,,388_0,FAILED,SOBOL,,,1565,949,21,332,0.416330076634883861075309141597
389,,,,,,,,,,,,,,,389_0,FAILED,SOBOL,,,4986,3561,92,944,0.898939437434077226463102761045
390,,,,,,,,,,,,,,,390_0,FAILED,SOBOL,,,2619,1735,36,42,0.628461941365152543248484562355
391,,,,,,,,,,,,,,,391_0,FAILED,SOBOL,,,810,4337,52,688,0.173248196352273231557461485863
392,,,,,,,,,,,,,,,392_0,COMPLETED,SOBOL,10069.000000000000000000000000000000,2.490000000000000213162820728030,1084,274,30,904,0.528217146828770633959493352449
393,,,,,,,,,,,,,,,393_0,FAILED,SOBOL,,,2971,2720,57,259,0.047296161144971850254226097832
394,,,,,,,,,,,,,,,394_0,FAILED,SOBOL,,,4402,1986,14,724,0.302256119210273010988743180860
395,,,,,,,,,,,,,,,395_0,FAILED,SOBOL,,,1528,4442,99,111,0.755750913593918105526370254665
396,,,,,,,,,,,,,,,396_0,FAILED,SOBOL,,,1931,1275,68,208,0.946521807536482850942149980256
397,,,,,,,,,,,,,,,397_0,FAILED,SOBOL,,,4019,3907,45,565,0.493500442862510657615615627947
398,,,,,,,,,,,,,,,398_0,FAILED,SOBOL,,,3535,809,76,420,0.223024151373654611063557240414
399,,,,,,,,,,,,,,,399_0,FAILED,SOBOL,,,539,3431,12,806,0.703441102091223013914600414864
400,,,,,,,,,,,,,,,400_0,COMPLETED,SOBOL,1611.000000000000000000000000000000,3.160000000000000142108547152020,431,707,61,4,0.320641200963407757562606548163
401,,,,,,,,,,,,,,,401_0,FAILED,SOBOL,,,3622,3182,28,648,0.863059657502919463922808063217
402,,,,,,,,,,,,,,,402_0,FAILED,SOBOL,,,3755,1494,97,370,0.607323265790939315067475945398
403,,,,,,,,,,,,,,,403_0,FAILED,SOBOL,,,2175,3959,17,984,0.092056891664862638968713781651
404,,,,,,,,,,,,,,,404_0,FAILED,SOBOL,,,1324,2050,49,823,0.142453991744667302077331783039
405,,,,,,,,,,,,,,,405_0,FAILED,SOBOL,,,4627,4652,66,469,0.658194896060973366758162228507
406,,,,,,,,,,,,,,,406_0,COMPLETED,SOBOL,654.000000000000000000000000000000,3.049999999999999822364316059975,2922,14,9,551,0.929600379794836007008029810095
407,,,,,,,,,,,,,,,407_0,FAILED,SOBOL,,,1152,2626,80,163,0.386677085235714923516781027502
408,,,,,,,,,,,,,,,408_0,FAILED,SOBOL,,,722,1671,2,380,0.788446748603135350030868266913
409,,,,,,,,,,,,,,,409_0,FAILED,SOBOL,,,2726,4127,87,768,0.270499707940965894437113092863
410,,,,,,,,,,,,,,,410_0,FAILED,SOBOL,,,4742,1209,44,248,0.014764044925570488780985911603
411,,,,,,,,,,,,,,,411_0,FAILED,SOBOL,,,1830,3655,71,603,0.559863138258457238016774226708
412,,,,,,,,,,,,,,,412_0,FAILED,SOBOL,,,2213,494,89,701,0.735011442918330426543604971812
413,,,,,,,,,,,,,,,413_0,FAILED,SOBOL,,,4339,3116,25,87,0.190383042965084320341517809538
414,,,,,,,,,,,,,,,414_0,FAILED,SOBOL,,,3270,2210,57,927,0.461789255395531672565567760103
415,,,,,,,,,,,,,,,415_0,FAILED,SOBOL,,,158,4842,33,283,0.979235235363244971296126095694
416,,,,,,,,,,,,,,,416_0,COMPLETED,SOBOL,9704.000000000000000000000000000000,3.509999999999999786837179271970,290,358,15,181,0.157363754041492942548075006926
417,,,,,,,,,,,,,,,417_0,FAILED,SOBOL,,,3159,2902,98,545,0.643376618646085307595683389081
418,,,,,,,,,,,,,,,418_0,FAILED,SOBOL,,,4238,2385,29,439,0.883533767368644529227594830445
419,,,,,,,,,,,,,,,419_0,FAILED,SOBOL,,,2336,4939,59,833,0.432713363807648410119810478136
420,,,,,,,,,,,,,,,420_0,FAILED,SOBOL,,,1787,1847,78,986,0.366218322612345215105733586824
421,,,,,,,,,,,,,,,421_0,FAILED,SOBOL,,,4768,4225,10,349,0.817513107649981973779063082475
422,,,,,,,,,,,,,,,422_0,FAILED,SOBOL,,,2761,1072,66,634,0.592903380926698475583691561042
423,,,,,,,,,,,,,,,423_0,FAILED,SOBOL,,,669,3440,46,29,0.106385529588907956632937157337
424,,,,,,,,,,,,,,,424_0,FAILED,SOBOL,,,1176,1951,75,312,0.687544167838990638585983106168
425,,,,,,,,,,,,,,,425_0,FAILED,SOBOL,,,2878,4476,38,917,0.237941564984619630118700683852
426,,,,,,,,,,,,,,,426_0,COMPLETED,SOBOL,996.000000000000000000000000000000,2.129999999999999893418589635985,4571,230,82,69,0.478099412661045775063684004635
427,,,,,,,,,,,,,,,427_0,FAILED,SOBOL,,,1356,2764,6,707,0.962894506301730901398627793242
428,,,,,,,,,,,,,,,428_0,FAILED,SOBOL,,,2061,921,36,616,0.771650639943778471341317981569
429,,,,,,,,,,,,,,,429_0,FAILED,SOBOL,,,3885,3319,51,223,0.287326150454580764304068907222
430,,,,,,,,,,,,,,,430_0,FAILED,SOBOL,,,3744,1397,20,766,0.062717122685164217177344880838
431,,,,,,,,,,,,,,,431_0,FAILED,SOBOL,,,329,3784,93,401,0.511818575616926008109430767945
432,,,,,,,,,,,,,,,432_0,FAILED,SOBOL,,,572,1450,43,658,0.401968665953725601269752587541
433,,,,,,,,,,,,,,,433_0,FAILED,SOBOL,,,3480,4004,72,52,0.913331427346914970222258034482
434,,,,,,,,,,,,,,,434_0,FAILED,SOBOL,,,3973,673,3,962,0.673980469860136488513546737522
435,,,,,,,,,,,,,,,435_0,FAILED,SOBOL,,,1954,3217,86,326,0.127638413481414331185348487452
436,,,,,,,,,,,,,,,436_0,COMPLETED,SOBOL,1779.000000000000000000000000000000,2.149999999999999911182158029987,1424,136,55,477,0.076770132984966044098484871938
437,,,,,,,,,,,,,,,437_0,FAILED,SOBOL,,,4522,2504,35,873,0.623581930976361054064227573690
438,,,,,,,,,,,,,,,438_0,FAILED,SOBOL,,,3102,2162,91,143,0.847292223043739745058644530218
439,,,,,,,,,,,,,,,439_0,FAILED,SOBOL,,,970,4540,23,505,0.335429352723062013108545897921
440,,,,,,,,,,,,,,,440_0,RUNNING,SOBOL,,,932,1165,95,788,0.994537166547030171415144650382
441,,,,,,,,,,,,,,,441_0,RUNNING,SOBOL,,,2517,3699,19,426,0.445515425141900789363091917039
442,,,,,,,,,,,,,,,442_0,RUNNING,SOBOL,,,4876,1636,63,594,0.206165642492473127900254326050
443,,,,,,,,,,,,,,,443_0,RUNNING,SOBOL,,,1700,4161,26,198,0.720208118654787510237724745821
444,,,,,,,,,,,,,,,444_0,RUNNING,SOBOL,,,2386,2331,8,110,0.544586730044335110001441080385
445,,,,,,,,,,,,,,,445_0,RUNNING,SOBOL,,,4170,4719,81,745,0.031017832305282353605457856816
446,,,,,,,,,,,,,,,446_0,RUNNING,SOBOL,,,3364,606,50,272,0.254729299210011972398604029877
447,,,,,,,,,,,,,,,447_0,RUNNING,SOBOL,,,65,3003,64,879,0.803247154362499715674061917525
448,,,,,,,,,,,,,,,448_0,RUNNING,SOBOL,,,3,1032,46,433,0.654232576780021224394090495480
449,,,,,,,,,,,,,,,449_0,RUNNING,SOBOL,,,3424,3478,69,797,0.169803392924368384830913214500
450,,,,,,,,,,,,,,,450_0,RUNNING,SOBOL,,,4181,1808,12,191,0.429498131405562144635723598185
451,,,,,,,,,,,,,,,451_0,RUNNING,SOBOL,,,2372,4264,77,585,0.878978387590497733938832425338
452,,,,,,,,,,,,,,,452_0,FAILED,SOBOL,,,1672,2346,58,738,0.820237139068543896769369894173
453,,,,,,,,,,,,,,,453_0,FAILED,SOBOL,,,4902,4978,32,100,0.371256991811096670463854252375
454,,,,,,,,,,,,,,,454_0,COMPLETED,SOBOL,13175.000000000000000000000000000000,2.200000000000000177635683940025,2571,319,100,886,0.096013039331883195948158515876
455,,,,,,,,,,,,,,,455_0,FAILED,SOBOL,,,875,2941,14,282,0.579972481574863141240427921730
456,,,,,,,,,,,,,,,456_0,FAILED,SOBOL,,,994,1358,92,60,0.248801211215555678757382906952
457,,,,,,,,,,,,,,,457_0,FAILED,SOBOL,,,3081,3824,22,665,0.699987494818866240464672046073
458,,,,,,,,,,,,,,,458_0,FAILED,SOBOL,,,4472,882,53,318,0.959683437880128664687617856544
459,,,,,,,,,,,,,,,459_0,FAILED,SOBOL,,,1477,3358,36,955,0.473548196863383064059149774039
460,,,,,,,,,,,,,,,460_0,COMPLETED,SOBOL,4361.000000000000000000000000000000,3.570000000000000284217094304040,2021,191,5,865,0.290053869970142819134650835622
461,,,,,,,,,,,,,,,461_0,FAILED,SOBOL,,,3908,2803,84,471,0.776692997239530114050864995079
462,,,,,,,,,,,,,,,462_0,FAILED,SOBOL,,,3464,1913,41,513,0.501450249340385179053214415035
463,,,,,,,,,,,,,,,463_0,FAILED,SOBOL,,,591,4515,74,149,0.049790387313812974057203319944
464,,,,,,,,,,,,,,,464_0,FAILED,SOBOL,,,386,2123,24,911,0.910576820414513377066612065391
465,,,,,,,,,,,,,,,465_0,FAILED,SOBOL,,,3689,4579,88,304,0.396899421241134420235141533340
466,,,,,,,,,,,,,,,466_0,COMPLETED,SOBOL,1840.000000000000000000000000000000,2.100000000000000088817841970013,3859,97,32,714,0.138102154396474358089008660500
467,,,,,,,,,,,,,,,467_0,FAILED,SOBOL,,,2089,2543,55,78,0.687002619870006991931177253718
468,,,,,,,,,,,,,,,468_0,FAILED,SOBOL,,,1369,633,87,229,0.612634484242647880947174598987
469,,,,,,,,,,,,,,,469_0,FAILED,SOBOL,,,4560,3256,1,625,0.064239005502313373252576411687
470,,,,,,,,,,,,,,,470_0,FAILED,SOBOL,,,2818,1411,70,395,0.338674922697246083558297868876
471,,,,,,,,,,,,,,,471_0,FAILED,SOBOL,,,1238,4042,43,757,0.851877940393984345313072026329
472,,,,,,,,,,,,,,,472_0,FAILED,SOBOL,,,650,567,65,536,0.442757368054240929566844897636
473,,,,,,,,,,,,,,,473_0,FAILED,SOBOL,,,2777,3043,48,173,0.989464471679180834762235008384
474,,,,,,,,,,,,,,,474_0,FAILED,SOBOL,,,4833,2293,79,842,0.730667933531105484590284504520
475,,,,,,,,,,,,,,,475_0,FAILED,SOBOL,,,1720,4759,9,447,0.219183866463601578766784427899
