trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
641,,,,,,,,,,,,,,,641_0,COMPLETED,SOBOL,63.000000000000000000000000000000,64.459999999999993747223925311118,3886,44,0.779131715131923585637707674323,0.507347614966332960406703023182,179,EDFSMode.RANDOM
642,,,,,,,,,,,,,,,642_0,COMPLETED,SOBOL,12.000000000000000000000000000000,28.719999999999998863131622783840,2882,76,0.202309148730710153252232430532,0.255646775612607624061922706460,477,EDFSMode.RANDOM
643,,,,,,,,,,,,,,,643_0,COMPLETED,SOBOL,5.000000000000000000000000000000,18.940000000000001278976924368180,757,6,0.540128093102946849057843792252,0.990173706302419298630468347255,659,EDFSMode.RANDOM
644,,,,,,,,,,,,,,,644_0,COMPLETED,SOBOL,30.000000000000000000000000000000,16.000000000000000000000000000000,396,97,0.989927233977243248297384070611,0.790258020628243684768676757812,761,EDFSMode.RANDOM
645,,,,,,,,,,,,,,,645_0,COMPLETED,SOBOL,18.000000000000000000000000000000,36.229999999999996873611962655559,3154,23,0.267133229171857222716823798692,0.463359319556504500869920093464,359,EDFSMode.RANDOM
646,,,,,,,,,,,,,,,646_0,COMPLETED,SOBOL,45.000000000000000000000000000000,34.780000000000001136868377216160,4766,59,0.689058521101251209017846122151,0.711161009443923797235243000614,284,EDFSMode.RANDOM
647,,,,,,,,,,,,,,,647_0,COMPLETED,SOBOL,5.000000000000000000000000000000,14.419999999999999928945726423990,1274,36,0.038378605635836719744968803525,0.043029937280341983008025152913,781,EDFSMode.RANDOM
648,,,,,,,,,,,,,,,648_0,COMPLETED,SOBOL,89.000000000000000000000000000000,97.920000000000001705302565824240,1861,83,0.662088126726448567005434142629,0.376849651658907547346899491458,123,EDFSMode.RANDOM
649,,,,,,,,,,,,,,,649_0,COMPLETED,SOBOL,6.000000000000000000000000000000,10.890000000000000568434188608080,4580,12,0.065256673038005835740804627676,0.860675214493647255942221363512,955,EDFSMode.RANDOM
650,,,,,,,,,,,,,,,650_0,COMPLETED,SOBOL,56.000000000000000000000000000000,23.949999999999999289457264239900,3732,71,0.890836091611534319767429224157,0.110994901694357397947676702188,602,EDFSMode.RANDOM
651,,,,,,,,,,,,,,,651_0,COMPLETED,SOBOL,12.000000000000000000000000000000,24.899999999999998578914528479800,200,49,0.366133955534547583798854475390,0.628078176654875308670966660429,534,EDFSMode.RANDOM
652,,,,,,,,,,,,,,,652_0,COMPLETED,SOBOL,11.000000000000000000000000000000,23.010000000000001563194018672220,1109,53,0.165928976386785498320364240499,0.589946950135752601340755063575,415,EDFSMode.RANDOM
653,,,,,,,,,,,,,,,653_0,COMPLETED,SOBOL,10.000000000000000000000000000000,22.570000000000000284217094304040,2773,30,0.576598677732050424182830283826,0.172516769943758835337277446342,706,EDFSMode.RANDOM
654,,,,,,,,,,,,,,,654_0,COMPLETED,SOBOL,22.000000000000000000000000000000,15.519999999999999573674358543940,4230,90,0.404925939764827491629262112838,0.918298405442386833641421617358,838,EDFSMode.RANDOM
655,,,,,,,,,,,,,,,655_0,COMPLETED,SOBOL,14.000000000000000000000000000000,48.659999999999996589394868351519,2143,17,0.868231551770120901778682309669,0.342617098722606872041041015109,227,EDFSMode.RANDOM
656,,,,,,,,,,,,,,,656_0,COMPLETED,SOBOL,16.000000000000000000000000000000,18.920000000000001705302565824240,1984,91,0.110632897499948743003095330550,0.724414562445133913826111893286,608,EDFSMode.RANDOM
657,,,,,,,,,,,,,,,657_0,COMPLETED,SOBOL,15.000000000000000000000000000000,23.489999999999998436805981327780,4077,16,0.648006985392421519520667061443,0.022398325782269239148103423531,456,EDFSMode.RANDOM
658,,,,,,,,,,,,,,,658_0,COMPLETED,SOBOL,22.000000000000000000000000000000,75.599999999999994315658113919199,2614,54,0.319903081513941311975202097528,0.772139547949656890324376945500,187,EDFSMode.RANDOM
659,,,,,,,,,,,,,,,659_0,COMPLETED,SOBOL,127.000000000000000000000000000000,13.740000000000000213162820728030,957,28,0.906015594333410279048734992102,0.473246946817263980378243104497,934,EDFSMode.RANDOM
660,,,,,,,,,,,,,,,660_0,COMPLETED,SOBOL,17.000000000000000000000000000000,11.009999999999999786837179271970,40,75,0.623818913515657214041709721641,0.308659393593668951449870974102,831,EDFSMode.RANDOM
661,,,,,,,,,,,,,,,661_0,COMPLETED,SOBOL,19.000000000000000000000000000000,36.490000000000001989519660128281,3579,45,0.149790568444877869591635999313,0.944523899957537604876733894343,304,EDFSMode.RANDOM
662,,,,,,,,,,,,,,,662_0,COMPLETED,SOBOL,50.000000000000000000000000000000,37.679999999999999715782905695960,4421,87,0.819916746795177453499547937099,0.198681355090811861963118190033,352,EDFSMode.RANDOM
663,,,,,,,,,,,,,,,663_0,COMPLETED,SOBOL,7.000000000000000000000000000000,13.980000000000000426325641456060,1709,7,0.421915205068886300932007316078,0.555928335638716797362235411128,727,EDFSMode.RANDOM
664,,,,,,,,,,,,,,,664_0,COMPLETED,SOBOL,27.000000000000000000000000000000,32.649999999999998578914528479800,1427,61,0.796236140521243251910732396937,0.893595564266666753105994303041,512,EDFSMode.RANDOM
665,,,,,,,,,,,,,,,665_0,COMPLETED,SOBOL,17.000000000000000000000000000000,21.440000000000001278976924368180,4927,34,0.445749051401391649385175242060,0.344485092898830780328012224345,553,EDFSMode.RANDOM
666,,,,,,,,,,,,,,,666_0,COMPLETED,SOBOL,39.000000000000000000000000000000,10.839999999999999857891452847980,3307,99,0.524118162548169452819024627388,0.596125022884458344307745392143,991,EDFSMode.RANDOM
667,,,,,,,,,,,,,,,667_0,COMPLETED,SOBOL,19.000000000000000000000000000000,88.549999999999997157829056959599,557,21,0.249642648501321673393249511719,0.142407418366521598684926175338,130,EDFSMode.RANDOM
668,,,,,,,,,,,,,,,668_0,COMPLETED,SOBOL,25.000000000000000000000000000000,63.780000000000001136868377216160,910,81,0.282184254506602893997069259058,0.077229383783414956576862664406,248,EDFSMode.RANDOM
669,,,,,,,,,,,,,,,669_0,COMPLETED,SOBOL,7.000000000000000000000000000000,12.109999999999999431565811391920,3042,1,0.943583095969632301702745280636,0.684693758683279196652904374787,886,EDFSMode.RANDOM
670,,,,,,,,,,,,,,,670_0,COMPLETED,SOBOL,9.000000000000000000000000000000,12.769999999999999573674358543940,4039,68,0.024182304216548801412134395150,0.436952978163957617141477385303,670,EDFSMode.RANDOM
671,,,,,,,,,,,,,,,671_0,COMPLETED,SOBOL,22.000000000000000000000000000000,32.820000000000000284217094304040,2422,39,0.734304342335090010074338806589,0.824518376499414396008091898693,409,EDFSMode.RANDOM
672,,,,,,,,,,,,,,,672_0,COMPLETED,SOBOL,70.000000000000000000000000000000,16.679999999999999715782905695960,2494,78,0.877245847327634664658546626015,0.546513041324913517726713507727,803,EDFSMode.RANDOM
673,,,,,,,,,,,,,,,673_0,COMPLETED,SOBOL,21.000000000000000000000000000000,50.950000000000002842170943040401,3957,4,0.348643295859917989876208821443,0.215474748797714721337825949377,276,EDFSMode.RANDOM
674,,,,,,,,,,,,,,,674_0,COMPLETED,SOBOL,56.000000000000000000000000000000,33.429999999999999715782905695960,3123,65,0.675771705517545395736078717164,0.966601509446278206461045101605,380,EDFSMode.RANDOM
675,,,,,,,,,,,,,,,675_0,COMPLETED,SOBOL,6.000000000000000000000000000000,14.529999999999999360511537815910,837,42,0.082836741181090481345172804595,0.294812677854672078314735017557,755,EDFSMode.RANDOM
676,,,,,,,,,,,,,,,676_0,COMPLETED,SOBOL,50.000000000000000000000000000000,20.800000000000000710542735760100,472,57,0.387328741675242782527277540794,0.486690243486315010645881784512,637,EDFSMode.RANDOM
677,,,,,,,,,,,,,,,677_0,COMPLETED,SOBOL,46.000000000000000000000000000000,26.449999999999999289457264239900,3381,38,0.854534650100395087868321297719,0.751333391312509757398174770060,485,EDFSMode.RANDOM
678,1753427106.000000000000000000000000000000,1753427169.000000000000000000000000000000,63.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 4852 n_subspaces 95 feature_percentage 0.18343296265788375 alpha 0.0041048320811241865 window_size 159 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7150,51.000000000000000000000000000000,739.066406250000000000000000000000,715.816406250000000000000000000000,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.979307692307692434496857458726,5678634.000000000000000000000000000000,678_0,COMPLETED,SOBOL,51.000000000000000000000000000000,81.129999999999995452526491135359,4852,95,0.183432962657883752433107815705,0.004104832081124186460296954237,159,EDFSMode.RANDOM
679,,,,,,,,,,,,,,,679_0,COMPLETED,SOBOL,9.000000000000000000000000000000,13.890000000000000568434188608080,1511,25,0.590206055680289831677498568752,0.734492409257218259455157749471,906,EDFSMode.RANDOM
680,1753427124.000000000000000000000000000000,1753427168.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1624 n_subspaces 72 feature_percentage 0.21600795021653174 alpha 0.8373448110613972 window_size 221 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7148,31.000000000000000000000000000000,718.621093750000000000000000000000,707.621093750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.985999999999999987565502124198,5678650.000000000000000000000000000000,680_0,COMPLETED,SOBOL,31.000000000000000000000000000000,51.869999999999997442046151263639,1624,72,0.216007950216531741105541186698,0.837344811061397242824000386463,221,EDFSMode.RANDOM
681,1753427131.000000000000000000000000000000,1753427193.000000000000000000000000000000,62.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 4494 n_subspaces 48 feature_percentage 0.5577233839407563 alpha 0.4157738497052342 window_size 859 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7146,41.000000000000000000000000000000,703.558593750000000000000000000000,702.987165178571444812405388802290,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.928769230769230791366908306372,5678659.000000000000000000000000000000,681_0,COMPLETED,SOBOL,41.000000000000000000000000000000,13.839999999999999857891452847980,4494,48,0.557723383940756267662663958617,0.415773849705234177509538540107,859,EDFSMode.RANDOM
682,,,,,,,,,,,,,,,682_0,COMPLETED,SOBOL,20.000000000000000000000000000000,12.980000000000000426325641456060,3505,84,0.480327982451766721805341830986,0.667001898817717986389652651269,698,EDFSMode.RANDOM
683,,,,,,,,,,,,,,,683_0,COMPLETED,SOBOL,5.000000000000000000000000000000,34.689999999999997726263245567679,124,11,0.761625829044729418804138276755,0.087664974145591254006681936062,437,EDFSMode.RANDOM
684,1753427128.000000000000000000000000000000,1753427178.000000000000000000000000000000,50.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1028 n_subspaces 89 feature_percentage 0.7065472735241055 alpha 0.13334987132065 window_size 540 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7144,27.000000000000000000000000000000,700.945312500000000000000000000000,700.945312500000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.948923076923076758149022680300,5678672.000000000000000000000000000000,684_0,COMPLETED,SOBOL,27.000000000000000000000000000000,26.600000000000001421085471520200,1028,89,0.706547273524105512443327370420,0.133349871320649987493922594695,540,EDFSMode.RANDOM
685,1753427128.000000000000000000000000000000,1753427153.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 2531 n_subspaces 18 feature_percentage 0.05197074973583222 alpha 0.6135200541447848 window_size 581 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7144,4.000000000000000000000000000000,705.066406250000000000000000000000,704.399739583333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.984230769230769242383871642232,5678675.000000000000000000000000000000,685_0,COMPLETED,SOBOL,4.000000000000000000000000000000,24.719999999999998863131622783840,2531,18,0.051970749735832218185738184957,0.613520054144784832139691843622,581,EDFSMode.RANDOM
686,1753427122.000000000000000000000000000000,1753427154.000000000000000000000000000000,32.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 4159 n_subspaces 52 feature_percentage 0.9723452660180628 alpha 0.36618972684815526 window_size 963 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7143,20.000000000000000000000000000000,702.160156250000000000000000000000,702.160156250000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.888923076923076926902922423324,5678678.000000000000000000000000000000,686_0,COMPLETED,SOBOL,20.000000000000000000000000000000,11.519999999999999573674358543940,4159,52,0.972345266018062814872280341660,0.366189726848155261418327199863,963,EDFSMode.RANDOM
687,1753427138.000000000000000000000000000000,1753427201.000000000000000000000000000000,63.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1911 n_subspaces 30 feature_percentage 0.2534515576325357 alpha 0.8791319827027619 window_size 102 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7143,51.000000000000000000000000000000,755.710937500000000000000000000000,723.460937500000000000000000000000,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.988615384615384562572160120908,5678683.000000000000000000000000000000,687_0,COMPLETED,SOBOL,51.000000000000000000000000000000,116.010000000000005115907697472721,1911,30,0.253451557632535684483343629836,0.879131982702761938242019823520,102,EDFSMode.RANDOM
688,1753427167.000000000000000000000000000000,1753427230.000000000000000000000000000000,63.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 2069 n_subspaces 56 feature_percentage 0.5103908061943948 alpha 0.061200653042644264 window_size 734 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7160,50.000000000000000000000000000000,704.507812500000000000000000000000,704.507812500000000000000000000000,-1.000000000000000000000000000000,0.670000000000000039968028886506,0.909153846153846201261217174761,5678690.000000000000000000000000000000,688_0,COMPLETED,SOBOL,50.000000000000000000000000000000,13.839999999999999857891452847980,2069,56,0.510390806194394808237291272235,0.061200653042644263812643856681,734,EDFSMode.RANDOM
689,1753427167.000000000000000000000000000000,1753427198.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 4314 n_subspaces 26 feature_percentage 0.23201499572768808 alpha 0.7012059405706823 window_size 332 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7150,20.000000000000000000000000000000,715.742187500000000000000000000000,706.742187500000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.970461538461538375521797661349,5678698.000000000000000000000000000000,689_0,COMPLETED,SOBOL,20.000000000000000000000000000000,35.460000000000000852651282912120,4314,26,0.232014995727688078108741365213,0.701205940570682306756111756840,332,EDFSMode.RANDOM
690,1753428038.000000000000000000000000000000,1753428101.000000000000000000000000000000,63.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 2690 n_subspaces 94 feature_percentage 0.8098130563497543 alpha 0.4500388008262962 window_size 312 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7140,49.000000000000000000000000000000,707.757812500000000000000000000000,707.757812500000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.960384615384615392130740474386,5678904.000000000000000000000000000000,690_0,COMPLETED,SOBOL,49.000000000000000000000000000000,37.570000000000000284217094304040,2690,94,0.809813056349754312179811677197,0.450038800826296214729893563344,312,EDFSMode.RANDOM
691,1753428067.000000000000000000000000000000,1753428086.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1184 n_subspaces 14 feature_percentage 0.46322257555276153 alpha 0.810941399326548 window_size 809 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7139,7.000000000000000000000000000000,705.574218750000000000000000000000,704.907552083333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.728615384615384664712678386422,5678907.000000000000000000000000000000,691_0,COMPLETED,SOBOL,7.000000000000000000000000000000,14.060000000000000497379915032070,1184,14,0.463222575552761528516754196971,0.810941399326547962544964320841,809,EDFSMode.RANDOM
692,1753428067.000000000000000000000000000000,1753428080.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 282 n_subspaces 85 feature_percentage 0.006722102943807841 alpha 0.9679752224087715 window_size 928 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7139,4.000000000000000000000000000000,703.445312500000000000000000000000,703.445312500000000000000000000000,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.151846153846153797406515195689,5678909.000000000000000000000000000000,692_0,COMPLETED,SOBOL,4.000000000000000000000000000000,23.250000000000000000000000000000,282,85,0.006722102943807840673418052546,0.967975222408771540649752296304,928,EDFSMode.RANDOM
693,1753428099.000000000000000000000000000000,1753428167.000000000000000000000000000000,68.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 3660 n_subspaces 10 feature_percentage 0.720744556453079 alpha 0.2696143657565117 window_size 208 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7156,30.000000000000000000000000000000,724.937500000000000000000000000000,709.337499999999977262632455676794,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.992538461538461591615600809746,5678912.000000000000000000000000000000,693_0,COMPLETED,SOBOL,30.000000000000000000000000000000,59.770000000000003126388037344441,3660,10,0.720744556453078999425088113640,0.269614365756511709104614737953,208,EDFSMode.RANDOM
694,1753428097.000000000000000000000000000000,1753428141.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 4653 n_subspaces 73 feature_percentage 0.2997947736158967 alpha 0.5168837836850435 window_size 448 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7139,30.000000000000000000000000000000,707.082031250000000000000000000000,705.482031249999977262632455676794,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.967153846153846030730960592336,5678916.000000000000000000000000000000,694_0,COMPLETED,SOBOL,30.000000000000000000000000000000,26.410000000000000142108547152020,4653,73,0.299794773615896681384640487522,0.516883783685043507460932232789,448,EDFSMode.RANDOM
695,1753428165.000000000000000000000000000000,1753428445.000000000000000000000000000000,280.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1780 n_subspaces 47 feature_percentage 0.9572971257269383 alpha 0.22213220165856182 window_size 630 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7159,118.000000000000000000000000000000,595.355468750000000000000000000000,586.784040178571444812405388802290,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.969230769230769229061195346731,5678920.000000000000000000000000000000,695_0,COMPLETED,SOBOL,118.000000000000000000000000000000,18.129999999999999005240169935860,1780,47,0.957297125726938258338805098902,0.222132201658561817536607918555,630,EDFSMode.RANDOM
696,1753428126.000000000000000000000000000000,1753428164.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1356 n_subspaces 100 feature_percentage 0.3334647746477276 alpha 0.3210352427121252 window_size 387 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7141,24.000000000000000000000000000000,703.617187500000000000000000000000,703.617187500000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.952615384615384641620039474219,5678924.000000000000000000000000000000,696_0,COMPLETED,SOBOL,24.000000000000000000000000000000,38.329999999999998294697434175760,1356,100,0.333464774647727613121617196157,0.321035242712125190589489420745,387,EDFSMode.RANDOM
697,1753428159.000000000000000000000000000000,1753428221.000000000000000000000000000000,62.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 4695 n_subspaces 20 feature_percentage 0.9234738957900553 alpha 0.932639209067449 window_size 678 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7145,48.000000000000000000000000000000,704.417968750000000000000000000000,704.417968750000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.947307692307692406075148028322,5678927.000000000000000000000000000000,697_0,COMPLETED,SOBOL,48.000000000000000000000000000000,15.810000000000000497379915032070,4695,20,0.923473895790055343546498534124,0.932639209067449015400086409500,678,EDFSMode.RANDOM
698,1753428156.000000000000000000000000000000,1753428175.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 3226 n_subspaces 62 feature_percentage 0.09692076755873859 alpha 0.18145153905078767 window_size 866 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7141,7.000000000000000000000000000000,703.097656250000000000000000000000,703.097656250000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.932615384615384623856471080217,5678930.000000000000000000000000000000,698_0,COMPLETED,SOBOL,7.000000000000000000000000000000,15.619999999999999218402990663890,3226,62,0.096920767558738588065558872131,0.181451539050787674645093261461,866,EDFSMode.RANDOM
699,1753428189.000000000000000000000000000000,1753428221.000000000000000000000000000000,32.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 315 n_subspaces 33 feature_percentage 0.6303945590313524 alpha 0.5726746968142689 window_size 254 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7156,18.000000000000000000000000000000,705.515625000000000000000000000000,705.515625000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.605769230769230726529883668263,5678934.000000000000000000000000000000,699_0,COMPLETED,SOBOL,18.000000000000000000000000000000,50.310000000000002273736754432321,315,33,0.630394559031352441635931427300,0.572674696814268857636420761992,254,EDFSMode.RANDOM
700,1753428187.000000000000000000000000000000,1753428255.000000000000000000000000000000,68.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 683 n_subspaces 67 feature_percentage 0.8375424997527152 alpha 0.6458909109253437 window_size 152 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7146,60.000000000000000000000000000000,709.023437500000000000000000000000,707.023437500000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.982615384615384779287694527738,5678938.000000000000000000000000000000,700_0,COMPLETED,SOBOL,60.000000000000000000000000000000,79.239999999999994884092302527279,683,67,0.837542499752715219329957108130,0.645890910925343675330623227637,152,EDFSMode.RANDOM
701,1753428217.000000000000000000000000000000,1753428242.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 2966 n_subspaces 40 feature_percentage 0.43564446867443624 alpha 0.10043843692727387 window_size 984 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7156,10.000000000000000000000000000000,703.437500000000000000000000000000,703.437500000000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.908307692307692371436189660017,5678941.000000000000000000000000000000,701_0,COMPLETED,SOBOL,10.000000000000000000000000000000,14.029999999999999360511537815910,2966,40,0.435644468674436236010905076910,0.100438436927273874732513547769,984,EDFSMode.RANDOM
702,1753428216.000000000000000000000000000000,1753428354.000000000000000000000000000000,138.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 3803 n_subspaces 80 feature_percentage 0.606343482112512 alpha 0.8477279055267573 window_size 573 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7141,125.000000000000000000000000000000,701.335937500000000000000000000000,701.335937500000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.979923076923076785682553691004,5678946.000000000000000000000000000000,702_0,COMPLETED,SOBOL,125.000000000000000000000000000000,29.899999999999998578914528479800,3803,80,0.606343482112511988901815129793,0.847727905526757252729908032052,573,EDFSMode.RANDOM
703,1753428247.000000000000000000000000000000,1753428266.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 2337 n_subspaces 2 feature_percentage 0.13621555243246258 alpha 0.3981496545225382 window_size 505 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7157,3.000000000000000000000000000000,704.003906250000000000000000000000,704.003906250000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.936692307692307601918457748980,5678951.000000000000000000000000000000,703_0,COMPLETED,SOBOL,3.000000000000000000000000000000,21.320000000000000284217094304040,2337,2,0.136215552432462583265504463270,0.398149654522538198886394411602,505,EDFSMode.RANDOM
