trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
907,,,,,,,,,,,,,,,907_0,RUNNING,SOBOL,,,3898,2518,2407,0.034046009037643674977058338982,0.2
908,,,,,,,,,,,,,,,908_0,RUNNING,SOBOL,,,4734,1750,867,0.240158827895298604415685872482,0.4
909,,,,,,,,,,,,,,,909_0,RUNNING,SOBOL,,,1265,3275,3642,0.658947142371907879088155368663,0.3
910,,,,,,,,,,,,,,,910_0,RUNNING,SOBOL,,,762,890,1284,0.497541251316666599535665227449,0.7
911,,,,,,,,,,,,,,,911_0,RUNNING,SOBOL,,,2893,4135,4212,0.916215591698885001292751439905,0.00000000001
912,,,,,,,,,,,,,,,912_0,RUNNING,SOBOL,,,2983,629,615,0.110223920259624713624546643587,0.3
913,,,,,,,,,,,,,,,913_0,RUNNING,SOBOL,,,827,4339,2683,0.537419623631984033629294117418,0.000000000001
914,,,,,,,,,,,,,,,914_0,RUNNING,SOBOL,,,1487,1645,2238,0.367484995251521451287146646791,0.00000000001
915,,,,,,,,,,,,,,,915_0,RUNNING,SOBOL,,,4981,3321,4468,0.794809425106272060546075408638,0.0000000001
916,,,,,,,,,,,,,,,916_0,RUNNING,SOBOL,,,3969,2255,3513,0.994092585414648066688414473902,0.000001
917,,,,,,,,,,,,,,,917_0,RUNNING,SOBOL,,,2379,2760,743,0.418634445741772664995039576752,0.6
918,,,,,,,,,,,,,,,918_0,RUNNING,SOBOL,,,616,146,4341,0.736766792127862557570949775254,0.00000000001
919,,,,,,,,,,,,,,,919_0,RUNNING,SOBOL,,,3387,4871,1409,0.161423578316345822658561814933,0.9
920,,,,,,,,,,,,,,,920_0,RUNNING,SOBOL,,,3617,1297,3962,0.468365967001765970412208162088,0.01
921,,,,,,,,,,,,,,,921_0,RUNNING,SOBOL,,,230,3679,1816,0.883994415145367362640627106884,0.6
922,,,,,,,,,,,,,,,922_0,RUNNING,SOBOL,,,2140,1064,3266,0.211101321024820209881767141269,0.001
923,,,,,,,,,,,,,,,923_0,RUNNING,SOBOL,,,4364,3912,960,0.626600566802546388167627355870,0.3
924,,,,,,,,,,,,,,,924_0,RUNNING,SOBOL,,,4585,337,2001,0.583258830673992645365899534227,0.9
925,,,,,,,,,,,,,,,925_0,RUNNING,SOBOL,,,1726,4669,4695,0.004017818830907344922198642934,0.000001
926,,,,,,,,,,,,,,,926_0,RUNNING,SOBOL,,,1213,1976,227,0.840580584527924612459059972025,0.4
927,,,,,,,,,,,,,,,927_0,RUNNING,SOBOL,,,2754,3030,3081,0.261225122706964629770709507284,0.0000000001
928,,,,,,,,,,,,,,,928_0,RUNNING,SOBOL,,,2709,480,4574,0.184068470660597088839338653088,0.1
929,,,,,,,,,,,,,,,929_0,RUNNING,SOBOL,,,1101,4507,2423,0.731603983331471696693881767715,0.000000001
930,,,,,,,,,,,,,,,930_0,FAILED,SOBOL,,,4984,3509,4257,0.963550249576568651477259663807,0.6
931,,,,,,,,,,,,,,,931_0,FAILED,SOBOL,,,930,2049,1258,0.455706182746216659218418953969,0.000000001
932,,,,,,,,,,,,,,,932_0,RUNNING,SOBOL,,,2077,4998,2721,0.528716479657217908183497456776,0.001
933,,,,,,,,,,,,,,,933_0,FAILED,SOBOL,,,3652,716,367,0.020841493412852289679459971694,0.000000000001
934,,,,,,,,,,,,,,,934_0,RUNNING,SOBOL,,,3093,4340,2017,0.171591510243713857297720437600,0.00001
935,,,,,,,,,,,,,,,935_0,RUNNING,SOBOL,,,1542,106,4977,0.661922568535432187530886949389,0.7
936,,,,,,,,,,,,,,,936_0,RUNNING,SOBOL,,,219,2860,1053,0.353685682898387310224563861993,0.0000000001
937,,,,,,,,,,,,,,,937_0,FAILED,SOBOL,,,4289,1430,3368,0.843985829211771454438917317020,0.01
938,,,,,,,,,,,,,,,938_0,RUNNING,SOBOL,,,4054,4629,645,0.692477234588935952608323987079,0.7
939,,,,,,,,,,,,,,,939_0,FAILED,SOBOL,,,609,1089,3622,0.200128430325537925993373278288,0.00000000001
940,,,,,,,,,,,,,,,940_0,FAILED,SOBOL,,,1777,3140,2234,0.753075816381722717984814607917,0.000000000001
941,,,,,,,,,,,,,,,941_0,FAILED,SOBOL,,,2702,2422,4606,0.260757924096658821877525724631,0.2
942,,,,,,,,,,,,,,,942_0,RUNNING,SOBOL,,,3417,2529,3093,0.423815239587798708864596619605,0.00001
943,1754345230.000000000000000000000000000000,1754358161.000000000000000000000000000000,12931.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2468 n_reference_samples 1762 n_recent_samples 154 threshold 0.9297786074541509 stability_offset 0.000000001,0.000000000000000000000000000000,,i7076,12900.000000000000000000000000000000,559.468750000000000000000000000000,500.628594597211474592768354341388,-1.000000000000000000000000000000,0.369999999999999995559107901499,1.625000000000000000000000000000,5765966.000000000000000000000000000000,943_0,COMPLETED,SOBOL,12900.000000000000000000000000000000,0.520000000000000017763568394003,2468,1762,154,0.929778607454150862743347261130,0.000000001
944,,,,,,,,,,,,,,,944_0,RUNNING,SOBOL,,,1164,4009,4003,0.116986228283494711477352723250,0.5
945,,,,,,,,,,,,,,,945_0,RUNNING,SOBOL,,,4594,439,1670,0.622980522999539987338835089759,0.4
946,,,,,,,,,,,,,,,946_0,RUNNING,SOBOL,,,4459,3773,3560,0.327230687066912662164241965002,0.000000000001
947,,,,,,,,,,,,,,,947_0,RUNNING,SOBOL,,,1034,517,934,0.819275885103270429254962436971,0.9
948,,,,,,,,,,,,,,,948_0,FAILED,SOBOL,,,2212,2763,4471,0.133959277300164103507995605469,0.3
949,,,,,,,,,,,,,,,949_0,FAILED,SOBOL,,,3156,1684,2450,0.625973548486828845760499007156,0.000000001
950,,,,,,,,,,,,,,,950_0,FAILED,SOBOL,,,2602,3372,175,0.556601756311953077549503632326,0.00000000001
951,,,,,,,,,,,,,,,951_0,RUNNING,SOBOL,,,1671,2342,2840,0.050943898206576708476145398663,0.00000001
952,,,,,,,,,,,,,,,952_0,RUNNING,SOBOL,,,319,4393,1764,0.995851853227242789223794261488,0.001
953,,,,,,,,,,,,,,,953_0,FAILED,SOBOL,,,3769,1166,3824,0.490163083143532296581668106228,0.0000000001
954,,,,,,,,,,,,,,,954_0,FAILED,SOBOL,,,4160,3095,1550,0.079362739698961376477726048506,0.00001
955,,,,,,,,,,,,,,,955_0,RUNNING,SOBOL,,,84,1352,4197,0.587023115504533010700072281907,0.00000001
956,,,,,,,,,,,,,,,956_0,FAILED,SOBOL,,,1281,4106,585,0.397368631202727529139195894459,0.5
957,,,,,,,,,,,,,,,957_0,FAILED,SOBOL,,,2837,185,2588,0.905059918986633404891506415879,0.1
958,,,,,,,,,,,,,,,958_0,FAILED,SOBOL,,,3546,4766,4727,0.785371062526479368770537803357,0.0000001
959,,,,,,,,,,,,,,,959_0,FAILED,SOBOL,,,1977,796,2040,0.295221784289926292288441800338,0.4
960,,,,,,,,,,,,,,,960_0,FAILED,SOBOL,,,644,3746,3191,0.720355551447719344437814470439,0.01
961,,,,,,,,,,,,,,,961_0,FAILED,SOBOL,,,4694,1973,1149,0.230237200060859320549511153331,0.000001
962,,,,,,,,,,,,,,,962_0,RUNNING,SOBOL,,,4833,4886,2272,0.473886534219607691298392637691,0.7
963,,,,,,,,,,,,,,,963_0,FAILED,SOBOL,,,778,652,4646,0.979606733061373247117842311127,0.00001
964,,,,,,,,,,,,,,,964_0,FAILED,SOBOL,,,1916,3562,761,0.035972985811531542343910672344,0.0000001
965,,,,,,,,,,,,,,,965_0,FAILED,SOBOL,,,3490,2131,3741,0.541723144864663441744312422088,0.3
966,,,,,,,,,,,,,,,966_0,RUNNING,SOBOL,,,2932,2961,3965,0.641918155668303347383130130765,0.000000000001
967,,,,,,,,,,,,,,,967_0,RUNNING,SOBOL,,,1381,1501,1630,0.149813472196459768204235274425,0.000001
968,,,,,,,,,,,,,,,968_0,RUNNING,SOBOL,,,67,4294,2977,0.834576835706830055805482970754,0.4
969,1754386989.000000000000000000000000000000,1754390499.000000000000000000000000000000,3510.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4138 n_reference_samples 12 n_recent_samples 36 threshold 0.34250212731771174 stability_offset 0.1,0.000000000000000000000000000000,,i7076,3488.000000000000000000000000000000,622.949218750000000000000000000000,601.338886663105427032860461622477,-1.000000000000000000000000000000,0.349999999999999977795539507497,1.625000000000000000000000000000,5766271.000000000000000000000000000000,969_0,COMPLETED,SOBOL,3488.000000000000000000000000000000,1.370000000000000106581410364015,4138,12,36,0.342502127317711735354777147222,0.1
970,,,,,,,,,,,,,,,970_0,RUNNING,SOBOL,,,3903,3228,2760,0.246515823539346451420684047662,0.00000001
971,,,,,,,,,,,,,,,971_0,FAILED,SOBOL,,,458,2462,407,0.736602761039510389728945938259,0.00001
972,,,,,,,,,,,,,,,972_0,FAILED,SOBOL,,,1615,4552,4373,0.310194429198279997272891250759,0.0001
973,,,,,,,,,,,,,,,973_0,FAILED,SOBOL,,,2541,982,1376,0.800251391615718565830661646032,0.1
974,,,,,,,,,,,,,,,974_0,FAILED,SOBOL,,,3256,3922,1015,0.889113713134080163591477230511,0.8
975,,,,,,,,,,,,,,,975_0,FAILED,SOBOL,,,2307,382,3328,0.381512822763994341457305381482,0.000000000001
976,,,,,,,,,,,,,,,976_0,FAILED,SOBOL,,,1013,2589,1901,0.571719956504181059386837659986,0.6
977,,,,,,,,,,,,,,,977_0,FAILED,SOBOL,,,4442,1872,4859,0.064089105922728775710517368225,0.5
978,,,,,,,,,,,,,,,978_0,FAILED,SOBOL,,,4611,2668,547,0.858832922672852827616907234187,0.001
979,,,,,,,,,,,,,,,979_0,FAILED,SOBOL,,,1186,1638,2548,0.368440475411713097564359031821,0.01
980,,,,,,,,,,,,,,,980_0,FAILED,SOBOL,,,2373,3845,1433,0.678326743461191705719670608232,0.9
981,,,,,,,,,,,,,,,981_0,FAILED,SOBOL,,,3317,617,4079,0.187964256411418312309180578268,0.8
982,,,,,,,,,,,,,,,982_0,FAILED,SOBOL,,,2763,4475,3229,0.005413095263764261880212735889,0.000000001
983,,,,,,,,,,,,,,,983_0,FAILED,SOBOL,,,1832,1218,1189,0.513317591860890432009512096556,0.00001
984,,,,,,,,,,,,,,,984_0,FAILED,SOBOL,,,470,3308,4843,0.439885216042399385116823395947,0.7
985,,,,,,,,,,,,,,,985_0,FAILED,SOBOL,,,3921,2229,2159,0.947819687722250781014565745863,0.0000001
986,,,,,,,,,,,,,,,986_0,FAILED,SOBOL,,,4311,4215,4433,0.608135385122150151637754333933,0.4
987,,,,,,,,,,,,,,,987_0,FAILED,SOBOL,,,236,246,2410,0.102233406225219369822809767356,0.00000000001
988,,,,,,,,,,,,,,,988_0,FAILED,SOBOL,,,1442,3038,3444,0.913376284012570982540069053357,0.000001
989,,,,,,,,,,,,,,,989_0,FAILED,SOBOL,,,2998,1266,816,0.407444330032914858730208607085,0.01
990,,,,,,,,,,,,,,,990_0,FAILED,SOBOL,,,3707,3638,1802,0.276184842545539155356237870365,0.0000001
991,,,,,,,,,,,,,,,991_0,FAILED,SOBOL,,,2138,1895,3864,0.768473209606483576017410541681,0.0001
992,,,,,,,,,,,,,,,992_0,FAILED,SOBOL,,,796,4805,291,0.215947069661691776198964021205,0.2
993,,,,,,,,,,,,,,,993_0,FAILED,SOBOL,,,4845,885,2958,0.708205476511269860218078520120,0.5
994,1754422796.000000000000000000000000000000,1754434641.000000000000000000000000000000,11845.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4889 n_reference_samples 4232 n_recent_samples 81 threshold 0.10776559726893901 stability_offset 0.4,0.000000000000000000000000000000,,i7006,11810.000000000000000000000000000000,561.328125000000000000000000000000,500.785103373519461911200778558850,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.611125000000000029309887850104,5766746.000000000000000000000000000000,994_0,COMPLETED,SOBOL,11810.000000000000000000000000000000,12.380000000000000781597009336110,4889,4232,81,0.107765597268939014585775737487,0.4
995,,,,,,,,,,,,,,,995_0,RUNNING,SOBOL,,,840,77,3080,0.598074772356077977164545700361,0.0000000001
996,,,,,,,,,,,,,,,996_0,RUNNING,SOBOL,,,2172,2909,1690,0.417503029970452188557317185769,0.9
997,,,,,,,,,,,,,,,997_0,RUNNING,SOBOL,,,3741,1557,4044,0.907842191293835587551086518943,0.5
998,,,,,,,,,,,,,,,998_0,RUNNING,SOBOL,,,3032,3538,3644,0.774007222391664972960256818624,0.000001
999,,,,,,,,,,,,,,,999_0,RUNNING,SOBOL,,,1476,2157,684,0.266126036649569852610142106641,0.00000000001
1000,,,,,,,,,,,,,,,1000_0,RUNNING,SOBOL,,,279,4871,4535,0.718266161775216405160904287186,0.8
1001,,,,,,,,,,,,,,,1001_0,RUNNING,SOBOL,,,4355,667,2220,0.210414977140724657189707613725,0.000000001
1002,,,,,,,,,,,,,,,1002_0,FAILED,SOBOL,,,3965,2656,4946,0.362891264097765064988720951078,0.8
1003,,,,,,,,,,,,,,,1003_0,RUNNING,SOBOL,,,514,1811,1968,0.868876530040055494730211194110,0.6
1004,,,,,,,,,,,,,,,1004_0,RUNNING,SOBOL,,,1866,3979,3430,0.177918769676238291976844152487,0.1
1005,,,,,,,,,,,,,,,1005_0,RUNNING,SOBOL,,,2797,331,1057,0.683874034510925432606143203884,0.00000001
1006,,,,,,,,,,,,,,,1006_0,RUNNING,SOBOL,,,3351,4580,1321,0.507770142802968615924896766955,0.4
1007,,,,,,,,,,,,,,,1007_0,RUNNING,SOBOL,,,2407,962,4260,0.015458450015634297991518053550,0.001
1008,,,,,,,,,,,,,,,1008_0,RUNNING,SOBOL,,,1230,3247,337,0.937776245798915608631318718835,0.2
1009,,,,,,,,,,,,,,,1009_0,RUNNING,SOBOL,,,4655,2451,2670,0.445434566775336882038516250759,0.01
1010,,,,,,,,,,,,,,,1010_0,FAILED,SOBOL,,,4398,3323,2101,0.742276795104146014381285567652,0.0001
1011,,,,,,,,,,,,,,,1011_0,FAILED,SOBOL,,,969,2215,4727,0.236595150260254738494580806218,0.7
1012,,,,,,,,,,,,,,,1012_0,FAILED,SOBOL,,,2272,4500,1117,0.810170152066275517377391679474,0.4
1013,,,,,,,,,,,,,,,1013_0,FAILED,SOBOL,,,3221,1195,3138,0.304518493458628636272322864897,0.5
1014,,,,,,,,,,,,,,,1014_0,FAILED,SOBOL,,,2507,3900,4163,0.387188619084656238111818993275,0.000001
1015,,,,,,,,,,,,,,,1015_0,FAILED,SOBOL,,,1581,566,1498,0.879194787239655828336992726690,0.7
1016,,,,,,,,,,,,,,,1016_0,FAILED,SOBOL,,,414,2733,2647,0.074009911185130478061822145719,0.000000000001
1017,,,,,,,,,,,,,,,1017_0,FAILED,SOBOL,,,3859,1576,588,0.566046080447733412910338302027,0.001
1018,,,,,,,,,,,,,,,1018_0,RUNNING,SOBOL,,,4094,4795,2864,0.973946135269477930584969271877,0.00000000001
1019,1754432251.000000000000000000000000000000,1754441011.000000000000000000000000000000,8760.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UCDD recent_samples_size 24 n_reference_samples 903 n_recent_samples 217 threshold 0.48382065864279866 stability_offset 0.000000001,0.000000000000000000000000000000,,i7016,8657.000000000000000000000000000000,563.625000000000000000000000000000,516.118746395617108646547421813011,-1.000000000000000000000000000000,0.380000000000000004440892098501,1.049625000000000030198066269804,5766780.000000000000000000000000000000,1019_0,COMPLETED,SOBOL,8657.000000000000000000000000000000,0.130000000000000004440892098501,24,903,217,0.483820658642798662185668945312,0.000000001
1020,,,,,,,,,,,,,,,1020_0,RUNNING,SOBOL,,,1346,3618,3755,0.531787141073495117638003648608,0.1
1021,,,,,,,,,,,,,,,1021_0,RUNNING,SOBOL,,,2897,1924,1752,0.041631663339212539309830418688,0.3
1022,,,,,,,,,,,,,,,1022_0,RUNNING,SOBOL,,,3456,2988,864,0.144154696146026245484605965430,0.0000001
1023,,,,,,,,,,,,,,,1023_0,RUNNING,SOBOL,,,1882,1323,3550,0.651854086961597189997519308235,0.0001
1024,,,,,,,,,,,,,,,1024_0,RUNNING,SOBOL,,,734,4155,2473,0.332568108852952737386488024640,0.4
1025,,,,,,,,,,,,,,,1025_0,RUNNING,SOBOL,,,4789,312,4515,0.840237513432279259362189804961,0.9
1026,,,,,,,,,,,,,,,1026_0,RUNNING,SOBOL,,,4728,2834,3313,0.580986447071656586516041897994,0.000000001
1027,,,,,,,,,,,,,,,1027_0,RUNNING,SOBOL,,,678,1452,939,0.088918889947235582593698666187,0.9
1028,,,,,,,,,,,,,,,1028_0,RUNNING,SOBOL,,,2021,4323,4908,0.895501881934702370635648094321,0.000000000001
1029,,,,,,,,,,,,,,,1029_0,RUNNING,SOBOL,,,3590,119,1928,0.403403371935710297613297825592,0.00000001
1030,,,,,,,,,,,,,,,1030_0,RUNNING,SOBOL,,,2880,4935,454,0.289187175540253527117329213070,0.8
1031,,,,,,,,,,,,,,,1031_0,RUNNING,SOBOL,,,1325,779,2789,0.794929257586598381202236396348,0.4
1032,,,,,,,,,,,,,,,1032_0,RUNNING,SOBOL,,,119,3455,1359,0.220680910393595691720847185024,0.1
1033,,,,,,,,,,,,,,,1033_0,RUNNING,SOBOL,,,4194,2102,4300,0.726392054436728384914090383973,0.6
1034,,,,,,,,,,,,,,,1034_0,RUNNING,SOBOL,,,3803,4030,1574,0.825295295324176558793283220439,0.00000000001
1035,,,,,,,,,,,,,,,1035_0,RUNNING,SOBOL,,,353,412,3926,0.317657293478027014099751568210,0.0000001
1036,1754479799.000000000000000000000000000000,1754486872.000000000000000000000000000000,7073.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1715 n_reference_samples 2540 n_recent_samples 43 threshold 0.6355450366828591 stability_offset 0.01,0.000000000000000000000000000000,,i7070,7039.000000000000000000000000000000,587.515625000000000000000000000000,545.075546653682749820291064679623,-1.000000000000000000000000000000,0.349999999999999977795539507497,1.516375000000000028421709430404,5773615.000000000000000000000000000000,1036_0,COMPLETED,SOBOL,7039.000000000000000000000000000000,0.479999999999999982236431605997,1715,2540,43,0.635545036682859110221954779263,0.01
1037,,,,,,,,,,,,,,,1037_0,FAILED,SOBOL,,,2646,1745,3040,0.127937972839921726420087111364,0.7
1038,,,,,,,,,,,,,,,1038_0,FAILED,SOBOL,,,3200,3199,4652,0.056965308625251058483041077807,0.8
1039,,,,,,,,,,,,,,,1039_0,FAILED,SOBOL,,,2256,2354,2338,0.547030348049476700111881655175,0.9
1040,,,,,,,,,,,,,,,1040_0,FAILED,SOBOL,,,1069,4678,3682,0.499736378209665432770236748183,0.00001
1041,,,,,,,,,,,,,,,1041_0,RUNNING,SOBOL,,,4493,1031,724,0.989832370508462178193553882011,0.00000001
1042,,,,,,,,,,,,,,,1042_0,RUNNING,SOBOL,,,4560,4446,3871,0.193980434900149711907602068095,0.7
1043,,,,,,,,,,,,,,,1043_0,FAILED,SOBOL,,,1130,1111,1870,0.701923961378633998187126508128,0.000001
1044,,,,,,,,,,,,,,,1044_0,FAILED,SOBOL,,,2424,3435,2902,0.251309310503304017547776538777,0.5
1045,,,,,,,,,,,,,,,1045_0,FAILED,SOBOL,,,3373,2278,257,0.759221884107217137582779287186,0.8
1046,,,,,,,,,,,,,,,1046_0,FAILED,SOBOL,,,2658,2776,2356,0.923632612226530924637302177871,0.0001
1047,,,,,,,,,,,,,,,1047_0,FAILED,SOBOL,,,1733,1667,4396,0.433263951703906080581418791553,0.00000000001
1048,,,,,,,,,,,,,,,1048_0,FAILED,SOBOL,,,575,3796,825,0.613533716276288054736198773753,0.1
1049,,,,,,,,,,,,,,,1049_0,RUNNING,SOBOL,,,4020,490,3510,0.123134117750450966521924556218,0.4
1050,,,,,,,,,,,,,,,1050_0,RUNNING,SOBOL,,,4255,3687,1234,0.461867376502603288468407072287,0.5
1051,,,,,,,,,,,,,,,1051_0,RUNNING,SOBOL,,,185,2022,3256,0.954116728553548454350163865456,0.0001
1052,,,,,,,,,,,,,,,1052_0,RUNNING,SOBOL,,,1498,4698,2139,0.030273101607337593588198387806,0.00000001
1053,,,,,,,,,,,,,,,1053_0,RUNNING,SOBOL,,,3049,856,4767,0.522553391661494948117194780934,0.2
1054,,,,,,,,,,,,,,,1054_0,RUNNING,SOBOL,,,3608,4088,2531,0.668085821975022531304944095609,0.9
1055,,,,,,,,,,,,,,,1055_0,RUNNING,SOBOL,,,2033,197,469,0.162160041468217969162779468206,0.7
1056,,,,,,,,,,,,,,,1056_0,RUNNING,SOBOL,,,895,3068,4125,0.853419184790924156835956182476,0.000000001
1057,,,,,,,,,,,,,,,1057_0,RUNNING,SOBOL,,,4950,1374,1458,0.347524357158690677671586399811,0.001
1058,,,,,,,,,,,,,,,1058_0,RUNNING,SOBOL,,,4929,4538,2625,0.756602543337270616596867967019,0.2
1059,,,,,,,,,,,,,,,1059_0,RUNNING,SOBOL,,,878,998,624,0.264527825653552983720118163546,0.3
1060,,,,,,,,,,,,,,,1060_0,RUNNING,SOBOL,,,2054,3205,4156,0.688704948037862751952786766196,0.00001
1061,,,,,,,,,,,,,,,1061_0,RUNNING,SOBOL,,,3625,2488,1510,0.196600273860618485199935889796,0.4
1062,,,,,,,,,,,,,,,1062_0,RUNNING,SOBOL,,,3070,2615,1110,0.113936096778139470120372322981,0.001
1063,,,,,,,,,,,,,,,1063_0,RUNNING,SOBOL,,,1516,1849,3151,0.619686261408030958364179241471,0.5
1064,,,,,,,,,,,,,,,1064_0,RUNNING,SOBOL,,,163,3938,2079,0.427110923252999763466419835822,0.000000000001
1065,,,,,,,,,,,,,,,1065_0,RUNNING,SOBOL,,,4237,369,4764,0.932831116518005765136933860049,0.01
1066,,,,,,,,,,,,,,,1066_0,RUNNING,SOBOL,,,4003,3576,2490,0.524929384950548416632898351963,0.9
1067,,,,,,,,,,,,,,,1067_0,RUNNING,SOBOL,,,554,2116,4512,0.017298528792336582277089362947,0.0000000001
1068,,,,,,,,,,,,,,,1068_0,RUNNING,SOBOL,,,1750,4909,896,0.967091784687712840984374906839,0.3
1069,,,,,,,,,,,,,,,1069_0,RUNNING,SOBOL,,,2679,626,3523,0.459490899894386517487987475761,0.0000001
1070,,,,,,,,,,,,,,,1070_0,RUNNING,SOBOL,,,3391,4269,3787,0.356966201495379220620662863439,0.00000001
1071,,,,,,,,,,,,,,,1071_0,RUNNING,SOBOL,,,2445,35,1726,0.847023173207417157115628469910,0.0001
1072,,,,,,,,,,,,,,,1072_0,RUNNING,SOBOL,,,1112,2945,2881,0.168556551242247221189529682306,0.000001
1073,,,,,,,,,,,,,,,1073_0,RUNNING,SOBOL,,,4538,1514,214,0.658643479447811874827323208592,0.5
1074,,,,,,,,,,,,,,,1074_0,RUNNING,SOBOL,,,4516,3025,4567,0.393109874619171018039764931018,0.001
1075,,,,,,,,,,,,,,,1075_0,RUNNING,SOBOL,,,1085,1282,2193,0.901044337004423101511463300994,0.00000000001
1076,,,,,,,,,,,,,,,1076_0,RUNNING,SOBOL,,,2233,4192,3661,0.083375936686992641044824381424,0.8
1077,,,,,,,,,,,,,,,1077_0,RUNNING,SOBOL,,,3183,271,682,0.591280442578718035129270447214,0.7
1078,,,,,,,,,,,,,,,1078_0,RUNNING,SOBOL,,,2624,4831,1708,0.725113745888695149233171832748,0.1
1079,,,,,,,,,,,,,,,1079_0,RUNNING,SOBOL,,,1699,861,4042,0.234751264415681365482768683250,0.00000001
1080,,,,,,,,,,,,,,,1080_0,FAILED,SOBOL,,,375,3654,113,0.780858420245349460486750103883,0.6
1081,,,,,,,,,,,,,,,1081_0,FAILED,SOBOL,,,3820,1882,3053,0.290465967407450065262963789792,0.000001
1082,,,,,,,,,,,,,,,1082_0,FAILED,SOBOL,,,4210,3858,330,0.137988003704696882145697145461,0.1
1083,,,,,,,,,,,,,,,1083_0,FAILED,SOBOL,,,141,601,2683,0.630246404977515384260300379538,0.000000001
1084,,,,,,,,,,,,,,,1084_0,RUNNING,SOBOL,,,1308,2691,1299,0.322956408502534042526121993433,0.0001
1085,,,,,,,,,,,,,,,1085_0,RUNNING,SOBOL,,,2858,1612,4297,0.815244781140238017336230313958,0.3
1086,,,,,,,,,,,,,,,1086_0,RUNNING,SOBOL,,,3574,3283,3408,0.991354621391743462410772735893,0.8
1087,,,,,,,,,,,,,,,1087_0,RUNNING,SOBOL,,,1999,2252,1094,0.485422676706686595515805038303,0.4
1088,,,,,,,,,,,,,,,1088_0,RUNNING,SOBOL,,,695,4459,4939,0.561344547742977706406009019702,0.01
1089,,,,,,,,,,,,,,,1089_0,RUNNING,SOBOL,,,4751,1232,1980,0.055442559551447632981702184907,0.5
1090,,,,,,,,,,,,,,,1090_0,RUNNING,SOBOL,,,4768,3163,857,0.306894962631166001720828262478,0.000000001
1091,,,,,,,,,,,,,,,1091_0,RUNNING,SOBOL,,,717,2396,3484,0.797195103367790536275094837038,0.000000000001
1092,,,,,,,,,,,,,,,1092_0,RUNNING,SOBOL,,,1903,4643,2373,0.249569730510935200440414405421,0.01
1093,,,,,,,,,,,,,,,1093_0,RUNNING,SOBOL,,,3473,1073,4394,0.739900794379413140333667797677,0.1
1094,,,,,,,,,,,,,,,1094_0,FAILED,SOBOL,,,2919,3993,2920,0.575488400667905852792216592206,0.1
1095,1754557304.000000000000000000000000000000,1754564249.000000000000000000000000000000,6945.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1364 n_reference_samples 452 n_recent_samples 254 threshold 0.06761342371813953 stability_offset 0.0000001,0.000000000000000000000000000000,,i7018,6918.000000000000000000000000000000,563.929687500000000000000000000000,500.245356403098014652641722932458,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.625000000000000000000000000000,5775719.000000000000000000000000000000,1095_0,COMPLETED,SOBOL,6918.000000000000000000000000000000,0.080000000000000001665334536938,1364,452,254,0.067613423718139525897541375343,0.0000001
1096,,,,,,,,,,,,,,,1096_0,RUNNING,SOBOL,,,2,2503,3904,0.885590821130201266697667961125,0.4
1097,,,,,,,,,,,,,,,1097_0,FAILED,SOBOL,,,4076,1785,1843,0.377746752440929423055848701551,0.2
1098,,,,,,,,,,,,,,,1098_0,FAILED,SOBOL,,,3842,4975,4117,0.039011846685782072818859944618,0.01
1099,,,,,,,,,,,,,,,1099_0,RUNNING,SOBOL,,,393,742,1471,0.545006132107228036254298331187,0.8
1100,,,,,,,,,,,,,,,1100_0,RUNNING,SOBOL,,,1598,3495,2509,0.470602121185511368395282261190,0.00000000001
1101,,,,,,,,,,,,,,,1101_0,FAILED,SOBOL,,,2528,2065,506,0.976565498346462890211228113913,0.9
