trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,delta
3045,1754159588.000000000000000000000000000000,1754159601.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 3344 delta 0.17902355920895935,0.000000000000000000000000000000,,i7170,2.000000000000000000000000000000,550.894531250000000000000000000000,550.894531250000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.417999999999999982680520815848,5743154.000000000000000000000000000000,3045_0,COMPLETED,SOBOL,2.000000000000000000000000000000,1.090000000000000079936057773011,3344,0.179023559208959348598710903389
3046,1754159649.000000000000000000000000000000,1754159662.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 3902 delta 0.9032224612869322,0.000000000000000000000000000000,,i7170,1.000000000000000000000000000000,548.785156250000000000000000000000,548.785156250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743159.000000000000000000000000000000,3046_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3902,0.903222461286932176705022357055
3047,1754159709.000000000000000000000000000000,1754159721.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 1507 delta 0.4070209396574646,0.000000000000000000000000000000,,i7171,1.000000000000000000000000000000,550.378906250000000000000000000000,550.378906250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743165.000000000000000000000000000000,3047_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1507,0.407020939657464608796288985104
3048,1754159768.000000000000000000000000000000,1754159781.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 1665 delta 0.5779748091492802,0.000000000000000000000000000000,,i7170,1.000000000000000000000000000000,550.527343750000000000000000000000,550.527343750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743170.000000000000000000000000000000,3048_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1665,0.577974809149280233100398618262
3049,1754159830.000000000000000000000000000000,1754159843.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 4373 delta 0.10736558559909463,0.000000000000000000000000000000,,i7171,2.000000000000000000000000000000,549.074218750000000000000000000000,549.074218750000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.014750000000000040856207306206,5743175.000000000000000000000000000000,3049_0,COMPLETED,SOBOL,2.000000000000000000000000000000,2.100000000000000088817841970013,4373,0.107365585599094634505767942301
3050,1754159888.000000000000000000000000000000,1754159900.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 3501 delta 0.817911160018295,0.000000000000000000000000000000,,i7186,1.000000000000000000000000000000,551.617187500000000000000000000000,551.617187500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743180.000000000000000000000000000000,3050_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3501,0.817911160018295002593902154331
3051,1754159948.000000000000000000000000000000,1754159960.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 1130 delta 0.3704490299541503,0.000000000000000000000000000000,,i7186,1.000000000000000000000000000000,550.605468750000000000000000000000,550.605468750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.141249999999999986677323704498,5743185.000000000000000000000000000000,3051_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.569999999999999951150186916493,1130,0.370449029954150299559501036128
3052,1754159992.000000000000000000000000000000,1754160017.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 433 delta 0.9399508929718285,0.000000000000000000000000000000,,i7172,1.000000000000000000000000000000,552.351562500000000000000000000000,552.351562500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743190.000000000000000000000000000000,3052_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,433,0.939950892971828544375512137776
3053,1754160050.000000000000000000000000000000,1754160063.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 3063 delta 0.4983360901288688,0.000000000000000000000000000000,,i7172,1.000000000000000000000000000000,553.070312500000000000000000000000,552.403645833333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743194.000000000000000000000000000000,3053_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3063,0.498336090128868813842188956187
3054,1754160110.000000000000000000000000000000,1754160123.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 4691 delta 0.7079326614327729,0.000000000000000000000000000000,,i7172,1.000000000000000000000000000000,550.445312500000000000000000000000,550.445312500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743199.000000000000000000000000000000,3054_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4691,0.707932661432772891707543294615
3055,1754160170.000000000000000000000000000000,1754160182.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2398 delta 0.22757725676335394,0.000000000000000000000000000000,,i7170,1.000000000000000000000000000000,549.027343750000000000000000000000,549.027343750000000000000000000000,-1.000000000000000000000000000000,0.349999999999999977795539507497,0.599500000000000032862601528905,5743204.000000000000000000000000000000,3055_0,COMPLETED,SOBOL,1.000000000000000000000000000000,1.659999999999999920063942226989,2398,0.227577256763353941160232807306
3056,1754160230.000000000000000000000000000000,1754160243.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2298 delta 0.7316185470391064,0.000000000000000000000000000000,,i7170,1.000000000000000000000000000000,550.722656250000000000000000000000,550.722656250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743209.000000000000000000000000000000,3056_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2298,0.731618547039106448259815351776
3057,1754160289.000000000000000000000000000000,1754160326.000000000000000000000000000000,37.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 4991 delta 0.20422309912368655,0.000000000000000000000000000000,,i7186,2.000000000000000000000000000000,550.269531250000000000000000000000,550.269531250000000000000000000000,-1.000000000000000000000000000000,0.349999999999999977795539507497,0.476250000000000006661338147751,5743213.000000000000000000000000000000,3057_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.910000000000000031086244689504,4991,0.204223099123686552269774097113
3058,1754160349.000000000000000000000000000000,1754160361.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2883 delta 0.9947018780000508,0.000000000000000000000000000000,,i7180,1.000000000000000000000000000000,550.234375000000000000000000000000,550.234375000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743217.000000000000000000000000000000,3058_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2883,0.994701878000050832007161716319
3059,1754160408.000000000000000000000000000000,1754160421.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 498 delta 0.44415957825817165,0.000000000000000000000000000000,,i7186,1.000000000000000000000000000000,550.445312500000000000000000000000,550.445312500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743221.000000000000000000000000000000,3059_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,498,0.444159578258171650055885493202
3060,1754164472.000000000000000000000000000000,1754164503.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 1066 delta 0.8730892672035843,0.000000000000000000000000000000,,i7182,1.000000000000000000000000000000,552.687500000000000000000000000000,552.687500000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743475.000000000000000000000000000000,3060_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1066,0.873089267203584262766469237249
3061,1754164531.000000000000000000000000000000,1754164543.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 3681 delta 0.31669898218289017,0.000000000000000000000000000000,,i7186,2.000000000000000000000000000000,551.429687500000000000000000000000,551.429687500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.460125000000000006217248937901,5743479.000000000000000000000000000000,3061_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.609999999999999986677323704498,3681,0.316698982182890165226751832961
3062,1754164592.000000000000000000000000000000,1754164605.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 4073 delta 0.6023303055725991,0.000000000000000000000000000000,,i7184,1.000000000000000000000000000000,551.046875000000000000000000000000,551.046875000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743483.000000000000000000000000000000,3062_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4073,0.602330305572599145058632075234
3063,1754164653.000000000000000000000000000000,1754164666.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 1766 delta 0.08468086403794586,0.000000000000000000000000000000,,i7184,3.000000000000000000000000000000,554.265625000000000000000000000000,554.265625000000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.591250000000000053290705182008,5743487.000000000000000000000000000000,3063_0,COMPLETED,SOBOL,3.000000000000000000000000000000,4.639999999999999680255768907955,1766,0.084680864037945863254108758156
3064,1754164712.000000000000000000000000000000,1754164724.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 1299 delta 0.9105720848161727,0.000000000000000000000000000000,,i7184,1.000000000000000000000000000000,552.945312500000000000000000000000,552.278645833333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743491.000000000000000000000000000000,3064_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1299,0.910572084816172688803703749727
3065,1754164772.000000000000000000000000000000,1754164785.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 3919 delta 0.3990360785983503,0.000000000000000000000000000000,,i7184,1.000000000000000000000000000000,550.410156250000000000000000000000,550.410156250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743506.000000000000000000000000000000,3065_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3919,0.399036078598350274493355982486
3066,1754164832.000000000000000000000000000000,1754164845.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 3212 delta 0.6748991722203791,0.000000000000000000000000000000,,i7177,1.000000000000000000000000000000,539.039062500000000000000000000000,539.039062500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743522.000000000000000000000000000000,3066_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3212,0.674899172220379095499254162860
3067,1754164891.000000000000000000000000000000,1754164904.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 910 delta 0.13972877154685556,0.000000000000000000000000000000,,i7170,2.000000000000000000000000000000,550.480468750000000000000000000000,550.480468750000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.341249999999999997779553950750,5743535.000000000000000000000000000000,3067_0,COMPLETED,SOBOL,2.000000000000000000000000000000,3.290000000000000035527136788005,910,0.139728771546855562446509679830
3068,1754164952.000000000000000000000000000000,1754164965.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 28 delta 0.5527991823796183,0.000000000000000000000000000000,,i7170,1.000000000000000000000000000000,551.718750000000000000000000000000,551.718750000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743538.000000000000000000000000000000,3068_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,28,0.552799182379618336824478319613
3069,1754164992.000000000000000000000000000000,1754165005.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2726 delta 0.011780974883586169,0.000000000000000000000000000000,,i7177,4.000000000000000000000000000000,539.812500000000000000000000000000,539.812500000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.583499999999999907629444351187,5743541.000000000000000000000000000000,3069_0,COMPLETED,SOBOL,4.000000000000000000000000000000,19.589999999999999857891452847980,2726,0.011780974883586169121851838781
3070,1754165054.000000000000000000000000000000,1754165067.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 4520 delta 0.7807966725043952,0.000000000000000000000000000000,,i7177,1.000000000000000000000000000000,540.113281250000000000000000000000,540.113281250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743544.000000000000000000000000000000,3070_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4520,0.780796672504395217195849454583
3071,1754165113.000000000000000000000000000000,1754165126.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2140 delta 0.27900637524016203,0.000000000000000000000000000000,,i7184,1.000000000000000000000000000000,551.167968750000000000000000000000,551.167968750000000000000000000000,-1.000000000000000000000000000000,0.349999999999999977795539507497,0.267500000000000015543122344752,5743547.000000000000000000000000000000,3071_0,FAILED,SOBOL,,,2140,0.279006375240162030060275810683
3072,1754165170.000000000000000000000000000000,1754165182.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2143 delta 0.9123241837043315,0.000000000000000000000000000000,,i7184,1.000000000000000000000000000000,550.324218750000000000000000000000,550.324218750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743550.000000000000000000000000000000,3072_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2143,0.912324183704331548305788146536
3073,1754165232.000000000000000000000000000000,1754165244.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 4518 delta 0.40078600626811384,0.000000000000000000000000000000,,i7186,1.000000000000000000000000000000,550.613281250000000000000000000000,550.613281250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743552.000000000000000000000000000000,3073_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4518,0.400786006268113836892297285885
3074,1754165288.000000000000000000000000000000,1754165300.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2728 delta 0.6726314833201468,0.000000000000000000000000000000,,i7186,1.000000000000000000000000000000,550.273437500000000000000000000000,550.273437500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743555.000000000000000000000000000000,3074_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2728,0.672631483320146772442171823059
3075,1754165348.000000000000000000000000000000,1754165361.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 25 delta 0.13745891142822803,0.000000000000000000000000000000,,i7186,1.000000000000000000000000000000,553.839843750000000000000000000000,553.839843750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.021874999999999998612221219219,5743559.000000000000000000000000000000,3075_0,COMPLETED,SOBOL,1.000000000000000000000000000000,6.379999999999999893418589635985,25,0.137458911428228025553011093507
3076,1754165410.000000000000000000000000000000,1754165422.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 913 delta 0.5511398807708174,0.000000000000000000000000000000,,i7184,1.000000000000000000000000000000,549.207031250000000000000000000000,549.207031250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743563.000000000000000000000000000000,3076_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,913,0.551139880770817436328457006312
3077,1754165468.000000000000000000000000000000,1754165480.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 3211 delta 0.010120037425309418,0.000000000000000000000000000000,,i7186,5.000000000000000000000000000000,555.738281250000000000000000000000,555.738281250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.600375000000000103028696685215,5743567.000000000000000000000000000000,3077_0,COMPLETED,SOBOL,5.000000000000000000000000000000,14.720000000000000639488462184090,3211,0.010120037425309418022134622106
3078,1754165528.000000000000000000000000000000,1754165540.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 3921 delta 0.7829144581072033,0.000000000000000000000000000000,,i7186,1.000000000000000000000000000000,552.179687500000000000000000000000,552.179687500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743571.000000000000000000000000000000,3078_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3921,0.782914458107203281578279074893
3079,1754165588.000000000000000000000000000000,1754165600.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 1296 delta 0.28112252499349416,0.000000000000000000000000000000,,i7186,1.000000000000000000000000000000,554.324218750000000000000000000000,553.657552083333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.162000000000000005107025913276,5743576.000000000000000000000000000000,3079_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.660000000000000031086244689504,1296,0.281122524993494160572282680732
3080,1754165648.000000000000000000000000000000,1754165660.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 1764 delta 0.7338579208720476,0.000000000000000000000000000000,,i7186,1.000000000000000000000000000000,550.808593750000000000000000000000,550.808593750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743581.000000000000000000000000000000,3080_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1764,0.733857920872047597704579402489
3081,1754165708.000000000000000000000000000000,1754165720.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 4076 delta 0.20646036122366787,0.000000000000000000000000000000,,i7186,2.000000000000000000000000000000,551.757812500000000000000000000000,551.757812500000000000000000000000,-1.000000000000000000000000000000,0.349999999999999977795539507497,0.476499999999999979127807137047,5743585.000000000000000000000000000000,3081_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.890000000000000013322676295502,4076,0.206460361223667870911313571014
3082,1754165768.000000000000000000000000000000,1754165780.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 3678 delta 0.9929214640446007,0.000000000000000000000000000000,,i7186,1.000000000000000000000000000000,550.378906250000000000000000000000,550.378906250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743589.000000000000000000000000000000,3082_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3678,0.992921464044600687870456567907
3083,1754165828.000000000000000000000000000000,1754165840.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 1068 delta 0.4423770525697619,0.000000000000000000000000000000,,i7186,1.000000000000000000000000000000,550.800781250000000000000000000000,550.800781250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743593.000000000000000000000000000000,3083_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1068,0.442377052569761897160560693010
3084,1754165890.000000000000000000000000000000,1754165903.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 496 delta 0.8709426906500012,0.000000000000000000000000000000,,i7177,1.000000000000000000000000000000,537.765625000000000000000000000000,537.765625000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5743597.000000000000000000000000000000,3084_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,496,0.870942690650001183350070732558
3085,1754165950.000000000000000000000000000000,1754165962.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2886 delta 0.3145507102943957,0.000000000000000000000000000000,,i7177,1.000000000000000000000000000000,538.562500000000000000000000000000,538.562500000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.360750000000000015099033134902,5743601.000000000000000000000000000000,3085_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.609999999999999986677323704498,2886,0.314550710294395685640012061413
