trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations
3262,1753992327.000000000000000000000000000000,1753992378.000000000000000000000000000000,51.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1058 n_samples 3184 n_permutations 708 update_interval 203 n_consecutive_deviations 118,0.000000000000000000000000000000,,i7171,36.000000000000000000000000000000,555.277343750000000000000000000000,552.944010416666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.288750000000000062172489379009,5723173.000000000000000000000000000000,3262_0,COMPLETED,SOBOL,36.000000000000000000000000000000,20.019999999999999573674358543940,1058,3184,708,203,118
3263,,,,,,,,,,,,,,,3263_0,ABANDONED,SOBOL,,,4020,2456,305,117,222
3264,1753992384.000000000000000000000000000000,1753992422.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3728 n_samples 4712 n_permutations 945 update_interval 187 n_consecutive_deviations 155,0.000000000000000000000000000000,,i7186,29.000000000000000000000000000000,556.679687500000000000000000000000,553.079687499999977262632455676794,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.373124999999999928945726423990,5723175.000000000000000000000000000000,3264_0,COMPLETED,SOBOL,29.000000000000000000000000000000,12.730000000000000426325641456060,3728,4712,945,187,155
3265,,,,,,,,,,,,,,,3265_0,ABANDONED,SOBOL,,,1352,929,38,8,10
3266,1753992417.000000000000000000000000000000,1753992474.000000000000000000000000000000,57.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1552 n_samples 4884 n_permutations 557 update_interval 248 n_consecutive_deviations 205,0.000000000000000000000000000000,,i7179,41.000000000000000000000000000000,551.667968750000000000000000000000,551.667968750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5723177.000000000000000000000000000000,3266_0,COMPLETED,SOBOL,41.000000000000000000000000000000,0.000000000000000000000000000000,1552,4884,557,248,205
3267,,,,,,,,,,,,,,,3267_0,ABANDONED,SOBOL,,,3526,718,464,69,69
3268,1753992474.000000000000000000000000000000,1753992530.000000000000000000000000000000,56.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3899 n_samples 3286 n_permutations 793 update_interval 139 n_consecutive_deviations 58,0.000000000000000000000000000000,,i7186,46.000000000000000000000000000000,570.656250000000000000000000000000,558.656250000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.621124999999999927169369584590,5723179.000000000000000000000000000000,3268_0,COMPLETED,SOBOL,46.000000000000000000000000000000,8.730000000000000426325641456060,3899,3286,793,139,58
3269,,,,,,,,,,,,,,,3269_0,ABANDONED,SOBOL,,,1181,2316,197,53,172
3270,,,,,,,,,,,,,,,3270_0,ABANDONED,SOBOL,,,326,2728,267,24,128
3271,1753992509.000000000000000000000000000000,1753992655.000000000000000000000000000000,146.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4596 n_samples 1663 n_permutations 732 update_interval 172 n_consecutive_deviations 22,0.000000000000000000000000000000,,i7179,128.000000000000000000000000000000,580.578125000000000000000000000000,566.311458333333348491578362882137,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.610000000000000097699626167014,5723181.000000000000000000000000000000,3271_0,COMPLETED,SOBOL,128.000000000000000000000000000000,3.330000000000000071054273576010,4596,1663,732,172,22
3272,,,,,,,,,,,,,,,3272_0,ABANDONED,SOBOL,,,1949,140,999,219,247
3273,1753992537.000000000000000000000000000000,1753992587.000000000000000000000000000000,50.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2210 n_samples 3580 n_permutations 124 update_interval 178 n_consecutive_deviations 86,0.000000000000000000000000000000,,i7171,33.000000000000000000000000000000,552.480468750000000000000000000000,552.480468750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.427000000000000046185277824407,5723183.000000000000000000000000000000,3273_0,COMPLETED,SOBOL,33.000000000000000000000000000000,49.729999999999996873611962655559,2210,3580,124,178,86
3274,,,,,,,,,,,,,,,3274_0,ABANDONED,SOBOL,,,2714,2062,904,15,191
3275,1753992594.000000000000000000000000000000,1753992631.000000000000000000000000000000,37.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4882 n_samples 4474 n_permutations 357 update_interval 193 n_consecutive_deviations 186,0.000000000000000000000000000000,,i7186,26.000000000000000000000000000000,557.671875000000000000000000000000,554.471874999999954525264911353588,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.512750000000000039079850466806,5723185.000000000000000000000000000000,3275_0,COMPLETED,SOBOL,26.000000000000000000000000000000,13.529999999999999360511537815910,4882,4474,357,193,186
3276,1753992627.000000000000000000000000000000,1753992652.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 40 n_samples 1166 n_permutations 641 update_interval 123 n_consecutive_deviations 41,0.000000000000000000000000000000,,i7171,12.000000000000000000000000000000,549.132812500000000000000000000000,549.132812500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.510000000000000008881784197001,5723188.000000000000000000000000000000,3276_0,COMPLETED,SOBOL,12.000000000000000000000000000000,4.230000000000000426325641456060,40,1166,641,123,41
3277,1753992688.000000000000000000000000000000,1753992840.000000000000000000000000000000,152.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 915 n_samples 3880 n_permutations 821 update_interval 95 n_consecutive_deviations 5,0.000000000000000000000000000000,,i7179,132.000000000000000000000000000000,569.464843750000000000000000000000,559.589843750000000000000000000000,-1.000000000000000000000000000000,0.309999999999999997779553950750,1.251875000000000071054273576010,5723190.000000000000000000000000000000,3277_0,COMPLETED,SOBOL,132.000000000000000000000000000000,0.910000000000000031086244689504,915,3880,821,95,5
3278,1753995234.000000000000000000000000000000,1753995253.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4165 n_samples 472 n_permutations 169 update_interval 227 n_consecutive_deviations 142,0.000000000000000000000000000000,,i7186,7.000000000000000000000000000000,557.019531250000000000000000000000,555.019531250000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.566124999999999989341858963598,5723545.000000000000000000000000000000,3278_0,COMPLETED,SOBOL,7.000000000000000000000000000000,11.000000000000000000000000000000,4165,472,169,227,142
3279,,,,,,,,,,,,,,,3279_0,ABANDONED,SOBOL,,,3245,2904,590,48,233
3280,1753995265.000000000000000000000000000000,1753995303.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1832 n_samples 1447 n_permutations 433 update_interval 149 n_consecutive_deviations 120,0.000000000000000000000000000000,,i7186,25.000000000000000000000000000000,567.875000000000000000000000000000,557.875000000000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.612624999999999975131004248396,5723547.000000000000000000000000000000,3280_0,COMPLETED,SOBOL,25.000000000000000000000000000000,61.789999999999999147348717087880,1832,1447,433,149,120
3281,1753995324.000000000000000000000000000000,1753995362.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1737 n_samples 3977 n_permutations 232 update_interval 213 n_consecutive_deviations 134,0.000000000000000000000000000000,,i7186,25.000000000000000000000000000000,553.734375000000000000000000000000,552.134374999999977262632455676794,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.186874999999999902300373832986,5723549.000000000000000000000000000000,3281_0,COMPLETED,SOBOL,25.000000000000000000000000000000,9.619999999999999218402990663890,1737,3977,232,213,134
3282,1753995362.000000000000000000000000000000,1753995450.000000000000000000000000000000,88.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3185 n_samples 414 n_permutations 766 update_interval 97 n_consecutive_deviations 28,0.000000000000000000000000000000,,i7179,73.000000000000000000000000000000,576.828125000000000000000000000000,564.028125000000045474735088646412,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.624249999999999971578290569596,5723551.000000000000000000000000000000,3282_0,COMPLETED,SOBOL,73.000000000000000000000000000000,2.750000000000000000000000000000,3185,414,766,97,28
3283,1753995415.000000000000000000000000000000,1753995459.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4065 n_samples 3002 n_permutations 500 update_interval 166 n_consecutive_deviations 97,0.000000000000000000000000000000,,i7186,32.000000000000000000000000000000,564.449218750000000000000000000000,556.115885416666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.623124999999999928945726423990,5723553.000000000000000000000000000000,3283_0,COMPLETED,SOBOL,32.000000000000000000000000000000,40.280000000000001136868377216160,4065,3002,500,166,97
3284,,,,,,,,,,,,,,,3284_0,ABANDONED,SOBOL,,,860,1390,530,18,241
3285,,,,,,,,,,,,,,,3285_0,ABANDONED,SOBOL,,,141,3637,964,52,214
3286,1753995446.000000000000000000000000000000,1753995503.000000000000000000000000000000,57.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2810 n_samples 4532 n_permutations 697 update_interval 67 n_consecutive_deviations 49,0.000000000000000000000000000000,,i7179,43.000000000000000000000000000000,560.699218750000000000000000000000,554.984933035714334437216166406870,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.400500000000000078159700933611,5723555.000000000000000000000000000000,3286_0,COMPLETED,SOBOL,43.000000000000000000000000000000,3.100000000000000088817841970013,2810,4532,697,67,49
3287,1753995477.000000000000000000000000000000,1753995495.000000000000000000000000000000,18.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2270 n_samples 1070 n_permutations 294 update_interval 246 n_consecutive_deviations 162,0.000000000000000000000000000000,,i7186,8.000000000000000000000000000000,552.425781250000000000000000000000,552.425781250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.283750000000000002220446049250,5723557.000000000000000000000000000000,3287_0,COMPLETED,SOBOL,8.000000000000000000000000000000,0.930000000000000048849813083507,2270,1070,294,246,162
3288,1753995534.000000000000000000000000000000,1753995559.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2004 n_samples 2631 n_permutations 669 update_interval 143 n_consecutive_deviations 14,0.000000000000000000000000000000,,i7186,18.000000000000000000000000000000,551.945312500000000000000000000000,551.945312500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.544000000000000039079850466806,5723559.000000000000000000000000000000,3288_0,COMPLETED,SOBOL,18.000000000000000000000000000000,2.120000000000000106581410364015,2004,2631,669,143,14
3289,,,,,,,,,,,,,,,3289_0,ABANDONED,SOBOL,,,3077,1721,322,42,152
3290,,,,,,,,,,,,,,,3290_0,ABANDONED,SOBOL,,,4657,4153,932,221,224
3291,1753995565.000000000000000000000000000000,1753995616.000000000000000000000000000000,51.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1121 n_samples 4826 n_permutations 405 update_interval 122 n_consecutive_deviations 92,0.000000000000000000000000000000,,i7179,38.000000000000000000000000000000,557.378906250000000000000000000000,552.712239583333371228945907205343,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.099250000000000060396132539609,5723561.000000000000000000000000000000,3291_0,COMPLETED,SOBOL,38.000000000000000000000000000000,42.750000000000000000000000000000,1121,4826,405,122,92
3292,,,,,,,,,,,,,,,3292_0,ABANDONED,SOBOL,,,3803,815,625,192,197
3293,1753995626.000000000000000000000000000000,1753995689.000000000000000000000000000000,63.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1451 n_samples 2413 n_permutations 856 update_interval 176 n_consecutive_deviations 35,0.000000000000000000000000000000,,i7179,52.000000000000000000000000000000,568.605468750000000000000000000000,559.355468750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.479249999999999953814722175593,5723564.000000000000000000000000000000,3293_0,COMPLETED,SOBOL,52.000000000000000000000000000000,5.469999999999999751310042483965,1451,2413,856,176,35
3294,,,,,,,,,,,,,,,3294_0,ABANDONED,SOBOL,,,1253,3400,361,72,246
3295,1753995659.000000000000000000000000000000,1753995690.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3671 n_samples 2202 n_permutations 644 update_interval 236 n_consecutive_deviations 110,0.000000000000000000000000000000,,i7172,19.000000000000000000000000000000,551.933593750000000000000000000000,551.933593750000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.530375000000000040856207306206,5723567.000000000000000000000000000000,3295_0,COMPLETED,SOBOL,19.000000000000000000000000000000,7.620000000000000106581410364015,3671,2202,644,236,110
3296,1753995714.000000000000000000000000000000,1753995808.000000000000000000000000000000,94.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3925 n_samples 4927 n_permutations 98 update_interval 56 n_consecutive_deviations 17,0.000000000000000000000000000000,,i7186,82.000000000000000000000000000000,573.644531250000000000000000000000,562.553622159090878085407894104719,-1.000000000000000000000000000000,0.309999999999999997779553950750,1.494874999999999953814722175593,5723570.000000000000000000000000000000,3296_0,COMPLETED,SOBOL,82.000000000000000000000000000000,1.419999999999999928945726423990,3925,4927,98,56,17
3297,,,,,,,,,,,,,,,3297_0,ABANDONED,SOBOL,,,997,674,877,126,131
3298,,,,,,,,,,,,,,,3298_0,ABANDONED,SOBOL,,,622,4369,570,160,165
3299,,,,,,,,,,,,,,,3299_0,ABANDONED,SOBOL,,,4458,22,413,27,59
3300,1753995746.000000000000000000000000000000,1753995790.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2952 n_samples 2766 n_permutations 834 update_interval 206 n_consecutive_deviations 66,0.000000000000000000000000000000,,i7179,29.000000000000000000000000000000,556.191406250000000000000000000000,551.791406250000022737367544323206,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.599874999999999936051153781591,5723573.000000000000000000000000000000,3300_0,COMPLETED,SOBOL,29.000000000000000000000000000000,2.020000000000000017763568394003,2952,2766,834,206,66
3301,,,,,,,,,,,,,,,3301_0,ABANDONED,SOBOL,,,2470,4438,805,2,123
3302,,,,,,,,,,,,,,,3302_0,ABANDONED,SOBOL,,,4817,3458,537,111,149
3303,1753995808.000000000000000000000000000000,1753995846.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 263 n_samples 2183 n_permutations 444 update_interval 196 n_consecutive_deviations 4,0.000000000000000000000000000000,,i7179,23.000000000000000000000000000000,559.351562500000000000000000000000,555.351562500000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.366000000000000103028696685215,5723576.000000000000000000000000000000,3303_0,COMPLETED,SOBOL,23.000000000000000000000000000000,2.450000000000000177635683940025,263,2183,444,196,4
3304,,,,,,,,,,,,,,,3304_0,ABANDONED,SOBOL,,,4264,1488,972,82,183
3305,,,,,,,,,,,,,,,3305_0,ABANDONED,SOBOL,,,3308,3763,270,152,192
3306,,,,,,,,,,,,,,,3306_0,ABANDONED,SOBOL,,,1616,588,736,35,79
3307,1753995839.000000000000000000000000000000,1753995908.000000000000000000000000000000,69.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1588 n_samples 4609 n_permutations 308 update_interval 183 n_consecutive_deviations 31,0.000000000000000000000000000000,,i7179,56.000000000000000000000000000000,569.000000000000000000000000000000,559.000000000000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.241500000000000047961634663807,5723579.000000000000000000000000000000,3307_0,COMPLETED,SOBOL,56.000000000000000000000000000000,4.269999999999999573674358543940,1588,4609,308,183,31
3308,,,,,,,,,,,,,,,3308_0,ABANDONED,SOBOL,,,3333,1041,713,4,137
3309,1753995895.000000000000000000000000000000,1753995926.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 671 n_samples 2022 n_permutations 949 update_interval 113 n_consecutive_deviations 96,0.000000000000000000000000000000,,i7186,19.000000000000000000000000000000,557.535156250000000000000000000000,553.035156250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.377124999999999932498440102790,5723582.000000000000000000000000000000,3309_0,COMPLETED,SOBOL,19.000000000000000000000000000000,44.780000000000001136868377216160,671,2022,949,113,96
3310,1753995928.000000000000000000000000000000,1753995966.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 284 n_samples 3015 n_permutations 514 update_interval 80 n_consecutive_deviations 76,0.000000000000000000000000000000,,i7179,24.000000000000000000000000000000,552.527343750000000000000000000000,552.527343750000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.111499999999999932498440102790,5723585.000000000000000000000000000000,3310_0,COMPLETED,SOBOL,24.000000000000000000000000000000,46.990000000000001989519660128281,284,3015,514,80,76
3311,1753995959.000000000000000000000000000000,1753995984.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4794 n_samples 1347 n_permutations 485 update_interval 228 n_consecutive_deviations 212,0.000000000000000000000000000000,,i7172,14.000000000000000000000000000000,553.082031250000000000000000000000,553.082031250000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.523500000000000076383344094211,5723588.000000000000000000000000000000,3311_0,COMPLETED,SOBOL,14.000000000000000000000000000000,8.689999999999999502620084967930,4794,1347,485,228,212
3312,,,,,,,,,,,,,,,3312_0,ABANDONED,SOBOL,,,2627,3915,780,33,163
3313,1753996022.000000000000000000000000000000,1753996047.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2454 n_samples 447 n_permutations 249 update_interval 150 n_consecutive_deviations 50,0.000000000000000000000000000000,,i7179,12.000000000000000000000000000000,559.128906250000000000000000000000,554.628906250000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.615124999999999921840299066389,5723591.000000000000000000000000000000,3313_0,COMPLETED,SOBOL,12.000000000000000000000000000000,9.369999999999999218402990663890,2454,447,249,150,50
3314,1753996048.000000000000000000000000000000,1753996086.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2173 n_samples 3258 n_permutations 873 update_interval 237 n_consecutive_deviations 151,0.000000000000000000000000000000,,i7179,24.000000000000000000000000000000,552.558593750000000000000000000000,552.558593750000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.814875000000000015987211554602,5723595.000000000000000000000000000000,3314_0,COMPLETED,SOBOL,24.000000000000000000000000000000,3.490000000000000213162820728030,2173,3258,873,237,151
3315,1753996111.000000000000000000000000000000,1753996205.000000000000000000000000000000,94.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2907 n_samples 2353 n_permutations 156 update_interval 74 n_consecutive_deviations 13,0.000000000000000000000000000000,,i7179,84.000000000000000000000000000000,571.906250000000000000000000000000,560.815340909090878085407894104719,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.625000000000000000000000000000,5723598.000000000000000000000000000000,3315_0,COMPLETED,SOBOL,84.000000000000000000000000000000,1.550000000000000044408920985006,2907,2353,156,74,13
3316,1753996142.000000000000000000000000000000,1753996199.000000000000000000000000000000,57.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4528 n_samples 4786 n_permutations 610 update_interval 129 n_consecutive_deviations 113,0.000000000000000000000000000000,,i7179,42.000000000000000000000000000000,562.742187500000000000000000000000,555.027901785714334437216166406870,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.524874999999999980460074766597,5723601.000000000000000000000000000000,3316_0,COMPLETED,SOBOL,42.000000000000000000000000000000,34.320000000000000284217094304040,4528,4786,610,129,113
3317,,,,,,,,,,,,,,,3317_0,ABANDONED,SOBOL,,,550,826,388,58,226
3318,1753996199.000000000000000000000000000000,1753996243.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3967 n_samples 192 n_permutations 915 update_interval 157 n_consecutive_deviations 93,0.000000000000000000000000000000,,i7179,32.000000000000000000000000000000,571.000000000000000000000000000000,560.333333333333371228945907205343,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.613625000000000087041485130612,5723604.000000000000000000000000000000,3318_0,COMPLETED,SOBOL,32.000000000000000000000000000000,65.069999999999993178789736703038,3967,192,915,157,93
3319,1753996227.000000000000000000000000000000,1753996321.000000000000000000000000000000,94.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3594 n_samples 2605 n_permutations 339 update_interval 103 n_consecutive_deviations 32,0.000000000000000000000000000000,,i7179,78.000000000000000000000000000000,576.652343750000000000000000000000,563.252343750000022737367544323206,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.620500000000000051514348342607,5723607.000000000000000000000000000000,3319_0,COMPLETED,SOBOL,78.000000000000000000000000000000,2.549999999999999822364316059975,3594,2605,339,103,32
3320,1753996284.000000000000000000000000000000,1753996309.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1327 n_samples 1795 n_permutations 683 update_interval 204 n_consecutive_deviations 177,0.000000000000000000000000000000,,i7186,16.000000000000000000000000000000,552.210937500000000000000000000000,550.710937500000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.444374999999999964472863211995,5723609.000000000000000000000000000000,3320_0,COMPLETED,SOBOL,16.000000000000000000000000000000,14.240000000000000213162820728030,1327,1795,683,204,177
3321,,,,,,,,,,,,,,,3321_0,ABANDONED,SOBOL,,,1440,2782,164,44,107
3322,,,,,,,,,,,,,,,3322_0,ABANDONED,SOBOL,,,3484,1579,819,145,243
3323,,,,,,,,,,,,,,,3323_0,ABANDONED,SOBOL,,,3775,4304,427,91,132
