trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
1123,,,,,,,,,,,,,,,1123_0,FAILED,SOBOL,,,4678,1868,14,345,0.983626237364485844771877509629
1124,,,,,,,,,,,,,,,1124_0,FAILED,SOBOL,,,208,4136,81,947,0.226163265654817230432271912832
1125,,,,,,,,,,,,,,,1125_0,FAILED,SOBOL,,,379,907,23,734,0.843878899494186041074783588556
1126,,,,,,,,,,,,,,,1126_0,FAILED,SOBOL,,,4815,3170,84,70,0.117864695252850648632403363081
1127,,,,,,,,,,,,,,,1127_0,FAILED,SOBOL,,,2652,2124,47,909,0.397105372831225378327246744448
1128,,,,,,,,,,,,,,,1128_0,FAILED,SOBOL,,,1916,4388,61,260,0.626036911629140324642150972068
1129,,,,,,,,,,,,,,,1129_0,FAILED,SOBOL,,,1341,1527,92,495,0.586467953735962499450806717505
1130,,,,,,,,,,,,,,,1130_0,FAILED,SOBOL,,,3154,3790,2,832,0.328007354008033880088390787932
1131,,,,,,,,,,,,,,,1131_0,FAILED,SOBOL,,,4067,254,66,180,0.170592366844415671556234315176
1132,,,,,,,,,,,,,,,1132_0,FAILED,SOBOL,,,1053,2517,29,531,0.930031214214861345901397271518
1133,1754563775.000000000000000000000000000000,1754564882.000000000000000000000000000000,1107.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1229 n_samples 67 k_neighbors 87 n_permutations 341 significance_level 0.49319415700249375,0.000000000000000000000000000000,,i7147,1081.000000000000000000000000000000,773.058593750000000000000000000000,739.175355113636328496795613318682,-1.000000000000000000000000000000,0.640000000000000013322676295502,0.999615384615384572342122737609,5777408.000000000000000000000000000000,1133_0,COMPLETED,SOBOL,1081.000000000000000000000000000000,2.509999999999999786837179271970,1229,67,87,341,0.493194157002493749342164619520
1134,,,,,,,,,,,,,,,1134_0,FAILED,SOBOL,,,4282,2799,20,989,0.732181240221485452046579212038
1135,1754563774.000000000000000000000000000000,1754578079.000000000000000000000000000000,14305.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3330 n_samples 1284 k_neighbors 57 n_permutations 17 significance_level 0.76484482761845,0.000000000000000000000000000000,,i7101,14273.000000000000000000000000000000,825.417968750000000000000000000000,728.719061843487338592240121215582,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.969307692307692425615073261724,5777414.000000000000000000000000000000,1135_0,COMPLETED,SOBOL,14273.000000000000000000000000000000,75.540000000000006252776074688882,3330,1284,57,17,0.764844827618449962791657981143
1136,,,,,,,,,,,,,,,1136_0,FAILED,SOBOL,,,1556,4016,50,681,0.024878544989973307155484150144
1137,,,,,,,,,,,,,,,1137_0,FAILED,SOBOL,,,2053,1937,6,573,0.189504523945972336296250659871
1138,,,,,,,,,,,,,,,1138_0,RUNNING,SOBOL,,,2750,4669,88,221,0.958389755135402032770741698187
1139,,,,,,,,,,,,,,,1139_0,RUNNING,SOBOL,,,4952,664,27,755,0.554397618304938055722175249684
1140,,,,,,,,,,,,,,,1140_0,RUNNING,SOBOL,,,476,3396,68,419,0.282594100791960955998405324863
1141,,,,,,,,,,,,,,,1141_0,RUNNING,SOBOL,,,33,1564,35,136,0.663000322867184910258231411717
1142,,,,,,,,,,,,,,,1142_0,FAILED,SOBOL,,,4463,4300,72,534,0.422037363987416036525956997139
1143,1754580622.000000000000000000000000000000,1754590815.000000000000000000000000000000,10193.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2915 n_samples 369 k_neighbors 8 n_permutations 445 significance_level 0.08045306125842035,0.000000000000000000000000000000,,i7157,10140.000000000000000000000000000000,712.328125000000000000000000000000,662.536672567733944561041425913572,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.988769230769230844657613488380,5777777.000000000000000000000000000000,1143_0,COMPLETED,SOBOL,10140.000000000000000000000000000000,13.990000000000000213162820728030,2915,369,8,445,0.080453061258420346946174106506
1144,,,,,,,,,,,,,,,1144_0,FAILED,SOBOL,,,2205,3106,98,860,0.818435868961736590065925156523
1145,,,,,,,,,,,,,,,1145_0,FAILED,SOBOL,,,1687,943,55,906,0.904771804068237539553365422762
1146,,,,,,,,,,,,,,,1146_0,FAILED,SOBOL,,,3507,3680,40,304,0.133971610303968202693170042039
1147,,,,,,,,,,,,,,,1147_0,FAILED,SOBOL,,,3804,2239,78,706,0.353732118716463428409468860991
1148,,,,,,,,,,,,,,,1148_0,FAILED,SOBOL,,,764,4976,16,120,0.623613074390217625442289772764
1149,,,,,,,,,,,,,,,1149_0,FAILED,SOBOL,,,742,1817,79,542,0.786109885577112477150762970268
1150,,,,,,,,,,,,,,,1150_0,FAILED,SOBOL,,,3753,4086,16,128,0.050396700050681829397003497206
1151,,,,,,,,,,,,,,,1151_0,FAILED,SOBOL,,,3465,623,52,852,0.456304476102814104976346243348
1152,,,,,,,,,,,,,,,1152_0,FAILED,SOBOL,,,1655,2891,42,453,0.691100327072665110428317802871
1153,,,,,,,,,,,,,,,1153_0,FAILED,SOBOL,,,2227,1197,11,312,0.529231631893664622445783152216
1154,,,,,,,,,,,,,,,1154_0,FAILED,SOBOL,,,2967,3465,97,898,0.260980681251734514258799890740
1155,,,,,,,,,,,,,,,1155_0,FAILED,SOBOL,,,4504,2493,34,112,0.230294181531295188980479338170
1156,,,,,,,,,,,,,,,1156_0,FAILED,SOBOL,,,64,4761,73,714,0.995566884530708184897207502217
1157,1754583564.000000000000000000000000000000,1754597759.000000000000000000000000000000,14195.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 523 n_samples 282 k_neighbors 30 n_permutations 997 significance_level 0.12152874712459744,0.000000000000000000000000000000,,i7133,14168.000000000000000000000000000000,703.042968750000000000000000000000,642.606289668547219662286806851625,-1.000000000000000000000000000000,0.650000000000000022204460492503,0.996692307692307655209162930987,5777792.000000000000000000000000000000,1157_0,COMPLETED,SOBOL,14168.000000000000000000000000000000,1.979999999999999982236431605997,523,282,30,997,0.121528747124597436002346739770
1158,,,,,,,,,,,,,,,1158_0,FAILED,SOBOL,,,4988,2545,64,333,0.855326970076188408675932350889
1159,,,,,,,,,,,,,,,1159_0,FAILED,SOBOL,,,2777,1499,1,673,0.637488346856087462199980109290
1160,,,,,,,,,,,,,,,1160_0,FAILED,SOBOL,,,2109,3762,94,25,0.400769934047013498545908305459
1161,,,,,,,,,,,,,,,1161_0,FAILED,SOBOL,,,1509,2152,63,229,0.316549762038514037598702088872
1162,,,,,,,,,,,,,,,1162_0,FAILED,SOBOL,,,3294,4415,44,565,0.582824837019667030268976759544
1163,,,,,,,,,,,,,,,1163_0,FAILED,SOBOL,,,4255,879,83,411,0.926391402658075069354026709334
1164,,,,,,,,,,,,,,,1164_0,FAILED,SOBOL,,,1173,3142,24,763,0.159135224733501667859769668212
1165,1754583776.000000000000000000000000000000,1754591116.000000000000000000000000000000,7340.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1075 n_samples 692 k_neighbors 67 n_permutations 78 significance_level 0.7207227002028376,0.000000000000000000000000000000,,i7123,7300.000000000000000000000000000000,754.035156250000000000000000000000,705.320766094603868623380549252033,-1.000000000000000000000000000000,0.660000000000000031086244689504,0.997846153846153827160492255643,5777801.000000000000000000000000000000,1165_0,COMPLETED,SOBOL,7300.000000000000000000000000000000,2.819999999999999840127884453977,1075,692,67,78,0.720722700202837573968395190604
1166,,,,,,,,,,,,,,,1166_0,RUNNING,SOBOL,,,4119,3424,28,727,0.489551995771005776791895414135
1167,,,,,,,,,,,,,,,1167_0,RUNNING,SOBOL,,,3196,1909,90,253,0.021237777948379516629318075616
1168,,,,,,,,,,,,,,,1168_0,RUNNING,SOBOL,,,1373,4641,5,917,0.753388633556663966928113040922
1169,,,,,,,,,,,,,,,1169_0,RUNNING,SOBOL,,,1894,1312,49,839,0.962052858958020840063340983761
1170,,,,,,,,,,,,,,,1170_0,RUNNING,SOBOL,,,2601,4044,58,488,0.200953550012782228284535790408
1171,1754617262.000000000000000000000000000000,1754618278.000000000000000000000000000000,1016.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4773 n_samples 39 k_neighbors 22 n_permutations 524 significance_level 0.29404458053410054,0.000000000000000000000000000000,,i7146,988.000000000000000000000000000000,814.441406250000000000000000000000,743.856396967821751786686945706606,-1.000000000000000000000000000000,0.660000000000000031086244689504,0.998615384615384571453944317909,5778076.000000000000000000000000000000,1171_0,COMPLETED,SOBOL,988.000000000000000000000000000000,3.819999999999999840127884453977,4773,39,22,524,0.294044580534100541413522478251
1172,,,,,,,,,,,,,,,1172_0,FAILED,SOBOL,,,347,2771,85,188,0.558063127569854211529332133068
1173,,,,,,,,,,,,,,,1173_0,FAILED,SOBOL,,,162,2189,18,401,0.433979409061372278788581979825
1174,,,,,,,,,,,,,,,1174_0,FAILED,SOBOL,,,4641,4925,77,799,0.667133588418364564809337480256
1175,,,,,,,,,,,,,,,1175_0,FAILED,SOBOL,,,3064,994,38,208,0.822567740323022045245693334437
1176,,,,,,,,,,,,,,,1176_0,FAILED,SOBOL,,,2364,3731,56,622,0.092392760375514623727433161093
1177,,,,,,,,,,,,,,,1177_0,FAILED,SOBOL,,,1870,318,100,637,0.129817402161657824422036355827
1178,,,,,,,,,,,,,,,1178_0,FAILED,SOBOL,,,3641,3055,8,36,0.892839272946119311136214946600
1179,,,,,,,,,,,,,,,1179_0,FAILED,SOBOL,,,3968,1614,70,939,0.611679089592769731353882889380
1180,,,,,,,,,,,,,,,1180_0,RUNNING,SOBOL,,,918,4351,37,353,0.349575505131855590601475114454
1181,1754620455.000000000000000000000000000000,1754629550.000000000000000000000000000000,9095.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 784 n_samples 545 k_neighbors 3 n_permutations 167 significance_level 0.980064180707559,0.000000000000000000000000000000,,i7162,9062.000000000000000000000000000000,726.187500000000000000000000000000,664.454867325165196234593167901039,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.980538461538461580957459773344,5778086.000000000000000000000000000000,1181_0,COMPLETED,SOBOL,9062.000000000000000000000000000000,68.129999999999995452526491135359,784,545,3,167,0.980064180707558962879488717590
1182,,,,,,,,,,,,,,,1182_0,FAILED,SOBOL,,,4024,2965,91,503,0.246283922357484696963325632169
1183,,,,,,,,,,,,,,,1183_0,RUNNING,SOBOL,,,3687,1743,30,477,0.275995604503899816251077936613
1184,,,,,,,,,,,,,,,1184_0,RUNNING,SOBOL,,,1747,4163,65,829,0.512755062263459016058675388194
1185,,,,,,,,,,,,,,,1185_0,RUNNING,SOBOL,,,2498,2415,83,937,0.707577275922521953255284188344
1186,,,,,,,,,,,,,,,1186_0,RUNNING,SOBOL,,,3009,4835,23,273,0.441289708999916929776929919171
1187,,,,,,,,,,,,,,,1187_0,RUNNING,SOBOL,,,4596,1123,60,737,0.034406580004841091913192485663
1188,,,,,,,,,,,,,,,1188_0,RUNNING,SOBOL,,,286,3542,47,89,0.801612433250993516864468801941
1189,,,,,,,,,,,,,,,1189_0,RUNNING,SOBOL,,,457,1417,52,372,0.175125225808471451927061934839
1190,,,,,,,,,,,,,,,1190_0,RUNNING,SOBOL,,,4742,3841,43,958,0.910888973955064962240157910855
1191,1754622130.000000000000000000000000000000,1754622964.000000000000000000000000000000,834.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2578 n_samples 203 k_neighbors 81 n_permutations 49 significance_level 0.5663480071406811,0.000000000000000000000000000000,,i7088,809.000000000000000000000000000000,789.539062500000000000000000000000,735.996893825301185643183998763561,-1.000000000000000000000000000000,0.640000000000000013322676295502,0.999615384615384572342122737609,5778096.000000000000000000000000000000,1191_0,COMPLETED,SOBOL,809.000000000000000000000000000000,0.680000000000000048849813083507,2578,203,81,49,0.566348007140681120041847407265
1192,,,,,,,,,,,,,,,1192_0,RUNNING,SOBOL,,,1996,2627,13,650,0.331564410170540224687130148595
1193,,,,,,,,,,,,,,,1193_0,RUNNING,SOBOL,,,1263,797,32,604,0.385754891823977208442641995134
1194,,,,,,,,,,,,,,,1194_0,RUNNING,SOBOL,,,3228,3221,75,189,0.653965035457164001186924906506
1195,,,,,,,,,,,,,,,1195_0,FAILED,SOBOL,,,4142,2073,12,786,0.870829792870208674315790631226
1196,,,,,,,,,,,,,,,1196_0,FAILED,SOBOL,,,974,4497,95,388,0.105538887327536939908512181319
1197,,,,,,,,,,,,,,,1197_0,FAILED,SOBOL,,,1150,1983,41,703,0.542378294214606260226219092146
1198,,,,,,,,,,,,,,,1198_0,FAILED,SOBOL,,,4357,4564,54,101,0.309242317400872712696013877576
1199,,,,,,,,,,,,,,,1199_0,FAILED,SOBOL,,,3404,769,17,878,0.217126163939014071857513954455
1200,,,,,,,,,,,,,,,1200_0,FAILED,SOBOL,,,1477,3350,77,292,0.947341950895264739429535438830
1201,1754665946.000000000000000000000000000000,1754667510.000000000000000000000000000000,1564.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2132 n_samples 113 k_neighbors 71 n_permutations 464 significance_level 0.7680992070138455,0.000000000000000000000000000000,,i7149,1536.000000000000000000000000000000,763.792968750000000000000000000000,722.164763621794918435625731945038,-1.000000000000000000000000000000,0.630000000000000004440892098501,0.999615384615384572342122737609,5778329.000000000000000000000000000000,1201_0,COMPLETED,SOBOL,1536.000000000000000000000000000000,1.229999999999999982236431605997,2132,113,71,464,0.768099207013845486358150083106
1202,,,,,,,,,,,,,,,1202_0,FAILED,SOBOL,,,2676,2694,36,863,0.005065082229673862658503313838
1203,,,,,,,,,,,,,,,1203_0,FAILED,SOBOL,,,4878,1389,98,149,0.474354593509808186713172517557
1204,,,,,,,,,,,,,,,1204_0,FAILED,SOBOL,,,555,3970,9,563,0.736407615350559319189471807476
1205,,,,,,,,,,,,,,,1205_0,FAILED,SOBOL,,,110,1072,89,775,0.364773026363924168791186275485
1206,,,,,,,,,,,,,,,1206_0,FAILED,SOBOL,,,4381,3648,5,424,0.595994055474177053532969239313
1207,,,,,,,,,,,,,,,1207_0,FAILED,SOBOL,,,2833,2270,69,583,0.878128580518066859106340871222
1208,,,,,,,,,,,,,,,1208_0,FAILED,SOBOL,,,2283,4846,26,247,0.145990216851234450023966360277
1209,,,,,,,,,,,,,,,1209_0,FAILED,SOBOL,,,1610,1693,19,12,0.076220265420153740509867645869
1210,,,,,,,,,,,,,,,1210_0,FAILED,SOBOL,,,3589,4268,87,661,0.837278529414907102257359383657
1211,1754666557.000000000000000000000000000000,1754679481.000000000000000000000000000000,12924.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3887 n_samples 400 k_neighbors 49 n_permutations 314 significance_level 0.6828183028027415,0.000000000000000000000000000000,,i7083,12894.000000000000000000000000000000,710.160156250000000000000000000000,672.327583389814094516623299568892,-1.000000000000000000000000000000,0.660000000000000031086244689504,0.999692307692307546851395727572,5778339.000000000000000000000000000000,1211_0,COMPLETED,SOBOL,12894.000000000000000000000000000000,2.259999999999999786837179271970,3887,400,49,314,0.682818302802741472490311025467
1212,,,,,,,,,,,,,,,1212_0,FAILED,SOBOL,,,687,2976,58,978,0.418781791165471095617078844953
1213,1754666864.000000000000000000000000000000,1754676970.000000000000000000000000000000,10106.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 694 n_samples 410 k_neighbors 91 n_permutations 87 significance_level 0.04421511208452284,0.000000000000000000000000000000,,i7069,10065.000000000000000000000000000000,712.093750000000000000000000000000,665.427641369047591979324351996183,-1.000000000000000000000000000000,0.650000000000000022204460492503,0.991923076923076796340694727405,5778341.000000000000000000000000000000,1213_0,COMPLETED,SOBOL,10065.000000000000000000000000000000,2.040000000000000035527136788005,694,410,91,87,0.044215112084522840973921375962
1214,,,,,,,,,,,,,,,1214_0,RUNNING,SOBOL,,,3875,2985,3,735,0.807405445622280226736222630279
1215,,,,,,,,,,,,,,,1215_0,RUNNING,SOBOL,,,3577,1683,65,271,0.713369096726179097167630516196
1216,,,,,,,,,,,,,,,1216_0,FAILED,SOBOL,,,1617,4259,30,935,0.451098953045904638159413480025
1217,,,,,,,,,,,,,,,1217_0,RUNNING,SOBOL,,,2276,2280,23,826,0.270210193255916220067547328654
1218,,,,,,,,,,,,,,,1218_0,RUNNING,SOBOL,,,2845,4855,84,475,0.502954161049798176286174111738
1219,,,,,,,,,,,,,,,1219_0,RUNNING,SOBOL,,,4393,1063,47,501,0.970262563809752509591532998456
1220,,,,,,,,,,,,,,,1220_0,RUNNING,SOBOL,,,103,3639,61,165,0.240499698959290991728821040851
1221,,,,,,,,,,,,,,,1221_0,RUNNING,SOBOL,,,562,1398,43,390,0.861017453722655812242692263681
1222,,,,,,,,,,,,,,,1222_0,RUNNING,SOBOL,,,4866,3979,52,788,0.099749682024121280599082695062
1223,1754669999.000000000000000000000000000000,1754670831.000000000000000000000000000000,832.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2664 n_samples 104 k_neighbors 13 n_permutations 192 significance_level 0.37996687808819113,0.000000000000000000000000000000,,i7161,802.000000000000000000000000000000,746.152343750000000000000000000000,714.345114834337323372892569750547,-1.000000000000000000000000000000,0.650000000000000022204460492503,1.000000000000000000000000000000,5778351.000000000000000000000000000000,1223_0,COMPLETED,SOBOL,802.000000000000000000000000000000,2.120000000000000106581410364015,2664,104,13,192,0.379966878088191128970407817178
1224,,,,,,,,,,,,,,,1224_0,RUNNING,SOBOL,,,2140,2684,81,606,0.644151984343305228364329195756
1225,,,,,,,,,,,,,,,1225_0,RUNNING,SOBOL,,,1470,778,75,652,0.572129611320793651785265865328
1226,,,,,,,,,,,,,,,1226_0,RUNNING,SOBOL,,,3416,3359,32,50,0.341369118452072128899743574948
1227,,,,,,,,,,,,,,,1227_0,RUNNING,SOBOL,,,4369,1974,95,960,0.184930649774149052921856650755
1228,,,,,,,,,,,,,,,1228_0,RUNNING,SOBOL,,,1143,4554,12,374,0.916669390285387630790125967906
1229,,,,,,,,,,,,,,,1229_0,RUNNING,SOBOL,,,967,2082,54,561,0.480256878767162553867109409111
1230,,,,,,,,,,,,,,,1230_0,FAILED,SOBOL,,,4154,4506,41,147,0.746091285642236479169753238239
1231,,,,,,,,,,,,,,,1231_0,FAILED,SOBOL,,,3241,787,77,861,0.777782165339216624566631708149
1232,,,,,,,,,,,,,,,1232_0,FAILED,SOBOL,,,1255,3212,17,462,0.010968559054657815721167679612
1233,1754716773.000000000000000000000000000000,1754720052.000000000000000000000000000000,3279.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2003 n_samples 212 k_neighbors 36 n_permutations 290 significance_level 0.2074348925240338,0.000000000000000000000000000000,,i7068,3239.000000000000000000000000000000,704.390625000000000000000000000000,702.612202837423296841734554618597,-1.000000000000000000000000000000,0.670000000000000039968028886506,0.999307692307692452260425852728,5779324.000000000000000000000000000000,1233_0,COMPLETED,SOBOL,3239.000000000000000000000000000000,1.179999999999999937827510620991,2003,212,36,290,0.207434892524033798189009303314
1234,,,,,,,,,,,,,,,1234_0,FAILED,SOBOL,,,2566,2636,71,876,0.941432034771889414415113606083
1235,,,,,,,,,,,,,,,1235_0,FAILED,SOBOL,,,4729,1407,9,100,0.536467190241441183040649320901
1236,,,,,,,,,,,,,,,1236_0,FAILED,SOBOL,,,465,3832,97,701,0.299551761670038108054114900369
1237,,,,,,,,,,,,,,,1237_0,RUNNING,SOBOL,,,278,1132,5,980,0.676912210477516040896261984017
1238,,,,,,,,,,,,,,,1238_0,RUNNING,SOBOL,,,4608,3552,89,316,0.409101927941665055588060795344
1239,,,,,,,,,,,,,,,1239_0,RUNNING,SOBOL,,,3021,2406,26,663,0.066541114162653680619285978537
1240,,,,,,,,,,,,,,,1240_0,RUNNING,SOBOL,,,2491,4825,69,14,0.831371245522051993681600379205
1241,,,,,,,,,,,,,,,1241_0,RUNNING,SOBOL,,,1754,1752,87,249,0.887816044865176068334733372467
1242,,,,,,,,,,,,,,,1242_0,RUNNING,SOBOL,,,3674,4172,19,585,0.151903940042480839478500342921
1243,,,,,,,,,,,,,,,1243_0,RUNNING,SOBOL,,,4012,536,58,426,0.370687937404960421439170659141
1244,,,,,,,,,,,,,,,1244_0,RUNNING,SOBOL,,,792,2955,50,778,0.605680804137140538223604835366
1245,,,,,,,,,,,,,,,1245_0,FAILED,SOBOL,,,906,1604,16,712,0.224509735062718401854553462726
1246,,,,,,,,,,,,,,,1246_0,RUNNING,SOBOL,,,3975,4341,79,110,0.985765014819800833301144393772
1247,1754721883.000000000000000000000000000000,1754733550.000000000000000000000000000000,11667.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3648 n_samples 329 k_neighbors 42 n_permutations 896 significance_level 0.5194309537503868,0.000000000000000000000000000000,,i7087,11635.000000000000000000000000000000,707.417968750000000000000000000000,669.251418320815446350025013089180,-1.000000000000000000000000000000,0.660000000000000031086244689504,0.998153846153846169286794065556,5779338.000000000000000000000000000000,1247_0,COMPLETED,SOBOL,11635.000000000000000000000000000000,2.169999999999999928945726423990,3648,329,42,896,0.519430953750386836809127544257
1248,,,,,,,,,,,,,,,1248_0,FAILED,SOBOL,,,1858,3066,52,310,0.255195522816851760872225440835
1249,,,,,,,,,,,,,,,1249_0,FAILED,SOBOL,,,2376,984,96,452,0.466113943219184867494675472699
1250,,,,,,,,,,,,,,,1250_0,RUNNING,SOBOL,,,3057,3720,11,850,0.696892400689423041626469057519
1251,,,,,,,,,,,,,,,1251_0,RUNNING,SOBOL,,,4634,2199,73,126,0.791902674878016132886671130109
1252,,,,,,,,,,,,,,,1252_0,RUNNING,SOBOL,,,174,4936,34,540,0.060204979317262770355245748988
1253,,,,,,,,,,,,,,,1253_0,ABANDONED,SOBOL,,,335,29,64,765,0.932172042058780792039840434882
1254,,,,,,,,,,,,,,,1254_0,RUNNING,SOBOL,,,4781,2761,30,413,0.168940901512280111651520542182
1255,,,,,,,,,,,,,,,1255_0,RUNNING,SOBOL,,,2608,1322,94,566,0.326354247249662887675469846727
1256,,,,,,,,,,,,,,,1256_0,RUNNING,SOBOL,,,1882,4054,1,231,0.588606188386678663704287828295
1257,,,,,,,,,,,,,,,1257_0,RUNNING,SOBOL,,,1385,1899,45,27,0.627675072671845524219236267527
1258,,,,,,,,,,,,,,,1258_0,RUNNING,SOBOL,,,3189,4631,62,676,0.394981667498126631787869200707
1259,,,,,,,,,,,,,,,1259_0,FAILED,SOBOL,,,4111,702,25,335,0.115739764891564844706550729825
1260,,,,,,,,,,,,,,,1260_0,RUNNING,SOBOL,,,1087,3434,83,999,0.845514883741736444910941372655
1261,,,,,,,,,,,,,,,1261_0,RUNNING,SOBOL,,,1185,869,28,186,0.284354247873648990907469169542
1262,,,,,,,,,,,,,,,1262_0,RUNNING,SOBOL,,,4248,3132,66,522,0.552152276409789921629567288619
1263,,,,,,,,,,,,,,,1263_0,RUNNING,SOBOL,,,3286,2162,5,486,0.956142719764262460913073482516
1264,,,,,,,,,,,,,,,1264_0,RUNNING,SOBOL,,,1522,4425,90,837,0.191262025784701111819074981213
1265,,,,,,,,,,,,,,,1265_0,RUNNING,SOBOL,,,2097,1489,59,915,0.027141031702980399076263751112
1266,,,,,,,,,,,,,,,1266_0,RUNNING,SOBOL,,,2784,3752,48,251,0.763071339068934317850789739168
1267,1754781156.000000000000000000000000000000,1754792553.000000000000000000000000000000,11397.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4996 n_samples 292 k_neighbors 86 n_permutations 724 significance_level 0.7304065935648978,0.000000000000000000000000000000,,i7155,11351.000000000000000000000000000000,711.011718750000000000000000000000,673.852796957526379628689028322697,-1.000000000000000000000000000000,0.660000000000000031086244689504,0.999307692307692452260425852728,5779568.000000000000000000000000000000,1267_0,COMPLETED,SOBOL,11351.000000000000000000000000000000,1.120000000000000106581410364015,4996,292,86,724,0.730406593564897788084522289864
1268,,,,,,,,,,,,,,,1268_0,RUNNING,SOBOL,,,510,2555,22,76,0.495454533841460931231637232486
1269,,,,,,,,,,,,,,,1269_0,RUNNING,SOBOL,,,77,2483,77,355,0.621365615185350161908672816935
1270,,,,,,,,,,,,,,,1270_0,FAILED,SOBOL,,,4497,4751,18,941,0.355490163359791055963654571315
1271,,,,,,,,,,,,,,,1271_0,FAILED,SOBOL,,,2959,1208,56,38,0.135731348423287268012416006968
1272,,,,,,,,,,,,,,,1272_0,FAILED,SOBOL,,,2239,3476,38,639,0.902526990106329307650412374642
1273,,,,,,,,,,,,,,,1273_0,RUNNING,SOBOL,,,1643,613,7,624,0.816660679500549990805779998482
1274,,,,,,,,,,,,,,,1274_0,RUNNING,SOBOL,,,3473,2881,100,210,0.082713861931115392756019844001
1275,,,,,,,,,,,,,,,1275_0,RUNNING,SOBOL,,,3760,1828,37,801,0.424299322767183184623718261719
1276,,,,,,,,,,,,,,,1276_0,FAILED,SOBOL,,,730,4096,70,402,0.661227243280038234907181049493
1277,,,,,,,,,,,,,,,1277_0,RUNNING,SOBOL,,,777,2229,33,949,0.997204523216932980922422302683
1278,,,,,,,,,,,,,,,1278_0,RUNNING,SOBOL,,,3797,4966,75,348,0.228170935351401565904794210837
1279,,,,,,,,,,,,,,,1279_0,FAILED,SOBOL,,,3499,954,12,632,0.258855321479961264508062868117
