trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,feature_id,batch_size,divergence,statistic,significance,subsets,detect_batch
392,,,,,,,,,,,,,,,392_0,COMPLETED,SOBOL,29.000000000000000000000000000000,0.000000000000000000000000000000,19,8,4370,str\(\'KL\'\),str\(\'stdev\'\),0.172801952416077264640392741057,43,2
393,,,,,,,,,,,,,,,393_0,FAILED,SOBOL,,,4712,21,1623,str\(\'H\'\),str\(\'tstat\'\),0.885926312480121880277295076667,87,3
394,,,,,,,,,,,,,,,394_0,COMPLETED,SOBOL,40.000000000000000000000000000000,1.330000000000000071054273576010,3014,0,3496,str\(\'KL\'\),str\(\'tstat\'\),0.723297069054096963824918020691,59,1
395,,,,,,,,,,,,,,,395_0,COMPLETED,SOBOL,41.000000000000000000000000000000,7.769999999999999573674358543940,2100,14,1218,str\(\'H\'\),str\(\'stdev\'\),0.467477463724091657493175944182,15,2
396,,,,,,,,,,,,,,,396_0,COMPLETED,SOBOL,53.000000000000000000000000000000,3.490000000000000213162820728030,1396,3,2158,str\(\'H\'\),str\(\'tstat\'\),0.570555678747594385846753084479,97,2
397,,,,,,,,,,,,,,,397_0,COMPLETED,SOBOL,28.000000000000000000000000000000,0.000000000000000000000000000000,3568,11,4431,str\(\'KL\'\),str\(\'stdev\'\),0.363405391139909605957569738166,28,1
398,,,,,,,,,,,,,,,398_0,COMPLETED,SOBOL,25.000000000000000000000000000000,10.410000000000000142108547152020,4333,10,64,str\(\'H\'\),str\(\'stdev\'\),0.029501636853441596392011447847,6,1
399,,,,,,,,,,,,,,,399_0,COMPLETED,SOBOL,45.000000000000000000000000000000,12.380000000000000781597009336110,862,18,2805,str\(\'KL\'\),str\(\'tstat\'\),0.787032350391149493340492426796,75,2
400,,,,,,,,,,,,,,,400_0,COMPLETED,SOBOL,21.000000000000000000000000000000,3.359999999999999875655021241982,775,10,1773,str\(\'H\'\),str\(\'stdev\'\),0.907199656574055546265356042568,10,3
401,,,,,,,,,,,,,,,401_0,COMPLETED,SOBOL,42.000000000000000000000000000000,5.500000000000000000000000000000,4188,18,4189,str\(\'KL\'\),str\(\'tstat\'\),0.151526790298521507605045144373,67,2
402,,,,,,,,,,,,,,,402_0,COMPLETED,SOBOL,51.000000000000000000000000000000,3.049999999999999822364316059975,3693,2,1085,str\(\'H\'\),str\(\'tstat\'\),0.488870222970843315568600928600,89,2
403,,,,,,,,,,,,,,,403_0,COMPLETED,SOBOL,31.000000000000000000000000000000,0.000000000000000000000000000000,1502,11,3655,str\(\'KL\'\),str\(\'stdev\'\),0.701898625230416683962175738998,32,1
404,,,,,,,,,,,,,,,404_0,COMPLETED,SOBOL,44.000000000000000000000000000000,1.929999999999999937827510620991,1879,0,4591,str\(\'KL\'\),str\(\'tstat\'\),0.338142864514142271747942913862,51,1
405,,,,,,,,,,,,,,,405_0,COMPLETED,SOBOL,35.000000000000000000000000000000,1.389999999999999902300373832986,2852,13,2025,str\(\'H\'\),str\(\'stdev\'\),0.595820320824161142603259122552,20,2
406,,,,,,,,,,,,,,,406_0,COMPLETED,SOBOL,39.000000000000000000000000000000,1.280000000000000026645352591004,4894,7,2623,str\(\'KL\'\),str\(\'stdev\'\),0.761893049703910918424298870377,48,2
407,,,,,,,,,,,,,,,407_0,FAILED,SOBOL,,,221,21,214,str\(\'H\'\),str\(\'tstat\'\),0.054646800573915244036982130638,80,1
408,,,,,,,,,,,,,,,408_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.989999999999999991118215802999,395,4,3046,str\(\'H\'\),str\(\'tstat\'\),0.292484495984390358014337607528,29,3
409,,,,,,,,,,,,,,,409_0,COMPLETED,SOBOL,89.000000000000000000000000000000,16.140000000000000568434188608080,4492,13,455,str\(\'KL\'\),str\(\'stdev\'\),0.516233614381402694526457253232,98,2
410,,,,,,,,,,,,,,,410_0,COMPLETED,SOBOL,37.000000000000000000000000000000,0.000000000000000000000000000000,2784,9,4818,str\(\'H\'\),str\(\'stdev\'\),0.872599098850041610120342738810,70,1
411,,,,,,,,,,,,,,,411_0,COMPLETED,SOBOL,67.000000000000000000000000000000,11.250000000000000000000000000000,2487,17,2384,str\(\'KL\'\),str\(\'tstat\'\),0.069170360187068583024405654669,1,1
412,,,,,,,,,,,,,,,412_0,COMPLETED,SOBOL,19.000000000000000000000000000000,7.339999999999999857891452847980,1634,6,824,str\(\'KL\'\),str\(\'stdev\'\),0.955354829594492915845194147551,83,3
413,,,,,,,,,,,,,,,413_0,COMPLETED,SOBOL,41.000000000000000000000000000000,3.450000000000000177635683940025,3173,20,3254,str\(\'H\'\),str\(\'tstat\'\),0.227641770577058200064612947244,38,1
414,,,,,,,,,,,,,,,414_0,COMPLETED,SOBOL,42.000000000000000000000000000000,6.580000000000000071054273576010,3929,2,1395,str\(\'KL\'\),str\(\'tstat\'\),0.381514787642285246871409754021,17,3
415,,,,,,,,,,,,,,,415_0,COMPLETED,SOBOL,37.000000000000000000000000000000,1.429999999999999937827510620991,1111,16,3980,str\(\'H\'\),str\(\'stdev\'\),0.684998897589743083180735538917,61,2
416,,,,,,,,,,,,,,,416_0,COMPLETED,SOBOL,32.000000000000000000000000000000,0.000000000000000000000000000000,1230,5,3530,str\(\'H\'\),str\(\'stdev\'\),0.137473687982186676403983938144,21,1
417,,,,,,,,,,,,,,,417_0,COMPLETED,SOBOL,41.000000000000000000000000000000,4.750000000000000000000000000000,4047,19,1096,str\(\'KL\'\),str\(\'tstat\'\),0.928567050859332110412935890054,53,2
418,,,,,,,,,,,,,,,418_0,COMPLETED,SOBOL,51.000000000000000000000000000000,0.900000000000000022204460492503,3210,1,4258,str\(\'H\'\),str\(\'tstat\'\),0.711844853080809136791629043728,81,2
419,,,,,,,,,,,,,,,419_0,COMPLETED,SOBOL,32.000000000000000000000000000000,0.000000000000000000000000000000,1673,15,1667,str\(\'KL\'\),str\(\'stdev\'\),0.471619220821186901915211819869,49,1
420,,,,,,,,,,,,,,,420_0,COMPLETED,SOBOL,39.000000000000000000000000000000,59.270000000000003126388037344441,2373,4,108,str\(\'KL\'\),str\(\'tstat\'\),0.613194576796144197317062207730,69,3
421,,,,,,,,,,,,,,,421_0,COMPLETED,SOBOL,38.000000000000000000000000000000,1.219999999999999973354647408996,2671,12,2693,str\(\'H\'\),str\(\'stdev\'\),0.328075286375358710078131707633,11,2
422,,,,,,,,,,,,,,,422_0,COMPLETED,SOBOL,34.000000000000000000000000000000,0.979999999999999982236431605997,4449,8,2036,str\(\'KL\'\),str\(\'stdev\'\),0.033645360687747601080577197763,33,3
423,,,,,,,,,,,,,,,423_0,COMPLETED,SOBOL,37.000000000000000000000000000000,0.000000000000000000000000000000,352,16,4466,str\(\'H\'\),str\(\'tstat\'\),0.775582101155072423104286372109,91,1
424,,,,,,,,,,,,,,,424_0,COMPLETED,SOBOL,37.000000000000000000000000000000,1.050000000000000044408920985006,264,1,2298,str\(\'H\'\),str\(\'tstat\'\),0.506691448787227272099187302956,40,3
425,,,,,,,,,,,,,,,425_0,COMPLETED,SOBOL,36.000000000000000000000000000000,0.000000000000000000000000000000,4936,14,4868,str\(\'KL\'\),str\(\'stdev\'\),0.310323251415044076839677700264,85,2
426,,,,,,,,,,,,,,,426_0,COMPLETED,SOBOL,45.000000000000000000000000000000,12.570000000000000284217094304040,2965,7,485,str\(\'H\'\),str\(\'stdev\'\),0.082410140451043847886758442201,63,3
427,,,,,,,,,,,,,,,427_0,FAILED,SOBOL,,,1994,21,2901,str\(\'KL\'\),str\(\'tstat\'\),0.851087474690750189765253708174,18,3
428,,,,,,,,,,,,,,,428_0,COMPLETED,SOBOL,22.000000000000000000000000000000,1.300000000000000044408920985006,1463,10,3835,str\(\'KL\'\),str\(\'stdev\'\),0.249519349135458479160831757326,100,3
429,,,,,,,,,,,,,,,429_0,COMPLETED,SOBOL,44.000000000000000000000000000000,5.200000000000000177635683940025,3656,18,1426,str\(\'H\'\),str\(\'tstat\'\),0.941750998465344268950616424263,30,2
430,,,,,,,,,,,,,,,430_0,COMPLETED,SOBOL,68.000000000000000000000000000000,6.219999999999999751310042483965,4070,3,3303,str\(\'KL\'\),str\(\'tstat\'\),0.667283395981416060926960653887,2,1
431,,,,,,,,,,,,,,,431_0,COMPLETED,SOBOL,43.000000000000000000000000000000,16.100000000000001421085471520200,656,12,737,str\(\'H\'\),str\(\'stdev\'\),0.390935602948069560458321802798,72,2
432,,,,,,,,,,,,,,,432_0,COMPLETED,SOBOL,32.000000000000000000000000000000,0.000000000000000000000000000000,824,3,4705,str\(\'KL\'\),str\(\'tstat\'\),0.273237308545038082296940729066,7,2
433,,,,,,,,,,,,,,,433_0,COMPLETED,SOBOL,32.000000000000000000000000000000,3.379999999999999893418589635985,4296,11,2428,str\(\'H\'\),str\(\'stdev\'\),0.543767900012433580414494826982,64,3
434,,,,,,,,,,,,,,,434_0,COMPLETED,SOBOL,47.000000000000000000000000000000,1.899999999999999911182158029987,3450,9,3080,str\(\'KL\'\),str\(\'stdev\'\),0.813878305882215546951385931607,92,2
435,,,,,,,,,,,,,,,435_0,COMPLETED,SOBOL,39.000000000000000000000000000000,14.210000000000000852651282912120,1277,18,333,str\(\'H\'\),str\(\'tstat\'\),0.119606070032343275721942177370,35,1
436,,,,,,,,,,,,,,,436_0,COMPLETED,SOBOL,23.000000000000000000000000000000,11.619999999999999218402990663890,2143,6,1273,str\(\'H\'\),str\(\'stdev\'\),0.982887274894863383067900031165,55,2
437,,,,,,,,,,,,,,,437_0,COMPLETED,SOBOL,38.000000000000000000000000000000,18.559999999999998721023075631820,3056,20,4014,str\(\'KL\'\),str\(\'tstat\'\),0.208392742807045588948611225533,23,3
438,,,,,,,,,,,,,,,438_0,COMPLETED,SOBOL,37.000000000000000000000000000000,5.480000000000000426325641456060,4825,0,868,str\(\'H\'\),str\(\'tstat\'\),0.431952464224770682488241391184,44,3
439,,,,,,,,,,,,,,,439_0,COMPLETED,SOBOL,34.000000000000000000000000000000,1.810000000000000053290705182008,133,14,3141,str\(\'KL\'\),str\(\'stdev\'\),0.626280071359127776808861653990,77,3
440,,,,,,,,,,,,,,,440_0,COMPLETED,SOBOL,38.000000000000000000000000000000,8.460000000000000852651282912120,503,9,973,str\(\'KL\'\),str\(\'stdev\'\),0.903056947709992563488867745036,26,2
441,,,,,,,,,,,,,,,441_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,4541,17,3699,str\(\'H\'\),str\(\'tstat\'\),0.162978054504841568528306083863,96,1
442,,,,,,,,,,,,,,,442_0,COMPLETED,SOBOL,37.000000000000000000000000000000,4.240000000000000213162820728030,2560,5,1808,str\(\'KL\'\),str\(\'tstat\'\),0.446232339892536411518619843264,74,1
443,,,,,,,,,,,,,,,443_0,COMPLETED,SOBOL,39.000000000000000000000000000000,1.070000000000000062172489379009,2242,13,4066,str\(\'H\'\),str\(\'stdev\'\),0.737229744965210542773093038704,4,3
444,,,,,,,,,,,,,,,444_0,COMPLETED,SOBOL,51.000000000000000000000000000000,6.389999999999999680255768907955,1840,2,2501,str\(\'H\'\),str\(\'tstat\'\),0.349595969051122668069808696600,86,2
445,,,,,,,,,,,,,,,445_0,COMPLETED,SOBOL,40.000000000000000000000000000000,18.230000000000000426325641456060,3436,16,248,str\(\'KL\'\),str\(\'stdev\'\),0.591679452290758467469800052640,41,3
446,,,,,,,,,,,,,,,446_0,COMPLETED,SOBOL,17.000000000000000000000000000000,0.000000000000000000000000000000,3840,6,4635,str\(\'H\'\),str\(\'stdev\'\),0.797222202701494131460435710324,13,1
447,,,,,,,,,,,,,,,447_0,COMPLETED,SOBOL,37.000000000000000000000000000000,2.220000000000000195399252334028,1043,20,1913,str\(\'KL\'\),str\(\'tstat\'\),0.012006950758397579720471171072,58,2
448,,,,,,,,,,,,,,,448_0,COMPLETED,SOBOL,31.000000000000000000000000000000,0.000000000000000000000000000000,1089,8,4400,str\(\'H\'\),str\(\'tstat\'\),0.481303387444466379552210355541,19,3
449,,,,,,,,,,,,,,,449_0,COMPLETED,SOBOL,33.000000000000000000000000000000,1.750000000000000000000000000000,3876,16,2141,str\(\'KL\'\),str\(\'stdev\'\),0.709955535234883416961793045630,62,1
450,,,,,,,,,,,,,,,450_0,COMPLETED,SOBOL,37.000000000000000000000000000000,1.689999999999999946709294817992,3380,4,2744,str\(\'H\'\),str\(\'stdev\'\),0.930330622071400270556296163704,84,3
451,,,,,,,,,,,,,,,451_0,COMPLETED,SOBOL,66.000000000000000000000000000000,3.169999999999999928945726423990,1813,13,17,str\(\'KL\'\),str\(\'tstat\'\),0.127907423350960003372023265911,41,2
452,,,,,,,,,,,,,,,452_0,COMPLETED,SOBOL,40.000000000000000000000000000000,3.879999999999999893418589635985,2191,1,1582,str\(\'KL\'\),str\(\'stdev\'\),0.769918071797117575805202704942,71,3
453,,,,,,,,,,,,,,,453_0,COMPLETED,SOBOL,61.000000000000000000000000000000,8.789999999999999147348717087880,2538,15,4304,str\(\'H\'\),str\(\'tstat\'\),0.047108038455247878972809161269,3,1
454,,,,,,,,,,,,,,,454_0,COMPLETED,SOBOL,35.000000000000000000000000000000,5.709999999999999964472863211995,4583,5,1206,str\(\'KL\'\),str\(\'tstat\'\),0.314494464956223962470716060125,32,1
455,,,,,,,,,,,,,,,455_0,COMPLETED,SOBOL,44.000000000000000000000000000000,148.509999999999990905052982270718,534,19,3459,str\(\'H\'\),str\(\'stdev\'\),0.618984118564054330846602169913,99,2
456,,,,,,,,,,,,,,,456_0,COMPLETED,SOBOL,36.000000000000000000000000000000,2.649999999999999911182158029987,82,3,627,str\(\'H\'\),str\(\'stdev\'\),0.848948914729058756734048074577,50,2
457,,,,,,,,,,,,,,,457_0,COMPLETED,SOBOL,35.000000000000000000000000000000,0.000000000000000000000000000000,4803,12,3374,str\(\'KL\'\),str\(\'tstat\'\),0.092332373363897199403105275906,81,1
458,,,,,,,,,,,,,,,458_0,COMPLETED,SOBOL,19.000000000000000000000000000000,2.750000000000000000000000000000,3098,10,1511,str\(\'H\'\),str\(\'tstat\'\),0.300511540582403535726285781493,52,3
459,,,,,,,,,,,,,,,459_0,COMPLETED,SOBOL,34.000000000000000000000000000000,0.000000000000000000000000000000,2175,18,3788,str\(\'KL\'\),str\(\'stdev\'\),0.508696874767541884487798142800,22,1
460,,,,,,,,,,,,,,,460_0,FAILED,SOBOL,,,1323,7,2850,str\(\'KL\'\),str\(\'tstat\'\),0.404647775644436491493394214558,90,2
461,,,,,,,,,,,,,,,461_0,FAILED,SOBOL,,,3487,21,576,str\(\'H\'\),str\(\'stdev\'\),0.661381553146988099278757999855,35,1
462,,,,,,,,,,,,,,,462_0,COMPLETED,SOBOL,40.000000000000000000000000000000,11.419999999999999928945726423990,4240,1,4934,str\(\'KL\'\),str\(\'stdev\'\),0.947786209505051324697433301480,13,3
463,,,,,,,,,,,,,,,463_0,COMPLETED,SOBOL,35.000000000000000000000000000000,0.000000000000000000000000000000,797,15,2193,str\(\'H\'\),str\(\'tstat\'\),0.235696896018460388955162443381,68,1
464,,,,,,,,,,,,,,,464_0,COMPLETED,SOBOL,38.000000000000000000000000000000,1.439999999999999946709294817992,693,0,3231,str\(\'KL\'\),str\(\'stdev\'\),0.117480719555169338397249134687,5,3
465,,,,,,,,,,,,,,,465_0,COMPLETED,SOBOL,49.000000000000000000000000000000,6.419999999999999928945726423990,4116,14,816,str\(\'H\'\),str\(\'tstat\'\),0.823813748279586421929820971854,72,2
466,,,,,,,,,,,,,,,466_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,3629,7,3910,str\(\'KL\'\),str\(\'tstat\'\),0.533965591596439526078654580488,94,1
467,,,,,,,,,,,,,,,467_0,COMPLETED,SOBOL,40.000000000000000000000000000000,11.230000000000000426325641456060,1407,20,1339,str\(\'H\'\),str\(\'stdev\'\),0.275252136941999181463103241185,27,3
468,,,,,,,,,,,,,,,468_0,COMPLETED,SOBOL,50.000000000000000000000000000000,14.910000000000000142108547152020,1972,9,404,str\(\'H\'\),str\(\'tstat\'\),0.639978796629235180404293714673,57,1
469,,,,,,,,,,,,,,,469_0,COMPLETED,SOBOL,39.000000000000000000000000000000,1.489999999999999991118215802999,2914,17,2970,str\(\'KL\'\),str\(\'stdev\'\),0.426037173964083193400398386075,14,2
470,,,,,,,,,,,,,,,470_0,COMPLETED,SOBOL,36.000000000000000000000000000000,2.009999999999999786837179271970,4968,3,2382,str\(\'H\'\),str\(\'stdev\'\),0.214418313488364209451475517199,42,2
471,,,,,,,,,,,,,,,471_0,COMPLETED,SOBOL,35.000000000000000000000000000000,2.479999999999999982236431605997,306,11,4791,str\(\'KL\'\),str\(\'tstat\'\),0.969055181419476885373853747296,85,3
472,,,,,,,,,,,,,,,472_0,COMPLETED,SOBOL,17.000000000000000000000000000000,0.000000000000000000000000000000,330,6,1959,str\(\'KL\'\),str\(\'tstat\'\),0.746915930375456782464027583046,36,1
473,,,,,,,,,,,,,,,473_0,COMPLETED,SOBOL,41.000000000000000000000000000000,2.520000000000000017763568394003,4398,20,4550,str\(\'H\'\),str\(\'stdev\'\),0.444345040833577509253871085093,91,3
474,,,,,,,,,,,,,,,474_0,COMPLETED,SOBOL,56.000000000000000000000000000000,36.750000000000000000000000000000,2703,2,177,str\(\'KL\'\),str\(\'stdev\'\),0.164747451571747666188016978595,63,2
475,,,,,,,,,,,,,,,475_0,COMPLETED,SOBOL,32.000000000000000000000000000000,0.000000000000000000000000000000,2414,16,2611,str\(\'H\'\),str\(\'tstat\'\),0.893496508933603772462106462626,8,1
476,,,,,,,,,,,,,,,476_0,COMPLETED,SOBOL,36.000000000000000000000000000000,4.790000000000000035527136788005,1709,5,4171,str\(\'H\'\),str\(\'stdev\'\),0.006341140555217862455339439265,76,1
477,,,,,,,,,,,,,,,477_0,COMPLETED,SOBOL,39.000000000000000000000000000000,3.689999999999999946709294817992,3257,13,1741,str\(\'KL\'\),str\(\'tstat\'\),0.810683099623769498620617923734,46,3
478,,,,,,,,,,,,,,,478_0,COMPLETED,SOBOL,41.000000000000000000000000000000,0.959999999999999964472863211995,4020,9,3609,str\(\'H\'\),str\(\'tstat\'\),0.578093042958527814079161544214,24,2
479,,,,,,,,,,,,,,,479_0,COMPLETED,SOBOL,37.000000000000000000000000000000,4.709999999999999964472863211995,1173,17,1025,str\(\'KL\'\),str\(\'stdev\'\),0.355379922905936840304974566607,54,3
480,,,,,,,,,,,,,,,480_0,COMPLETED,SOBOL,32.000000000000000000000000000000,0.000000000000000000000000000000,1137,4,1467,str\(\'KL\'\),str\(\'stdev\'\),0.837497527834027977178266155533,15,1
481,,,,,,,,,,,,,,,481_0,COMPLETED,SOBOL,41.000000000000000000000000000000,1.709999999999999964472863211995,3985,12,3901,str\(\'H\'\),str\(\'tstat\'\),0.096474959539249546813799440770,59,3
482,,,,,,,,,,,,,,,482_0,COMPLETED,SOBOL,47.000000000000000000000000000000,8.669999999999999928945726423990,3136,8,749,str\(\'KL\'\),str\(\'tstat\'\),0.265180313030257797102251515753,87,2
483,,,,,,,,,,,,,,,483_0,COMPLETED,SOBOL,43.000000000000000000000000000000,5.299999999999999822364316059975,1588,17,3340,str\(\'H\'\),str\(\'stdev\'\),0.551334650028497019746964724618,44,3
484,,,,,,,,,,,,,,,484_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,2455,5,4899,str\(\'H\'\),str\(\'tstat\'\),0.408788514053449014706842490341,74,2
485,,,,,,,,,,,,,,,485_0,COMPLETED,SOBOL,40.000000000000000000000000000000,12.380000000000000781597009336110,2742,19,2315,str\(\'KL\'\),str\(\'stdev\'\),0.649928318485617606548032654246,6,2
486,,,,,,,,,,,,,,,486_0,COMPLETED,SOBOL,35.000000000000000000000000000000,12.380000000000000781597009336110,4514,1,2962,str\(\'H\'\),str\(\'stdev\'\),0.990425944067537811221768606629,28,1
487,,,,,,,,,,,,,,,487_0,COMPLETED,SOBOL,37.000000000000000000000000000000,9.410000000000000142108547152020,447,15,532,str\(\'KL\'\),str\(\'tstat\'\),0.200367627767846001596296900971,96,3
488,,,,,,,,,,,,,,,488_0,COMPLETED,SOBOL,18.000000000000000000000000000000,0.000000000000000000000000000000,189,10,2700,str\(\'KL\'\),str\(\'tstat\'\),0.453769224502146240052269376974,47,1
489,,,,,,,,,,,,,,,489_0,COMPLETED,SOBOL,68.000000000000000000000000000000,27.100000000000001421085471520200,4853,19,130,str\(\'H\'\),str\(\'stdev\'\),0.729202845362946439067286519276,78,2
490,,,,,,,,,,,,,,,490_0,COMPLETED,SOBOL,42.000000000000000000000000000000,49.500000000000000000000000000000,2874,3,4522,str\(\'KL\'\),str\(\'stdev\'\),0.879895020043477416038513183594,56,2
491,,,,,,,,,,,,,,,491_0,COMPLETED,SOBOL,30.000000000000000000000000000000,7.070000000000000284217094304040,1931,11,2107,str\(\'H\'\),str\(\'tstat\'\),0.186628324136137974109672654777,25,3
492,,,,,,,,,,,,,,,492_0,COMPLETED,SOBOL,51.000000000000000000000000000000,5.209999999999999964472863211995,1528,0,1172,str\(\'H\'\),str\(\'stdev\'\),0.789167229691520311085639605153,93,1
493,,,,,,,,,,,,,,,493_0,COMPLETED,SOBOL,44.000000000000000000000000000000,1.500000000000000000000000000000,3749,14,3581,str\(\'KL\'\),str\(\'tstat\'\),0.019575723279267549792326263969,37,3
494,,,,,,,,,,,,,,,494_0,COMPLETED,SOBOL,38.000000000000000000000000000000,6.750000000000000000000000000000,4151,7,1694,str\(\'H\'\),str\(\'tstat\'\),0.373213406439870609698772341289,9,2
495,,,,,,,,,,,,,,,495_0,FAILED,SOBOL,,,729,21,4260,str\(\'KL\'\),str\(\'stdev\'\),0.568546557234600236085952928988,65,1
496,,,,,,,,,,,,,,,496_0,COMPLETED,SOBOL,40.000000000000000000000000000000,19.410000000000000142108547152020,918,7,299,str\(\'H\'\),str\(\'tstat\'\),0.688195981357246688858708694170,1,3
497,,,,,,,,,,,,,,,497_0,COMPLETED,SOBOL,53.000000000000000000000000000000,5.709999999999999964472863211995,4360,20,2577,str\(\'KL\'\),str\(\'stdev\'\),0.494781594628468157637257718307,70,1
498,,,,,,,,,,,,,,,498_0,COMPLETED,SOBOL,57.000000000000000000000000000000,4.339999999999999857891452847980,3521,0,1915,str\(\'H\'\),str\(\'stdev\'\),0.145497286142781373508015008156,98,1
499,,,,,,,,,,,,,,,499_0,COMPLETED,SOBOL,41.000000000000000000000000000000,8.740000000000000213162820728030,1359,13,4662,str\(\'KL\'\),str\(\'tstat\'\),0.921027816575020530365236481884,29,2
500,,,,,,,,,,,,,,,500_0,COMPLETED,SOBOL,42.000000000000000000000000000000,0.900000000000000022204460492503,2059,2,3722,str\(\'KL\'\),str\(\'stdev\'\),0.056775846583768725672758392875,60,2
501,,,,,,,,,,,,,,,501_0,COMPLETED,SOBOL,30.000000000000000000000000000000,3.339999999999999857891452847980,2982,11,981,str\(\'H\'\),str\(\'tstat\'\),0.751961302839219580818053145777,17,1
502,,,,,,,,,,,,,,,502_0,COMPLETED,SOBOL,22.000000000000000000000000000000,1.250000000000000000000000000000,4763,10,4137,str\(\'KL\'\),str\(\'tstat\'\),0.605626309901475923247460286802,39,3
503,,,,,,,,,,,,,,,503_0,COMPLETED,SOBOL,48.000000000000000000000000000000,8.369999999999999218402990663890,41,18,1863,str\(\'H\'\),str\(\'stdev\'\),0.336131716778501843378990088240,82,2
504,,,,,,,,,,,,,,,504_0,COMPLETED,SOBOL,35.000000000000000000000000000000,2.399999999999999911182158029987,575,2,4032,str\(\'H\'\),str\(\'stdev\'\),0.074840088993310932563574056076,33,2
505,,,,,,,,,,,,,,,505_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,4622,15,1305,str\(\'KL\'\),str\(\'tstat\'\),0.859142120530828834468195509544,89,1
506,,,,,,,,,,,,,,,506_0,COMPLETED,SOBOL,18.000000000000000000000000000000,1.169999999999999928945726423990,2653,6,3187,str\(\'H\'\),str\(\'tstat\'\),0.529823957188054972533564068726,67,3
507,,,,,,,,,,,,,,,507_0,COMPLETED,SOBOL,40.000000000000000000000000000000,6.990000000000000213162820728030,2308,20,928,str\(\'KL\'\),str\(\'stdev\'\),0.286704475603997699373337582074,11,1
508,,,,,,,,,,,,,,,508_0,COMPLETED,SOBOL,36.000000000000000000000000000000,0.910000000000000031086244689504,1777,9,2494,str\(\'KL\'\),str\(\'tstat\'\),0.675309016646817306117611678928,79,1
509,,,,,,,,,,,,,,,509_0,COMPLETED,SOBOL,40.000000000000000000000000000000,1.879999999999999893418589635985,3345,17,4747,str\(\'H\'\),str\(\'stdev\'\),0.383398391168564556252817965287,48,3
510,,,,,,,,,,,,,,,510_0,COMPLETED,SOBOL,41.000000000000000000000000000000,12.250000000000000000000000000000,3756,5,369,str\(\'KL\'\),str\(\'stdev\'\),0.225868692848831403852116750386,20,3
511,,,,,,,,,,,,,,,511_0,COMPLETED,SOBOL,32.000000000000000000000000000000,2.399999999999999911182158029987,967,13,3092,str\(\'H\'\),str\(\'tstat\'\),0.964911587709560980563594512205,51,1
512,,,,,,,,,,,,,,,512_0,COMPLETED,SOBOL,141.000000000000000000000000000000,0.920000000000000039968028886506,976,9,5,str\(\'H\'\),str\(\'stdev\'\),0.728551432441919999405399721581,44,2
513,,,,,,,,,,,,,,,513_0,COMPLETED,SOBOL,39.000000000000000000000000000000,3.810000000000000053290705182008,3755,17,2746,str\(\'KL\'\),str\(\'tstat\'\),0.454427206845954057001790715731,87,3
514,,,,,,,,,,,,,,,514_0,COMPLETED,SOBOL,36.000000000000000000000000000000,2.220000000000000195399252334028,3346,5,2138,str\(\'H\'\),str\(\'tstat\'\),0.187984702670946718372491091031,58,1
515,,,,,,,,,,,,,,,515_0,COMPLETED,SOBOL,32.000000000000000000000000000000,0.000000000000000000000000000000,1768,13,4412,str\(\'KL\'\),str\(\'stdev\'\),0.878541478220373428520417746768,16,1
516,,,,,,,,,,,,,,,516_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,2314,2,3476,str\(\'KL\'\),str\(\'tstat\'\),0.019162547668442130033295001112,96,1
517,,,,,,,,,,,,,,,517_0,COMPLETED,SOBOL,40.000000000000000000000000000000,3.810000000000000053290705182008,2650,15,1199,str\(\'H\'\),str\(\'stdev\'\),0.789575665056705511268830832705,28,3
518,,,,,,,,,,,,,,,518_0,COMPLETED,SOBOL,23.000000000000000000000000000000,1.979999999999999982236431605997,4626,6,4312,str\(\'KL\'\),str\(\'stdev\'\),0.570144976429641237025691680174,6,2
519,,,,,,,,,,,,,,,519_0,COMPLETED,SOBOL,50.000000000000000000000000000000,17.469999999999998863131622783840,569,20,1565,str\(\'H\'\),str\(\'tstat\'\),0.371614128423854717109264811370,74,2
520,,,,,,,,,,,,,,,520_0,COMPLETED,SOBOL,36.000000000000000000000000000000,4.790000000000000035527136788005,47,2,3771,str\(\'H\'\),str\(\'tstat\'\),0.094911370925605295645333114862,25,2
521,,,,,,,,,,,,,,,521_0,COMPLETED,SOBOL,36.000000000000000000000000000000,3.879999999999999893418589635985,4759,11,1519,str\(\'KL\'\),str\(\'stdev\'\),0.839071678830310752061905077426,55,3
522,,,,,,,,,,,,,,,522_0,COMPLETED,SOBOL,20.000000000000000000000000000000,0.000000000000000000000000000000,2986,10,3367,str\(\'H\'\),str\(\'stdev\'\),0.551661711176857361138559099345,77,1
