trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
2919,1754134315.000000000000000000000000000000,1754134333.000000000000000000000000000000,18.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 4801 n_samples 683 threshold 0.6057861835155636 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7184,10.000000000000000000000000000000,561.640625000000000000000000000000,556.307291666666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.546124999999999971578290569596,5740975.000000000000000000000000000000,2919_0,COMPLETED,SOBOL,10.000000000000000000000000000000,18.920000000000001705302565824240,4801,683,0.605786183515563569912387720251,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2920,1754134378.000000000000000000000000000000,1754134403.000000000000000000000000000000,25.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 4422 n_samples 3419 threshold 0.003342358922585845 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7180,3.000000000000000000000000000000,555.187500000000000000000000000000,553.677083333333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.980125000000000023980817331903,5740990.000000000000000000000000000000,2920_0,COMPLETED,SOBOL,3.000000000000000000000000000000,2.479999999999999982236431605997,4422,3419,0.003342358922585845094205270200,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2921,1754134436.000000000000000000000000000000,1754134455.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 629 n_samples 1848 threshold 0.5522596355378627 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7163,5.000000000000000000000000000000,552.453125000000000000000000000000,551.938802083333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.314500000000000001776356839400,5741005.000000000000000000000000000000,2921_0,COMPLETED,SOBOL,5.000000000000000000000000000000,6.519999999999999573674358543940,629,1848,0.552259635537862725307434175193,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2922,1754134482.000000000000000000000000000000,1754134508.000000000000000000000000000000,26.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 1876 n_samples 4493 threshold 0.45683428685180844 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7160,5.000000000000000000000000000000,552.621093750000000000000000000000,552.062500000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.234499999999999986233234494648,5741016.000000000000000000000000000000,2922_0,COMPLETED,SOBOL,5.000000000000000000000000000000,1.020000000000000017763568394003,1876,4493,0.456834286851808435425681409470,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2923,1754134535.000000000000000000000000000000,1754134553.000000000000000000000000000000,18.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 3174 n_samples 461 threshold 0.9720077363625169 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7164,5.000000000000000000000000000000,550.394531250000000000000000000000,550.394531250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5741020.000000000000000000000000000000,2923_0,COMPLETED,SOBOL,5.000000000000000000000000000000,0.000000000000000000000000000000,3174,461,0.972007736362516916450715598330,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2924,1754134596.000000000000000000000000000000,1754134621.000000000000000000000000000000,25.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 2760 n_samples 3880 threshold 0.7211545012611896 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7186,9.000000000000000000000000000000,552.292968750000000000000000000000,551.567708333333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5741024.000000000000000000000000000000,2924_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,2760,3880,0.721154501261189628813497165538,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2925,1754134656.000000000000000000000000000000,1754134675.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 1548 n_samples 1079 threshold 0.20866324817761778 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7164,6.000000000000000000000000000000,553.484375000000000000000000000000,552.151041666666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.542249999999999898747660154186,5741027.000000000000000000000000000000,2925_0,COMPLETED,SOBOL,6.000000000000000000000000000000,19.170000000000001705302565824240,1548,1079,0.208663248177617777212589089686,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2926,1754134716.000000000000000000000000000000,1754134748.000000000000000000000000000000,32.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 296 n_samples 2806 threshold 0.7994200203809887 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7166,14.000000000000000000000000000000,551.312500000000000000000000000000,550.978515625000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5741030.000000000000000000000000000000,2926_0,COMPLETED,SOBOL,14.000000000000000000000000000000,0.000000000000000000000000000000,296,2806,0.799420020380988693986523685453,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2927,1754134773.000000000000000000000000000000,1754134786.000000000000000000000000000000,13.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 4013 n_samples 2465 threshold 0.2551301139332354 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7186,4.000000000000000000000000000000,553.222656250000000000000000000000,553.083333333333371228945907205343,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.425999999999999934274796942191,5741033.000000000000000000000000000000,2927_0,COMPLETED,SOBOL,4.000000000000000000000000000000,4.169999999999999928945726423990,4013,2465,0.255130113933235425083267955415,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2928,1754134833.000000000000000000000000000000,1754134845.000000000000000000000000000000,12.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 3894 n_samples 2603 threshold 0.5230804047361016 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7186,4.000000000000000000000000000000,550.464843750000000000000000000000,549.912760416666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.137499999999999955591079014994,5741036.000000000000000000000000000000,2928_0,COMPLETED,SOBOL,4.000000000000000000000000000000,2.649999999999999911182158029987,3894,2603,0.523080404736101622908961417124,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2929,1754134883.000000000000000000000000000000,1754134902.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 102 n_samples 2283 threshold 0.0325178644489497 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7166,3.000000000000000000000000000000,551.519531250000000000000000000000,550.829427083333371228945907205343,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.050999999999999996724842077356,5741038.000000000000000000000000000000,2929_0,COMPLETED,SOBOL,3.000000000000000000000000000000,5.259999999999999786837179271970,102,2283,0.032517864448949697353530297050,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2930,1754134944.000000000000000000000000000000,1754134976.000000000000000000000000000000,32.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 1349 n_samples 3991 threshold 0.9429465023577214 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7166,13.000000000000000000000000000000,553.753906250000000000000000000000,552.757812500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5741040.000000000000000000000000000000,2930_0,COMPLETED,SOBOL,13.000000000000000000000000000000,0.000000000000000000000000000000,1349,3991,0.942946502357721372256094127806,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2931,1754134998.000000000000000000000000000000,1754135010.000000000000000000000000000000,12.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 2647 n_samples 1208 threshold 0.48588413683138787 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7186,4.000000000000000000000000000000,551.964843750000000000000000000000,551.964843750000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.510000000000000008881784197001,5741042.000000000000000000000000000000,2931_0,COMPLETED,SOBOL,4.000000000000000000000000000000,10.349999999999999644728632119950,2647,1208,0.485884136831387869470688656293,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2932,1754135059.000000000000000000000000000000,1754135071.000000000000000000000000000000,12.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 3287 n_samples 4627 threshold 0.24186280957236886 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7186,3.000000000000000000000000000000,554.230468750000000000000000000000,553.649739583333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.410874999999999990230037383299,5741043.000000000000000000000000000000,2932_0,COMPLETED,SOBOL,3.000000000000000000000000000000,1.209999999999999964472863211995,3287,4627,0.241862809572368858690438742087,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2933,1754135109.000000000000000000000000000000,1754135121.000000000000000000000000000000,12.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 2075 n_samples 576 threshold 0.6879587989840656 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7186,4.000000000000000000000000000000,550.734375000000000000000000000000,550.734375000000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.594125000000000014210854715202,5741044.000000000000000000000000000000,2933_0,COMPLETED,SOBOL,4.000000000000000000000000000000,23.329999999999998294697434175760,2075,576,0.687958798984065644788188365055,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2934,1754135167.000000000000000000000000000000,1754135180.000000000000000000000000000000,13.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 823 n_samples 3241 threshold 0.288455316003412 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7186,3.000000000000000000000000000000,557.632812500000000000000000000000,553.864583333333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.308624999999999982680520815848,5741045.000000000000000000000000000000,2934_0,COMPLETED,SOBOL,3.000000000000000000000000000000,4.349999999999999644728632119950,823,3241,0.288455316003412010061879300338,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2935,1754135221.000000000000000000000000000000,1754135240.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 4540 n_samples 1650 threshold 0.7661063064355403 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7186,8.000000000000000000000000000000,553.113281250000000000000000000000,551.779947916666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5741046.000000000000000000000000000000,2935_0,COMPLETED,SOBOL,8.000000000000000000000000000000,0.000000000000000000000000000000,4540,1650,0.766106306435540340693535199534,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2936,1754135278.000000000000000000000000000000,1754135291.000000000000000000000000000000,13.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 5000 n_samples 4249 threshold 0.3751452284883708 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7186,4.000000000000000000000000000000,555.187500000000000000000000000000,553.268229166666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.156125000000000069277916736610,5741047.000000000000000000000000000000,2936_0,COMPLETED,SOBOL,4.000000000000000000000000000000,1.709999999999999964472863211995,5000,4249,0.375145228488370785502326043570,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2937,1754135342.000000000000000000000000000000,1754135361.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 1202 n_samples 784 threshold 0.8197794209495187 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7166,6.000000000000000000000000000000,553.097656250000000000000000000000,552.430989583333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.150249999999999994670929481799,5741049.000000000000000000000000000000,2937_0,COMPLETED,SOBOL,6.000000000000000000000000000000,2.410000000000000142108547152020,1202,784,0.819779420949518722316895491531,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2938,1754135401.000000000000000000000000000000,1754135439.000000000000000000000000000000,38.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 2455 n_samples 2824 threshold 0.17078972557745875 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7186,3.000000000000000000000000000000,554.156250000000000000000000000000,553.000000000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.920625000000000026645352591004,5741051.000000000000000000000000000000,2938_0,COMPLETED,SOBOL,3.000000000000000000000000000000,3.049999999999999822364316059975,2455,2824,0.170789725577458750827020139695,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2939,1754135464.000000000000000000000000000000,1754135483.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 3748 n_samples 1896 threshold 0.6499025092422962 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7186,8.000000000000000000000000000000,549.691406250000000000000000000000,549.279947916666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5741053.000000000000000000000000000000,2939_0,COMPLETED,SOBOL,8.000000000000000000000000000000,0.000000000000000000000000000000,3748,1896,0.649902509242296200220323498797,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2940,1754139239.000000000000000000000000000000,1754139270.000000000000000000000000000000,31.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 2831 n_samples 3441 threshold 0.9048654796872287 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7163,10.000000000000000000000000000000,550.855468750000000000000000000000,550.003906250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5741491.000000000000000000000000000000,2940_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,2831,3441,0.904865479687228746463745210349,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2941,1754139297.000000000000000000000000000000,1754139316.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 1614 n_samples 1285 threshold 0.414790123257786 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7116,6.000000000000000000000000000000,556.328125000000000000000000000000,553.661458333333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.486750000000000015987211554602,5741505.000000000000000000000000000000,2941_0,COMPLETED,SOBOL,6.000000000000000000000000000000,11.560000000000000497379915032070,1614,1285,0.414790123257786025323667900011,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2942,1754139357.000000000000000000000000000000,1754139382.000000000000000000000000000000,25.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 366 n_samples 4867 threshold 0.5767325785178691 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7115,8.000000000000000000000000000000,553.832031250000000000000000000000,553.156250000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5741518.000000000000000000000000000000,2942_0,COMPLETED,SOBOL,8.000000000000000000000000000000,0.000000000000000000000000000000,366,4867,0.576732578517869076684121409926,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2943,1754139428.000000000000000000000000000000,1754139570.000000000000000000000000000000,142.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 4078 n_samples 170 threshold 0.11918302541598677 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7114,42.000000000000000000000000000000,577.496093750000000000000000000000,565.496093750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.614999999999999991118215802999,5741532.000000000000000000000000000000,2943_0,COMPLETED,SOBOL,42.000000000000000000000000000000,51.420000000000001705302565824240,4078,170,0.119183025415986770800813587812,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2944,1754139477.000000000000000000000000000000,1754139502.000000000000000000000000000000,25.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 4098 n_samples 2696 threshold 0.884013026650995 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7113,9.000000000000000000000000000000,550.746093750000000000000000000000,550.622395833333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5741545.000000000000000000000000000000,2944_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,4098,2696,0.884013026650995015209844041237,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2945,1754139536.000000000000000000000000000000,1754139549.000000000000000000000000000000,13.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 386 n_samples 2352 threshold 0.4356613811273128 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7113,3.000000000000000000000000000000,554.175781250000000000000000000000,553.772135416666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.193000000000000004884981308351,5741553.000000000000000000000000000000,2945_0,COMPLETED,SOBOL,3.000000000000000000000000000000,5.009999999999999786837179271970,386,2352,0.435661381127312785643823644932,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2946,1754139598.000000000000000000000000000000,1754139616.000000000000000000000000000000,18.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 1633 n_samples 3769 threshold 0.5895061639882624 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7115,9.000000000000000000000000000000,553.742187500000000000000000000000,552.768229166666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5741560.000000000000000000000000000000,2946_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,1633,3769,0.589506163988262388286898385559,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2947,1754139657.000000000000000000000000000000,1754139676.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 2851 n_samples 966 threshold 0.10643584404326975 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7115,5.000000000000000000000000000000,555.738281250000000000000000000000,553.071614583333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.569749999999999978683717927197,5741566.000000000000000000000000000000,2947_0,COMPLETED,SOBOL,5.000000000000000000000000000000,17.649999999999998578914528479800,2851,966,0.106435844043269750569535858631,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2948,1754139697.000000000000000000000000000000,1754139716.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 3728 n_samples 4383 threshold 0.3543328835070133 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7113,3.000000000000000000000000000000,557.089843750000000000000000000000,555.264322916666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.466000000000000025313084961454,5741570.000000000000000000000000000000,2948_0,COMPLETED,SOBOL,3.000000000000000000000000000000,1.830000000000000071054273576010,3728,4383,0.354332883507013307600175266998,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
