trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,feature_id,batch_size,divergence,statistic,significance,subsets,detect_batch
1031,,,,,,,,,,,,,,,1031_0,COMPLETED,SOBOL,31.000000000000000000000000000000,3.299999999999999822364316059975,3933,0,3128,str\(\'H\'\),str\(\'tstat\'\),0.001437177984043955898327271647,70,2
1032,,,,,,,,,,,,,,,1032_0,COMPLETED,SOBOL,40.000000000000000000000000000000,1.209999999999999964472863211995,4205,2,947,str\(\'H\'\),str\(\'tstat\'\),0.301870043862611070473178642715,37,2
1033,,,,,,,,,,,,,,,1033_0,COMPLETED,SOBOL,55.000000000000000000000000000000,1.000000000000000000000000000000,2173,2,3544,str\(\'KL\'\),str\(\'stdev\'\),0.966891085475683254024659163406,52,1
1034,,,,,,,,,,,,,,,1034_0,COMPLETED,SOBOL,48.000000000000000000000000000000,3.120000000000000106581410364015,1025,3,1541,str\(\'H\'\),str\(\'stdev\'\),0.645149042034521724708895362710,100,3
1035,,,,,,,,,,,,,,,1035_0,COMPLETED,SOBOL,28.000000000000000000000000000000,0.949999999999999955591079014994,2744,0,3980,str\(\'KL\'\),str\(\'tstat\'\),0.125105163937434538112825066491,14,2
1036,,,,,,,,,,,,,,,1036_0,FAILED,SOBOL,,,3257,4,2786,str\(\'KL\'\),str\(\'stdev\'\),0.531611396931111812591552734375,65,2
1037,,,,,,,,,,,,,,,1037_0,COMPLETED,SOBOL,29.000000000000000000000000000000,13.429999999999999715782905695960,600,0,226,str\(\'H\'\),str\(\'tstat\'\),0.199667860623449100465620631439,49,1
1038,,,,,,,,,,,,,,,1038_0,COMPLETED,SOBOL,31.000000000000000000000000000000,0.000000000000000000000000000000,1359,3,4691,str\(\'KL\'\),str\(\'tstat\'\),0.375448894200846539082050412617,3,3
1039,1753909829.000000000000000000000000000000,1753909873.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4952 feature_id 1 batch_size 2289 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.8543183740694076 subsets 85,0.000000000000000000000000000000,,i7184,30.000000000000000000000000000000,551.738281250000000000000000000000,551.738281250000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.572250000000000036415315207705,5708729.000000000000000000000000000000,1039_0,COMPLETED,SOBOL,30.000000000000000000000000000000,4.040000000000000035527136788005,4952,1,2289,str\(\'H\'\),str\(\'stdev\'\),0.854318374069407582283020019531,85,2
1040,1753909890.000000000000000000000000000000,1753909990.000000000000000000000000000000,100.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4689 feature_id 3 batch_size 3657 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.9916256156582385 subsets 13,0.000000000000000000000000000000,,i7181,50.000000000000000000000000000000,552.945312500000000000000000000000,552.373883928571444812405388802290,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.664375000000000048849813083507,5708745.000000000000000000000000000000,1040_0,COMPLETED,SOBOL,50.000000000000000000000000000000,1.489999999999999991118215802999,4689,3,3657,str\(\'KL\'\),str\(\'tstat\'\),0.991625615658238479532826659124,13,1
1041,1753909916.000000000000000000000000000000,1753909979.000000000000000000000000000000,63.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1407 feature_id 1 batch_size 1215 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.2698335593622178 subsets 76,0.000000000000000000000000000000,,i7180,28.000000000000000000000000000000,550.574218750000000000000000000000,550.574218750000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.455625000000000002220446049250,5708762.000000000000000000000000000000,1041_0,COMPLETED,SOBOL,28.000000000000000000000000000000,3.319999999999999840127884453977,1407,1,1215,str\(\'H\'\),str\(\'stdev\'\),0.269833559362217811905537701023,76,2
1042,1753910078.000000000000000000000000000000,1753910121.000000000000000000000000000000,43.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 376 feature_id 4 batch_size 3858 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.08696977343782783 subsets 74,1.000000000000000000000000000000,,i7178,,,,,,,5708776.000000000000000000000000000000,1042_0,FAILED,SOBOL,,,376,4,3858,str\(\'KL\'\),str\(\'stdev\'\),0.086969773437827829765112142013,74,2
1043,1753910021.000000000000000000000000000000,1753910090.000000000000000000000000000000,69.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3344 feature_id 0 batch_size 1262 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.6749926368519664 subsets 39,0.000000000000000000000000000000,,i7177,28.000000000000000000000000000000,551.414062500000000000000000000000,551.414062500000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.473250000000000003996802888651,5708788.000000000000000000000000000000,1043_0,COMPLETED,SOBOL,28.000000000000000000000000000000,3.270000000000000017763568394003,3344,0,1262,str\(\'H\'\),str\(\'tstat\'\),0.674992636851966421041026933381,39,1
1044,1753909990.000000000000000000000000000000,1753910021.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2539 feature_id 4 batch_size 113 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.23169671425782143 subsets 91,1.000000000000000000000000000000,,i7176,,,,,,,5708796.000000000000000000000000000000,1044_0,FAILED,SOBOL,,,2539,4,113,str\(\'H\'\),str\(\'stdev\'\),0.231696714257821428928352247567,91,1
1045,1753909970.000000000000000000000000000000,1753910026.000000000000000000000000000000,56.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1132 feature_id 0 batch_size 2517 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.5068692730609328 subsets 23,0.000000000000000000000000000000,,i7174,29.000000000000000000000000000000,554.707031250000000000000000000000,553.907031250000045474735088646412,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.314624999999999988009591334048,5708807.000000000000000000000000000000,1045_0,COMPLETED,SOBOL,29.000000000000000000000000000000,0.599999999999999977795539507497,1132,0,2517,str\(\'KL\'\),str\(\'tstat\'\),0.506869273060932767904773754708,23,2
1046,1753910197.000000000000000000000000000000,1753910291.000000000000000000000000000000,94.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1930 feature_id 2 batch_size 2412 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.8244823729395866 subsets 28,0.000000000000000000000000000000,,i7172,63.000000000000000000000000000000,549.773437500000000000000000000000,549.773437500000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.301499999999999990230037383299,5708818.000000000000000000000000000000,1046_0,COMPLETED,SOBOL,63.000000000000000000000000000000,0.790000000000000035527136788005,1930,2,2412,str\(\'H\'\),str\(\'tstat\'\),0.824482372939586594107197470294,28,2
1047,1753910004.000000000000000000000000000000,1753910092.000000000000000000000000000000,88.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4273 feature_id 2 batch_size 4970 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.4135919155664742 subsets 61,0.000000000000000000000000000000,,i7170,65.000000000000000000000000000000,554.144531250000000000000000000000,553.255642361111085847369395196438,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.621249999999999968913755310496,5708829.000000000000000000000000000000,1047_0,COMPLETED,SOBOL,65.000000000000000000000000000000,1.159999999999999920063942226989,4273,2,4970,str\(\'KL\'\),str\(\'stdev\'\),0.413591915566474177534672662659,61,1
1048,1753909998.000000000000000000000000000000,1753910010.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3845 feature_id 4 batch_size 2151 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.14481862610392274 subsets 46,1.000000000000000000000000000000,,i7169,,,,,,,5708838.000000000000000000000000000000,1048_0,FAILED,SOBOL,,,3845,4,2151,str\(\'KL\'\),str\(\'stdev\'\),0.144818626103922737380358398696,46,1
1049,1753910015.000000000000000000000000000000,1753910083.000000000000000000000000000000,68.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2439 feature_id 0 batch_size 4590 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.6171056856233627 subsets 68,0.000000000000000000000000000000,,i7168,45.000000000000000000000000000000,553.160156250000000000000000000000,553.160156250000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.323875000000000023980817331903,5708843.000000000000000000000000000000,1049_0,COMPLETED,SOBOL,45.000000000000000000000000000000,1.300000000000000044408920985006,2439,0,4590,str\(\'H\'\),str\(\'tstat\'\),0.617105685623362654190771081630,68,1
1050,1753911409.000000000000000000000000000000,1753911490.000000000000000000000000000000,81.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 780 feature_id 3 batch_size 326 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.799981128834188 subsets 84,0.000000000000000000000000000000,,i7174,63.000000000000000000000000000000,550.777343750000000000000000000000,550.777343750000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.244499999999999995115018691649,5709181.000000000000000000000000000000,1050_0,COMPLETED,SOBOL,63.000000000000000000000000000000,5.650000000000000355271367880050,780,3,326,str\(\'KL\'\),str\(\'tstat\'\),0.799981128834188037757257916383,84,2
1051,1753911436.000000000000000000000000000000,1753911507.000000000000000000000000000000,71.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3124 feature_id 1 batch_size 2925 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.46145517217740417 subsets 4,0.000000000000000000000000000000,,i7172,43.000000000000000000000000000000,550.929687500000000000000000000000,550.929687500000000000000000000000,-1.000000000000000000000000000000,0.309999999999999997779553950750,0.365624999999999977795539507497,5709185.000000000000000000000000000000,1051_0,COMPLETED,SOBOL,43.000000000000000000000000000000,9.900000000000000355271367880050,3124,1,2925,str\(\'H\'\),str\(\'stdev\'\),0.461455172177404171485193273838,4,3
1052,1753911445.000000000000000000000000000000,1753911508.000000000000000000000000000000,63.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3538 feature_id 2 batch_size 4081 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.8813566645625979 subsets 55,0.000000000000000000000000000000,,i7182,50.000000000000000000000000000000,550.992187500000000000000000000000,550.992187500000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.510125000000000050626169922907,5709189.000000000000000000000000000000,1052_0,COMPLETED,SOBOL,50.000000000000000000000000000000,14.140000000000000568434188608080,3538,2,4081,str\(\'H\'\),str\(\'tstat\'\),0.881356664562597869050364352006,55,3
1053,1753911462.000000000000000000000000000000,1753911525.000000000000000000000000000000,63.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 257 feature_id 2 batch_size 1679 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.3566795848663896 subsets 33,0.000000000000000000000000000000,,i7182,48.000000000000000000000000000000,550.476562500000000000000000000000,550.476562500000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.379749999999999976463271877947,5709191.000000000000000000000000000000,1053_0,COMPLETED,SOBOL,48.000000000000000000000000000000,7.769999999999999573674358543940,257,2,1679,str\(\'KL\'\),str\(\'stdev\'\),0.356679584866389620678717164992,33,3
1054,1753911488.000000000000000000000000000000,1753911507.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1682 feature_id 4 batch_size 3406 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.03907766639068723 subsets 19,1.000000000000000000000000000000,,i7184,,,,,,,5709194.000000000000000000000000000000,1054_0,FAILED,SOBOL,,,1682,4,3406,str\(\'H\'\),str\(\'stdev\'\),0.039077666390687229580613859525,19,1
1055,1753911495.000000000000000000000000000000,1753911533.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4651 feature_id 1 batch_size 845 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.6994655064046383 subsets 95,0.000000000000000000000000000000,,i7183,24.000000000000000000000000000000,550.125000000000000000000000000000,550.125000000000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.316875000000000017763568394003,5709198.000000000000000000000000000000,1055_0,COMPLETED,SOBOL,24.000000000000000000000000000000,5.320000000000000284217094304040,4651,1,845,str\(\'KL\'\),str\(\'tstat\'\),0.699465506404638337478729681607,95,3
1056,1753911523.000000000000000000000000000000,1753911586.000000000000000000000000000000,63.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4597 feature_id 2 batch_size 1462 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.26025090463459494 subsets 25,0.000000000000000000000000000000,,i7184,47.000000000000000000000000000000,550.867187500000000000000000000000,550.867187500000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.000000000000000000000000000000,5709202.000000000000000000000000000000,1056_0,COMPLETED,SOBOL,47.000000000000000000000000000000,4.129999999999999893418589635985,4597,2,1462,str\(\'KL\'\),str\(\'tstat\'\),0.260250904634594937281377724503,25,1
1057,1753911540.000000000000000000000000000000,1753911609.000000000000000000000000000000,69.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1629 feature_id 2 batch_size 4059 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.9694949767626821 subsets 88,0.000000000000000000000000000000,,i7182,55.000000000000000000000000000000,553.800781250000000000000000000000,553.800781250000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.507375000000000020428103653103,5709205.000000000000000000000000000000,1057_0,COMPLETED,SOBOL,55.000000000000000000000000000000,0.790000000000000035527136788005,1629,2,4059,str\(\'H\'\),str\(\'stdev\'\),0.969494976762682147963801071455,88,2
1058,1753911547.000000000000000000000000000000,1753911559.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 165 feature_id 4 batch_size 1025 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.666026788463816 subsets 61,1.000000000000000000000000000000,,i7186,,,,,,,5709208.000000000000000000000000000000,1058_0,FAILED,SOBOL,,,165,4,1025,str\(\'KL\'\),str\(\'stdev\'\),0.666026788463816021845786963240,61,2
1059,1753911566.000000000000000000000000000000,1753911610.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3446 feature_id 1 batch_size 3466 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.06521205059625208 subsets 27,0.000000000000000000000000000000,,i7173,26.000000000000000000000000000000,555.292968750000000000000000000000,554.492968750000045474735088646412,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.183375000000000010214051826551,5709212.000000000000000000000000000000,1059_0,COMPLETED,SOBOL,26.000000000000000000000000000000,0.869999999999999995559107901499,3446,1,3466,str\(\'H\'\),str\(\'tstat\'\),0.065212050596252083001225230419,27,1
1060,1753911581.000000000000000000000000000000,1753911593.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3021 feature_id 4 batch_size 4769 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.5300731909386813 subsets 78,1.000000000000000000000000000000,,i7175,,,,,,,5709215.000000000000000000000000000000,1060_0,FAILED,SOBOL,,,3021,4,4769,str\(\'H\'\),str\(\'stdev\'\),0.530073190938681326755954614782,78,1
1061,1753911607.000000000000000000000000000000,1753911651.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 678 feature_id 0 batch_size 2211 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.24015956867486238 subsets 10,0.000000000000000000000000000000,,i7184,28.000000000000000000000000000000,551.816406250000000000000000000000,551.816406250000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.276374999999999981792342396147,5709218.000000000000000000000000000000,1061_0,COMPLETED,SOBOL,28.000000000000000000000000000000,1.179999999999999937827510620991,678,0,2211,str\(\'KL\'\),str\(\'tstat\'\),0.240159568674862378134804430374,10,3
1062,1753911621.000000000000000000000000000000,1753911671.000000000000000000000000000000,50.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2375 feature_id 3 batch_size 2708 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.43616368358023466 subsets 40,0.000000000000000000000000000000,,i7182,40.000000000000000000000000000000,549.441406250000000000000000000000,549.441406250000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.338500000000000023092638912203,5709221.000000000000000000000000000000,1062_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.650000000000000022204460492503,2375,3,2708,str\(\'H\'\),str\(\'tstat\'\),0.436163683580234662340302520533,40,2
