trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
547,1753419718.000000000000000000000000000000,1753419737.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 2609 n_samples 4407 threshold 0.3692378776744008 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7160,5.000000000000000000000000000000,710.105468750000000000000000000000,706.779947916666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.200692307692307697619682471668,5676679.000000000000000000000000000000,547_0,COMPLETED,SOBOL,5.000000000000000000000000000000,1.459999999999999964472863211995,2609,4407,0.369237877674400805094734323575,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
548,1753419748.000000000000000000000000000000,1753419773.000000000000000000000000000000,25.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 3467 n_samples 1913 threshold 0.19162338400445877 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7184,8.000000000000000000000000000000,706.714843750000000000000000000000,704.048177083333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.855307692307692324362733415910,5676681.000000000000000000000000000000,548_0,COMPLETED,SOBOL,8.000000000000000000000000000000,9.150000000000000355271367880050,3467,1913,0.191623384004458774398926834692,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
549,1753419747.000000000000000000000000000000,1753419772.000000000000000000000000000000,25.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 940 n_samples 4175 threshold 0.6045368248559535 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7164,10.000000000000000000000000000000,706.875000000000000000000000000000,705.929687500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5676685.000000000000000000000000000000,549_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,940,4175,0.604536824855953502932948140369,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
550,1753419750.000000000000000000000000000000,1753419782.000000000000000000000000000000,32.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 2209 n_samples 430 threshold 0.4056179440598935 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7163,10.000000000000000000000000000000,705.488281250000000000000000000000,704.154947916666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.992307692307692446043176914827,5676687.000000000000000000000000000000,550_0,COMPLETED,SOBOL,10.000000000000000000000000000000,55.000000000000000000000000000000,2209,430,0.405617944059893487107615328568,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
551,1753419779.000000000000000000000000000000,1753419804.000000000000000000000000000000,25.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 4697 n_samples 3158 threshold 0.8040659769587218 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7182,13.000000000000000000000000000000,704.683593750000000000000000000000,703.255859375000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5676688.000000000000000000000000000000,551_0,COMPLETED,SOBOL,13.000000000000000000000000000000,0.000000000000000000000000000000,4697,3158,0.804065976958721839729093971982,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
552,1753419778.000000000000000000000000000000,1753419797.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 4412 n_samples 1535 threshold 0.48063763574510815 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7164,9.000000000000000000000000000000,704.871093750000000000000000000000,704.204427083333371228945907205343,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.944615384615384634514612116618,5676690.000000000000000000000000000000,552_0,COMPLETED,SOBOL,9.000000000000000000000000000000,12.660000000000000142108547152020,4412,1535,0.480637635745108149354365423278,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
553,1753419809.000000000000000000000000000000,1753419841.000000000000000000000000000000,32.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 1885 n_samples 4900 threshold 0.8167115925271065 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7184,15.000000000000000000000000000000,706.058593750000000000000000000000,705.148437500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5676692.000000000000000000000000000000,553_0,COMPLETED,SOBOL,15.000000000000000000000000000000,0.000000000000000000000000000000,1885,4900,0.816711592527106455818852737139,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
554,1753419807.000000000000000000000000000000,1753419826.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 655 n_samples 1145 threshold 0.17312623076140882 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7164,6.000000000000000000000000000000,702.652343750000000000000000000000,702.652343750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.503846153846153832489562773844,5676695.000000000000000000000000000000,554_0,COMPLETED,SOBOL,6.000000000000000000000000000000,15.199999999999999289457264239900,655,1145,0.173126230761408816949398215002,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
555,1753419808.000000000000000000000000000000,1753419827.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 3143 n_samples 2789 threshold 0.5236656549815089 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7162,5.000000000000000000000000000000,703.546875000000000000000000000000,703.532552083333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.670846153846153869793056401249,5676698.000000000000000000000000000000,555_0,COMPLETED,SOBOL,5.000000000000000000000000000000,3.990000000000000213162820728030,3143,2789,0.523665654981508854604044245207,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
556,1753419838.000000000000000000000000000000,1753419869.000000000000000000000000000000,31.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 2893 n_samples 284 threshold 0.9074251779429614 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7182,16.000000000000000000000000000000,704.390625000000000000000000000000,704.390625000000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.973999999999999976907361087797,5676700.000000000000000000000000000000,556_0,COMPLETED,SOBOL,16.000000000000000000000000000000,52.500000000000000000000000000000,2893,284,0.907425177942961402877131149580,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
557,1753419837.000000000000000000000000000000,1753419856.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 420 n_samples 3649 threshold 0.2610929181855172 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7162,5.000000000000000000000000000000,702.867187500000000000000000000000,702.240885416666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.064615384615384602318144402489,5676705.000000000000000000000000000000,557_0,COMPLETED,SOBOL,5.000000000000000000000000000000,3.160000000000000142108547152020,420,3649,0.261092918185517219864522076023,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
558,1753419869.000000000000000000000000000000,1753419900.000000000000000000000000000000,31.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 1650 n_samples 2395 threshold 0.7482371743954718 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7184,17.000000000000000000000000000000,705.253906250000000000000000000000,704.199218750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5676710.000000000000000000000000000000,558_0,COMPLETED,SOBOL,17.000000000000000000000000000000,0.000000000000000000000000000000,1650,2395,0.748237174395471771326526777557,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
559,1753419869.000000000000000000000000000000,1753419887.000000000000000000000000000000,18.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 4162 n_samples 4039 threshold 0.08518280771933497 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7162,6.000000000000000000000000000000,703.976562500000000000000000000000,703.920572916666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.630846153846153834265919613244,5676715.000000000000000000000000000000,559_0,COMPLETED,SOBOL,6.000000000000000000000000000000,9.140000000000000568434188608080,4162,4039,0.085182807719334965868007714107,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
560,1753419897.000000000000000000000000000000,1753419922.000000000000000000000000000000,25.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 4246 n_samples 2341 threshold 0.8716303636617958 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7164,11.000000000000000000000000000000,706.546875000000000000000000000000,705.515625000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5676722.000000000000000000000000000000,560_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,4246,2341,0.871630363661795803942311522405,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
561,1753419898.000000000000000000000000000000,1753419917.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 1719 n_samples 3819 threshold 0.458684086849913 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7157,5.000000000000000000000000000000,704.984375000000000000000000000000,703.888020833333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.264461538461538414601648128155,5676729.000000000000000000000000000000,561_0,COMPLETED,SOBOL,5.000000000000000000000000000000,3.089999999999999857891452847980,1719,3819,0.458684086849913019712232653546,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
562,1753419921.000000000000000000000000000000,1753419965.000000000000000000000000000000,44.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 489 n_samples 74 threshold 0.5330823434852063 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7157,32.000000000000000000000000000000,740.195312500000000000000000000000,716.861979166666628771054092794657,-1.000000000000000000000000000000,0.660000000000000031086244689504,0.996153846153846167510437226156,5676735.000000000000000000000000000000,562_0,COMPLETED,SOBOL,32.000000000000000000000000000000,3.799999999999999822364316059975,489,74,0.533082343485206333610904039233,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
563,1753419921.000000000000000000000000000000,1753419940.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 2977 n_samples 3586 threshold 0.13466524301283062 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7151,5.000000000000000000000000000000,704.792968750000000000000000000000,704.768229166666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.458000000000000018207657603853,5676741.000000000000000000000000000000,563_0,COMPLETED,SOBOL,5.000000000000000000000000000000,4.099999999999999644728632119950,2977,3586,0.134665243012830615487729346569,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
564,1753419921.000000000000000000000000000000,1753419946.000000000000000000000000000000,25.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 3372 n_samples 1092 threshold 0.3006006116569042 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7149,9.000000000000000000000000000000,704.183593750000000000000000000000,704.183593750000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.924000000000000043520742565306,5676748.000000000000000000000000000000,564_0,COMPLETED,SOBOL,9.000000000000000000000000000000,25.559999999999998721023075631820,3372,1092,0.300600611656904215251984169299,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
565,1753419926.000000000000000000000000000000,1753419951.000000000000000000000000000000,25.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 899 n_samples 2570 threshold 0.9012480662558228 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7143,11.000000000000000000000000000000,702.031250000000000000000000000000,701.937500000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5676755.000000000000000000000000000000,565_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,899,2570,0.901248066255822766201788454055,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
566,1753419927.000000000000000000000000000000,1753419946.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 2129 n_samples 1325 threshold 0.11001045491546392 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7164,4.000000000000000000000000000000,704.429687500000000000000000000000,704.429687500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.877230769230769258371083196835,5676761.000000000000000000000000000000,566_0,COMPLETED,SOBOL,4.000000000000000000000000000000,11.509999999999999786837179271970,2129,1325,0.110010454915463920522178398187,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
567,1753419959.000000000000000000000000000000,1753419977.000000000000000000000000000000,18.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 4641 n_samples 4837 threshold 0.6939996304679662 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7164,10.000000000000000000000000000000,702.960937500000000000000000000000,702.264322916666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5676768.000000000000000000000000000000,567_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,4641,4837,0.693999630467966199809382032981,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
568,1753419957.000000000000000000000000000000,1753419995.000000000000000000000000000000,38.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 4923 n_samples 484 threshold 0.029092707945033908 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7155,27.000000000000000000000000000000,724.511718750000000000000000000000,710.511718750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.967999999999999971578290569596,5676775.000000000000000000000000000000,568_0,COMPLETED,SOBOL,27.000000000000000000000000000000,48.549999999999997157829056959599,4923,484,0.029092707945033907668275219294,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
569,1753419988.000000000000000000000000000000,1753420013.000000000000000000000000000000,25.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 2449 n_samples 3378 threshold 0.6754578036628663 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7151,11.000000000000000000000000000000,702.957031250000000000000000000000,701.472656250000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5676782.000000000000000000000000000000,569_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,2449,3378,0.675457803662866340665971165436,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
570,1753420708.000000000000000000000000000000,1753420727.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 1180 n_samples 2123 threshold 0.3132910197582096 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7164,7.000000000000000000000000000000,702.335937500000000000000000000000,702.162760416666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.453846153846153788080641788838,5676937.000000000000000000000000000000,570_0,COMPLETED,SOBOL,7.000000000000000000000000000000,9.349999999999999644728632119950,1180,2123,0.313291019758209610124310984247,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
571,1753420708.000000000000000000000000000000,1753420727.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 3693 n_samples 4239 threshold 0.9763144540078939 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7164,10.000000000000000000000000000000,703.261718750000000000000000000000,702.792968750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5676940.000000000000000000000000000000,571_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,3693,4239,0.976314454007893850473465136020,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
572,1753420738.000000000000000000000000000000,1753420757.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 2696 n_samples 1733 threshold 0.5808738430012017 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7166,6.000000000000000000000000000000,705.253906250000000000000000000000,705.253906250000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.873923076923076913580246127822,5676946.000000000000000000000000000000,572_0,COMPLETED,SOBOL,6.000000000000000000000000000000,12.320000000000000284217094304040,2696,1733,0.580873843001201706215397280175,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
573,1753420739.000000000000000000000000000000,1753420758.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 169 n_samples 4627 threshold 0.24483272217959165 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7162,4.000000000000000000000000000000,703.550781250000000000000000000000,703.334635416666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.012999999999999999403255124264,5676952.000000000000000000000000000000,573_0,COMPLETED,SOBOL,4.000000000000000000000000000000,1.810000000000000053290705182008,169,4627,0.244832722179591649735996838899,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
574,1753420769.000000000000000000000000000000,1753420788.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 1438 n_samples 872 threshold 0.7634082515630871 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7164,9.000000000000000000000000000000,702.328125000000000000000000000000,702.328125000000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.501153846153846171951329324656,5676958.000000000000000000000000000000,574_0,COMPLETED,SOBOL,9.000000000000000000000000000000,10.130000000000000781597009336110,1438,872,0.763408251563087114632821794658,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
575,1753420801.000000000000000000000000000000,1753420826.000000000000000000000000000000,25.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 3926 n_samples 2988 threshold 0.41283789491653444 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7182,9.000000000000000000000000000000,707.449218750000000000000000000000,705.609375000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.761692307692307668531839226489,5676963.000000000000000000000000000000,575_0,COMPLETED,SOBOL,9.000000000000000000000000000000,5.459999999999999964472863211995,3926,2988,0.412837894916534442479871813703,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
576,1753420798.000000000000000000000000000000,1753420829.000000000000000000000000000000,31.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 3960 n_samples 469 threshold 0.7852687996271998 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7162,21.000000000000000000000000000000,716.121093750000000000000000000000,708.521093749999977262632455676794,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.981076923076923179678487940691,5676969.000000000000000000000000000000,576_0,COMPLETED,SOBOL,21.000000000000000000000000000000,35.570000000000000284217094304040,3960,469,0.785268799627199753921047431504,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
577,1753420822.000000000000000000000000000000,1753420840.000000000000000000000000000000,18.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 1482 n_samples 3197 threshold 0.38733804278075695 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7162,6.000000000000000000000000000000,703.187500000000000000000000000000,702.798177083333371228945907205343,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.342000000000000026201263381154,5676976.000000000000000000000000000000,577_0,COMPLETED,SOBOL,6.000000000000000000000000000000,12.730000000000000426325641456060,1482,3197,0.387338042780756952598864018000,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
